cell_id,Falco columbarius,Falco columbarius [aesalon Group],Falco columbarius pallidus,Falco columbarius columbarius,Falco columbarius richardsonii,Falco columbarius suckleyi
820eeffffffffff,1931.0,0.0,0.0,5.0,0.0,0.0
820ef7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
820f5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8210effffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8210f7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821107fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821117fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821127fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82112ffffffffff,7.0,2.0,0.0,0.0,0.0,0.0
821137fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821187fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82118ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8211affffffffff,46.0,0.0,0.0,0.0,0.0,0.0
821217fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82121ffffffffff,138.0,0.0,0.0,0.0,0.0,0.0
821227fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82122ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821237fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
821247fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,41.0,0.0,0.0,0.0,1.0,0.0
821257fffffffff,421.0,0.0,0.0,10.0,20.0,0.0
82125ffffffffff,808.0,0.0,0.0,0.0,240.0,0.0
821267fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82126ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
821277fffffffff,120.0,0.0,0.0,4.0,5.0,0.0
821287fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
82128ffffffffff,872.0,0.0,0.0,0.0,0.0,0.0
821297fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
82129ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8212a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8212affffffffff,494.0,0.0,0.0,14.0,0.0,0.0
8212b7fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
8212c7fffffffff,796.0,0.0,0.0,0.0,0.0,0.0
8212cffffffffff,6497.0,0.0,0.0,2.0,18.0,0.0
8212d7fffffffff,1594.0,0.0,0.0,0.0,0.0,0.0
8212dffffffffff,2361.0,0.0,0.0,0.0,0.0,0.0
8212e7fffffffff,160.0,0.0,0.0,2.0,2.0,0.0
8212effffffffff,2857.0,0.0,0.0,9.0,31.0,0.0
8212f7fffffffff,380.0,0.0,0.0,2.0,0.0,0.0
821307fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
821317fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821347fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,917.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,282.0,0.0,0.0,0.0,0.0,0.0
8213a7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8214affffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821597fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8215b7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821807fffffffff,16.0,5.0,0.0,0.0,0.0,0.0
82180ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821827fffffffff,35.0,10.0,0.0,0.0,0.0,0.0
82182ffffffffff,252.0,18.0,0.0,0.0,0.0,0.0
821847fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
82184ffffffffff,190.0,1.0,0.0,0.0,0.0,0.0
82185ffffffffff,46.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
82186ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
821877fffffffff,136.0,15.0,0.0,0.0,0.0,0.0
821907fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,123.0,24.0,0.0,0.0,0.0,0.0
821927fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
82192ffffffffff,85.0,41.0,0.0,0.0,0.0,0.0
821947fffffffff,549.0,94.0,0.0,0.0,0.0,0.0
82194ffffffffff,221.0,45.0,0.0,0.0,0.0,0.0
821957fffffffff,247.0,73.0,0.0,0.0,0.0,0.0
82195ffffffffff,159.0,9.0,0.0,0.0,0.0,0.0
82196ffffffffff,87.0,1.0,0.0,0.0,0.0,0.0
821977fffffffff,125.0,16.0,0.0,0.0,0.0,0.0
821aa7fffffffff,537.0,0.0,0.0,0.0,0.0,0.0
821ab7fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
821b8ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,170.0,0.0,0.0,0.0,0.0,0.0
821bb7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
821e07fffffffff,65.0,2.0,0.0,0.0,0.0,0.0
821e0ffffffffff,109.0,0.0,0.0,0.0,0.0,0.0
821e17fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
821e1ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0
821e27fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
821e47fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821e4ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
821e5ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821e97fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821e9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821ea7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
821eaffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821eb7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
821ec7fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,133.0,0.0,0.0,0.0,0.0,0.0
821ed7fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,53.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,49.0,0.0,0.0,0.0,0.0,0.0
821ef7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
821f07fffffffff,159.0,26.0,0.0,0.0,0.0,0.0
821f0ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,91.0,13.0,0.0,0.0,0.0,0.0
821f2ffffffffff,169.0,78.0,0.0,0.0,0.0,0.0
821f37fffffffff,150.0,13.0,0.0,0.0,0.0,0.0
821f47fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
821f5ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821f67fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,15.0,8.0,0.0,0.0,0.0,0.0
821f97fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
821f9ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,20.0,2.0,0.0,0.0,0.0,0.0
821faffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
82200ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
822037fffffffff,4.0,0.0,2.0,0.0,0.0,0.0
82204ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82208ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8220affffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8220cffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,11.0,2.0,4.0,0.0,0.0,0.0
8220f7fffffffff,2.0,0.0,1.0,0.0,0.0,0.0
822127fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82214ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,4.0,0.0,4.0,0.0,0.0,0.0
82219ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8222d7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822427fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82242ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82244ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82246ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822477fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8224affffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
822547fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8225b7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,191.0,0.0,0.0,8.0,35.0,0.0
82260ffffffffff,447.0,0.0,0.0,65.0,45.0,0.0
822617fffffffff,99.0,0.0,0.0,0.0,15.0,0.0
82261ffffffffff,101.0,0.0,0.0,2.0,4.0,0.0
822627fffffffff,1193.0,0.0,0.0,15.0,39.0,0.0
82262ffffffffff,712.0,0.0,0.0,14.0,14.0,0.0
822637fffffffff,260.0,0.0,0.0,2.0,36.0,0.0
822647fffffffff,618.0,0.0,0.0,94.0,36.0,0.0
82264ffffffffff,377.0,0.0,0.0,2.0,0.0,0.0
822657fffffffff,847.0,0.0,0.0,45.0,51.0,0.0
82265ffffffffff,299.0,0.0,0.0,20.0,0.0,0.0
822667fffffffff,2145.0,0.0,0.0,202.0,0.0,0.0
82266ffffffffff,606.0,0.0,0.0,45.0,0.0,0.0
822677fffffffff,147.0,0.0,0.0,4.0,1.0,0.0
822687fffffffff,869.0,0.0,0.0,0.0,118.0,0.0
82268ffffffffff,1904.0,0.0,0.0,3.0,423.0,0.0
822697fffffffff,1789.0,0.0,0.0,366.0,311.0,0.0
82269ffffffffff,714.0,0.0,0.0,0.0,50.0,0.0
8226a7fffffffff,54.0,0.0,0.0,0.0,6.0,0.0
8226affffffffff,1277.0,0.0,0.0,4.0,372.0,0.0
8226b7fffffffff,142.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,235.0,0.0,0.0,13.0,19.0,0.0
8226cffffffffff,727.0,0.0,0.0,3.0,0.0,0.0
8226d7fffffffff,417.0,0.0,0.0,1.0,28.0,0.0
8226dffffffffff,489.0,0.0,0.0,14.0,26.0,0.0
8226e7fffffffff,895.0,0.0,0.0,23.0,38.0,0.0
8226effffffffff,188.0,0.0,0.0,39.0,7.0,0.0
8226f7fffffffff,396.0,0.0,0.0,6.0,96.0,0.0
822707fffffffff,2567.0,0.0,0.0,0.0,79.0,0.0
82270ffffffffff,673.0,0.0,0.0,59.0,0.0,0.0
822717fffffffff,1019.0,0.0,0.0,0.0,13.0,0.0
82271ffffffffff,1175.0,0.0,0.0,4.0,145.0,0.0
822727fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,39.0,0.0,0.0,6.0,0.0,0.0
822747fffffffff,2304.0,0.0,0.0,8.0,0.0,0.0
82274ffffffffff,2637.0,0.0,0.0,1.0,0.0,0.0
822757fffffffff,5435.0,0.0,0.0,1208.0,2.0,0.0
82275ffffffffff,3980.0,0.0,0.0,109.0,1.0,0.0
822767fffffffff,2300.0,0.0,0.0,67.0,0.0,0.0
82276ffffffffff,3665.0,0.0,0.0,380.0,0.0,0.0
822777fffffffff,1230.0,0.0,0.0,43.0,0.0,0.0
822787fffffffff,162.0,0.0,0.0,9.0,37.0,0.0
82278ffffffffff,156.0,0.0,0.0,3.0,46.0,0.0
822797fffffffff,682.0,0.0,0.0,13.0,93.0,0.0
82279ffffffffff,123.0,0.0,0.0,6.0,14.0,0.0
8227a7fffffffff,885.0,0.0,0.0,0.0,71.0,0.0
8227affffffffff,478.0,0.0,0.0,9.0,120.0,0.0
8227b7fffffffff,439.0,0.0,0.0,0.0,29.0,0.0
822807fffffffff,1816.0,0.0,0.0,399.0,0.0,1.0
822817fffffffff,877.0,0.0,0.0,37.0,11.0,0.0
82281ffffffffff,1925.0,0.0,0.0,64.0,0.0,69.0
822837fffffffff,14544.0,0.0,0.0,1936.0,38.0,101.0
822887fffffffff,1549.0,0.0,0.0,183.0,28.0,21.0
82288ffffffffff,1217.0,0.0,0.0,19.0,0.0,2.0
822897fffffffff,635.0,0.0,0.0,2.0,9.0,0.0
82289ffffffffff,966.0,0.0,0.0,51.0,12.0,0.0
8228a7fffffffff,32.0,0.0,0.0,5.0,0.0,0.0
8228affffffffff,683.0,0.0,0.0,22.0,0.0,0.0
8228b7fffffffff,683.0,0.0,0.0,66.0,110.0,2.0
8228c7fffffffff,1298.0,0.0,0.0,0.0,0.0,9.0
8228d7fffffffff,10872.0,0.0,0.0,36.0,0.0,248.0
8228dffffffffff,5852.0,0.0,0.0,20.0,0.0,265.0
8228e7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,3731.0,0.0,0.0,60.0,0.0,42.0
822917fffffffff,1134.0,0.0,0.0,70.0,0.0,0.0
82291ffffffffff,484.0,0.0,0.0,117.0,0.0,0.0
822987fffffffff,269.0,0.0,0.0,21.0,15.0,0.0
82298ffffffffff,450.0,0.0,0.0,40.0,18.0,0.0
822997fffffffff,462.0,0.0,0.0,48.0,57.0,0.0
82299ffffffffff,144.0,0.0,0.0,9.0,0.0,3.0
8229a7fffffffff,8035.0,0.0,0.0,455.0,0.0,0.0
8229affffffffff,2784.0,0.0,0.0,413.0,18.0,0.0
8229b7fffffffff,671.0,0.0,0.0,113.0,57.0,0.0
822a07fffffffff,1039.0,0.0,0.0,102.0,0.0,0.0
822a17fffffffff,17671.0,0.0,0.0,675.0,0.0,0.0
822a37fffffffff,14019.0,0.0,0.0,1170.0,0.0,0.0
822a4ffffffffff,272.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,854.0,0.0,0.0,62.0,0.0,0.0
822a8ffffffffff,1206.0,0.0,0.0,107.0,0.0,0.0
822a97fffffffff,1852.0,0.0,0.0,9.0,0.0,0.0
822a9ffffffffff,109.0,0.0,0.0,2.0,0.0,0.0
822aa7fffffffff,5253.0,0.0,0.0,1566.0,0.0,0.0
822aaffffffffff,27621.0,0.0,0.0,2427.0,0.0,0.0
822ab7fffffffff,9005.0,0.0,0.0,609.0,0.0,0.0
822ad7fffffffff,775.0,0.0,0.0,2.0,0.0,0.0
822af7fffffffff,4377.0,0.0,0.0,300.0,0.0,0.0
822b07fffffffff,1641.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,2477.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,8280.0,0.0,0.0,124.0,0.0,0.0
822b1ffffffffff,6144.0,0.0,0.0,149.0,0.0,0.0
822b27fffffffff,678.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,238.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,2471.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,7744.0,0.0,0.0,481.0,0.0,0.0
822b8ffffffffff,6918.0,0.0,0.0,825.0,0.0,0.0
822b97fffffffff,1385.0,0.0,0.0,48.0,0.0,0.0
822b9ffffffffff,15021.0,0.0,0.0,1825.0,0.0,0.0
822ba7fffffffff,3460.0,0.0,0.0,7.0,0.0,0.0
822baffffffffff,17132.0,0.0,0.0,48.0,0.0,0.0
822bb7fffffffff,737.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,156.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,364.0,0.0,0.0,0.0,0.0,0.0
822c17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0
822c37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c8ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
822c9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822ca7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822caffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
822cc7fffffffff,91.0,0.0,0.0,0.0,0.0,0.0
822ccffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
822cdffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822d2ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
822d5ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822d87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
822daffffffffff,28.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,302.0,2.0,0.0,0.0,0.0,0.0
822e0ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822e67fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
822e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822e77fffffffff,13.0,11.0,0.0,0.0,0.0,0.0
822eaffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,27.0,14.0,0.0,0.0,0.0,0.0
823037fffffffff,8.0,8.0,0.0,0.0,0.0,0.0
823087fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,49.0,2.0,0.0,0.0,0.0,0.0
823127fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,106.0,2.0,0.0,0.0,0.0,0.0
82318ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,41.0,0.0,0.0,0.0,0.0,0.0
823827fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
82384ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,396.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,262.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,211.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,287.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,967.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,433.0,2.0,0.0,0.0,0.0,0.0
823947fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,189.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,88.0,5.0,0.0,0.0,0.0,0.0
823977fffffffff,845.0,1.0,0.0,0.0,0.0,0.0
823987fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82398ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823997fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,58.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824047fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82409ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824257fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,4358.0,0.0,0.0,561.0,0.0,0.0
82441ffffffffff,1853.0,0.0,0.0,86.0,0.0,0.0
824427fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,302.0,0.0,0.0,71.0,0.0,0.0
824447fffffffff,2098.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,332.0,0.0,0.0,2.0,0.0,0.0
824457fffffffff,1766.0,0.0,0.0,21.0,0.0,0.0
82445ffffffffff,108.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,486.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,4254.0,0.0,0.0,120.0,0.0,0.0
824477fffffffff,830.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,790.0,0.0,0.0,0.0,0.0,0.0
82448ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
