cell_id,Agelaius phoeniceus,Agelaius phoeniceus [phoeniceus Group],Agelaius phoeniceus californicus/mailliardorum,Agelaius phoeniceus gubernator
831280fffffffff,146.0,4.0,0.0,0.0
831281fffffffff,1.0,0.0,0.0,0.0
831282fffffffff,3.0,0.0,0.0,0.0
831283fffffffff,1.0,0.0,0.0,0.0
831284fffffffff,159.0,2.0,0.0,0.0
831285fffffffff,166.0,0.0,0.0,0.0
831286fffffffff,7.0,0.0,0.0,0.0
831288fffffffff,19.0,0.0,0.0,0.0
831289fffffffff,600.0,0.0,0.0,0.0
83128afffffffff,2.0,0.0,0.0,0.0
83128bfffffffff,542.0,0.0,0.0,0.0
83128cfffffffff,3.0,0.0,0.0,0.0
83128dfffffffff,348.0,0.0,0.0,0.0
83128efffffffff,17.0,0.0,0.0,0.0
831290fffffffff,2.0,0.0,0.0,0.0
83129bfffffffff,5.0,0.0,0.0,0.0
83129cfffffffff,3.0,0.0,0.0,0.0
83129dfffffffff,6.0,0.0,0.0,0.0
8312a2fffffffff,60.0,0.0,0.0,0.0
8312a3fffffffff,94.0,0.0,0.0,0.0
8312a6fffffffff,1.0,0.0,0.0,0.0
8312a8fffffffff,4.0,0.0,0.0,0.0
8312a9fffffffff,20.0,0.0,0.0,0.0
8312aafffffffff,52.0,0.0,0.0,0.0
8312abfffffffff,288.0,0.0,0.0,0.0
8312adfffffffff,85.0,0.0,0.0,0.0
8312b0fffffffff,26.0,0.0,0.0,0.0
8312b4fffffffff,16.0,0.0,0.0,0.0
8312b5fffffffff,2.0,0.0,0.0,0.0
8312c0fffffffff,544.0,0.0,0.0,0.0
8312c1fffffffff,2908.0,21.0,0.0,0.0
8312c2fffffffff,102.0,0.0,0.0,0.0
8312c3fffffffff,1019.0,0.0,0.0,0.0
8312c4fffffffff,26.0,0.0,0.0,0.0
8312c5fffffffff,79.0,0.0,0.0,0.0
8312c8fffffffff,1633.0,29.0,0.0,0.0
8312c9fffffffff,701.0,3.0,0.0,0.0
8312cafffffffff,698.0,0.0,0.0,0.0
8312cbfffffffff,673.0,0.0,0.0,0.0
8312ccfffffffff,13225.0,224.0,0.0,0.0
8312cdfffffffff,1372.0,18.0,0.0,0.0
8312cefffffffff,238.0,0.0,0.0,0.0
8312d0fffffffff,797.0,0.0,0.0,0.0
8312d1fffffffff,4655.0,0.0,0.0,0.0
8312d2fffffffff,17.0,0.0,0.0,0.0
8312d3fffffffff,1017.0,0.0,0.0,0.0
8312d4fffffffff,225.0,0.0,0.0,0.0
8312d5fffffffff,131.0,0.0,0.0,0.0
8312d6fffffffff,409.0,0.0,0.0,0.0
8312d8fffffffff,998.0,5.0,0.0,0.0
8312d9fffffffff,705.0,85.0,0.0,0.0
8312dafffffffff,785.0,2.0,0.0,0.0
8312dbfffffffff,3639.0,125.0,0.0,0.0
8312dcfffffffff,901.0,4.0,0.0,0.0
8312ddfffffffff,5188.0,49.0,0.0,0.0
8312defffffffff,5085.0,1.0,0.0,0.0
8312e0fffffffff,17.0,0.0,0.0,0.0
8312e1fffffffff,1564.0,5.0,0.0,0.0
8312e2fffffffff,105.0,0.0,0.0,0.0
8312e3fffffffff,57.0,0.0,0.0,0.0
8312e4fffffffff,28.0,0.0,0.0,0.0
8312e5fffffffff,47.0,0.0,0.0,0.0
8312e6fffffffff,17.0,0.0,0.0,0.0
8312e8fffffffff,446.0,7.0,0.0,0.0
8312e9fffffffff,63.0,3.0,0.0,0.0
8312eafffffffff,2357.0,23.0,0.0,0.0
8312ebfffffffff,481.0,6.0,0.0,0.0
8312ecfffffffff,4182.0,118.0,0.0,0.0
8312edfffffffff,164.0,2.0,0.0,0.0
8312eefffffffff,362.0,8.0,0.0,0.0
8312f0fffffffff,20.0,0.0,0.0,0.0
8312f1fffffffff,123.0,8.0,0.0,0.0
8312f2fffffffff,54.0,0.0,0.0,0.0
8312f3fffffffff,3.0,0.0,0.0,0.0
8312f4fffffffff,2.0,0.0,0.0,0.0
8312f5fffffffff,4.0,0.0,0.0,0.0
8312f6fffffffff,1495.0,4.0,0.0,0.0
831306fffffffff,8.0,0.0,0.0,0.0
831311fffffffff,1.0,0.0,0.0,0.0
831350fffffffff,1.0,0.0,0.0,0.0
831352fffffffff,256.0,0.0,0.0,0.0
831380fffffffff,2.0,0.0,0.0,0.0
831382fffffffff,129.0,0.0,0.0,0.0
831383fffffffff,56.0,0.0,0.0,0.0
831386fffffffff,446.0,0.0,0.0,0.0
831388fffffffff,1.0,0.0,0.0,0.0
831389fffffffff,6.0,0.0,0.0,0.0
83138cfffffffff,405.0,0.0,0.0,0.0
83138dfffffffff,4.0,0.0,0.0,0.0
831390fffffffff,1.0,0.0,0.0,0.0
831391fffffffff,27.0,0.0,0.0,0.0
831393fffffffff,6.0,0.0,0.0,0.0
831394fffffffff,2.0,0.0,0.0,0.0
831395fffffffff,4.0,0.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0
83139bfffffffff,3.0,0.0,0.0,0.0
83139efffffffff,319.0,0.0,0.0,0.0
8313a3fffffffff,4.0,0.0,0.0,0.0
8313a9fffffffff,6.0,0.0,0.0,0.0
8313b1fffffffff,6.0,0.0,0.0,0.0
8313b2fffffffff,2.0,0.0,0.0,0.0
8313b3fffffffff,31.0,0.0,0.0,0.0
8313b5fffffffff,33.0,0.0,0.0,0.0
8313b6fffffffff,1.0,0.0,0.0,0.0
831b91fffffffff,1.0,0.0,0.0,0.0
831b92fffffffff,1.0,0.0,0.0,0.0
831b9afffffffff,28.0,0.0,0.0,0.0
831d20fffffffff,3.0,0.0,0.0,0.0
831d24fffffffff,3.0,0.0,0.0,0.0
832600fffffffff,1053.0,0.0,0.0,0.0
832601fffffffff,1152.0,264.0,0.0,0.0
832602fffffffff,359.0,0.0,0.0,0.0
832603fffffffff,936.0,170.0,0.0,0.0
832604fffffffff,714.0,0.0,0.0,0.0
832605fffffffff,1892.0,27.0,0.0,0.0
832606fffffffff,361.0,0.0,0.0,0.0
832608fffffffff,1116.0,40.0,0.0,0.0
832609fffffffff,748.0,14.0,0.0,0.0
83260afffffffff,3364.0,44.0,0.0,0.0
83260bfffffffff,2782.0,86.0,0.0,0.0
83260cfffffffff,468.0,6.0,0.0,0.0
83260dfffffffff,1699.0,23.0,0.0,0.0
83260efffffffff,1581.0,162.0,0.0,0.0
832610fffffffff,522.0,0.0,0.0,0.0
832611fffffffff,761.0,50.0,0.0,0.0
832612fffffffff,444.0,8.0,0.0,0.0
832613fffffffff,184.0,2.0,0.0,0.0
832614fffffffff,181.0,0.0,0.0,0.0
832615fffffffff,541.0,0.0,0.0,0.0
832616fffffffff,1109.0,0.0,0.0,0.0
832618fffffffff,2541.0,103.0,0.0,0.0
832619fffffffff,612.0,139.0,0.0,0.0
83261afffffffff,420.0,17.0,0.0,0.0
83261bfffffffff,511.0,45.0,0.0,0.0
83261cfffffffff,410.0,8.0,0.0,0.0
83261dfffffffff,591.0,45.0,0.0,0.0
83261efffffffff,228.0,2.0,0.0,0.0
832620fffffffff,3801.0,76.0,0.0,0.0
832621fffffffff,5810.0,107.0,0.0,0.0
832622fffffffff,1228.0,43.0,0.0,0.0
832623fffffffff,2391.0,27.0,0.0,0.0
832624fffffffff,3581.0,63.0,0.0,0.0
832625fffffffff,1737.0,31.0,0.0,0.0
832626fffffffff,4206.0,399.0,0.0,0.0
832628fffffffff,1185.0,33.0,0.0,0.0
832629fffffffff,838.0,17.0,0.0,0.0
83262afffffffff,430.0,8.0,0.0,0.0
83262bfffffffff,1798.0,18.0,0.0,0.0
83262cfffffffff,20266.0,366.0,0.0,0.0
83262dfffffffff,3074.0,89.0,0.0,0.0
83262efffffffff,1844.0,43.0,0.0,0.0
832630fffffffff,433.0,6.0,0.0,0.0
832631fffffffff,217.0,0.0,0.0,0.0
832632fffffffff,56.0,0.0,0.0,0.0
832633fffffffff,668.0,0.0,0.0,0.0
832634fffffffff,3616.0,502.0,0.0,0.0
832635fffffffff,710.0,71.0,0.0,0.0
832636fffffffff,1294.0,244.0,0.0,0.0
832640fffffffff,4560.0,357.0,0.0,0.0
832641fffffffff,3449.0,668.0,0.0,0.0
832642fffffffff,1304.0,45.0,0.0,0.0
832643fffffffff,4034.0,176.0,0.0,0.0
832644fffffffff,690.0,62.0,0.0,0.0
832645fffffffff,1313.0,200.0,0.0,0.0
832646fffffffff,12261.0,252.0,0.0,0.0
832648fffffffff,2032.0,0.0,0.0,0.0
832649fffffffff,3717.0,15.0,0.0,0.0
83264afffffffff,1563.0,0.0,0.0,0.0
83264bfffffffff,1007.0,12.0,0.0,0.0
83264cfffffffff,3654.0,318.0,0.0,0.0
83264dfffffffff,4756.0,0.0,0.0,0.0
83264efffffffff,3048.0,44.0,0.0,0.0
832650fffffffff,1871.0,14.0,0.0,0.0
832651fffffffff,1047.0,22.0,0.0,0.0
832652fffffffff,4111.0,148.0,0.0,0.0
832653fffffffff,4800.0,80.0,0.0,0.0
832654fffffffff,2103.0,24.0,0.0,0.0
832655fffffffff,11259.0,49.0,0.0,0.0
832656fffffffff,7159.0,226.0,0.0,0.0
832658fffffffff,526.0,21.0,0.0,0.0
832659fffffffff,4760.0,76.0,0.0,0.0
83265afffffffff,1725.0,46.0,0.0,0.0
83265bfffffffff,5477.0,161.0,0.0,0.0
83265cfffffffff,431.0,25.0,0.0,0.0
83265dfffffffff,2588.0,53.0,0.0,0.0
83265efffffffff,566.0,13.0,0.0,0.0
832660fffffffff,2329.0,171.0,0.0,0.0
832661fffffffff,7345.0,64.0,0.0,0.0
832662fffffffff,4643.0,255.0,0.0,0.0
832663fffffffff,2872.0,91.0,0.0,0.0
832664fffffffff,38176.0,1873.0,0.0,0.0
832665fffffffff,2586.0,58.0,0.0,0.0
832666fffffffff,11498.0,331.0,0.0,0.0
832668fffffffff,3418.0,87.0,0.0,0.0
832669fffffffff,687.0,141.0,0.0,0.0
83266afffffffff,3804.0,84.0,0.0,0.0
83266bfffffffff,2343.0,121.0,0.0,0.0
83266cfffffffff,4778.0,33.0,0.0,0.0
83266dfffffffff,5702.0,115.0,0.0,0.0
83266efffffffff,6636.0,144.0,0.0,0.0
832670fffffffff,914.0,14.0,0.0,0.0
832671fffffffff,3856.0,167.0,0.0,0.0
832672fffffffff,560.0,11.0,0.0,0.0
832673fffffffff,773.0,3.0,0.0,0.0
832674fffffffff,3534.0,89.0,0.0,0.0
832675fffffffff,1925.0,89.0,0.0,0.0
832676fffffffff,815.0,23.0,0.0,0.0
832680fffffffff,3320.0,0.0,0.0,0.0
832681fffffffff,24805.0,0.0,0.0,0.0
832682fffffffff,344.0,0.0,0.0,0.0
832683fffffffff,1708.0,0.0,0.0,0.0
832684fffffffff,377.0,2.0,0.0,0.0
832685fffffffff,4945.0,9.0,0.0,0.0
832686fffffffff,71.0,0.0,0.0,0.0
832688fffffffff,13329.0,0.0,0.0,0.0
832689fffffffff,1482.0,0.0,0.0,0.0
83268afffffffff,2295.0,0.0,0.0,0.0
83268bfffffffff,1490.0,35.0,0.0,0.0
83268cfffffffff,29344.0,0.0,0.0,0.0
83268dfffffffff,3531.0,0.0,0.0,0.0
83268efffffffff,2021.0,0.0,0.0,0.0
832690fffffffff,2389.0,209.0,0.0,0.0
832691fffffffff,65.0,13.0,0.0,0.0
832692fffffffff,1441.0,191.0,0.0,0.0
832693fffffffff,112.0,12.0,0.0,0.0
832694fffffffff,1596.0,95.0,0.0,0.0
832695fffffffff,599.0,18.0,0.0,0.0
832696fffffffff,20277.0,6913.0,0.0,0.0
832698fffffffff,4148.0,0.0,0.0,0.0
832699fffffffff,2781.0,4.0,0.0,0.0
83269afffffffff,198.0,8.0,0.0,0.0
83269bfffffffff,383.0,13.0,0.0,0.0
83269cfffffffff,8208.0,0.0,0.0,0.0
83269dfffffffff,3068.0,0.0,0.0,0.0
83269efffffffff,591.0,114.0,0.0,0.0
8326a0fffffffff,88.0,0.0,0.0,0.0
8326a1fffffffff,706.0,2.0,0.0,0.0
8326a2fffffffff,644.0,0.0,0.0,0.0
8326a3fffffffff,94.0,0.0,0.0,0.0
8326a4fffffffff,177.0,0.0,0.0,0.0
8326a5fffffffff,1328.0,0.0,0.0,0.0
8326a6fffffffff,82.0,0.0,0.0,0.0
8326a8fffffffff,4180.0,1.0,0.0,0.0
8326a9fffffffff,1490.0,7.0,0.0,0.0
8326aafffffffff,23923.0,0.0,0.0,0.0
8326abfffffffff,2068.0,0.0,0.0,0.0
8326acfffffffff,1004.0,19.0,0.0,0.0
8326adfffffffff,945.0,51.0,0.0,0.0
8326aefffffffff,2258.0,35.0,0.0,0.0
8326b0fffffffff,750.0,0.0,0.0,0.0
8326b1fffffffff,113.0,0.0,0.0,0.0
8326b2fffffffff,284.0,21.0,0.0,0.0
8326b3fffffffff,215.0,0.0,0.0,0.0
8326b4fffffffff,46.0,0.0,0.0,0.0
8326b5fffffffff,307.0,0.0,0.0,0.0
8326b6fffffffff,1389.0,0.0,0.0,0.0
8326c0fffffffff,146.0,3.0,0.0,0.0
8326c1fffffffff,2975.0,48.0,0.0,0.0
8326c2fffffffff,247.0,0.0,0.0,0.0
8326c3fffffffff,951.0,13.0,0.0,0.0
8326c4fffffffff,835.0,48.0,0.0,0.0
8326c5fffffffff,1678.0,4.0,0.0,0.0
8326c6fffffffff,308.0,4.0,0.0,0.0
8326c8fffffffff,8212.0,46.0,0.0,0.0
8326c9fffffffff,1196.0,6.0,0.0,0.0
8326cafffffffff,1544.0,11.0,0.0,0.0
8326cbfffffffff,5605.0,83.0,0.0,0.0
8326ccfffffffff,217.0,7.0,0.0,0.0
8326cdfffffffff,713.0,70.0,0.0,0.0
8326cefffffffff,373.0,22.0,0.0,0.0
8326d0fffffffff,241.0,4.0,0.0,0.0
8326d1fffffffff,819.0,22.0,0.0,0.0
8326d2fffffffff,301.0,4.0,0.0,0.0
8326d3fffffffff,474.0,9.0,0.0,0.0
8326d4fffffffff,1398.0,41.0,0.0,0.0
8326d5fffffffff,400.0,10.0,0.0,0.0
8326d6fffffffff,265.0,4.0,0.0,0.0
8326d8fffffffff,348.0,3.0,0.0,0.0
8326d9fffffffff,1602.0,4.0,0.0,0.0
8326dafffffffff,559.0,5.0,0.0,0.0
8326dbfffffffff,698.0,3.0,0.0,0.0
8326dcfffffffff,350.0,3.0,0.0,0.0
8326ddfffffffff,872.0,20.0,0.0,0.0
8326defffffffff,2439.0,125.0,0.0,0.0
8326e0fffffffff,1743.0,86.0,0.0,0.0
8326e1fffffffff,686.0,26.0,0.0,0.0
8326e2fffffffff,8009.0,258.0,0.0,0.0
8326e3fffffffff,1624.0,58.0,0.0,0.0
8326e4fffffffff,2132.0,6.0,0.0,0.0
8326e5fffffffff,8326.0,223.0,0.0,0.0
8326e6fffffffff,1188.0,65.0,0.0,0.0
8326e8fffffffff,803.0,10.0,0.0,0.0
8326e9fffffffff,889.0,16.0,0.0,0.0
8326eafffffffff,404.0,4.0,0.0,0.0
8326ebfffffffff,74.0,6.0,0.0,0.0
8326ecfffffffff,2067.0,38.0,0.0,0.0
8326edfffffffff,2937.0,19.0,0.0,0.0
8326eefffffffff,1215.0,10.0,0.0,0.0
8326f0fffffffff,875.0,60.0,0.0,0.0
8326f1fffffffff,2009.0,69.0,0.0,0.0
8326f2fffffffff,5500.0,6.0,0.0,0.0
8326f3fffffffff,694.0,37.0,0.0,0.0
8326f4fffffffff,254.0,18.0,0.0,0.0
8326f5fffffffff,607.0,23.0,0.0,0.0
8326f6fffffffff,889.0,6.0,0.0,0.0
832700fffffffff,146.0,0.0,0.0,0.0
832701fffffffff,42.0,0.0,0.0,0.0
832702fffffffff,6208.0,0.0,0.0,0.0
832703fffffffff,1059.0,0.0,0.0,0.0
832705fffffffff,67.0,2.0,0.0,0.0
832706fffffffff,146.0,0.0,0.0,0.0
832708fffffffff,365.0,17.0,0.0,0.0
832709fffffffff,2018.0,125.0,0.0,0.0
83270afffffffff,756.0,66.0,0.0,0.0
83270bfffffffff,742.0,21.0,0.0,0.0
83270cfffffffff,68.0,1.0,0.0,0.0
83270dfffffffff,64.0,0.0,0.0,0.0
83270efffffffff,1265.0,75.0,0.0,0.0
832710fffffffff,491.0,0.0,0.0,0.0
832711fffffffff,1295.0,0.0,0.0,0.0
832712fffffffff,260.0,0.0,0.0,0.0
832713fffffffff,4231.0,0.0,0.0,0.0
832714fffffffff,20.0,0.0,0.0,0.0
832715fffffffff,91.0,0.0,0.0,0.0
832716fffffffff,100.0,0.0,0.0,0.0
832718fffffffff,1171.0,62.0,0.0,0.0
832719fffffffff,2212.0,80.0,0.0,0.0
83271afffffffff,979.0,96.0,0.0,0.0
83271bfffffffff,1499.0,183.0,0.0,0.0
83271cfffffffff,2441.0,0.0,0.0,0.0
83271dfffffffff,1043.0,37.0,0.0,0.0
83271efffffffff,681.0,28.0,0.0,0.0
832720fffffffff,1.0,0.0,0.0,0.0
832721fffffffff,1.0,0.0,0.0,0.0
832729fffffffff,4.0,0.0,0.0,0.0
83272afffffffff,8.0,0.0,0.0,0.0
83272bfffffffff,20.0,0.0,0.0,0.0
832732fffffffff,2.0,0.0,0.0,0.0
832734fffffffff,2.0,0.0,0.0,0.0
832735fffffffff,1.0,0.0,0.0,0.0
832740fffffffff,2585.0,13.0,0.0,0.0
832741fffffffff,4729.0,0.0,0.0,0.0
832742fffffffff,1636.0,120.0,0.0,0.0
832743fffffffff,6500.0,95.0,0.0,0.0
832744fffffffff,1702.0,1.0,0.0,0.0
832745fffffffff,2654.0,0.0,0.0,0.0
832746fffffffff,2980.0,158.0,0.0,0.0
832748fffffffff,22148.0,0.0,0.0,0.0
832749fffffffff,25323.0,2.0,0.0,0.0
83274afffffffff,1704.0,0.0,0.0,0.0
83274bfffffffff,10982.0,88.0,0.0,0.0
83274cfffffffff,3524.0,0.0,0.0,0.0
83274dfffffffff,16835.0,0.0,0.0,0.0
83274efffffffff,6090.0,0.0,0.0,0.0
832750fffffffff,760.0,24.0,0.0,0.0
832751fffffffff,2479.0,324.0,0.0,0.0
832752fffffffff,9997.0,378.0,0.0,0.0
832753fffffffff,2120.0,74.0,0.0,0.0
832754fffffffff,3145.0,285.0,0.0,0.0
832755fffffffff,1774.0,25.0,0.0,0.0
832756fffffffff,4637.0,1062.0,0.0,0.0
832758fffffffff,27148.0,543.0,0.0,0.0
832759fffffffff,41223.0,1099.0,0.0,0.0
83275afffffffff,2735.0,40.0,0.0,0.0
83275bfffffffff,5455.0,77.0,0.0,0.0
83275cfffffffff,9985.0,369.0,0.0,0.0
83275dfffffffff,20046.0,503.0,0.0,0.0
83275efffffffff,3004.0,115.0,0.0,0.0
832760fffffffff,75.0,13.0,0.0,0.0
832761fffffffff,120.0,21.0,0.0,0.0
832763fffffffff,3042.0,245.0,0.0,0.0
832764fffffffff,7.0,0.0,0.0,0.0
832765fffffffff,14.0,1.0,0.0,0.0
832766fffffffff,62.0,10.0,0.0,0.0
832768fffffffff,1127.0,0.0,0.0,0.0
832769fffffffff,3417.0,249.0,0.0,0.0
83276afffffffff,3494.0,0.0,0.0,0.0
83276bfffffffff,10639.0,10.0,0.0,0.0
83276cfffffffff,392.0,86.0,0.0,0.0
83276dfffffffff,3864.0,827.0,0.0,0.0
83276efffffffff,2290.0,129.0,0.0,0.0
832770fffffffff,725.0,77.0,0.0,0.0
832771fffffffff,360.0,2.0,0.0,0.0
832772fffffffff,118.0,6.0,0.0,0.0
832773fffffffff,605.0,0.0,0.0,0.0
832774fffffffff,281.0,37.0,0.0,0.0
832775fffffffff,41.0,6.0,0.0,0.0
832776fffffffff,56.0,8.0,0.0,0.0
832780fffffffff,404.0,0.0,0.0,0.0
832781fffffffff,145.0,2.0,0.0,0.0
832782fffffffff,148.0,0.0,0.0,0.0
832783fffffffff,112.0,0.0,0.0,0.0
832784fffffffff,320.0,0.0,0.0,0.0
832785fffffffff,441.0,0.0,0.0,0.0
832786fffffffff,1260.0,0.0,0.0,0.0
832788fffffffff,607.0,18.0,0.0,0.0
832789fffffffff,40.0,0.0,0.0,0.0
83278afffffffff,57.0,0.0,0.0,0.0
83278bfffffffff,885.0,0.0,0.0,0.0
83278cfffffffff,1643.0,193.0,0.0,0.0
83278dfffffffff,344.0,14.0,0.0,0.0
83278efffffffff,153.0,0.0,0.0,0.0
832790fffffffff,275.0,0.0,0.0,0.0
832791fffffffff,464.0,0.0,0.0,0.0
832792fffffffff,3646.0,0.0,0.0,0.0
832793fffffffff,983.0,0.0,0.0,0.0
832794fffffffff,206.0,0.0,0.0,0.0
832795fffffffff,272.0,0.0,0.0,0.0
832796fffffffff,1141.0,0.0,0.0,0.0
832798fffffffff,186.0,0.0,0.0,0.0
832799fffffffff,955.0,0.0,0.0,0.0
83279afffffffff,519.0,0.0,0.0,0.0
83279bfffffffff,93.0,0.0,0.0,0.0
83279cfffffffff,258.0,0.0,0.0,0.0
83279dfffffffff,81.0,0.0,0.0,0.0
83279efffffffff,1796.0,0.0,0.0,0.0
8327a0fffffffff,2364.0,0.0,0.0,0.0
8327a1fffffffff,205.0,0.0,0.0,0.0
8327a2fffffffff,537.0,0.0,0.0,0.0
8327a3fffffffff,268.0,0.0,0.0,0.0
8327a4fffffffff,383.0,0.0,0.0,0.0
8327a5fffffffff,149.0,0.0,0.0,0.0
8327a6fffffffff,403.0,0.0,0.0,0.0
8327a8fffffffff,1443.0,126.0,0.0,0.0
8327a9fffffffff,1073.0,82.0,0.0,0.0
8327aafffffffff,571.0,20.0,0.0,0.0
8327abfffffffff,586.0,74.0,0.0,0.0
8327acfffffffff,513.0,2.0,0.0,0.0
8327adfffffffff,1642.0,135.0,0.0,0.0
8327aefffffffff,779.0,20.0,0.0,0.0
8327b0fffffffff,254.0,0.0,0.0,0.0
8327b1fffffffff,769.0,0.0,0.0,0.0
8327b2fffffffff,1206.0,23.0,0.0,0.0
8327b3fffffffff,511.0,7.0,0.0,0.0
8327b4fffffffff,38.0,0.0,0.0,0.0
8327b5fffffffff,204.0,0.0,0.0,0.0
8327b6fffffffff,612.0,15.0,0.0,0.0
832800fffffffff,176.0,31.0,0.0,0.0
832802fffffffff,6158.0,595.0,0.0,0.0
832803fffffffff,216.0,12.0,0.0,0.0
832804fffffffff,18.0,1.0,0.0,0.0
832806fffffffff,1255.0,21.0,60.0,0.0
832810fffffffff,891.0,3.0,0.0,0.0
832811fffffffff,2191.0,0.0,0.0,0.0
832812fffffffff,1079.0,34.0,0.0,0.0
832813fffffffff,4466.0,4.0,0.0,0.0
832814fffffffff,2880.0,52.0,12.0,0.0
832815fffffffff,1510.0,23.0,22.0,0.0
832816fffffffff,692.0,2.0,0.0,0.0
832818fffffffff,1026.0,2.0,0.0,0.0
832819fffffffff,352.0,0.0,0.0,0.0
83281afffffffff,547.0,14.0,0.0,0.0
83281bfffffffff,9135.0,316.0,0.0,0.0
83281cfffffffff,1220.0,51.0,0.0,0.0
83281dfffffffff,146.0,0.0,0.0,0.0
83281efffffffff,8217.0,31.0,0.0,0.0
832830fffffffff,39647.0,283.0,5410.0,0.0
832831fffffffff,3178.0,18.0,391.0,0.0
832832fffffffff,20927.0,282.0,1363.0,0.0
832833fffffffff,10059.0,297.0,519.0,0.0
832834fffffffff,37524.0,94.0,12428.0,0.0
