cell_id,Branta hutchinsii,Branta hutchinsii leucopareia,Branta hutchinsii hutchinsii,Branta hutchinsii minima,Branta hutchinsii taverneri
840c733ffffffff,227.0,3.0,0.0,8.0,0.0
840c735ffffffff,7.0,0.0,0.0,0.0,0.0
840c739ffffffff,2.0,0.0,0.0,0.0,0.0
840c73bffffffff,15.0,0.0,0.0,0.0,0.0
840c74dffffffff,1.0,0.0,0.0,0.0,0.0
840ca43ffffffff,24.0,0.0,0.0,0.0,10.0
840cc53ffffffff,1.0,0.0,0.0,0.0,0.0
840ccc3ffffffff,1.0,0.0,0.0,0.0,0.0
840cd8dffffffff,116.0,0.0,0.0,0.0,111.0
840cee5ffffffff,3.0,0.0,0.0,0.0,0.0
840cf45ffffffff,1.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,2.0,0.0,0.0,0.0,2.0
840d0d1ffffffff,2.0,0.0,0.0,0.0,2.0
840d0d3ffffffff,1.0,0.0,0.0,0.0,1.0
840d0d9ffffffff,2.0,0.0,0.0,0.0,2.0
840d523ffffffff,1.0,0.0,0.0,0.0,1.0
840e493ffffffff,2.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,1.0,0.0,1.0,0.0,0.0
840e805ffffffff,29.0,0.0,0.0,0.0,0.0
840eca7ffffffff,4.0,0.0,0.0,0.0,0.0
840ecbdffffffff,4.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,42.0,0.0,0.0,0.0,0.0
840eea7ffffffff,59.0,0.0,0.0,0.0,0.0
8412181ffffffff,2.0,0.0,0.0,0.0,0.0
8412187ffffffff,3.0,0.0,0.0,0.0,0.0
84121abffffffff,4.0,0.0,0.0,0.0,0.0
84121e3ffffffff,2.0,0.0,0.0,0.0,0.0
8412505ffffffff,6.0,0.0,0.0,0.0,0.0
8412515ffffffff,10.0,0.0,7.0,0.0,1.0
8412525ffffffff,1.0,0.0,0.0,0.0,0.0
8412535ffffffff,4.0,0.0,2.0,0.0,0.0
8412539ffffffff,6.0,0.0,0.0,0.0,0.0
841253bffffffff,4.0,0.0,0.0,0.0,0.0
8412543ffffffff,3.0,0.0,0.0,0.0,0.0
8412549ffffffff,9.0,0.0,0.0,0.0,0.0
8412583ffffffff,2.0,0.0,0.0,0.0,0.0
8412591ffffffff,6.0,0.0,0.0,0.0,0.0
8412597ffffffff,3.0,0.0,0.0,0.0,0.0
84125d7ffffffff,3.0,0.0,0.0,0.0,0.0
8412723ffffffff,2.0,0.0,0.0,0.0,0.0
8412729ffffffff,6.0,0.0,0.0,0.0,0.0
8412891ffffffff,3.0,0.0,0.0,0.0,0.0
8412893ffffffff,2.0,0.0,0.0,0.0,0.0
8412897ffffffff,2.0,0.0,0.0,0.0,0.0
841289bffffffff,3.0,0.0,0.0,0.0,0.0
84128d3ffffffff,1.0,0.0,0.0,0.0,0.0
84128dbffffffff,2.0,0.0,0.0,0.0,0.0
8412909ffffffff,11.0,2.0,0.0,9.0,0.0
8412941ffffffff,1.0,0.0,0.0,1.0,0.0
8412943ffffffff,2.0,0.0,0.0,2.0,0.0
8412949ffffffff,1.0,1.0,0.0,0.0,0.0
84129cdffffffff,5.0,0.0,0.0,0.0,0.0
8412a25ffffffff,1.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,4.0,0.0,0.0,0.0,0.0
8412b01ffffffff,17.0,4.0,0.0,4.0,0.0
8412b03ffffffff,21.0,0.0,0.0,15.0,0.0
8412b29ffffffff,2.0,0.0,0.0,0.0,0.0
8412b63ffffffff,12.0,0.0,0.0,4.0,0.0
8412c11ffffffff,4.0,0.0,0.0,0.0,0.0
8412c3bffffffff,1.0,0.0,0.0,0.0,0.0
8412c87ffffffff,2.0,0.0,0.0,0.0,0.0
8412c89ffffffff,1.0,0.0,0.0,0.0,0.0
8412c8bffffffff,32.0,0.0,0.0,0.0,0.0
8412c91ffffffff,2.0,0.0,0.0,0.0,0.0
8412c97ffffffff,4.0,0.0,2.0,0.0,0.0
8412ca9ffffffff,4.0,0.0,0.0,0.0,0.0
8412cadffffffff,1.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,37.0,0.0,2.0,0.0,0.0
8412cc3ffffffff,1.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,11.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,22.0,0.0,0.0,0.0,0.0
8412ccbffffffff,4.0,0.0,0.0,0.0,0.0
8412ccdffffffff,162.0,0.0,0.0,0.0,0.0
8412cd7ffffffff,4.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,4.0,0.0,0.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0,0.0,0.0
8412d01ffffffff,2.0,0.0,0.0,0.0,0.0
8412d03ffffffff,5.0,0.0,0.0,0.0,0.0
8412d0bffffffff,2.0,0.0,0.0,0.0,0.0
8412d11ffffffff,7.0,0.0,0.0,0.0,0.0
8412d17ffffffff,15.0,0.0,0.0,5.0,0.0
8412d19ffffffff,5.0,0.0,0.0,2.0,0.0
8412d37ffffffff,6.0,0.0,0.0,0.0,0.0
8412d3bffffffff,2.0,0.0,0.0,0.0,0.0
8412d63ffffffff,4.0,0.0,0.0,0.0,0.0
8412d67ffffffff,2.0,0.0,0.0,0.0,0.0
8412d89ffffffff,6.0,0.0,0.0,0.0,0.0
8412d9dffffffff,4.0,0.0,0.0,0.0,0.0
8412da9ffffffff,7.0,0.0,0.0,0.0,7.0
8412db1ffffffff,7.0,0.0,0.0,6.0,0.0
8412db3ffffffff,8.0,0.0,0.0,6.0,0.0
8412db7ffffffff,2.0,0.0,0.0,2.0,0.0
8412db9ffffffff,2.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,30.0,0.0,0.0,0.0,0.0
8412dc7ffffffff,2.0,0.0,0.0,2.0,0.0
8412dc9ffffffff,13.0,0.0,0.0,0.0,0.0
8412dd5ffffffff,2.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,7.0,0.0,4.0,0.0,0.0
8412ddbffffffff,2.0,0.0,0.0,0.0,0.0
8412de5ffffffff,6.0,0.0,0.0,0.0,1.0
8412e11ffffffff,5.0,0.0,0.0,0.0,0.0
8412e13ffffffff,10.0,0.0,2.0,0.0,0.0
8412e17ffffffff,10.0,0.0,0.0,0.0,0.0
8412e81ffffffff,2.0,0.0,0.0,0.0,0.0
8412ea3ffffffff,13.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,2.0,0.0,0.0,0.0,0.0
8412eb9ffffffff,2.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,48.0,0.0,0.0,0.0,0.0
8412ec3ffffffff,28.0,0.0,0.0,0.0,0.0
8412ec5ffffffff,23.0,0.0,0.0,0.0,0.0
8412ec7ffffffff,37.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,4.0,0.0,0.0,0.0,0.0
8412ecbffffffff,9.0,0.0,0.0,0.0,0.0
8412ecdffffffff,3.0,0.0,0.0,0.0,0.0
8412ed5ffffffff,2.0,0.0,0.0,0.0,0.0
8412ee3ffffffff,2.0,0.0,0.0,0.0,0.0
8412f6dffffffff,8.0,0.0,0.0,0.0,0.0
8413829ffffffff,54.0,0.0,0.0,21.0,2.0
841382dffffffff,17.0,0.0,0.0,3.0,0.0
841383dffffffff,5.0,0.0,0.0,0.0,0.0
8413861ffffffff,82.0,0.0,0.0,47.0,0.0
8413865ffffffff,3.0,0.0,0.0,3.0,0.0
8413867ffffffff,7.0,0.0,0.0,6.0,0.0
84138a9ffffffff,2.0,0.0,0.0,0.0,0.0
8413933ffffffff,5.0,0.0,0.0,5.0,0.0
84139e1ffffffff,8.0,0.0,0.0,4.0,0.0
84139edffffffff,3.0,0.0,0.0,3.0,0.0
8413b23ffffffff,4.0,0.0,0.0,0.0,0.0
8413b29ffffffff,2.0,0.0,0.0,2.0,0.0
8413b35ffffffff,5.0,0.0,0.0,5.0,0.0
8416505ffffffff,1.0,1.0,0.0,0.0,0.0
8416507ffffffff,104.0,104.0,0.0,0.0,0.0
841653bffffffff,4.0,2.0,0.0,0.0,0.0
8418203ffffffff,20.0,0.0,14.0,0.0,0.0
841823dffffffff,3.0,0.0,3.0,0.0,0.0
84190b1ffffffff,6.0,0.0,6.0,0.0,0.0
84190b3ffffffff,1.0,0.0,0.0,0.0,0.0
84190bbffffffff,35.0,0.0,34.0,0.0,0.0
84190e1ffffffff,2.0,0.0,0.0,0.0,0.0
8419413ffffffff,1.0,0.0,0.0,1.0,0.0
8419415ffffffff,2.0,0.0,2.0,0.0,0.0
8419423ffffffff,2.0,0.0,0.0,0.0,0.0
8419439ffffffff,1.0,0.0,1.0,0.0,0.0
84194a1ffffffff,3.0,0.0,2.0,1.0,0.0
84194a5ffffffff,4.0,0.0,0.0,0.0,0.0
84194d9ffffffff,2.0,0.0,0.0,0.0,0.0
84194dbffffffff,1.0,0.0,0.0,0.0,0.0
84194ddffffffff,9.0,0.0,0.0,0.0,0.0
8419511ffffffff,1.0,0.0,1.0,0.0,0.0
8419543ffffffff,6.0,0.0,2.0,2.0,2.0
8419683ffffffff,3.0,0.0,0.0,0.0,0.0
841968bffffffff,4.0,0.0,0.0,0.0,0.0
8419693ffffffff,3.0,0.0,0.0,0.0,0.0
8419697ffffffff,1.0,0.0,0.0,0.0,0.0
841969dffffffff,1.0,0.0,0.0,0.0,0.0
84196b1ffffffff,4.0,0.0,0.0,0.0,0.0
84196b3ffffffff,4.0,0.0,0.0,0.0,0.0
84196bbffffffff,1.0,0.0,0.0,0.0,0.0
84196ddffffffff,3.0,0.0,0.0,0.0,0.0
8419733ffffffff,2.0,0.0,2.0,0.0,0.0
8419739ffffffff,2.0,0.0,2.0,0.0,0.0
841aa3dffffffff,2.0,0.0,0.0,0.0,0.0
841b259ffffffff,2.0,0.0,0.0,0.0,0.0
841d26bffffffff,3.0,0.0,0.0,0.0,0.0
841e061ffffffff,5.0,0.0,0.0,0.0,0.0
841e223ffffffff,1.0,0.0,0.0,0.0,0.0
841e231ffffffff,1.0,0.0,0.0,0.0,0.0
841e249ffffffff,1.0,0.0,0.0,0.0,0.0
841e30bffffffff,3.0,0.0,0.0,0.0,0.0
841e343ffffffff,2.0,0.0,0.0,0.0,0.0
841f05bffffffff,2.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,1.0,0.0,0.0,0.0,0.0
841f137ffffffff,6.0,0.0,0.0,0.0,0.0
841f143ffffffff,2.0,0.0,0.0,0.0,0.0
841f22bffffffff,1.0,0.0,0.0,1.0,0.0
841f231ffffffff,1.0,0.0,0.0,0.0,0.0
841f823ffffffff,8.0,0.0,0.0,0.0,0.0
841f8c7ffffffff,1.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,1.0,0.0,0.0,0.0,0.0
841f8d7ffffffff,6.0,0.0,0.0,0.0,0.0
841fa6dffffffff,3.0,0.0,0.0,0.0,0.0
841fac7ffffffff,2.0,0.0,0.0,0.0,0.0
841fae3ffffffff,6.0,0.0,0.0,0.0,0.0
841fb43ffffffff,1.0,0.0,0.0,0.0,0.0
84225a5ffffffff,34.0,16.0,0.0,5.0,0.0
8422d0bffffffff,7.0,7.0,0.0,0.0,0.0
8422db7ffffffff,66.0,28.0,0.0,7.0,0.0
8422dbdffffffff,1.0,0.0,0.0,0.0,0.0
842600bffffffff,1.0,0.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0,0.0
8426093ffffffff,1.0,0.0,0.0,0.0,0.0
8426095ffffffff,3.0,0.0,3.0,0.0,0.0
8426097ffffffff,1.0,0.0,0.0,0.0,0.0
8426099ffffffff,7.0,0.0,2.0,0.0,0.0
84260a9ffffffff,2.0,0.0,2.0,0.0,0.0
84260b3ffffffff,2.0,0.0,0.0,0.0,0.0
84260b9ffffffff,78.0,0.0,9.0,0.0,0.0
84260bbffffffff,6.0,0.0,0.0,0.0,0.0
84260e3ffffffff,9.0,0.0,9.0,0.0,0.0
84260ebffffffff,3.0,0.0,0.0,0.0,0.0
842611dffffffff,2.0,0.0,0.0,0.0,0.0
842614bffffffff,5.0,0.0,0.0,0.0,0.0
8426183ffffffff,5.0,0.0,5.0,0.0,0.0
8426187ffffffff,1.0,0.0,0.0,0.0,0.0
842618bffffffff,3.0,0.0,3.0,0.0,0.0
8426191ffffffff,2.0,0.0,0.0,0.0,2.0
8426197ffffffff,3.0,0.0,0.0,0.0,0.0
842619dffffffff,2.0,0.0,2.0,0.0,0.0
84261adffffffff,3.0,0.0,0.0,0.0,0.0
84261b5ffffffff,1.0,0.0,1.0,0.0,0.0
84261dbffffffff,1.0,0.0,1.0,0.0,0.0
84261e7ffffffff,2.0,0.0,2.0,0.0,0.0
8426205ffffffff,6.0,0.0,6.0,0.0,0.0
842620dffffffff,4.0,0.0,0.0,0.0,0.0
8426219ffffffff,2.0,0.0,0.0,0.0,0.0
842622dffffffff,3.0,0.0,0.0,0.0,0.0
8426231ffffffff,5.0,0.0,0.0,0.0,0.0
8426235ffffffff,3.0,0.0,0.0,0.0,0.0
842623dffffffff,5.0,0.0,0.0,0.0,0.0
8426241ffffffff,1.0,0.0,0.0,0.0,0.0
8426269ffffffff,4.0,0.0,0.0,0.0,0.0
84262c1ffffffff,6.0,0.0,0.0,0.0,0.0
84262c9ffffffff,2.0,0.0,0.0,0.0,0.0
84262cdffffffff,22.0,0.0,3.0,0.0,0.0
84262ddffffffff,2.0,0.0,0.0,0.0,0.0
84262ebffffffff,1.0,0.0,0.0,0.0,0.0
842634bffffffff,6.0,0.0,0.0,0.0,0.0
8426365ffffffff,2.0,0.0,0.0,0.0,0.0
842640dffffffff,6.0,0.0,0.0,0.0,0.0
8426413ffffffff,1.0,0.0,0.0,0.0,0.0
8426417ffffffff,2.0,0.0,0.0,0.0,0.0
8426425ffffffff,2.0,0.0,0.0,0.0,0.0
8426433ffffffff,47.0,0.0,0.0,0.0,0.0
8426437ffffffff,1.0,0.0,0.0,0.0,0.0
8426439ffffffff,6.0,0.0,0.0,0.0,0.0
842643bffffffff,1.0,0.0,0.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0,0.0
8426461ffffffff,1.0,0.0,0.0,0.0,0.0
8426463ffffffff,40.0,0.0,0.0,0.0,0.0
8426467ffffffff,4.0,0.0,0.0,0.0,0.0
842646bffffffff,77.0,0.0,5.0,0.0,0.0
8426481ffffffff,4.0,0.0,2.0,0.0,0.0
8426489ffffffff,111.0,0.0,5.0,0.0,0.0
8426493ffffffff,10.0,0.0,0.0,0.0,0.0
842649bffffffff,6.0,0.0,0.0,0.0,0.0
84264c3ffffffff,4.0,0.0,0.0,0.0,0.0
84264c5ffffffff,2.0,0.0,2.0,0.0,0.0
84264c7ffffffff,9.0,0.0,1.0,0.0,0.0
84264cbffffffff,10.0,0.0,0.0,0.0,0.0
84264cdffffffff,2.0,0.0,0.0,0.0,0.0
84264d1ffffffff,2.0,0.0,0.0,0.0,0.0
84264d9ffffffff,6.0,0.0,0.0,0.0,0.0
84264dbffffffff,10.0,0.0,0.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0,0.0,0.0
84264edffffffff,2.0,0.0,0.0,0.0,0.0
8426501ffffffff,3.0,0.0,2.0,0.0,0.0
8426505ffffffff,3.0,0.0,1.0,0.0,0.0
8426521ffffffff,3.0,0.0,0.0,0.0,0.0
8426529ffffffff,3.0,0.0,0.0,0.0,0.0
842652bffffffff,2.0,0.0,2.0,0.0,0.0
8426531ffffffff,3.0,0.0,0.0,0.0,0.0
8426533ffffffff,35.0,0.0,0.0,0.0,0.0
8426535ffffffff,5.0,0.0,0.0,0.0,0.0
8426539ffffffff,2.0,0.0,0.0,0.0,0.0
842653bffffffff,7.0,0.0,0.0,0.0,0.0
842653dffffffff,4.0,0.0,0.0,0.0,0.0
8426541ffffffff,2.0,0.0,0.0,0.0,0.0
8426543ffffffff,1.0,0.0,0.0,0.0,0.0
8426547ffffffff,3.0,0.0,0.0,0.0,0.0
842654bffffffff,4.0,0.0,0.0,0.0,0.0
842654dffffffff,2.0,0.0,0.0,0.0,0.0
8426551ffffffff,48.0,0.0,1.0,0.0,0.0
8426555ffffffff,45.0,0.0,0.0,0.0,0.0
8426557ffffffff,20.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0
842655dffffffff,7.0,0.0,0.0,0.0,0.0
8426561ffffffff,8.0,0.0,0.0,0.0,0.0
8426563ffffffff,14.0,0.0,0.0,0.0,0.0
8426565ffffffff,23.0,0.0,0.0,0.0,0.0
8426567ffffffff,17.0,0.0,0.0,0.0,0.0
8426569ffffffff,5.0,0.0,0.0,0.0,0.0
842656dffffffff,32.0,0.0,4.0,0.0,0.0
8426587ffffffff,2.0,0.0,0.0,0.0,0.0
8426593ffffffff,3.0,0.0,0.0,0.0,0.0
8426595ffffffff,2.0,0.0,0.0,0.0,0.0
842659bffffffff,21.0,0.0,0.0,0.0,0.0
84265a3ffffffff,13.0,0.0,2.0,0.0,0.0
84265b1ffffffff,6.0,0.0,0.0,0.0,0.0
84265b5ffffffff,6.0,0.0,0.0,0.0,0.0
84265b7ffffffff,5.0,0.0,3.0,0.0,0.0
84265b9ffffffff,2.0,0.0,0.0,0.0,0.0
84265d7ffffffff,2.0,0.0,0.0,0.0,0.0
84265d9ffffffff,9.0,0.0,0.0,0.0,0.0
8426607ffffffff,2.0,0.0,0.0,0.0,0.0
842661bffffffff,7.0,0.0,0.0,0.0,0.0
8426625ffffffff,2.0,0.0,0.0,0.0,0.0
8426629ffffffff,6.0,0.0,6.0,0.0,0.0
8426641ffffffff,19.0,0.0,4.0,0.0,0.0
8426645ffffffff,12.0,0.0,2.0,0.0,0.0
842664bffffffff,3.0,0.0,0.0,0.0,0.0
842664dffffffff,34.0,0.0,8.0,0.0,0.0
8426657ffffffff,1.0,0.0,1.0,0.0,0.0
8426661ffffffff,1.0,0.0,0.0,0.0,0.0
842666dffffffff,2.0,0.0,0.0,0.0,0.0
8426681ffffffff,2.0,0.0,0.0,0.0,0.0
8426683ffffffff,2.0,0.0,0.0,0.0,0.0
8426689ffffffff,1.0,0.0,0.0,0.0,0.0
842668bffffffff,5.0,0.0,0.0,0.0,0.0
842669bffffffff,2.0,0.0,0.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0,0.0,0.0
84266d1ffffffff,4.0,0.0,0.0,0.0,0.0
84266d3ffffffff,2.0,0.0,0.0,0.0,0.0
84266d5ffffffff,60.0,0.0,2.0,0.0,0.0
84266dbffffffff,81.0,0.0,0.0,0.0,0.0
84266ddffffffff,2.0,0.0,0.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,12.0,0.0,0.0,0.0,0.0
8426723ffffffff,10.0,0.0,0.0,0.0,0.0
8426727ffffffff,2.0,0.0,0.0,0.0,0.0
8426733ffffffff,2.0,0.0,0.0,0.0,0.0
8426735ffffffff,24.0,0.0,0.0,0.0,0.0
842673dffffffff,2.0,0.0,0.0,0.0,0.0
8426745ffffffff,1.0,0.0,0.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0,0.0,0.0
8426803ffffffff,3.0,0.0,0.0,0.0,0.0
842680bffffffff,47.0,0.0,3.0,0.0,0.0
8426811ffffffff,8.0,0.0,0.0,0.0,0.0
8426817ffffffff,6.0,0.0,2.0,0.0,0.0
8426819ffffffff,6.0,0.0,0.0,0.0,0.0
842681bffffffff,184.0,0.0,21.0,0.0,16.0
842681dffffffff,2.0,0.0,0.0,0.0,0.0
8426831ffffffff,4.0,0.0,0.0,0.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0,0.0
8426851ffffffff,3.0,0.0,0.0,0.0,0.0
8426853ffffffff,51.0,0.0,2.0,0.0,0.0
8426855ffffffff,1.0,0.0,1.0,0.0,0.0
8426859ffffffff,5.0,0.0,0.0,0.0,0.0
842685dffffffff,11.0,0.0,0.0,0.0,0.0
8426867ffffffff,2.0,0.0,0.0,0.0,0.0
8426881ffffffff,85.0,0.0,4.0,0.0,6.0
8426887ffffffff,11.0,0.0,2.0,0.0,0.0
842688dffffffff,107.0,0.0,23.0,0.0,2.0
8426893ffffffff,2.0,0.0,0.0,0.0,0.0
8426899ffffffff,10.0,0.0,3.0,0.0,2.0
842689dffffffff,7.0,0.0,0.0,0.0,0.0
84268a1ffffffff,9.0,0.0,0.0,0.0,0.0
84268a3ffffffff,7.0,0.0,0.0,0.0,0.0
84268a7ffffffff,70.0,0.0,2.0,0.0,0.0
84268a9ffffffff,2.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0,0.0,0.0
84268b3ffffffff,8.0,0.0,0.0,0.0,1.0
84268b5ffffffff,1.0,0.0,0.0,0.0,0.0
84268b9ffffffff,12.0,0.0,0.0,0.0,0.0
84268bbffffffff,6.0,0.0,0.0,0.0,0.0
84268bdffffffff,5.0,0.0,0.0,0.0,0.0
84268c1ffffffff,6.0,0.0,0.0,0.0,0.0
84268c5ffffffff,1.0,0.0,0.0,0.0,0.0
84268c7ffffffff,111.0,0.0,8.0,0.0,7.0
84268cdffffffff,535.0,0.0,14.0,2.0,4.0
84268d1ffffffff,2.0,0.0,0.0,0.0,0.0
84268d3ffffffff,31.0,0.0,0.0,0.0,0.0
84268d7ffffffff,6.0,0.0,2.0,0.0,0.0
84268e1ffffffff,10.0,0.0,2.0,0.0,0.0
84268e7ffffffff,17.0,0.0,6.0,0.0,0.0
84268e9ffffffff,11.0,0.0,0.0,0.0,0.0
84268ebffffffff,4.0,0.0,0.0,0.0,0.0
84268edffffffff,2.0,0.0,0.0,0.0,0.0
8426905ffffffff,34.0,0.0,0.0,0.0,0.0
842690dffffffff,16.0,0.0,0.0,0.0,0.0
8426929ffffffff,4.0,0.0,0.0,0.0,0.0
842692bffffffff,1.0,0.0,1.0,0.0,0.0
8426945ffffffff,8.0,0.0,0.0,0.0,0.0
8426957ffffffff,7.0,0.0,0.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0,0.0,0.0
8426961ffffffff,227.0,0.0,24.0,9.0,24.0
8426963ffffffff,80.0,0.0,4.0,2.0,0.0
8426967ffffffff,2.0,0.0,0.0,0.0,0.0
8426969ffffffff,84.0,0.0,0.0,2.0,12.0
842696bffffffff,34.0,0.0,9.0,0.0,2.0
8426981ffffffff,5.0,0.0,0.0,0.0,0.0
8426987ffffffff,24.0,0.0,2.0,0.0,0.0
8426989ffffffff,25.0,0.0,4.0,0.0,0.0
8426991ffffffff,1.0,0.0,0.0,0.0,0.0
8426995ffffffff,21.0,0.0,0.0,0.0,0.0
8426997ffffffff,2.0,0.0,0.0,0.0,0.0
84269bdffffffff,3.0,0.0,0.0,0.0,0.0
84269c1ffffffff,7.0,0.0,0.0,0.0,0.0
84269c3ffffffff,39.0,0.0,0.0,2.0,0.0
84269c5ffffffff,2.0,0.0,0.0,0.0,0.0
84269cbffffffff,2.0,0.0,2.0,0.0,0.0
84269cdffffffff,97.0,0.0,0.0,0.0,0.0
84269d1ffffffff,2.0,0.0,0.0,0.0,0.0
84269d5ffffffff,44.0,0.0,0.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0,0.0,0.0
8426a29ffffffff,14.0,0.0,0.0,0.0,0.0
8426a2bffffffff,4.0,0.0,0.0,0.0,0.0
8426a3bffffffff,2.0,0.0,0.0,0.0,0.0
8426a81ffffffff,15.0,2.0,2.0,0.0,0.0
8426a83ffffffff,50.0,0.0,3.0,0.0,0.0
8426a87ffffffff,6.0,0.0,0.0,0.0,0.0
8426a8bffffffff,20.0,2.0,8.0,0.0,0.0
8426a95ffffffff,4.0,0.0,0.0,0.0,0.0
8426a97ffffffff,8.0,0.0,2.0,0.0,0.0
8426a9dffffffff,2.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,95.0,0.0,14.0,0.0,12.0
8426aa5ffffffff,163.0,2.0,29.0,2.0,23.0
8426aa7ffffffff,143.0,0.0,9.0,0.0,7.0
8426aabffffffff,84.0,0.0,8.0,0.0,2.0
8426aadffffffff,92.0,0.0,18.0,0.0,10.0
8426ab3ffffffff,2.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,27.0,0.0,0.0,0.0,2.0
8426ad1ffffffff,2.0,0.0,0.0,0.0,0.0
8426adbffffffff,4.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,1.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,14.0,0.0,2.0,0.0,0.0
8426b39ffffffff,1.0,0.0,0.0,0.0,0.0
8426b3dffffffff,1.0,0.0,0.0,0.0,0.0
8426b55ffffffff,8.0,0.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0,0.0,0.0
8426b6dffffffff,3.0,0.0,0.0,0.0,0.0
8426c07ffffffff,1.0,0.0,0.0,0.0,0.0
8426c13ffffffff,1.0,0.0,0.0,0.0,0.0
8426c19ffffffff,1.0,0.0,0.0,0.0,0.0
8426c1dffffffff,1.0,0.0,1.0,0.0,0.0
8426c2bffffffff,2.0,0.0,0.0,0.0,0.0
8426c2dffffffff,4.0,0.0,0.0,0.0,0.0
8426c35ffffffff,2.0,0.0,0.0,0.0,0.0
8426c37ffffffff,2.0,0.0,0.0,0.0,0.0
8426c39ffffffff,2.0,0.0,0.0,0.0,0.0
8426c43ffffffff,5.0,0.0,2.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0,0.0
8426c4bffffffff,7.0,0.0,0.0,0.0,0.0
8426c4dffffffff,2.0,0.0,0.0,0.0,0.0
8426c53ffffffff,2.0,0.0,0.0,0.0,0.0
8426c55ffffffff,2.0,0.0,2.0,0.0,0.0
8426c5bffffffff,8.0,0.0,0.0,0.0,0.0
8426c65ffffffff,3.0,0.0,0.0,0.0,0.0
