cell_id,Pandion haliaetus,Pandion haliaetus haliaetus,Pandion haliaetus carolinensis,Pandion haliaetus ridgwayi,Pandion haliaetus cristatus
84089e3ffffffff,2.0,0.0,0.0,0.0,0.0
84089e5ffffffff,3.0,0.0,0.0,0.0,0.0
84089ebffffffff,2.0,0.0,0.0,0.0,0.0
8408a09ffffffff,4.0,0.0,0.0,0.0,0.0
8408a25ffffffff,2.0,0.0,0.0,0.0,0.0
8408a39ffffffff,2.0,0.0,0.0,0.0,0.0
8408a41ffffffff,2.0,0.0,0.0,0.0,0.0
8408a45ffffffff,3.0,1.0,0.0,0.0,0.0
8408a53ffffffff,6.0,4.0,0.0,0.0,0.0
8408a67ffffffff,2.0,0.0,0.0,0.0,0.0
8408a6dffffffff,2.0,2.0,0.0,0.0,0.0
8408a97ffffffff,3.0,0.0,0.0,0.0,0.0
8408acbffffffff,2.0,0.0,0.0,0.0,0.0
8408ae3ffffffff,2.0,2.0,0.0,0.0,0.0
8408b03ffffffff,1.0,0.0,0.0,0.0,0.0
8408b05ffffffff,14.0,2.0,0.0,0.0,0.0
8408b07ffffffff,2.0,0.0,0.0,0.0,0.0
8408b09ffffffff,2.0,0.0,0.0,0.0,0.0
8408b0dffffffff,13.0,2.0,0.0,0.0,0.0
8408b11ffffffff,13.0,2.0,0.0,0.0,0.0
8408b13ffffffff,6.0,4.0,0.0,0.0,0.0
8408b15ffffffff,21.0,3.0,0.0,0.0,0.0
8408b17ffffffff,9.0,2.0,0.0,0.0,0.0
8408b1bffffffff,2.0,0.0,0.0,0.0,0.0
8408b27ffffffff,1.0,0.0,0.0,0.0,0.0
8408b29ffffffff,1.0,0.0,0.0,0.0,0.0
8408b3dffffffff,2.0,0.0,0.0,0.0,0.0
8408b41ffffffff,6.0,0.0,0.0,0.0,0.0
8408b47ffffffff,4.0,0.0,0.0,0.0,0.0
8408b4dffffffff,2.0,2.0,0.0,0.0,0.0
8408b51ffffffff,2.0,0.0,0.0,0.0,0.0
8408b53ffffffff,2.0,0.0,0.0,0.0,0.0
8408b5bffffffff,4.0,0.0,0.0,0.0,0.0
8408b61ffffffff,2.0,0.0,0.0,0.0,0.0
8408b65ffffffff,12.0,0.0,0.0,0.0,0.0
8408b6dffffffff,1.0,0.0,0.0,0.0,0.0
8408c01ffffffff,4.0,0.0,0.0,0.0,0.0
8408c19ffffffff,2.0,0.0,0.0,0.0,0.0
8408c21ffffffff,6.0,0.0,0.0,0.0,0.0
8408c25ffffffff,2.0,2.0,0.0,0.0,0.0
8408c91ffffffff,2.0,0.0,0.0,0.0,0.0
8408c95ffffffff,9.0,0.0,0.0,0.0,0.0
8408c97ffffffff,8.0,3.0,0.0,0.0,0.0
8408c99ffffffff,2.0,0.0,0.0,0.0,0.0
8408cd7ffffffff,9.0,0.0,0.0,0.0,0.0
8408ce1ffffffff,17.0,2.0,0.0,0.0,0.0
8408cebffffffff,2.0,0.0,0.0,0.0,0.0
8408d05ffffffff,2.0,0.0,0.0,0.0,0.0
8408d07ffffffff,2.0,0.0,0.0,0.0,0.0
8408d19ffffffff,25.0,1.0,0.0,0.0,0.0
8408d3bffffffff,3.0,0.0,0.0,0.0,0.0
8408d51ffffffff,2.0,0.0,0.0,0.0,0.0
8408d53ffffffff,3.0,1.0,0.0,0.0,0.0
8408d55ffffffff,6.0,0.0,0.0,0.0,0.0
8408d57ffffffff,5.0,0.0,0.0,0.0,0.0
8408d81ffffffff,24.0,0.0,0.0,0.0,0.0
8408d83ffffffff,2.0,0.0,0.0,0.0,0.0
8408d85ffffffff,6.0,0.0,0.0,0.0,0.0
8408d8bffffffff,4.0,0.0,0.0,0.0,0.0
8408d8dffffffff,3.0,0.0,0.0,0.0,0.0
8408dbdffffffff,2.0,0.0,0.0,0.0,0.0
8408de5ffffffff,2.0,0.0,0.0,0.0,0.0
8408e39ffffffff,1.0,1.0,0.0,0.0,0.0
8408e3dffffffff,2.0,0.0,0.0,0.0,0.0
8408ea7ffffffff,7.0,2.0,0.0,0.0,0.0
8408f01ffffffff,2.0,0.0,0.0,0.0,0.0
8408f25ffffffff,2.0,2.0,0.0,0.0,0.0
8408f43ffffffff,2.0,0.0,0.0,0.0,0.0
8408f47ffffffff,2.0,0.0,0.0,0.0,0.0
8408f63ffffffff,10.0,0.0,0.0,0.0,0.0
84095a9ffffffff,2.0,0.0,0.0,0.0,0.0
8409805ffffffff,2.0,0.0,0.0,0.0,0.0
8409821ffffffff,2.0,0.0,0.0,0.0,0.0
840982bffffffff,2.0,0.0,0.0,0.0,0.0
84098b3ffffffff,2.0,0.0,0.0,0.0,0.0
8409913ffffffff,2.0,0.0,0.0,0.0,0.0
8409917ffffffff,2.0,0.0,0.0,0.0,0.0
840991bffffffff,6.0,2.0,0.0,0.0,0.0
8409981ffffffff,4.0,0.0,0.0,0.0,0.0
8409993ffffffff,18.0,6.0,0.0,0.0,0.0
8409995ffffffff,4.0,0.0,0.0,0.0,0.0
8409997ffffffff,16.0,4.0,0.0,0.0,0.0
8409999ffffffff,4.0,0.0,0.0,0.0,0.0
840999bffffffff,6.0,0.0,0.0,0.0,0.0
84099b1ffffffff,2.0,0.0,0.0,0.0,0.0
84099b9ffffffff,8.0,1.0,0.0,0.0,0.0
84099bbffffffff,2.0,0.0,0.0,0.0,0.0
84099bdffffffff,11.0,2.0,0.0,0.0,0.0
84099cdffffffff,1.0,0.0,0.0,0.0,0.0
84099e9ffffffff,6.0,0.0,0.0,0.0,0.0
8409a4dffffffff,3.0,0.0,0.0,0.0,0.0
8409a69ffffffff,2.0,0.0,0.0,0.0,0.0
840c015ffffffff,2.0,0.0,0.0,0.0,0.0
840c021ffffffff,2.0,0.0,0.0,0.0,0.0
840c033ffffffff,14.0,0.0,0.0,0.0,0.0
840c03bffffffff,14.0,0.0,0.0,0.0,0.0
840c04bffffffff,2.0,0.0,0.0,0.0,0.0
840c061ffffffff,2.0,0.0,0.0,0.0,0.0
840c067ffffffff,2.0,0.0,0.0,0.0,0.0
840c143ffffffff,55.0,0.0,0.0,0.0,0.0
840c147ffffffff,18.0,0.0,0.0,0.0,0.0
840c149ffffffff,10.0,0.0,0.0,0.0,0.0
840c14dffffffff,2.0,0.0,0.0,0.0,0.0
840c15dffffffff,6.0,0.0,0.0,0.0,0.0
840c1b1ffffffff,6.0,0.0,0.0,0.0,0.0
840c1b5ffffffff,1.0,0.0,0.0,0.0,0.0
840c1e1ffffffff,16.0,0.0,0.0,0.0,0.0
840c2d9ffffffff,1.0,0.0,0.0,0.0,0.0
840c309ffffffff,2.0,0.0,0.0,0.0,0.0
840c335ffffffff,4.0,0.0,0.0,0.0,0.0
840c349ffffffff,10.0,0.0,0.0,0.0,0.0
840c353ffffffff,1.0,0.0,0.0,0.0,0.0
840c401ffffffff,1.0,0.0,0.0,0.0,0.0
840c42dffffffff,7.0,0.0,0.0,0.0,0.0
840c451ffffffff,8.0,0.0,0.0,0.0,0.0
840c455ffffffff,13.0,0.0,0.0,0.0,0.0
840c461ffffffff,2.0,0.0,0.0,0.0,0.0
840c465ffffffff,4.0,0.0,0.0,0.0,0.0
840c503ffffffff,11.0,0.0,0.0,0.0,0.0
840c50bffffffff,2.0,0.0,0.0,0.0,0.0
840c511ffffffff,2.0,0.0,0.0,0.0,0.0
840c51dffffffff,12.0,0.0,0.0,0.0,0.0
840c54bffffffff,4.0,0.0,0.0,0.0,0.0
840c551ffffffff,4.0,0.0,0.0,0.0,0.0
840c555ffffffff,7.0,0.0,0.0,0.0,0.0
840c55bffffffff,3.0,0.0,0.0,0.0,0.0
840c55dffffffff,14.0,0.0,0.0,0.0,0.0
840c60dffffffff,3.0,0.0,0.0,0.0,0.0
840c621ffffffff,17.0,0.0,0.0,0.0,0.0
840c629ffffffff,2.0,0.0,0.0,0.0,0.0
840c641ffffffff,2.0,0.0,0.0,0.0,0.0
840c645ffffffff,4.0,0.0,0.0,0.0,0.0
840c651ffffffff,2.0,0.0,0.0,0.0,0.0
840c659ffffffff,2.0,0.0,0.0,0.0,0.0
840c65bffffffff,7.0,0.0,0.0,0.0,0.0
840c65dffffffff,5.0,0.0,0.0,0.0,0.0
840c661ffffffff,6.0,0.0,0.0,0.0,0.0
840c665ffffffff,1.0,0.0,0.0,0.0,0.0
840c667ffffffff,6.0,0.0,0.0,0.0,0.0
840c685ffffffff,1.0,0.0,0.0,0.0,0.0
840c6a5ffffffff,4.0,0.0,0.0,0.0,0.0
840c6adffffffff,1.0,0.0,0.0,0.0,0.0
840c705ffffffff,11.0,0.0,2.0,0.0,0.0
840c707ffffffff,1.0,0.0,0.0,0.0,0.0
840c70dffffffff,1.0,0.0,0.0,0.0,0.0
840c715ffffffff,4.0,0.0,0.0,0.0,0.0
840c719ffffffff,1.0,0.0,0.0,0.0,0.0
840c71bffffffff,48.0,0.0,0.0,0.0,0.0
840c723ffffffff,2.0,0.0,0.0,0.0,0.0
840c731ffffffff,24.0,0.0,0.0,0.0,0.0
840c733ffffffff,240.0,0.0,8.0,0.0,0.0
840c735ffffffff,1.0,0.0,0.0,0.0,0.0
840c739ffffffff,26.0,0.0,4.0,0.0,0.0
840c73bffffffff,70.0,0.0,0.0,0.0,0.0
840c73dffffffff,42.0,0.0,7.0,0.0,0.0
840c741ffffffff,41.0,0.0,0.0,0.0,0.0
840c74bffffffff,3.0,0.0,0.0,0.0,0.0
840c74dffffffff,17.0,0.0,0.0,0.0,0.0
840c759ffffffff,4.0,0.0,0.0,0.0,0.0
840c769ffffffff,15.0,0.0,0.0,0.0,0.0
840cec5ffffffff,20.0,0.0,0.0,0.0,0.0
840cecdffffffff,2.0,0.0,0.0,0.0,0.0
840cee9ffffffff,4.0,0.0,0.0,0.0,0.0
840d44dffffffff,3.0,0.0,0.0,0.0,0.0
840d49bffffffff,2.0,0.0,0.0,0.0,0.0
840d49dffffffff,2.0,0.0,0.0,0.0,0.0
840d533ffffffff,1.0,0.0,0.0,0.0,0.0
840d585ffffffff,162.0,0.0,0.0,0.0,0.0
840d587ffffffff,7.0,0.0,0.0,0.0,0.0
840d595ffffffff,9.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,19.0,0.0,0.0,0.0,0.0
840d5a7ffffffff,3.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,122.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,10.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,17.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,2.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,23.0,0.0,0.0,0.0,0.0
840d61bffffffff,4.0,0.0,0.0,0.0,0.0
840d65dffffffff,2.0,0.0,0.0,0.0,0.0
840d747ffffffff,1.0,0.0,0.0,0.0,0.0
840d761ffffffff,1.0,0.0,0.0,0.0,0.0
840e039ffffffff,1.0,0.0,0.0,0.0,0.0
840e0b7ffffffff,3.0,0.0,0.0,0.0,0.0
840e413ffffffff,2.0,0.0,0.0,0.0,0.0
840e453ffffffff,15.0,0.0,0.0,0.0,0.0
840e45bffffffff,44.0,0.0,0.0,0.0,0.0
840e469ffffffff,2.0,0.0,0.0,0.0,0.0
840e483ffffffff,4.0,0.0,0.0,0.0,0.0
840e485ffffffff,1.0,0.0,0.0,0.0,0.0
840e487ffffffff,2.0,0.0,0.0,0.0,0.0
840e48dffffffff,5.0,0.0,0.0,0.0,0.0
840e491ffffffff,72.0,0.0,0.0,0.0,0.0
840e493ffffffff,4.0,0.0,0.0,0.0,0.0
840e497ffffffff,70.0,0.0,0.0,0.0,0.0
840e499ffffffff,8.0,0.0,0.0,0.0,0.0
840e49bffffffff,56.0,0.0,0.0,0.0,0.0
840e4a3ffffffff,4.0,0.0,0.0,0.0,0.0
840e4a9ffffffff,12.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,52.0,0.0,0.0,0.0,0.0
840e4b9ffffffff,2.0,0.0,0.0,0.0,0.0
840e4cbffffffff,2.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,14.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,45.0,0.0,0.0,0.0,0.0
840e4d7ffffffff,2.0,0.0,0.0,0.0,0.0
840e4dbffffffff,574.0,0.0,0.0,0.0,0.0
840e4e7ffffffff,2.0,0.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0,0.0
840e523ffffffff,5.0,0.0,0.0,0.0,0.0
840e531ffffffff,4.0,0.0,0.0,0.0,0.0
840e535ffffffff,2.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0
840e53dffffffff,2.0,0.0,0.0,0.0,0.0
840e583ffffffff,2.0,0.0,0.0,0.0,0.0
840e5abffffffff,2.0,0.0,0.0,0.0,0.0
840e5adffffffff,6.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,9.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,2.0,0.0,0.0,0.0,0.0
840e5bdffffffff,2.0,0.0,0.0,0.0,0.0
840e623ffffffff,6.0,0.0,0.0,0.0,0.0
840e691ffffffff,2.0,0.0,0.0,0.0,0.0
840e6a5ffffffff,2.0,0.0,0.0,0.0,0.0
840e6adffffffff,3.0,0.0,0.0,0.0,0.0
840e6b1ffffffff,4.0,0.0,0.0,0.0,0.0
840e6bbffffffff,1.0,0.0,0.0,0.0,0.0
840e6c9ffffffff,2.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,2.0,0.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0,0.0
840e805ffffffff,457.0,0.0,0.0,0.0,0.0
840e82bffffffff,4.0,0.0,0.0,0.0,0.0
840e83bffffffff,2.0,0.0,0.0,0.0,0.0
840e83dffffffff,1.0,0.0,0.0,0.0,0.0
840e891ffffffff,1.0,0.0,0.0,0.0,0.0
840e897ffffffff,1.0,0.0,0.0,0.0,0.0
840e8e1ffffffff,2.0,0.0,0.0,0.0,0.0
840e8e9ffffffff,3.0,0.0,0.0,0.0,0.0
840e963ffffffff,2.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,2.0,0.0,0.0,0.0,0.0
840e9a7ffffffff,12.0,0.0,0.0,0.0,0.0
840ec19ffffffff,1.0,0.0,0.0,0.0,0.0
840ec21ffffffff,7.0,0.0,0.0,0.0,0.0
840ec23ffffffff,8.0,0.0,0.0,0.0,0.0
840ec55ffffffff,1.0,0.0,0.0,0.0,0.0
840ec81ffffffff,7.0,0.0,1.0,0.0,0.0
840ec8dffffffff,2.0,0.0,0.0,0.0,0.0
840ec91ffffffff,1.0,0.0,0.0,0.0,0.0
840ec95ffffffff,6.0,0.0,0.0,0.0,0.0
840ec97ffffffff,2.0,0.0,0.0,0.0,0.0
840ec9dffffffff,1.0,0.0,0.0,0.0,0.0
840eca5ffffffff,2.0,0.0,0.0,0.0,0.0
840eca7ffffffff,2.0,0.0,2.0,0.0,0.0
840ecabffffffff,6.0,0.0,0.0,0.0,0.0
840ecbdffffffff,4.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,32.0,0.0,6.0,0.0,0.0
840ecc7ffffffff,1.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,301.0,0.0,0.0,0.0,0.0
840ecd1ffffffff,2.0,0.0,2.0,0.0,0.0
840ecd7ffffffff,2.0,0.0,2.0,0.0,0.0
840ed13ffffffff,7.0,0.0,0.0,0.0,0.0
840ed19ffffffff,2.0,0.0,0.0,0.0,0.0
840ed45ffffffff,3.0,0.0,0.0,0.0,0.0
840ed49ffffffff,1.0,0.0,0.0,0.0,0.0
840ed4dffffffff,1.0,0.0,0.0,0.0,0.0
840ed57ffffffff,1.0,0.0,0.0,0.0,0.0
840ed85ffffffff,4.0,0.0,0.0,0.0,0.0
840ed91ffffffff,5.0,0.0,0.0,0.0,0.0
840ed9bffffffff,1.0,0.0,0.0,0.0,0.0
840edb1ffffffff,2.0,0.0,0.0,0.0,0.0
840edb3ffffffff,2.0,0.0,0.0,0.0,0.0
840ededffffffff,2.0,0.0,0.0,0.0,0.0
840ee03ffffffff,8.0,0.0,0.0,0.0,0.0
840ee0bffffffff,6.0,0.0,0.0,0.0,0.0
840ee13ffffffff,5.0,0.0,0.0,0.0,0.0
840ee15ffffffff,3.0,0.0,0.0,0.0,0.0
840ee17ffffffff,4.0,0.0,0.0,0.0,0.0
840ee27ffffffff,2.0,0.0,0.0,0.0,0.0
840ee57ffffffff,3.0,0.0,0.0,0.0,0.0
840ee5bffffffff,3.0,0.0,0.0,0.0,0.0
840ee85ffffffff,2.0,0.0,0.0,0.0,0.0
840ee87ffffffff,2.0,0.0,0.0,0.0,0.0
840ee8bffffffff,4.0,0.0,0.0,0.0,0.0
840ee95ffffffff,2.0,0.0,0.0,0.0,0.0
840eea7ffffffff,1830.0,0.0,0.0,0.0,0.0
840eeb1ffffffff,5.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,1.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,8.0,0.0,0.0,0.0,0.0
840eebbffffffff,1.0,0.0,0.0,0.0,0.0
840eebdffffffff,4.0,0.0,0.0,0.0,0.0
840eec7ffffffff,2.0,0.0,0.0,0.0,0.0
840eecdffffffff,4.0,0.0,0.0,0.0,0.0
840eed3ffffffff,1.0,0.0,0.0,0.0,0.0
840eed5ffffffff,29.0,0.0,0.0,0.0,0.0
840eee3ffffffff,8.0,0.0,0.0,0.0,0.0
840eee9ffffffff,2.0,0.0,0.0,0.0,0.0
840eeebffffffff,2.0,0.0,0.0,0.0,0.0
840ef03ffffffff,1.0,0.0,0.0,0.0,0.0
840ef1dffffffff,1.0,0.0,0.0,0.0,0.0
840ef31ffffffff,2.0,0.0,0.0,0.0,0.0
840f5a7ffffffff,4.0,0.0,0.0,0.0,0.0
8411001ffffffff,2.0,0.0,0.0,0.0,0.0
8411015ffffffff,17.0,0.0,0.0,0.0,0.0
8411031ffffffff,7.0,0.0,0.0,0.0,0.0
8411041ffffffff,1.0,0.0,0.0,0.0,0.0
8411047ffffffff,2.0,0.0,0.0,0.0,0.0
8411049ffffffff,2.0,2.0,0.0,0.0,0.0
8411059ffffffff,32.0,5.0,0.0,0.0,0.0
8411063ffffffff,4.0,0.0,0.0,0.0,0.0
8411069ffffffff,46.0,0.0,0.0,0.0,0.0
841106bffffffff,28.0,0.0,0.0,0.0,0.0
84110ebffffffff,6.0,0.0,0.0,0.0,0.0
8411139ffffffff,2.0,0.0,0.0,0.0,0.0
8411199ffffffff,2.0,0.0,0.0,0.0,0.0
841120dffffffff,1.0,1.0,0.0,0.0,0.0
8411221ffffffff,30.0,3.0,0.0,0.0,0.0
8411223ffffffff,5.0,1.0,0.0,0.0,0.0
8411229ffffffff,2.0,2.0,0.0,0.0,0.0
8411235ffffffff,8.0,4.0,0.0,0.0,0.0
8411241ffffffff,2.0,0.0,0.0,0.0,0.0
8411245ffffffff,4.0,0.0,0.0,0.0,0.0
8411249ffffffff,4.0,0.0,0.0,0.0,0.0
841124dffffffff,1.0,0.0,0.0,0.0,0.0
8411251ffffffff,4.0,2.0,0.0,0.0,0.0
8411253ffffffff,2.0,0.0,0.0,0.0,0.0
8411255ffffffff,2.0,2.0,0.0,0.0,0.0
841125bffffffff,2.0,0.0,0.0,0.0,0.0
8411261ffffffff,2.0,2.0,0.0,0.0,0.0
8411265ffffffff,1.0,0.0,0.0,0.0,0.0
8411267ffffffff,3.0,0.0,0.0,0.0,0.0
8411269ffffffff,15.0,0.0,0.0,0.0,0.0
841126dffffffff,20.0,6.0,0.0,0.0,0.0
8411285ffffffff,1.0,0.0,0.0,0.0,0.0
841128dffffffff,5.0,0.0,0.0,0.0,0.0
84112adffffffff,4.0,0.0,0.0,0.0,0.0
84112e3ffffffff,2.0,0.0,0.0,0.0,0.0
84112ebffffffff,5.0,0.0,0.0,0.0,0.0
84112edffffffff,5.0,0.0,0.0,0.0,0.0
8411313ffffffff,3.0,0.0,0.0,0.0,0.0
8411345ffffffff,2.0,0.0,0.0,0.0,0.0
8411347ffffffff,3.0,0.0,0.0,0.0,0.0
8411359ffffffff,1.0,0.0,0.0,0.0,0.0
8411365ffffffff,4.0,0.0,0.0,0.0,0.0
841136bffffffff,1.0,0.0,0.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0,0.0,0.0
8411813ffffffff,17.0,2.0,0.0,0.0,0.0
841181bffffffff,1.0,1.0,0.0,0.0,0.0
8411853ffffffff,8.0,0.0,0.0,0.0,0.0
841188dffffffff,1.0,0.0,0.0,0.0,0.0
84118adffffffff,2.0,0.0,0.0,0.0,0.0
84118c1ffffffff,2.0,0.0,0.0,0.0,0.0
84118c5ffffffff,2.0,0.0,0.0,0.0,0.0
84118cdffffffff,4.0,0.0,0.0,0.0,0.0
84118d1ffffffff,1.0,0.0,0.0,0.0,0.0
84118e9ffffffff,6.0,3.0,0.0,0.0,0.0
8411a43ffffffff,2.0,0.0,0.0,0.0,0.0
8411a6bffffffff,1.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,7.0,0.0,0.0,0.0,0.0
8411aabffffffff,5.0,0.0,0.0,0.0,0.0
8411aadffffffff,5.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,2.0,0.0,0.0,0.0,0.0
8411ab9ffffffff,3.0,3.0,0.0,0.0,0.0
8411abdffffffff,2.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,166.0,75.0,0.0,0.0,0.0
8411ae7ffffffff,24.0,12.0,0.0,0.0,0.0
84120b7ffffffff,9.0,0.0,0.0,0.0,0.0
8412183ffffffff,2.0,0.0,0.0,0.0,0.0
84121a7ffffffff,3.0,0.0,0.0,0.0,0.0
84121adffffffff,2.0,0.0,0.0,0.0,0.0
84121bdffffffff,6.0,0.0,0.0,0.0,0.0
84121e1ffffffff,2.0,0.0,0.0,0.0,0.0
84121e3ffffffff,18.0,0.0,0.0,0.0,0.0
84121e7ffffffff,5.0,0.0,0.0,0.0,0.0
8412215ffffffff,5.0,0.0,0.0,0.0,0.0
8412221ffffffff,2.0,0.0,0.0,0.0,0.0
8412265ffffffff,3.0,0.0,0.0,0.0,0.0
841241dffffffff,2.0,0.0,0.0,0.0,0.0
8412433ffffffff,11.0,0.0,0.0,0.0,0.0
8412445ffffffff,2.0,0.0,0.0,0.0,0.0
841244bffffffff,4.0,0.0,0.0,0.0,0.0
841244dffffffff,4.0,0.0,0.0,0.0,0.0
841245bffffffff,2.0,0.0,0.0,0.0,0.0
841246bffffffff,3.0,0.0,0.0,0.0,0.0
84124b7ffffffff,2.0,0.0,0.0,0.0,0.0
84124bdffffffff,7.0,0.0,0.0,0.0,0.0
8412501ffffffff,2.0,0.0,0.0,0.0,0.0
8412505ffffffff,159.0,0.0,4.0,0.0,0.0
8412507ffffffff,8.0,0.0,0.0,0.0,0.0
8412509ffffffff,5.0,0.0,0.0,0.0,0.0
8412511ffffffff,3.0,0.0,0.0,0.0,0.0
8412515ffffffff,156.0,0.0,11.0,0.0,0.0
841251dffffffff,10.0,0.0,3.0,0.0,0.0
8412521ffffffff,1.0,0.0,0.0,0.0,0.0
8412523ffffffff,10.0,0.0,0.0,0.0,0.0
8412527ffffffff,3.0,0.0,0.0,0.0,0.0
841252bffffffff,1.0,0.0,0.0,0.0,0.0
841252dffffffff,2.0,0.0,0.0,0.0,0.0
8412531ffffffff,1.0,0.0,0.0,0.0,0.0
8412539ffffffff,11.0,0.0,2.0,0.0,0.0
841253bffffffff,25.0,0.0,0.0,0.0,0.0
8412543ffffffff,11.0,0.0,2.0,0.0,0.0
8412549ffffffff,27.0,0.0,0.0,0.0,0.0
841254bffffffff,13.0,0.0,4.0,0.0,0.0
8412555ffffffff,12.0,0.0,2.0,0.0,0.0
841255dffffffff,1.0,0.0,0.0,0.0,0.0
8412565ffffffff,3.0,0.0,0.0,0.0,0.0
