cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
84186c5ffffffff,45.0,2.0,0.0
84186c7ffffffff,17.0,0.0,0.0
84186c9ffffffff,152.0,0.0,0.0
84186cbffffffff,93.0,0.0,0.0
84186cdffffffff,55.0,0.0,0.0
84186d1ffffffff,21.0,12.0,0.0
84186d3ffffffff,4.0,0.0,0.0
84186d5ffffffff,6.0,0.0,0.0
84186d7ffffffff,2.0,2.0,0.0
84186d9ffffffff,2.0,0.0,0.0
84186dbffffffff,7.0,0.0,0.0
84186ddffffffff,16.0,0.0,0.0
84186e1ffffffff,1.0,0.0,0.0
84186e3ffffffff,6.0,0.0,0.0
84186e5ffffffff,14.0,0.0,0.0
84186e7ffffffff,8.0,0.0,0.0
84186e9ffffffff,7.0,0.0,0.0
84186ebffffffff,30.0,0.0,0.0
84186edffffffff,46.0,1.0,0.0
8418709ffffffff,3.0,0.0,0.0
841870dffffffff,681.0,75.0,0.0
8418711ffffffff,14.0,0.0,0.0
8418713ffffffff,10.0,0.0,0.0
8418717ffffffff,32.0,0.0,0.0
841871bffffffff,67.0,1.0,0.0
8418729ffffffff,244.0,94.0,0.0
841873bffffffff,121.0,28.0,0.0
8418741ffffffff,78.0,46.0,0.0
8418743ffffffff,23.0,2.0,0.0
8418745ffffffff,2.0,2.0,0.0
8418747ffffffff,224.0,13.0,0.0
8418749ffffffff,21.0,4.0,0.0
841874bffffffff,75.0,3.0,0.0
841875dffffffff,77.0,0.0,0.0
8418763ffffffff,13.0,4.0,0.0
841876bffffffff,31.0,2.0,0.0
8419013ffffffff,20.0,2.0,0.0
8419081ffffffff,42.0,0.0,0.0
8419083ffffffff,30.0,0.0,0.0
8419087ffffffff,6.0,0.0,0.0
8419089ffffffff,32.0,9.0,0.0
841908bffffffff,32.0,6.0,0.0
841908dffffffff,14.0,6.0,0.0
8419091ffffffff,67.0,5.0,0.0
8419093ffffffff,34.0,0.0,0.0
8419095ffffffff,15.0,0.0,0.0
8419097ffffffff,8.0,2.0,0.0
8419099ffffffff,54.0,13.0,0.0
841909bffffffff,186.0,13.0,0.0
841909dffffffff,11.0,0.0,0.0
84190a9ffffffff,3.0,0.0,0.0
84190b1ffffffff,4.0,2.0,0.0
84190b3ffffffff,11.0,0.0,0.0
84190b9ffffffff,10.0,1.0,0.0
84190bbffffffff,32.0,2.0,0.0
84190c1ffffffff,15.0,0.0,0.0
84190c3ffffffff,9.0,0.0,0.0
84190c5ffffffff,2.0,0.0,0.0
84190c7ffffffff,46.0,0.0,0.0
84190c9ffffffff,4.0,2.0,0.0
84190cbffffffff,18.0,3.0,0.0
84190d1ffffffff,96.0,1.0,0.0
84190d3ffffffff,51.0,8.0,0.0
84190d5ffffffff,3.0,1.0,0.0
84190d7ffffffff,17.0,0.0,0.0
84190d9ffffffff,848.0,154.0,0.0
84190dbffffffff,44.0,4.0,0.0
84190ddffffffff,105.0,14.0,0.0
84190e1ffffffff,4.0,0.0,0.0
84190e3ffffffff,5.0,0.0,0.0
84190e9ffffffff,2.0,0.0,0.0
84190ebffffffff,13.0,0.0,0.0
84191d9ffffffff,5.0,1.0,0.0
8419229ffffffff,2.0,0.0,0.0
8419265ffffffff,2.0,0.0,0.0
841926dffffffff,1.0,0.0,0.0
8419281ffffffff,23.0,5.0,0.0
8419283ffffffff,3.0,2.0,0.0
8419287ffffffff,10.0,2.0,0.0
8419289ffffffff,25.0,1.0,0.0
841928dffffffff,28.0,0.0,0.0
8419293ffffffff,32.0,0.0,0.0
8419297ffffffff,8.0,1.0,0.0
84192a1ffffffff,1.0,0.0,0.0
84192a7ffffffff,9.0,0.0,0.0
84192abffffffff,3.0,3.0,0.0
84192b1ffffffff,209.0,191.0,0.0
84192b3ffffffff,97.0,20.0,0.0
84192b5ffffffff,175.0,161.0,0.0
84192b7ffffffff,286.0,74.0,0.0
84192bbffffffff,65.0,11.0,0.0
84192bdffffffff,3.0,0.0,0.0
84192c7ffffffff,2.0,0.0,0.0
84192cbffffffff,16.0,0.0,0.0
8419401ffffffff,802.0,125.0,0.0
8419403ffffffff,257.0,69.0,0.0
8419405ffffffff,749.0,40.0,0.0
8419407ffffffff,585.0,23.0,0.0
841940dffffffff,547.0,92.0,0.0
8419411ffffffff,1899.0,366.0,0.0
8419413ffffffff,1814.0,533.0,0.0
8419415ffffffff,3037.0,647.0,0.0
8419417ffffffff,1228.0,214.0,0.0
841941bffffffff,497.0,125.0,0.0
841941dffffffff,42.0,13.0,0.0
8419421ffffffff,541.0,85.0,0.0
8419423ffffffff,918.0,55.0,0.0
8419425ffffffff,197.0,139.0,0.0
8419427ffffffff,2725.0,1442.0,0.0
8419429ffffffff,408.0,81.0,0.0
841942bffffffff,1143.0,382.0,0.0
841942dffffffff,402.0,141.0,0.0
8419431ffffffff,327.0,61.0,0.0
8419433ffffffff,750.0,38.0,0.0
8419435ffffffff,701.0,101.0,0.0
8419437ffffffff,1269.0,110.0,0.0
8419439ffffffff,413.0,68.0,0.0
841943bffffffff,468.0,156.0,0.0
841943dffffffff,468.0,303.0,0.0
8419461ffffffff,179.0,42.0,0.0
8419463ffffffff,97.0,20.0,0.0
8419465ffffffff,158.0,21.0,0.0
8419467ffffffff,200.0,134.0,0.0
841946bffffffff,163.0,30.0,0.0
841946dffffffff,30.0,2.0,0.0
8419481ffffffff,170.0,49.0,0.0
8419483ffffffff,33.0,6.0,0.0
8419485ffffffff,969.0,127.0,0.0
841948bffffffff,73.0,14.0,0.0
841948dffffffff,2024.0,518.0,0.0
8419493ffffffff,2.0,0.0,0.0
8419495ffffffff,26.0,6.0,0.0
8419497ffffffff,11.0,4.0,0.0
8419499ffffffff,38.0,4.0,0.0
841949dffffffff,6.0,0.0,0.0
84194a1ffffffff,557.0,31.0,0.0
84194a3ffffffff,43.0,8.0,0.0
84194a5ffffffff,2551.0,348.0,0.0
84194a7ffffffff,128.0,2.0,0.0
84194a9ffffffff,1067.0,29.0,0.0
84194abffffffff,374.0,28.0,0.0
84194adffffffff,4781.0,219.0,0.0
84194b3ffffffff,5.0,0.0,0.0
84194b7ffffffff,2.0,0.0,0.0
84194b9ffffffff,207.0,16.0,0.0
84194bbffffffff,62.0,11.0,0.0
84194c5ffffffff,1768.0,932.0,0.0
84194d1ffffffff,133.0,12.0,0.0
84194d3ffffffff,99.0,24.0,0.0
84194d5ffffffff,135.0,13.0,0.0
84194d7ffffffff,95.0,8.0,0.0
84194d9ffffffff,307.0,43.0,0.0
84194dbffffffff,571.0,28.0,0.0
84194ddffffffff,692.0,442.0,0.0
84194e1ffffffff,251.0,54.0,0.0
84194e3ffffffff,675.0,120.0,0.0
84194e5ffffffff,3378.0,62.0,0.0
84194e7ffffffff,1599.0,139.0,0.0
84194e9ffffffff,883.0,339.0,0.0
84194ebffffffff,354.0,19.0,0.0
84194edffffffff,1261.0,175.0,0.0
8419501ffffffff,266.0,83.0,0.0
8419507ffffffff,238.0,19.0,0.0
8419509ffffffff,2.0,0.0,0.0
841950bffffffff,4.0,2.0,0.0
841950dffffffff,14.0,10.0,0.0
8419511ffffffff,245.0,26.0,0.0
8419513ffffffff,249.0,31.0,0.0
8419517ffffffff,208.0,36.0,0.0
8419519ffffffff,289.0,42.0,0.0
841951bffffffff,895.0,357.0,0.0
841951dffffffff,7.0,4.0,0.0
8419521ffffffff,16.0,0.0,0.0
8419525ffffffff,4.0,0.0,0.0
8419527ffffffff,192.0,0.0,0.0
8419529ffffffff,105.0,17.0,0.0
841952dffffffff,72.0,9.0,0.0
8419531ffffffff,124.0,72.0,0.0
8419533ffffffff,26.0,11.0,0.0
841953bffffffff,260.0,60.0,0.0
8419541ffffffff,19.0,6.0,0.0
8419543ffffffff,83.0,15.0,0.0
8419545ffffffff,7.0,0.0,0.0
8419547ffffffff,45.0,10.0,0.0
8419549ffffffff,14.0,0.0,0.0
841954bffffffff,17.0,2.0,0.0
841954dffffffff,25.0,2.0,0.0
8419551ffffffff,71.0,19.0,0.0
8419553ffffffff,146.0,25.0,0.0
8419555ffffffff,187.0,30.0,0.0
8419557ffffffff,466.0,187.0,0.0
8419559ffffffff,75.0,9.0,0.0
841955bffffffff,71.0,12.0,0.0
841955dffffffff,73.0,24.0,0.0
8419563ffffffff,14.0,11.0,0.0
8419565ffffffff,82.0,46.0,0.0
8419567ffffffff,8.0,0.0,0.0
8419569ffffffff,11.0,0.0,0.0
841956bffffffff,5.0,0.0,0.0
841956dffffffff,6.0,0.0,0.0
8419581ffffffff,611.0,45.0,0.0
8419583ffffffff,338.0,17.0,0.0
8419585ffffffff,83.0,6.0,0.0
8419587ffffffff,263.0,19.0,0.0
8419589ffffffff,282.0,15.0,0.0
841958bffffffff,205.0,5.0,0.0
841958dffffffff,19.0,4.0,0.0
8419591ffffffff,1370.0,89.0,0.0
8419593ffffffff,60.0,0.0,0.0
8419595ffffffff,143.0,0.0,0.0
8419597ffffffff,975.0,6.0,0.0
8419599ffffffff,250.0,31.0,0.0
841959bffffffff,1317.0,77.0,0.0
841959dffffffff,215.0,43.0,0.0
84195a1ffffffff,88.0,11.0,0.0
84195a3ffffffff,49.0,2.0,0.0
84195a5ffffffff,110.0,2.0,0.0
84195a7ffffffff,12.0,1.0,0.0
84195a9ffffffff,26.0,2.0,0.0
84195abffffffff,114.0,10.0,0.0
84195adffffffff,48.0,3.0,0.0
84195b1ffffffff,104.0,12.0,0.0
84195b5ffffffff,113.0,4.0,0.0
84195b7ffffffff,139.0,11.0,0.0
84195b9ffffffff,355.0,33.0,0.0
84195bbffffffff,429.0,53.0,0.0
84195bdffffffff,142.0,6.0,0.0
84195c1ffffffff,273.0,28.0,0.0
84195c3ffffffff,448.0,10.0,0.0
84195c5ffffffff,191.0,8.0,0.0
84195c7ffffffff,795.0,111.0,0.0
84195c9ffffffff,677.0,64.0,0.0
84195cbffffffff,1172.0,4.0,0.0
84195cdffffffff,110.0,8.0,0.0
84195d1ffffffff,709.0,89.0,0.0
84195d3ffffffff,1402.0,128.0,0.0
84195d5ffffffff,628.0,36.0,0.0
84195d7ffffffff,291.0,18.0,0.0
84195d9ffffffff,1116.0,435.0,0.0
84195dbffffffff,1050.0,89.0,0.0
84195ddffffffff,159.0,12.0,0.0
84195e1ffffffff,42.0,0.0,0.0
84195e3ffffffff,41.0,5.0,0.0
84195e5ffffffff,29.0,0.0,0.0
84195e7ffffffff,30.0,4.0,0.0
84195e9ffffffff,77.0,1.0,0.0
84195ebffffffff,56.0,7.0,0.0
84195edffffffff,65.0,14.0,0.0
8419681ffffffff,52.0,0.0,0.0
8419683ffffffff,284.0,2.0,0.0
8419689ffffffff,476.0,3.0,0.0
841968bffffffff,86.0,2.0,0.0
8419691ffffffff,367.0,8.0,0.0
8419693ffffffff,850.0,0.0,0.0
8419695ffffffff,584.0,14.0,0.0
8419697ffffffff,330.0,8.0,0.0
8419699ffffffff,151.0,0.0,0.0
841969bffffffff,370.0,1.0,0.0
841969dffffffff,557.0,6.0,0.0
84196b1ffffffff,68.0,2.0,0.0
84196b3ffffffff,191.0,6.0,0.0
84196b7ffffffff,75.0,3.0,0.0
84196b9ffffffff,142.0,1.0,0.0
84196bbffffffff,353.0,7.0,0.0
84196c3ffffffff,7.0,0.0,0.0
84196d1ffffffff,46.0,0.0,0.0
84196d3ffffffff,219.0,0.0,0.0
84196d5ffffffff,140.0,2.0,0.0
84196d7ffffffff,421.0,0.0,0.0
84196d9ffffffff,153.0,5.0,0.0
84196dbffffffff,142.0,0.0,0.0
84196ddffffffff,143.0,9.0,0.0
8419721ffffffff,306.0,24.0,0.0
8419723ffffffff,583.0,65.0,0.0
8419725ffffffff,297.0,19.0,0.0
8419727ffffffff,671.0,57.0,0.0
8419729ffffffff,358.0,13.0,0.0
841972bffffffff,361.0,24.0,0.0
841972dffffffff,213.0,32.0,0.0
8419731ffffffff,67.0,2.0,0.0
8419733ffffffff,812.0,5.0,0.0
8419735ffffffff,26.0,2.0,0.0
8419737ffffffff,57.0,9.0,0.0
8419739ffffffff,273.0,41.0,0.0
841973bffffffff,286.0,5.0,0.0
841973dffffffff,83.0,22.0,0.0
8419761ffffffff,28.0,4.0,0.0
8419763ffffffff,68.0,0.0,0.0
8419765ffffffff,56.0,6.0,0.0
8419767ffffffff,92.0,2.0,0.0
8419769ffffffff,144.0,4.0,0.0
841976bffffffff,52.0,4.0,0.0
841976dffffffff,14.0,2.0,0.0
841e001ffffffff,5.0,0.0,0.0
841e003ffffffff,4.0,0.0,0.0
841e005ffffffff,13.0,0.0,0.0
841e007ffffffff,23.0,0.0,0.0
841e009ffffffff,5.0,0.0,0.0
841e00bffffffff,11.0,0.0,0.0
841e00dffffffff,6.0,0.0,0.0
841e011ffffffff,6.0,0.0,0.0
841e013ffffffff,3.0,0.0,0.0
841e017ffffffff,4.0,0.0,0.0
841e019ffffffff,47.0,0.0,0.0
841e01bffffffff,6.0,0.0,0.0
841e01dffffffff,11.0,0.0,0.0
841e021ffffffff,35.0,0.0,0.0
841e023ffffffff,191.0,43.0,0.0
841e025ffffffff,152.0,16.0,0.0
841e027ffffffff,16.0,0.0,0.0
841e029ffffffff,200.0,0.0,0.0
841e02bffffffff,13.0,0.0,0.0
841e02dffffffff,463.0,24.0,0.0
841e031ffffffff,58.0,2.0,0.0
841e033ffffffff,4.0,0.0,0.0
841e035ffffffff,67.0,10.0,0.0
841e037ffffffff,365.0,20.0,0.0
841e039ffffffff,10.0,0.0,0.0
841e03bffffffff,11.0,0.0,0.0
841e03dffffffff,5.0,0.0,0.0
841e041ffffffff,438.0,55.0,0.0
841e043ffffffff,98.0,3.0,0.0
841e045ffffffff,381.0,24.0,0.0
841e047ffffffff,234.0,15.0,0.0
841e049ffffffff,146.0,4.0,0.0
841e04bffffffff,59.0,4.0,0.0
841e04dffffffff,54.0,6.0,0.0
841e051ffffffff,35.0,0.0,0.0
841e053ffffffff,38.0,0.0,0.0
841e055ffffffff,31.0,2.0,0.0
841e057ffffffff,15.0,0.0,0.0
841e059ffffffff,103.0,2.0,0.0
841e05bffffffff,158.0,7.0,0.0
841e05dffffffff,30.0,0.0,0.0
841e061ffffffff,529.0,30.0,0.0
841e063ffffffff,196.0,4.0,0.0
841e065ffffffff,10.0,3.0,0.0
841e067ffffffff,288.0,3.0,0.0
841e069ffffffff,741.0,0.0,0.0
841e06bffffffff,304.0,2.0,0.0
841e06dffffffff,87.0,0.0,0.0
841e085ffffffff,344.0,0.0,0.0
841e089ffffffff,6.0,0.0,0.0
841e08bffffffff,7.0,0.0,0.0
841e08dffffffff,74.0,0.0,0.0
841e0a1ffffffff,5.0,3.0,0.0
841e0a5ffffffff,5.0,0.0,0.0
841e0a9ffffffff,1021.0,0.0,0.0
841e0abffffffff,1.0,0.0,0.0
841e0adffffffff,16.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0
841e0b3ffffffff,8.0,0.0,0.0
841e0b5ffffffff,8.0,0.0,0.0
841e0b7ffffffff,5.0,0.0,0.0
841e0bdffffffff,1.0,0.0,0.0
841e0c1ffffffff,34.0,0.0,0.0
841e0c3ffffffff,186.0,0.0,0.0
841e0c5ffffffff,25.0,0.0,0.0
841e0c7ffffffff,79.0,0.0,0.0
841e0cbffffffff,4.0,0.0,0.0
841e0d9ffffffff,2.0,0.0,0.0
841e0dbffffffff,6.0,0.0,0.0
841e0ddffffffff,2.0,0.0,0.0
841e0e1ffffffff,48.0,16.0,0.0
841e0e3ffffffff,78.0,4.0,0.0
841e0e5ffffffff,14.0,1.0,0.0
841e0e7ffffffff,246.0,10.0,0.0
841e0e9ffffffff,26.0,0.0,0.0
841e0ebffffffff,82.0,0.0,0.0
841e0edffffffff,57.0,4.0,0.0
841e101ffffffff,3.0,0.0,0.0
841e103ffffffff,24.0,0.0,0.0
841e105ffffffff,6.0,0.0,0.0
841e107ffffffff,12.0,0.0,0.0
841e10bffffffff,127.0,0.0,0.0
841e113ffffffff,13.0,0.0,0.0
841e115ffffffff,29.0,0.0,0.0
841e117ffffffff,28.0,0.0,0.0
841e119ffffffff,14.0,3.0,0.0
841e11bffffffff,4.0,1.0,0.0
841e11dffffffff,18.0,0.0,0.0
841e121ffffffff,163.0,0.0,0.0
841e123ffffffff,99.0,0.0,0.0
841e125ffffffff,195.0,0.0,0.0
841e127ffffffff,13.0,0.0,0.0
841e129ffffffff,154.0,0.0,0.0
841e12bffffffff,67.0,0.0,0.0
841e12dffffffff,33.0,0.0,0.0
841e131ffffffff,140.0,10.0,0.0
841e133ffffffff,8.0,0.0,0.0
841e135ffffffff,57.0,0.0,0.0
841e137ffffffff,78.0,8.0,0.0
841e139ffffffff,77.0,0.0,0.0
841e13bffffffff,98.0,0.0,0.0
841e13dffffffff,57.0,0.0,0.0
841e141ffffffff,1.0,0.0,0.0
841e145ffffffff,6.0,0.0,0.0
841e149ffffffff,13.0,0.0,0.0
841e14bffffffff,3.0,0.0,0.0
841e14dffffffff,6.0,2.0,0.0
841e151ffffffff,11.0,5.0,0.0
841e153ffffffff,51.0,5.0,0.0
841e155ffffffff,2.0,0.0,0.0
841e157ffffffff,16.0,0.0,0.0
841e159ffffffff,5.0,0.0,0.0
841e15bffffffff,230.0,18.0,0.0
841e161ffffffff,1.0,0.0,0.0
841e163ffffffff,41.0,0.0,0.0
841e165ffffffff,4.0,0.0,0.0
841e167ffffffff,9.0,0.0,0.0
841e169ffffffff,2.0,0.0,0.0
841e16dffffffff,10.0,2.0,0.0
841e181ffffffff,4.0,0.0,0.0
841e183ffffffff,4.0,0.0,0.0
841e185ffffffff,22.0,1.0,0.0
841e189ffffffff,6.0,0.0,0.0
841e18bffffffff,2.0,0.0,0.0
841e18dffffffff,1.0,1.0,0.0
841e195ffffffff,22.0,0.0,0.0
841e19dffffffff,96.0,6.0,0.0
841e1a9ffffffff,4.0,0.0,0.0
841e1abffffffff,6.0,0.0,0.0
841e1b1ffffffff,93.0,0.0,0.0
841e1b3ffffffff,1395.0,0.0,0.0
841e1b5ffffffff,17.0,0.0,0.0
841e1b7ffffffff,76.0,0.0,0.0
841e1b9ffffffff,75.0,0.0,0.0
841e1bbffffffff,124.0,0.0,0.0
841e1bdffffffff,9.0,0.0,0.0
841e1c1ffffffff,7.0,0.0,0.0
841e1c3ffffffff,24.0,3.0,0.0
841e1c5ffffffff,21.0,0.0,0.0
841e1c7ffffffff,8.0,0.0,0.0
841e1c9ffffffff,12.0,3.0,0.0
841e1cbffffffff,135.0,5.0,0.0
841e1cdffffffff,10.0,0.0,0.0
841e1d1ffffffff,47.0,0.0,0.0
841e1d5ffffffff,29.0,0.0,0.0
841e1d7ffffffff,52.0,0.0,0.0
841e1d9ffffffff,10.0,0.0,0.0
841e1dbffffffff,7.0,0.0,0.0
841e1ddffffffff,310.0,13.0,0.0
841e1e5ffffffff,8.0,0.0,0.0
841e1e7ffffffff,41.0,0.0,0.0
841e1e9ffffffff,2.0,0.0,0.0
841e1edffffffff,16.0,0.0,0.0
841e201ffffffff,17.0,0.0,0.0
841e205ffffffff,60.0,1.0,0.0
841e207ffffffff,2.0,0.0,0.0
841e209ffffffff,3.0,0.0,0.0
841e20bffffffff,5.0,0.0,0.0
841e20dffffffff,23.0,0.0,0.0
841e213ffffffff,4.0,0.0,0.0
841e217ffffffff,2.0,0.0,0.0
841e219ffffffff,4.0,0.0,0.0
841e21bffffffff,17.0,3.0,0.0
841e21dffffffff,7.0,0.0,0.0
841e221ffffffff,36.0,0.0,0.0
841e223ffffffff,27.0,0.0,0.0
841e225ffffffff,389.0,3.0,0.0
841e227ffffffff,10.0,0.0,0.0
841e229ffffffff,15.0,0.0,0.0
841e22bffffffff,1.0,0.0,0.0
841e22dffffffff,94.0,0.0,0.0
841e231ffffffff,6.0,0.0,0.0
841e233ffffffff,57.0,1.0,0.0
841e235ffffffff,19.0,0.0,0.0
841e237ffffffff,13.0,0.0,0.0
841e239ffffffff,16.0,0.0,0.0
841e23dffffffff,108.0,0.0,0.0
841e241ffffffff,6.0,0.0,0.0
841e243ffffffff,26.0,1.0,0.0
841e245ffffffff,1.0,0.0,0.0
841e247ffffffff,3.0,0.0,0.0
841e249ffffffff,10.0,3.0,0.0
841e24bffffffff,71.0,1.0,0.0
841e251ffffffff,1.0,0.0,0.0
841e253ffffffff,14.0,0.0,0.0
841e257ffffffff,47.0,0.0,0.0
841e259ffffffff,5.0,0.0,0.0
841e25bffffffff,2.0,0.0,0.0
841e25dffffffff,10.0,0.0,0.0
841e261ffffffff,9.0,0.0,0.0
841e263ffffffff,20.0,0.0,0.0
841e265ffffffff,97.0,2.0,0.0
841e267ffffffff,5.0,0.0,0.0
841e269ffffffff,8.0,0.0,0.0
841e26dffffffff,6.0,0.0,0.0
841e281ffffffff,22.0,0.0,0.0
841e283ffffffff,15.0,0.0,0.0
841e285ffffffff,44.0,0.0,0.0
841e287ffffffff,10.0,0.0,0.0
841e289ffffffff,5.0,0.0,0.0
841e28bffffffff,7.0,0.0,0.0
841e28dffffffff,14.0,0.0,0.0
841e291ffffffff,10.0,0.0,0.0
841e293ffffffff,30.0,0.0,0.0
841e295ffffffff,5.0,0.0,0.0
841e297ffffffff,14.0,0.0,0.0
841e299ffffffff,6.0,0.0,0.0
841e29bffffffff,5.0,0.0,0.0
841e29dffffffff,2.0,0.0,0.0
841e2a1ffffffff,3.0,0.0,0.0
841e2a3ffffffff,27.0,0.0,0.0
841e2a5ffffffff,10.0,0.0,0.0
841e2a7ffffffff,5.0,0.0,0.0
841e2a9ffffffff,67.0,0.0,0.0
841e2abffffffff,3.0,0.0,0.0
841e2adffffffff,17.0,0.0,0.0
841e2b1ffffffff,9.0,0.0,0.0
841e2b5ffffffff,8.0,0.0,0.0
841e2b7ffffffff,6.0,0.0,0.0
841e2b9ffffffff,4.0,0.0,0.0
841e2bbffffffff,9.0,0.0,0.0
841e2bdffffffff,35.0,0.0,0.0
841e2c1ffffffff,9.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0
841e2c5ffffffff,3.0,0.0,0.0
841e2c7ffffffff,3.0,0.0,0.0
841e2c9ffffffff,5.0,0.0,0.0
841e2cbffffffff,1.0,0.0,0.0
841e2d1ffffffff,6.0,0.0,0.0
841e2d3ffffffff,22.0,1.0,0.0
841e2d5ffffffff,3.0,0.0,0.0
841e2d7ffffffff,10.0,0.0,0.0
841e2dbffffffff,2.0,2.0,0.0
841e2e1ffffffff,31.0,0.0,0.0
841e2e3ffffffff,64.0,0.0,0.0
841e2e5ffffffff,227.0,0.0,0.0
841e2e7ffffffff,190.0,0.0,0.0
841e2e9ffffffff,1.0,0.0,0.0
841e2ebffffffff,11.0,0.0,0.0
841e2edffffffff,8.0,1.0,0.0
841e301ffffffff,141.0,0.0,0.0
841e303ffffffff,27.0,0.0,0.0
841e305ffffffff,42.0,0.0,0.0
841e307ffffffff,1354.0,0.0,0.0
841e309ffffffff,80.0,2.0,0.0
841e30bffffffff,305.0,0.0,0.0
841e30dffffffff,279.0,3.0,0.0
841e311ffffffff,13.0,0.0,0.0
841e313ffffffff,17.0,0.0,0.0
841e315ffffffff,2.0,0.0,0.0
841e317ffffffff,35.0,0.0,0.0
841e319ffffffff,101.0,0.0,0.0
841e31bffffffff,22.0,2.0,0.0
841e31dffffffff,5.0,0.0,0.0
841e321ffffffff,14.0,0.0,0.0
841e323ffffffff,3.0,0.0,0.0
841e325ffffffff,37.0,0.0,0.0
841e327ffffffff,22.0,1.0,0.0
841e329ffffffff,50.0,6.0,0.0
841e32bffffffff,190.0,10.0,0.0
841e32dffffffff,46.0,6.0,0.0
841e331ffffffff,2.0,0.0,0.0
841e333ffffffff,5.0,1.0,0.0
841e335ffffffff,4.0,0.0,0.0
841e337ffffffff,5.0,2.0,0.0
841e339ffffffff,159.0,0.0,0.0
841e33bffffffff,10.0,0.0,0.0
841e33dffffffff,25.0,0.0,0.0
841e341ffffffff,115.0,0.0,0.0
841e343ffffffff,169.0,2.0,0.0
841e345ffffffff,51.0,0.0,0.0
841e347ffffffff,64.0,0.0,0.0
841e349ffffffff,629.0,3.0,0.0
841e34bffffffff,179.0,6.0,0.0
841e34dffffffff,25.0,0.0,0.0
841e351ffffffff,451.0,0.0,0.0
841e353ffffffff,117.0,2.0,0.0
841e355ffffffff,2903.0,5.0,0.0
841e357ffffffff,364.0,0.0,0.0
841e359ffffffff,219.0,0.0,0.0
841e35bffffffff,109.0,0.0,0.0
841e35dffffffff,116.0,6.0,0.0
841e361ffffffff,14.0,2.0,0.0
841e363ffffffff,34.0,0.0,0.0
841e365ffffffff,61.0,5.0,0.0
841e367ffffffff,77.0,6.0,0.0
841e369ffffffff,2.0,0.0,0.0
841e36bffffffff,224.0,0.0,0.0
841e36dffffffff,5.0,0.0,0.0
841e421ffffffff,7.0,0.0,0.0
841e425ffffffff,27.0,0.0,0.0
841e427ffffffff,24.0,0.0,0.0
841e429ffffffff,14.0,0.0,0.0
841e42dffffffff,1.0,0.0,0.0
841e465ffffffff,3.0,0.0,0.0
841e467ffffffff,18.0,0.0,0.0
841e495ffffffff,2.0,0.0,0.0
841e497ffffffff,4.0,0.0,0.0
841e499ffffffff,2.0,0.0,0.0
841e4a3ffffffff,2.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0
841e4bbffffffff,14.0,0.0,0.0
841e4bdffffffff,6.0,0.0,0.0
841e4d9ffffffff,12.0,0.0,0.0
841e509ffffffff,4.0,0.0,0.0
841e50dffffffff,2.0,0.0,0.0
841e513ffffffff,55.0,0.0,0.0
841e517ffffffff,12.0,0.0,0.0
841e519ffffffff,13.0,0.0,0.0
841e51bffffffff,112.0,0.0,0.0
841e521ffffffff,1.0,0.0,0.0
841e525ffffffff,15.0,0.0,0.0
841e527ffffffff,9.0,0.0,0.0
841e529ffffffff,8.0,0.0,0.0
841e533ffffffff,1.0,0.0,0.0
841e53dffffffff,5.0,0.0,0.0
841e541ffffffff,1.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0
841e553ffffffff,6.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0
841e559ffffffff,2.0,0.0,0.0
841e561ffffffff,1.0,0.0,0.0
841e567ffffffff,2.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0
841e58dffffffff,4.0,0.0,0.0
841e5a1ffffffff,2.0,0.0,0.0
841e5a5ffffffff,3.0,0.0,0.0
841e5a9ffffffff,64.0,0.0,0.0
841e5adffffffff,13.0,0.0,0.0
841e5c1ffffffff,5.0,0.0,0.0
841e5c3ffffffff,1.0,0.0,0.0
841e5c5ffffffff,11.0,0.0,0.0
841e5c9ffffffff,17.0,0.0,0.0
841e5cdffffffff,64.0,0.0,0.0
841e5d5ffffffff,2.0,0.0,0.0
841e5e3ffffffff,15.0,0.0,0.0
841e5e5ffffffff,68.0,0.0,0.0
841e5e7ffffffff,39.0,0.0,0.0
841e5e9ffffffff,44.0,0.0,0.0
841e5edffffffff,22.0,0.0,0.0
841e607ffffffff,6.0,0.0,0.0
841e615ffffffff,4.0,0.0,0.0
841e621ffffffff,6.0,0.0,0.0
841e631ffffffff,14.0,0.0,0.0
841e635ffffffff,1.0,0.0,0.0
841e639ffffffff,49.0,0.0,0.0
841e63bffffffff,122.0,0.0,0.0
841e643ffffffff,2.0,0.0,0.0
841e649ffffffff,3.0,0.0,0.0
841e64dffffffff,10.0,0.0,0.0
841e65bffffffff,4.0,0.0,0.0
841e65dffffffff,1.0,0.0,0.0
841e661ffffffff,1.0,0.0,0.0
841e697ffffffff,49.0,0.0,0.0
841e6b1ffffffff,3.0,0.0,0.0
841e6b3ffffffff,19.0,0.0,0.0
841e6bbffffffff,31.0,0.0,0.0
841e6d9ffffffff,106.0,0.0,0.0
841e6e7ffffffff,7.0,0.0,0.0
841e6e9ffffffff,2.0,0.0,0.0
