cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
841f5c5ffffffff,5.0,0.0,0.0
841f715ffffffff,1.0,0.0,0.0
841f725ffffffff,2.0,0.0,0.0
841f727ffffffff,6.0,0.0,0.0
841f72dffffffff,3.0,0.0,0.0
841f817ffffffff,4.0,0.0,0.0
841f81bffffffff,2.0,0.0,0.0
841f823ffffffff,2.0,0.0,0.0
841f827ffffffff,2.0,0.0,0.0
841f833ffffffff,1.0,0.0,0.0
841f839ffffffff,2.0,1.0,0.0
841f83bffffffff,6.0,0.0,0.0
841f883ffffffff,2.0,0.0,0.0
841f885ffffffff,2.0,0.0,0.0
841f887ffffffff,2.0,2.0,0.0
841f895ffffffff,2.0,2.0,0.0
841f8b1ffffffff,2.0,0.0,0.0
841f8d1ffffffff,4.0,0.0,0.0
841f8e1ffffffff,1.0,0.0,0.0
841f8edffffffff,1.0,0.0,0.0
841f91bffffffff,2.0,2.0,0.0
841f983ffffffff,1.0,1.0,0.0
841f98bffffffff,1.0,1.0,0.0
841f99dffffffff,2.0,2.0,0.0
841f9b5ffffffff,2.0,0.0,0.0
841fa19ffffffff,1.0,0.0,0.0
841fa2bffffffff,1.0,0.0,0.0
841fa47ffffffff,1.0,0.0,0.0
841fa9bffffffff,2.0,2.0,0.0
841fac5ffffffff,6.0,6.0,0.0
841facbffffffff,2.0,2.0,0.0
841fad1ffffffff,8.0,8.0,0.0
841fad3ffffffff,16.0,16.0,0.0
841fad5ffffffff,3.0,3.0,0.0
841fadbffffffff,10.0,10.0,0.0
841fae1ffffffff,2.0,2.0,0.0
841fae3ffffffff,2.0,2.0,0.0
841faebffffffff,6.0,6.0,0.0
841fb45ffffffff,1.0,1.0,0.0
8420129ffffffff,2.0,0.0,0.0
842013dffffffff,1.0,0.0,1.0
8420187ffffffff,2.0,0.0,0.0
84201abffffffff,1.0,0.0,1.0
84205c7ffffffff,2.0,0.0,0.0
84209a5ffffffff,8.0,0.0,0.0
8420a65ffffffff,2.0,0.0,2.0
8420ac5ffffffff,2.0,0.0,2.0
842512bffffffff,4.0,0.0,0.0
8425169ffffffff,3.0,0.0,0.0
8425ac9ffffffff,4.0,0.0,0.0
8425b47ffffffff,3.0,0.0,0.0
842c001ffffffff,2.0,0.0,0.0
842c043ffffffff,1.0,0.0,0.0
842c061ffffffff,3.0,0.0,0.0
842c065ffffffff,2.0,0.0,0.0
842c067ffffffff,2.0,2.0,0.0
842c12bffffffff,1.0,0.0,0.0
842c149ffffffff,1.0,0.0,0.0
842c311ffffffff,2.0,0.0,0.0
842c317ffffffff,3.0,0.0,0.0
842c333ffffffff,3.0,0.0,0.0
842c33bffffffff,2.0,0.0,0.0
842c56dffffffff,16.0,0.0,0.0
842c911ffffffff,4.0,0.0,0.0
842c917ffffffff,7.0,0.0,0.0
842c93bffffffff,1.0,0.0,0.0
842cf31ffffffff,6.0,0.0,0.0
842cf35ffffffff,1.0,0.0,0.0
842cf3dffffffff,2.0,0.0,0.0
842d03bffffffff,2.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0
842d183ffffffff,1.0,0.0,0.0
842d64dffffffff,12.0,0.0,0.0
842d849ffffffff,4.0,0.0,0.0
842da17ffffffff,2.0,0.0,0.0
842da81ffffffff,2.0,0.0,0.0
842db01ffffffff,3.0,0.0,0.0
842db03ffffffff,20.0,0.0,0.0
842db05ffffffff,9.0,0.0,0.0
842db11ffffffff,6.0,0.0,0.0
842db15ffffffff,11.0,0.0,0.0
842db1bffffffff,7.0,0.0,0.0
842db1dffffffff,7.0,0.0,0.0
842db29ffffffff,1.0,0.0,0.0
843434dffffffff,2.0,0.0,0.0
84344cdffffffff,1.0,0.0,0.0
8434699ffffffff,2.0,0.0,0.0
84346b5ffffffff,2.0,0.0,0.0
84351a3ffffffff,2.0,0.0,0.0
84351b5ffffffff,38.0,0.0,0.0
8435a85ffffffff,2.0,0.0,0.0
843829bffffffff,1.0,0.0,0.0
8438625ffffffff,45.0,8.0,0.0
843862dffffffff,1.0,1.0,0.0
8438635ffffffff,3.0,0.0,0.0
843871dffffffff,1.0,0.0,0.0
8438751ffffffff,13.0,0.0,0.0
8438753ffffffff,14.0,6.0,0.0
843875bffffffff,5.0,0.0,0.0
8439001ffffffff,6.0,2.0,0.0
8439003ffffffff,33.0,17.0,0.0
8439005ffffffff,4.0,2.0,0.0
8439007ffffffff,3.0,0.0,0.0
843900bffffffff,9.0,9.0,0.0
8439011ffffffff,6.0,6.0,0.0
8439015ffffffff,8.0,4.0,0.0
8439019ffffffff,6.0,6.0,0.0
843901bffffffff,9.0,7.0,0.0
843901dffffffff,143.0,121.0,0.0
8439023ffffffff,2.0,0.0,0.0
8439029ffffffff,6.0,6.0,0.0
843902bffffffff,4.0,1.0,0.0
8439031ffffffff,2.0,2.0,0.0
8439033ffffffff,1.0,0.0,0.0
8439035ffffffff,5.0,4.0,0.0
8439039ffffffff,11.0,4.0,0.0
843903bffffffff,6.0,4.0,0.0
843903dffffffff,33.0,21.0,0.0
8439043ffffffff,1.0,0.0,0.0
8439047ffffffff,4.0,0.0,0.0
8439057ffffffff,13.0,13.0,0.0
843905bffffffff,2.0,2.0,0.0
843905dffffffff,2.0,0.0,0.0
8439061ffffffff,5.0,0.0,0.0
8439063ffffffff,5.0,0.0,0.0
8439067ffffffff,3.0,1.0,0.0
843906bffffffff,7.0,6.0,0.0
843906dffffffff,6.0,2.0,0.0
8439089ffffffff,2.0,0.0,0.0
843908dffffffff,4.0,4.0,0.0
8439091ffffffff,1.0,0.0,0.0
84390a9ffffffff,1.0,1.0,0.0
84390adffffffff,2.0,2.0,0.0
84390c1ffffffff,10.0,10.0,0.0
84390c3ffffffff,4.0,2.0,0.0
84390c5ffffffff,7.0,5.0,0.0
84390c7ffffffff,4.0,4.0,0.0
84390c9ffffffff,6.0,4.0,0.0
84390cbffffffff,97.0,94.0,0.0
84390cdffffffff,69.0,66.0,0.0
84390d3ffffffff,3.0,0.0,0.0
84390d5ffffffff,2.0,0.0,0.0
84390e3ffffffff,5.0,0.0,0.0
84390ebffffffff,2.0,0.0,0.0
8439101ffffffff,24.0,0.0,0.0
8439111ffffffff,12.0,0.0,0.0
8439115ffffffff,13.0,0.0,0.0
8439117ffffffff,22.0,0.0,0.0
8439119ffffffff,6.0,0.0,0.0
843911dffffffff,1.0,0.0,0.0
8439151ffffffff,4.0,0.0,0.0
8439153ffffffff,1.0,1.0,0.0
8439159ffffffff,2.0,2.0,0.0
843915bffffffff,4.0,2.0,0.0
843915dffffffff,2.0,0.0,0.0
8439181ffffffff,2.0,0.0,0.0
8439185ffffffff,2.0,0.0,0.0
8439187ffffffff,4.0,0.0,0.0
843918bffffffff,2.0,2.0,0.0
8439191ffffffff,2.0,2.0,0.0
8439193ffffffff,3.0,0.0,0.0
8439195ffffffff,1.0,0.0,0.0
843919bffffffff,3.0,3.0,0.0
84391a9ffffffff,6.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0
84391d1ffffffff,7.0,0.0,0.0
84391dbffffffff,2.0,0.0,0.0
84391ddffffffff,2.0,0.0,0.0
8439201ffffffff,2.0,0.0,0.0
8439203ffffffff,6.0,0.0,0.0
8439207ffffffff,7.0,2.0,0.0
843920dffffffff,10.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
843921bffffffff,2.0,0.0,0.0
8439221ffffffff,18.0,8.0,0.0
8439227ffffffff,15.0,2.0,0.0
8439231ffffffff,2.0,0.0,0.0
8439235ffffffff,3.0,0.0,0.0
8439237ffffffff,2.0,0.0,0.0
8439239ffffffff,5.0,0.0,0.0
843923dffffffff,13.0,0.0,0.0
8439251ffffffff,2.0,0.0,0.0
8439253ffffffff,3.0,0.0,0.0
8439257ffffffff,6.0,0.0,0.0
8439283ffffffff,1.0,1.0,0.0
8439285ffffffff,20.0,0.0,0.0
8439287ffffffff,4.0,0.0,0.0
843928bffffffff,2.0,2.0,0.0
843928dffffffff,9.0,0.0,0.0
8439297ffffffff,3.0,3.0,0.0
843929bffffffff,5.0,5.0,0.0
843929dffffffff,24.0,18.0,0.0
84392a1ffffffff,2.0,0.0,0.0
84392a5ffffffff,2.0,2.0,0.0
84392a7ffffffff,15.0,15.0,0.0
84392a9ffffffff,10.0,0.0,0.0
84392adffffffff,2.0,2.0,0.0
84392b1ffffffff,2.0,2.0,0.0
84392b3ffffffff,2.0,2.0,0.0
84392b5ffffffff,11.0,11.0,0.0
84392b7ffffffff,17.0,17.0,0.0
84392b9ffffffff,2.0,2.0,0.0
84392c9ffffffff,2.0,0.0,0.0
84392cbffffffff,2.0,2.0,0.0
84392d1ffffffff,3.0,3.0,0.0
84392d3ffffffff,2.0,2.0,0.0
84392dbffffffff,2.0,2.0,0.0
84392e3ffffffff,2.0,0.0,0.0
84392e7ffffffff,2.0,0.0,0.0
8439313ffffffff,4.0,0.0,0.0
8439317ffffffff,4.0,0.0,0.0
843931bffffffff,2.0,0.0,0.0
8439337ffffffff,7.0,1.0,0.0
843933bffffffff,2.0,0.0,0.0
8439423ffffffff,1.0,1.0,0.0
8439427ffffffff,3.0,2.0,0.0
8439435ffffffff,13.0,13.0,0.0
8439445ffffffff,4.0,4.0,0.0
8439447ffffffff,32.0,32.0,0.0
8439449ffffffff,3.0,3.0,0.0
843944bffffffff,2.0,2.0,0.0
8439459ffffffff,6.0,6.0,0.0
843946dffffffff,22.0,22.0,0.0
8439541ffffffff,9.0,4.0,0.0
8439549ffffffff,8.0,0.0,0.0
8439567ffffffff,3.0,3.0,0.0
84395a5ffffffff,7.0,0.0,0.0
84395c9ffffffff,4.0,4.0,0.0
8439627ffffffff,4.0,4.0,0.0
8439701ffffffff,25.0,25.0,0.0
8439705ffffffff,4.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0
8439709ffffffff,6.0,6.0,0.0
843970dffffffff,3.0,3.0,0.0
8439711ffffffff,44.0,43.0,0.0
8439713ffffffff,12.0,12.0,0.0
8439715ffffffff,3.0,3.0,0.0
843971bffffffff,4.0,4.0,0.0
8439721ffffffff,73.0,0.0,0.0
8439723ffffffff,8.0,0.0,0.0
8439725ffffffff,1.0,0.0,0.0
8439727ffffffff,8.0,0.0,0.0
8439729ffffffff,59.0,5.0,0.0
843972bffffffff,2.0,0.0,0.0
843972dffffffff,11.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0
8439739ffffffff,98.0,0.0,0.0
843973bffffffff,4.0,2.0,0.0
843973dffffffff,9.0,0.0,0.0
8439745ffffffff,3.0,3.0,0.0
843974bffffffff,4.0,0.0,0.0
843974dffffffff,5.0,3.0,0.0
8439755ffffffff,2.0,2.0,0.0
8439763ffffffff,4.0,0.0,0.0
8439769ffffffff,7.0,7.0,0.0
843983bffffffff,3.0,0.0,0.0
84398edffffffff,2.0,2.0,0.0
843c02dffffffff,2.0,0.0,0.0
843c1d1ffffffff,4.0,0.0,0.0
843c1d7ffffffff,3.0,0.0,0.0
843c317ffffffff,1.0,0.0,0.0
843c33bffffffff,6.0,0.0,0.0
843d04dffffffff,20.0,0.0,0.0
843d103ffffffff,8.0,0.0,0.0
843d107ffffffff,3.0,0.0,0.0
843d119ffffffff,8.0,0.0,0.0
843d11dffffffff,2.0,0.0,0.0
843d137ffffffff,8.0,0.0,0.0
843d139ffffffff,15.0,0.0,0.0
843d13bffffffff,1.0,0.0,0.0
843d155ffffffff,4.0,0.0,0.0
843d1adffffffff,4.0,0.0,0.0
843d1e5ffffffff,1.0,0.0,0.0
843d1e7ffffffff,4.0,0.0,0.0
843d1edffffffff,10.0,0.0,0.0
843d301ffffffff,3.0,0.0,0.0
843d307ffffffff,5.0,0.0,0.0
843d323ffffffff,2.0,0.0,0.0
843d335ffffffff,6.0,0.0,0.0
843d337ffffffff,2.0,0.0,0.0
843d345ffffffff,2.0,0.0,0.0
843d34dffffffff,2.0,0.0,0.0
843dad1ffffffff,17.0,0.0,0.0
843dad9ffffffff,2.0,0.0,0.0
843dadbffffffff,2.0,0.0,0.0
843daddffffffff,3.0,0.0,0.0
843f45bffffffff,3.0,0.0,0.0
843f4d1ffffffff,2.0,2.0,0.0
843f4d3ffffffff,1.0,0.0,0.0
843f605ffffffff,1.0,0.0,0.0
843f6e7ffffffff,2.0,0.0,0.0
843f767ffffffff,7.0,0.0,0.0
8442689ffffffff,2.0,0.0,0.0
8443a03ffffffff,2.0,0.0,0.0
8443a13ffffffff,115.0,6.0,2.0
8443ac1ffffffff,4.0,0.0,0.0
8443ac3ffffffff,2.0,0.0,0.0
8443acdffffffff,3.0,0.0,0.0
8443ae5ffffffff,2.0,0.0,0.0
8453245ffffffff,2.0,0.0,0.0
845326bffffffff,2.0,0.0,0.0
