cell_id,Cistothorus platensis,Cistothorus platensis [elegans Group],Cistothorus platensis alticola,Cistothorus platensis aequatorialis,Cistothorus platensis graminicola,Cistothorus platensis minimus,Cistothorus platensis tucumanus,Cistothorus platensis platensis/polyglottus,Cistothorus platensis hornensis/falklandicus
848b241ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2cdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b611ffffffff,113.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
848b617ffffffff,98.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
848b61dffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
848b63bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b665ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6cdffffffff,39.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
848b75bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e647ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e649ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e651ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e655ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e657ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e66bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e6d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f291ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f297ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f29bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2d3ffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848f2d7ffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
848f2d9ffffffff,62.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
848f2dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2ddffffffff,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
848f425ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f42dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f465ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4a5ffffffff,166.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
848f4a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f509ffffffff,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
848f50bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f513ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f519ffffffff,41.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
848f547ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f549ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f54dffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f551ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f553ffffffff,99.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0
848f559ffffffff,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848f55bffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848f59bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5ddffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f727ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
848f729ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f72dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f745ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f761ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f765ffffffff,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
848f767ffffffff,69.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
848f769ffffffff,96.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
848f76dffffffff,381.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0
84a8049ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8527ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a881bffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a88ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84a88ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a91ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a93ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
84a8aadffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ae7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c23ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
84a8c2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8d19ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84a8d1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de1ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de3ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8debffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ec9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8f63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9051ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84a90c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a90e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9213ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9217ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9291ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9293ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92cbffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a92e9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
84a9405ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9425ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9427ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9429ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a942dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9441ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9449ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a944bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9547ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9623ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9625ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9627ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a962bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9711ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9717ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a974bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a974dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9755ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2007ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2037ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b20b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2191ffffffff,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84b2197ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b219bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b21bbffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b21ddffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b228bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2297ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2413ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2419ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2423ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b242bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2435ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b243dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2453ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2485ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b248dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2525ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2581ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2583ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2587ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2589ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2591ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2595ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2597ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b259bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b259dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25b9ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c9ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25cbffffffff,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25cdffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25d9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2703ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2709ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b270dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2749ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b275bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c0dffffffff,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c15ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c2bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c35ffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c3dffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
