cell_id,Pandion haliaetus,Pandion haliaetus haliaetus,Pandion haliaetus carolinensis,Pandion haliaetus ridgwayi,Pandion haliaetus cristatus
83099cfffffffff,1.0,0.0,0.0,0.0,0.0
83099efffffffff,4.0,0.0,0.0,0.0,0.0
8309a4fffffffff,3.0,0.0,0.0,0.0,0.0
8309a6fffffffff,2.0,0.0,0.0,0.0,0.0
830c01fffffffff,2.0,0.0,0.0,0.0,0.0
830c02fffffffff,2.0,0.0,0.0,0.0,0.0
830c03fffffffff,28.0,0.0,0.0,0.0,0.0
830c04fffffffff,2.0,0.0,0.0,0.0,0.0
830c06fffffffff,4.0,0.0,0.0,0.0,0.0
830c14fffffffff,78.0,0.0,0.0,0.0,0.0
830c15fffffffff,13.0,0.0,0.0,0.0,0.0
830c1bfffffffff,7.0,0.0,0.0,0.0,0.0
830c1efffffffff,16.0,0.0,0.0,0.0,0.0
830c2dfffffffff,1.0,0.0,0.0,0.0,0.0
830c30fffffffff,2.0,0.0,0.0,0.0,0.0
830c33fffffffff,4.0,0.0,0.0,0.0,0.0
830c34fffffffff,10.0,0.0,0.0,0.0,0.0
830c35fffffffff,1.0,0.0,0.0,0.0,0.0
830c40fffffffff,1.0,0.0,0.0,0.0,0.0
830c42fffffffff,7.0,0.0,0.0,0.0,0.0
830c45fffffffff,21.0,0.0,0.0,0.0,0.0
830c46fffffffff,8.0,0.0,0.0,0.0,0.0
830c50fffffffff,14.0,0.0,0.0,0.0,0.0
830c51fffffffff,13.0,0.0,0.0,0.0,0.0
830c54fffffffff,4.0,0.0,0.0,0.0,0.0
830c55fffffffff,28.0,0.0,0.0,0.0,0.0
830c60fffffffff,3.0,0.0,0.0,0.0,0.0
830c62fffffffff,19.0,0.0,0.0,0.0,0.0
830c64fffffffff,6.0,0.0,0.0,0.0,0.0
830c65fffffffff,18.0,0.0,0.0,0.0,0.0
830c66fffffffff,13.0,0.0,0.0,0.0,0.0
830c68fffffffff,1.0,0.0,0.0,0.0,0.0
830c6afffffffff,5.0,0.0,0.0,0.0,0.0
830c70fffffffff,13.0,0.0,2.0,0.0,0.0
830c71fffffffff,55.0,0.0,0.0,0.0,0.0
830c72fffffffff,2.0,0.0,0.0,0.0,0.0
830c73fffffffff,399.0,0.0,19.0,0.0,0.0
830c74fffffffff,62.0,0.0,0.0,0.0,0.0
830c75fffffffff,4.0,0.0,0.0,0.0,0.0
830c76fffffffff,15.0,0.0,0.0,0.0,0.0
830cecfffffffff,22.0,0.0,0.0,0.0,0.0
830ceefffffffff,4.0,0.0,0.0,0.0,0.0
830d44fffffffff,3.0,0.0,0.0,0.0,0.0
830d49fffffffff,4.0,0.0,0.0,0.0,0.0
830d53fffffffff,1.0,0.0,0.0,0.0,0.0
830d58fffffffff,100.0,0.0,0.0,0.0,0.0
830d59fffffffff,9.0,0.0,0.0,0.0,0.0
830d5afffffffff,214.0,0.0,0.0,0.0,0.0
830d5bfffffffff,4.0,0.0,0.0,0.0,0.0
830d5efffffffff,46.0,0.0,0.0,0.0,0.0
830d61fffffffff,4.0,0.0,0.0,0.0,0.0
830d65fffffffff,2.0,0.0,0.0,0.0,0.0
830d74fffffffff,1.0,0.0,0.0,0.0,0.0
830d76fffffffff,1.0,0.0,0.0,0.0,0.0
830e03fffffffff,1.0,0.0,0.0,0.0,0.0
830e0bfffffffff,3.0,0.0,0.0,0.0,0.0
830e41fffffffff,2.0,0.0,0.0,0.0,0.0
830e45fffffffff,51.0,0.0,0.0,0.0,0.0
830e46fffffffff,2.0,0.0,0.0,0.0,0.0
830e48fffffffff,12.0,0.0,0.0,0.0,0.0
830e49fffffffff,195.0,0.0,0.0,0.0,0.0
830e4afffffffff,18.0,0.0,0.0,0.0,0.0
830e4bfffffffff,54.0,0.0,0.0,0.0,0.0
830e4cfffffffff,2.0,0.0,0.0,0.0,0.0
830e4dfffffffff,643.0,0.0,0.0,0.0,0.0
830e51fffffffff,4.0,0.0,0.0,0.0,0.0
830e53fffffffff,13.0,0.0,0.0,0.0,0.0
830e59fffffffff,2.0,0.0,0.0,0.0,0.0
830e5afffffffff,10.0,0.0,0.0,0.0,0.0
830e5bfffffffff,20.0,0.0,0.0,0.0,0.0
830e62fffffffff,4.0,0.0,0.0,0.0,0.0
830e63fffffffff,2.0,0.0,0.0,0.0,0.0
830e69fffffffff,2.0,0.0,0.0,0.0,0.0
830e6afffffffff,15.0,0.0,0.0,0.0,0.0
830e6bfffffffff,5.0,0.0,0.0,0.0,0.0
830e6cfffffffff,2.0,0.0,0.0,0.0,0.0
830e6efffffffff,2.0,0.0,0.0,0.0,0.0
830e74fffffffff,2.0,0.0,0.0,0.0,0.0
830e80fffffffff,457.0,0.0,0.0,0.0,0.0
830e82fffffffff,4.0,0.0,0.0,0.0,0.0
830e83fffffffff,3.0,0.0,0.0,0.0,0.0
830e89fffffffff,2.0,0.0,0.0,0.0,0.0
830e8efffffffff,5.0,0.0,0.0,0.0,0.0
830e96fffffffff,2.0,0.0,0.0,0.0,0.0
830e9afffffffff,12.0,0.0,0.0,0.0,0.0
830ec0fffffffff,1.0,0.0,0.0,0.0,0.0
830ec1fffffffff,1.0,0.0,0.0,0.0,0.0
830ec2fffffffff,15.0,0.0,0.0,0.0,0.0
830ec8fffffffff,9.0,0.0,1.0,0.0,0.0
830ec9fffffffff,8.0,0.0,0.0,0.0,0.0
830ecafffffffff,10.0,0.0,2.0,0.0,0.0
830ecbfffffffff,4.0,0.0,0.0,0.0,0.0
830eccfffffffff,360.0,0.0,6.0,0.0,0.0
830ecdfffffffff,4.0,0.0,4.0,0.0,0.0
830ed1fffffffff,9.0,0.0,0.0,0.0,0.0
830ed4fffffffff,5.0,0.0,0.0,0.0,0.0
830ed5fffffffff,1.0,0.0,0.0,0.0,0.0
830ed8fffffffff,4.0,0.0,0.0,0.0,0.0
830ed9fffffffff,6.0,0.0,0.0,0.0,0.0
830edbfffffffff,4.0,0.0,0.0,0.0,0.0
830edefffffffff,2.0,0.0,0.0,0.0,0.0
830ee0fffffffff,14.0,0.0,0.0,0.0,0.0
830ee1fffffffff,12.0,0.0,0.0,0.0,0.0
830ee2fffffffff,2.0,0.0,0.0,0.0,0.0
830ee5fffffffff,6.0,0.0,0.0,0.0,0.0
830ee8fffffffff,16.0,0.0,0.0,0.0,0.0
830ee9fffffffff,2.0,0.0,0.0,0.0,0.0
830eeafffffffff,1804.0,0.0,0.0,0.0,0.0
830eebfffffffff,19.0,0.0,0.0,0.0,0.0
830eecfffffffff,8.0,0.0,0.0,0.0,0.0
830eedfffffffff,28.0,0.0,0.0,0.0,0.0
830eeefffffffff,6.0,0.0,0.0,0.0,0.0
830ef0fffffffff,1.0,0.0,0.0,0.0,0.0
830ef1fffffffff,1.0,0.0,0.0,0.0,0.0
830ef3fffffffff,2.0,0.0,0.0,0.0,0.0
830f5afffffffff,2.0,0.0,0.0,0.0,0.0
831100fffffffff,2.0,0.0,0.0,0.0,0.0
831103fffffffff,24.0,0.0,0.0,0.0,0.0
831104fffffffff,5.0,2.0,0.0,0.0,0.0
831105fffffffff,32.0,5.0,0.0,0.0,0.0
831106fffffffff,78.0,0.0,0.0,0.0,0.0
83110efffffffff,6.0,0.0,0.0,0.0,0.0
831113fffffffff,2.0,0.0,0.0,0.0,0.0
831116fffffffff,3.0,0.0,0.0,0.0,0.0
831119fffffffff,2.0,0.0,0.0,0.0,0.0
831120fffffffff,1.0,1.0,0.0,0.0,0.0
831122fffffffff,37.0,6.0,0.0,0.0,0.0
831123fffffffff,8.0,4.0,0.0,0.0,0.0
831124fffffffff,11.0,0.0,0.0,0.0,0.0
831125fffffffff,8.0,4.0,0.0,0.0,0.0
831126fffffffff,41.0,8.0,0.0,0.0,0.0
831128fffffffff,1.0,0.0,0.0,0.0,0.0
83112afffffffff,4.0,0.0,0.0,0.0,0.0
83112efffffffff,17.0,0.0,0.0,0.0,0.0
831131fffffffff,3.0,0.0,0.0,0.0,0.0
831134fffffffff,6.0,0.0,0.0,0.0,0.0
831135fffffffff,1.0,0.0,0.0,0.0,0.0
831136fffffffff,4.0,0.0,0.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0,0.0,0.0
831181fffffffff,1.0,1.0,0.0,0.0,0.0
831185fffffffff,8.0,0.0,0.0,0.0,0.0
831188fffffffff,1.0,0.0,0.0,0.0,0.0
83118afffffffff,2.0,0.0,0.0,0.0,0.0
83118cfffffffff,24.0,1.0,0.0,0.0,0.0
83118dfffffffff,1.0,0.0,0.0,0.0,0.0
83118efffffffff,6.0,3.0,0.0,0.0,0.0
8311a4fffffffff,2.0,0.0,0.0,0.0,0.0
8311a6fffffffff,1.0,0.0,0.0,0.0,0.0
8311aafffffffff,18.0,1.0,0.0,0.0,0.0
8311abfffffffff,7.0,3.0,0.0,0.0,0.0
8311aefffffffff,190.0,87.0,0.0,0.0,0.0
83120bfffffffff,9.0,0.0,0.0,0.0,0.0
831218fffffffff,6.0,0.0,0.0,0.0,0.0
83121afffffffff,5.0,0.0,0.0,0.0,0.0
83121bfffffffff,6.0,0.0,0.0,0.0,0.0
83121efffffffff,21.0,0.0,0.0,0.0,0.0
831221fffffffff,3.0,0.0,0.0,0.0,0.0
831222fffffffff,2.0,0.0,0.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0,0.0,0.0
831226fffffffff,3.0,0.0,0.0,0.0,0.0
831241fffffffff,2.0,0.0,0.0,0.0,0.0
831243fffffffff,26.0,0.0,0.0,0.0,0.0
831244fffffffff,8.0,0.0,0.0,0.0,0.0
831245fffffffff,2.0,0.0,0.0,0.0,0.0
831246fffffffff,5.0,0.0,0.0,0.0,0.0
831249fffffffff,2.0,0.0,0.0,0.0,0.0
83124afffffffff,2.0,0.0,0.0,0.0,0.0
83124bfffffffff,9.0,0.0,0.0,0.0,0.0
831250fffffffff,177.0,0.0,6.0,0.0,0.0
831251fffffffff,169.0,0.0,14.0,0.0,0.0
831252fffffffff,12.0,0.0,0.0,0.0,0.0
831253fffffffff,42.0,0.0,2.0,0.0,0.0
831254fffffffff,41.0,0.0,6.0,0.0,0.0
831255fffffffff,9.0,0.0,0.0,0.0,0.0
831256fffffffff,3.0,0.0,0.0,0.0,0.0
831258fffffffff,13.0,0.0,0.0,0.0,0.0
831259fffffffff,101.0,0.0,0.0,0.0,0.0
83125cfffffffff,6.0,0.0,0.0,0.0,0.0
83125dfffffffff,23.0,0.0,0.0,0.0,0.0
83125efffffffff,2.0,0.0,0.0,0.0,0.0
831260fffffffff,5.0,0.0,0.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0,0.0,0.0
831263fffffffff,8.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0
83126efffffffff,2.0,0.0,0.0,0.0,0.0
831272fffffffff,25.0,0.0,0.0,0.0,0.0
831275fffffffff,14.0,0.0,0.0,0.0,0.0
831280fffffffff,124.0,0.0,7.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0,0.0
831283fffffffff,3.0,0.0,0.0,0.0,0.0
831284fffffffff,9.0,0.0,0.0,0.0,0.0
831285fffffffff,41.0,0.0,0.0,0.0,0.0
831286fffffffff,6.0,0.0,0.0,0.0,0.0
831288fffffffff,21.0,0.0,0.0,0.0,0.0
831289fffffffff,220.0,0.0,0.0,0.0,0.0
83128afffffffff,4.0,0.0,0.0,0.0,0.0
83128bfffffffff,801.0,0.0,0.0,0.0,0.0
83128cfffffffff,8.0,0.0,0.0,0.0,0.0
83128dfffffffff,71.0,0.0,0.0,0.0,0.0
83128efffffffff,10.0,0.0,0.0,0.0,0.0
831298fffffffff,38.0,0.0,0.0,0.0,0.0
831299fffffffff,4.0,0.0,0.0,0.0,0.0
83129afffffffff,19.0,0.0,2.0,0.0,0.0
83129bfffffffff,9.0,0.0,0.0,0.0,0.0
83129cfffffffff,1.0,0.0,0.0,0.0,0.0
83129efffffffff,1.0,0.0,0.0,0.0,0.0
8312a2fffffffff,6.0,0.0,0.0,0.0,0.0
8312a3fffffffff,5.0,0.0,0.0,0.0,0.0
8312a5fffffffff,1.0,0.0,0.0,0.0,0.0
8312a8fffffffff,14.0,0.0,2.0,0.0,0.0
8312a9fffffffff,47.0,0.0,0.0,0.0,0.0
8312aafffffffff,40.0,0.0,0.0,0.0,0.0
8312abfffffffff,160.0,0.0,0.0,0.0,0.0
8312adfffffffff,225.0,0.0,4.0,0.0,0.0
8312b0fffffffff,31.0,0.0,0.0,0.0,0.0
8312b4fffffffff,4.0,0.0,0.0,0.0,0.0
8312b5fffffffff,4.0,0.0,0.0,0.0,0.0
8312c0fffffffff,324.0,0.0,2.0,0.0,0.0
8312c1fffffffff,1022.0,0.0,20.0,0.0,0.0
8312c2fffffffff,174.0,0.0,2.0,0.0,0.0
8312c3fffffffff,679.0,0.0,0.0,0.0,0.0
8312c4fffffffff,76.0,0.0,2.0,0.0,0.0
8312c5fffffffff,42.0,0.0,0.0,0.0,0.0
8312c6fffffffff,1.0,0.0,0.0,0.0,0.0
8312c8fffffffff,487.0,0.0,3.0,0.0,0.0
8312c9fffffffff,9.0,0.0,0.0,0.0,0.0
8312cafffffffff,498.0,0.0,0.0,0.0,0.0
8312cbfffffffff,636.0,0.0,10.0,0.0,0.0
8312ccfffffffff,4807.0,0.0,99.0,0.0,0.0
8312cdfffffffff,5.0,0.0,0.0,0.0,0.0
8312cefffffffff,180.0,0.0,0.0,0.0,0.0
8312d0fffffffff,392.0,0.0,17.0,0.0,0.0
8312d1fffffffff,1840.0,0.0,70.0,0.0,0.0
8312d2fffffffff,70.0,0.0,2.0,0.0,0.0
8312d3fffffffff,770.0,0.0,28.0,0.0,0.0
8312d4fffffffff,43.0,0.0,0.0,0.0,0.0
8312d5fffffffff,49.0,0.0,0.0,0.0,0.0
8312d6fffffffff,467.0,0.0,0.0,0.0,0.0
8312d8fffffffff,608.0,0.0,0.0,0.0,0.0
8312d9fffffffff,732.0,0.0,1.0,0.0,0.0
8312dafffffffff,146.0,0.0,0.0,0.0,0.0
8312dbfffffffff,1180.0,0.0,56.0,0.0,0.0
8312dcfffffffff,1293.0,0.0,2.0,0.0,0.0
8312ddfffffffff,2553.0,0.0,0.0,0.0,0.0
8312defffffffff,2434.0,0.0,39.0,0.0,0.0
8312e0fffffffff,11.0,0.0,0.0,0.0,0.0
8312e1fffffffff,327.0,0.0,0.0,0.0,0.0
8312e2fffffffff,48.0,0.0,0.0,0.0,0.0
8312e3fffffffff,26.0,0.0,0.0,0.0,0.0
8312e4fffffffff,2.0,0.0,0.0,0.0,0.0
8312e5fffffffff,9.0,0.0,0.0,0.0,0.0
8312e8fffffffff,31.0,0.0,0.0,0.0,0.0
8312eafffffffff,94.0,0.0,0.0,0.0,0.0
8312ebfffffffff,24.0,0.0,0.0,0.0,0.0
8312ecfffffffff,125.0,0.0,0.0,0.0,0.0
8312edfffffffff,2.0,0.0,0.0,0.0,0.0
8312eefffffffff,91.0,0.0,0.0,0.0,0.0
8312f0fffffffff,21.0,0.0,0.0,0.0,0.0
8312f1fffffffff,83.0,0.0,8.0,0.0,0.0
8312f2fffffffff,42.0,0.0,0.0,0.0,0.0
8312f3fffffffff,34.0,0.0,0.0,0.0,0.0
8312f5fffffffff,3.0,0.0,0.0,0.0,0.0
8312f6fffffffff,523.0,0.0,2.0,0.0,0.0
831306fffffffff,1.0,0.0,0.0,0.0,0.0
831313fffffffff,2.0,0.0,0.0,0.0,0.0
83131efffffffff,2.0,0.0,0.0,0.0,0.0
831352fffffffff,88.0,0.0,0.0,0.0,0.0
83135bfffffffff,2.0,0.0,0.0,0.0,0.0
831380fffffffff,33.0,0.0,0.0,0.0,0.0
831382fffffffff,31.0,0.0,0.0,0.0,0.0
831383fffffffff,473.0,0.0,0.0,0.0,0.0
831386fffffffff,62.0,0.0,0.0,0.0,0.0
831388fffffffff,2.0,0.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0,0.0
83138afffffffff,2.0,0.0,0.0,0.0,0.0
83138cfffffffff,44.0,0.0,0.0,0.0,0.0
83138dfffffffff,8.0,0.0,0.0,0.0,0.0
83138efffffffff,4.0,0.0,0.0,0.0,0.0
831390fffffffff,1.0,0.0,0.0,0.0,0.0
831391fffffffff,2.0,0.0,0.0,0.0,0.0
831393fffffffff,5.0,0.0,0.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0,0.0
83139cfffffffff,4.0,0.0,0.0,0.0,0.0
83139efffffffff,17.0,0.0,0.0,0.0,0.0
8313a2fffffffff,3.0,0.0,0.0,0.0,0.0
8313a3fffffffff,4.0,0.0,0.0,0.0,0.0
8313a8fffffffff,1.0,0.0,0.0,0.0,0.0
8313a9fffffffff,4.0,0.0,0.0,0.0,0.0
8313b1fffffffff,17.0,0.0,0.0,0.0,0.0
8313b2fffffffff,19.0,0.0,0.0,0.0,0.0
8313b3fffffffff,14.0,0.0,0.0,0.0,0.0
8313b6fffffffff,9.0,0.0,0.0,0.0,0.0
8314aefffffffff,5.0,0.0,0.0,0.0,0.0
831616fffffffff,2.0,0.0,0.0,0.0,0.0
831631fffffffff,2.0,0.0,0.0,0.0,0.0
831711fffffffff,4.0,4.0,0.0,0.0,0.0
831715fffffffff,2.0,2.0,0.0,0.0,0.0
83176bfffffffff,2.0,0.0,0.0,0.0,0.0
83178bfffffffff,1.0,0.0,0.0,0.0,0.0
831842fffffffff,2.0,0.0,0.0,0.0,0.0
831844fffffffff,9.0,0.0,0.0,0.0,0.0
831845fffffffff,2.0,0.0,0.0,0.0,0.0
831846fffffffff,4.0,0.0,0.0,0.0,0.0
831849fffffffff,1117.0,0.0,0.0,0.0,0.0
83184afffffffff,134.0,7.0,0.0,0.0,0.0
83184bfffffffff,524.0,6.0,0.0,0.0,0.0
83184cfffffffff,8.0,0.0,0.0,0.0,0.0
83184dfffffffff,29.0,0.0,0.0,0.0,0.0
831859fffffffff,41.0,0.0,0.0,0.0,0.0
83185bfffffffff,32.0,0.0,0.0,0.0,0.0
83185dfffffffff,1.0,0.0,0.0,0.0,0.0
831861fffffffff,1.0,0.0,0.0,0.0,0.0
831862fffffffff,4.0,0.0,0.0,0.0,0.0
831863fffffffff,2.0,0.0,0.0,0.0,0.0
831865fffffffff,6.0,0.0,0.0,0.0,0.0
83186afffffffff,5.0,0.0,0.0,0.0,0.0
83186cfffffffff,76.0,0.0,0.0,0.0,0.0
83186dfffffffff,8.0,0.0,0.0,0.0,0.0
83186efffffffff,13.0,0.0,0.0,0.0,0.0
831870fffffffff,6.0,0.0,0.0,0.0,0.0
831871fffffffff,2.0,0.0,0.0,0.0,0.0
831872fffffffff,2.0,0.0,0.0,0.0,0.0
831873fffffffff,1.0,0.0,0.0,0.0,0.0
831874fffffffff,6.0,0.0,0.0,0.0,0.0
831876fffffffff,10.0,2.0,0.0,0.0,0.0
831908fffffffff,6.0,3.0,0.0,0.0,0.0
831909fffffffff,29.0,2.0,0.0,0.0,0.0
83190bfffffffff,6.0,2.0,0.0,0.0,0.0
83190cfffffffff,23.0,0.0,0.0,0.0,0.0
83190dfffffffff,273.0,66.0,0.0,0.0,0.0
831928fffffffff,4.0,2.0,0.0,0.0,0.0
831929fffffffff,9.0,2.0,0.0,0.0,0.0
83192afffffffff,2.0,0.0,0.0,0.0,0.0
83192bfffffffff,194.0,92.0,0.0,0.0,0.0
831940fffffffff,9.0,0.0,0.0,0.0,0.0
831941fffffffff,27.0,11.0,0.0,0.0,0.0
831942fffffffff,14.0,0.0,0.0,0.0,0.0
831943fffffffff,379.0,67.0,0.0,0.0,0.0
831946fffffffff,3.0,1.0,0.0,0.0,0.0
831948fffffffff,16.0,0.0,0.0,0.0,0.0
831949fffffffff,3.0,0.0,0.0,0.0,0.0
83194afffffffff,16.0,0.0,0.0,0.0,0.0
83194bfffffffff,27.0,2.0,0.0,0.0,0.0
83194cfffffffff,30.0,3.0,0.0,0.0,0.0
83194dfffffffff,50.0,2.0,0.0,0.0,0.0
83194efffffffff,37.0,4.0,0.0,0.0,0.0
831950fffffffff,3.0,0.0,0.0,0.0,0.0
831951fffffffff,8.0,0.0,0.0,0.0,0.0
831953fffffffff,4.0,0.0,0.0,0.0,0.0
831954fffffffff,5.0,0.0,0.0,0.0,0.0
831955fffffffff,41.0,6.0,0.0,0.0,0.0
831958fffffffff,6.0,0.0,0.0,0.0,0.0
831959fffffffff,133.0,8.0,0.0,0.0,0.0
83195afffffffff,2.0,0.0,0.0,0.0,0.0
83195bfffffffff,13.0,2.0,0.0,0.0,0.0
83195cfffffffff,13.0,2.0,0.0,0.0,0.0
83195dfffffffff,15.0,2.0,0.0,0.0,0.0
83195efffffffff,43.0,0.0,0.0,0.0,0.0
831968fffffffff,13.0,0.0,0.0,0.0,0.0
831969fffffffff,72.0,4.0,0.0,0.0,0.0
83196bfffffffff,8.0,2.0,0.0,0.0,0.0
83196cfffffffff,2.0,0.0,0.0,0.0,0.0
83196dfffffffff,20.0,2.0,0.0,0.0,0.0
831972fffffffff,108.0,23.0,0.0,0.0,0.0
831973fffffffff,35.0,7.0,0.0,0.0,0.0
831976fffffffff,48.0,4.0,0.0,0.0,0.0
831aa0fffffffff,575.0,0.0,0.0,0.0,0.0
831aa2fffffffff,161.0,0.0,0.0,0.0,0.0
831aa3fffffffff,144.0,0.0,0.0,0.0,0.0
831aa4fffffffff,27.0,0.0,0.0,0.0,0.0
831aa6fffffffff,145.0,0.0,0.0,0.0,0.0
831ab0fffffffff,1.0,0.0,0.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0,0.0
831ab5fffffffff,21.0,0.0,0.0,0.0,0.0
831b80fffffffff,2.0,0.0,0.0,0.0,0.0
831b82fffffffff,13.0,0.0,0.0,0.0,0.0
831b83fffffffff,19.0,0.0,0.0,0.0,0.0
831b84fffffffff,5.0,0.0,0.0,0.0,0.0
831b8afffffffff,5.0,0.0,0.0,0.0,0.0
831b91fffffffff,14.0,0.0,0.0,0.0,0.0
831b92fffffffff,87.0,0.0,0.0,0.0,0.0
831b98fffffffff,10.0,0.0,0.0,0.0,0.0
831b99fffffffff,33.0,0.0,0.0,0.0,0.0
831b9afffffffff,149.0,0.0,0.0,0.0,0.0
831b9cfffffffff,14.0,0.0,0.0,0.0,0.0
831b9efffffffff,121.0,0.0,0.0,0.0,0.0
831bb0fffffffff,11.0,0.0,0.0,0.0,0.0
831bb2fffffffff,4.0,0.0,0.0,0.0,0.0
831bb3fffffffff,4.0,0.0,0.0,0.0,0.0
831e00fffffffff,4.0,0.0,0.0,0.0,0.0
831e02fffffffff,38.0,5.0,0.0,0.0,0.0
831e03fffffffff,3.0,0.0,0.0,0.0,0.0
831e04fffffffff,94.0,2.0,0.0,0.0,0.0
831e05fffffffff,11.0,0.0,0.0,0.0,0.0
831e06fffffffff,116.0,1.0,0.0,0.0,0.0
831e08fffffffff,4.0,0.0,0.0,0.0,0.0
831e0afffffffff,30.0,0.0,0.0,0.0,0.0
831e0cfffffffff,17.0,0.0,0.0,0.0,0.0
831e0efffffffff,20.0,0.0,0.0,0.0,0.0
831e10fffffffff,3.0,0.0,0.0,0.0,0.0
831e12fffffffff,9.0,0.0,0.0,0.0,0.0
831e13fffffffff,52.0,0.0,0.0,0.0,0.0
831e15fffffffff,3.0,2.0,0.0,0.0,0.0
