cell_id,Zapornia pusilla,Zapornia pusilla intermedia,Zapornia pusilla pusilla,Zapornia pusilla [palustris Group]
843c8e5ffffffff,5.0,0.0,0.0,0.0
843c8edffffffff,1.0,0.0,0.0,0.0
843c943ffffffff,7.0,0.0,0.0,0.0
843c9d9ffffffff,42.0,0.0,0.0,0.0
843c9ddffffffff,1.0,0.0,0.0,0.0
843cb11ffffffff,1.0,0.0,0.0,0.0
843cb15ffffffff,4.0,0.0,0.0,0.0
843cb19ffffffff,3.0,0.0,0.0,0.0
843cb1dffffffff,8.0,0.0,0.0,0.0
843cc0dffffffff,1.0,0.0,0.0,0.0
843cc67ffffffff,5.0,0.0,0.0,0.0
843ce3dffffffff,2.0,0.0,0.0,0.0
843cf05ffffffff,1.0,0.0,0.0,0.0
843cf0dffffffff,29.0,0.0,0.0,0.0
843cf11ffffffff,4.0,0.0,0.0,0.0
843cf17ffffffff,6.0,0.0,0.0,0.0
843cf29ffffffff,60.0,0.0,0.0,0.0
843cf2dffffffff,197.0,0.0,0.0,0.0
843d005ffffffff,5.0,0.0,0.0,0.0
843d35dffffffff,2.0,0.0,0.0,0.0
843d859ffffffff,3.0,0.0,0.0,0.0
843d899ffffffff,3.0,0.0,0.0,0.0
843d8b9ffffffff,2.0,0.0,0.0,0.0
843d8c1ffffffff,4.0,0.0,0.0,0.0
843d8d5ffffffff,2.0,0.0,0.0,0.0
843da11ffffffff,48.0,0.0,0.0,0.0
843da13ffffffff,10.0,0.0,0.0,0.0
843da19ffffffff,11.0,0.0,0.0,0.0
843da1dffffffff,24.0,0.0,0.0,0.0
843da37ffffffff,19.0,0.0,0.0,0.0
843da69ffffffff,2.0,0.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0,0.0
843db67ffffffff,13.0,0.0,0.0,0.0
843e689ffffffff,34.0,0.0,0.0,0.0
843e6c3ffffffff,1.0,0.0,0.0,0.0
843e6c9ffffffff,3.0,0.0,0.0,0.0
843e6cbffffffff,2.0,0.0,0.0,0.0
843f4d1ffffffff,10.0,0.0,0.0,0.0
843f4d3ffffffff,2.0,0.0,0.0,0.0
84411cbffffffff,16.0,0.0,0.0,0.0
844192dffffffff,1.0,0.0,1.0,0.0
8441a55ffffffff,9.0,0.0,0.0,0.0
8441b43ffffffff,29.0,0.0,0.0,0.0
8441b51ffffffff,1.0,0.0,1.0,0.0
8442499ffffffff,4.0,0.0,0.0,0.0
8442545ffffffff,1.0,0.0,0.0,0.0
8442695ffffffff,7.0,0.0,0.0,0.0
8442c01ffffffff,15.0,0.0,0.0,0.0
8442c05ffffffff,2.0,0.0,0.0,0.0
8442c07ffffffff,10.0,0.0,0.0,0.0
8442c0dffffffff,4.0,0.0,0.0,0.0
8442c27ffffffff,14.0,0.0,0.0,0.0
8442c2dffffffff,55.0,0.0,0.0,0.0
8442c43ffffffff,2.0,0.0,0.0,0.0
8442c5dffffffff,2.0,0.0,0.0,0.0
8442c67ffffffff,16.0,0.0,0.0,0.0
8442cabffffffff,6.0,0.0,0.0,0.0
8442cc5ffffffff,6.0,0.0,0.0,0.0
8442cc7ffffffff,2.0,0.0,0.0,0.0
8442ccdffffffff,2.0,0.0,0.0,0.0
8442cdbffffffff,2.0,0.0,0.0,0.0
8442ce1ffffffff,4.0,0.0,0.0,0.0
8442ce3ffffffff,42.0,0.0,0.0,0.0
8442ce7ffffffff,20.0,0.0,0.0,0.0
8442ce9ffffffff,147.0,0.0,0.0,0.0
8442cebffffffff,18.0,0.0,0.0,0.0
8442cedffffffff,1.0,0.0,0.0,0.0
8442d13ffffffff,14.0,0.0,0.0,0.0
8442d95ffffffff,2.0,0.0,0.0,0.0
8442db5ffffffff,106.0,0.0,0.0,0.0
8442dbdffffffff,2.0,0.0,0.0,0.0
8442dc3ffffffff,48.0,0.0,0.0,0.0
8442dcbffffffff,10.0,0.0,0.0,0.0
8442dcdffffffff,3.0,0.0,0.0,0.0
8442dd1ffffffff,30.0,0.0,0.0,0.0
8442dd9ffffffff,15.0,0.0,0.0,0.0
8442dddffffffff,1.0,0.0,0.0,0.0
8442ea5ffffffff,4.0,0.0,0.0,0.0
8443889ffffffff,2.0,0.0,0.0,0.0
84438c1ffffffff,4.0,0.0,0.0,0.0
84438c3ffffffff,2.0,0.0,0.0,0.0
8443a03ffffffff,2.0,0.0,0.0,0.0
8443a69ffffffff,1.0,0.0,0.0,0.0
8443ae5ffffffff,10.0,0.0,0.0,0.0
844b849ffffffff,1.0,0.0,0.0,0.0
844b86dffffffff,9.0,0.0,1.0,0.0
844ba09ffffffff,7.0,0.0,0.0,0.0
844ba0bffffffff,8.0,0.0,0.0,0.0
844ba15ffffffff,21.0,0.0,0.0,0.0
844ba1dffffffff,13.0,0.0,2.0,0.0
844ba3dffffffff,2.0,0.0,0.0,0.0
844ba57ffffffff,31.0,0.0,0.0,0.0
844bb1bffffffff,1.0,0.0,0.0,0.0
844bb53ffffffff,1.0,0.0,0.0,0.0
844bb59ffffffff,6.0,0.0,0.0,0.0
84524d3ffffffff,4.0,0.0,0.0,0.0
84524d7ffffffff,14.0,1.0,0.0,0.0
8454103ffffffff,5.0,2.0,0.0,0.0
845411dffffffff,4.0,0.0,0.0,0.0
8454139ffffffff,2.0,0.0,0.0,0.0
8460025ffffffff,31.0,0.0,0.0,0.0
846002dffffffff,18.0,0.0,0.0,0.0
8460045ffffffff,2.0,0.0,0.0,0.0
846004dffffffff,41.0,0.0,0.0,0.0
8460061ffffffff,14.0,0.0,0.0,0.0
8460067ffffffff,7.0,0.0,0.0,0.0
8460109ffffffff,2.0,0.0,0.0,0.0
846011bffffffff,8.0,0.0,0.0,0.0
8460143ffffffff,5.0,0.0,0.0,0.0
8460145ffffffff,13.0,0.0,0.0,0.0
846014bffffffff,29.0,0.0,0.0,0.0
846014dffffffff,192.0,0.0,0.0,0.0
846015dffffffff,85.0,0.0,0.0,0.0
8460169ffffffff,51.0,0.0,0.0,0.0
846016bffffffff,2.0,0.0,0.0,0.0
8460221ffffffff,6.0,0.0,0.0,0.0
8460227ffffffff,230.0,0.0,0.0,0.0
8460263ffffffff,31.0,0.0,0.0,0.0
8460269ffffffff,2.0,0.0,0.0,0.0
846026dffffffff,2.0,0.0,0.0,0.0
8460303ffffffff,2.0,0.0,0.0,0.0
8460307ffffffff,4.0,0.0,0.0,0.0
8460313ffffffff,17.0,0.0,0.0,0.0
8460315ffffffff,2.0,0.0,0.0,0.0
846031bffffffff,4.0,0.0,0.0,0.0
846031dffffffff,2.0,0.0,0.0,0.0
8460321ffffffff,14.0,0.0,0.0,0.0
8460329ffffffff,78.0,0.0,0.0,0.0
8460335ffffffff,2.0,0.0,0.0,0.0
8460337ffffffff,5.0,0.0,0.0,0.0
8460339ffffffff,7.0,0.0,0.0,0.0
846033bffffffff,36.0,0.0,0.0,0.0
8460343ffffffff,5.0,0.0,0.0,0.0
8460349ffffffff,4.0,0.0,0.0,0.0
8460351ffffffff,7.0,0.0,0.0,0.0
8460365ffffffff,2.0,0.0,0.0,0.0
8460369ffffffff,15.0,0.0,0.0,0.0
846036bffffffff,2.0,0.0,0.0,0.0
846036dffffffff,1.0,0.0,0.0,0.0
8460885ffffffff,4.0,0.0,0.0,0.0
84608a1ffffffff,1.0,0.0,0.0,0.0
84608b5ffffffff,51.0,0.0,0.0,0.0
84608b7ffffffff,2.0,0.0,0.0,0.0
84608bdffffffff,4.0,0.0,0.0,0.0
8460999ffffffff,1.0,0.0,0.0,0.0
84609e1ffffffff,10.0,0.0,0.0,0.0
84609e3ffffffff,2.0,0.0,0.0,0.0
8460a25ffffffff,8.0,0.0,0.0,0.0
8460a39ffffffff,2.0,0.0,0.0,0.0
8460a89ffffffff,9.0,0.0,0.0,0.0
8460a91ffffffff,23.0,0.0,0.0,0.0
8460a99ffffffff,4.0,0.0,0.0,0.0
8460aa3ffffffff,2.0,0.0,0.0,0.0
8460b09ffffffff,1.0,0.0,0.0,0.0
8460b19ffffffff,9.0,0.0,0.0,0.0
8460b1bffffffff,78.0,0.0,0.0,0.0
846102bffffffff,6.0,0.0,0.0,0.0
8461067ffffffff,2.0,0.0,0.0,0.0
84611b3ffffffff,2.0,0.0,0.0,0.0
84611b5ffffffff,4.0,0.0,0.0,0.0
8461891ffffffff,2.0,0.0,0.0,0.0
8461893ffffffff,239.0,0.0,0.0,0.0
84618c5ffffffff,118.0,0.0,0.0,0.0
84618c7ffffffff,15.0,0.0,0.0,0.0
84618cbffffffff,7.0,0.0,0.0,0.0
84618d1ffffffff,4.0,0.0,0.0,0.0
84618ebffffffff,8.0,0.0,0.0,0.0
8461a9bffffffff,2.0,0.0,0.0,0.0
8461ab7ffffffff,2.0,0.0,0.0,0.0
8461abbffffffff,2.0,0.0,0.0,0.0
846330bffffffff,2.0,2.0,0.0,0.0
8463321ffffffff,4.0,0.0,0.0,0.0
84640b9ffffffff,9.0,0.0,0.0,0.0
84640bdffffffff,3.0,0.0,0.0,0.0
846428bffffffff,2.0,0.0,0.0,0.0
846429dffffffff,2.0,0.0,0.0,0.0
84648ddffffffff,2.0,0.0,0.0,0.0
8464981ffffffff,2.0,0.0,0.0,0.0
84649b7ffffffff,6.0,0.0,0.0,0.0
84649d3ffffffff,2.0,0.0,0.0,0.0
8464a29ffffffff,10.0,0.0,0.0,0.0
8464a41ffffffff,10.0,0.0,1.0,0.0
8464a49ffffffff,10.0,0.0,0.0,0.0
8464a4bffffffff,2.0,0.0,0.0,0.0
8464e49ffffffff,130.0,0.0,0.0,0.0
8464e4dffffffff,2.0,0.0,0.0,0.0
8465051ffffffff,1.0,0.0,0.0,0.0
8465847ffffffff,2.0,0.0,0.0,0.0
846586bffffffff,2.0,0.0,0.0,0.0
84658b3ffffffff,8.0,0.0,0.0,0.0
84658b5ffffffff,6.0,0.0,0.0,0.0
84658b7ffffffff,5.0,0.0,0.0,0.0
84659c9ffffffff,1.0,0.0,0.0,0.0
8494511ffffffff,6.0,0.0,0.0,0.0
849480bffffffff,1.0,0.0,0.0,0.0
8494c49ffffffff,17.0,0.0,0.0,0.0
8494e23ffffffff,7.0,0.0,0.0,0.0
8494e35ffffffff,18.0,0.0,0.0,0.0
8496931ffffffff,2.0,0.0,0.0,0.0
8496935ffffffff,2.0,1.0,0.0,0.0
84969a5ffffffff,1.0,0.0,0.0,0.0
84974abffffffff,2.0,0.0,0.0,0.0
84974b9ffffffff,2.0,0.0,0.0,0.0
849c233ffffffff,1.0,0.0,0.0,0.0
849c2ddffffffff,1.0,0.0,0.0,0.0
849d0abffffffff,2.0,0.0,0.0,0.0
849d24bffffffff,3.0,0.0,0.0,0.0
849d2e7ffffffff,2.0,0.0,0.0,0.0
849d46bffffffff,25.0,0.0,0.0,0.0
849d4a1ffffffff,8.0,0.0,0.0,0.0
849d695ffffffff,1.0,0.0,0.0,0.0
849d6d1ffffffff,1.0,0.0,0.0,0.0
849d6dbffffffff,2.0,0.0,0.0,0.0
84a214bffffffff,9.0,3.0,0.0,0.0
84a231bffffffff,2.0,0.0,0.0,0.0
84a2357ffffffff,15.0,6.0,0.0,0.0
84a318dffffffff,2.0,0.0,0.0,0.0
84a319dffffffff,2.0,2.0,0.0,0.0
84a3993ffffffff,3.0,0.0,0.0,0.0
84a3997ffffffff,1.0,0.0,0.0,0.0
84a399bffffffff,78.0,7.0,0.0,0.0
84a71bbffffffff,1.0,0.0,0.0,0.0
84a7265ffffffff,1.0,0.0,0.0,0.0
84a7267ffffffff,1.0,0.0,0.0,0.0
84a726dffffffff,48.0,0.0,0.0,0.0
84ac96dffffffff,9.0,6.0,0.0,0.0
84b881bffffffff,2.0,0.0,0.0,0.0
84b8855ffffffff,12.0,0.0,0.0,0.0
84b9169ffffffff,37.0,0.0,0.0,5.0
84b990bffffffff,1.0,0.0,0.0,0.0
84b99e9ffffffff,1.0,0.0,0.0,0.0
84b9b51ffffffff,2.0,0.0,0.0,0.0
84bb089ffffffff,5.0,0.0,0.0,0.0
84bb095ffffffff,2.0,0.0,0.0,0.0
84bb099ffffffff,4.0,0.0,0.0,0.0
84bb299ffffffff,8.0,0.0,0.0,0.0
84bb29bffffffff,2.0,0.0,0.0,0.0
84bb50dffffffff,5.0,0.0,0.0,0.0
84bb545ffffffff,2.0,0.0,0.0,0.0
84bb741ffffffff,2.0,0.0,0.0,0.0
84bb749ffffffff,2.0,0.0,0.0,0.0
84bb74dffffffff,5.0,0.0,0.0,0.0
84bcd6dffffffff,15.0,0.0,0.0,0.0
84bcf29ffffffff,1.0,0.0,0.0,0.0
84bcf5bffffffff,3.0,3.0,0.0,0.0
84bcf5dffffffff,5.0,0.0,0.0,0.0
84be085ffffffff,54.0,0.0,0.0,6.0
84be089ffffffff,37.0,0.0,0.0,0.0
84be08bffffffff,2.0,0.0,0.0,0.0
84be08dffffffff,31.0,0.0,0.0,8.0
84be09dffffffff,1.0,0.0,0.0,0.0
84be0adffffffff,5.0,0.0,0.0,0.0
84be0bdffffffff,7.0,0.0,0.0,0.0
84be0c3ffffffff,10.0,0.0,0.0,0.0
84be0d3ffffffff,2.0,0.0,0.0,0.0
84be0dbffffffff,4.0,0.0,0.0,0.0
84be0e3ffffffff,29.0,0.0,0.0,2.0
84be0e7ffffffff,2.0,0.0,0.0,0.0
84be181ffffffff,2.0,0.0,0.0,0.0
84be1a1ffffffff,1.0,0.0,0.0,0.0
84be1a9ffffffff,2.0,0.0,0.0,0.0
84be1d3ffffffff,9.0,0.0,0.0,0.0
84be1dbffffffff,2.0,0.0,0.0,0.0
84be293ffffffff,1.0,0.0,0.0,0.0
84be401ffffffff,1.0,0.0,0.0,0.0
84be403ffffffff,1.0,0.0,0.0,1.0
84be405ffffffff,2.0,0.0,0.0,0.0
84be407ffffffff,2.0,0.0,0.0,0.0
84be40dffffffff,9.0,0.0,0.0,1.0
84be421ffffffff,2.0,0.0,0.0,0.0
84be439ffffffff,2.0,0.0,0.0,0.0
84be445ffffffff,2.0,0.0,0.0,0.0
84be447ffffffff,10.0,0.0,0.0,0.0
84be455ffffffff,3.0,0.0,0.0,0.0
84be459ffffffff,3.0,0.0,0.0,0.0
84be461ffffffff,1.0,0.0,0.0,0.0
84be463ffffffff,9.0,0.0,0.0,0.0
84be491ffffffff,3.0,0.0,0.0,0.0
84be493ffffffff,2.0,0.0,0.0,0.0
84be497ffffffff,33.0,0.0,0.0,2.0
84be4b1ffffffff,2.0,0.0,0.0,0.0
84be4b5ffffffff,6.0,0.0,0.0,0.0
84be507ffffffff,130.0,0.0,0.0,4.0
84be50bffffffff,2.0,0.0,0.0,0.0
84be52bffffffff,2.0,0.0,0.0,0.0
84be547ffffffff,9.0,0.0,0.0,0.0
84be551ffffffff,46.0,0.0,0.0,0.0
84be557ffffffff,15.0,0.0,0.0,0.0
84be563ffffffff,2.0,0.0,0.0,0.0
84be591ffffffff,1.0,0.0,0.0,0.0
84be5d3ffffffff,3.0,0.0,0.0,1.0
84be623ffffffff,3.0,0.0,0.0,0.0
84be631ffffffff,384.0,0.0,0.0,60.0
84be635ffffffff,10.0,0.0,0.0,4.0
84be63bffffffff,43.0,0.0,0.0,1.0
84be63dffffffff,10.0,0.0,0.0,0.0
84be667ffffffff,4.0,0.0,0.0,0.0
84be685ffffffff,1.0,0.0,0.0,0.0
84be6b1ffffffff,2.0,0.0,0.0,0.0
84be6b7ffffffff,2.0,0.0,0.0,0.0
84be6bbffffffff,6.0,0.0,0.0,0.0
84be6ebffffffff,2.0,0.0,0.0,0.0
84be713ffffffff,2.0,0.0,0.0,1.0
84be725ffffffff,7.0,0.0,0.0,0.0
84be72dffffffff,142.0,0.0,0.0,7.0
84be735ffffffff,1.0,0.0,0.0,0.0
84be759ffffffff,2.0,0.0,0.0,0.0
84be75dffffffff,1.0,0.0,0.0,0.0
84be769ffffffff,2.0,0.0,0.0,0.0
84be76dffffffff,2.0,0.0,0.0,0.0
84be88bffffffff,21.0,0.0,0.0,3.0
84be8bdffffffff,3.0,0.0,0.0,0.0
84be8d1ffffffff,193.0,0.0,0.0,17.0
84be8d3ffffffff,2.0,0.0,0.0,0.0
84be8d5ffffffff,1.0,0.0,0.0,0.0
84be8d7ffffffff,2.0,0.0,0.0,0.0
84be8d9ffffffff,25.0,0.0,0.0,3.0
84be8dbffffffff,10.0,0.0,0.0,1.0
84be8ddffffffff,1.0,0.0,0.0,0.0
84bea95ffffffff,5.0,0.0,0.0,0.0
84beab3ffffffff,8.0,0.0,0.0,0.0
84beabbffffffff,55.0,0.0,0.0,0.0
84bec4dffffffff,8.0,0.0,0.0,0.0
84bec8bffffffff,4.0,0.0,0.0,0.0
84bece9ffffffff,16.0,0.0,0.0,0.0
84bee17ffffffff,10.0,0.0,0.0,0.0
84bee19ffffffff,5.0,0.0,0.0,0.0
84bee25ffffffff,1.0,0.0,0.0,0.0
84bee37ffffffff,3.0,0.0,0.0,0.0
84bee3bffffffff,2.0,0.0,0.0,0.0
84bee51ffffffff,2.0,0.0,0.0,0.0
84beea9ffffffff,3.0,0.0,0.0,0.0
84beec3ffffffff,2.0,0.0,0.0,0.0
84beeebffffffff,1.0,0.0,0.0,0.0
84bef0dffffffff,1.0,0.0,0.0,0.0
84bef2dffffffff,30.0,0.0,0.0,2.0
84bef5dffffffff,9.0,0.0,0.0,0.0
84bef63ffffffff,4.0,0.0,0.0,0.0
84bef65ffffffff,4.0,0.0,0.0,0.0
84c986dffffffff,2.0,0.0,0.0,0.0
84c9931ffffffff,13.0,0.0,0.0,0.0
84da803ffffffff,2.0,0.0,0.0,0.0
84da805ffffffff,2.0,0.0,0.0,0.0
84da813ffffffff,4.0,0.0,0.0,0.0
84da815ffffffff,3.0,0.0,0.0,0.0
84da817ffffffff,5.0,0.0,0.0,0.0
84da829ffffffff,37.0,0.0,0.0,0.0
84da855ffffffff,5.0,0.0,0.0,0.0
84da91bffffffff,2.0,0.0,0.0,0.0
84da92bffffffff,3.0,0.0,0.0,0.0
84da945ffffffff,1.0,0.0,0.0,0.0
84da94bffffffff,13.0,0.0,0.0,0.0
84da96bffffffff,2.0,0.0,0.0,0.0
84daaa1ffffffff,7.0,0.0,0.0,0.0
84dab37ffffffff,10.0,0.0,0.0,0.0
