cell_id,Vireo griseus,Vireo griseus [griseus Group],Vireo griseus perquisitor
842a92dffffffff,2.0,0.0,0.0
842a931ffffffff,210.0,0.0,0.0
842a933ffffffff,98.0,0.0,0.0
842a935ffffffff,379.0,0.0,0.0
842a937ffffffff,140.0,0.0,0.0
842a939ffffffff,179.0,0.0,0.0
842a93bffffffff,251.0,0.0,0.0
842a93dffffffff,117.0,0.0,0.0
842a941ffffffff,47.0,0.0,0.0
842a943ffffffff,92.0,0.0,0.0
842a945ffffffff,4.0,0.0,0.0
842a947ffffffff,14.0,0.0,0.0
842a949ffffffff,144.0,0.0,0.0
842a94dffffffff,311.0,0.0,0.0
842a951ffffffff,107.0,0.0,0.0
842a953ffffffff,527.0,0.0,0.0
842a955ffffffff,47.0,0.0,0.0
842a957ffffffff,359.0,0.0,0.0
842a959ffffffff,472.0,0.0,0.0
842a95bffffffff,142.0,0.0,0.0
842a95dffffffff,173.0,0.0,0.0
842a963ffffffff,2.0,0.0,0.0
842a965ffffffff,40.0,0.0,0.0
842a967ffffffff,2.0,0.0,0.0
842a969ffffffff,1.0,0.0,0.0
842a96bffffffff,3.0,0.0,0.0
842a96dffffffff,20.0,0.0,0.0
842a981ffffffff,15.0,0.0,0.0
842a983ffffffff,20.0,0.0,0.0
842a985ffffffff,13.0,0.0,0.0
842a987ffffffff,17.0,0.0,0.0
842a989ffffffff,2.0,0.0,0.0
842a98bffffffff,5.0,0.0,0.0
842a98dffffffff,9.0,0.0,0.0
842a991ffffffff,44.0,0.0,0.0
842a993ffffffff,17.0,0.0,0.0
842a995ffffffff,29.0,0.0,0.0
842a997ffffffff,68.0,0.0,0.0
842a999ffffffff,16.0,0.0,0.0
842a99bffffffff,16.0,0.0,0.0
842a99dffffffff,41.0,0.0,0.0
842a9a1ffffffff,127.0,0.0,0.0
842a9a3ffffffff,16.0,0.0,0.0
842a9a5ffffffff,255.0,0.0,0.0
842a9a7ffffffff,34.0,0.0,0.0
842a9a9ffffffff,217.0,0.0,0.0
842a9abffffffff,15.0,0.0,0.0
842a9adffffffff,131.0,0.0,0.0
842a9b1ffffffff,75.0,0.0,0.0
842a9b3ffffffff,70.0,0.0,0.0
842a9b5ffffffff,71.0,0.0,0.0
842a9b7ffffffff,152.0,0.0,0.0
842a9b9ffffffff,47.0,0.0,0.0
842a9bbffffffff,77.0,0.0,0.0
842a9bdffffffff,11.0,0.0,0.0
842a9c1ffffffff,216.0,0.0,0.0
842a9c3ffffffff,7.0,0.0,0.0
842a9c5ffffffff,49.0,0.0,0.0
842a9c7ffffffff,63.0,2.0,0.0
842a9c9ffffffff,20.0,0.0,0.0
842a9cbffffffff,77.0,2.0,0.0
842a9cdffffffff,79.0,0.0,0.0
842a9d1ffffffff,24.0,0.0,0.0
842a9d3ffffffff,25.0,0.0,0.0
842a9d5ffffffff,4.0,0.0,0.0
842a9d7ffffffff,2.0,0.0,0.0
842a9d9ffffffff,179.0,28.0,0.0
842a9ddffffffff,22.0,0.0,0.0
842a9e1ffffffff,14.0,0.0,0.0
842a9e3ffffffff,220.0,0.0,0.0
842a9e5ffffffff,15.0,0.0,0.0
842a9e9ffffffff,649.0,0.0,0.0
842a9ebffffffff,38.0,0.0,0.0
842a9edffffffff,183.0,0.0,0.0
842aa01ffffffff,4.0,0.0,0.0
842aa07ffffffff,2.0,0.0,0.0
842aa13ffffffff,303.0,0.0,0.0
842aa15ffffffff,4.0,0.0,0.0
842aa17ffffffff,351.0,0.0,0.0
842aa19ffffffff,4.0,0.0,0.0
842aa1bffffffff,38.0,0.0,0.0
842aa25ffffffff,4.0,0.0,0.0
842aa27ffffffff,8.0,0.0,0.0
842aa31ffffffff,18.0,0.0,0.0
842aa33ffffffff,23.0,0.0,0.0
842aa35ffffffff,1.0,0.0,0.0
842aa37ffffffff,5.0,0.0,0.0
842aa39ffffffff,50.0,0.0,0.0
842aa3bffffffff,11.0,0.0,0.0
842aa53ffffffff,2.0,0.0,0.0
842aa57ffffffff,2.0,0.0,0.0
842aa5bffffffff,4.0,0.0,0.0
842aa81ffffffff,1514.0,16.0,0.0
842aa83ffffffff,710.0,16.0,0.0
842aa85ffffffff,2215.0,19.0,0.0
842aa87ffffffff,1397.0,31.0,0.0
842aa89ffffffff,492.0,20.0,0.0
842aa8bffffffff,895.0,20.0,0.0
842aa8dffffffff,2373.0,166.0,0.0
842aa91ffffffff,607.0,24.0,0.0
842aa93ffffffff,286.0,0.0,0.0
842aa95ffffffff,578.0,21.0,0.0
842aa97ffffffff,52.0,0.0,0.0
842aa99ffffffff,1838.0,79.0,0.0
842aa9bffffffff,1360.0,19.0,0.0
842aa9dffffffff,638.0,32.0,0.0
842aaa1ffffffff,439.0,0.0,0.0
842aaa3ffffffff,202.0,0.0,0.0
842aaa5ffffffff,5.0,0.0,0.0
842aaa7ffffffff,142.0,0.0,0.0
842aaa9ffffffff,2214.0,58.0,0.0
842aaabffffffff,1534.0,0.0,0.0
842aaadffffffff,78.0,2.0,0.0
842aab1ffffffff,216.0,0.0,0.0
842aab3ffffffff,173.0,0.0,0.0
842aab5ffffffff,64.0,0.0,0.0
842aab7ffffffff,341.0,0.0,0.0
842aab9ffffffff,275.0,8.0,0.0
842aabbffffffff,243.0,0.0,0.0
842aabdffffffff,931.0,6.0,0.0
842aac1ffffffff,1854.0,0.0,0.0
842aac3ffffffff,823.0,11.0,0.0
842aac5ffffffff,217.0,0.0,0.0
842aac7ffffffff,868.0,25.0,0.0
842aac9ffffffff,704.0,0.0,0.0
842aacbffffffff,931.0,0.0,0.0
842aacdffffffff,205.0,0.0,0.0
842aad1ffffffff,8290.0,0.0,0.0
842aad3ffffffff,387.0,0.0,0.0
842aad5ffffffff,2315.0,2.0,0.0
842aad7ffffffff,836.0,3.0,0.0
842aad9ffffffff,3709.0,0.0,0.0
842aadbffffffff,186.0,0.0,0.0
842aaddffffffff,691.0,0.0,0.0
842aae1ffffffff,17.0,0.0,0.0
842aae3ffffffff,748.0,16.0,0.0
842aae5ffffffff,48.0,0.0,0.0
842aae7ffffffff,82.0,4.0,0.0
842aae9ffffffff,189.0,0.0,0.0
842aaebffffffff,479.0,43.0,0.0
842aaedffffffff,241.0,0.0,0.0
842ab03ffffffff,56.0,0.0,0.0
842ab05ffffffff,451.0,0.0,0.0
842ab11ffffffff,80.0,0.0,0.0
842ab13ffffffff,184.0,0.0,0.0
842ab15ffffffff,85.0,0.0,0.0
842ab17ffffffff,21.0,0.0,0.0
842ab19ffffffff,43.0,0.0,0.0
842ab1bffffffff,31.0,0.0,0.0
842ab1dffffffff,7.0,0.0,0.0
842ab21ffffffff,16.0,0.0,0.0
842ab23ffffffff,190.0,0.0,0.0
842ab27ffffffff,1574.0,0.0,0.0
842ab2bffffffff,1790.0,6.0,0.0
842ab31ffffffff,114.0,0.0,0.0
842ab33ffffffff,70.0,0.0,0.0
842ab35ffffffff,234.0,0.0,0.0
842ab37ffffffff,51.0,0.0,0.0
842ab39ffffffff,97.0,0.0,0.0
842ab3bffffffff,622.0,0.0,0.0
842ab3dffffffff,7.0,0.0,0.0
842ab43ffffffff,3.0,0.0,0.0
842ab51ffffffff,1.0,0.0,0.0
842ab53ffffffff,2.0,0.0,0.0
842ab55ffffffff,132.0,0.0,0.0
842ab57ffffffff,67.0,0.0,0.0
842ab5dffffffff,2.0,0.0,0.0
842ac6dffffffff,15.0,0.0,0.0
842ad01ffffffff,35.0,0.0,0.0
842ad03ffffffff,122.0,0.0,0.0
842ad05ffffffff,41.0,0.0,0.0
842ad07ffffffff,94.0,0.0,0.0
842ad09ffffffff,5.0,0.0,0.0
842ad0bffffffff,44.0,0.0,0.0
842ad0dffffffff,3.0,0.0,0.0
842ad15ffffffff,28.0,0.0,0.0
842ad21ffffffff,14.0,0.0,0.0
842ad23ffffffff,4.0,0.0,0.0
842ad25ffffffff,92.0,0.0,0.0
842ad27ffffffff,48.0,0.0,0.0
842ad29ffffffff,39.0,0.0,0.0
842ad2bffffffff,60.0,0.0,0.0
842ad2dffffffff,80.0,0.0,0.0
842ad31ffffffff,73.0,0.0,0.0
842ad35ffffffff,179.0,0.0,0.0
842ad37ffffffff,440.0,0.0,0.0
842ad39ffffffff,86.0,0.0,0.0
842ad41ffffffff,21.0,0.0,0.0
842ad43ffffffff,2.0,0.0,0.0
842ad45ffffffff,17.0,0.0,0.0
842ad47ffffffff,21.0,0.0,0.0
842ad49ffffffff,174.0,0.0,0.0
842ad4bffffffff,93.0,0.0,0.0
842ad4dffffffff,42.0,0.0,0.0
842ad51ffffffff,47.0,0.0,0.0
842ad55ffffffff,55.0,0.0,0.0
842ad59ffffffff,395.0,0.0,0.0
842ad5bffffffff,13.0,0.0,0.0
842ad5dffffffff,301.0,0.0,0.0
842ad61ffffffff,85.0,0.0,0.0
842ad63ffffffff,18.0,0.0,0.0
842ad65ffffffff,122.0,0.0,0.0
842ad67ffffffff,237.0,0.0,0.0
842ad69ffffffff,1242.0,0.0,0.0
842ad6bffffffff,306.0,0.0,0.0
842ad6dffffffff,2267.0,0.0,0.0
842af01ffffffff,36.0,0.0,0.0
842af03ffffffff,78.0,0.0,0.0
842af05ffffffff,201.0,0.0,0.0
842af07ffffffff,183.0,0.0,0.0
842af0dffffffff,533.0,0.0,0.0
842af15ffffffff,182.0,0.0,0.0
842af17ffffffff,49.0,0.0,0.0
842af21ffffffff,30.0,0.0,0.0
842af23ffffffff,78.0,0.0,0.0
842af25ffffffff,117.0,0.0,0.0
842af27ffffffff,15.0,0.0,0.0
842af29ffffffff,859.0,0.0,0.0
842af2bffffffff,49.0,0.0,0.0
842af2dffffffff,102.0,0.0,0.0
842af31ffffffff,81.0,0.0,0.0
842af33ffffffff,10.0,0.0,0.0
842af35ffffffff,23.0,0.0,0.0
842af37ffffffff,219.0,0.0,0.0
842af39ffffffff,263.0,0.0,0.0
842af3dffffffff,69.0,0.0,0.0
842af45ffffffff,8.0,0.0,0.0
842af61ffffffff,776.0,0.0,0.0
842af63ffffffff,197.0,0.0,0.0
842af65ffffffff,2004.0,0.0,0.0
842af67ffffffff,132.0,0.0,0.0
842af69ffffffff,291.0,0.0,0.0
842af6bffffffff,406.0,0.0,0.0
842af6dffffffff,747.0,0.0,0.0
842b1b5ffffffff,2.0,0.0,0.0
8444121ffffffff,220.0,2.0,0.0
8444123ffffffff,995.0,16.0,0.0
8444125ffffffff,806.0,2.0,0.0
8444127ffffffff,258.0,5.0,0.0
844412bffffffff,5.0,0.0,0.0
844412dffffffff,2790.0,45.0,0.0
8444131ffffffff,2593.0,30.0,0.0
8444133ffffffff,833.0,3.0,0.0
8444135ffffffff,2666.0,31.0,0.0
8444137ffffffff,1420.0,2.0,0.0
844413bffffffff,303.0,0.0,0.0
844413dffffffff,948.0,13.0,0.0
844415dffffffff,280.0,8.0,0.0
8444161ffffffff,605.0,20.0,0.0
8444165ffffffff,256.0,22.0,0.0
844416bffffffff,461.0,29.0,0.0
84441a1ffffffff,1160.0,44.0,0.0
84441a3ffffffff,1483.0,3.0,0.0
84441a5ffffffff,556.0,25.0,0.0
84441a7ffffffff,2011.0,5.0,0.0
84441a9ffffffff,597.0,24.0,0.0
84441abffffffff,1089.0,29.0,0.0
84441adffffffff,545.0,27.0,0.0
84441b3ffffffff,12.0,0.0,0.0
84441b5ffffffff,138.0,0.0,0.0
84441b7ffffffff,382.0,2.0,0.0
84441e1ffffffff,60.0,2.0,0.0
84441e3ffffffff,1276.0,94.0,0.0
84441e5ffffffff,3550.0,25.0,0.0
84441e7ffffffff,1465.0,21.0,0.0
84441edffffffff,37.0,0.0,0.0
8444249ffffffff,32.0,0.0,0.0
844424dffffffff,3.0,0.0,0.0
8444301ffffffff,16.0,2.0,0.0
8444305ffffffff,1.0,0.0,0.0
8444309ffffffff,70.0,6.0,0.0
844430dffffffff,101.0,9.0,0.0
8444325ffffffff,29.0,0.0,0.0
8444329ffffffff,85.0,5.0,0.0
844432dffffffff,3.0,0.0,0.0
8444343ffffffff,3.0,0.0,0.0
8444347ffffffff,2.0,0.0,0.0
844434bffffffff,70.0,4.0,0.0
8444363ffffffff,11.0,0.0,0.0
8444401ffffffff,266.0,0.0,0.0
8444403ffffffff,96.0,0.0,0.0
8444405ffffffff,169.0,0.0,0.0
8444407ffffffff,7.0,0.0,0.0
8444409ffffffff,672.0,0.0,0.0
844440bffffffff,30.0,0.0,0.0
844440dffffffff,2157.0,0.0,0.0
8444411ffffffff,47.0,0.0,0.0
8444413ffffffff,32.0,0.0,0.0
8444415ffffffff,104.0,0.0,0.0
8444417ffffffff,32.0,0.0,0.0
8444419ffffffff,276.0,0.0,0.0
844441bffffffff,52.0,0.0,0.0
844441dffffffff,24.0,0.0,0.0
8444421ffffffff,24.0,0.0,0.0
8444425ffffffff,107.0,0.0,0.0
8444427ffffffff,12.0,0.0,0.0
8444429ffffffff,167.0,0.0,0.0
844442bffffffff,21.0,0.0,0.0
844442dffffffff,565.0,0.0,0.0
8444431ffffffff,18.0,0.0,0.0
8444433ffffffff,91.0,0.0,0.0
8444435ffffffff,3.0,0.0,0.0
8444437ffffffff,122.0,0.0,0.0
8444439ffffffff,210.0,0.0,0.0
844443bffffffff,42.0,0.0,0.0
844443dffffffff,51.0,0.0,0.0
8444441ffffffff,119.0,0.0,0.0
8444443ffffffff,535.0,0.0,0.0
8444445ffffffff,163.0,0.0,0.0
8444447ffffffff,41.0,0.0,0.0
844444bffffffff,143.0,0.0,0.0
8444451ffffffff,29.0,0.0,0.0
8444453ffffffff,85.0,0.0,0.0
8444455ffffffff,174.0,0.0,0.0
8444457ffffffff,46.0,0.0,0.0
8444459ffffffff,623.0,0.0,0.0
844445bffffffff,107.0,0.0,0.0
844445dffffffff,334.0,0.0,0.0
8444461ffffffff,255.0,0.0,0.0
8444463ffffffff,273.0,0.0,0.0
8444465ffffffff,2286.0,0.0,0.0
8444467ffffffff,648.0,0.0,0.0
8444469ffffffff,178.0,0.0,0.0
844446bffffffff,191.0,0.0,0.0
844446dffffffff,256.0,0.0,0.0
8444481ffffffff,50.0,0.0,0.0
8444483ffffffff,12.0,0.0,0.0
8444485ffffffff,10.0,0.0,0.0
8444487ffffffff,7.0,0.0,0.0
8444489ffffffff,13.0,0.0,0.0
844448bffffffff,172.0,0.0,0.0
844448dffffffff,116.0,0.0,0.0
8444491ffffffff,25.0,0.0,0.0
8444493ffffffff,32.0,0.0,0.0
8444495ffffffff,51.0,0.0,0.0
8444497ffffffff,14.0,0.0,0.0
8444499ffffffff,270.0,0.0,0.0
844449bffffffff,184.0,0.0,0.0
844449dffffffff,188.0,0.0,0.0
84444a1ffffffff,48.0,0.0,0.0
84444a3ffffffff,31.0,0.0,0.0
84444a5ffffffff,9.0,0.0,0.0
84444a7ffffffff,9.0,0.0,0.0
84444a9ffffffff,20.0,0.0,0.0
84444abffffffff,14.0,0.0,0.0
84444adffffffff,7.0,0.0,0.0
84444b1ffffffff,202.0,0.0,0.0
84444b3ffffffff,5.0,0.0,0.0
84444b5ffffffff,111.0,0.0,0.0
84444b7ffffffff,172.0,0.0,0.0
84444b9ffffffff,60.0,0.0,0.0
84444bbffffffff,16.0,0.0,0.0
84444bdffffffff,10.0,0.0,0.0
84444c1ffffffff,284.0,0.0,0.0
84444c3ffffffff,487.0,0.0,0.0
84444c5ffffffff,28.0,0.0,0.0
84444c7ffffffff,58.0,0.0,0.0
84444c9ffffffff,70.0,0.0,0.0
84444cbffffffff,62.0,0.0,0.0
84444cdffffffff,47.0,0.0,0.0
84444d1ffffffff,213.0,0.0,0.0
84444d3ffffffff,83.0,0.0,0.0
84444d5ffffffff,121.0,0.0,0.0
84444d7ffffffff,76.0,0.0,0.0
84444d9ffffffff,197.0,0.0,0.0
84444dbffffffff,362.0,0.0,0.0
84444ddffffffff,191.0,0.0,0.0
84444e1ffffffff,548.0,0.0,0.0
84444e3ffffffff,8.0,0.0,0.0
84444e5ffffffff,15.0,0.0,0.0
84444e7ffffffff,65.0,0.0,0.0
84444e9ffffffff,19.0,0.0,0.0
84444ebffffffff,68.0,0.0,0.0
84444edffffffff,39.0,0.0,0.0
8444501ffffffff,640.0,0.0,0.0
8444503ffffffff,31.0,0.0,0.0
8444505ffffffff,55.0,0.0,0.0
8444507ffffffff,258.0,0.0,0.0
8444509ffffffff,894.0,0.0,0.0
844450bffffffff,253.0,0.0,0.0
844450dffffffff,2550.0,0.0,0.0
8444511ffffffff,202.0,0.0,0.0
8444513ffffffff,9.0,0.0,0.0
8444515ffffffff,5.0,0.0,0.0
8444519ffffffff,61.0,0.0,0.0
844451bffffffff,24.0,0.0,0.0
844451dffffffff,50.0,0.0,0.0
8444521ffffffff,102.0,0.0,0.0
8444523ffffffff,19.0,0.0,0.0
8444525ffffffff,46.0,0.0,0.0
8444527ffffffff,16.0,0.0,0.0
8444529ffffffff,953.0,0.0,0.0
844452bffffffff,91.0,0.0,0.0
844452dffffffff,156.0,0.0,0.0
8444531ffffffff,2.0,0.0,0.0
8444535ffffffff,5.0,0.0,0.0
8444537ffffffff,4.0,0.0,0.0
8444539ffffffff,23.0,0.0,0.0
844453bffffffff,28.0,0.0,0.0
844453dffffffff,38.0,0.0,0.0
8444551ffffffff,332.0,0.0,0.0
8444553ffffffff,25.0,0.0,0.0
8444555ffffffff,1387.0,0.0,0.0
8444557ffffffff,249.0,0.0,0.0
8444559ffffffff,2.0,0.0,0.0
844455bffffffff,1546.0,0.0,0.0
8444563ffffffff,855.0,0.0,0.0
8444567ffffffff,92.0,0.0,0.0
8444581ffffffff,8.0,0.0,0.0
8444583ffffffff,23.0,0.0,0.0
8444585ffffffff,20.0,0.0,0.0
8444587ffffffff,19.0,0.0,0.0
844458bffffffff,50.0,0.0,0.0
844458dffffffff,9.0,0.0,0.0
8444591ffffffff,2.0,0.0,0.0
8444593ffffffff,13.0,0.0,0.0
8444595ffffffff,125.0,0.0,0.0
8444597ffffffff,19.0,0.0,0.0
8444599ffffffff,19.0,0.0,0.0
844459bffffffff,55.0,0.0,0.0
844459dffffffff,5.0,0.0,0.0
84445a1ffffffff,252.0,0.0,0.0
84445a3ffffffff,9.0,0.0,0.0
84445a5ffffffff,45.0,0.0,0.0
84445a7ffffffff,15.0,0.0,0.0
84445a9ffffffff,379.0,0.0,0.0
84445abffffffff,65.0,0.0,0.0
84445adffffffff,87.0,0.0,0.0
84445b1ffffffff,747.0,0.0,0.0
84445b3ffffffff,44.0,0.0,0.0
84445b5ffffffff,6.0,0.0,0.0
84445b7ffffffff,384.0,0.0,0.0
84445b9ffffffff,25.0,0.0,0.0
84445bbffffffff,68.0,0.0,0.0
84445bdffffffff,2.0,0.0,0.0
84445c1ffffffff,91.0,0.0,0.0
84445c3ffffffff,58.0,0.0,0.0
84445c5ffffffff,5.0,0.0,0.0
84445c7ffffffff,112.0,0.0,0.0
84445c9ffffffff,2.0,0.0,0.0
84445cbffffffff,10.0,0.0,0.0
84445cdffffffff,4.0,0.0,0.0
84445d1ffffffff,34.0,0.0,0.0
84445d3ffffffff,13.0,0.0,0.0
84445d5ffffffff,38.0,0.0,0.0
84445d7ffffffff,11.0,0.0,0.0
84445d9ffffffff,12.0,0.0,0.0
84445dbffffffff,28.0,0.0,0.0
84445ddffffffff,12.0,0.0,0.0
84445e1ffffffff,31.0,0.0,0.0
84445e3ffffffff,2.0,0.0,0.0
84445e5ffffffff,4.0,0.0,0.0
84445e7ffffffff,46.0,0.0,0.0
84445e9ffffffff,1.0,0.0,0.0
84445edffffffff,11.0,0.0,0.0
8444633ffffffff,576.0,0.0,0.0
8444637ffffffff,96.0,0.0,0.0
8444681ffffffff,131.0,0.0,0.0
8444683ffffffff,45.0,0.0,0.0
8444685ffffffff,754.0,0.0,0.0
8444687ffffffff,73.0,0.0,0.0
8444689ffffffff,466.0,0.0,0.0
844468bffffffff,181.0,0.0,0.0
844468dffffffff,276.0,0.0,0.0
8444691ffffffff,18.0,0.0,0.0
8444693ffffffff,394.0,0.0,0.0
8444695ffffffff,62.0,0.0,0.0
8444697ffffffff,201.0,0.0,0.0
8444699ffffffff,74.0,0.0,0.0
844469bffffffff,106.0,0.0,0.0
844469dffffffff,36.0,0.0,0.0
84446a1ffffffff,66.0,0.0,0.0
84446a3ffffffff,103.0,0.0,0.0
84446a5ffffffff,150.0,0.0,0.0
84446a7ffffffff,75.0,0.0,0.0
84446a9ffffffff,149.0,0.0,0.0
84446abffffffff,516.0,0.0,0.0
84446adffffffff,48.0,0.0,0.0
84446b1ffffffff,15.0,0.0,0.0
84446b3ffffffff,78.0,0.0,0.0
84446b5ffffffff,140.0,0.0,0.0
84446b7ffffffff,150.0,0.0,0.0
84446b9ffffffff,219.0,0.0,0.0
84446bbffffffff,58.0,0.0,0.0
84446bdffffffff,196.0,0.0,0.0
84446c1ffffffff,544.0,0.0,0.0
84446c3ffffffff,855.0,0.0,0.0
84446c5ffffffff,5987.0,0.0,0.0
84446c7ffffffff,672.0,0.0,0.0
84446c9ffffffff,168.0,0.0,0.0
84446cbffffffff,2121.0,0.0,0.0
84446cdffffffff,1575.0,0.0,0.0
84446d1ffffffff,810.0,0.0,0.0
84446d3ffffffff,604.0,0.0,0.0
84446d5ffffffff,503.0,0.0,0.0
84446d7ffffffff,76.0,0.0,0.0
84446d9ffffffff,102.0,0.0,0.0
84446dbffffffff,392.0,0.0,0.0
84446ddffffffff,1399.0,0.0,0.0
84446e1ffffffff,54.0,0.0,0.0
84446e3ffffffff,494.0,0.0,0.0
84446e5ffffffff,190.0,0.0,0.0
84446e7ffffffff,92.0,0.0,0.0
84446e9ffffffff,1562.0,0.0,0.0
84446ebffffffff,181.0,0.0,0.0
84446edffffffff,1361.0,0.0,0.0
8444713ffffffff,7.0,0.0,0.0
8444715ffffffff,4.0,0.0,0.0
8444717ffffffff,112.0,0.0,0.0
8444731ffffffff,220.0,0.0,0.0
8444733ffffffff,356.0,0.0,0.0
844473bffffffff,1974.0,0.0,0.0
844480dffffffff,2.0,0.0,0.0
8444843ffffffff,5.0,0.0,0.0
8444847ffffffff,2.0,0.0,0.0
844484bffffffff,86.0,0.0,0.0
8444859ffffffff,9.0,0.0,0.0
844485dffffffff,7.0,0.0,0.0
8444861ffffffff,15.0,0.0,0.0
8444869ffffffff,27.0,0.0,0.0
844486bffffffff,30.0,0.0,0.0
8444a07ffffffff,1.0,0.0,0.0
8444a11ffffffff,440.0,2.0,0.0
8444a13ffffffff,1138.0,13.0,0.0
8444a19ffffffff,1383.0,13.0,0.0
8444a1bffffffff,97.0,2.0,0.0
8444a37ffffffff,132.0,0.0,0.0
8444a39ffffffff,7.0,0.0,0.0
8444a51ffffffff,66.0,4.0,0.0
8444a53ffffffff,3920.0,115.0,0.0
8444a57ffffffff,612.0,40.0,0.0
8444a5bffffffff,355.0,15.0,0.0
8444a81ffffffff,628.0,0.0,0.0
8444a83ffffffff,869.0,19.0,0.0
8444a85ffffffff,3.0,0.0,0.0
8444a87ffffffff,70.0,0.0,0.0
8444a89ffffffff,178.0,3.0,0.0
8444a8bffffffff,765.0,10.0,0.0
8444a8dffffffff,382.0,0.0,0.0
8444a91ffffffff,906.0,12.0,0.0
8444a93ffffffff,2996.0,185.0,0.0
8444a95ffffffff,1457.0,10.0,0.0
8444a97ffffffff,856.0,10.0,0.0
8444a99ffffffff,549.0,5.0,0.0
8444a9bffffffff,1008.0,136.0,0.0
8444a9dffffffff,936.0,49.0,0.0
8444ab9ffffffff,182.0,2.0,0.0
8444abbffffffff,1416.0,78.0,0.0
8444ac1ffffffff,122.0,17.0,0.0
8444ac3ffffffff,170.0,15.0,0.0
8444ac5ffffffff,199.0,5.0,0.0
8444ac7ffffffff,314.0,14.0,0.0
8444ac9ffffffff,540.0,17.0,0.0
8444acbffffffff,134.0,8.0,0.0
8444acdffffffff,399.0,19.0,0.0
8444ad1ffffffff,272.0,3.0,0.0
8444ad3ffffffff,1043.0,37.0,0.0
8444ad5ffffffff,277.0,9.0,0.0
8444ad7ffffffff,540.0,5.0,0.0
8444ad9ffffffff,728.0,8.0,0.0
8444adbffffffff,345.0,21.0,0.0
8444addffffffff,897.0,10.0,0.0
8444ae9ffffffff,1216.0,57.0,0.0
8444aebffffffff,386.0,34.0,0.0
8444b13ffffffff,3.0,0.0,0.0
8444b17ffffffff,3.0,0.0,0.0
8444b51ffffffff,4.0,0.0,0.0
8444b57ffffffff,75.0,0.0,0.0
8444c01ffffffff,712.0,0.0,0.0
8444c03ffffffff,51.0,0.0,0.0
8444c05ffffffff,69.0,0.0,0.0
8444c07ffffffff,39.0,0.0,0.0
8444c09ffffffff,129.0,0.0,0.0
8444c0bffffffff,1830.0,0.0,0.0
8444c0dffffffff,229.0,0.0,0.0
8444c11ffffffff,1001.0,0.0,0.0
8444c13ffffffff,2236.0,0.0,0.0
8444c15ffffffff,232.0,0.0,0.0
8444c17ffffffff,239.0,0.0,0.0
8444c19ffffffff,429.0,0.0,0.0
8444c1bffffffff,755.0,0.0,0.0
8444c1dffffffff,416.0,0.0,0.0
8444c21ffffffff,40.0,0.0,0.0
8444c23ffffffff,144.0,0.0,0.0
8444c25ffffffff,184.0,0.0,0.0
8444c27ffffffff,1596.0,0.0,0.0
8444c29ffffffff,20.0,0.0,0.0
8444c2bffffffff,10.0,0.0,0.0
8444c2dffffffff,30.0,0.0,0.0
8444c31ffffffff,26.0,0.0,0.0
8444c33ffffffff,42.0,0.0,0.0
8444c35ffffffff,51.0,0.0,0.0
8444c37ffffffff,58.0,0.0,0.0
8444c39ffffffff,382.0,0.0,0.0
8444c3bffffffff,2704.0,0.0,0.0
8444c3dffffffff,17.0,0.0,0.0
8444c41ffffffff,85.0,0.0,0.0
8444c43ffffffff,193.0,0.0,0.0
8444c45ffffffff,31.0,0.0,0.0
8444c47ffffffff,27.0,0.0,0.0
8444c49ffffffff,37.0,0.0,0.0
8444c4bffffffff,126.0,0.0,0.0
8444c4dffffffff,136.0,0.0,0.0
8444c51ffffffff,180.0,0.0,0.0
8444c53ffffffff,171.0,0.0,0.0
8444c55ffffffff,157.0,0.0,0.0
8444c57ffffffff,169.0,0.0,0.0
8444c59ffffffff,67.0,0.0,0.0
8444c5bffffffff,132.0,0.0,0.0
8444c5dffffffff,72.0,0.0,0.0
8444c61ffffffff,41.0,0.0,0.0
8444c63ffffffff,86.0,0.0,0.0
8444c65ffffffff,96.0,0.0,0.0
8444c67ffffffff,41.0,0.0,0.0
8444c69ffffffff,35.0,0.0,0.0
8444c6bffffffff,39.0,0.0,0.0
8444c6dffffffff,17.0,0.0,0.0
8444c81ffffffff,51.0,0.0,0.0
8444c83ffffffff,84.0,0.0,0.0
8444c85ffffffff,234.0,0.0,0.0
8444c87ffffffff,371.0,0.0,0.0
8444c89ffffffff,412.0,0.0,0.0
8444c8bffffffff,100.0,0.0,0.0
8444c8dffffffff,66.0,0.0,0.0
8444c91ffffffff,159.0,0.0,0.0
8444c93ffffffff,26.0,0.0,0.0
8444c95ffffffff,14.0,0.0,0.0
8444c97ffffffff,27.0,0.0,0.0
8444c99ffffffff,91.0,0.0,0.0
8444c9bffffffff,69.0,0.0,0.0
8444c9dffffffff,55.0,0.0,0.0
8444ca1ffffffff,87.0,0.0,0.0
8444ca3ffffffff,440.0,0.0,0.0
8444ca5ffffffff,112.0,0.0,0.0
8444ca7ffffffff,187.0,0.0,0.0
8444ca9ffffffff,75.0,0.0,0.0
8444cabffffffff,322.0,0.0,0.0
8444cadffffffff,312.0,0.0,0.0
8444cb1ffffffff,69.0,0.0,0.0
8444cb3ffffffff,66.0,0.0,0.0
8444cb5ffffffff,40.0,0.0,0.0
8444cb7ffffffff,45.0,0.0,0.0
8444cb9ffffffff,59.0,0.0,0.0
8444cbbffffffff,46.0,0.0,0.0
8444cbdffffffff,1079.0,0.0,0.0
