cell_id,Pandion haliaetus,Pandion haliaetus haliaetus,Pandion haliaetus carolinensis,Pandion haliaetus ridgwayi,Pandion haliaetus cristatus
82416ffffffffff,4.0,0.0,0.0,0.0,0.0
824177fffffffff,17.0,4.0,0.0,0.0,0.0
824197fffffffff,5.0,3.0,0.0,0.0,0.0
8241a7fffffffff,4189.0,635.0,0.0,0.0,0.0
8241b7fffffffff,882.0,88.0,0.0,0.0,0.0
82421ffffffffff,1.0,0.0,0.0,0.0,0.0
824237fffffffff,65.0,0.0,0.0,0.0,0.0
82424ffffffffff,14.0,0.0,0.0,0.0,0.0
82425ffffffffff,20.0,0.0,0.0,0.0,0.0
82426ffffffffff,4.0,0.0,0.0,0.0,0.0
8242c7fffffffff,516.0,0.0,0.0,0.0,0.0
8242cffffffffff,800.0,0.0,0.0,0.0,0.0
8242d7fffffffff,15.0,0.0,0.0,0.0,0.0
8242dffffffffff,442.0,0.0,0.0,0.0,0.0
8242e7fffffffff,17.0,0.0,0.0,0.0,0.0
8242effffffffff,21.0,0.0,0.0,0.0,0.0
824317fffffffff,51.0,0.0,0.0,0.0,0.0
82431ffffffffff,106.0,6.0,0.0,0.0,0.0
824337fffffffff,5.0,0.0,0.0,0.0,0.0
824367fffffffff,4.0,0.0,0.0,0.0,0.0
82438ffffffffff,130.0,44.0,0.0,0.0,0.0
82439ffffffffff,115.0,50.0,0.0,0.0,0.0
8243a7fffffffff,301.0,7.0,0.0,0.0,0.0
8243affffffffff,594.0,52.0,0.0,0.0,0.0
824417fffffffff,45158.0,0.0,2780.0,0.0,0.0
82441ffffffffff,49281.0,0.0,2793.0,0.0,0.0
824427fffffffff,77.0,0.0,9.0,6.0,0.0
824437fffffffff,659.0,0.0,139.0,30.0,0.0
824447fffffffff,5769.0,0.0,4.0,0.0,0.0
82444ffffffffff,528.0,0.0,7.0,0.0,0.0
824457fffffffff,22809.0,0.0,816.0,0.0,0.0
82445ffffffffff,663.0,0.0,71.0,0.0,0.0
824467fffffffff,543.0,0.0,0.0,0.0,0.0
82446ffffffffff,17475.0,0.0,691.0,0.0,0.0
824477fffffffff,5997.0,0.0,0.0,0.0,0.0
824487fffffffff,763.0,0.0,0.0,0.0,0.0
8244a7fffffffff,11850.0,0.0,1084.0,0.0,0.0
8244affffffffff,70047.0,0.0,5015.0,0.0,0.0
8244b7fffffffff,986.0,0.0,0.0,8.0,0.0
8244c7fffffffff,4369.0,0.0,428.0,0.0,0.0
8244cffffffffff,5465.0,0.0,84.0,0.0,0.0
8244d7fffffffff,26538.0,0.0,586.0,0.0,0.0
8244dffffffffff,6455.0,0.0,240.0,0.0,0.0
8244e7fffffffff,10053.0,0.0,751.0,0.0,0.0
8244effffffffff,960.0,0.0,91.0,0.0,0.0
8244f7fffffffff,36464.0,0.0,2745.0,0.0,0.0
824507fffffffff,2055.0,0.0,161.0,387.0,0.0
82450ffffffffff,3568.0,0.0,196.0,167.0,0.0
824517fffffffff,2.0,0.0,0.0,0.0,0.0
82451ffffffffff,271.0,0.0,14.0,17.0,0.0
824527fffffffff,5168.0,0.0,575.0,87.0,0.0
82452ffffffffff,6000.0,0.0,894.0,0.0,0.0
824537fffffffff,1222.0,0.0,0.0,0.0,0.0
82454ffffffffff,2.0,0.0,0.0,0.0,0.0
824557fffffffff,1.0,0.0,0.0,0.0,0.0
82456ffffffffff,4.0,0.0,0.0,0.0,0.0
824577fffffffff,844.0,0.0,96.0,0.0,0.0
824587fffffffff,59.0,0.0,12.0,0.0,0.0
82458ffffffffff,1381.0,0.0,310.0,27.0,0.0
824597fffffffff,124.0,0.0,31.0,3.0,0.0
82459ffffffffff,598.0,0.0,134.0,37.0,0.0
8245a7fffffffff,470.0,0.0,0.0,0.0,0.0
8245b7fffffffff,593.0,0.0,0.0,0.0,0.0
824807fffffffff,494.0,0.0,30.0,0.0,0.0
82480ffffffffff,1245.0,0.0,48.0,0.0,0.0
824817fffffffff,76.0,0.0,0.0,0.0,0.0
82481ffffffffff,81.0,0.0,0.0,0.0,0.0
824827fffffffff,860.0,0.0,15.0,0.0,0.0
82482ffffffffff,1435.0,0.0,25.0,0.0,0.0
824837fffffffff,2240.0,0.0,50.0,0.0,0.0
824847fffffffff,255.0,0.0,0.0,0.0,0.0
82484ffffffffff,112.0,0.0,0.0,0.0,0.0
824857fffffffff,823.0,0.0,24.0,0.0,0.0
82485ffffffffff,3190.0,0.0,111.0,0.0,0.0
824877fffffffff,858.0,0.0,14.0,0.0,0.0
824887fffffffff,5686.0,0.0,274.0,0.0,0.0
82488ffffffffff,1047.0,0.0,22.0,0.0,0.0
824897fffffffff,15947.0,0.0,363.0,0.0,0.0
82489ffffffffff,9895.0,0.0,134.0,0.0,0.0
8248a7fffffffff,528.0,0.0,0.0,0.0,0.0
8248affffffffff,143.0,0.0,8.0,0.0,0.0
8248b7fffffffff,33714.0,0.0,3047.0,0.0,0.0
8248c7fffffffff,941.0,0.0,62.0,0.0,0.0
8248cffffffffff,2894.0,0.0,164.0,0.0,0.0
8248d7fffffffff,592.0,0.0,38.0,0.0,0.0
8248dffffffffff,1565.0,0.0,58.0,0.0,0.0
8248e7fffffffff,60.0,0.0,6.0,0.0,0.0
8248effffffffff,6757.0,0.0,679.0,0.0,0.0
8248f7fffffffff,155.0,0.0,10.0,0.0,0.0
82490ffffffffff,8.0,0.0,0.0,0.0,0.0
824977fffffffff,9.0,0.0,1.0,0.0,0.0
824987fffffffff,239.0,0.0,0.0,0.0,0.0
82498ffffffffff,30.0,0.0,0.0,0.0,0.0
824997fffffffff,5728.0,0.0,262.0,0.0,0.0
82499ffffffffff,148.0,0.0,2.0,0.0,0.0
8249a7fffffffff,46.0,0.0,0.0,0.0,0.0
8249affffffffff,744.0,0.0,12.0,0.0,0.0
8249b7fffffffff,192.0,0.0,5.0,0.0,0.0
824a27fffffffff,165.0,16.0,0.0,0.0,0.0
824b0ffffffffff,4.0,2.0,0.0,0.0,0.0
824b17fffffffff,2.0,2.0,0.0,0.0,0.0
824b1ffffffffff,11.0,3.0,0.0,0.0,0.0
824b27fffffffff,3.0,2.0,0.0,0.0,0.0
824b37fffffffff,37.0,20.0,0.0,0.0,0.0
824b57fffffffff,39.0,6.0,0.0,0.0,0.0
824b67fffffffff,238.0,60.0,0.0,0.0,0.0
824b6ffffffffff,5.0,0.0,0.0,0.0,0.0
824b77fffffffff,230.0,75.0,0.0,0.0,0.0
824b87fffffffff,1465.0,167.0,0.0,0.0,0.0
824b97fffffffff,44.0,8.0,0.0,0.0,0.0
824b9ffffffffff,75.0,21.0,0.0,0.0,0.0
824ba7fffffffff,9402.0,701.0,0.0,0.0,0.0
824baffffffffff,31.0,4.0,0.0,0.0,0.0
824bb7fffffffff,2400.0,220.0,0.0,0.0,0.0
824c87fffffffff,314.0,0.0,0.0,52.0,0.0
824c8ffffffffff,235.0,0.0,2.0,0.0,0.0
824c97fffffffff,117.0,0.0,0.0,14.0,0.0
824c9ffffffffff,179.0,0.0,6.0,13.0,0.0
824caffffffffff,116.0,0.0,0.0,17.0,0.0
824cb7fffffffff,148.0,0.0,0.0,0.0,0.0
824cc7fffffffff,3537.0,0.0,162.0,0.0,0.0
824cd7fffffffff,265.0,0.0,0.0,0.0,0.0
824ceffffffffff,2718.0,0.0,45.0,0.0,0.0
824cf7fffffffff,192.0,0.0,14.0,0.0,0.0
824d4ffffffffff,192.0,0.0,0.0,0.0,0.0
825207fffffffff,6.0,0.0,0.0,0.0,0.0
825217fffffffff,49.0,6.0,0.0,0.0,0.0
82521ffffffffff,38.0,3.0,0.0,0.0,0.0
825237fffffffff,13.0,1.0,0.0,0.0,0.0
82524ffffffffff,158.0,54.0,0.0,0.0,0.0
825287fffffffff,2.0,0.0,0.0,0.0,0.0
825297fffffffff,6.0,0.0,0.0,0.0,0.0
82529ffffffffff,6.0,0.0,0.0,0.0,0.0
8252d7fffffffff,64.0,2.0,0.0,0.0,0.0
8252f7fffffffff,9.0,0.0,0.0,0.0,0.0
825317fffffffff,5.0,0.0,0.0,0.0,0.0
825347fffffffff,2.0,0.0,0.0,0.0,0.0
82534ffffffffff,32.0,1.0,0.0,0.0,0.0
825357fffffffff,7.0,0.0,0.0,0.0,0.0
825367fffffffff,4.0,0.0,0.0,0.0,0.0
82536ffffffffff,53.0,0.0,0.0,0.0,0.0
8253a7fffffffff,58.0,15.0,0.0,0.0,0.0
8253affffffffff,17.0,1.0,0.0,0.0,0.0
8253b7fffffffff,16.0,6.0,0.0,0.0,0.0
825417fffffffff,335.0,116.0,0.0,0.0,0.0
82541ffffffffff,209.0,37.0,0.0,0.0,0.0
825437fffffffff,7.0,0.0,0.0,0.0,0.0
825447fffffffff,10.0,0.0,0.0,0.0,0.0
825497fffffffff,2.0,0.0,0.0,0.0,0.0
8254affffffffff,807.0,258.0,0.0,0.0,0.0
8254b7fffffffff,68.0,21.0,0.0,0.0,0.0
8254c7fffffffff,17.0,0.0,0.0,0.0,0.0
8254e7fffffffff,33.0,3.0,0.0,0.0,0.0
8254effffffffff,2.0,0.0,0.0,0.0,0.0
8254f7fffffffff,230.0,28.0,0.0,0.0,0.0
825517fffffffff,54.0,5.0,0.0,0.0,0.0
825537fffffffff,25.0,10.0,0.0,0.0,0.0
8255affffffffff,3.0,0.0,0.0,0.0,0.0
82574ffffffffff,95.0,4.0,0.0,0.0,0.0
82585ffffffffff,2.0,0.0,0.0,0.0,0.0
825897fffffffff,7.0,0.0,0.0,0.0,0.0
8258a7fffffffff,1.0,0.0,0.0,0.0,0.0
8258b7fffffffff,1.0,0.0,0.0,0.0,0.0
825997fffffffff,2.0,0.0,0.0,0.0,0.0
82599ffffffffff,5.0,0.0,0.0,0.0,0.0
825e47fffffffff,165.0,0.0,0.0,0.0,0.0
825e4ffffffffff,51.0,0.0,6.0,0.0,0.0
825e5ffffffffff,362.0,0.0,0.0,0.0,0.0
825e67fffffffff,304.0,0.0,0.0,0.0,0.0
825e77fffffffff,181.0,0.0,0.0,0.0,0.0
825f07fffffffff,10.0,0.0,0.0,0.0,0.0
825f0ffffffffff,418.0,0.0,0.0,0.0,0.0
825f17fffffffff,87.0,0.0,0.0,0.0,0.0
825f1ffffffffff,129.0,0.0,0.0,0.0,0.0
825f2ffffffffff,472.0,0.0,0.0,0.0,0.0
825f47fffffffff,55.0,0.0,0.0,0.0,0.0
825f4ffffffffff,266.0,0.0,2.0,0.0,0.0
825f57fffffffff,13.0,0.0,0.0,0.0,0.0
825f5ffffffffff,1912.0,0.0,40.0,0.0,0.0
825f6ffffffffff,52.0,0.0,0.0,0.0,0.0
825f77fffffffff,7.0,0.0,0.0,0.0,0.0
826007fffffffff,967.0,0.0,0.0,0.0,0.0
826017fffffffff,482.0,0.0,0.0,0.0,0.0
82601ffffffffff,332.0,0.0,0.0,0.0,0.0
826027fffffffff,911.0,0.0,0.0,0.0,0.0
826037fffffffff,289.0,0.0,0.0,0.0,0.0
826087fffffffff,20.0,0.0,0.0,0.0,0.0
82608ffffffffff,887.0,0.0,0.0,0.0,0.0
826097fffffffff,164.0,0.0,0.0,0.0,0.0
82609ffffffffff,117.0,0.0,0.0,0.0,0.0
8260a7fffffffff,13.0,0.0,0.0,0.0,0.0
8260affffffffff,713.0,0.0,0.0,0.0,0.0
8260b7fffffffff,126.0,0.0,0.0,0.0,0.0
8260f7fffffffff,6.0,0.0,0.0,0.0,0.0
826107fffffffff,104.0,0.0,0.0,0.0,0.0
826117fffffffff,4.0,0.0,0.0,0.0,0.0
82611ffffffffff,65.0,0.0,0.0,0.0,0.0
82618ffffffffff,530.0,0.0,0.0,0.0,0.0
82619ffffffffff,54.0,0.0,0.0,0.0,0.0
8261affffffffff,23.0,0.0,0.0,0.0,0.0
826327fffffffff,56.0,5.0,0.0,0.0,0.0
826337fffffffff,200.0,37.0,0.0,0.0,0.0
826387fffffffff,2.0,0.0,0.0,0.0,0.0
8263affffffffff,2.0,0.0,0.0,0.0,0.0
826417fffffffff,31.0,10.0,0.0,0.0,0.0
826427fffffffff,14.0,0.0,0.0,0.0,0.0
826437fffffffff,329.0,144.0,0.0,0.0,0.0
826487fffffffff,19.0,4.0,0.0,0.0,0.0
82648ffffffffff,33.0,2.0,0.0,0.0,0.0
826497fffffffff,36.0,10.0,0.0,0.0,0.0
82649ffffffffff,1.0,0.0,0.0,0.0,0.0
8264a7fffffffff,105.0,24.0,0.0,0.0,0.0
8264affffffffff,4.0,0.0,0.0,0.0,0.0
8264b7fffffffff,28.0,9.0,0.0,0.0,0.0
826507fffffffff,68.0,0.0,0.0,0.0,0.0
82650ffffffffff,3.0,1.0,0.0,0.0,0.0
82651ffffffffff,20.0,0.0,0.0,0.0,0.0
826527fffffffff,525.0,6.0,0.0,0.0,0.0
826587fffffffff,95.0,7.0,0.0,0.0,0.0
82658ffffffffff,556.0,173.0,0.0,0.0,0.0
826597fffffffff,37.0,1.0,0.0,0.0,0.0
82659ffffffffff,105.0,39.0,0.0,0.0,0.0
8265a7fffffffff,7.0,0.0,0.0,0.0,0.0
8265affffffffff,2.0,0.0,0.0,0.0,0.0
8265b7fffffffff,390.0,50.0,0.0,0.0,0.0
826607fffffffff,299.0,0.0,2.0,0.0,0.0
82660ffffffffff,590.0,0.0,7.0,0.0,0.0
826617fffffffff,1030.0,0.0,81.0,0.0,0.0
82661ffffffffff,1553.0,0.0,16.0,0.0,0.0
826627fffffffff,1669.0,0.0,134.0,0.0,0.0
82662ffffffffff,105.0,0.0,2.0,0.0,0.0
826637fffffffff,257.0,0.0,6.0,0.0,0.0
826647fffffffff,914.0,0.0,58.0,0.0,0.0
82664ffffffffff,5.0,0.0,0.0,0.0,0.0
826657fffffffff,179.0,0.0,1.0,0.0,0.0
82665ffffffffff,87.0,0.0,3.0,0.0,0.0
826667fffffffff,105.0,0.0,1.0,0.0,0.0
82666ffffffffff,43.0,0.0,0.0,0.0,0.0
826677fffffffff,173.0,0.0,4.0,0.0,0.0
826687fffffffff,25.0,0.0,0.0,0.0,0.0
82668ffffffffff,3.0,0.0,0.0,0.0,0.0
8266a7fffffffff,5263.0,0.0,352.0,0.0,0.0
8266affffffffff,2.0,0.0,0.0,0.0,0.0
8266b7fffffffff,3893.0,0.0,47.0,0.0,0.0
8266c7fffffffff,843.0,0.0,12.0,0.0,0.0
8266cffffffffff,91.0,0.0,3.0,0.0,0.0
8266d7fffffffff,587.0,0.0,21.0,0.0,0.0
8266dffffffffff,1145.0,0.0,159.0,0.0,0.0
8266e7fffffffff,2862.0,0.0,73.0,0.0,0.0
8266effffffffff,336.0,0.0,7.0,0.0,0.0
8266f7fffffffff,1568.0,0.0,25.0,0.0,0.0
826727fffffffff,127.0,0.0,3.0,0.0,0.0
826737fffffffff,212.0,0.0,0.0,0.0,0.0
826747fffffffff,1839.0,0.0,16.0,0.0,0.0
82674ffffffffff,626.0,0.0,4.0,0.0,0.0
826757fffffffff,1332.0,0.0,88.0,0.0,0.0
82675ffffffffff,106.0,0.0,2.0,0.0,0.0
82676ffffffffff,69.0,0.0,3.0,0.0,0.0
826777fffffffff,665.0,0.0,0.0,0.0,0.0
826787fffffffff,223.0,0.0,43.0,0.0,0.0
826797fffffffff,66.0,0.0,0.0,0.0,0.0
82679ffffffffff,1755.0,0.0,10.0,0.0,0.0
8267a7fffffffff,7.0,0.0,0.0,0.0,0.0
8267b7fffffffff,14.0,0.0,0.0,0.0,0.0
826817fffffffff,56.0,3.0,0.0,0.0,0.0
82681ffffffffff,22.0,6.0,0.0,0.0,0.0
82682ffffffffff,44.0,5.0,0.0,0.0,0.0
826847fffffffff,12.0,0.0,0.0,0.0,0.0
82684ffffffffff,24.0,5.0,0.0,0.0,0.0
826857fffffffff,2.0,0.0,0.0,0.0,0.0
82685ffffffffff,60.0,34.0,0.0,0.0,0.0
826867fffffffff,5.0,2.0,0.0,0.0,0.0
82686ffffffffff,2.0,0.0,0.0,0.0,0.0
826877fffffffff,40.0,12.0,0.0,0.0,0.0
8268a7fffffffff,17.0,0.0,0.0,0.0,0.0
8268affffffffff,4.0,0.0,0.0,0.0,0.0
8268c7fffffffff,4.0,0.0,0.0,0.0,0.0
8268cffffffffff,30.0,0.0,0.0,0.0,8.0
8268dffffffffff,4.0,0.0,0.0,0.0,0.0
8268f7fffffffff,4.0,0.0,0.0,0.0,0.0
826937fffffffff,2.0,0.0,0.0,0.0,0.0
826947fffffffff,92.0,0.0,0.0,0.0,0.0
82694ffffffffff,82.0,4.0,0.0,0.0,0.0
82695ffffffffff,12.0,1.0,0.0,0.0,0.0
82696ffffffffff,52.0,16.0,0.0,0.0,0.0
826a4ffffffffff,3.0,0.0,0.0,0.0,0.0
826a6ffffffffff,2.0,0.0,0.0,0.0,0.0
826ac7fffffffff,90.0,6.0,0.0,0.0,0.0
826acffffffffff,138.0,22.0,0.0,0.0,0.0
826adffffffffff,16.0,0.0,0.0,0.0,0.0
826aeffffffffff,227.0,21.0,0.0,0.0,0.0
826c5ffffffffff,14.0,0.0,0.0,0.0,0.0
826c67fffffffff,115.0,0.0,0.0,0.0,0.0
826d07fffffffff,565.0,0.0,84.0,0.0,0.0
826d17fffffffff,574.0,0.0,57.0,0.0,0.0
826d27fffffffff,667.0,0.0,32.0,0.0,0.0
826d2ffffffffff,1107.0,0.0,34.0,0.0,0.0
826d37fffffffff,2802.0,0.0,164.0,0.0,0.0
826d67fffffffff,2400.0,0.0,0.0,0.0,0.0
826d6ffffffffff,10957.0,0.0,0.0,0.0,0.0
826d77fffffffff,985.0,0.0,0.0,0.0,0.0
827287fffffffff,2.0,0.0,0.0,0.0,2.0
827297fffffffff,11.0,0.0,0.0,0.0,3.0
8272a7fffffffff,2.0,0.0,0.0,0.0,0.0
8272affffffffff,39.0,0.0,0.0,0.0,24.0
8272b7fffffffff,2.0,0.0,0.0,0.0,2.0
8272cffffffffff,4.0,0.0,0.0,0.0,0.0
8272f7fffffffff,20.0,0.0,0.0,0.0,3.0
82731ffffffffff,2.0,0.0,0.0,0.0,0.0
827397fffffffff,27.0,0.0,0.0,0.0,11.0
82739ffffffffff,232.0,0.0,0.0,0.0,99.0
82750ffffffffff,27.0,0.0,0.0,0.0,0.0
82751ffffffffff,3.0,0.0,0.0,0.0,0.0
827527fffffffff,2.0,0.0,0.0,0.0,0.0
82752ffffffffff,1.0,0.0,0.0,0.0,0.0
827577fffffffff,10.0,0.0,0.0,0.0,0.0
82768ffffffffff,1.0,0.0,0.0,0.0,1.0
82769ffffffffff,50.0,0.0,0.0,0.0,4.0
8276a7fffffffff,2.0,0.0,0.0,0.0,0.0
827797fffffffff,3.0,0.0,0.0,0.0,2.0
82779ffffffffff,4.0,0.0,0.0,0.0,0.0
827a47fffffffff,4.0,0.0,0.0,0.0,0.0
827a4ffffffffff,55.0,0.0,0.0,0.0,0.0
827a67fffffffff,26.0,1.0,0.0,0.0,0.0
827a6ffffffffff,140.0,0.0,0.0,0.0,0.0
827acffffffffff,9.0,0.0,0.0,0.0,0.0
827adffffffffff,12.0,0.0,0.0,0.0,0.0
827b4ffffffffff,11.0,0.0,0.0,0.0,0.0
827b5ffffffffff,63.0,0.0,0.0,0.0,0.0
82800ffffffffff,15.0,0.0,6.0,0.0,0.0
828017fffffffff,9.0,0.0,0.0,0.0,0.0
82801ffffffffff,1.0,0.0,0.0,0.0,0.0
828037fffffffff,5.0,0.0,0.0,0.0,0.0
828047fffffffff,4.0,0.0,0.0,0.0,0.0
82804ffffffffff,12.0,0.0,0.0,0.0,0.0
828057fffffffff,37.0,0.0,1.0,0.0,0.0
82806ffffffffff,9.0,0.0,0.0,0.0,0.0
828127fffffffff,5.0,0.0,0.0,0.0,0.0
828147fffffffff,23.0,0.0,0.0,0.0,0.0
82814ffffffffff,8.0,0.0,0.0,0.0,0.0
828167fffffffff,30.0,0.0,0.0,0.0,0.0
828177fffffffff,6.0,0.0,0.0,0.0,0.0
828187fffffffff,10.0,0.0,6.0,0.0,0.0
82818ffffffffff,2.0,0.0,0.0,0.0,0.0
8281affffffffff,4.0,0.0,0.0,0.0,0.0
82821ffffffffff,1.0,0.0,0.0,0.0,0.0
82828ffffffffff,2.0,0.0,0.0,0.0,0.0
8282d7fffffffff,9.0,0.0,0.0,0.0,0.0
8282f7fffffffff,24.0,0.0,0.0,0.0,0.0
828317fffffffff,2.0,0.0,0.0,0.0,0.0
82831ffffffffff,12.0,7.0,0.0,0.0,0.0
828327fffffffff,3.0,1.0,0.0,0.0,0.0
828a07fffffffff,33.0,0.0,3.0,0.0,0.0
828a17fffffffff,30.0,0.0,0.0,0.0,0.0
828a1ffffffffff,16.0,0.0,4.0,0.0,0.0
828a27fffffffff,9.0,0.0,1.0,0.0,0.0
828a37fffffffff,12.0,0.0,2.0,0.0,0.0
828a47fffffffff,253.0,0.0,15.0,0.0,0.0
828a4ffffffffff,6.0,0.0,0.0,0.0,0.0
828a57fffffffff,14.0,0.0,0.0,0.0,0.0
828a6ffffffffff,507.0,0.0,0.0,0.0,0.0
828a77fffffffff,11.0,0.0,0.0,0.0,0.0
828a87fffffffff,15.0,0.0,0.0,0.0,0.0
828a8ffffffffff,37.0,0.0,0.0,0.0,0.0
828a97fffffffff,4.0,0.0,1.0,0.0,0.0
828a9ffffffffff,25.0,0.0,2.0,0.0,0.0
828aaffffffffff,76.0,0.0,1.0,0.0,0.0
828ac7fffffffff,2.0,0.0,0.0,0.0,0.0
828adffffffffff,76.0,0.0,11.0,0.0,0.0
828ae7fffffffff,13.0,0.0,0.0,0.0,0.0
828af7fffffffff,456.0,0.0,49.0,0.0,0.0
828b07fffffffff,8.0,0.0,0.0,0.0,0.0
828b0ffffffffff,56.0,0.0,7.0,0.0,0.0
828b17fffffffff,8.0,0.0,0.0,0.0,0.0
828b1ffffffffff,8.0,0.0,0.0,0.0,0.0
828b27fffffffff,15.0,0.0,0.0,0.0,0.0
828b2ffffffffff,7.0,0.0,0.0,0.0,0.0
828b47fffffffff,179.0,0.0,0.0,0.0,0.0
828b57fffffffff,15.0,0.0,0.0,0.0,0.0
828b67fffffffff,337.0,0.0,0.0,0.0,0.0
828b6ffffffffff,76.0,0.0,0.0,0.0,0.0
828b77fffffffff,58.0,0.0,0.0,0.0,0.0
828b87fffffffff,23.0,0.0,1.0,0.0,0.0
828b8ffffffffff,3.0,0.0,0.0,0.0,0.0
828b9ffffffffff,44.0,0.0,0.0,0.0,0.0
828ba7fffffffff,6.0,0.0,0.0,0.0,0.0
828bb7fffffffff,2.0,0.0,0.0,0.0,0.0
828c17fffffffff,5.0,0.0,0.0,0.0,2.0
828c8ffffffffff,2.0,0.0,0.0,0.0,0.0
828c97fffffffff,2.0,0.0,0.0,0.0,0.0
828cd7fffffffff,3.0,0.0,0.0,0.0,0.0
828db7fffffffff,5.0,0.0,0.0,0.0,0.0
828e47fffffffff,110.0,0.0,0.0,0.0,0.0
828e67fffffffff,186.0,0.0,0.0,0.0,0.0
828e6ffffffffff,4.0,0.0,0.0,0.0,0.0
828e77fffffffff,2.0,0.0,0.0,0.0,0.0
828f0ffffffffff,247.0,0.0,0.0,0.0,0.0
828f27fffffffff,20.0,0.0,0.0,0.0,0.0
828f2ffffffffff,627.0,0.0,30.0,0.0,0.0
828f47fffffffff,109.0,0.0,0.0,0.0,0.0
828f4ffffffffff,13.0,0.0,0.0,0.0,0.0
828f57fffffffff,257.0,0.0,0.0,0.0,0.0
828f5ffffffffff,41.0,0.0,0.0,0.0,0.0
828f67fffffffff,80.0,0.0,0.0,0.0,0.0
828f6ffffffffff,162.0,0.0,0.0,0.0,0.0
828f77fffffffff,64.0,0.0,0.0,0.0,0.0
828fa7fffffffff,5.0,0.0,0.0,0.0,0.0
829407fffffffff,1.0,0.0,0.0,0.0,0.0
82941ffffffffff,16.0,0.0,0.0,0.0,0.0
82942ffffffffff,3.0,0.0,0.0,0.0,2.0
82944ffffffffff,4.0,0.0,0.0,0.0,0.0
829457fffffffff,491.0,0.0,0.0,0.0,108.0
82945ffffffffff,26.0,0.0,0.0,0.0,11.0
829467fffffffff,6.0,0.0,0.0,0.0,2.0
829487fffffffff,809.0,0.0,0.0,0.0,449.0
82948ffffffffff,1.0,0.0,0.0,0.0,0.0
8294affffffffff,60.0,0.0,0.0,0.0,21.0
8294c7fffffffff,33.0,0.0,0.0,0.0,11.0
8294e7fffffffff,38.0,0.0,0.0,0.0,3.0
8294effffffffff,11.0,0.0,0.0,0.0,4.0
8294f7fffffffff,4.0,0.0,0.0,0.0,0.0
82950ffffffffff,7.0,0.0,0.0,0.0,2.0
82951ffffffffff,29.0,0.0,0.0,0.0,3.0
829547fffffffff,43.0,0.0,0.0,0.0,7.0
829567fffffffff,7.0,0.0,0.0,0.0,0.0
82956ffffffffff,49.0,0.0,0.0,0.0,19.0
8295a7fffffffff,20.0,0.0,0.0,0.0,2.0
829607fffffffff,16.0,5.0,0.0,0.0,0.0
82960ffffffffff,11.0,0.0,0.0,0.0,0.0
829627fffffffff,44.0,12.0,0.0,0.0,0.0
82962ffffffffff,15.0,1.0,0.0,0.0,0.0
82968ffffffffff,2.0,0.0,0.0,0.0,0.0
829697fffffffff,31.0,3.0,0.0,0.0,0.0
82969ffffffffff,1.0,0.0,0.0,0.0,0.0
8296a7fffffffff,4.0,0.0,0.0,0.0,0.0
8296affffffffff,2.0,0.0,0.0,0.0,0.0
8296b7fffffffff,8.0,0.0,0.0,0.0,0.0
829707fffffffff,3.0,0.0,0.0,0.0,0.0
82970ffffffffff,1.0,0.0,0.0,0.0,0.0
829717fffffffff,7.0,2.0,0.0,0.0,0.0
82971ffffffffff,2.0,0.0,0.0,0.0,0.0
829727fffffffff,3.0,0.0,0.0,0.0,0.0
829737fffffffff,20.0,0.0,0.0,0.0,0.0
829747fffffffff,19.0,0.0,0.0,0.0,0.0
82974ffffffffff,87.0,18.0,0.0,0.0,0.0
829757fffffffff,185.0,56.0,0.0,0.0,0.0
82975ffffffffff,97.0,15.0,0.0,0.0,0.0
8297affffffffff,23.0,4.0,0.0,0.0,0.0
829c07fffffffff,337.0,0.0,0.0,0.0,104.0
829c1ffffffffff,56.0,0.0,0.0,0.0,11.0
829c27fffffffff,1349.0,0.0,0.0,0.0,369.0
829c47fffffffff,11.0,0.0,0.0,0.0,0.0
829c5ffffffffff,43.0,0.0,0.0,0.0,4.0
829c67fffffffff,4.0,0.0,0.0,0.0,2.0
829c77fffffffff,27.0,0.0,0.0,0.0,15.0
829c97fffffffff,111.0,0.0,0.0,0.0,45.0
829c9ffffffffff,2.0,0.0,0.0,0.0,1.0
829ca7fffffffff,5.0,0.0,0.0,0.0,3.0
829caffffffffff,19.0,0.0,0.0,0.0,5.0
829cb7fffffffff,8.0,0.0,0.0,0.0,3.0
829ce7fffffffff,38.0,0.0,0.0,0.0,8.0
829ceffffffffff,51.0,0.0,0.0,0.0,22.0
829cf7fffffffff,65.0,0.0,0.0,0.0,38.0
829d07fffffffff,60.0,0.0,0.0,0.0,14.0
829d0ffffffffff,305.0,0.0,0.0,0.0,50.0
829d27fffffffff,335.0,0.0,0.0,0.0,100.0
829d2ffffffffff,10.0,0.0,0.0,0.0,9.0
829d4ffffffffff,2.0,0.0,0.0,0.0,0.0
829d9ffffffffff,3.0,0.0,0.0,0.0,0.0
829e2ffffffffff,2.0,0.0,0.0,0.0,2.0
829ec7fffffffff,1.0,0.0,0.0,0.0,1.0
829ed7fffffffff,5.0,0.0,0.0,0.0,4.0
829edffffffffff,6.0,0.0,0.0,0.0,0.0
829f57fffffffff,98.0,0.0,0.0,0.0,45.0
829f5ffffffffff,2.0,0.0,0.0,0.0,0.0
82a597fffffffff,3.0,0.0,0.0,0.0,0.0
82a607fffffffff,10.0,0.0,0.0,0.0,3.0
82a617fffffffff,239.0,0.0,0.0,0.0,186.0
82a627fffffffff,21.0,0.0,0.0,0.0,11.0
