cell_id,Athene cunicularia,Athene cunicularia hypugaea/rostrata,Athene cunicularia floridana,Athene cunicularia [guadeloupensis Group],Athene cunicularia [tolimae Group],Athene cunicularia nanodes/juninensis,Athene cunicularia grallaria,Athene cunicularia [cunicularia Group]
832693fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,1760.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a0fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,118.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832782fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832783fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832784fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832788fffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832789fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832791fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832798fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83279afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83279cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832803fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,1993.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832831fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,1624.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
832835fffffffff,5901.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83288dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,648.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,183.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832910fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832914fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832916fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832980fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832988fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83298afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832991fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832999fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83299cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,3781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,250.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,2362.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0
834416fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83441afffffffff,100.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
83441efffffffff,155.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,1318.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,76.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,31.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,103.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
8344adfffffffff,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8344aefffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8344b5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344b6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834801fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834802fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834803fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834805fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834808fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83480afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83480bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83480dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83480efffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834810fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834812fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83481afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83481bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83482afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83482bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834832fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83484bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834856fffffffff,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834858fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83485afffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83486afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834872fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834873fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834885fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834889fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83488bfffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83488cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83488dfffffffff,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834891fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348a0fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348a6fffffffff,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c6fffffffff,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c8fffffffff,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348cafffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348cefffffffff,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d0fffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d2fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348dbfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ddfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e9fffffffff,1308.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ebfffffffff,625.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348f3fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348f6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834971fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834988fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83498efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834990fffffffff,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834994fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,269.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83499cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83499efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349a9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c83fffffffff,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
