cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
826597fffffffff,197.0,0.0,0.0
82659ffffffffff,730.0,0.0,19.0
8265a7fffffffff,13.0,0.0,0.0
8265b7fffffffff,204.0,0.0,3.0
826617fffffffff,1347.0,0.0,0.0
82661ffffffffff,2.0,0.0,0.0
826627fffffffff,594.0,0.0,0.0
8266a7fffffffff,1658.0,0.0,0.0
8266b7fffffffff,2654.0,0.0,0.0
8266d7fffffffff,366.0,0.0,0.0
8266dffffffffff,38.0,0.0,0.0
8266f7fffffffff,6.0,0.0,0.0
826727fffffffff,384.0,0.0,0.0
826737fffffffff,5.0,0.0,0.0
826747fffffffff,1595.0,0.0,0.0
82674ffffffffff,72.0,0.0,0.0
826757fffffffff,6388.0,0.0,0.0
82676ffffffffff,17.0,0.0,0.0
826777fffffffff,1598.0,0.0,0.0
826797fffffffff,14.0,0.0,0.0
82679ffffffffff,627.0,0.0,0.0
8267b7fffffffff,2.0,0.0,0.0
826917fffffffff,2.0,0.0,0.0
826937fffffffff,12.0,0.0,0.0
826a5ffffffffff,14.0,0.0,0.0
826ac7fffffffff,290.0,0.0,0.0
826acffffffffff,176.0,0.0,0.0
826adffffffffff,166.0,0.0,0.0
826aeffffffffff,91.0,0.0,0.0
826b37fffffffff,2.0,0.0,0.0
826b6ffffffffff,23.0,0.0,0.0
826d07fffffffff,101.0,0.0,0.0
826d17fffffffff,133.0,0.0,0.0
826d27fffffffff,917.0,0.0,0.0
826d2ffffffffff,4324.0,0.0,0.0
826d37fffffffff,3050.0,0.0,0.0
826d67fffffffff,3150.0,0.0,0.0
826d6ffffffffff,4262.0,0.0,0.0
826d77fffffffff,386.0,0.0,0.0
8272a7fffffffff,4.0,0.0,0.0
8272d7fffffffff,4.0,0.0,0.0
8272dffffffffff,32.0,0.0,0.0
82739ffffffffff,5.0,0.0,0.0
82750ffffffffff,66.0,0.0,0.0
82752ffffffffff,16.0,0.0,0.0
827577fffffffff,15.0,0.0,0.0
827587fffffffff,4.0,0.0,0.0
8275a7fffffffff,1.0,0.0,0.0
827a47fffffffff,191.0,0.0,0.0
827a4ffffffffff,107.0,0.0,0.0
827a57fffffffff,5.0,0.0,0.0
827a5ffffffffff,4.0,0.0,0.0
827a67fffffffff,370.0,0.0,0.0
827a6ffffffffff,932.0,0.0,0.0
827a77fffffffff,6.0,0.0,0.0
827b37fffffffff,2.0,0.0,0.0
827b4ffffffffff,48.0,0.0,0.0
827b5ffffffffff,200.0,0.0,0.0
827b6ffffffffff,16.0,0.0,0.0
828007fffffffff,5.0,0.0,0.0
82800ffffffffff,48.0,0.0,0.0
828017fffffffff,321.0,0.0,0.0
82801ffffffffff,6.0,0.0,0.0
828027fffffffff,14.0,0.0,0.0
82802ffffffffff,7.0,0.0,0.0
828037fffffffff,202.0,0.0,0.0
828047fffffffff,192.0,0.0,0.0
82804ffffffffff,10.0,0.0,0.0
828057fffffffff,83.0,0.0,0.0
828067fffffffff,14.0,0.0,0.0
82806ffffffffff,6.0,0.0,0.0
828077fffffffff,6.0,0.0,0.0
8280a7fffffffff,1.0,0.0,0.0
8280b7fffffffff,66.0,0.0,0.0
828107fffffffff,152.0,0.0,0.0
82810ffffffffff,5.0,0.0,0.0
828117fffffffff,111.0,0.0,0.0
82811ffffffffff,32.0,0.0,0.0
828127fffffffff,155.0,0.0,0.0
82812ffffffffff,22.0,0.0,0.0
828137fffffffff,252.0,0.0,0.0
828147fffffffff,56.0,0.0,0.0
82814ffffffffff,145.0,0.0,0.0
828157fffffffff,9.0,0.0,0.0
82815ffffffffff,79.0,0.0,0.0
828167fffffffff,5.0,0.0,0.0
828177fffffffff,138.0,0.0,0.0
828187fffffffff,280.0,0.0,0.0
82818ffffffffff,169.0,0.0,0.0
82819ffffffffff,66.0,0.0,0.0
8281a7fffffffff,23.0,0.0,0.0
8281affffffffff,112.0,0.0,0.0
82821ffffffffff,2.0,0.0,0.0
8282a7fffffffff,2.0,0.0,0.0
8282affffffffff,3.0,0.0,0.0
8282f7fffffffff,13.0,0.0,0.0
828307fffffffff,9.0,0.0,0.0
828317fffffffff,4.0,0.0,0.0
82831ffffffffff,12.0,0.0,0.0
828327fffffffff,3.0,0.0,0.0
828337fffffffff,1.0,0.0,0.0
82838ffffffffff,6.0,0.0,0.0
8283affffffffff,1.0,0.0,0.0
8285a7fffffffff,8.0,0.0,0.0
828a07fffffffff,32.0,0.0,0.0
828a27fffffffff,7.0,0.0,0.0
828a2ffffffffff,2.0,0.0,0.0
828a37fffffffff,7.0,0.0,0.0
828a6ffffffffff,2.0,0.0,0.0
828a87fffffffff,1.0,0.0,0.0
828a8ffffffffff,13.0,0.0,0.0
828a97fffffffff,6.0,0.0,0.0
828a9ffffffffff,18.0,0.0,0.0
828aaffffffffff,17.0,0.0,0.0
828af7fffffffff,75.0,0.0,0.0
828b07fffffffff,12.0,0.0,0.0
828b0ffffffffff,30.0,0.0,0.0
828b17fffffffff,9.0,0.0,0.0
828b27fffffffff,939.0,0.0,0.0
828b2ffffffffff,320.0,0.0,0.0
828b37fffffffff,39.0,0.0,0.0
828b47fffffffff,93.0,0.0,0.0
828b4ffffffffff,2.0,0.0,0.0
828b57fffffffff,32.0,0.0,0.0
828b5ffffffffff,3.0,0.0,0.0
828b67fffffffff,11.0,0.0,0.0
828b77fffffffff,58.0,0.0,0.0
828b87fffffffff,8.0,0.0,0.0
828b8ffffffffff,4.0,0.0,0.0
828b9ffffffffff,75.0,0.0,0.0
828ba7fffffffff,275.0,0.0,0.0
828bb7fffffffff,168.0,0.0,0.0
828e47fffffffff,201.0,0.0,0.0
828e67fffffffff,2270.0,0.0,0.0
828e6ffffffffff,41.0,0.0,0.0
828e77fffffffff,21.0,0.0,0.0
828f0ffffffffff,158.0,0.0,0.0
828f27fffffffff,5.0,0.0,0.0
828f2ffffffffff,473.0,0.0,0.0
828f47fffffffff,95.0,0.0,0.0
828f4ffffffffff,32.0,0.0,0.0
828f57fffffffff,594.0,0.0,0.0
828f5ffffffffff,244.0,0.0,0.0
828f67fffffffff,5.0,0.0,0.0
828f6ffffffffff,10.0,0.0,0.0
828f77fffffffff,112.0,0.0,0.0
8294cffffffffff,1.0,0.0,0.0
829607fffffffff,20.0,0.0,0.0
82960ffffffffff,13.0,0.0,0.0
829627fffffffff,90.0,0.0,0.0
82962ffffffffff,31.0,0.0,0.0
829637fffffffff,11.0,0.0,0.0
829647fffffffff,6.0,0.0,0.0
829687fffffffff,1.0,0.0,0.0
82968ffffffffff,2.0,0.0,0.0
829697fffffffff,679.0,0.0,0.0
82969ffffffffff,45.0,0.0,0.0
8296a7fffffffff,12.0,0.0,0.0
8296affffffffff,17.0,0.0,0.0
8296b7fffffffff,173.0,0.0,0.0
8296d7fffffffff,1.0,0.0,0.0
829707fffffffff,44.0,0.0,0.0
82970ffffffffff,26.0,0.0,0.0
829717fffffffff,85.0,0.0,0.0
82971ffffffffff,52.0,0.0,0.0
829727fffffffff,6.0,0.0,0.0
82972ffffffffff,243.0,0.0,0.0
829737fffffffff,10.0,0.0,0.0
829747fffffffff,17.0,0.0,0.0
82974ffffffffff,13.0,0.0,0.0
829757fffffffff,63.0,0.0,0.0
82975ffffffffff,49.0,0.0,0.0
829767fffffffff,2.0,0.0,0.0
82976ffffffffff,7.0,0.0,0.0
829777fffffffff,20.0,0.0,0.0
82978ffffffffff,13.0,0.0,0.0
82979ffffffffff,3.0,0.0,0.0
8297affffffffff,43.0,0.0,0.0
8297b7fffffffff,1.0,0.0,0.0
829c07fffffffff,104.0,0.0,0.0
829c0ffffffffff,2.0,0.0,0.0
829c1ffffffffff,2.0,0.0,0.0
829c27fffffffff,1817.0,0.0,0.0
829c2ffffffffff,4.0,0.0,0.0
829c67fffffffff,8.0,0.0,0.0
829c77fffffffff,10.0,0.0,0.0
829c87fffffffff,2.0,0.0,0.0
829c8ffffffffff,1.0,0.0,0.0
829c9ffffffffff,1.0,0.0,0.0
829ca7fffffffff,1.0,0.0,0.0
829caffffffffff,93.0,0.0,0.0
829cd7fffffffff,18.0,0.0,0.0
829ce7fffffffff,2.0,0.0,0.0
829cf7fffffffff,60.0,0.0,0.0
829d07fffffffff,54.0,0.0,0.0
829d0ffffffffff,244.0,0.0,0.0
829d27fffffffff,243.0,0.0,0.0
829d2ffffffffff,40.0,0.0,0.0
829d47fffffffff,58.0,0.0,0.0
829d4ffffffffff,83.0,0.0,0.0
829d57fffffffff,11.0,0.0,0.0
829d5ffffffffff,30.0,0.0,0.0
829d67fffffffff,34.0,0.0,0.0
829d6ffffffffff,12.0,0.0,0.0
829d77fffffffff,31.0,0.0,0.0
829e07fffffffff,8.0,0.0,0.0
829e27fffffffff,38.0,0.0,0.0
829f57fffffffff,140.0,0.0,0.0
82a207fffffffff,12.0,0.0,0.0
82a227fffffffff,3.0,0.0,0.0
82a237fffffffff,29.0,0.0,0.0
82a247fffffffff,201.0,0.0,0.0
82a257fffffffff,40.0,0.0,0.0
82a2a7fffffffff,1.0,0.0,0.0
82a307fffffffff,23.0,0.0,0.0
82a31ffffffffff,75.0,0.0,0.0
82a327fffffffff,7.0,0.0,0.0
82a337fffffffff,27.0,0.0,0.0
82a357fffffffff,6.0,0.0,0.0
82a39ffffffffff,2.0,0.0,0.0
82a597fffffffff,66.0,0.0,0.0
82a807fffffffff,375.0,0.0,0.0
82a80ffffffffff,50.0,0.0,0.0
82a817fffffffff,8412.0,0.0,0.0
82a81ffffffffff,2872.0,0.0,0.0
82a827fffffffff,106.0,0.0,0.0
82a82ffffffffff,75.0,0.0,0.0
82a837fffffffff,830.0,0.0,0.0
82a847fffffffff,219.0,0.0,0.0
82a84ffffffffff,10.0,0.0,0.0
82a857fffffffff,343.0,0.0,0.0
82a85ffffffffff,737.0,0.0,0.0
82a867fffffffff,34.0,0.0,0.0
82a86ffffffffff,3.0,0.0,0.0
82a877fffffffff,72.0,0.0,0.0
82a887fffffffff,558.0,0.0,0.0
82a88ffffffffff,371.0,0.0,0.0
82a897fffffffff,271.0,0.0,0.0
82a89ffffffffff,17.0,0.0,0.0
82a8a7fffffffff,2024.0,0.0,0.0
82a8affffffffff,878.0,0.0,0.0
82a8b7fffffffff,45.0,0.0,0.0
82a8c7fffffffff,128.0,0.0,0.0
82a8cffffffffff,8.0,0.0,0.0
82a8d7fffffffff,459.0,0.0,0.0
82a8dffffffffff,72.0,0.0,0.0
82a8e7fffffffff,29.0,0.0,0.0
82a8effffffffff,15.0,0.0,0.0
82a8f7fffffffff,78.0,0.0,0.0
82a907fffffffff,300.0,0.0,0.0
82a90ffffffffff,271.0,0.0,0.0
82a91ffffffffff,509.0,0.0,0.0
82a927fffffffff,61.0,0.0,0.0
82a92ffffffffff,492.0,0.0,0.0
82a947fffffffff,1643.0,0.0,0.0
82a94ffffffffff,1662.0,0.0,0.0
82a957fffffffff,1290.0,0.0,0.0
82a95ffffffffff,96.0,0.0,0.0
82a967fffffffff,657.0,0.0,0.0
82a96ffffffffff,586.0,0.0,0.0
82a977fffffffff,272.0,0.0,0.0
82ab17fffffffff,52.0,0.0,0.0
82ac17fffffffff,107.0,0.0,0.0
82ac37fffffffff,3.0,0.0,0.0
82ac87fffffffff,51.0,0.0,0.0
82ac8ffffffffff,25.0,0.0,0.0
82ac97fffffffff,9.0,0.0,0.0
82ac9ffffffffff,8.0,0.0,0.0
82aca7fffffffff,500.0,0.0,0.0
82acaffffffffff,32.0,0.0,0.0
82acb7fffffffff,8.0,0.0,0.0
82ad17fffffffff,12.0,0.0,0.0
82ad37fffffffff,1247.0,0.0,0.0
82ad87fffffffff,22.0,0.0,0.0
82ad8ffffffffff,169.0,0.0,0.0
82ad97fffffffff,3.0,0.0,0.0
82ad9ffffffffff,7.0,0.0,0.0
82ada7fffffffff,132.0,0.0,0.0
82adaffffffffff,36.0,0.0,0.0
82adb7fffffffff,45.0,0.0,0.0
82b0a7fffffffff,80.0,0.0,0.0
82b207fffffffff,591.0,0.0,0.0
82b20ffffffffff,155.0,0.0,0.0
82b21ffffffffff,1603.0,0.0,0.0
82b227fffffffff,637.0,0.0,0.0
82b22ffffffffff,34.0,0.0,0.0
82b247fffffffff,681.0,0.0,0.0
82b24ffffffffff,1136.0,0.0,0.0
82b257fffffffff,57.0,0.0,0.0
82b25ffffffffff,806.0,0.0,0.0
82b267fffffffff,208.0,0.0,0.0
82b26ffffffffff,69.0,0.0,0.0
82b277fffffffff,246.0,0.0,0.0
82b2c7fffffffff,9679.0,0.0,0.0
82b2cffffffffff,200.0,0.0,0.0
82b2dffffffffff,1378.0,0.0,0.0
82b2e7fffffffff,883.0,0.0,0.0
82b2effffffffff,625.0,0.0,0.0
82b307fffffffff,1699.0,0.0,0.0
82b30ffffffffff,369.0,0.0,0.0
82b31ffffffffff,60.0,0.0,0.0
82b327fffffffff,66.0,0.0,0.0
82b32ffffffffff,38.0,0.0,0.0
82b337fffffffff,202.0,0.0,0.0
82b347fffffffff,358.0,0.0,0.0
82b34ffffffffff,43.0,0.0,0.0
82b357fffffffff,625.0,0.0,0.0
82b35ffffffffff,1239.0,0.0,0.0
82b367fffffffff,61.0,0.0,0.0
82b36ffffffffff,203.0,0.0,0.0
82b377fffffffff,127.0,0.0,0.0
82b837fffffffff,19.0,0.0,0.0
82b89ffffffffff,60.0,0.0,0.0
82b917fffffffff,1259.0,0.0,0.0
82b91ffffffffff,49.0,0.0,0.0
82b937fffffffff,44.0,0.0,0.0
82b987fffffffff,128.0,0.0,0.0
82b98ffffffffff,26.0,0.0,0.0
82b997fffffffff,9.0,0.0,0.0
82b99ffffffffff,27.0,0.0,0.0
82b9a7fffffffff,255.0,0.0,0.0
82b9affffffffff,228.0,0.0,0.0
82b9b7fffffffff,137.0,0.0,0.0
82ba27fffffffff,122.0,0.0,0.0
82ba6ffffffffff,278.0,0.0,0.0
82bb0ffffffffff,4500.0,0.0,0.0
82bb2ffffffffff,11510.0,0.0,0.0
82bb37fffffffff,116.0,0.0,0.0
82bb57fffffffff,8933.0,0.0,0.0
82bb5ffffffffff,470.0,0.0,0.0
82bb77fffffffff,1206.0,0.0,0.0
82bc0ffffffffff,24.0,0.0,0.0
82bc1ffffffffff,85.0,0.0,0.0
82bc47fffffffff,204.0,0.0,0.0
82bc4ffffffffff,282.0,0.0,0.0
82bc57fffffffff,45.0,0.0,0.0
82bc5ffffffffff,14.0,0.0,0.0
82bc6ffffffffff,776.0,0.0,0.0
82bc77fffffffff,58.0,0.0,0.0
82bc8ffffffffff,199.0,0.0,0.0
82bc9ffffffffff,9.0,0.0,0.0
82bcc7fffffffff,948.0,0.0,0.0
82bccffffffffff,38.0,0.0,0.0
82bcd7fffffffff,1437.0,0.0,0.0
82bcdffffffffff,352.0,0.0,0.0
82bce7fffffffff,199.0,0.0,0.0
82bceffffffffff,48.0,0.0,0.0
82bcf7fffffffff,991.0,0.0,1.0
82be0ffffffffff,4961.0,0.0,0.0
82be1ffffffffff,431.0,0.0,0.0
82be2ffffffffff,27.0,0.0,0.0
82be47fffffffff,2317.0,0.0,0.0
82be4ffffffffff,1046.0,0.0,0.0
82be57fffffffff,901.0,0.0,0.0
82be5ffffffffff,140.0,0.0,0.0
82be67fffffffff,10465.0,0.0,0.0
82be6ffffffffff,1484.0,0.0,0.0
82be77fffffffff,3255.0,0.0,0.0
82be8ffffffffff,413.0,0.0,0.0
82beaffffffffff,172.0,0.0,0.0
82bec7fffffffff,116.0,0.0,0.0
82becffffffffff,83.0,0.0,0.0
82bed7fffffffff,45.0,0.0,0.0
82bedffffffffff,34.0,0.0,0.0
82bee7fffffffff,432.0,0.0,0.0
82beeffffffffff,182.0,0.0,0.0
82bef7fffffffff,685.0,0.0,0.0
82bf4ffffffffff,3196.0,0.0,0.0
82bf5ffffffffff,9.0,0.0,0.0
82bf6ffffffffff,424.0,0.0,0.0
82c207fffffffff,439.0,0.0,0.0
82c21ffffffffff,1319.0,0.0,0.0
82c227fffffffff,23.0,0.0,0.0
82c22ffffffffff,1003.0,0.0,0.0
82c2c7fffffffff,1671.0,0.0,0.0
82c2cffffffffff,534.0,0.0,0.0
82c2d7fffffffff,463.0,0.0,0.0
82c2dffffffffff,88.0,0.0,0.0
82c2e7fffffffff,7493.0,0.0,0.0
82c2effffffffff,550.0,0.0,0.0
82c2f7fffffffff,2640.0,0.0,0.0
82c307fffffffff,27.0,0.0,0.0
82c30ffffffffff,46.0,0.0,0.0
82c327fffffffff,514.0,0.0,0.0
82c32ffffffffff,1078.0,0.0,0.0
82c347fffffffff,267.0,0.0,0.0
82c34ffffffffff,216.0,0.0,0.0
82c357fffffffff,511.0,0.0,0.0
82c35ffffffffff,61.0,0.0,0.0
82c367fffffffff,468.0,0.0,0.0
82c36ffffffffff,27.0,0.0,0.0
82c377fffffffff,177.0,0.0,0.0
82ce17fffffffff,56.0,0.0,0.0
82ce87fffffffff,808.0,0.0,0.0
82ce8ffffffffff,2065.0,0.0,0.0
82ce97fffffffff,1569.0,0.0,0.0
82ce9ffffffffff,1262.0,0.0,0.0
82cea7fffffffff,1214.0,0.0,0.0
82ceaffffffffff,3477.0,0.0,0.0
82ceb7fffffffff,27.0,0.0,0.0
82cf17fffffffff,307.0,0.0,0.0
82cf87fffffffff,120.0,0.0,0.0
82cf8ffffffffff,176.0,0.0,0.0
82cf97fffffffff,258.0,0.0,0.0
82cf9ffffffffff,236.0,0.0,0.0
82cfa7fffffffff,2731.0,0.0,0.0
82cfaffffffffff,357.0,0.0,0.0
82cfb7fffffffff,40.0,0.0,0.0
82d44ffffffffff,15.0,0.0,0.0
82d46ffffffffff,6.0,0.0,0.0
82d897fffffffff,146.0,0.0,0.0
82da87fffffffff,4545.0,0.0,0.0
82da8ffffffffff,301.0,0.0,0.0
82da97fffffffff,4216.0,0.0,0.0
82daaffffffffff,748.0,0.0,0.0
82dab7fffffffff,493.0,0.0,0.0
82de67fffffffff,4.0,0.0,0.0
82de77fffffffff,283.0,0.0,0.0
82df47fffffffff,1084.0,0.0,0.0
82df4ffffffffff,5.0,0.0,0.0
82df6ffffffffff,1103.0,0.0,0.0
