cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
8413829ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841383bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,126.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,73.0,0.0,0.0,0.0,0.0,0.0
8413911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841391dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8413933ffffffff,6.0,4.0,0.0,2.0,0.0,0.0
8413943ffffffff,10.0,0.0,0.0,10.0,0.0,0.0
8413955ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
841395dffffffff,6.0,0.0,0.0,4.0,0.0,0.0
84139e1ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84139edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413a35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841bb07ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,5.0,0.0,0.0,4.0,0.0,0.0
841d24dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8422d0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,10.0,0.0,0.0,4.0,0.0,0.0
8422dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426033ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426041ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426043ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426051ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426061ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842608dffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84260e7ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261b9ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84261e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426233ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426245ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84262adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84262ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84262e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842631dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8426417ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842641dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426425ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,48.0,3.0,0.0,0.0,0.0,0.0
842646bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842649bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84264a1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84264a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84264abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,33.0,3.0,0.0,0.0,0.0,1.0
84264d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,88.0,0.0,0.0,0.0,0.0,2.0
84264edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426505ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842650bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842650dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426519ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,15.0,4.0,0.0,0.0,0.0,0.0
842653bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842653dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842655bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842655dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426563ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,13.0,1.0,0.0,0.0,0.0,0.0
8426567ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,59.0,0.0,0.0,0.0,0.0,0.0
84265a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84265b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84265cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84265e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426617ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
842661bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426621ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426627ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8426645ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426647ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,52.0,7.0,0.0,0.0,0.0,0.0
8426657ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8426669ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426681ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842668bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266a1ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8426745ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,6.0,0.0,0.0,0.0,0.0,2.0
8426805ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842680dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,26.0,0.0,0.0,0.0,0.0,1.0
842681dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426843ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426887ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426889ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842688bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,18.0,0.0,0.0,2.0,0.0,2.0
84268cdffffffff,45.0,0.0,0.0,0.0,0.0,0.0
84268d1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268d5ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84268dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426907ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426929ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,115.0,0.0,0.0,12.0,0.0,4.0
8426963ffffffff,72.0,0.0,0.0,2.0,0.0,2.0
8426969ffffffff,41.0,0.0,1.0,0.0,0.0,0.0
842696bffffffff,73.0,0.0,2.0,2.0,0.0,0.0
8426983ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842698bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842698dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426997ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,14.0,0.0,0.0,2.0,0.0,0.0
842699dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,5.0,0.0,1.0,1.0,0.0,0.0
84269c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,3.0,0.0,1.0,0.0,0.0,0.0
84269dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a41ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a51ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a91ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8426a97ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,13.0,0.0,1.0,0.0,0.0,0.0
8426aa7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ab5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,11.0,0.0,0.0,2.0,0.0,0.0
8426abbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ad9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426b63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d35ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426d45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,13.0,0.0,0.0,0.0,0.0,2.0
8426d4bffffffff,20.0,0.0,0.0,0.0,0.0,1.0
8426d5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426d93ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426d95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426db3ffffffff,8.0,0.0,0.0,0.0,0.0,8.0
8426ddbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426e1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e23ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426e27ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426e2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e3dffffffff,11.0,2.0,1.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426e67ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426e69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e9dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426ecbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ed3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,9.0,0.0,0.0,0.0,0.0,0.0
