cell_id,Passerculus sandwichensis,Passerculus sandwichensis [sandwichensis Group],Passerculus sandwichensis princeps,Passerculus sandwichensis [guttatus Group],Passerculus sandwichensis sanctorum,Passerculus sandwichensis rostratus/atratus
830d03fffffffff,1497.0,0.0,0.0,0.0,0.0,0.0
830d09fffffffff,175.0,0.0,0.0,0.0,0.0,0.0
830d0afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830d0bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830d0cfffffffff,161.0,0.0,0.0,0.0,0.0,0.0
830d0dfffffffff,125.0,0.0,0.0,0.0,0.0,0.0
830d0efffffffff,20.0,0.0,0.0,0.0,0.0,0.0
830d19fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830d1afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830d1bfffffffff,31.0,0.0,0.0,0.0,0.0,0.0
830d40fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830d42fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
830d44fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
830d48fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
830d49fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830d4afffffffff,41.0,2.0,0.0,0.0,0.0,0.0
830d4cfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
830d4dfffffffff,103.0,0.0,0.0,0.0,0.0,0.0
830d4efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830d52fffffffff,165.0,2.0,0.0,0.0,0.0,0.0
830d53fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830d56fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
830d58fffffffff,172.0,5.0,0.0,0.0,0.0,0.0
830d59fffffffff,122.0,3.0,0.0,0.0,0.0,0.0
830d5afffffffff,719.0,38.0,0.0,0.0,0.0,0.0
830d5bfffffffff,76.0,0.0,0.0,0.0,0.0,0.0
830d5cfffffffff,45.0,0.0,0.0,0.0,0.0,0.0
830d5efffffffff,73.0,6.0,0.0,0.0,0.0,0.0
830d60fffffffff,266.0,0.0,0.0,0.0,0.0,0.0
830d61fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
830d62fffffffff,644.0,0.0,0.0,0.0,0.0,0.0
830d65fffffffff,163.0,0.0,0.0,0.0,0.0,0.0
830d66fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
830d6afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830d6bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830d6cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830d6efffffffff,57.0,0.0,0.0,0.0,0.0,0.0
830d70fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
830d72fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830d73fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830d74fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830d75fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
830d76fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
830d89fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e00fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e03fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830e0bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e29fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e36fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e40fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e45fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,806.0,0.0,0.0,0.0,0.0,0.0
830e4afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e4cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,1498.0,5.0,0.0,0.0,0.0,0.0
830e4efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e51fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e53fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
830e5afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,50.0,0.0,0.0,0.0,0.0,0.0
830e62fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830e6bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e6cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e6efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,2929.0,0.0,0.0,0.0,0.0,0.0
830e82fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830e86fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e89fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830e8cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
830e8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e94fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e98fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e9afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830eb3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
830ec1fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
830ec2fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
830ec4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830ec5fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,92.0,4.0,0.0,0.0,0.0,0.0
830ecafffffffff,45.0,1.0,0.0,0.0,0.0,0.0
830ecbfffffffff,89.0,2.0,0.0,0.0,0.0,0.0
830eccfffffffff,1044.0,11.0,0.0,0.0,0.0,0.0
830ecdfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830ed0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ed2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ed4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830eddfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,30.0,1.0,0.0,0.0,0.0,0.0
830ee4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ee5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ee8fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,2276.0,1.0,0.0,0.0,0.0,0.0
830eebfffffffff,142.0,3.0,0.0,0.0,0.0,0.0
830eecfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830eeefffffffff,47.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
830ef1fffffffff,44.0,28.0,0.0,0.0,0.0,0.0
830ef2fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,12.0,1.0,0.0,0.0,0.0,0.0
830f12fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830f5afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830f9afffffffff,274.0,0.0,0.0,0.0,0.0,0.0
831201fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831211fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,255.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,124.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,79.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,85.0,0.0,0.0,0.0,0.0,0.0
831221fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83122dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831244fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831249fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,122.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,170.0,46.0,0.0,0.0,0.0,0.0
831252fffffffff,81.0,2.0,0.0,0.0,0.0,0.0
831253fffffffff,235.0,43.0,0.0,0.0,0.0,0.0
831254fffffffff,94.0,2.0,0.0,0.0,0.0,0.0
831255fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,578.0,0.0,0.0,0.0,0.0,0.0
83125afffffffff,64.0,1.0,0.0,0.0,0.0,0.0
83125bfffffffff,105.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,110.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,335.0,4.0,0.0,0.0,0.0,0.0
831280fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,248.0,0.0,0.0,0.0,0.0,0.0
83128afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,548.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,118.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,32.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,114.0,1.0,0.0,0.0,0.0,0.0
831294fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
831295fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
831299fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,86.0,4.0,0.0,0.0,0.0,0.0
83129cfffffffff,32.0,1.0,0.0,0.0,0.0,0.0
83129dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83129efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,190.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,118.0,13.0,0.0,0.0,0.0,0.0
8312b0fffffffff,546.0,0.0,0.0,0.0,0.0,0.0
8312b1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8312b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,117.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,179.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,1887.0,22.0,0.0,0.0,0.0,0.0
8312c2fffffffff,152.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,654.0,14.0,0.0,0.0,0.0,0.0
8312c9fffffffff,597.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,153.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,296.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,8760.0,147.0,0.0,0.0,0.0,0.0
8312cdfffffffff,831.0,8.0,0.0,0.0,0.0,0.0
8312cefffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,502.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,1416.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,421.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,112.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,271.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,477.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,211.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,153.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,1051.0,11.0,0.0,0.0,0.0,0.0
8312dcfffffffff,894.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,1765.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,965.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,644.0,7.0,0.0,0.0,0.0,0.0
8312e2fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,193.0,4.0,0.0,0.0,0.0,0.0
8312e9fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,1225.0,12.0,0.0,0.0,0.0,0.0
8312ebfffffffff,241.0,3.0,0.0,0.0,0.0,0.0
8312ecfffffffff,2116.0,64.0,0.0,0.0,0.0,0.0
8312edfffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,127.0,2.0,0.0,0.0,0.0,0.0
8312f0fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,79.0,6.0,0.0,0.0,0.0,0.0
8312f2fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312f4fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8312f5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,804.0,6.0,0.0,0.0,0.0,0.0
831306fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831320fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831328fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831329fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83132cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831336fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831343fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83134efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
831353fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831373fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,292.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,896.0,0.0,0.0,0.0,0.0,0.0
831384fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831385fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,845.0,0.0,0.0,0.0,0.0,0.0
831388fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83138afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,327.0,0.0,0.0,0.0,0.0,0.0
83138dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83138efffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,89.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,143.0,0.0,0.0,0.0,0.0,0.0
831394fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,123.0,0.0,0.0,0.0,0.0,0.0
831396fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83139bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83139cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,891.0,0.0,0.0,0.0,0.0,0.0
8313a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313a3fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8313a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8313acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
8313b3fffffffff,183.0,0.0,0.0,0.0,0.0,0.0
8313b4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8313b6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831a84fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,986.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,1233.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,1654.0,0.0,0.0,0.0,0.0,0.0
831aa4fffffffff,454.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,120.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
831b80fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,146.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,128.0,0.0,0.0,0.0,0.0,0.0
831b84fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831b8afffffffff,72.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,109.0,0.0,0.0,0.0,0.0,0.0
831b93fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
831b95fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b96fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,89.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,227.0,0.0,0.0,0.0,0.0,0.0
831b9bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,57.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,423.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831d20fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
831d25fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831db6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8322c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,285.0,0.0,0.0,0.0,0.0,0.0
8322d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8322d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,242.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,123.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,170.0,47.0,0.0,0.0,0.0,0.0
832602fffffffff,22.0,1.0,0.0,0.0,0.0,0.0
832603fffffffff,83.0,12.0,0.0,0.0,0.0,0.0
832604fffffffff,83.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,316.0,6.0,0.0,0.0,0.0,0.0
832606fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,53.0,1.0,0.0,0.0,0.0,0.0
832609fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,373.0,6.0,0.0,0.0,0.0,0.0
83260bfffffffff,506.0,8.0,0.0,0.0,0.0,0.0
83260cfffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,56.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,115.0,14.0,0.0,0.0,0.0,0.0
832610fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,120.0,2.0,0.0,0.0,0.0,0.0
