cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
8312edfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831329fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
831352fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,219.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83138dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831801fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83180cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831873fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831926fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,32.0,1.0,0.0,0.0,0.0,0.0
831aa2fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
831aa3fffffffff,15.0,4.0,0.0,0.0,0.0,0.0
831aa6fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
831ab5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b84fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
831b86fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
831b99fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,2.0,1.0,0.0,0.0,0.0,0.0
831bb0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831d20fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83225afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,16.0,1.0,0.0,0.0,0.0,0.0
832601fffffffff,11.0,4.0,0.0,0.0,0.0,0.0
832603fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832604fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,19.0,11.0,0.0,0.0,0.0,0.0
83260bfffffffff,25.0,7.0,0.0,0.0,0.0,0.0
83260dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,19.0,10.0,0.0,0.0,0.0,0.0
832611fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
832628fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832632fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
832643fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,17.0,5.0,0.0,0.0,0.0,0.0
832649fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,18.0,2.0,0.0,0.0,0.0,0.0
83264bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,17.0,10.0,0.0,0.0,0.0,0.0
83264dfffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,32.0,4.0,0.0,0.0,0.0,0.0
832650fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,14.0,2.0,0.0,0.0,0.0,0.0
832653fffffffff,13.0,2.0,0.0,0.0,0.0,0.0
832654fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,27.0,2.0,0.0,0.0,0.0,0.0
832656fffffffff,35.0,7.0,0.0,0.0,0.0,0.0
832659fffffffff,27.0,10.0,0.0,0.0,0.0,0.0
83265bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,13.0,2.0,0.0,0.0,0.0,0.0
832660fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,12.0,5.0,0.0,0.0,0.0,0.0
832663fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,108.0,2.0,0.0,0.0,0.0,0.0
832665fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,15.0,3.0,0.0,0.0,0.0,0.0
832669fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83266efffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,88.0,9.0,0.0,0.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
832685fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,143.0,95.0,0.0,0.0,0.0,0.0
832689fffffffff,15.0,2.0,0.0,0.0,0.0,0.0
83268afffffffff,11.0,4.0,0.0,0.0,0.0,0.0
83268bfffffffff,9.0,4.0,0.0,0.0,0.0,0.0
83268cfffffffff,186.0,10.0,0.0,0.0,0.0,0.0
83268dfffffffff,72.0,2.0,0.0,0.0,0.0,0.0
83268efffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,50.0,4.0,0.0,0.0,0.0,0.0
832691fffffffff,27.0,25.0,0.0,0.0,0.0,0.0
832694fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
832695fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,113.0,33.0,0.0,0.0,0.0,0.0
832698fffffffff,32.0,2.0,0.0,0.0,0.0,0.0
832699fffffffff,17.0,2.0,0.0,0.0,0.0,0.0
83269afffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,27.0,3.0,0.0,0.0,0.0,0.0
83269efffffffff,21.0,12.0,0.0,0.0,0.0,0.0
8326a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8326aafffffffff,42.0,8.0,0.0,0.0,0.0,0.0
8326abfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,26.0,10.0,0.0,0.0,0.0,0.0
8326c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,25.0,2.0,0.0,0.0,0.0,0.0
8326c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8326cbfffffffff,20.0,2.0,0.0,0.0,0.0,0.0
8326d0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,22.0,11.0,0.0,0.0,0.0,0.0
8326d9fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,9.0,7.0,0.0,0.0,0.0,0.0
8326defffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8326e2fffffffff,27.0,12.0,0.0,0.0,0.0,0.0
8326e3fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8326e4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,24.0,6.0,0.0,0.0,0.0,0.0
8326e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832702fffffffff,16.0,1.0,0.0,0.0,0.0,0.0
83270efffffffff,15.0,4.0,0.0,0.0,0.0,0.0
832711fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,34.0,7.0,0.0,0.0,0.0,0.0
832742fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,10.0,2.0,0.0,0.0,0.0,0.0
832744fffffffff,14.0,5.0,0.0,0.0,0.0,0.0
832745fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,33.0,18.0,0.0,0.0,0.0,0.0
832748fffffffff,475.0,259.0,0.0,0.0,0.0,0.0
832749fffffffff,486.0,393.0,0.0,0.0,0.0,0.0
83274afffffffff,52.0,34.0,0.0,0.0,0.0,0.0
83274bfffffffff,36.0,13.0,0.0,0.0,0.0,0.0
83274cfffffffff,20.0,2.0,0.0,0.0,0.0,0.0
83274dfffffffff,141.0,23.0,0.0,0.0,0.0,0.0
83274efffffffff,31.0,8.0,0.0,0.0,0.0,0.0
832750fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
832752fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,31.0,3.0,0.0,0.0,0.0,0.0
832758fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,23.0,9.0,0.0,0.0,0.0,0.0
83275afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,11.0,5.0,0.0,0.0,0.0,0.0
83275dfffffffff,13.0,2.0,0.0,0.0,0.0,0.0
832763fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,13.0,1.0,0.0,0.0,0.0,0.0
83276bfffffffff,102.0,10.0,0.0,0.0,0.0,0.0
83276cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,12.0,2.0,0.0,0.0,0.0,0.0
83276efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
832793fffffffff,5.0,4.0,0.0,0.0,0.0,0.0
832794fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,26.0,6.0,0.0,0.0,0.0,0.0
8327a0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8327b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,81.0,7.0,0.0,0.0,0.0,0.0
832806fffffffff,29.0,1.0,0.0,0.0,0.0,0.0
832810fffffffff,11.0,2.0,0.0,0.0,0.0,0.0
832811fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,16.0,8.0,0.0,0.0,0.0,0.0
832815fffffffff,173.0,2.0,0.0,0.0,0.0,0.0
832818fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832819fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,7.0,3.0,0.0,0.0,0.0,0.0
83281cfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83281dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,132.0,2.0,0.0,0.0,0.0,0.0
832830fffffffff,461.0,20.0,0.0,0.0,0.0,0.0
832831fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,38.0,7.0,0.0,0.0,0.0,0.0
832833fffffffff,11.0,1.0,0.0,0.0,0.0,0.0
832834fffffffff,349.0,32.0,0.0,0.0,0.0,0.0
832835fffffffff,249.0,90.0,0.0,0.0,0.0,0.0
832836fffffffff,544.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,237.0,21.0,0.0,0.0,0.0,0.0
832885fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,6.0,2.0,0.0,0.0,0.0,0.0
832890fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,7.0,3.0,0.0,0.0,0.0,0.0
832894fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,44.0,25.0,0.0,0.0,0.0,0.0
83289afffffffff,10.0,8.0,0.0,0.0,0.0,0.0
83289bfffffffff,11.0,5.0,0.0,0.0,0.0,0.0
83289cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,17.0,3.0,0.0,0.0,0.0,0.0
8328aefffffffff,19.0,2.0,0.0,0.0,0.0,0.0
8328b0fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8328b1fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8328b2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8328b5fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8328b6fffffffff,43.0,18.0,0.0,0.0,0.0,0.0
8328c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8328c4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,82.0,8.0,0.0,0.0,0.0,0.0
8328d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328dafffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328dcfffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,61.0,13.0,0.0,0.0,0.0,0.0
8328f0fffffffff,71.0,5.0,0.0,0.0,0.0,0.0
8328f1fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,19.0,3.0,0.0,0.0,0.0,0.0
8328f5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,72.0,16.0,0.0,0.0,0.0,0.0
832913fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832916fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,15.0,5.0,0.0,0.0,0.0,0.0
832980fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,75.0,7.0,0.0,0.0,0.0,0.0
832989fffffffff,10.0,4.0,0.0,0.0,0.0,0.0
83298cfffffffff,11.0,2.0,0.0,0.0,0.0,0.0
83298efffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832990fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,17.0,3.0,0.0,0.0,0.0,0.0
832995fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,163.0,10.0,0.0,0.0,0.0,0.0
8329a1fffffffff,84.0,1.0,0.0,0.0,0.0,0.0
8329a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8329a4fffffffff,219.0,15.0,4.0,0.0,0.0,0.0
8329a5fffffffff,37.0,7.0,0.0,0.0,0.0,0.0
8329a6fffffffff,120.0,8.0,0.0,0.0,0.0,0.0
8329a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8329abfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,32.0,5.0,0.0,0.0,0.0,0.0
8329b1fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,25.0,2.0,0.0,0.0,0.0,0.0
8329b6fffffffff,32.0,12.0,0.0,0.0,0.0,0.0
832a00fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,32.0,3.0,0.0,0.0,0.0,0.0
832a10fffffffff,441.0,36.0,0.0,0.0,0.0,0.0
832a12fffffffff,916.0,15.0,0.0,0.0,0.0,0.0
832a13fffffffff,809.0,14.0,0.0,0.0,0.0,0.0
832a14fffffffff,139.0,2.0,0.0,0.0,0.0,0.0
832a15fffffffff,17.0,3.0,0.0,0.0,0.0,0.0
832a16fffffffff,60.0,8.0,0.0,0.0,0.0,0.0
832a1afffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,370.0,49.0,0.0,0.0,0.0,0.0
832a31fffffffff,71.0,21.0,0.0,0.0,0.0,0.0
832a32fffffffff,157.0,15.0,0.0,0.0,0.0,0.0
832a33fffffffff,304.0,80.0,0.0,0.0,0.0,0.0
832a34fffffffff,309.0,101.0,0.0,0.0,0.0,0.0
832a36fffffffff,119.0,22.0,0.0,0.0,0.0,0.0
832a4cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,12.0,2.0,0.0,0.0,0.0,0.0
832a86fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
832a88fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a8afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832a8cfffffffff,19.0,7.0,0.0,0.0,0.0,0.0
832a8dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a8efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
