cell_id,Tringa solitaria,Tringa solitaria solitaria,Tringa solitaria cinnamomea
831383fffffffff,13.0,0.0,0.0
831386fffffffff,8.0,0.0,0.0
83138cfffffffff,4.0,0.0,0.0
83139efffffffff,4.0,0.0,0.0
83180cfffffffff,3.0,0.0,0.0
831823fffffffff,3.0,0.0,0.0
831873fffffffff,3.0,0.0,0.0
831876fffffffff,6.0,0.0,0.0
831948fffffffff,1.0,0.0,0.0
83194efffffffff,1.0,0.0,0.0
831aa0fffffffff,30.0,2.0,0.0
831aa2fffffffff,2.0,0.0,0.0
831aa3fffffffff,2.0,0.0,0.0
831b99fffffffff,4.0,0.0,0.0
831b9afffffffff,6.0,0.0,0.0
831b9efffffffff,1.0,0.0,0.0
831bb0fffffffff,4.0,0.0,0.0
831bb2fffffffff,2.0,0.0,0.0
831bb3fffffffff,2.0,0.0,0.0
8322dbfffffffff,37.0,0.0,0.0
832600fffffffff,6.0,0.0,0.0
832601fffffffff,2.0,0.0,0.0
832603fffffffff,5.0,3.0,0.0
832604fffffffff,2.0,0.0,0.0
832605fffffffff,2.0,2.0,0.0
832606fffffffff,2.0,0.0,0.0
832608fffffffff,4.0,0.0,0.0
83260afffffffff,10.0,0.0,0.0
83260bfffffffff,3.0,0.0,0.0
83260dfffffffff,2.0,0.0,0.0
832610fffffffff,2.0,0.0,0.0
832611fffffffff,2.0,0.0,0.0
832612fffffffff,2.0,0.0,0.0
832616fffffffff,2.0,0.0,2.0
832618fffffffff,2.0,0.0,0.0
832619fffffffff,1.0,0.0,0.0
832621fffffffff,4.0,0.0,0.0
832623fffffffff,2.0,0.0,0.0
832624fffffffff,4.0,0.0,0.0
83262bfffffffff,4.0,0.0,0.0
83262cfffffffff,12.0,0.0,0.0
83262efffffffff,2.0,0.0,0.0
832632fffffffff,2.0,2.0,0.0
832633fffffffff,2.0,0.0,0.0
832634fffffffff,2.0,0.0,0.0
832636fffffffff,2.0,0.0,0.0
832641fffffffff,12.0,0.0,0.0
832643fffffffff,23.0,0.0,0.0
832645fffffffff,4.0,0.0,0.0
832646fffffffff,40.0,0.0,0.0
832648fffffffff,22.0,4.0,0.0
832649fffffffff,39.0,0.0,0.0
83264afffffffff,25.0,0.0,0.0
83264bfffffffff,12.0,0.0,0.0
83264cfffffffff,12.0,1.0,0.0
83264dfffffffff,31.0,4.0,0.0
83264efffffffff,16.0,2.0,0.0
832652fffffffff,5.0,3.0,0.0
832653fffffffff,18.0,0.0,0.0
832655fffffffff,5.0,0.0,0.0
832659fffffffff,34.0,11.0,0.0
83265bfffffffff,6.0,0.0,0.0
83265dfffffffff,23.0,3.0,0.0
832660fffffffff,10.0,0.0,0.0
832661fffffffff,1.0,0.0,0.0
832662fffffffff,10.0,0.0,0.0
832663fffffffff,3.0,0.0,0.0
832664fffffffff,23.0,0.0,0.0
832665fffffffff,2.0,0.0,0.0
832666fffffffff,27.0,0.0,0.0
832668fffffffff,7.0,0.0,0.0
832669fffffffff,3.0,0.0,0.0
83266afffffffff,8.0,0.0,0.0
83266bfffffffff,3.0,0.0,0.0
83266cfffffffff,2.0,0.0,0.0
83266dfffffffff,14.0,0.0,0.0
83266efffffffff,5.0,0.0,0.0
832671fffffffff,12.0,3.0,0.0
832674fffffffff,11.0,0.0,0.0
832675fffffffff,2.0,0.0,0.0
832680fffffffff,25.0,0.0,2.0
832681fffffffff,71.0,0.0,0.0
832682fffffffff,6.0,0.0,0.0
832683fffffffff,8.0,0.0,0.0
832685fffffffff,2.0,0.0,0.0
832686fffffffff,1.0,0.0,0.0
832688fffffffff,47.0,0.0,0.0
832689fffffffff,13.0,2.0,0.0
83268afffffffff,14.0,0.0,0.0
83268bfffffffff,4.0,0.0,0.0
83268cfffffffff,89.0,0.0,0.0
83268dfffffffff,61.0,4.0,0.0
832690fffffffff,22.0,0.0,0.0
832691fffffffff,9.0,0.0,0.0
832692fffffffff,10.0,0.0,0.0
832695fffffffff,4.0,0.0,0.0
832696fffffffff,153.0,0.0,4.0
832698fffffffff,75.0,0.0,0.0
832699fffffffff,42.0,0.0,0.0
83269bfffffffff,2.0,0.0,0.0
83269cfffffffff,71.0,0.0,10.0
83269dfffffffff,19.0,0.0,0.0
83269efffffffff,18.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0
8326a5fffffffff,2.0,0.0,0.0
8326a6fffffffff,2.0,0.0,0.0
8326a8fffffffff,14.0,1.0,0.0
8326a9fffffffff,6.0,1.0,1.0
8326aafffffffff,64.0,0.0,7.0
8326abfffffffff,8.0,0.0,0.0
8326acfffffffff,10.0,2.0,2.0
8326adfffffffff,6.0,0.0,0.0
8326aefffffffff,5.0,0.0,0.0
8326b0fffffffff,5.0,0.0,0.0
8326b5fffffffff,4.0,0.0,0.0
8326b6fffffffff,5.0,0.0,0.0
8326c5fffffffff,9.0,0.0,0.0
8326c8fffffffff,6.0,0.0,0.0
8326c9fffffffff,1.0,0.0,0.0
8326cbfffffffff,7.0,0.0,0.0
8326d1fffffffff,4.0,0.0,0.0
8326d3fffffffff,5.0,0.0,0.0
8326d4fffffffff,1.0,0.0,1.0
8326d5fffffffff,4.0,0.0,0.0
8326defffffffff,4.0,0.0,0.0
8326e0fffffffff,2.0,0.0,0.0
8326e2fffffffff,15.0,0.0,0.0
8326e3fffffffff,15.0,0.0,0.0
8326e4fffffffff,2.0,0.0,0.0
8326e5fffffffff,6.0,4.0,0.0
8326e8fffffffff,1.0,0.0,0.0
8326e9fffffffff,12.0,0.0,0.0
8326edfffffffff,4.0,0.0,0.0
8326f0fffffffff,2.0,0.0,0.0
8326f1fffffffff,4.0,2.0,0.0
8326f2fffffffff,16.0,0.0,0.0
8326f3fffffffff,8.0,0.0,6.0
8326f5fffffffff,3.0,1.0,2.0
832702fffffffff,9.0,0.0,0.0
83270bfffffffff,1.0,0.0,0.0
832710fffffffff,1.0,0.0,0.0
832713fffffffff,1.0,0.0,0.0
83271bfffffffff,2.0,0.0,0.0
83271cfffffffff,2.0,0.0,0.0
83271dfffffffff,1.0,0.0,0.0
832740fffffffff,6.0,0.0,0.0
832741fffffffff,14.0,1.0,0.0
832743fffffffff,10.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0
832745fffffffff,2.0,0.0,0.0
832748fffffffff,61.0,0.0,0.0
832749fffffffff,32.0,0.0,0.0
83274afffffffff,1.0,0.0,0.0
83274bfffffffff,18.0,0.0,0.0
83274cfffffffff,6.0,0.0,0.0
83274dfffffffff,53.0,0.0,0.0
83274efffffffff,24.0,0.0,2.0
832750fffffffff,3.0,3.0,0.0
832751fffffffff,4.0,0.0,0.0
832752fffffffff,4.0,0.0,0.0
832754fffffffff,4.0,0.0,0.0
832755fffffffff,7.0,0.0,0.0
832756fffffffff,11.0,0.0,0.0
832758fffffffff,14.0,0.0,0.0
832759fffffffff,44.0,0.0,0.0
83275afffffffff,1.0,0.0,0.0
83275bfffffffff,10.0,0.0,0.0
83275cfffffffff,4.0,0.0,0.0
83275dfffffffff,19.0,6.0,0.0
83275efffffffff,5.0,0.0,0.0
832763fffffffff,20.0,0.0,0.0
832768fffffffff,4.0,0.0,0.0
83276afffffffff,10.0,0.0,0.0
83276bfffffffff,11.0,0.0,0.0
83276cfffffffff,2.0,0.0,0.0
83276dfffffffff,4.0,0.0,0.0
832770fffffffff,4.0,0.0,0.0
832771fffffffff,11.0,0.0,0.0
832773fffffffff,2.0,0.0,0.0
832775fffffffff,2.0,0.0,0.0
83278cfffffffff,8.0,0.0,0.0
83278dfffffffff,6.0,2.0,0.0
832792fffffffff,12.0,0.0,0.0
832793fffffffff,3.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0
832796fffffffff,4.0,0.0,0.0
832799fffffffff,7.0,3.0,0.0
8327a0fffffffff,5.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0
8327a3fffffffff,1.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0
8327a5fffffffff,2.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0
8327abfffffffff,2.0,0.0,0.0
832802fffffffff,106.0,0.0,5.0
832803fffffffff,5.0,0.0,0.0
832810fffffffff,1.0,0.0,0.0
832811fffffffff,5.0,0.0,0.0
832813fffffffff,6.0,0.0,0.0
832814fffffffff,6.0,0.0,0.0
832815fffffffff,25.0,0.0,0.0
832818fffffffff,5.0,0.0,0.0
83281afffffffff,6.0,0.0,0.0
83281bfffffffff,12.0,0.0,0.0
83281cfffffffff,40.0,0.0,0.0
83281dfffffffff,2.0,0.0,0.0
83281efffffffff,70.0,0.0,1.0
832830fffffffff,155.0,0.0,2.0
832831fffffffff,13.0,0.0,0.0
832832fffffffff,87.0,0.0,0.0
832833fffffffff,36.0,0.0,2.0
832834fffffffff,214.0,0.0,18.0
832835fffffffff,2.0,0.0,0.0
832836fffffffff,39.0,0.0,0.0
832881fffffffff,5.0,0.0,0.0
832884fffffffff,40.0,1.0,1.0
832885fffffffff,13.0,0.0,0.0
832888fffffffff,11.0,0.0,2.0
832889fffffffff,12.0,0.0,0.0
83288afffffffff,9.0,0.0,1.0
83288bfffffffff,5.0,2.0,3.0
83288cfffffffff,15.0,0.0,0.0
83288efffffffff,2.0,0.0,0.0
832892fffffffff,9.0,0.0,0.0
832893fffffffff,18.0,0.0,8.0
832894fffffffff,5.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0
832898fffffffff,7.0,0.0,0.0
83289afffffffff,3.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0
8328a1fffffffff,1.0,0.0,0.0
8328a3fffffffff,2.0,0.0,0.0
8328a8fffffffff,2.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0
8328aafffffffff,5.0,0.0,0.0
8328abfffffffff,3.0,0.0,0.0
8328adfffffffff,3.0,0.0,0.0
8328aefffffffff,10.0,0.0,0.0
8328b1fffffffff,2.0,0.0,0.0
8328b2fffffffff,15.0,0.0,0.0
8328b4fffffffff,1.0,0.0,0.0
8328b6fffffffff,25.0,0.0,3.0
8328c2fffffffff,1.0,0.0,0.0
8328c6fffffffff,24.0,0.0,0.0
8328d0fffffffff,5.0,0.0,0.0
8328d1fffffffff,37.0,1.0,5.0
8328d3fffffffff,30.0,0.0,0.0
8328d4fffffffff,1.0,0.0,0.0
8328d5fffffffff,73.0,0.0,4.0
8328d6fffffffff,3.0,0.0,0.0
8328d8fffffffff,1.0,0.0,0.0
8328dcfffffffff,1.0,1.0,0.0
8328ddfffffffff,3.0,0.0,0.0
8328defffffffff,47.0,0.0,0.0
8328f0fffffffff,18.0,0.0,0.0
8328f1fffffffff,2.0,0.0,0.0
8328f2fffffffff,7.0,0.0,0.0
8328f4fffffffff,26.0,0.0,0.0
8328f5fffffffff,4.0,0.0,0.0
8328f6fffffffff,1.0,0.0,0.0
832912fffffffff,55.0,0.0,0.0
832913fffffffff,6.0,0.0,0.0
832916fffffffff,1.0,0.0,0.0
83291afffffffff,6.0,0.0,0.0
832980fffffffff,1.0,0.0,0.0
832982fffffffff,1.0,0.0,0.0
832984fffffffff,52.0,0.0,0.0
832985fffffffff,3.0,0.0,0.0
832986fffffffff,4.0,0.0,0.0
832988fffffffff,2.0,0.0,0.0
832989fffffffff,30.0,0.0,0.0
83298bfffffffff,2.0,0.0,0.0
83298cfffffffff,11.0,0.0,0.0
83298dfffffffff,4.0,0.0,0.0
832990fffffffff,2.0,0.0,0.0
832992fffffffff,4.0,0.0,0.0
832995fffffffff,1.0,0.0,0.0
832998fffffffff,1.0,0.0,0.0
832999fffffffff,4.0,0.0,0.0
83299afffffffff,2.0,0.0,1.0
8329a0fffffffff,109.0,0.0,0.0
8329a1fffffffff,195.0,0.0,0.0
8329a2fffffffff,2.0,0.0,0.0
8329a3fffffffff,22.0,0.0,0.0
8329a4fffffffff,262.0,0.0,2.0
8329a5fffffffff,219.0,0.0,0.0
8329a6fffffffff,41.0,0.0,2.0
8329a8fffffffff,11.0,0.0,0.0
8329a9fffffffff,17.0,0.0,0.0
8329aafffffffff,5.0,0.0,0.0
8329abfffffffff,13.0,0.0,0.0
8329acfffffffff,44.0,0.0,0.0
8329adfffffffff,59.0,0.0,0.0
8329aefffffffff,2.0,0.0,0.0
8329b1fffffffff,11.0,0.0,0.0
8329b2fffffffff,16.0,0.0,0.0
8329b5fffffffff,21.0,0.0,1.0
8329b6fffffffff,24.0,0.0,11.0
832a10fffffffff,76.0,1.0,3.0
832a12fffffffff,365.0,0.0,0.0
832a13fffffffff,229.0,2.0,0.0
832a14fffffffff,107.0,1.0,0.0
832a15fffffffff,15.0,1.0,0.0
832a16fffffffff,37.0,3.0,0.0
832a1bfffffffff,1.0,0.0,0.0
832a30fffffffff,163.0,10.0,0.0
832a31fffffffff,54.0,13.0,0.0
832a32fffffffff,77.0,7.0,0.0
832a33fffffffff,119.0,10.0,0.0
832a34fffffffff,24.0,0.0,0.0
832a36fffffffff,41.0,0.0,0.0
832a4cfffffffff,2.0,0.0,0.0
832a81fffffffff,5.0,4.0,0.0
832a82fffffffff,2.0,0.0,0.0
832a83fffffffff,2.0,0.0,0.0
832a84fffffffff,86.0,0.0,0.0
832a85fffffffff,11.0,0.0,0.0
832a86fffffffff,9.0,0.0,0.0
832a88fffffffff,6.0,2.0,0.0
832a89fffffffff,5.0,0.0,0.0
832a8afffffffff,69.0,9.0,0.0
832a8bfffffffff,1.0,0.0,0.0
832a8cfffffffff,91.0,35.0,0.0
832a8dfffffffff,16.0,4.0,0.0
832a8efffffffff,16.0,7.0,0.0
832a90fffffffff,9.0,0.0,0.0
832a91fffffffff,2.0,0.0,0.0
832a92fffffffff,4.0,0.0,0.0
832a93fffffffff,6.0,0.0,0.0
832a94fffffffff,12.0,0.0,0.0
832a95fffffffff,20.0,0.0,0.0
832a99fffffffff,9.0,0.0,0.0
832a9afffffffff,4.0,0.0,0.0
832a9bfffffffff,4.0,0.0,0.0
832aa0fffffffff,28.0,2.0,0.0
832aa1fffffffff,80.0,0.0,0.0
832aa2fffffffff,24.0,3.0,0.0
832aa3fffffffff,58.0,0.0,0.0
832aa4fffffffff,144.0,9.0,0.0
832aa5fffffffff,32.0,0.0,0.0
832aa6fffffffff,21.0,4.0,0.0
832aa8fffffffff,231.0,66.0,0.0
832aa9fffffffff,32.0,6.0,0.0
832aaafffffffff,76.0,8.0,0.0
832aabfffffffff,14.0,7.0,0.0
832aacfffffffff,444.0,0.0,0.0
832aadfffffffff,131.0,6.0,0.0
832aaefffffffff,67.0,2.0,0.0
832ab0fffffffff,10.0,0.0,0.0
832ab1fffffffff,37.0,1.0,0.0
832ab2fffffffff,91.0,0.0,0.0
832ab3fffffffff,20.0,2.0,0.0
832ab4fffffffff,121.0,7.0,0.0
832ab5fffffffff,81.0,27.0,0.0
832ab6fffffffff,34.0,0.0,0.0
832ac6fffffffff,7.0,0.0,0.0
832ad4fffffffff,4.0,0.0,0.0
832ad5fffffffff,6.0,0.0,0.0
832af0fffffffff,25.0,0.0,0.0
832af1fffffffff,11.0,0.0,0.0
832af2fffffffff,5.0,0.0,0.0
832af3fffffffff,2.0,0.0,0.0
832af6fffffffff,25.0,4.0,0.0
832b01fffffffff,3.0,0.0,0.0
832b02fffffffff,5.0,0.0,0.0
832b03fffffffff,22.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0
832b0afffffffff,32.0,0.0,2.0
832b0cfffffffff,11.0,0.0,0.0
832b0efffffffff,18.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0
832b11fffffffff,5.0,0.0,0.0
832b12fffffffff,22.0,0.0,0.0
832b13fffffffff,2.0,0.0,0.0
832b16fffffffff,27.0,0.0,0.0
832b19fffffffff,6.0,0.0,0.0
832b1afffffffff,25.0,0.0,0.0
832b1cfffffffff,4.0,0.0,0.0
832b1efffffffff,1.0,0.0,0.0
832b21fffffffff,2.0,0.0,0.0
832b29fffffffff,6.0,0.0,0.0
832b2afffffffff,4.0,0.0,0.0
832b33fffffffff,4.0,0.0,0.0
832b34fffffffff,2.0,0.0,0.0
832b80fffffffff,4.0,0.0,0.0
832b81fffffffff,14.0,2.0,0.0
832b82fffffffff,10.0,2.0,0.0
832b83fffffffff,39.0,0.0,0.0
832b85fffffffff,4.0,0.0,0.0
832b88fffffffff,4.0,0.0,0.0
832b89fffffffff,47.0,4.0,0.0
832b8afffffffff,22.0,3.0,0.0
832b8bfffffffff,27.0,0.0,0.0
832b8cfffffffff,79.0,0.0,0.0
832b8dfffffffff,89.0,0.0,0.0
832b8efffffffff,2.0,0.0,0.0
832b90fffffffff,3.0,0.0,0.0
832b91fffffffff,8.0,0.0,0.0
832b96fffffffff,2.0,0.0,0.0
832b98fffffffff,93.0,3.0,0.0
832b99fffffffff,47.0,0.0,0.0
832b9afffffffff,9.0,0.0,0.0
832b9bfffffffff,86.0,3.0,0.0
832b9cfffffffff,35.0,2.0,0.0
832b9dfffffffff,168.0,15.0,0.0
832b9efffffffff,9.0,0.0,0.0
832ba0fffffffff,6.0,0.0,0.0
832ba1fffffffff,3.0,0.0,0.0
832ba5fffffffff,5.0,0.0,0.0
832ba8fffffffff,21.0,0.0,0.0
832ba9fffffffff,3.0,0.0,0.0
832baafffffffff,139.0,6.0,0.0
832babfffffffff,15.0,3.0,0.0
832bacfffffffff,40.0,2.0,0.0
832badfffffffff,5.0,0.0,0.0
832baefffffffff,8.0,0.0,2.0
832bb3fffffffff,3.0,0.0,0.0
833426fffffffff,5.0,0.0,0.0
83351bfffffffff,14.0,0.0,0.0
8335a9fffffffff,4.0,0.0,0.0
833825fffffffff,10.0,0.0,0.0
834412fffffffff,3.0,0.0,0.0
834413fffffffff,71.0,1.0,0.0
834414fffffffff,15.0,0.0,0.0
834416fffffffff,2.0,0.0,0.0
83441afffffffff,29.0,0.0,0.0
83441efffffffff,176.0,0.0,0.0
834432fffffffff,5.0,0.0,0.0
834436fffffffff,1.0,0.0,0.0
834440fffffffff,58.0,8.0,0.0
834441fffffffff,4.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0
834443fffffffff,2.0,0.0,0.0
834444fffffffff,7.0,0.0,0.0
834445fffffffff,24.0,0.0,0.0
834446fffffffff,13.0,0.0,0.0
834448fffffffff,11.0,0.0,0.0
834449fffffffff,3.0,0.0,0.0
83444bfffffffff,1.0,0.0,0.0
83444cfffffffff,44.0,0.0,0.0
83444dfffffffff,1.0,0.0,0.0
83444efffffffff,4.0,0.0,0.0
834450fffffffff,12.0,0.0,0.0
834452fffffffff,16.0,0.0,0.0
834455fffffffff,20.0,0.0,0.0
834456fffffffff,3.0,0.0,0.0
83445bfffffffff,2.0,0.0,0.0
83445cfffffffff,1.0,0.0,0.0
834463fffffffff,5.0,0.0,0.0
834468fffffffff,2.0,0.0,0.0
83446cfffffffff,12.0,0.0,0.0
83446dfffffffff,38.0,0.0,0.0
83446efffffffff,8.0,0.0,0.0
834471fffffffff,2.0,0.0,0.0
834473fffffffff,15.0,0.0,0.0
834484fffffffff,1.0,0.0,0.0
834485fffffffff,3.0,0.0,0.0
834486fffffffff,6.0,0.0,0.0
8344a1fffffffff,20.0,0.0,0.0
8344a3fffffffff,9.0,0.0,0.0
8344a8fffffffff,85.0,0.0,0.0
8344a9fffffffff,24.0,0.0,0.0
8344abfffffffff,5.0,0.0,0.0
8344acfffffffff,17.0,0.0,0.0
8344adfffffffff,45.0,0.0,0.0
8344aefffffffff,31.0,1.0,0.0
8344b1fffffffff,2.0,0.0,0.0
8344b5fffffffff,4.0,0.0,0.0
8344c1fffffffff,22.0,0.0,0.0
8344c2fffffffff,13.0,0.0,0.0
8344c3fffffffff,1.0,0.0,0.0
8344c4fffffffff,4.0,0.0,0.0
8344c5fffffffff,7.0,1.0,0.0
8344c6fffffffff,2.0,0.0,0.0
8344c8fffffffff,32.0,0.0,0.0
8344c9fffffffff,20.0,0.0,0.0
8344cafffffffff,2.0,0.0,0.0
8344cbfffffffff,4.0,0.0,0.0
8344ccfffffffff,31.0,0.0,0.0
8344cdfffffffff,14.0,0.0,0.0
8344cefffffffff,2.0,0.0,0.0
8344d0fffffffff,14.0,0.0,0.0
8344d1fffffffff,14.0,0.0,0.0
8344d2fffffffff,5.0,0.0,0.0
8344d3fffffffff,6.0,0.0,0.0
8344d5fffffffff,21.0,0.0,0.0
8344d8fffffffff,22.0,0.0,0.0
8344d9fffffffff,8.0,0.0,0.0
8344dafffffffff,1.0,0.0,0.0
8344dbfffffffff,22.0,0.0,0.0
8344dcfffffffff,2.0,0.0,0.0
8344ddfffffffff,78.0,0.0,0.0
8344defffffffff,2.0,0.0,0.0
8344e0fffffffff,21.0,0.0,0.0
8344e2fffffffff,8.0,0.0,0.0
8344e3fffffffff,2.0,0.0,0.0
8344e4fffffffff,4.0,0.0,0.0
8344e5fffffffff,4.0,0.0,0.0
8344e8fffffffff,1.0,0.0,0.0
8344eafffffffff,1.0,0.0,0.0
8344ecfffffffff,1.0,0.0,0.0
8344edfffffffff,22.0,0.0,0.0
8344eefffffffff,11.0,0.0,0.0
8344f0fffffffff,11.0,0.0,0.0
8344f3fffffffff,27.0,0.0,0.0
8344f4fffffffff,37.0,0.0,0.0
8344f5fffffffff,24.0,0.0,0.0
8344f6fffffffff,8.0,0.0,0.0
834505fffffffff,3.0,0.0,0.0
834509fffffffff,1.0,0.0,0.0
83450afffffffff,5.0,0.0,0.0
83450cfffffffff,2.0,0.0,0.0
834523fffffffff,4.0,0.0,0.0
834524fffffffff,4.0,0.0,0.0
834526fffffffff,4.0,0.0,0.0
834528fffffffff,3.0,0.0,0.0
83452afffffffff,23.0,0.0,0.0
83452cfffffffff,6.0,0.0,0.0
83452efffffffff,40.0,0.0,0.0
834531fffffffff,3.0,0.0,0.0
834588fffffffff,3.0,0.0,0.0
83458afffffffff,2.0,0.0,0.0
83458efffffffff,5.0,0.0,0.0
834592fffffffff,2.0,0.0,0.0
834598fffffffff,4.0,0.0,0.0
83459dfffffffff,6.0,0.0,0.0
8345a3fffffffff,2.0,0.0,0.0
8345b0fffffffff,4.0,0.0,0.0
8345b2fffffffff,38.0,0.0,0.0
834648fffffffff,1.0,0.0,0.0
834805fffffffff,20.0,0.0,5.0
83480afffffffff,4.0,0.0,0.0
83480dfffffffff,1.0,0.0,0.0
83480efffffffff,2.0,0.0,0.0
834814fffffffff,10.0,0.0,0.0
834823fffffffff,61.0,0.0,0.0
83482afffffffff,86.0,0.0,3.0
83482efffffffff,10.0,0.0,0.0
834836fffffffff,2.0,0.0,0.0
834842fffffffff,4.0,0.0,0.0
834843fffffffff,4.0,0.0,0.0
83484afffffffff,40.0,0.0,1.0
834855fffffffff,1.0,0.0,0.0
834856fffffffff,8.0,0.0,0.0
834859fffffffff,4.0,0.0,0.0
83485afffffffff,9.0,0.0,0.0
83485bfffffffff,5.0,0.0,0.0
83485cfffffffff,4.0,0.0,0.0
834872fffffffff,10.0,0.0,0.0
834873fffffffff,18.0,0.0,0.0
834882fffffffff,3.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0
83488bfffffffff,3.0,0.0,0.0
83488efffffffff,13.0,0.0,0.0
834891fffffffff,11.0,0.0,0.0
834892fffffffff,1.0,0.0,0.0
834893fffffffff,49.0,0.0,0.0
834895fffffffff,4.0,0.0,0.0
834899fffffffff,2.0,0.0,0.0
83489afffffffff,7.0,0.0,0.0
83489cfffffffff,74.0,2.0,0.0
83489dfffffffff,16.0,0.0,0.0
83489efffffffff,50.0,0.0,0.0
8348a2fffffffff,6.0,0.0,0.0
8348b1fffffffff,1.0,0.0,0.0
8348b2fffffffff,3.0,0.0,0.0
8348b3fffffffff,18.0,0.0,0.0
8348c0fffffffff,6.0,0.0,0.0
8348c1fffffffff,6.0,0.0,0.0
8348c3fffffffff,12.0,0.0,0.0
8348c5fffffffff,41.0,0.0,6.0
8348c6fffffffff,11.0,0.0,0.0
8348c8fffffffff,10.0,0.0,0.0
8348c9fffffffff,2.0,0.0,0.0
8348cbfffffffff,5.0,0.0,0.0
8348cdfffffffff,4.0,0.0,0.0
8348cefffffffff,2.0,0.0,0.0
8348d0fffffffff,6.0,0.0,0.0
8348d2fffffffff,4.0,0.0,0.0
8348d3fffffffff,4.0,0.0,0.0
8348d8fffffffff,159.0,0.0,0.0
8348dbfffffffff,3.0,0.0,0.0
8348e8fffffffff,163.0,0.0,3.0
8348e9fffffffff,30.0,0.0,16.0
8348eafffffffff,28.0,0.0,2.0
8348ebfffffffff,24.0,0.0,0.0
8348ecfffffffff,31.0,0.0,0.0
8348eefffffffff,37.0,0.0,0.0
8348f2fffffffff,26.0,0.0,0.0
8348f3fffffffff,6.0,0.0,0.0
83498efffffffff,2.0,0.0,0.0
834990fffffffff,3.0,0.0,0.0
834995fffffffff,4.0,0.0,0.0
834996fffffffff,33.0,0.0,0.0
834998fffffffff,1.0,1.0,0.0
83499efffffffff,1.0,0.0,0.0
8349a8fffffffff,2.0,0.0,0.0
834c93fffffffff,3.0,0.0,0.0
834c94fffffffff,1.0,0.0,0.0
834cc0fffffffff,12.0,0.0,0.0
834cc5fffffffff,34.0,0.0,0.0
834cd0fffffffff,2.0,0.0,0.0
834cd4fffffffff,3.0,0.0,0.0
834cd6fffffffff,3.0,0.0,0.0
834ce8fffffffff,5.0,0.0,0.0
834ceafffffffff,8.0,0.0,0.0
834ceefffffffff,23.0,0.0,0.0
834cf2fffffffff,1.0,0.0,0.0
834cf3fffffffff,3.0,0.0,0.0
835494fffffffff,4.0,0.0,0.0
835e4afffffffff,25.0,0.0,0.0
835e5cfffffffff,2.0,0.0,0.0
835e5dfffffffff,3.0,2.0,0.0
835e62fffffffff,4.0,0.0,0.0
835e66fffffffff,182.0,0.0,0.0
835e70fffffffff,3.0,0.0,0.0
835e71fffffffff,2.0,0.0,0.0
