cell_id,Pseudopipra pipra,Pseudopipra pipra anthracina,Pseudopipra pipra minima,Pseudopipra pipra unica/bolivari,Pseudopipra pipra coracina,Pseudopipra pipra comata/occulta,Pseudopipra pipra pipra,Pseudopipra pipra [microlopha Group],Pseudopipra pipra cephaleucos
845f767ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84660cbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466193ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846619bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84661a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84661d1ffffffff,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84661ddffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846629bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466411ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
8466415ffffffff,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8466417ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846641dffffffff,205.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
8466481ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466485ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466487ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846648dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84664e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84664e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84664ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466513ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84665a3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84665abffffffff,288.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
84665bdffffffff,223.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
8466633ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466637ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84666a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84666b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84666e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84666ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466a05ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466b49ffffffff,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466b4dffffffff,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466b5bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c0dffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c29ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c2dffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c45ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c63ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d1bffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d81ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8466d8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8466da7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dadffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466db1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466db5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
8466dc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dcbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dd5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dd7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466ddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466de1ffffffff,712.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0
8466de3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466de7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466debffffffff,59.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8466e0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e51ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e59ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e69ffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e9dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f03ffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675a5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675e3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675ebffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84679a7ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d69bffffffff,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480469ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84804d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480625ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480643ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848068bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84806b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84806b7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480723ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480747ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481149ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481321ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8481323ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8481327ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8481335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481363ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481367ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84814d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a109ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a155ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a1a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a459ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
848a45dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a551ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a565ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a68bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a699ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6d9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6dbffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a6e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a707ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a73dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a8d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848a927ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848aab9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ad13ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848adc5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ade3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ae5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af09ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0
848af0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
848af11ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af29ffffffff,141.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
848af2dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848af41ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
848af43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af45ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848af4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af61ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848af63ffffffff,163.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
848af67ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848af6bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b511ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b691ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b693ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b69bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b999ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b99dffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b9d5ffffffff,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
848e643ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e649ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e64bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e651ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f401ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f41bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f421ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f425ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f44bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f463ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f465ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f467ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f487ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f489ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5ddffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f613ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f619ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f61bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f655ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f657ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6b5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
848f6c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f6ebffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f71bffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f71dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f729ffffffff,40.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
848f72bffffffff,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
848f731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f745ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f74bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f76bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a5969ffffffff,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
84a596dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8591ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8917ffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84a891dffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a89e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a89e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84a8a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
