cell_id,Geothlypis trichas,Geothlypis trichas [arizela Group],Geothlypis trichas [melanops Group],Geothlypis trichas [trichas Group],Geothlypis trichas insperata,Geothlypis trichas chapalensis
8427597ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427599ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842759bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84275a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84275d3ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84275d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84275d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427637ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427665ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427691ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427693ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8427699ffffffff,28.0,0.0,0.0,28.0,0.0,0.0
842769bffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84276a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84276adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276b5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276b7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84276c1ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84276c7ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
84276cbffffffff,10.0,0.0,0.0,10.0,0.0,0.0
84276d1ffffffff,50.0,0.0,0.0,47.0,0.0,0.0
84276d3ffffffff,96.0,0.0,0.0,94.0,0.0,0.0
84276d5ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84276d7ffffffff,77.0,0.0,0.0,77.0,0.0,0.0
84276e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427701ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427705ffffffff,29.0,0.0,0.0,29.0,0.0,0.0
842770dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427729ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8427747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842775dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427761ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8427763ffffffff,9.0,0.0,0.0,9.0,0.0,0.0
8427833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842785bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427861ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84278d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427921ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427927ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8427945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427955ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427969ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427987ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427995ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8427997ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84279e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427a47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427b07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427b2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428025ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842802dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842806bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428117ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842814bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428151ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428183ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428187ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84281b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84281b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84281b5ffffffff,15.0,1.0,0.0,0.0,0.0,0.0
84281b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84281cbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84281d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84281e5ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84281e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84281ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84281edffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428301ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,219.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842830dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428317ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428321ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428323ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8428327ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8428331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428335ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842833dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428343ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428347ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8428349ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,53.0,2.0,0.0,0.0,0.0,0.0
8428355ffffffff,152.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,1095.0,0.0,0.0,0.0,0.0,0.0
8428365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428367ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8428809ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428841ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428847ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428849ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842884bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428887ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428889ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428899ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84288a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84288c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288d5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84288d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428907ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842890dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428921ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428923ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428925ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842893dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428941ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428945ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428947ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428949ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428967ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428985ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842898dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84289b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84289dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84289ebffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428adbffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428b23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428b25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428b2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428c27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428c3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c41ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428c61ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428d0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d15ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8428d1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d1dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428d43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d51ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d55ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8428d59ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428d5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428d6bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428d89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428dc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428dc7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8428dedffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428f01ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8428f03ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f05ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428f07ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8428f09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428f15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428f21ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8428f25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f37ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428f39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f43ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428f55ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428f59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428f5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842913dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842916dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84291a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,3.0,2.0,1.0,0.0,0.0,0.0
8429809ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842981bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842981dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842982bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429841ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429855ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429861ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429899ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842989bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84298cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84298d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84298ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842992bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429953ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84299adffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8429a05ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a19ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8429a3bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a47ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429a4dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429a51ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429a57ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8429a59ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8429a63ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a65ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8429ab7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8429b2dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429b43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b5bffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8429b6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a009ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a055ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a05dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a065ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a069ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a06dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,142.0,0.0,0.0,0.0,0.0,0.0
842a103ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842a105ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,163.0,0.0,0.0,0.0,0.0,0.0
842a109ffffffff,85.0,0.0,0.0,52.0,0.0,0.0
842a10bffffffff,27.0,0.0,0.0,0.0,0.0,0.0
842a10dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a121ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,1443.0,0.0,0.0,0.0,0.0,0.0
842a125ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a127ffffffff,255.0,0.0,0.0,0.0,0.0,0.0
842a129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a12bffffffff,7.0,0.0,0.0,2.0,0.0,0.0
842a131ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,8.0,0.0,0.0,1.0,0.0,0.0
842a135ffffffff,2435.0,0.0,0.0,0.0,0.0,0.0
842a137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a13bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a13dffffffff,66.0,0.0,0.0,0.0,0.0,0.0
842a141ffffffff,40.0,0.0,0.0,7.0,0.0,0.0
842a143ffffffff,12.0,0.0,0.0,1.0,0.0,0.0
842a145ffffffff,17.0,0.0,0.0,2.0,0.0,0.0
842a147ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842a149ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a14bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a14dffffffff,21.0,0.0,0.0,3.0,0.0,0.0
842a151ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a159ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842a15dffffffff,7.0,0.0,0.0,5.0,0.0,0.0
842a161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a163ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
842a169ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842a16bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,54.0,0.0,0.0,0.0,0.0,0.0
842a1a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
842a303ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a307ffffffff,122.0,0.0,0.0,0.0,0.0,0.0
842a309ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
842a30dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842a311ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
842a313ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a315ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
842a317ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
842a31bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a31dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842a321ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842a323ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a327ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842a329ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a32bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842a32dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842a331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a333ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
842a337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a339ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
842a33bffffffff,89.0,0.0,0.0,0.0,0.0,0.0
842a33dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842a341ffffffff,27.0,0.0,0.0,2.0,0.0,0.0
842a345ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842a347ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
842a349ffffffff,38.0,0.0,0.0,2.0,0.0,0.0
842a34dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a361ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a363ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842a365ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842a369ffffffff,13.0,0.0,0.0,1.0,0.0,0.0
842a803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a80bffffffff,21.0,0.0,0.0,14.0,0.0,0.0
842a81dffffffff,7.0,0.0,0.0,3.0,0.0,0.0
842a82bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a82dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a841ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a843ffffffff,72.0,0.0,0.0,0.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a84bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842a84dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a851ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a859ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a85dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842a86bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a881ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a88bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a897ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
842a89dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
842a8a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a8adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842a8c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a8c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8d9ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
842a8dbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a8e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a911ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a91dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a935ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a955ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a959ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a95bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a99bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a9a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a9b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a9bbffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842aa01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa03ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842aa05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842aa0bffffffff,31.0,0.0,0.0,0.0,0.0,0.0
842aa11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842aa13ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842aa17ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842aa19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa1bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842aa1dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842aa23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa25ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa31ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842aa37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
