cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
8426369ffffffff,14.0,0.0,0.0
8426401ffffffff,1.0,0.0,0.0
8426403ffffffff,23.0,10.0,0.0
8426405ffffffff,164.0,6.0,0.0
8426407ffffffff,6.0,0.0,0.0
8426409ffffffff,40.0,0.0,0.0
842640dffffffff,141.0,9.0,0.0
8426411ffffffff,11.0,4.0,0.0
8426413ffffffff,17.0,0.0,0.0
8426415ffffffff,214.0,28.0,0.0
8426417ffffffff,217.0,33.0,0.0
8426419ffffffff,7.0,2.0,0.0
842641bffffffff,21.0,8.0,0.0
842641dffffffff,45.0,18.0,0.0
8426421ffffffff,4.0,0.0,0.0
8426423ffffffff,13.0,2.0,0.0
8426425ffffffff,40.0,0.0,0.0
8426427ffffffff,8.0,1.0,0.0
8426429ffffffff,33.0,2.0,0.0
842642bffffffff,30.0,0.0,0.0
842642dffffffff,7.0,0.0,0.0
8426431ffffffff,13.0,2.0,0.0
8426433ffffffff,59.0,0.0,0.0
8426437ffffffff,36.0,0.0,0.0
8426439ffffffff,28.0,0.0,0.0
842643bffffffff,108.0,2.0,0.0
842643dffffffff,13.0,0.0,0.0
8426441ffffffff,2.0,0.0,0.0
8426443ffffffff,18.0,0.0,0.0
8426445ffffffff,5.0,0.0,0.0
8426447ffffffff,1.0,0.0,0.0
8426449ffffffff,7.0,3.0,0.0
842644bffffffff,9.0,2.0,0.0
842644dffffffff,42.0,2.0,0.0
8426455ffffffff,16.0,3.0,0.0
8426457ffffffff,2.0,2.0,0.0
8426459ffffffff,15.0,8.0,0.0
842645bffffffff,2.0,2.0,0.0
842645dffffffff,1.0,0.0,0.0
8426461ffffffff,209.0,4.0,0.0
8426463ffffffff,866.0,18.0,0.0
8426467ffffffff,32.0,0.0,0.0
8426469ffffffff,2.0,0.0,0.0
842646bffffffff,176.0,9.0,0.0
842646dffffffff,44.0,2.0,0.0
8426481ffffffff,41.0,0.0,0.0
8426483ffffffff,23.0,3.0,0.0
8426485ffffffff,1.0,0.0,0.0
8426487ffffffff,19.0,0.0,0.0
8426489ffffffff,196.0,21.0,0.0
842648bffffffff,58.0,3.0,0.0
842648dffffffff,8.0,0.0,0.0
8426491ffffffff,7.0,0.0,0.0
8426493ffffffff,397.0,31.0,6.0
8426495ffffffff,24.0,8.0,0.0
8426497ffffffff,69.0,16.0,1.0
8426499ffffffff,9.0,0.0,0.0
842649bffffffff,126.0,6.0,0.0
842649dffffffff,5.0,0.0,0.0
84264a1ffffffff,28.0,7.0,0.0
84264a3ffffffff,12.0,5.0,0.0
84264a5ffffffff,16.0,0.0,0.0
84264a7ffffffff,93.0,3.0,0.0
84264a9ffffffff,14.0,2.0,0.0
84264abffffffff,4.0,0.0,0.0
84264adffffffff,41.0,2.0,0.0
84264b3ffffffff,4.0,0.0,0.0
84264b7ffffffff,11.0,4.0,0.0
84264b9ffffffff,49.0,11.0,0.0
84264bbffffffff,106.0,20.0,0.0
84264bdffffffff,9.0,0.0,0.0
84264c1ffffffff,22.0,2.0,0.0
84264c3ffffffff,74.0,13.0,0.0
84264c5ffffffff,180.0,25.0,0.0
84264c7ffffffff,153.0,14.0,0.0
84264c9ffffffff,2.0,0.0,0.0
84264cbffffffff,50.0,4.0,0.0
84264cdffffffff,18.0,2.0,0.0
84264d1ffffffff,722.0,72.0,0.0
84264d3ffffffff,29.0,6.0,0.0
84264d5ffffffff,20.0,5.0,0.0
84264d7ffffffff,3.0,0.0,0.0
84264d9ffffffff,258.0,14.0,0.0
84264dbffffffff,192.0,82.0,0.0
84264ddffffffff,56.0,6.0,0.0
84264e1ffffffff,11.0,0.0,0.0
84264e3ffffffff,4.0,0.0,0.0
84264e5ffffffff,170.0,28.0,0.0
84264e7ffffffff,18.0,6.0,0.0
84264e9ffffffff,2.0,0.0,0.0
84264ebffffffff,7.0,0.0,0.0
84264edffffffff,11.0,1.0,0.0
8426501ffffffff,10.0,0.0,0.0
8426505ffffffff,7.0,0.0,0.0
8426509ffffffff,3.0,0.0,0.0
842650bffffffff,10.0,0.0,0.0
842650dffffffff,16.0,0.0,0.0
8426513ffffffff,2.0,0.0,0.0
8426515ffffffff,1.0,0.0,0.0
8426519ffffffff,5.0,0.0,0.0
842651bffffffff,18.0,0.0,0.0
842651dffffffff,9.0,0.0,0.0
8426521ffffffff,21.0,1.0,0.0
8426523ffffffff,2.0,0.0,0.0
8426527ffffffff,23.0,8.0,0.0
8426529ffffffff,13.0,0.0,0.0
842652bffffffff,34.0,6.0,0.0
842652dffffffff,10.0,2.0,0.0
8426531ffffffff,20.0,2.0,0.0
8426533ffffffff,126.0,9.0,0.0
8426535ffffffff,9.0,0.0,0.0
8426537ffffffff,3.0,0.0,0.0
8426539ffffffff,1.0,0.0,0.0
842653bffffffff,62.0,13.0,0.0
842653dffffffff,29.0,6.0,0.0
8426541ffffffff,16.0,0.0,0.0
8426543ffffffff,7.0,2.0,0.0
8426547ffffffff,20.0,0.0,0.0
842654bffffffff,7.0,0.0,0.0
842654dffffffff,6.0,0.0,0.0
8426551ffffffff,129.0,2.0,0.0
8426553ffffffff,2.0,0.0,0.0
8426555ffffffff,280.0,10.0,0.0
8426557ffffffff,29.0,0.0,0.0
8426559ffffffff,8.0,0.0,0.0
842655bffffffff,5.0,0.0,0.0
842655dffffffff,46.0,0.0,0.0
8426561ffffffff,66.0,0.0,0.0
8426563ffffffff,30.0,1.0,0.0
8426565ffffffff,31.0,3.0,0.0
8426567ffffffff,156.0,11.0,0.0
8426569ffffffff,1.0,0.0,0.0
842656bffffffff,1.0,0.0,0.0
842656dffffffff,5.0,0.0,0.0
8426583ffffffff,3.0,0.0,0.0
8426585ffffffff,4.0,0.0,0.0
8426587ffffffff,4.0,4.0,0.0
8426589ffffffff,1.0,0.0,0.0
842658bffffffff,4.0,0.0,0.0
8426591ffffffff,2.0,0.0,0.0
8426593ffffffff,26.0,2.0,0.0
8426597ffffffff,4.0,0.0,0.0
8426599ffffffff,84.0,3.0,0.0
842659bffffffff,394.0,35.0,0.0
842659dffffffff,7.0,0.0,0.0
84265a3ffffffff,41.0,20.0,0.0
84265a5ffffffff,2.0,0.0,0.0
84265a7ffffffff,15.0,2.0,0.0
84265adffffffff,2.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0
84265b3ffffffff,2.0,0.0,0.0
84265b5ffffffff,29.0,2.0,0.0
84265b7ffffffff,2.0,0.0,0.0
84265b9ffffffff,40.0,5.0,0.0
84265bbffffffff,2.0,0.0,0.0
84265c1ffffffff,51.0,7.0,0.0
84265c3ffffffff,2.0,0.0,0.0
84265c5ffffffff,2.0,0.0,0.0
84265c7ffffffff,31.0,9.0,0.0
84265c9ffffffff,7.0,2.0,0.0
84265cbffffffff,14.0,0.0,0.0
84265cdffffffff,9.0,0.0,0.0
84265d1ffffffff,2.0,0.0,0.0
84265d3ffffffff,7.0,0.0,0.0
84265d5ffffffff,3.0,0.0,0.0
84265d7ffffffff,53.0,3.0,0.0
84265d9ffffffff,86.0,7.0,0.0
84265dbffffffff,95.0,24.0,0.0
84265e3ffffffff,2.0,0.0,0.0
84265e5ffffffff,3.0,0.0,0.0
84265e7ffffffff,4.0,0.0,0.0
84265edffffffff,3.0,1.0,0.0
8426601ffffffff,5.0,2.0,0.0
8426603ffffffff,26.0,1.0,0.0
8426605ffffffff,36.0,8.0,0.0
8426607ffffffff,515.0,15.0,0.0
8426609ffffffff,108.0,14.0,0.0
842660bffffffff,96.0,20.0,0.0
8426611ffffffff,16.0,0.0,0.0
8426613ffffffff,79.0,4.0,0.0
8426615ffffffff,12.0,0.0,0.0
8426617ffffffff,27.0,0.0,0.0
8426619ffffffff,194.0,8.0,0.0
842661bffffffff,835.0,46.0,0.0
842661dffffffff,34.0,0.0,0.0
8426621ffffffff,235.0,21.0,0.0
8426623ffffffff,92.0,4.0,0.0
8426625ffffffff,34.0,0.0,0.0
8426627ffffffff,5.0,0.0,0.0
8426629ffffffff,245.0,20.0,0.0
842662bffffffff,143.0,9.0,0.0
842662dffffffff,110.0,6.0,0.0
8426631ffffffff,32.0,6.0,0.0
8426633ffffffff,3.0,2.0,0.0
8426635ffffffff,46.0,14.0,0.0
8426637ffffffff,4.0,4.0,0.0
8426639ffffffff,43.0,0.0,0.0
842663bffffffff,23.0,0.0,0.0
842663dffffffff,194.0,4.0,0.0
8426641ffffffff,1761.0,339.0,0.0
8426643ffffffff,7.0,0.0,0.0
8426645ffffffff,1441.0,115.0,0.0
8426647ffffffff,212.0,8.0,0.0
8426649ffffffff,457.0,28.0,0.0
842664bffffffff,144.0,7.0,0.0
842664dffffffff,7418.0,2238.0,0.0
8426651ffffffff,17.0,0.0,0.0
8426655ffffffff,2.0,0.0,0.0
8426657ffffffff,266.0,32.0,0.0
8426659ffffffff,22.0,0.0,0.0
842665bffffffff,14.0,0.0,0.0
842665dffffffff,3.0,0.0,0.0
8426661ffffffff,66.0,8.0,0.0
8426663ffffffff,8.0,0.0,0.0
8426665ffffffff,368.0,29.0,0.0
8426667ffffffff,39.0,15.0,0.0
8426669ffffffff,796.0,69.0,0.0
842666bffffffff,165.0,14.0,0.0
842666dffffffff,69.0,0.0,0.0
8426681ffffffff,10.0,0.0,0.0
8426683ffffffff,17.0,2.0,0.0
8426685ffffffff,18.0,5.0,0.0
8426689ffffffff,239.0,30.0,0.0
842668bffffffff,216.0,26.0,0.0
842668dffffffff,8.0,0.0,0.0
8426691ffffffff,8.0,0.0,0.0
8426693ffffffff,2.0,2.0,0.0
8426695ffffffff,14.0,0.0,0.0
8426699ffffffff,8.0,4.0,0.0
842669bffffffff,12.0,6.0,0.0
842669dffffffff,12.0,0.0,0.0
84266a1ffffffff,169.0,8.0,0.0
84266a3ffffffff,26.0,0.0,0.0
84266a5ffffffff,97.0,35.0,0.0
84266a7ffffffff,24.0,0.0,0.0
84266a9ffffffff,53.0,5.0,0.0
84266abffffffff,15.0,0.0,0.0
84266adffffffff,114.0,8.0,0.0
84266b1ffffffff,36.0,9.0,0.0
84266b3ffffffff,6.0,0.0,0.0
84266b5ffffffff,16.0,5.0,0.0
84266b7ffffffff,183.0,0.0,0.0
84266b9ffffffff,7.0,1.0,0.0
84266bbffffffff,75.0,14.0,0.0
84266bdffffffff,1.0,0.0,0.0
84266c1ffffffff,10.0,0.0,0.0
84266c3ffffffff,3.0,3.0,0.0
84266c5ffffffff,536.0,4.0,0.0
84266c7ffffffff,4.0,2.0,0.0
84266c9ffffffff,2.0,2.0,0.0
84266cbffffffff,9.0,0.0,0.0
84266cdffffffff,24.0,0.0,0.0
84266d1ffffffff,12.0,0.0,0.0
84266d3ffffffff,46.0,0.0,0.0
84266d5ffffffff,396.0,45.0,0.0
84266d7ffffffff,3.0,1.0,0.0
84266dbffffffff,336.0,24.0,0.0
84266ddffffffff,7.0,1.0,0.0
84266e1ffffffff,369.0,12.0,0.0
84266e3ffffffff,29.0,9.0,0.0
84266e5ffffffff,2.0,2.0,0.0
84266e7ffffffff,32.0,4.0,0.0
84266e9ffffffff,14.0,0.0,0.0
84266ebffffffff,76.0,0.0,0.0
84266edffffffff,9.0,0.0,0.0
8426701ffffffff,1.0,0.0,0.0
8426703ffffffff,3.0,0.0,0.0
8426705ffffffff,16.0,0.0,0.0
8426707ffffffff,18.0,0.0,0.0
8426709ffffffff,5.0,0.0,0.0
842670bffffffff,9.0,0.0,0.0
842670dffffffff,2.0,0.0,0.0
8426711ffffffff,22.0,0.0,0.0
8426713ffffffff,15.0,3.0,0.0
8426717ffffffff,25.0,6.0,0.0
8426719ffffffff,110.0,21.0,0.0
842671bffffffff,16.0,5.0,0.0
842671dffffffff,13.0,5.0,0.0
8426721ffffffff,2.0,0.0,0.0
8426723ffffffff,7.0,0.0,0.0
842672dffffffff,3.0,0.0,0.0
8426733ffffffff,15.0,2.0,0.0
8426735ffffffff,3.0,0.0,0.0
842673bffffffff,13.0,2.0,0.0
842673dffffffff,2.0,0.0,0.0
8426741ffffffff,14.0,0.0,0.0
8426743ffffffff,28.0,4.0,0.0
8426745ffffffff,193.0,42.0,0.0
8426747ffffffff,151.0,14.0,0.0
8426749ffffffff,4.0,0.0,0.0
