cell_id,Somateria mollissima,Somateria mollissima mollissima,Somateria mollissima faeroeensis,Somateria mollissima v-nigrum,Somateria mollissima dresseri,Somateria mollissima borealis,Somateria mollissima sedentaria
84075ebffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0
84075edffffffff,436.0,0.0,0.0,0.0,0.0,0.0,0.0
8407621ffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0
8407623ffffffff,266.0,0.0,0.0,0.0,0.0,0.0,0.0
8407625ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8407627ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8407635ffffffff,157.0,0.0,0.0,0.0,0.0,0.0,0.0
8407703ffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0
8407711ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8407715ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8407719ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840771dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8407731ffffffff,396.0,0.0,0.0,0.0,0.0,0.0,0.0
8407733ffffffff,851.0,0.0,0.0,0.0,0.0,0.0,0.0
8407739ffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0
840773bffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0
8407753ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8407a83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8407a99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840802dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8408057ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408061ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8408065ffffffff,39.0,4.0,0.0,0.0,0.0,0.0,0.0
8408151ffffffff,114.0,3.0,0.0,0.0,0.0,0.0,0.0
8408153ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8408159ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
840815bffffffff,124.0,3.0,0.0,0.0,0.0,0.0,0.0
8408283ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408287ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840829bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84082a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84082a5ffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0
84082d1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84082dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408305ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
8408329ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
840832dffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8408333ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8408339ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840833bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840833dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408361ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408363ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408365ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840836dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8408807ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
840880bffffffff,23.0,4.0,0.0,0.0,0.0,0.0,0.0
8408821ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408829ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
840882bffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
840882dffffffff,16.0,4.0,0.0,0.0,0.0,0.0,0.0
8408837ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8408839ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840883dffffffff,35.0,2.0,0.0,0.0,0.0,0.0,0.0
8408867ffffffff,24.0,8.0,0.0,0.0,0.0,0.0,0.0
8408889ffffffff,64.0,8.0,0.0,0.0,0.0,0.0,0.0
840888dffffffff,13.0,7.0,0.0,0.0,0.0,0.0,0.0
84088dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e1ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
84088e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088edffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408901ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
840890dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408937ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8408949ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408959ffffffff,61.0,35.0,0.0,0.0,0.0,0.0,0.0
840895bffffffff,32.0,19.0,0.0,0.0,0.0,0.0,0.0
8408961ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
8408963ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408965ffffffff,39.0,29.0,0.0,0.0,0.0,0.0,0.0
8408967ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8408969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840896bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840896dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8408983ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8408985ffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8408987ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840898bffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
840898dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8408995ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8408997ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84089abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84089adffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b1ffffffff,40.0,2.0,0.0,0.0,0.0,0.0,0.0
84089b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bbffffffff,67.0,3.0,0.0,0.0,0.0,0.0,0.0
84089c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84089cbffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d9ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84089dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ddffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ebffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
84089edffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ab9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b33ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8408b37ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b4dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c93ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
8408d49ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d51ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ec9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed3ffffffff,149.0,11.0,0.0,0.0,0.0,0.0,0.0
8408ed7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408edbffffffff,38.0,3.0,0.0,0.0,0.0,0.0,0.0
8408f29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84094a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84094b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84094b5ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
84094b7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8409585ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8409587ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
8409591ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8409599ffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
840959bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840959dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84095a9ffffffff,20.0,3.0,0.0,0.0,0.0,0.0,0.0
84095abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84095adffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84095bbffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84095bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409803ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8409805ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8409807ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8409811ffffffff,35.0,11.0,0.0,0.0,0.0,0.0,0.0
8409815ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8409817ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8409819ffffffff,11.0,6.0,0.0,0.0,0.0,0.0,0.0
840981bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840981dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8409821ffffffff,61.0,4.0,0.0,0.0,0.0,0.0,0.0
8409823ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409825ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8409829ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
840982bffffffff,78.0,5.0,0.0,0.0,0.0,0.0,0.0
840982dffffffff,48.0,2.0,0.0,0.0,0.0,0.0,0.0
840983dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84098c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84098d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8409911ffffffff,177.0,10.0,0.0,0.0,0.0,0.0,0.0
8409913ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8409917ffffffff,58.0,4.0,0.0,0.0,0.0,0.0,0.0
840991bffffffff,383.0,6.0,0.0,0.0,0.0,0.0,0.0
8409937ffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0
8409981ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8409983ffffffff,19.0,9.0,0.0,0.0,0.0,0.0,0.0
8409987ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840998dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409991ffffffff,62.0,23.0,0.0,0.0,0.0,0.0,0.0
8409993ffffffff,158.0,43.0,0.0,0.0,0.0,0.0,0.0
8409995ffffffff,36.0,11.0,0.0,0.0,0.0,0.0,0.0
8409997ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b1ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
84099b9ffffffff,37.0,29.0,0.0,0.0,0.0,0.0,0.0
84099bdffffffff,34.0,12.0,0.0,0.0,0.0,0.0,0.0
84099e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84099e9ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
84099ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a09ffffffff,88.0,0.0,2.0,0.0,0.0,0.0,0.0
8409a41ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a43ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a45ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a47ffffffff,31.0,3.0,0.0,0.0,0.0,0.0,0.0
8409a4dffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a55ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a69ffffffff,93.0,4.0,1.0,0.0,0.0,0.0,0.0
8409a6bffffffff,71.0,7.0,0.0,0.0,0.0,0.0,0.0
8409ab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c02dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c141ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c143ffffffff,3053.0,0.0,0.0,0.0,0.0,0.0,0.0
840c145ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
840c147ffffffff,246.0,0.0,0.0,0.0,0.0,0.0,0.0
840c14dffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
840c15dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840c309ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840c32dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840c347ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c425ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c427ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c501ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c503ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840c511ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c515ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c51dffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a5ffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5adffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c6a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca43ffffffff,1021.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca99ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
