cell_id,Buteo rufinus,Buteo rufinus rufinus,Buteo rufinus cirtensis
8420a27ffffffff,12.0,0.0,0.0
8420a53ffffffff,1.0,1.0,0.0
8420a57ffffffff,2.0,0.0,0.0
8420a5bffffffff,2.0,2.0,0.0
8420a61ffffffff,1.0,0.0,0.0
8420a65ffffffff,9.0,2.0,0.0
8420a6bffffffff,2.0,0.0,0.0
8420a87ffffffff,4.0,0.0,0.0
8420a8bffffffff,2.0,0.0,0.0
8420ac5ffffffff,2.0,0.0,0.0
8420ad1ffffffff,7.0,0.0,0.0
8420ae1ffffffff,1.0,0.0,0.0
8420ae3ffffffff,1.0,0.0,0.0
8420b11ffffffff,17.0,0.0,0.0
8420b13ffffffff,8.0,0.0,0.0
8420b17ffffffff,2.0,0.0,0.0
8420b1bffffffff,9.0,0.0,0.0
8420b2bffffffff,1.0,0.0,0.0
8420b39ffffffff,1.0,0.0,0.0
8420b3bffffffff,10.0,0.0,0.0
8420c89ffffffff,4.0,0.0,0.0
8420c8dffffffff,4.0,0.0,0.0
8420c91ffffffff,2.0,0.0,0.0
8420c97ffffffff,2.0,0.0,0.0
8420c9bffffffff,2.0,0.0,0.0
8420d69ffffffff,3.0,0.0,0.0
8420e05ffffffff,16.0,2.0,0.0
8420e07ffffffff,68.0,21.0,0.0
8420e0bffffffff,1.0,0.0,0.0
8420e0dffffffff,5.0,2.0,0.0
8420e23ffffffff,9.0,0.0,0.0
8420e27ffffffff,2.0,0.0,0.0
8420e2bffffffff,25.0,14.0,0.0
8420e31ffffffff,5.0,5.0,0.0
8420e39ffffffff,5.0,0.0,0.0
8420e3dffffffff,31.0,9.0,0.0
8420e45ffffffff,18.0,6.0,0.0
8420e4dffffffff,7.0,1.0,0.0
8420e61ffffffff,4.0,0.0,0.0
8420e63ffffffff,1.0,0.0,0.0
8420e65ffffffff,5.0,0.0,0.0
8420e67ffffffff,1.0,0.0,0.0
8420e69ffffffff,38.0,5.0,0.0
8420e6bffffffff,2.0,0.0,0.0
8420e93ffffffff,1.0,0.0,0.0
8420eb1ffffffff,2.0,0.0,0.0
8420f09ffffffff,4.0,0.0,0.0
8420f41ffffffff,4.0,0.0,0.0
8420f51ffffffff,7.0,0.0,0.0
8420f55ffffffff,2.0,0.0,0.0
8420f5dffffffff,2.0,0.0,0.0
8420f61ffffffff,1.0,0.0,0.0
8420f63ffffffff,2.0,0.0,0.0
8421215ffffffff,1.0,0.0,0.0
8421505ffffffff,2.0,0.0,0.0
8421507ffffffff,3.0,0.0,0.0
8421529ffffffff,30.0,8.0,0.0
8421837ffffffff,1.0,0.0,0.0
8421897ffffffff,2.0,0.0,0.0
84218b3ffffffff,8.0,2.0,0.0
84218bbffffffff,2.0,2.0,0.0
84218e7ffffffff,1.0,0.0,0.0
8421981ffffffff,1.0,1.0,0.0
8421983ffffffff,6.0,2.0,0.0
842199dffffffff,9.0,0.0,0.0
84219c9ffffffff,2.0,0.0,0.0
84219d3ffffffff,12.0,4.0,0.0
8421a0bffffffff,2.0,0.0,0.0
8424001ffffffff,5.0,0.0,0.0
842400dffffffff,2.0,0.0,0.0
8424031ffffffff,2.0,0.0,0.0
8424033ffffffff,2.0,0.0,0.0
8424037ffffffff,10.0,0.0,0.0
8424047ffffffff,2.0,0.0,0.0
842405bffffffff,1.0,0.0,0.0
842406bffffffff,2.0,0.0,0.0
84240adffffffff,9.0,0.0,0.0
84240e1ffffffff,3.0,0.0,0.0
84241c9ffffffff,1.0,0.0,0.0
84241d9ffffffff,3.0,0.0,0.0
8424213ffffffff,11.0,0.0,0.0
842428dffffffff,1.0,0.0,0.0
8424299ffffffff,1.0,0.0,0.0
84242c1ffffffff,2.0,0.0,0.0
84242c7ffffffff,3.0,0.0,0.0
84242e1ffffffff,1.0,0.0,0.0
8424311ffffffff,5.0,0.0,0.0
842434dffffffff,2.0,0.0,0.0
8424467ffffffff,1.0,0.0,0.0
8424505ffffffff,11.0,0.0,0.0
842451dffffffff,5.0,0.0,0.0
8424529ffffffff,7.0,0.0,0.0
842452dffffffff,2.0,0.0,0.0
8424567ffffffff,8.0,0.0,0.0
842456bffffffff,2.0,0.0,0.0
8424769ffffffff,1.0,0.0,0.0
842476dffffffff,1.0,0.0,0.0
8424e41ffffffff,2.0,0.0,0.0
8424e5bffffffff,3.0,0.0,0.0
8425115ffffffff,2.0,0.0,0.0
8425123ffffffff,3.0,0.0,0.0
8425131ffffffff,2.0,0.0,0.0
8425135ffffffff,9.0,0.0,0.0
8425137ffffffff,3.0,0.0,0.0
842513dffffffff,1.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0
84251adffffffff,3.0,0.0,0.0
842596dffffffff,7.0,0.0,0.0
8425a01ffffffff,2.0,0.0,0.0
8425a03ffffffff,2.0,0.0,0.0
8425a33ffffffff,2.0,0.0,0.0
8425a41ffffffff,5.0,0.0,0.0
8425a49ffffffff,7.0,0.0,0.0
8425a4dffffffff,3.0,0.0,0.0
8425aabffffffff,1.0,0.0,0.0
8425ad7ffffffff,3.0,0.0,0.0
8425ae9ffffffff,1.0,0.0,0.0
8425b03ffffffff,2.0,0.0,0.0
8425b07ffffffff,4.0,0.0,0.0
8425b0dffffffff,2.0,0.0,0.0
8425b1dffffffff,13.0,9.0,0.0
8425b3bffffffff,1.0,1.0,0.0
8425b41ffffffff,3.0,0.0,0.0
8425b43ffffffff,4.0,0.0,0.0
8425b47ffffffff,3.0,0.0,0.0
8425b4bffffffff,1.0,1.0,0.0
8425b57ffffffff,2.0,0.0,0.0
842c001ffffffff,31.0,12.0,0.0
842c003ffffffff,42.0,0.0,0.0
842c005ffffffff,4.0,2.0,0.0
842c009ffffffff,1.0,0.0,0.0
842c00bffffffff,28.0,4.0,0.0
842c00dffffffff,4.0,0.0,0.0
842c011ffffffff,11.0,0.0,0.0
842c015ffffffff,32.0,0.0,0.0
842c019ffffffff,5.0,0.0,0.0
842c01bffffffff,3.0,0.0,0.0
842c01dffffffff,8.0,0.0,0.0
842c02dffffffff,3.0,0.0,0.0
842c031ffffffff,7.0,0.0,0.0
842c033ffffffff,12.0,0.0,0.0
842c035ffffffff,10.0,0.0,0.0
842c037ffffffff,5.0,0.0,0.0
842c039ffffffff,8.0,0.0,0.0
842c03bffffffff,9.0,0.0,0.0
842c041ffffffff,10.0,0.0,0.0
842c043ffffffff,355.0,83.0,0.0
842c045ffffffff,3.0,0.0,0.0
842c047ffffffff,15.0,2.0,0.0
842c049ffffffff,11.0,0.0,0.0
842c04bffffffff,23.0,1.0,0.0
842c051ffffffff,3.0,0.0,0.0
842c053ffffffff,9.0,0.0,0.0
842c055ffffffff,6.0,2.0,0.0
842c057ffffffff,45.0,0.0,0.0
842c059ffffffff,116.0,28.0,0.0
842c05bffffffff,32.0,0.0,0.0
842c05dffffffff,36.0,11.0,0.0
842c061ffffffff,4.0,2.0,0.0
842c063ffffffff,20.0,5.0,0.0
842c065ffffffff,9.0,3.0,0.0
842c067ffffffff,29.0,0.0,0.0
842c069ffffffff,13.0,1.0,0.0
842c06bffffffff,4.0,0.0,0.0
842c06dffffffff,10.0,0.0,0.0
842c083ffffffff,2.0,0.0,0.0
842c089ffffffff,2.0,0.0,0.0
842c091ffffffff,3.0,0.0,0.0
842c095ffffffff,6.0,0.0,0.0
842c097ffffffff,2.0,0.0,0.0
842c09dffffffff,1.0,0.0,0.0
842c0a7ffffffff,2.0,0.0,0.0
842c0a9ffffffff,4.0,0.0,0.0
842c0b3ffffffff,4.0,0.0,0.0
842c0b7ffffffff,15.0,0.0,0.0
842c0bbffffffff,7.0,0.0,0.0
842c0c1ffffffff,48.0,0.0,0.0
842c0c3ffffffff,20.0,0.0,0.0
842c0c7ffffffff,10.0,0.0,0.0
842c0c9ffffffff,45.0,0.0,0.0
842c0cbffffffff,33.0,0.0,0.0
842c0dbffffffff,2.0,0.0,0.0
842c0e9ffffffff,2.0,0.0,0.0
842c101ffffffff,5.0,0.0,0.0
842c105ffffffff,1.0,0.0,0.0
842c107ffffffff,2.0,0.0,0.0
842c109ffffffff,4.0,0.0,0.0
842c10dffffffff,2.0,0.0,0.0
842c11dffffffff,5.0,0.0,0.0
842c123ffffffff,9.0,0.0,0.0
842c129ffffffff,2.0,0.0,0.0
842c12bffffffff,1.0,0.0,0.0
842c133ffffffff,2.0,0.0,0.0
842c135ffffffff,6.0,0.0,0.0
842c139ffffffff,2.0,0.0,0.0
842c13bffffffff,16.0,0.0,0.0
842c13dffffffff,4.0,0.0,0.0
842c141ffffffff,2.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c149ffffffff,4.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c157ffffffff,19.0,0.0,0.0
842c159ffffffff,2.0,0.0,0.0
842c15bffffffff,21.0,0.0,0.0
842c15dffffffff,2.0,0.0,0.0
842c183ffffffff,2.0,0.0,0.0
842c18bffffffff,2.0,0.0,0.0
842c18dffffffff,9.0,0.0,0.0
842c191ffffffff,18.0,0.0,0.0
842c193ffffffff,4.0,0.0,0.0
842c195ffffffff,7.0,0.0,0.0
842c197ffffffff,5.0,0.0,0.0
842c19dffffffff,11.0,0.0,0.0
842c1a3ffffffff,4.0,0.0,0.0
842c1a7ffffffff,3.0,0.0,0.0
842c1abffffffff,2.0,0.0,0.0
842c1adffffffff,21.0,0.0,0.0
842c1b1ffffffff,2.0,0.0,0.0
842c1bbffffffff,12.0,0.0,0.0
842c1c1ffffffff,2.0,0.0,0.0
842c1cbffffffff,2.0,0.0,0.0
842c1d1ffffffff,11.0,0.0,0.0
842c1d7ffffffff,3.0,0.0,0.0
842c1d9ffffffff,7.0,0.0,0.0
842c1ddffffffff,14.0,0.0,0.0
842c1e3ffffffff,4.0,0.0,0.0
842c1e5ffffffff,2.0,0.0,0.0
842c1edffffffff,13.0,0.0,0.0
842c203ffffffff,6.0,0.0,0.0
842c205ffffffff,3.0,0.0,0.0
842c207ffffffff,3.0,0.0,0.0
842c211ffffffff,1.0,0.0,0.0
842c215ffffffff,59.0,0.0,0.0
842c223ffffffff,2.0,0.0,0.0
842c225ffffffff,2.0,0.0,0.0
842c227ffffffff,2.0,0.0,0.0
842c229ffffffff,18.0,0.0,0.0
842c22dffffffff,27.0,2.0,0.0
842c231ffffffff,4.0,0.0,0.0
842c233ffffffff,6.0,2.0,0.0
842c235ffffffff,32.0,8.0,0.0
842c237ffffffff,37.0,6.0,0.0
842c23bffffffff,6.0,0.0,0.0
842c261ffffffff,3.0,0.0,0.0
842c263ffffffff,33.0,0.0,0.0
842c265ffffffff,2.0,0.0,0.0
842c267ffffffff,1.0,0.0,0.0
842c269ffffffff,3.0,0.0,0.0
842c26bffffffff,1.0,0.0,0.0
842c26dffffffff,1.0,0.0,0.0
842c281ffffffff,6.0,0.0,0.0
842c283ffffffff,59.0,0.0,0.0
842c285ffffffff,3.0,0.0,0.0
842c287ffffffff,2.0,0.0,0.0
842c2a1ffffffff,67.0,0.0,0.0
842c2a3ffffffff,78.0,0.0,0.0
842c2a5ffffffff,12.0,0.0,0.0
842c2a7ffffffff,4.0,0.0,0.0
842c2a9ffffffff,2.0,0.0,0.0
842c2abffffffff,15.0,0.0,0.0
842c2b7ffffffff,2.0,0.0,0.0
842c2b9ffffffff,4.0,0.0,0.0
842c2bdffffffff,1.0,0.0,0.0
842c2c1ffffffff,3.0,0.0,0.0
842c2e1ffffffff,3.0,0.0,0.0
842c2e5ffffffff,77.0,0.0,0.0
842c2e7ffffffff,21.0,0.0,0.0
842c2e9ffffffff,6.0,0.0,0.0
842c2edffffffff,20.0,4.0,0.0
842c30dffffffff,2.0,0.0,0.0
842c313ffffffff,5.0,2.0,0.0
842c317ffffffff,6.0,2.0,0.0
842c31dffffffff,5.0,0.0,0.0
842c323ffffffff,3.0,0.0,0.0
842c32bffffffff,6.0,0.0,0.0
842c333ffffffff,33.0,0.0,0.0
842c339ffffffff,3.0,0.0,0.0
842c33bffffffff,13.0,0.0,0.0
842c343ffffffff,2.0,0.0,0.0
842c359ffffffff,1.0,0.0,0.0
842c35bffffffff,2.0,0.0,0.0
842c35dffffffff,2.0,0.0,0.0
842c365ffffffff,6.0,0.0,0.0
842c369ffffffff,2.0,2.0,0.0
842c439ffffffff,1.0,0.0,0.0
842c56dffffffff,200.0,0.0,0.0
842c66bffffffff,3.0,0.0,0.0
842c6e1ffffffff,2.0,0.0,0.0
842c729ffffffff,1.0,0.0,0.0
842c72dffffffff,2.0,0.0,0.0
842c763ffffffff,12.0,0.0,0.0
842c765ffffffff,4.0,0.0,0.0
842c767ffffffff,13.0,0.0,0.0
842c813ffffffff,4.0,0.0,0.0
842c833ffffffff,9.0,0.0,0.0
842c835ffffffff,6.0,0.0,0.0
842c853ffffffff,1.0,0.0,0.0
842c85bffffffff,8.0,0.0,0.0
842c887ffffffff,2.0,0.0,0.0
842c895ffffffff,3.0,0.0,0.0
842c89bffffffff,7.0,0.0,0.0
842c8a5ffffffff,5.0,0.0,0.0
842c8c3ffffffff,5.0,0.0,0.0
842c8c7ffffffff,2.0,0.0,0.0
842c8d5ffffffff,2.0,0.0,0.0
842c8d7ffffffff,35.0,0.0,0.0
842c8e1ffffffff,3.0,0.0,0.0
842c8ebffffffff,1.0,0.0,0.0
842c8edffffffff,26.0,0.0,0.0
842c901ffffffff,5.0,0.0,0.0
842c903ffffffff,63.0,0.0,0.0
842c907ffffffff,3.0,0.0,0.0
842c911ffffffff,2.0,0.0,0.0
842c915ffffffff,11.0,0.0,0.0
842c917ffffffff,17.0,0.0,0.0
842c91dffffffff,4.0,0.0,0.0
842c931ffffffff,29.0,0.0,0.0
842c933ffffffff,28.0,0.0,0.0
842c935ffffffff,17.0,0.0,0.0
842c937ffffffff,3.0,0.0,0.0
842c939ffffffff,6.0,0.0,0.0
842c93bffffffff,486.0,17.0,0.0
842c93dffffffff,1.0,0.0,0.0
842c987ffffffff,10.0,0.0,0.0
842c98dffffffff,2.0,0.0,0.0
842c9bbffffffff,1.0,0.0,0.0
842c9c5ffffffff,2.0,0.0,0.0
842c9c7ffffffff,2.0,0.0,0.0
842c9c9ffffffff,1.0,0.0,0.0
842c9d5ffffffff,2.0,0.0,0.0
842c9d9ffffffff,3.0,0.0,0.0
842c9ddffffffff,2.0,0.0,0.0
842c9edffffffff,1.0,0.0,0.0
842ca85ffffffff,2.0,0.0,0.0
842ca8bffffffff,2.0,0.0,0.0
842ca8dffffffff,8.0,0.0,0.0
842caa9ffffffff,1.0,0.0,0.0
842caabffffffff,2.0,0.0,0.0
842caadffffffff,4.0,0.0,0.0
842cab1ffffffff,2.0,0.0,0.0
842cac1ffffffff,6.0,0.0,0.0
842cac3ffffffff,33.0,0.0,0.0
842cac5ffffffff,3.0,0.0,0.0
842cac7ffffffff,25.0,0.0,0.0
842cac9ffffffff,11.0,0.0,0.0
842cacbffffffff,7.0,0.0,0.0
842cacdffffffff,10.0,0.0,0.0
842cad1ffffffff,4.0,0.0,0.0
842cad9ffffffff,8.0,0.0,0.0
842cadbffffffff,4.0,0.0,0.0
842cc03ffffffff,18.0,0.0,0.0
842cc05ffffffff,6.0,0.0,0.0
842cc07ffffffff,235.0,0.0,0.0
842cc13ffffffff,6.0,0.0,0.0
842cc15ffffffff,13.0,0.0,0.0
842cc21ffffffff,20.0,0.0,0.0
842cc29ffffffff,2.0,0.0,0.0
842cc2bffffffff,17.0,0.0,0.0
842cc2dffffffff,9.0,0.0,0.0
842cc31ffffffff,3.0,0.0,0.0
842cc33ffffffff,13.0,0.0,0.0
842cc35ffffffff,13.0,0.0,0.0
842cc37ffffffff,16.0,0.0,0.0
842cc39ffffffff,4.0,0.0,0.0
842cc3dffffffff,14.0,0.0,0.0
842cc61ffffffff,4.0,0.0,0.0
842cc65ffffffff,3.0,0.0,0.0
842cc67ffffffff,4.0,0.0,0.0
842cc69ffffffff,2.0,0.0,0.0
842cc6bffffffff,13.0,0.0,0.0
842ccabffffffff,2.0,0.0,0.0
842ccb1ffffffff,12.0,0.0,0.0
842ccb3ffffffff,3.0,0.0,0.0
842ccb7ffffffff,6.0,0.0,0.0
842ccb9ffffffff,4.0,0.0,0.0
842ccbdffffffff,7.0,0.0,0.0
842cce1ffffffff,18.0,0.0,0.0
842cce3ffffffff,2.0,0.0,0.0
842cce9ffffffff,4.0,0.0,0.0
842ccedffffffff,12.0,0.0,0.0
842cd37ffffffff,2.0,0.0,0.0
842cd49ffffffff,49.0,0.0,0.0
842cd4bffffffff,51.0,0.0,0.0
842cd4dffffffff,3.0,0.0,0.0
842cd53ffffffff,2.0,0.0,0.0
842cd59ffffffff,31.0,0.0,0.0
842cd5bffffffff,75.0,0.0,0.0
842cd5dffffffff,6.0,0.0,0.0
842cd61ffffffff,2.0,0.0,0.0
842cd69ffffffff,4.0,0.0,0.0
842cd6bffffffff,2.0,0.0,0.0
842cd93ffffffff,2.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cda1ffffffff,2.0,0.0,0.0
842cdcbffffffff,3.0,0.0,0.0
842cdd1ffffffff,4.0,0.0,0.0
842cdd5ffffffff,46.0,0.0,0.0
842cdd7ffffffff,1.0,0.0,0.0
842ce41ffffffff,1.0,0.0,0.0
842ce49ffffffff,3.0,0.0,0.0
842ce4bffffffff,16.0,0.0,0.0
842ce4dffffffff,3.0,0.0,0.0
842ce51ffffffff,4.0,0.0,0.0
842ce59ffffffff,2.0,0.0,0.0
842ce6dffffffff,3.0,0.0,0.0
842cf03ffffffff,28.0,0.0,0.0
842cf05ffffffff,2.0,0.0,0.0
842cf07ffffffff,195.0,0.0,0.0
842cf09ffffffff,5.0,0.0,0.0
842cf0bffffffff,2.0,0.0,0.0
842cf11ffffffff,3.0,0.0,0.0
842cf17ffffffff,2.0,0.0,0.0
842cf23ffffffff,2.0,0.0,0.0
842cf27ffffffff,29.0,0.0,0.0
842cf2bffffffff,4.0,0.0,0.0
842cf31ffffffff,64.0,0.0,0.0
