cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
84266e1ffffffff,4.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0
8426707ffffffff,10.0,0.0,0.0
8426745ffffffff,23.0,0.0,0.0
8426747ffffffff,5.0,0.0,0.0
8426749ffffffff,2.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0
8426765ffffffff,3.0,0.0,0.0
842676bffffffff,2.0,0.0,0.0
842680bffffffff,2.0,0.0,0.0
8426815ffffffff,7.0,0.0,0.0
8426819ffffffff,6.0,0.0,0.0
842681bffffffff,26.0,0.0,0.0
8426821ffffffff,2.0,0.0,0.0
8426831ffffffff,2.0,0.0,0.0
8426837ffffffff,6.0,0.0,0.0
8426853ffffffff,14.0,0.0,0.0
8426859ffffffff,4.0,0.0,0.0
8426881ffffffff,11.0,0.0,0.0
8426887ffffffff,2.0,0.0,0.0
8426889ffffffff,5.0,0.0,0.0
842688dffffffff,1.0,0.0,0.0
8426891ffffffff,25.0,0.0,1.0
8426893ffffffff,9.0,0.0,3.0
8426895ffffffff,2.0,0.0,0.0
8426899ffffffff,4.0,0.0,0.0
842689dffffffff,3.0,0.0,0.0
84268a3ffffffff,2.0,0.0,0.0
84268a7ffffffff,1.0,0.0,0.0
84268bbffffffff,2.0,0.0,0.0
84268cdffffffff,46.0,0.0,0.0
84268d3ffffffff,4.0,0.0,0.0
84268d5ffffffff,36.0,4.0,11.0
84268dbffffffff,2.0,0.0,2.0
84268ddffffffff,2.0,0.0,2.0
8426905ffffffff,19.0,0.0,0.0
8426915ffffffff,1.0,0.0,0.0
8426917ffffffff,2.0,0.0,0.0
842691dffffffff,29.0,0.0,0.0
8426929ffffffff,127.0,0.0,0.0
8426941ffffffff,3.0,0.0,0.0
8426951ffffffff,3.0,0.0,0.0
8426953ffffffff,3.0,0.0,0.0
8426959ffffffff,8.0,0.0,0.0
842695bffffffff,14.0,0.0,0.0
8426961ffffffff,17.0,0.0,0.0
8426963ffffffff,51.0,0.0,0.0
8426969ffffffff,18.0,0.0,0.0
842696bffffffff,34.0,0.0,0.0
8426987ffffffff,12.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0
842698dffffffff,11.0,0.0,0.0
8426995ffffffff,3.0,0.0,0.0
84269a1ffffffff,8.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0
84269abffffffff,8.0,0.0,0.0
84269b9ffffffff,4.0,0.0,0.0
84269c1ffffffff,2.0,0.0,0.0
84269c5ffffffff,38.0,0.0,0.0
84269cdffffffff,10.0,0.0,0.0
84269d1ffffffff,6.0,0.0,0.0
84269d5ffffffff,1.0,0.0,0.0
84269e1ffffffff,8.0,0.0,0.0
84269e9ffffffff,1.0,0.0,0.0
84269edffffffff,4.0,0.0,0.0
8426a15ffffffff,2.0,0.0,0.0
8426a17ffffffff,5.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0
8426a1bffffffff,2.0,0.0,0.0
8426a33ffffffff,4.0,0.0,0.0
8426a51ffffffff,2.0,0.0,0.0
8426a53ffffffff,3.0,0.0,0.0
8426a59ffffffff,1.0,0.0,0.0
8426a5dffffffff,8.0,0.0,0.0
8426a87ffffffff,12.0,4.0,1.0
8426a8bffffffff,13.0,6.0,2.0
8426a91ffffffff,7.0,0.0,2.0
8426a95ffffffff,5.0,2.0,0.0
8426a97ffffffff,3.0,0.0,3.0
8426a9dffffffff,4.0,0.0,2.0
8426aa5ffffffff,7.0,0.0,0.0
8426aa7ffffffff,2.0,0.0,0.0
8426aa9ffffffff,4.0,0.0,2.0
8426aabffffffff,2.0,0.0,0.0
8426aadffffffff,2.0,2.0,0.0
8426ab3ffffffff,7.0,2.0,1.0
8426ab7ffffffff,4.0,0.0,0.0
8426ac5ffffffff,4.0,0.0,0.0
8426ad9ffffffff,1.0,0.0,0.0
8426ae7ffffffff,2.0,0.0,0.0
8426aedffffffff,2.0,0.0,0.0
8426b1dffffffff,5.0,0.0,0.0
8426c1dffffffff,1.0,0.0,0.0
8426c37ffffffff,1.0,0.0,0.0
8426c87ffffffff,9.0,0.0,0.0
8426cb5ffffffff,2.0,0.0,0.0
8426d09ffffffff,1.0,0.0,0.0
8426d45ffffffff,3.0,0.0,0.0
8426d4bffffffff,2.0,0.0,0.0
8426de1ffffffff,2.0,0.0,0.0
8426de3ffffffff,1.0,0.0,0.0
8426de7ffffffff,28.0,0.0,0.0
8426dedffffffff,2.0,0.0,0.0
8426e11ffffffff,1.0,0.0,0.0
8426e23ffffffff,2.0,0.0,0.0
8426e4dffffffff,2.0,0.0,0.0
8426e67ffffffff,2.0,0.0,0.0
8426e9dffffffff,3.0,0.0,0.0
8426ec9ffffffff,6.0,0.0,0.0
8426ed1ffffffff,2.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0
8426eddffffffff,4.0,0.0,0.0
8426ee9ffffffff,3.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0
8426f21ffffffff,4.0,0.0,0.0
8426f25ffffffff,4.0,0.0,0.0
8426f27ffffffff,13.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0
8426f2dffffffff,27.0,0.0,3.0
8426f33ffffffff,2.0,0.0,0.0
8426f43ffffffff,2.0,0.0,0.0
8427135ffffffff,2.0,0.0,0.0
8427137ffffffff,2.0,0.0,0.0
8427139ffffffff,5.0,0.0,0.0
8427409ffffffff,4.0,2.0,0.0
8427411ffffffff,10.0,0.0,0.0
8427429ffffffff,1.0,0.0,0.0
8427437ffffffff,4.0,0.0,0.0
8427445ffffffff,2.0,0.0,0.0
8427481ffffffff,63.0,0.0,0.0
8427483ffffffff,70.0,0.0,0.0
8427485ffffffff,11.0,0.0,0.0
8427487ffffffff,13.0,0.0,0.0
842748dffffffff,16.0,0.0,0.0
8427491ffffffff,21.0,0.0,0.0
8427499ffffffff,31.0,0.0,0.0
842749bffffffff,10.0,0.0,0.0
842749dffffffff,2.0,0.0,0.0
84274a3ffffffff,2.0,0.0,0.0
84274abffffffff,10.0,0.0,0.0
84274b1ffffffff,6.0,0.0,0.0
84274b5ffffffff,2.0,0.0,0.0
84274b9ffffffff,2.0,0.0,0.0
84274bdffffffff,10.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0
84274c3ffffffff,4.0,0.0,0.0
84274cbffffffff,6.0,0.0,0.0
84274d1ffffffff,6.0,0.0,0.0
84274d3ffffffff,28.0,0.0,0.0
84274d7ffffffff,14.0,0.0,0.0
84274d9ffffffff,3.0,0.0,0.0
84274dbffffffff,17.0,0.0,0.0
84274ddffffffff,6.0,0.0,0.0
84274e1ffffffff,1.0,0.0,0.0
84274e3ffffffff,2.0,0.0,0.0
8427517ffffffff,1.0,0.0,0.0
8427531ffffffff,3.0,0.0,0.0
8427537ffffffff,2.0,0.0,0.0
8427569ffffffff,6.0,0.0,0.0
8427581ffffffff,45.0,0.0,0.0
8427583ffffffff,16.0,0.0,0.0
8427585ffffffff,55.0,0.0,0.0
8427587ffffffff,27.0,0.0,0.0
8427589ffffffff,2.0,0.0,0.0
842758bffffffff,3.0,0.0,0.0
842758dffffffff,5.0,0.0,0.0
8427593ffffffff,2.0,0.0,0.0
8427599ffffffff,5.0,0.0,0.0
842759bffffffff,4.0,0.0,0.0
842759dffffffff,36.0,0.0,0.0
84275a1ffffffff,7.0,0.0,0.0
84275a3ffffffff,1.0,0.0,0.0
84275a9ffffffff,4.0,0.0,0.0
84275adffffffff,12.0,0.0,0.0
84275b5ffffffff,1.0,0.0,0.0
84275b9ffffffff,6.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0
84275cdffffffff,3.0,0.0,0.0
84275d1ffffffff,6.0,0.0,0.0
84275d3ffffffff,17.0,0.0,0.0
84275d7ffffffff,19.0,0.0,0.0
84275ddffffffff,15.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0
84275edffffffff,2.0,0.0,0.0
8427717ffffffff,2.0,0.0,0.0
842771dffffffff,3.0,0.0,0.0
842773bffffffff,7.0,0.0,0.0
842785bffffffff,2.0,0.0,0.0
84278b3ffffffff,2.0,0.0,0.0
84278c1ffffffff,2.0,0.0,2.0
84278c9ffffffff,1.0,0.0,1.0
84278cdffffffff,2.0,0.0,0.0
8427909ffffffff,2.0,0.0,0.0
8427953ffffffff,7.0,0.0,0.0
842798dffffffff,10.0,0.0,0.0
84279e7ffffffff,1.0,0.0,0.0
8427a01ffffffff,4.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0
8427a07ffffffff,2.0,0.0,0.0
8427a33ffffffff,1.0,0.0,0.0
8427a61ffffffff,1.0,0.0,0.0
8427a85ffffffff,3.0,0.0,3.0
8427a87ffffffff,2.0,1.0,1.0
8427a9bffffffff,1.0,0.0,0.0
8427a9dffffffff,1.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0
8427ab7ffffffff,4.0,0.0,0.0
8427abdffffffff,4.0,0.0,2.0
8427ac5ffffffff,5.0,0.0,0.0
8427ad3ffffffff,5.0,0.0,4.0
8427b51ffffffff,2.0,0.0,0.0
8428021ffffffff,2.0,0.0,0.0
8428023ffffffff,6.0,0.0,0.0
8428025ffffffff,2.0,0.0,0.0
842802bffffffff,2.0,0.0,0.0
8428063ffffffff,6.0,0.0,0.0
8428069ffffffff,8.0,0.0,0.0
842806dffffffff,2.0,0.0,0.0
8428119ffffffff,1.0,0.0,0.0
8428133ffffffff,3.0,0.0,0.0
8428149ffffffff,7.0,0.0,0.0
842814bffffffff,26.0,0.0,0.0
8428151ffffffff,1.0,0.0,0.0
8428153ffffffff,18.0,0.0,3.0
8428155ffffffff,1.0,0.0,0.0
8428157ffffffff,3.0,0.0,0.0
8428161ffffffff,1.0,0.0,0.0
842818bffffffff,1.0,0.0,0.0
842818dffffffff,2.0,0.0,0.0
84281b5ffffffff,3.0,0.0,0.0
84281e5ffffffff,5.0,0.0,0.0
84281edffffffff,32.0,0.0,0.0
8428301ffffffff,2.0,0.0,0.0
8428303ffffffff,16.0,0.0,0.0
8428305ffffffff,10.0,0.0,0.0
8428307ffffffff,26.0,0.0,0.0
8428309ffffffff,66.0,0.0,0.0
842830bffffffff,19.0,0.0,0.0
842830dffffffff,72.0,0.0,0.0
8428315ffffffff,2.0,0.0,2.0
842831dffffffff,2.0,0.0,0.0
8428321ffffffff,14.0,0.0,0.0
8428323ffffffff,12.0,0.0,0.0
8428327ffffffff,55.0,0.0,0.0
8428329ffffffff,40.0,0.0,0.0
842832bffffffff,18.0,0.0,0.0
8428335ffffffff,2.0,0.0,0.0
8428341ffffffff,48.0,0.0,2.0
8428343ffffffff,35.0,0.0,0.0
8428345ffffffff,30.0,0.0,0.0
8428347ffffffff,27.0,0.0,0.0
842834dffffffff,61.0,0.0,0.0
8428355ffffffff,17.0,0.0,1.0
8428357ffffffff,27.0,0.0,0.0
8428361ffffffff,3.0,0.0,0.0
8428363ffffffff,32.0,0.0,0.0
8428365ffffffff,15.0,0.0,0.0
8428367ffffffff,30.0,0.0,0.0
8428369ffffffff,1.0,0.0,0.0
842836bffffffff,20.0,0.0,0.0
8428803ffffffff,3.0,0.0,0.0
8428811ffffffff,2.0,0.0,0.0
8428841ffffffff,31.0,0.0,0.0
8428843ffffffff,60.0,0.0,0.0
8428845ffffffff,2.0,0.0,0.0
8428847ffffffff,47.0,0.0,0.0
8428885ffffffff,2.0,0.0,0.0
8428887ffffffff,1.0,0.0,0.0
842888bffffffff,51.0,0.0,0.0
842888dffffffff,4.0,0.0,0.0
8428893ffffffff,4.0,0.0,0.0
8428897ffffffff,2.0,0.0,0.0
842889bffffffff,2.0,0.0,0.0
84288a9ffffffff,6.0,0.0,0.0
84288adffffffff,3.0,0.0,0.0
84288e1ffffffff,1.0,0.0,0.0
84288e3ffffffff,4.0,0.0,0.0
84288e7ffffffff,14.0,0.0,0.0
8428923ffffffff,3.0,0.0,0.0
8428931ffffffff,5.0,0.0,0.0
8428935ffffffff,21.0,0.0,0.0
8428941ffffffff,1.0,0.0,0.0
8428949ffffffff,1.0,0.0,0.0
842898dffffffff,6.0,0.0,0.0
84289a9ffffffff,2.0,0.0,0.0
8428a11ffffffff,2.0,0.0,0.0
8428a3dffffffff,3.0,0.0,0.0
8428a5bffffffff,1.0,0.0,0.0
8428a91ffffffff,1.0,0.0,0.0
8428a95ffffffff,3.0,0.0,0.0
8428a97ffffffff,9.0,0.0,0.0
8428a99ffffffff,2.0,0.0,0.0
8428abbffffffff,4.0,0.0,0.0
8428ae1ffffffff,3.0,0.0,0.0
8428ae9ffffffff,28.0,0.0,0.0
8428b0bffffffff,2.0,0.0,0.0
8428b1dffffffff,3.0,0.0,0.0
8428b27ffffffff,2.0,0.0,0.0
8428b2bffffffff,20.0,0.0,0.0
8428b61ffffffff,11.0,0.0,0.0
8428b65ffffffff,4.0,0.0,0.0
8428b6dffffffff,20.0,0.0,0.0
8428c61ffffffff,3.0,0.0,0.0
8428d03ffffffff,4.0,0.0,0.0
8428d07ffffffff,4.0,0.0,0.0
8428d09ffffffff,4.0,0.0,0.0
8428d0bffffffff,9.0,0.0,0.0
8428d15ffffffff,7.0,0.0,0.0
8428d1bffffffff,69.0,0.0,0.0
8428d25ffffffff,1.0,0.0,0.0
8428d37ffffffff,1.0,0.0,0.0
8428d3bffffffff,17.0,0.0,0.0
8428d43ffffffff,9.0,0.0,0.0
8428d51ffffffff,12.0,0.0,2.0
8428d55ffffffff,11.0,0.0,0.0
8428d57ffffffff,4.0,0.0,0.0
8428d59ffffffff,64.0,0.0,0.0
8428d5dffffffff,11.0,0.0,0.0
8428d67ffffffff,2.0,0.0,0.0
8428d69ffffffff,20.0,0.0,0.0
8428d6dffffffff,17.0,0.0,0.0
8428d81ffffffff,1.0,0.0,0.0
8428d89ffffffff,2.0,0.0,0.0
8428d8dffffffff,2.0,0.0,0.0
8428de1ffffffff,5.0,0.0,0.0
8428de9ffffffff,5.0,0.0,1.0
8428dedffffffff,186.0,0.0,2.0
8428f01ffffffff,21.0,0.0,0.0
8428f05ffffffff,13.0,0.0,0.0
8428f07ffffffff,7.0,0.0,0.0
8428f15ffffffff,12.0,0.0,0.0
8428f19ffffffff,4.0,0.0,0.0
8428f1dffffffff,10.0,0.0,0.0
8428f23ffffffff,8.0,0.0,0.0
8428f25ffffffff,3.0,0.0,1.0
8428f33ffffffff,17.0,0.0,0.0
8428f37ffffffff,22.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0
8428f51ffffffff,6.0,0.0,0.0
8428f57ffffffff,3.0,0.0,0.0
8428f59ffffffff,2.0,0.0,0.0
8428f5dffffffff,1.0,0.0,0.0
8428f67ffffffff,3.0,0.0,0.0
8428f69ffffffff,18.0,0.0,0.0
8429121ffffffff,15.0,0.0,0.0
8429125ffffffff,16.0,0.0,0.0
8429127ffffffff,2.0,0.0,0.0
842912dffffffff,4.0,0.0,0.0
8429135ffffffff,2.0,0.0,0.0
8429167ffffffff,3.0,0.0,0.0
84291a7ffffffff,130.0,0.0,2.0
842980bffffffff,4.0,0.0,0.0
8429819ffffffff,2.0,0.0,0.0
8429821ffffffff,1.0,0.0,0.0
8429841ffffffff,11.0,0.0,0.0
8429849ffffffff,9.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0
8429855ffffffff,4.0,0.0,0.0
8429861ffffffff,2.0,0.0,0.0
8429863ffffffff,1.0,0.0,0.0
8429869ffffffff,6.0,0.0,0.0
842986bffffffff,15.0,0.0,0.0
84298c1ffffffff,3.0,0.0,0.0
84298c9ffffffff,5.0,0.0,0.0
84298cdffffffff,51.0,0.0,3.0
84298d5ffffffff,30.0,0.0,0.0
84298ddffffffff,28.0,0.0,0.0
84298e9ffffffff,1.0,0.0,0.0
842990bffffffff,6.0,0.0,0.0
8429929ffffffff,1.0,0.0,0.0
842992bffffffff,4.0,0.0,0.0
8429953ffffffff,6.0,0.0,0.0
8429957ffffffff,1.0,0.0,0.0
8429a01ffffffff,17.0,0.0,0.0
8429a03ffffffff,2.0,0.0,0.0
8429a05ffffffff,11.0,0.0,0.0
8429a09ffffffff,2.0,0.0,0.0
8429a0bffffffff,9.0,0.0,0.0
8429a15ffffffff,13.0,0.0,0.0
8429a17ffffffff,26.0,0.0,0.0
8429a19ffffffff,15.0,0.0,0.0
8429a1bffffffff,11.0,0.0,0.0
8429a1dffffffff,7.0,0.0,0.0
8429a29ffffffff,2.0,0.0,0.0
8429a3bffffffff,1.0,0.0,0.0
8429a41ffffffff,27.0,0.0,0.0
8429a43ffffffff,4.0,0.0,0.0
8429a45ffffffff,8.0,0.0,0.0
8429a47ffffffff,6.0,0.0,4.0
8429a4dffffffff,13.0,0.0,0.0
8429a55ffffffff,41.0,0.0,0.0
8429a57ffffffff,13.0,0.0,0.0
8429a59ffffffff,10.0,0.0,0.0
8429a61ffffffff,16.0,0.0,0.0
8429a63ffffffff,8.0,0.0,0.0
8429a67ffffffff,14.0,0.0,1.0
8429a69ffffffff,8.0,0.0,0.0
8429a6bffffffff,1.0,0.0,0.0
8429a6dffffffff,74.0,0.0,0.0
8429a81ffffffff,2.0,0.0,0.0
8429a83ffffffff,1.0,0.0,0.0
8429a93ffffffff,8.0,0.0,0.0
8429a97ffffffff,2.0,0.0,0.0
8429ab9ffffffff,2.0,0.0,0.0
8429acdffffffff,9.0,0.0,0.0
8429ad1ffffffff,6.0,0.0,0.0
8429ad3ffffffff,1.0,0.0,0.0
8429ad9ffffffff,1.0,0.0,0.0
8429ae3ffffffff,3.0,0.0,0.0
8429b01ffffffff,4.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0
8429b0bffffffff,2.0,0.0,2.0
8429b1dffffffff,5.0,0.0,0.0
8429b29ffffffff,9.0,0.0,0.0
8429b2dffffffff,3.0,0.0,0.0
8429b55ffffffff,3.0,0.0,1.0
8429b5bffffffff,19.0,0.0,0.0
8429b5dffffffff,8.0,0.0,6.0
842a065ffffffff,19.0,1.0,0.0
842a06dffffffff,12.0,9.0,0.0
842a101ffffffff,204.0,7.0,0.0
842a103ffffffff,27.0,0.0,0.0
842a105ffffffff,17.0,0.0,0.0
842a107ffffffff,114.0,2.0,0.0
842a109ffffffff,3.0,3.0,0.0
842a10bffffffff,37.0,0.0,0.0
842a10dffffffff,6.0,0.0,0.0
842a121ffffffff,11.0,0.0,0.0
842a123ffffffff,16.0,0.0,0.0
842a127ffffffff,1.0,0.0,0.0
842a129ffffffff,24.0,0.0,0.0
842a12bffffffff,13.0,0.0,0.0
842a131ffffffff,12.0,0.0,0.0
842a133ffffffff,92.0,0.0,0.0
842a135ffffffff,23.0,0.0,0.0
842a139ffffffff,9.0,0.0,0.0
842a13bffffffff,2.0,0.0,0.0
842a13dffffffff,31.0,0.0,0.0
842a141ffffffff,19.0,0.0,0.0
842a143ffffffff,1.0,1.0,0.0
842a145ffffffff,14.0,0.0,0.0
842a149ffffffff,2.0,0.0,0.0
842a14bffffffff,5.0,0.0,0.0
842a151ffffffff,17.0,0.0,0.0
842a155ffffffff,4.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0
842a159ffffffff,36.0,3.0,0.0
842a15dffffffff,5.0,1.0,0.0
842a163ffffffff,32.0,0.0,0.0
842a169ffffffff,81.0,2.0,0.0
842a16bffffffff,5.0,0.0,0.0
842a1a5ffffffff,80.0,0.0,0.0
842a1cdffffffff,5.0,0.0,0.0
842a265ffffffff,1.0,0.0,0.0
842a301ffffffff,32.0,3.0,0.0
842a303ffffffff,25.0,2.0,0.0
842a307ffffffff,115.0,10.0,0.0
842a309ffffffff,32.0,0.0,0.0
842a30dffffffff,105.0,0.0,0.0
842a311ffffffff,71.0,6.0,0.0
842a313ffffffff,7.0,2.0,0.0
842a315ffffffff,13.0,2.0,0.0
842a317ffffffff,23.0,4.0,0.0
842a31dffffffff,1.0,0.0,0.0
842a325ffffffff,5.0,0.0,0.0
842a327ffffffff,5.0,0.0,0.0
842a331ffffffff,3.0,0.0,0.0
842a333ffffffff,71.0,0.0,0.0
842a335ffffffff,2.0,0.0,0.0
842a339ffffffff,3.0,0.0,0.0
842a33bffffffff,65.0,8.0,0.0
842a341ffffffff,33.0,0.0,0.0
842a345ffffffff,8.0,0.0,0.0
842a347ffffffff,28.0,0.0,0.0
842a349ffffffff,35.0,5.0,0.0
842a34dffffffff,2.0,0.0,0.0
842a363ffffffff,4.0,0.0,0.0
842a369ffffffff,4.0,0.0,0.0
842a4c9ffffffff,17.0,0.0,0.0
842a801ffffffff,1.0,0.0,0.0
842a80bffffffff,3.0,0.0,0.0
842a849ffffffff,4.0,0.0,0.0
842a84bffffffff,5.0,0.0,0.0
842a84dffffffff,9.0,0.0,0.0
842a857ffffffff,26.0,6.0,0.0
842a86bffffffff,1.0,1.0,0.0
842a86dffffffff,1.0,0.0,0.0
842a883ffffffff,2.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0
842a88dffffffff,1.0,0.0,0.0
842a897ffffffff,12.0,0.0,0.0
842a899ffffffff,2.0,0.0,0.0
842a89dffffffff,8.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0
842a8b3ffffffff,1.0,0.0,0.0
842a8b5ffffffff,1.0,0.0,0.0
842a8bbffffffff,5.0,0.0,0.0
842a8c1ffffffff,24.0,0.0,0.0
842a8c3ffffffff,3.0,0.0,0.0
842a8c5ffffffff,3.0,1.0,0.0
842a8d9ffffffff,6.0,0.0,0.0
842a8dbffffffff,8.0,2.0,0.0
842a8ddffffffff,4.0,0.0,0.0
842a8ebffffffff,4.0,0.0,0.0
842a903ffffffff,2.0,0.0,0.0
842a909ffffffff,2.0,0.0,0.0
842a90dffffffff,2.0,0.0,0.0
842a92bffffffff,1.0,0.0,0.0
842a935ffffffff,2.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0
842a93dffffffff,2.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0
842aa13ffffffff,22.0,0.0,0.0
842aa17ffffffff,20.0,0.0,0.0
