cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
8309a0fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8309a4fffffffff,56.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
8309a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a6fffffffff,51.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
830a33fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
830a91fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
830bb0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
830bb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831016fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831023fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83109cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c0fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c2fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8310dcfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310eefffffffff,21.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
8310f2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831103fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831106fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831115fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831120fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831121fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831122fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831123fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831124fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831125fffffffff,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831126fffffffff,87.0,31.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
831128fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83112efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831132fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831134fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831135fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831136fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831154fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831180fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831185fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118afffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
83118efffffffff,51.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831196fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83119cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83119efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8311a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,64.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8311abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8311aefffffffff,36.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
8315b3fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831846fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831865fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831873fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831874fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831875fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831876fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831909fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831929fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83192bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83192cfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,273.0,13.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
831941fffffffff,326.0,8.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
831942fffffffff,189.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
831943fffffffff,247.0,6.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
831946fffffffff,31.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831948fffffffff,365.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0
831949fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83194afffffffff,199.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
83194bfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
83194cfffffffff,164.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
83194dfffffffff,63.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
83194efffffffff,452.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
831950fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831951fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831953fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831954fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831955fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831958fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831959fffffffff,140.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
83195afffffffff,19.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
83195bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
83195cfffffffff,104.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
83195dfffffffff,165.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
831968fffffffff,140.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
831969fffffffff,154.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
83196bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
83196cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,51.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
831972fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831973fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
831976fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e00fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e01fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831e02fffffffff,118.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
831e03fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
831e04fffffffff,128.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e05fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,197.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831e08fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
831e09fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,408.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0
831e0bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0cfffffffff,209.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
831e0dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,162.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
831e10fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831e13fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e14fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e15fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831e16fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831e18fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831e1afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831e1bfffffffff,96.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
831e1cfffffffff,50.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
831e1dfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e20fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831e21fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831e22fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831e23fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831e25fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831e26fffffffff,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831e28fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e29fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,65.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
831e2bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e2cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e33fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,426.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831e36fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831e42fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831e4dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e51fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831e52fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e53fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e55fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831e58fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5afffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5cfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e5dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5efffffffff,44.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831e60fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831e64fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831e65fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6dfffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e72fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e74fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e76fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831e83fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ea1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
831ea4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831ea9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831eabfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831eacfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831eaefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831eb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ec0fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
831ec1fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
831ec2fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831ec3fffffffff,90.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
831ec4fffffffff,126.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
831ec5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831ec6fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831ec8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
