cell_id,Antigone canadensis,Antigone canadensis canadensis,Antigone canadensis tabida/rowani,Antigone canadensis pulla,Antigone canadensis pratensis,Antigone canadensis nesiotes
820d07fffffffff,391.0,14.0,0.0,0.0,0.0,0.0
820d0ffffffffff,159.0,1.0,0.0,0.0,0.0,0.0
820d1ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
820d47fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
820d4ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
820d57fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
820d5ffffffffff,1175.0,10.0,0.0,0.0,0.0,0.0
820d67fffffffff,263.0,0.0,0.0,0.0,0.0,0.0
820d6ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0
820d77fffffffff,296.0,1.0,0.0,0.0,0.0,0.0
820d8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820e37fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
820e4ffffffffff,135.0,0.0,0.0,0.0,0.0,0.0
820e57fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
820e5ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
820e87fffffffff,1384.0,0.0,0.0,0.0,0.0,0.0
820e8ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
820e9ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
820ec7fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
820ecffffffffff,1375.0,0.0,0.0,0.0,0.0,0.0
820ed7fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
820edffffffffff,78.0,0.0,0.0,0.0,0.0,0.0
820ee7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
820eeffffffffff,3082.0,0.0,0.0,0.0,0.0,0.0
820ef7fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
820f9ffffffffff,209.0,0.0,0.0,0.0,0.0,0.0
820fb7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82120ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821217fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
82121ffffffffff,60.0,0.0,0.0,0.0,0.0,0.0
821227fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
82122ffffffffff,59.0,0.0,0.0,0.0,0.0,0.0
821247fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,67.0,0.0,0.0,0.0,0.0,0.0
821257fffffffff,328.0,0.0,0.0,0.0,0.0,0.0
82125ffffffffff,568.0,0.0,0.0,0.0,0.0,0.0
82126ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
821277fffffffff,141.0,0.0,0.0,0.0,0.0,0.0
821287fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82128ffffffffff,402.0,0.0,0.0,0.0,0.0,0.0
821297fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
82129ffffffffff,119.0,0.0,0.0,0.0,0.0,0.0
8212a7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8212affffffffff,420.0,0.0,0.0,0.0,0.0,0.0
8212b7fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8212c7fffffffff,534.0,0.0,0.0,0.0,0.0,0.0
8212cffffffffff,1004.0,0.0,0.0,0.0,0.0,0.0
8212d7fffffffff,513.0,0.0,0.0,0.0,0.0,0.0
8212dffffffffff,482.0,0.0,0.0,0.0,0.0,0.0
8212e7fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
8212effffffffff,734.0,0.0,0.0,0.0,0.0,0.0
8212f7fffffffff,294.0,0.0,0.0,0.0,0.0,0.0
821307fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821317fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82132ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821337fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82134ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
82135ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,167.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,41.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8213a7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821657fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
82165ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821747fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82176ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8222dffffffffff,131.0,0.0,0.0,0.0,0.0,0.0
8222effffffffff,20.0,0.0,0.0,0.0,0.0,0.0
822437fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,449.0,0.0,0.0,0.0,0.0,0.0
822617fffffffff,94.0,0.0,0.0,0.0,0.0,0.0
82261ffffffffff,2280.0,19.0,9.0,0.0,0.0,0.0
822627fffffffff,5338.0,0.0,0.0,0.0,0.0,0.0
82262ffffffffff,3588.0,0.0,0.0,0.0,0.0,0.0
822637fffffffff,126.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,53.0,0.0,2.0,0.0,0.0,0.0
82264ffffffffff,2036.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,69.0,0.0,5.0,0.0,0.0,0.0
822667fffffffff,9541.0,0.0,31.0,0.0,0.0,0.0
82266ffffffffff,4142.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,393.0,0.0,2.0,0.0,0.0,0.0
822687fffffffff,2697.0,1.0,109.0,0.0,0.0,0.0
82268ffffffffff,2243.0,0.0,22.0,0.0,0.0,0.0
822697fffffffff,7367.0,0.0,5.0,0.0,0.0,0.0
82269ffffffffff,2296.0,0.0,33.0,0.0,0.0,0.0
8226a7fffffffff,154.0,0.0,5.0,0.0,0.0,0.0
8226affffffffff,875.0,8.0,0.0,0.0,0.0,0.0
8226b7fffffffff,1965.0,0.0,33.0,0.0,0.0,0.0
8226c7fffffffff,365.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,223.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,564.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,2136.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,1031.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,486.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,2120.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,2098.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,825.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,1533.0,0.0,0.0,0.0,0.0,0.0
822727fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0
822737fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,10837.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,37818.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,10170.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,48739.0,0.0,46.0,0.0,0.0,0.0
822767fffffffff,4170.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,7265.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,1071.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,187.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,49.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,2269.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,1146.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,668.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,303.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,6789.0,6.0,335.0,0.0,0.0,0.0
82281ffffffffff,872.0,0.0,32.0,0.0,0.0,0.0
822837fffffffff,7611.0,24.0,77.0,0.0,0.0,0.0
822887fffffffff,2248.0,0.0,28.0,0.0,0.0,0.0
82288ffffffffff,1992.0,0.0,64.0,0.0,0.0,0.0
822897fffffffff,7157.0,0.0,31.0,0.0,0.0,0.0
82289ffffffffff,2330.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,377.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,6277.0,0.0,6.0,0.0,0.0,0.0
8228b7fffffffff,3939.0,0.0,11.0,0.0,0.0,0.0
8228c7fffffffff,129.0,0.0,0.0,0.0,0.0,0.0
8228cffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,475.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,4003.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,7635.0,0.0,0.0,0.0,0.0,0.0
822987fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,486.0,0.0,10.0,0.0,0.0,0.0
822997fffffffff,147.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,336.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,125.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,2430.0,0.0,0.0,0.0,0.0,0.0
8229b7fffffffff,824.0,18.0,18.0,0.0,0.0,0.0
822a17fffffffff,199.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,271.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,6186.0,0.0,3.0,0.0,0.0,0.0
822a9ffffffffff,46.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,4129.0,0.0,947.0,0.0,0.0,0.0
822aaffffffffff,227.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,29157.0,0.0,297.0,0.0,0.0,0.0
822ad7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,444.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,354.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,2086.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,2161.0,0.0,165.0,0.0,0.0,0.0
822b97fffffffff,2525.0,0.0,3.0,0.0,0.0,0.0
822b9ffffffffff,5066.0,0.0,12.0,0.0,0.0,0.0
822ba7fffffffff,1025.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,1038.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,1713.0,0.0,0.0,0.0,0.0,0.0
823087fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,5868.0,0.0,5.0,0.0,103.0,0.0
82441ffffffffff,17639.0,0.0,43.0,0.0,958.0,0.0
824447fffffffff,767.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,2120.0,0.0,8.0,593.0,0.0,0.0
82445ffffffffff,171.0,0.0,15.0,0.0,0.0,0.0
824467fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,2890.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1049.0,0.0,0.0,0.0,32.0,0.0
8244affffffffff,29971.0,0.0,123.0,0.0,1046.0,0.0
8244c7fffffffff,1100.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,2279.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,175.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,355.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,187.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,13051.0,0.0,183.0,0.0,602.0,0.0
82458ffffffffff,34.0,0.0,0.0,0.0,0.0,26.0
82459ffffffffff,5.0,0.0,0.0,0.0,0.0,3.0
824817fffffffff,114.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,88.0,1.0,0.0,0.0,0.0,0.0
82485ffffffffff,1486.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,934.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,310.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,9874.0,0.0,34.0,0.0,0.0,0.0
82489ffffffffff,1552.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,3634.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,7246.0,31.0,30.0,0.0,0.0,0.0
8248cffffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,1117.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,9631.0,64.0,7.0,0.0,0.0,0.0
8248e7fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,3888.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,71.0,1.0,0.0,0.0,0.0,0.0
82498ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824b77fffffffff,116.0,16.0,0.0,0.0,0.0,0.0
