cell_id,Apus affinis,Apus affinis [affinis Group],Apus affinis bannermani,Apus affinis singalensis
833d9efffffffff,277.0,0.0,0.0,0.0
833da0fffffffff,16.0,0.0,0.0,0.0
833da1fffffffff,1270.0,0.0,0.0,0.0
833da2fffffffff,178.0,0.0,0.0,0.0
833da3fffffffff,503.0,0.0,0.0,0.0
833da5fffffffff,14.0,0.0,0.0,0.0
833da6fffffffff,135.0,0.0,0.0,0.0
833da8fffffffff,37.0,0.0,0.0,0.0
833da9fffffffff,8.0,0.0,0.0,0.0
833daafffffffff,5.0,0.0,0.0,0.0
833dabfffffffff,5.0,0.0,0.0,0.0
833dacfffffffff,11.0,0.0,0.0,0.0
833dadfffffffff,414.0,0.0,0.0,0.0
833daefffffffff,15.0,0.0,0.0,0.0
833db0fffffffff,38.0,0.0,0.0,0.0
833db1fffffffff,24.0,0.0,0.0,0.0
833db2fffffffff,103.0,0.0,0.0,0.0
833db3fffffffff,240.0,0.0,0.0,0.0
833db4fffffffff,12.0,0.0,0.0,0.0
833db5fffffffff,105.0,0.0,0.0,0.0
833db6fffffffff,239.0,0.0,0.0,0.0
833e68fffffffff,44.0,0.0,0.0,0.0
833e6cfffffffff,17.0,0.0,0.0,0.0
834249fffffffff,47.0,0.0,0.0,0.0
83424dfffffffff,4.0,0.0,0.0,0.0
834251fffffffff,1.0,0.0,0.0,0.0
834253fffffffff,40.0,0.0,0.0,0.0
834258fffffffff,4.0,0.0,0.0,0.0
834259fffffffff,38.0,0.0,0.0,0.0
83425afffffffff,143.0,0.0,0.0,0.0
83425bfffffffff,3.0,0.0,0.0,0.0
83425cfffffffff,1.0,0.0,0.0,0.0
834269fffffffff,181.0,4.0,0.0,0.0
8342c0fffffffff,221.0,0.0,0.0,0.0
8342c1fffffffff,110.0,0.0,0.0,0.0
8342c2fffffffff,67.0,0.0,0.0,0.0
8342c3fffffffff,96.0,0.0,0.0,0.0
8342c4fffffffff,350.0,0.0,0.0,0.0
8342c5fffffffff,183.0,0.0,0.0,0.0
8342c6fffffffff,66.0,0.0,0.0,0.0
8342c8fffffffff,46.0,0.0,0.0,0.0
8342c9fffffffff,9.0,0.0,0.0,0.0
8342cafffffffff,241.0,0.0,0.0,0.0
8342cbfffffffff,28.0,0.0,0.0,0.0
8342ccfffffffff,456.0,0.0,0.0,0.0
8342cdfffffffff,77.0,0.0,0.0,0.0
8342cefffffffff,626.0,0.0,0.0,0.0
8342d1fffffffff,6.0,0.0,0.0,0.0
8342d9fffffffff,149.0,0.0,0.0,0.0
8342dbfffffffff,407.0,0.0,0.0,0.0
8342dcfffffffff,181.0,0.0,0.0,0.0
8342ddfffffffff,335.0,0.0,0.0,0.0
8342e0fffffffff,2.0,0.0,0.0,0.0
8342e2fffffffff,64.0,0.0,0.0,0.0
8342e3fffffffff,53.0,0.0,0.0,0.0
8342e4fffffffff,17.0,0.0,0.0,0.0
8342e9fffffffff,7.0,0.0,0.0,0.0
8342eafffffffff,15.0,0.0,0.0,0.0
8342ebfffffffff,90.0,0.0,0.0,0.0
83431efffffffff,19.0,0.0,0.0,0.0
834331fffffffff,1.0,0.0,0.0,0.0
834354fffffffff,4.0,0.0,0.0,0.0
834398fffffffff,1.0,0.0,0.0,0.0
835202fffffffff,55.0,0.0,0.0,0.0
835206fffffffff,26.0,0.0,0.0,0.0
835211fffffffff,8.0,0.0,0.0,0.0
835215fffffffff,22.0,0.0,0.0,0.0
83521cfffffffff,21.0,0.0,0.0,0.0
83521efffffffff,3.0,0.0,0.0,0.0
835230fffffffff,16.0,0.0,0.0,0.0
835233fffffffff,7.0,0.0,0.0,0.0
835234fffffffff,4.0,0.0,0.0,0.0
835269fffffffff,1.0,0.0,0.0,0.0
835285fffffffff,2.0,0.0,0.0,0.0
835289fffffffff,9.0,0.0,0.0,0.0
83528afffffffff,2.0,0.0,0.0,0.0
83528bfffffffff,3.0,0.0,0.0,0.0
835291fffffffff,4.0,0.0,0.0,0.0
835293fffffffff,3.0,0.0,0.0,0.0
835298fffffffff,9.0,0.0,0.0,0.0
835299fffffffff,2.0,0.0,0.0,0.0
83529bfffffffff,7.0,0.0,0.0,0.0
8352d3fffffffff,7.0,0.0,0.0,0.0
8352d4fffffffff,29.0,0.0,0.0,0.0
8352d6fffffffff,25.0,0.0,0.0,0.0
8353a9fffffffff,4.0,0.0,0.0,0.0
835402fffffffff,33.0,14.0,0.0,0.0
835408fffffffff,1.0,0.0,0.0,0.0
83540bfffffffff,4.0,0.0,0.0,0.0
835410fffffffff,20.0,7.0,0.0,0.0
835411fffffffff,8.0,0.0,0.0,0.0
835413fffffffff,60.0,25.0,0.0,0.0
835414fffffffff,4.0,0.0,0.0,0.0
835415fffffffff,38.0,4.0,0.0,0.0
835418fffffffff,1.0,0.0,0.0,0.0
835419fffffffff,18.0,5.0,0.0,0.0
83541afffffffff,217.0,22.0,0.0,0.0
83541bfffffffff,102.0,6.0,0.0,0.0
83541efffffffff,15.0,5.0,0.0,0.0
835432fffffffff,2.0,0.0,0.0,0.0
835436fffffffff,2.0,0.0,0.0,0.0
835440fffffffff,2.0,0.0,0.0,0.0
8354a9fffffffff,315.0,19.0,0.0,0.0
8354acfffffffff,59.0,0.0,0.0,0.0
8354adfffffffff,105.0,10.0,0.0,0.0
8354c4fffffffff,6.0,0.0,0.0,0.0
8354c5fffffffff,7.0,0.0,0.0,0.0
8354ccfffffffff,4.0,0.0,0.0,0.0
8354e1fffffffff,2.0,0.0,0.0,0.0
8354e2fffffffff,18.0,0.0,0.0,0.0
8354e3fffffffff,5.0,0.0,0.0,0.0
8354e4fffffffff,46.0,18.0,0.0,0.0
8354e5fffffffff,27.0,5.0,0.0,0.0
8354e6fffffffff,3.0,3.0,0.0,0.0
8354eafffffffff,10.0,0.0,0.0,0.0
8354ecfffffffff,2.0,0.0,0.0,0.0
8354eefffffffff,4.0,0.0,0.0,0.0
8354f1fffffffff,2.0,0.0,0.0,0.0
8354f3fffffffff,6.0,0.0,0.0,0.0
8354f4fffffffff,42.0,9.0,0.0,0.0
8354f5fffffffff,20.0,0.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0,0.0
835512fffffffff,32.0,0.0,0.0,0.0
835530fffffffff,13.0,0.0,0.0,0.0
8355aafffffffff,2.0,0.0,0.0,0.0
8355abfffffffff,1.0,0.0,0.0,0.0
835851fffffffff,4.0,0.0,0.0,0.0
835858fffffffff,2.0,0.0,0.0,0.0
83585dfffffffff,3.0,0.0,0.0,0.0
835882fffffffff,1.0,0.0,0.0,0.0
835883fffffffff,2.0,0.0,0.0,0.0
835886fffffffff,1.0,0.0,0.0,0.0
83588dfffffffff,2.0,0.0,0.0,0.0
835890fffffffff,59.0,0.0,0.0,0.0
835891fffffffff,5.0,0.0,0.0,0.0
835894fffffffff,21.0,0.0,0.0,0.0
835896fffffffff,36.0,0.0,0.0,0.0
83589cfffffffff,3.0,2.0,0.0,0.0
8358a6fffffffff,2.0,0.0,0.0,0.0
8358b0fffffffff,2.0,0.0,0.0,0.0
8358b3fffffffff,5.0,0.0,0.0,0.0
8358b5fffffffff,8.0,0.0,0.0,0.0
8358c3fffffffff,3.0,0.0,0.0,0.0
8358d1fffffffff,2.0,0.0,0.0,0.0
8358d3fffffffff,10.0,0.0,0.0,0.0
8358dbfffffffff,2.0,0.0,0.0,0.0
8358defffffffff,3.0,0.0,0.0,0.0
8358e2fffffffff,52.0,0.0,0.0,0.0
8358e4fffffffff,1.0,0.0,0.0,0.0
8358e6fffffffff,14.0,0.0,0.0,0.0
8358f0fffffffff,4.0,0.0,0.0,0.0
8358f4fffffffff,1.0,0.0,0.0,0.0
8358f5fffffffff,24.0,0.0,0.0,0.0
8358f6fffffffff,1.0,0.0,0.0,0.0
835982fffffffff,4.0,0.0,0.0,0.0
835991fffffffff,3.0,0.0,0.0,0.0
835998fffffffff,22.0,1.0,0.0,0.0
83599afffffffff,30.0,1.0,0.0,0.0
83599efffffffff,32.0,1.0,0.0,0.0
836002fffffffff,1089.0,0.0,0.0,0.0
836004fffffffff,66.0,0.0,0.0,0.0
836006fffffffff,918.0,0.0,0.0,0.0
836010fffffffff,95.0,0.0,0.0,0.0
836011fffffffff,960.0,0.0,0.0,0.0
836012fffffffff,49.0,0.0,0.0,0.0
836013fffffffff,124.0,0.0,0.0,0.0
836014fffffffff,4903.0,0.0,0.0,0.0
836015fffffffff,2375.0,0.0,0.0,0.0
836016fffffffff,4085.0,0.0,0.0,0.0
83601afffffffff,22.0,0.0,0.0,0.0
83601cfffffffff,5.0,0.0,0.0,0.0
83601efffffffff,1274.0,0.0,0.0,0.0
836022fffffffff,395.0,0.0,0.0,0.0
836026fffffffff,341.0,0.0,0.0,0.0
836030fffffffff,101.0,0.0,0.0,0.0
836031fffffffff,2329.0,0.0,0.0,0.0
836032fffffffff,822.0,0.0,0.0,0.0
836033fffffffff,1296.0,0.0,0.0,0.0
836034fffffffff,67.0,0.0,0.0,0.0
836035fffffffff,372.0,0.0,0.0,0.0
836036fffffffff,349.0,0.0,0.0,0.0
836080fffffffff,19.0,0.0,0.0,0.0
836081fffffffff,22.0,0.0,0.0,0.0
836082fffffffff,6.0,0.0,0.0,0.0
836084fffffffff,244.0,0.0,0.0,0.0
836085fffffffff,17.0,0.0,0.0,0.0
836086fffffffff,15.0,0.0,0.0,0.0
836088fffffffff,2265.0,0.0,0.0,0.0
836089fffffffff,14.0,0.0,0.0,0.0
83608afffffffff,62.0,0.0,0.0,0.0
83608bfffffffff,1224.0,0.0,0.0,0.0
83608cfffffffff,60.0,0.0,0.0,0.0
83608dfffffffff,122.0,0.0,0.0,0.0
83608efffffffff,1173.0,0.0,0.0,0.0
836090fffffffff,182.0,0.0,0.0,0.0
836091fffffffff,96.0,0.0,0.0,0.0
836092fffffffff,99.0,0.0,0.0,0.0
836093fffffffff,31.0,0.0,0.0,0.0
836094fffffffff,115.0,0.0,0.0,0.0
836095fffffffff,29.0,0.0,0.0,0.0
836096fffffffff,714.0,0.0,0.0,0.0
836098fffffffff,95.0,0.0,0.0,0.0
836099fffffffff,136.0,0.0,0.0,0.0
83609afffffffff,48.0,0.0,0.0,0.0
83609bfffffffff,30.0,0.0,0.0,0.0
83609cfffffffff,48.0,0.0,0.0,0.0
83609dfffffffff,48.0,0.0,0.0,0.0
83609efffffffff,2107.0,0.0,0.0,0.0
8360a0fffffffff,96.0,0.0,0.0,0.0
8360a1fffffffff,190.0,0.0,0.0,0.0
8360a2fffffffff,1253.0,0.0,0.0,0.0
8360a3fffffffff,33.0,0.0,0.0,0.0
8360a4fffffffff,8.0,0.0,0.0,0.0
8360a5fffffffff,31.0,0.0,0.0,0.0
8360a6fffffffff,369.0,0.0,0.0,0.0
8360a8fffffffff,235.0,0.0,0.0,0.0
8360a9fffffffff,2053.0,0.0,0.0,0.0
8360aafffffffff,89.0,0.0,0.0,0.0
8360abfffffffff,119.0,0.0,0.0,0.0
8360acfffffffff,37.0,0.0,0.0,0.0
8360adfffffffff,495.0,0.0,0.0,0.0
8360aefffffffff,42.0,0.0,0.0,0.0
8360b0fffffffff,5.0,0.0,0.0,0.0
8360b1fffffffff,945.0,0.0,0.0,0.0
8360b2fffffffff,47.0,0.0,0.0,0.0
8360b3fffffffff,51.0,0.0,0.0,0.0
8360b4fffffffff,68.0,0.0,0.0,0.0
8360b5fffffffff,96.0,0.0,0.0,0.0
8360b6fffffffff,19.0,0.0,0.0,0.0
8360f6fffffffff,17.0,0.0,0.0,0.0
836100fffffffff,203.0,0.0,0.0,8.0
836102fffffffff,591.0,0.0,0.0,38.0
836103fffffffff,75.0,0.0,0.0,4.0
836106fffffffff,298.0,0.0,0.0,12.0
836110fffffffff,1.0,0.0,0.0,0.0
836111fffffffff,302.0,0.0,0.0,25.0
836113fffffffff,21.0,0.0,0.0,16.0
836115fffffffff,53.0,0.0,0.0,0.0
83611afffffffff,34.0,0.0,0.0,0.0
83611bfffffffff,29.0,0.0,0.0,0.0
83611cfffffffff,623.0,0.0,0.0,20.0
83611efffffffff,56.0,0.0,0.0,1.0
836181fffffffff,9.0,0.0,0.0,0.0
836188fffffffff,223.0,0.0,0.0,0.0
836189fffffffff,3051.0,0.0,0.0,0.0
83618afffffffff,26.0,0.0,0.0,0.0
83618bfffffffff,185.0,0.0,0.0,0.0
83618cfffffffff,272.0,0.0,0.0,0.0
83618dfffffffff,85.0,0.0,0.0,0.0
83618efffffffff,43.0,0.0,0.0,0.0
836198fffffffff,4.0,0.0,0.0,0.0
836199fffffffff,3.0,0.0,0.0,0.0
83619afffffffff,50.0,0.0,0.0,0.0
83619bfffffffff,4.0,0.0,0.0,0.0
83619efffffffff,4.0,0.0,0.0,0.0
8361a9fffffffff,23.0,0.0,0.0,0.0
8361abfffffffff,58.0,0.0,0.0,0.0
836330fffffffff,4.0,0.0,0.0,0.0
836332fffffffff,13.0,0.0,0.0,0.0
836a50fffffffff,2.0,0.0,0.0,0.0
836a58fffffffff,5.0,0.0,0.0,0.0
836a5afffffffff,5.0,0.0,0.0,0.0
836a69fffffffff,9.0,0.0,0.0,0.0
836a9efffffffff,5.0,0.0,0.0,0.0
836ab2fffffffff,1.0,0.0,0.0,0.0
836ac0fffffffff,26.0,7.0,0.0,0.0
836ac1fffffffff,163.0,17.0,0.0,0.0
836ac2fffffffff,2.0,0.0,0.0,0.0
836ac3fffffffff,502.0,61.0,0.0,0.0
836ac5fffffffff,1.0,0.0,0.0,0.0
836ac8fffffffff,316.0,30.0,0.0,0.0
836ac9fffffffff,24.0,0.0,0.0,0.0
836acafffffffff,3.0,0.0,0.0,0.0
836accfffffffff,57.0,0.0,0.0,0.0
836acdfffffffff,22.0,6.0,0.0,0.0
836acefffffffff,125.0,4.0,0.0,0.0
836ad8fffffffff,136.0,0.0,0.0,0.0
836ad9fffffffff,3.0,0.0,0.0,0.0
836adafffffffff,2.0,0.0,0.0,0.0
836adcfffffffff,257.0,4.0,0.0,0.0
836addfffffffff,40.0,0.0,0.0,0.0
836adefffffffff,33.0,0.0,0.0,0.0
836ae0fffffffff,4.0,0.0,0.0,0.0
836ae8fffffffff,47.0,4.0,0.0,0.0
836aeafffffffff,74.0,6.0,0.0,0.0
836aebfffffffff,23.0,0.0,0.0,0.0
836aeefffffffff,55.0,1.0,0.0,0.0
836b06fffffffff,1.0,0.0,0.0,0.0
836b6efffffffff,2.0,0.0,0.0,0.0
836bacfffffffff,1.0,0.0,0.0,0.0
837505fffffffff,2.0,0.0,0.0,0.0
837508fffffffff,229.0,10.0,0.0,0.0
837509fffffffff,6.0,0.0,0.0,0.0
83750afffffffff,1.0,0.0,0.0,0.0
83750cfffffffff,1.0,0.0,0.0,0.0
83750dfffffffff,486.0,20.0,0.0,0.0
837513fffffffff,1.0,0.0,0.0,0.0
837519fffffffff,7.0,0.0,0.0,0.0
837520fffffffff,203.0,12.0,0.0,0.0
837521fffffffff,5.0,2.0,0.0,0.0
837523fffffffff,4.0,0.0,0.0,0.0
837525fffffffff,4.0,0.0,0.0,0.0
837528fffffffff,2.0,0.0,0.0,0.0
837529fffffffff,234.0,9.0,0.0,0.0
83752afffffffff,46.0,3.0,0.0,0.0
83752bfffffffff,20.0,0.0,0.0,0.0
83752dfffffffff,8.0,0.0,0.0,0.0
83752efffffffff,4.0,0.0,0.0,0.0
837531fffffffff,1.0,0.0,0.0,0.0
837536fffffffff,5.0,0.0,0.0,0.0
837574fffffffff,33.0,1.0,0.0,0.0
837576fffffffff,47.0,3.0,0.0,0.0
837580fffffffff,2.0,0.0,0.0,0.0
837586fffffffff,2.0,0.0,0.0,0.0
8375a0fffffffff,4.0,0.0,0.0,0.0
8375a6fffffffff,2.0,0.0,0.0,0.0
8375b0fffffffff,5.0,0.0,0.0,0.0
8375b3fffffffff,1.0,0.0,0.0,0.0
837a40fffffffff,347.0,0.0,0.0,0.0
837a41fffffffff,392.0,0.0,0.0,0.0
837a44fffffffff,4.0,0.0,0.0,0.0
837a45fffffffff,283.0,0.0,0.0,0.0
837a48fffffffff,58.0,0.0,0.0,0.0
837a49fffffffff,2.0,0.0,0.0,0.0
837a4afffffffff,5.0,0.0,0.0,0.0
837a4bfffffffff,10.0,0.0,0.0,0.0
837a4cfffffffff,146.0,0.0,0.0,0.0
837a4dfffffffff,102.0,0.0,0.0,0.0
837a5cfffffffff,7.0,0.0,0.0,0.0
837a5dfffffffff,2.0,0.0,0.0,0.0
837a5efffffffff,2.0,0.0,0.0,0.0
837a60fffffffff,269.0,0.0,0.0,0.0
837a61fffffffff,153.0,0.0,0.0,0.0
837a63fffffffff,20.0,0.0,0.0,0.0
837a64fffffffff,158.0,0.0,0.0,0.0
837a65fffffffff,130.0,9.0,0.0,0.0
837a66fffffffff,12.0,0.0,0.0,0.0
837a68fffffffff,504.0,0.0,0.0,0.0
837a69fffffffff,5.0,0.0,0.0,0.0
837a6afffffffff,273.0,0.0,0.0,0.0
837a6bfffffffff,129.0,0.0,0.0,0.0
837a6cfffffffff,15.0,6.0,0.0,0.0
837a6dfffffffff,447.0,29.0,0.0,0.0
837a6efffffffff,857.0,0.0,0.0,0.0
837a74fffffffff,2.0,0.0,0.0,0.0
837ac1fffffffff,4.0,0.0,0.0,0.0
837ac8fffffffff,18.0,0.0,0.0,0.0
837acafffffffff,16.0,0.0,0.0,0.0
837acdfffffffff,15.0,0.0,0.0,0.0
837ad9fffffffff,22.0,0.0,0.0,0.0
837b48fffffffff,51.0,8.0,0.0,0.0
837b4afffffffff,70.0,0.0,0.0,0.0
837b4bfffffffff,47.0,9.0,0.0,0.0
837b4cfffffffff,6.0,0.0,0.0,0.0
837b4dfffffffff,6.0,0.0,0.0,0.0
837b59fffffffff,223.0,0.0,0.0,0.0
837b5bfffffffff,13.0,0.0,0.0,0.0
837b6bfffffffff,4.0,0.0,0.0,0.0
838212fffffffff,10.0,0.0,0.0,0.0
838218fffffffff,5.0,0.0,0.0,0.0
83821bfffffffff,4.0,0.0,0.0,0.0
83828bfffffffff,42.0,0.0,0.0,0.0
83828dfffffffff,169.0,25.0,0.0,0.0
8382a0fffffffff,15.0,0.0,0.0,0.0
8382a1fffffffff,5.0,0.0,0.0,0.0
8382a5fffffffff,1.0,0.0,0.0,0.0
8382a8fffffffff,9.0,0.0,0.0,0.0
8382a9fffffffff,3.0,0.0,0.0,0.0
8382aafffffffff,12.0,0.0,0.0,0.0
8382abfffffffff,2.0,0.0,0.0,0.0
8382aefffffffff,1.0,0.0,0.0,0.0
8382b2fffffffff,1.0,0.0,0.0,0.0
8382b3fffffffff,1.0,0.0,0.0,0.0
8382c0fffffffff,22.0,0.0,0.0,0.0
8382c4fffffffff,4.0,0.0,0.0,0.0
8382c6fffffffff,13.0,0.0,1.0,0.0
8382d0fffffffff,124.0,0.0,34.0,0.0
8382d1fffffffff,15.0,0.0,12.0,0.0
8382d2fffffffff,70.0,0.0,0.0,0.0
8382d3fffffffff,38.0,0.0,0.0,0.0
8382d4fffffffff,3.0,0.0,0.0,0.0
8382d6fffffffff,15.0,0.0,0.0,0.0
8382e3fffffffff,104.0,0.0,0.0,0.0
8382f0fffffffff,23.0,0.0,0.0,0.0
8382f2fffffffff,31.0,0.0,0.0,0.0
8382f4fffffffff,6.0,0.0,0.0,0.0
8382f6fffffffff,3.0,0.0,0.0,0.0
838304fffffffff,3.0,0.0,0.0,0.0
838306fffffffff,3.0,1.0,0.0,0.0
838310fffffffff,1.0,1.0,0.0,0.0
838311fffffffff,1.0,0.0,0.0,0.0
838312fffffffff,15.0,7.0,0.0,0.0
838314fffffffff,1.0,0.0,0.0,0.0
838315fffffffff,3.0,2.0,0.0,0.0
83831efffffffff,20.0,9.0,0.0,0.0
838320fffffffff,3.0,1.0,0.0,0.0
838326fffffffff,3.0,1.0,0.0,0.0
838332fffffffff,3.0,0.0,0.0,0.0
838333fffffffff,2.0,0.0,0.0,0.0
83838efffffffff,4.0,0.0,0.0,0.0
838391fffffffff,2.0,0.0,0.0,0.0
8383a4fffffffff,1.0,0.0,0.0,0.0
8383a5fffffffff,2.0,1.0,0.0,0.0
8383acfffffffff,6.0,0.0,0.0,0.0
839600fffffffff,9.0,3.0,0.0,0.0
839601fffffffff,8.0,0.0,0.0,0.0
839602fffffffff,9.0,0.0,0.0,0.0
839604fffffffff,4.0,0.0,0.0,0.0
839608fffffffff,15.0,2.0,0.0,0.0
839609fffffffff,7.0,1.0,0.0,0.0
83960bfffffffff,1.0,1.0,0.0,0.0
839613fffffffff,3.0,0.0,0.0,0.0
839614fffffffff,7.0,0.0,0.0,0.0
839615fffffffff,6.0,4.0,0.0,0.0
83961afffffffff,2.0,0.0,0.0,0.0
83961cfffffffff,2.0,0.0,0.0,0.0
839620fffffffff,10.0,2.0,0.0,0.0
839621fffffffff,7.0,0.0,0.0,0.0
839622fffffffff,2.0,0.0,0.0,0.0
839623fffffffff,10.0,0.0,0.0,0.0
839624fffffffff,3.0,0.0,0.0,0.0
839626fffffffff,9.0,0.0,0.0,0.0
839628fffffffff,8.0,0.0,0.0,0.0
