cell_id,Falco sparverius,Falco sparverius [sparverius Group],Falco sparverius paulus,Falco sparverius caribaearum,Falco sparverius dominicensis,Falco sparverius sparverioides,Falco sparverius [cinnamominus Group],Falco sparverius fernandensis
83265dfffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832686fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268cfffffffff,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83275afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,137.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b6fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832831fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832835fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,2461.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d2fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328ddfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,116.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,297.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
832a12fffffffff,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,587.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a14fffffffff,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a15fffffffff,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832a16fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a32fffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a86fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a88fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa1fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa9fffffffff,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832aaafffffffff,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aabfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,1289.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,173.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832aaefffffffff,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,69.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,351.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,114.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab5fffffffff,129.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab6fffffffff,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
