cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
821e0ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821e17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821e1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821e27fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
821e37fffffffff,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0
821e57fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
821e5ffffffffff,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
821e9ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
821ea7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821eb7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821ec7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821ecffffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821ee7fffffffff,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
821eeffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
821ef7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821f07fffffffff,61.0,4.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
821f0ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
821f27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821f2ffffffffff,65.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
821f37fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821f9ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821faffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82200ffffffffff,23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822017fffffffff,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8220affffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8220b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
82218ffffffffff,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82219ffffffffff,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822467fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8224d7fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,22.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
82255ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225a7fffffffff,8.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8225affffffffff,10.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8225b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822c07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822c0ffffffffff,19.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0
822c17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822c1ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
822c27fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
822c2ffffffffff,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
822c47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c4ffffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,42.0,0.0,0.0,0.0,0.0,23.0,17.0,1.0,0.0,0.0,1.0
822caffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
822cc7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
822ccffffffffff,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0
822cd7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
822cdffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822cf7fffffffff,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
822d07fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
822e0ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8230c7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
823917fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
823937fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
823957fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82396ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c07fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
823c17fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
823c1ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,8.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
823c97fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
823caffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
823cb7fffffffff,102.0,0.0,0.0,0.0,0.0,4.0,98.0,0.0,0.0,0.0,0.0
823cf7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d07fffffffff,35.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0
823d17fffffffff,215.0,0.0,0.0,0.0,0.0,11.0,44.0,0.0,0.0,2.0,0.0
823d27fffffffff,11.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
823d37fffffffff,24.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0
823d87fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0
823d8ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
823d97fffffffff,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
823d9ffffffffff,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,143.0,0.0,9.0,0.0,0.0,19.0,50.0,0.0,0.0,5.0,0.0
823daffffffffff,80.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
823db7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
823e47fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
823e5ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,41.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
823f37fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
823f47fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
823f4ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
823f67fffffffff,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
823f6ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
82411ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824227fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
824257fffffffff,12.0,0.0,0.0,5.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
82425ffffffffff,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
8242c7fffffffff,691.0,0.0,0.0,52.0,0.0,2.0,614.0,5.0,0.0,0.0,2.0
8242cffffffffff,414.0,0.0,0.0,2.0,0.0,2.0,387.0,0.0,0.0,0.0,0.0
8242d7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8242dffffffffff,169.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0
8242e7fffffffff,27.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
8242effffffffff,24.0,0.0,0.0,7.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
82430ffffffffff,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82431ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
824357fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
824367fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
824387fffffffff,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8243a7fffffffff,143.0,0.0,16.0,0.0,0.0,3.0,124.0,0.0,0.0,0.0,0.0
8243affffffffff,691.0,0.0,29.0,0.0,0.0,0.0,660.0,0.0,0.0,2.0,0.0
824bb7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82524ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
82526ffffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82534ffffffffff,27.0,1.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0
825367fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
826007fffffffff,47.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0
826017fffffffff,957.0,0.0,0.0,0.0,0.0,541.0,129.0,0.0,0.0,73.0,0.0
82601ffffffffff,28.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,87.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0
826037fffffffff,1119.0,0.0,0.0,0.0,0.0,836.0,27.0,0.0,0.0,35.0,0.0
826087fffffffff,19.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0
82608ffffffffff,508.0,0.0,0.0,0.0,0.0,7.0,470.0,0.0,0.0,27.0,0.0
826097fffffffff,79.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0
82609ffffffffff,214.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0
8260a7fffffffff,157.0,0.0,0.0,0.0,0.0,52.0,88.0,0.0,0.0,17.0,0.0
8260affffffffff,109.0,0.0,0.0,0.0,0.0,37.0,42.0,0.0,0.0,24.0,0.0
8260b7fffffffff,413.0,0.0,0.0,0.0,0.0,33.0,380.0,0.0,0.0,0.0,0.0
826107fffffffff,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
82611ffffffffff,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
82618ffffffffff,307.0,0.0,0.0,0.0,0.0,229.0,36.0,0.0,0.0,22.0,0.0
82619ffffffffff,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
8261affffffffff,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0
82659ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
