cell_id,Scotocerca inquieta,Scotocerca inquieta saharae/theresae,Scotocerca inquieta [inquieta Group]
8320aefffffffff,2.0,0.0,2.0
832cf3fffffffff,2.0,0.0,0.0
832d84fffffffff,10.0,0.0,0.0
833840fffffffff,1.0,1.0,0.0
833870fffffffff,3.0,0.0,0.0
833989fffffffff,11.0,11.0,0.0
833e62fffffffff,4.0,0.0,0.0
833e68fffffffff,1.0,0.0,0.0
833e6afffffffff,6.0,0.0,0.0
833e6cfffffffff,2.0,0.0,0.0
83438cfffffffff,2.0,0.0,2.0
8343acfffffffff,13.0,0.0,0.0
