cell_id,Prinia rufifrons,Prinia rufifrons rufifrons/smithi,Prinia rufifrons rufidorsalis
847a5c5ffffffff,2.0,2.0,0.0
847a659ffffffff,2.0,2.0,0.0
847a6e9ffffffff,1.0,0.0,0.0
