cell_id,Nycticorax nycticorax,Nycticorax nycticorax nycticorax,Nycticorax nycticorax hoactli,Nycticorax nycticorax obscurus,Nycticorax nycticorax falklandicus
841e063ffffffff,2.0,0.0,0.0,0.0,0.0
841e069ffffffff,2.0,0.0,0.0,0.0,0.0
841e06bffffffff,5.0,0.0,0.0,0.0,0.0
841e06dffffffff,3.0,0.0,0.0,0.0,0.0
841e085ffffffff,4.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,3.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,5.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,5.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,2.0,2.0,0.0,0.0,0.0
841e239ffffffff,1.0,0.0,0.0,0.0,0.0
841e23dffffffff,1.0,0.0,0.0,0.0,0.0
841e257ffffffff,1.0,0.0,0.0,0.0,0.0
841e29dffffffff,2.0,0.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,3.0,0.0,0.0,0.0,0.0
841e307ffffffff,35.0,0.0,0.0,0.0,0.0
841e347ffffffff,4.0,0.0,0.0,0.0,0.0
841e355ffffffff,5.0,0.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0,0.0
841e5cdffffffff,1.0,0.0,0.0,0.0,0.0
841e5e1ffffffff,3.0,0.0,0.0,0.0,0.0
841e82bffffffff,9.0,0.0,0.0,0.0,0.0
841ea0bffffffff,6.0,6.0,0.0,0.0,0.0
841ea53ffffffff,5.0,0.0,0.0,0.0,0.0
841ead1ffffffff,2.0,0.0,0.0,0.0,0.0
841ead9ffffffff,1.0,0.0,0.0,0.0,0.0
841ec19ffffffff,1.0,0.0,0.0,0.0,0.0
841ec1dffffffff,2.0,0.0,0.0,0.0,0.0
841ec23ffffffff,3.0,0.0,0.0,0.0,0.0
841ec33ffffffff,1.0,0.0,0.0,0.0,0.0
841ec47ffffffff,3.0,0.0,0.0,0.0,0.0
841ec9dffffffff,1.0,1.0,0.0,0.0,0.0
841eca5ffffffff,2.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,2.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,4.0,0.0,0.0,0.0,0.0
841ed29ffffffff,2.0,0.0,0.0,0.0,0.0
841eda3ffffffff,4.0,0.0,0.0,0.0,0.0
841eda7ffffffff,24.0,2.0,0.0,0.0,0.0
841ede1ffffffff,11.0,0.0,0.0,0.0,0.0
841ee81ffffffff,2.0,0.0,0.0,0.0,0.0
841f05dffffffff,4.0,0.0,0.0,0.0,0.0
841f09bffffffff,2.0,0.0,0.0,0.0,0.0
841f12dffffffff,1.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,3.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,3.0,0.0,0.0,0.0,0.0
841f207ffffffff,2.0,2.0,0.0,0.0,0.0
841f565ffffffff,2.0,0.0,0.0,0.0,0.0
841f593ffffffff,2.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,1.0,0.0,0.0,0.0,0.0
841f715ffffffff,3.0,0.0,0.0,0.0,0.0
841f839ffffffff,2.0,0.0,0.0,0.0,0.0
841f85bffffffff,4.0,0.0,0.0,0.0,0.0
841f883ffffffff,2.0,2.0,0.0,0.0,0.0
841f887ffffffff,6.0,0.0,0.0,0.0,0.0
841f981ffffffff,8.0,0.0,0.0,0.0,0.0
841f991ffffffff,2.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,3.0,0.0,0.0,0.0,0.0
841fa11ffffffff,2.0,0.0,0.0,0.0,0.0
841fa17ffffffff,2.0,0.0,0.0,0.0,0.0
841fa31ffffffff,2.0,0.0,0.0,0.0,0.0
841fa35ffffffff,1.0,0.0,0.0,0.0,0.0
841fa41ffffffff,1.0,0.0,0.0,0.0,0.0
841fa47ffffffff,1.0,0.0,0.0,0.0,0.0
841fa6dffffffff,8.0,0.0,0.0,0.0,0.0
841faa7ffffffff,5.0,0.0,0.0,0.0,0.0
841fadbffffffff,2.0,0.0,0.0,0.0,0.0
841faddffffffff,5.0,0.0,0.0,0.0,0.0
841fae3ffffffff,3.0,0.0,0.0,0.0,0.0
841fb01ffffffff,4.0,2.0,0.0,0.0,0.0
841fb2dffffffff,6.0,0.0,0.0,0.0,0.0
841fb47ffffffff,2.0,0.0,0.0,0.0,0.0
842016bffffffff,2.0,0.0,0.0,0.0,0.0
842099bffffffff,3.0,0.0,0.0,0.0,0.0
8420a19ffffffff,8.0,8.0,0.0,0.0,0.0
8420a61ffffffff,3.0,3.0,0.0,0.0,0.0
8420b11ffffffff,1.0,0.0,0.0,0.0,0.0
8420b13ffffffff,4.0,0.0,0.0,0.0,0.0
84225a5ffffffff,5.0,0.0,0.0,0.0,0.0
8424037ffffffff,1.0,0.0,0.0,0.0,0.0
84240a9ffffffff,1.0,0.0,0.0,0.0,0.0
8424311ffffffff,10.0,0.0,0.0,0.0,0.0
8424467ffffffff,2.0,0.0,0.0,0.0,0.0
8424ab5ffffffff,1.0,0.0,0.0,0.0,0.0
8424d05ffffffff,3.0,1.0,0.0,0.0,0.0
8425131ffffffff,2.0,0.0,0.0,0.0,0.0
84255b7ffffffff,2.0,0.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0,0.0
84260adffffffff,2.0,0.0,0.0,0.0,0.0
84260b7ffffffff,2.0,0.0,0.0,0.0,0.0
84260bbffffffff,1.0,0.0,0.0,0.0,0.0
84260cbffffffff,1.0,0.0,0.0,0.0,0.0
8426107ffffffff,5.0,0.0,0.0,0.0,0.0
842620dffffffff,2.0,0.0,0.0,0.0,0.0
84262b3ffffffff,6.0,0.0,0.0,0.0,0.0
84262cdffffffff,8.0,0.0,0.0,0.0,0.0
84262d9ffffffff,53.0,0.0,0.0,0.0,0.0
8426301ffffffff,1.0,0.0,0.0,0.0,0.0
8426357ffffffff,2.0,0.0,0.0,0.0,0.0
842640dffffffff,21.0,0.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,4.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0,0.0
8426463ffffffff,28.0,0.0,0.0,0.0,0.0
842646bffffffff,20.0,0.0,0.0,0.0,0.0
8426481ffffffff,2.0,0.0,0.0,0.0,0.0
8426489ffffffff,8.0,0.0,0.0,0.0,0.0
8426493ffffffff,8.0,0.0,0.0,0.0,0.0
8426495ffffffff,18.0,0.0,0.0,0.0,0.0
8426497ffffffff,75.0,0.0,0.0,0.0,0.0
84264adffffffff,1.0,0.0,0.0,0.0,0.0
84264c1ffffffff,11.0,0.0,0.0,0.0,0.0
84264c5ffffffff,25.0,0.0,0.0,0.0,0.0
84264cdffffffff,2.0,0.0,0.0,0.0,0.0
84264d1ffffffff,4.0,0.0,0.0,0.0,0.0
84264d9ffffffff,30.0,0.0,3.0,0.0,0.0
84264dbffffffff,11.0,0.0,0.0,0.0,0.0
84264ddffffffff,3.0,0.0,0.0,0.0,0.0
84264e5ffffffff,32.0,0.0,0.0,0.0,0.0
8426505ffffffff,1.0,0.0,0.0,0.0,0.0
842652dffffffff,6.0,0.0,0.0,0.0,0.0
8426533ffffffff,2.0,0.0,0.0,0.0,0.0
842653bffffffff,3.0,0.0,0.0,0.0,0.0
8426555ffffffff,23.0,0.0,0.0,0.0,0.0
8426561ffffffff,1.0,0.0,0.0,0.0,0.0
8426565ffffffff,2.0,0.0,0.0,0.0,0.0
8426567ffffffff,7.0,0.0,0.0,0.0,0.0
842658bffffffff,1.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0
84265b9ffffffff,8.0,0.0,0.0,0.0,0.0
84265dbffffffff,21.0,0.0,0.0,0.0,0.0
8426609ffffffff,4.0,0.0,0.0,0.0,0.0
8426621ffffffff,20.0,0.0,0.0,0.0,0.0
8426629ffffffff,8.0,0.0,0.0,0.0,0.0
842663dffffffff,2.0,0.0,0.0,0.0,0.0
8426641ffffffff,16.0,0.0,0.0,0.0,0.0
8426645ffffffff,2.0,0.0,0.0,0.0,0.0
842664dffffffff,33.0,0.0,3.0,0.0,0.0
8426657ffffffff,3.0,0.0,0.0,0.0,0.0
8426661ffffffff,7.0,0.0,0.0,0.0,0.0
8426665ffffffff,1.0,0.0,0.0,0.0,0.0
8426669ffffffff,8.0,0.0,0.0,0.0,0.0
842666bffffffff,5.0,0.0,0.0,0.0,0.0
8426689ffffffff,135.0,0.0,0.0,0.0,0.0
842668bffffffff,7.0,0.0,0.0,0.0,0.0
842669bffffffff,11.0,0.0,0.0,0.0,0.0
84266adffffffff,3.0,0.0,0.0,0.0,0.0
84266b5ffffffff,3.0,0.0,0.0,0.0,0.0
84266bbffffffff,2.0,0.0,0.0,0.0,0.0
84266d1ffffffff,5.0,0.0,0.0,0.0,0.0
84266d5ffffffff,5.0,0.0,0.0,0.0,0.0
84266dbffffffff,31.0,0.0,0.0,0.0,0.0
84266e1ffffffff,4.0,0.0,0.0,0.0,0.0
8426719ffffffff,15.0,0.0,0.0,0.0,0.0
8426745ffffffff,4.0,0.0,0.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0,0.0,0.0
842680bffffffff,10.0,0.0,0.0,0.0,0.0
8426817ffffffff,2.0,0.0,0.0,0.0,0.0
842681bffffffff,28.0,0.0,1.0,0.0,0.0
8426835ffffffff,2.0,0.0,0.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0,0.0,0.0
842685bffffffff,3.0,0.0,0.0,0.0,0.0
842686bffffffff,1.0,0.0,0.0,0.0,0.0
8426881ffffffff,9.0,0.0,0.0,0.0,0.0
8426887ffffffff,1.0,0.0,0.0,0.0,0.0
8426889ffffffff,1.0,0.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0,0.0
84268a7ffffffff,2.0,0.0,0.0,0.0,0.0
84268abffffffff,1.0,0.0,0.0,0.0,0.0
84268b9ffffffff,2.0,0.0,0.0,0.0,0.0
84268c3ffffffff,2.0,0.0,0.0,0.0,0.0
84268c7ffffffff,2.0,0.0,0.0,0.0,0.0
84268cdffffffff,192.0,0.0,0.0,0.0,0.0
84268d7ffffffff,2.0,0.0,0.0,0.0,0.0
84268dbffffffff,6.0,0.0,0.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0,0.0,0.0
84268e7ffffffff,2.0,0.0,0.0,0.0,0.0
8426905ffffffff,147.0,0.0,2.0,0.0,0.0
8426929ffffffff,3.0,0.0,0.0,0.0,0.0
8426939ffffffff,1.0,0.0,0.0,0.0,0.0
8426941ffffffff,19.0,0.0,0.0,0.0,0.0
842694dffffffff,1.0,0.0,0.0,0.0,0.0
8426961ffffffff,133.0,0.0,0.0,0.0,0.0
8426963ffffffff,18.0,0.0,0.0,0.0,0.0
8426969ffffffff,84.0,0.0,0.0,0.0,0.0
842696bffffffff,7.0,0.0,0.0,0.0,0.0
8426981ffffffff,1.0,0.0,0.0,0.0,0.0
8426987ffffffff,31.0,0.0,0.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0,0.0
842698bffffffff,1.0,0.0,0.0,0.0,0.0
842698dffffffff,2.0,0.0,0.0,0.0,0.0
8426995ffffffff,4.0,0.0,0.0,0.0,0.0
8426997ffffffff,2.0,0.0,0.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0,0.0,0.0
84269c1ffffffff,5.0,0.0,0.0,0.0,0.0
84269d1ffffffff,6.0,0.0,0.0,0.0,0.0
84269d5ffffffff,7.0,0.0,5.0,0.0,0.0
84269e1ffffffff,1.0,0.0,0.0,0.0,0.0
8426a53ffffffff,2.0,0.0,0.0,0.0,0.0
8426a83ffffffff,1.0,0.0,0.0,0.0,0.0
8426a87ffffffff,4.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,9.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,9.0,0.0,4.0,0.0,0.0
8426aa7ffffffff,8.0,0.0,0.0,0.0,0.0
8426aabffffffff,2.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,3.0,0.0,0.0,0.0,0.0
8426b07ffffffff,3.0,0.0,0.0,0.0,0.0
8426b0bffffffff,1.0,0.0,0.0,0.0,0.0
8426b51ffffffff,2.0,0.0,0.0,0.0,0.0
8426b61ffffffff,5.0,0.0,0.0,0.0,0.0
8426b69ffffffff,3.0,0.0,0.0,0.0,0.0
8426c19ffffffff,24.0,0.0,0.0,0.0,0.0
8426c43ffffffff,2.0,0.0,0.0,0.0,0.0
8426c85ffffffff,2.0,0.0,0.0,0.0,0.0
8426c87ffffffff,19.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,2.0,0.0,0.0,0.0,0.0
8426cbdffffffff,3.0,0.0,0.0,0.0,0.0
8426d19ffffffff,3.0,0.0,0.0,0.0,0.0
8426d33ffffffff,2.0,0.0,0.0,0.0,0.0
8426d39ffffffff,3.0,0.0,0.0,0.0,0.0
8426d51ffffffff,4.0,0.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0,0.0
8426d6bffffffff,5.0,0.0,0.0,0.0,0.0
8426d8bffffffff,2.0,0.0,0.0,0.0,0.0
8426d9dffffffff,3.0,0.0,0.0,0.0,0.0
8426dd5ffffffff,5.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,3.0,0.0,0.0,0.0,0.0
8426ddbffffffff,2.0,0.0,0.0,0.0,0.0
8426de7ffffffff,6.0,0.0,0.0,0.0,0.0
8426e21ffffffff,8.0,0.0,2.0,0.0,0.0
8426e2bffffffff,4.0,0.0,0.0,0.0,0.0
8426e2dffffffff,17.0,0.0,2.0,0.0,0.0
8426e3dffffffff,9.0,0.0,2.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0,0.0,0.0
8426e59ffffffff,2.0,0.0,0.0,0.0,0.0
8426e5bffffffff,8.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,3.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,4.0,0.0,0.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0,0.0,0.0
8426f2dffffffff,40.0,0.0,0.0,0.0,0.0
8426f35ffffffff,5.0,0.0,0.0,0.0,0.0
8426f37ffffffff,6.0,0.0,0.0,0.0,0.0
8427023ffffffff,6.0,0.0,0.0,0.0,0.0
8427025ffffffff,2.0,0.0,0.0,0.0,0.0
8427093ffffffff,1.0,0.0,0.0,0.0,0.0
842711bffffffff,5.0,0.0,0.0,0.0,0.0
8427133ffffffff,4.0,0.0,0.0,0.0,0.0
84271b3ffffffff,5.0,0.0,0.0,0.0,0.0
84271c9ffffffff,2.0,0.0,0.0,0.0,0.0
8427407ffffffff,1.0,0.0,0.0,0.0,0.0
8427411ffffffff,2.0,0.0,0.0,0.0,0.0
8427413ffffffff,2.0,0.0,0.0,0.0,0.0
8427419ffffffff,4.0,0.0,0.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0,0.0,0.0
8427435ffffffff,8.0,0.0,0.0,0.0,0.0
8427445ffffffff,15.0,0.0,0.0,0.0,0.0
8427447ffffffff,2.0,0.0,0.0,0.0,0.0
8427481ffffffff,3.0,0.0,0.0,0.0,0.0
8427483ffffffff,6.0,0.0,0.0,0.0,0.0
8427485ffffffff,36.0,0.0,0.0,0.0,0.0
842748dffffffff,15.0,0.0,0.0,0.0,0.0
8427491ffffffff,8.0,0.0,0.0,0.0,0.0
8427499ffffffff,28.0,0.0,0.0,0.0,0.0
842749dffffffff,4.0,0.0,0.0,0.0,0.0
84274a3ffffffff,4.0,0.0,0.0,0.0,0.0
84274abffffffff,2.0,0.0,0.0,0.0,0.0
84274b1ffffffff,4.0,0.0,0.0,0.0,0.0
84274b3ffffffff,3.0,0.0,0.0,0.0,0.0
84274b5ffffffff,2.0,0.0,0.0,0.0,0.0
84274b7ffffffff,3.0,0.0,0.0,0.0,0.0
84274b9ffffffff,13.0,0.0,0.0,0.0,0.0
84274bbffffffff,1.0,0.0,0.0,0.0,0.0
84274c1ffffffff,4.0,0.0,0.0,0.0,0.0
84274cbffffffff,2.0,0.0,0.0,0.0,0.0
84274d1ffffffff,2.0,0.0,0.0,0.0,0.0
84274d3ffffffff,12.0,0.0,0.0,0.0,0.0
84274d5ffffffff,21.0,0.0,1.0,0.0,0.0
84274d7ffffffff,23.0,0.0,0.0,0.0,0.0
84274d9ffffffff,1.0,0.0,0.0,0.0,0.0
84274ddffffffff,2.0,0.0,0.0,0.0,0.0
84274e1ffffffff,4.0,0.0,0.0,0.0,0.0
84274e3ffffffff,64.0,0.0,0.0,0.0,0.0
84274edffffffff,2.0,0.0,0.0,0.0,0.0
8427507ffffffff,2.0,0.0,0.0,0.0,0.0
8427509ffffffff,2.0,0.0,0.0,0.0,0.0
8427513ffffffff,12.0,0.0,2.0,0.0,0.0
8427527ffffffff,6.0,0.0,3.0,0.0,0.0
8427529ffffffff,1.0,0.0,0.0,0.0,0.0
8427537ffffffff,2.0,0.0,0.0,0.0,0.0
8427541ffffffff,4.0,0.0,0.0,0.0,0.0
8427551ffffffff,1.0,0.0,0.0,0.0,0.0
8427569ffffffff,3.0,0.0,0.0,0.0,0.0
8427581ffffffff,7.0,0.0,0.0,0.0,0.0
842758bffffffff,5.0,0.0,0.0,0.0,0.0
8427593ffffffff,8.0,0.0,1.0,0.0,0.0
8427599ffffffff,1.0,0.0,0.0,0.0,0.0
842759bffffffff,2.0,0.0,0.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0,0.0,0.0
84275a3ffffffff,1.0,0.0,0.0,0.0,0.0
84275c3ffffffff,3.0,0.0,0.0,0.0,0.0
84275cdffffffff,5.0,0.0,0.0,0.0,0.0
84275d3ffffffff,13.0,0.0,0.0,0.0,0.0
84275d5ffffffff,2.0,0.0,0.0,0.0,0.0
84275d7ffffffff,2.0,0.0,0.0,0.0,0.0
84275e5ffffffff,3.0,0.0,0.0,0.0,0.0
8427631ffffffff,1.0,0.0,0.0,0.0,0.0
842763bffffffff,40.0,0.0,0.0,0.0,0.0
8427685ffffffff,9.0,0.0,0.0,0.0,0.0
8427687ffffffff,9.0,0.0,0.0,0.0,0.0
8427693ffffffff,2.0,0.0,0.0,0.0,0.0
8427699ffffffff,4.0,0.0,0.0,0.0,0.0
84276a1ffffffff,2.0,0.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0,0.0
84276a7ffffffff,1.0,0.0,0.0,0.0,0.0
84276a9ffffffff,2.0,0.0,0.0,0.0,0.0
84276abffffffff,1.0,0.0,0.0,0.0,0.0
84276adffffffff,2.0,0.0,0.0,0.0,0.0
84276b5ffffffff,3.0,0.0,0.0,0.0,0.0
84276b7ffffffff,37.0,0.0,0.0,0.0,0.0
84276bdffffffff,1.0,0.0,1.0,0.0,0.0
84276d1ffffffff,3.0,0.0,3.0,0.0,0.0
84276d3ffffffff,30.0,0.0,18.0,0.0,0.0
84276d7ffffffff,4.0,0.0,2.0,0.0,0.0
84276e5ffffffff,7.0,0.0,0.0,0.0,0.0
84276edffffffff,16.0,0.0,0.0,0.0,0.0
842771dffffffff,2.0,0.0,0.0,0.0,0.0
842785bffffffff,4.0,0.0,0.0,0.0,0.0
8427861ffffffff,4.0,0.0,0.0,0.0,0.0
8427889ffffffff,1.0,0.0,0.0,0.0,0.0
84278cdffffffff,2.0,0.0,0.0,0.0,0.0
842791dffffffff,2.0,0.0,0.0,0.0,0.0
8427945ffffffff,1.0,0.0,0.0,0.0,0.0
8427967ffffffff,2.0,0.0,0.0,0.0,0.0
8427997ffffffff,6.0,0.0,0.0,0.0,0.0
84279e3ffffffff,1.0,0.0,0.0,0.0,0.0
84279e5ffffffff,3.0,0.0,0.0,0.0,0.0
84279ebffffffff,6.0,0.0,0.0,0.0,0.0
8427a1dffffffff,5.0,0.0,0.0,0.0,0.0
8427a21ffffffff,2.0,0.0,0.0,0.0,0.0
8427a4bffffffff,3.0,0.0,0.0,0.0,0.0
8427a57ffffffff,1.0,0.0,0.0,0.0,0.0
8427a8dffffffff,7.0,0.0,0.0,0.0,0.0
8427a95ffffffff,2.0,0.0,0.0,0.0,0.0
842806dffffffff,2.0,0.0,0.0,0.0,0.0
8428103ffffffff,28.0,0.0,0.0,0.0,0.0
8428133ffffffff,84.0,0.0,0.0,0.0,0.0
842813bffffffff,22.0,0.0,0.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0,0.0
8428185ffffffff,1.0,0.0,0.0,0.0,0.0
8428187ffffffff,2.0,0.0,0.0,0.0,0.0
842818dffffffff,2.0,0.0,0.0,0.0,0.0
8428195ffffffff,4.0,0.0,0.0,0.0,0.0
84281b5ffffffff,21.0,0.0,0.0,0.0,0.0
84281c3ffffffff,7.0,0.0,0.0,0.0,0.0
84281e9ffffffff,3.0,0.0,0.0,0.0,0.0
84281ebffffffff,22.0,0.0,0.0,0.0,0.0
8428301ffffffff,38.0,0.0,0.0,0.0,0.0
8428305ffffffff,21.0,0.0,0.0,0.0,0.0
8428309ffffffff,25.0,0.0,4.0,0.0,0.0
842830bffffffff,10.0,0.0,1.0,0.0,0.0
842830dffffffff,31.0,0.0,3.0,0.0,0.0
8428317ffffffff,6.0,0.0,0.0,0.0,0.0
8428321ffffffff,2.0,0.0,0.0,0.0,0.0
8428329ffffffff,14.0,0.0,0.0,0.0,0.0
842832bffffffff,35.0,0.0,0.0,0.0,0.0
8428331ffffffff,6.0,0.0,0.0,0.0,0.0
8428339ffffffff,4.0,0.0,0.0,0.0,0.0
8428341ffffffff,5.0,0.0,3.0,0.0,0.0
8428347ffffffff,17.0,0.0,2.0,0.0,0.0
842834dffffffff,71.0,0.0,0.0,0.0,0.0
8428355ffffffff,24.0,0.0,0.0,0.0,0.0
8428357ffffffff,2.0,0.0,0.0,0.0,0.0
8428361ffffffff,9.0,0.0,0.0,0.0,0.0
8428363ffffffff,482.0,0.0,0.0,0.0,0.0
8428365ffffffff,12.0,0.0,0.0,0.0,0.0
8428367ffffffff,63.0,0.0,0.0,0.0,0.0
842836bffffffff,51.0,0.0,0.0,0.0,0.0
8428807ffffffff,2.0,0.0,0.0,0.0,0.0
8428813ffffffff,2.0,0.0,0.0,0.0,0.0
8428843ffffffff,3.0,0.0,0.0,0.0,0.0
8428849ffffffff,13.0,0.0,0.0,0.0,0.0
8428855ffffffff,5.0,0.0,0.0,0.0,0.0
8428869ffffffff,2.0,0.0,0.0,0.0,0.0
8428889ffffffff,5.0,0.0,0.0,0.0,0.0
842888bffffffff,9.0,0.0,0.0,0.0,0.0
8428891ffffffff,2.0,0.0,0.0,0.0,0.0
84288a3ffffffff,5.0,0.0,0.0,0.0,0.0
84288a9ffffffff,2.0,0.0,0.0,0.0,0.0
84288bbffffffff,4.0,0.0,0.0,0.0,0.0
84288d5ffffffff,4.0,0.0,0.0,0.0,0.0
84288dbffffffff,5.0,0.0,0.0,0.0,0.0
84288e7ffffffff,3.0,0.0,0.0,0.0,0.0
842890dffffffff,2.0,0.0,0.0,0.0,0.0
8428923ffffffff,1.0,0.0,0.0,0.0,0.0
842893dffffffff,12.0,0.0,0.0,0.0,0.0
8428947ffffffff,2.0,0.0,0.0,0.0,0.0
8428963ffffffff,2.0,0.0,0.0,0.0,0.0
84289bdffffffff,1.0,0.0,0.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0,0.0
8428a27ffffffff,5.0,0.0,0.0,0.0,0.0
8428a99ffffffff,2.0,0.0,0.0,0.0,0.0
8428addffffffff,2.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,2.0,0.0,2.0,0.0,0.0
8428ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8428b11ffffffff,10.0,0.0,0.0,0.0,0.0
8428b17ffffffff,3.0,0.0,0.0,0.0,0.0
8428b61ffffffff,9.0,0.0,0.0,0.0,0.0
