cell_id,Vanellus chilensis,Vanellus chilensis cayennensis,Vanellus chilensis lampronotus,Vanellus chilensis chilensis/fretensis
845f485ffffffff,1.0,0.0,0.0,0.0
845f487ffffffff,18.0,0.0,0.0,0.0
845f491ffffffff,26.0,0.0,0.0,0.0
845f49bffffffff,8.0,0.0,0.0,0.0
845f4a3ffffffff,10.0,0.0,0.0,0.0
845f4a9ffffffff,17.0,0.0,0.0,0.0
845f4abffffffff,4.0,0.0,0.0,0.0
845f4b3ffffffff,86.0,0.0,0.0,0.0
845f4bdffffffff,6.0,0.0,0.0,0.0
845f4e1ffffffff,1.0,0.0,0.0,0.0
845f4e3ffffffff,2.0,0.0,0.0,0.0
845f4e5ffffffff,18.0,0.0,0.0,0.0
845f4e7ffffffff,13.0,0.0,0.0,0.0
845f4edffffffff,6.0,0.0,0.0,0.0
845f501ffffffff,2.0,0.0,0.0,0.0
845f569ffffffff,1.0,0.0,0.0,0.0
845f581ffffffff,258.0,0.0,0.0,0.0
845f583ffffffff,1302.0,0.0,0.0,0.0
845f587ffffffff,35.0,0.0,0.0,0.0
845f58bffffffff,105.0,0.0,0.0,0.0
845f595ffffffff,36.0,0.0,0.0,0.0
845f5b5ffffffff,241.0,9.0,0.0,0.0
845f5b9ffffffff,77.0,0.0,0.0,0.0
845f5bdffffffff,414.0,7.0,0.0,0.0
845f5d7ffffffff,5.0,0.0,0.0,0.0
845f681ffffffff,2.0,0.0,0.0,0.0
845f683ffffffff,13.0,0.0,0.0,0.0
845f689ffffffff,3.0,0.0,0.0,0.0
845f68bffffffff,18.0,0.0,0.0,0.0
845f691ffffffff,1.0,0.0,0.0,0.0
845f713ffffffff,3.0,0.0,0.0,0.0
845f719ffffffff,2.0,0.0,0.0,0.0
845f755ffffffff,1.0,0.0,0.0,0.0
845f757ffffffff,1.0,0.0,0.0,0.0
845f75dffffffff,4.0,0.0,0.0,0.0
845f767ffffffff,2.0,0.0,0.0,0.0
8466005ffffffff,56.0,0.0,0.0,0.0
8466007ffffffff,13.0,2.0,0.0,0.0
8466009ffffffff,8.0,0.0,0.0,0.0
846600dffffffff,3.0,0.0,0.0,0.0
8466013ffffffff,3.0,0.0,0.0,0.0
8466019ffffffff,4.0,2.0,0.0,0.0
846601bffffffff,7.0,0.0,0.0,0.0
8466021ffffffff,333.0,0.0,0.0,0.0
8466023ffffffff,34.0,0.0,0.0,0.0
8466025ffffffff,32.0,0.0,0.0,0.0
8466027ffffffff,38.0,0.0,0.0,0.0
8466029ffffffff,142.0,0.0,0.0,0.0
846602bffffffff,24.0,0.0,0.0,0.0
846602dffffffff,7.0,0.0,0.0,0.0
8466033ffffffff,4.0,0.0,0.0,0.0
8466035ffffffff,11.0,0.0,0.0,0.0
8466037ffffffff,2.0,0.0,0.0,0.0
846603dffffffff,16.0,0.0,0.0,0.0
8466043ffffffff,31.0,0.0,0.0,0.0
8466045ffffffff,36.0,0.0,0.0,0.0
8466047ffffffff,33.0,0.0,0.0,0.0
8466049ffffffff,2.0,0.0,0.0,0.0
846604dffffffff,26.0,0.0,0.0,0.0
8466053ffffffff,3.0,0.0,0.0,0.0
8466055ffffffff,25.0,0.0,0.0,0.0
8466057ffffffff,4.0,0.0,0.0,0.0
8466059ffffffff,20.0,1.0,0.0,0.0
846605bffffffff,5.0,0.0,0.0,0.0
8466061ffffffff,6.0,0.0,0.0,0.0
8466063ffffffff,12.0,0.0,0.0,0.0
8466067ffffffff,307.0,3.0,0.0,0.0
8466069ffffffff,17.0,0.0,0.0,0.0
846606bffffffff,12.0,0.0,0.0,0.0
8466081ffffffff,35.0,0.0,0.0,0.0
8466083ffffffff,2.0,0.0,0.0,0.0
8466087ffffffff,119.0,4.0,0.0,0.0
8466089ffffffff,133.0,0.0,0.0,0.0
846608bffffffff,18.0,0.0,0.0,0.0
846608dffffffff,181.0,2.0,0.0,0.0
8466091ffffffff,14.0,0.0,0.0,0.0
8466093ffffffff,31.0,0.0,0.0,0.0
8466095ffffffff,9.0,0.0,0.0,0.0
8466097ffffffff,18.0,0.0,0.0,0.0
8466099ffffffff,5.0,0.0,0.0,0.0
846609bffffffff,45.0,0.0,0.0,0.0
846609dffffffff,9.0,0.0,0.0,0.0
84660a1ffffffff,21.0,0.0,0.0,0.0
84660a3ffffffff,12.0,0.0,0.0,0.0
84660a5ffffffff,83.0,0.0,0.0,0.0
84660a7ffffffff,235.0,14.0,0.0,0.0
84660a9ffffffff,3.0,0.0,0.0,0.0
84660abffffffff,1.0,0.0,0.0,0.0
84660adffffffff,39.0,2.0,0.0,0.0
84660b1ffffffff,101.0,0.0,0.0,0.0
84660b3ffffffff,73.0,0.0,0.0,0.0
84660b5ffffffff,292.0,0.0,0.0,0.0
84660b7ffffffff,91.0,0.0,0.0,0.0
84660b9ffffffff,99.0,0.0,0.0,0.0
84660bbffffffff,339.0,0.0,0.0,0.0
84660bdffffffff,174.0,0.0,0.0,0.0
84660c1ffffffff,18.0,0.0,0.0,0.0
84660c3ffffffff,82.0,2.0,0.0,0.0
84660c5ffffffff,72.0,4.0,0.0,0.0
84660c7ffffffff,5.0,0.0,0.0,0.0
84660c9ffffffff,3.0,0.0,0.0,0.0
84660cbffffffff,97.0,2.0,0.0,0.0
84660d1ffffffff,41.0,0.0,0.0,0.0
84660d3ffffffff,28.0,0.0,0.0,0.0
84660d5ffffffff,14.0,2.0,0.0,0.0
84660d9ffffffff,14.0,0.0,0.0,0.0
84660dbffffffff,9.0,0.0,0.0,0.0
84660ddffffffff,75.0,0.0,0.0,0.0
84660e1ffffffff,127.0,0.0,0.0,0.0
84660e3ffffffff,56.0,0.0,0.0,0.0
84660e5ffffffff,6.0,0.0,0.0,0.0
84660e7ffffffff,15.0,0.0,0.0,0.0
84660e9ffffffff,16.0,0.0,0.0,0.0
84660ebffffffff,113.0,0.0,0.0,0.0
8466103ffffffff,4.0,0.0,0.0,0.0
8466105ffffffff,18.0,0.0,0.0,0.0
8466107ffffffff,841.0,87.0,0.0,0.0
8466111ffffffff,5.0,0.0,0.0,0.0
8466113ffffffff,29.0,0.0,0.0,0.0
8466117ffffffff,5.0,0.0,0.0,0.0
8466119ffffffff,152.0,0.0,0.0,0.0
8466129ffffffff,10.0,0.0,0.0,0.0
846612dffffffff,3.0,0.0,0.0,0.0
8466131ffffffff,5.0,0.0,0.0,0.0
8466135ffffffff,8.0,0.0,0.0,0.0
8466139ffffffff,735.0,42.0,0.0,0.0
846613bffffffff,4.0,0.0,0.0,0.0
846613dffffffff,9.0,0.0,0.0,0.0
8466153ffffffff,35.0,0.0,0.0,0.0
846615bffffffff,8.0,0.0,0.0,0.0
8466163ffffffff,555.0,38.0,0.0,0.0
8466165ffffffff,49.0,8.0,0.0,0.0
8466167ffffffff,50.0,7.0,0.0,0.0
8466181ffffffff,112.0,10.0,0.0,0.0
8466183ffffffff,644.0,10.0,0.0,0.0
8466185ffffffff,2.0,0.0,0.0,0.0
8466187ffffffff,21.0,2.0,0.0,0.0
8466189ffffffff,19.0,0.0,0.0,0.0
846618bffffffff,459.0,8.0,0.0,0.0
846618dffffffff,9.0,0.0,0.0,0.0
8466191ffffffff,62.0,4.0,0.0,0.0
8466193ffffffff,369.0,9.0,0.0,0.0
8466195ffffffff,116.0,0.0,0.0,0.0
8466197ffffffff,382.0,0.0,0.0,0.0
8466199ffffffff,129.0,0.0,0.0,0.0
846619bffffffff,435.0,47.0,0.0,0.0
846619dffffffff,1446.0,30.0,0.0,0.0
84661a5ffffffff,122.0,1.0,0.0,0.0
84661a7ffffffff,4.0,0.0,0.0,0.0
84661adffffffff,28.0,0.0,0.0,0.0
84661b1ffffffff,196.0,11.0,0.0,0.0
84661b3ffffffff,508.0,15.0,0.0,0.0
84661b7ffffffff,11.0,0.0,0.0,0.0
84661b9ffffffff,564.0,4.0,0.0,0.0
84661bbffffffff,1235.0,31.0,0.0,0.0
84661bdffffffff,15.0,4.0,0.0,0.0
84661c1ffffffff,3.0,0.0,0.0,0.0
84661c3ffffffff,8.0,0.0,0.0,0.0
84661c5ffffffff,3.0,0.0,0.0,0.0
84661c7ffffffff,2.0,0.0,0.0,0.0
84661c9ffffffff,25.0,0.0,0.0,0.0
84661cbffffffff,6.0,0.0,0.0,0.0
84661cdffffffff,64.0,0.0,0.0,0.0
84661d1ffffffff,58.0,3.0,0.0,0.0
84661d3ffffffff,18.0,0.0,0.0,0.0
84661d5ffffffff,84.0,0.0,0.0,0.0
84661d7ffffffff,97.0,0.0,0.0,0.0
84661ddffffffff,3.0,0.0,0.0,0.0
84661e9ffffffff,6.0,0.0,0.0,0.0
84661ebffffffff,155.0,3.0,0.0,0.0
8466201ffffffff,37.0,0.0,0.0,0.0
8466203ffffffff,9.0,2.0,0.0,0.0
8466205ffffffff,83.0,13.0,0.0,0.0
8466207ffffffff,2.0,0.0,0.0,0.0
846620bffffffff,919.0,149.0,0.0,0.0
8466211ffffffff,6.0,0.0,0.0,0.0
8466213ffffffff,8.0,0.0,0.0,0.0
8466217ffffffff,36.0,0.0,0.0,0.0
8466219ffffffff,28.0,0.0,0.0,0.0
846621bffffffff,11.0,0.0,0.0,0.0
846621dffffffff,5.0,0.0,0.0,0.0
8466221ffffffff,779.0,69.0,0.0,0.0
8466223ffffffff,6.0,0.0,0.0,0.0
8466225ffffffff,265.0,3.0,0.0,0.0
8466227ffffffff,74.0,0.0,0.0,0.0
846622bffffffff,115.0,5.0,0.0,0.0
8466231ffffffff,4.0,0.0,0.0,0.0
8466233ffffffff,4.0,0.0,0.0,0.0
8466235ffffffff,3.0,0.0,0.0,0.0
8466237ffffffff,9.0,3.0,0.0,0.0
846623bffffffff,86.0,11.0,0.0,0.0
8466251ffffffff,11.0,2.0,0.0,0.0
8466257ffffffff,53.0,0.0,0.0,0.0
846625bffffffff,14.0,0.0,0.0,0.0
8466283ffffffff,4.0,0.0,0.0,0.0
8466285ffffffff,37.0,0.0,0.0,0.0
8466289ffffffff,4.0,0.0,0.0,0.0
846628bffffffff,1.0,0.0,0.0,0.0
8466291ffffffff,128.0,2.0,0.0,0.0
8466293ffffffff,36.0,0.0,0.0,0.0
8466295ffffffff,8.0,0.0,0.0,0.0
8466297ffffffff,2.0,0.0,0.0,0.0
8466299ffffffff,100.0,9.0,0.0,0.0
846629bffffffff,47.0,0.0,0.0,0.0
846629dffffffff,34.0,2.0,0.0,0.0
84662a7ffffffff,2.0,0.0,0.0,0.0
84662abffffffff,4.0,0.0,0.0,0.0
84662b1ffffffff,11.0,0.0,0.0,0.0
84662b5ffffffff,64.0,0.0,0.0,0.0
84662b7ffffffff,25.0,0.0,0.0,0.0
84662b9ffffffff,2.0,0.0,0.0,0.0
84662bbffffffff,3.0,0.0,0.0,0.0
84662bdffffffff,9.0,0.0,0.0,0.0
84662c1ffffffff,27.0,0.0,0.0,0.0
84662c5ffffffff,1.0,0.0,0.0,0.0
84662c9ffffffff,64.0,0.0,0.0,0.0
84662cdffffffff,31.0,0.0,0.0,0.0
84662d3ffffffff,3.0,0.0,0.0,0.0
84662d9ffffffff,1.0,0.0,0.0,0.0
84662e5ffffffff,11.0,1.0,0.0,0.0
84662e9ffffffff,24.0,0.0,0.0,0.0
84662ebffffffff,3.0,0.0,0.0,0.0
84662edffffffff,4.0,0.0,0.0,0.0
8466311ffffffff,150.0,0.0,0.0,0.0
8466313ffffffff,455.0,10.0,0.0,0.0
8466317ffffffff,17.0,2.0,0.0,0.0
846631bffffffff,170.0,1.0,0.0,0.0
8466411ffffffff,136.0,7.0,0.0,0.0
8466415ffffffff,115.0,2.0,0.0,0.0
8466417ffffffff,21.0,2.0,0.0,0.0
8466419ffffffff,2.0,0.0,0.0,0.0
846641dffffffff,164.0,10.0,0.0,0.0
8466429ffffffff,2.0,0.0,0.0,0.0
846642dffffffff,2.0,0.0,0.0,0.0
8466437ffffffff,1.0,0.0,0.0,0.0
8466441ffffffff,24.0,0.0,0.0,0.0
8466449ffffffff,2.0,0.0,0.0,0.0
846644bffffffff,2.0,0.0,0.0,0.0
8466455ffffffff,1.0,0.0,0.0,0.0
8466457ffffffff,3.0,0.0,0.0,0.0
846645dffffffff,10.0,0.0,0.0,0.0
8466505ffffffff,12.0,0.0,0.0,0.0
8466507ffffffff,2.0,0.0,0.0,0.0
8466509ffffffff,16.0,0.0,0.0,0.0
846650dffffffff,8.0,0.0,0.0,0.0
8466525ffffffff,2.0,0.0,0.0,0.0
8466527ffffffff,3.0,0.0,0.0,0.0
8466529ffffffff,595.0,2.0,0.0,0.0
846652bffffffff,5.0,0.0,0.0,0.0
846652dffffffff,418.0,6.0,0.0,0.0
8466537ffffffff,2.0,0.0,0.0,0.0
8466541ffffffff,12.0,0.0,0.0,0.0
8466543ffffffff,10.0,0.0,0.0,0.0
8466545ffffffff,344.0,0.0,0.0,0.0
8466547ffffffff,18.0,0.0,0.0,0.0
8466549ffffffff,160.0,4.0,0.0,0.0
846654bffffffff,205.0,0.0,0.0,0.0
846654dffffffff,78.0,0.0,0.0,0.0
8466555ffffffff,1.0,0.0,0.0,0.0
8466561ffffffff,120.0,0.0,0.0,0.0
8466563ffffffff,12.0,0.0,0.0,0.0
8466565ffffffff,228.0,3.0,0.0,0.0
8466567ffffffff,31.0,0.0,0.0,0.0
8466569ffffffff,117.0,2.0,0.0,0.0
846656bffffffff,38.0,0.0,0.0,0.0
846656dffffffff,258.0,0.0,0.0,0.0
84665abffffffff,192.0,9.0,0.0,0.0
84665bdffffffff,203.0,11.0,0.0,0.0
84665e9ffffffff,50.0,0.0,0.0,0.0
84665edffffffff,2.0,0.0,0.0,0.0
8466601ffffffff,2.0,0.0,0.0,0.0
8466603ffffffff,6.0,0.0,0.0,0.0
846660bffffffff,2.0,0.0,0.0,0.0
846660dffffffff,8.0,0.0,0.0,0.0
846661dffffffff,3.0,0.0,0.0,0.0
8466623ffffffff,8.0,0.0,0.0,0.0
8466629ffffffff,2.0,0.0,0.0,0.0
8466631ffffffff,11.0,0.0,0.0,0.0
8466637ffffffff,29.0,0.0,0.0,0.0
8466639ffffffff,58.0,0.0,0.0,0.0
846663dffffffff,31.0,3.0,0.0,0.0
8466641ffffffff,6.0,0.0,0.0,0.0
8466643ffffffff,2.0,0.0,0.0,0.0
8466645ffffffff,6.0,0.0,0.0,0.0
8466647ffffffff,72.0,32.0,0.0,0.0
846664dffffffff,59.0,6.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0,0.0
846666dffffffff,1.0,0.0,0.0,0.0
84666e3ffffffff,8.0,0.0,0.0,0.0
8466701ffffffff,1.0,0.0,0.0,0.0
8466705ffffffff,25.0,0.0,0.0,0.0
8466707ffffffff,4.0,0.0,0.0,0.0
846670dffffffff,48.0,3.0,0.0,0.0
8466715ffffffff,3.0,0.0,0.0,0.0
846671bffffffff,2.0,0.0,0.0,0.0
8466721ffffffff,4.0,0.0,0.0,0.0
8466723ffffffff,69.0,0.0,0.0,0.0
8466725ffffffff,40.0,0.0,0.0,0.0
8466727ffffffff,553.0,5.0,0.0,0.0
8466729ffffffff,8.0,0.0,0.0,0.0
846672dffffffff,2.0,0.0,0.0,0.0
8466731ffffffff,6.0,3.0,0.0,0.0
8466733ffffffff,10.0,0.0,0.0,0.0
8466735ffffffff,78.0,0.0,0.0,0.0
8466737ffffffff,49.0,39.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0
8466759ffffffff,10.0,0.0,0.0,0.0
846675dffffffff,196.0,0.0,0.0,0.0
8466761ffffffff,2.0,0.0,0.0,0.0
8466763ffffffff,44.0,0.0,0.0,0.0
8466765ffffffff,6.0,2.0,0.0,0.0
8466769ffffffff,3.0,0.0,0.0,0.0
846676dffffffff,7.0,0.0,0.0,0.0
8466849ffffffff,2.0,0.0,0.0,0.0
8466a01ffffffff,18.0,0.0,0.0,0.0
8466a03ffffffff,130.0,3.0,0.0,0.0
8466a05ffffffff,7.0,0.0,0.0,0.0
8466a07ffffffff,16.0,4.0,0.0,0.0
8466a0bffffffff,1427.0,0.0,0.0,0.0
8466a15ffffffff,275.0,10.0,0.0,0.0
8466a17ffffffff,34.0,0.0,0.0,0.0
8466a1dffffffff,816.0,41.0,0.0,0.0
8466a21ffffffff,78.0,0.0,0.0,0.0
8466a23ffffffff,2.0,0.0,0.0,0.0
8466a25ffffffff,10.0,0.0,0.0,0.0
8466a27ffffffff,2.0,0.0,0.0,0.0
8466a2bffffffff,2.0,0.0,0.0,0.0
8466a2dffffffff,1.0,0.0,0.0,0.0
8466a31ffffffff,34.0,0.0,0.0,0.0
8466a33ffffffff,58.0,2.0,0.0,0.0
8466a35ffffffff,4.0,0.0,0.0,0.0
8466a37ffffffff,26.0,2.0,0.0,0.0
8466a39ffffffff,308.0,12.0,0.0,0.0
8466a3bffffffff,14.0,0.0,0.0,0.0
8466a3dffffffff,30.0,0.0,0.0,0.0
8466a51ffffffff,4381.0,354.0,0.0,0.0
8466a53ffffffff,34.0,0.0,0.0,0.0
8466a55ffffffff,51.0,1.0,0.0,0.0
8466a57ffffffff,339.0,25.0,0.0,0.0
8466a59ffffffff,109.0,0.0,0.0,0.0
8466a5bffffffff,1220.0,65.0,0.0,0.0
8466a5dffffffff,230.0,11.0,0.0,0.0
8466a65ffffffff,15.0,0.0,0.0,0.0
8466a67ffffffff,4.0,0.0,0.0,0.0
8466aedffffffff,23.0,0.0,0.0,0.0
8466b01ffffffff,30.0,0.0,0.0,0.0
8466b05ffffffff,2.0,0.0,0.0,0.0
8466b09ffffffff,508.0,0.0,0.0,0.0
8466b0bffffffff,494.0,0.0,0.0,0.0
8466b0dffffffff,1.0,0.0,0.0,0.0
8466b19ffffffff,459.0,4.0,0.0,0.0
8466b1dffffffff,11.0,0.0,0.0,0.0
8466b41ffffffff,272.0,0.0,0.0,0.0
8466b43ffffffff,65.0,0.0,0.0,0.0
8466b45ffffffff,291.0,0.0,0.0,0.0
8466b47ffffffff,195.0,0.0,0.0,0.0
8466b49ffffffff,85.0,0.0,0.0,0.0
8466b4bffffffff,1.0,0.0,0.0,0.0
8466b4dffffffff,1467.0,0.0,0.0,0.0
8466b51ffffffff,254.0,0.0,0.0,0.0
8466b53ffffffff,269.0,4.0,0.0,0.0
8466b55ffffffff,509.0,0.0,0.0,0.0
8466b57ffffffff,1024.0,0.0,0.0,0.0
8466b59ffffffff,219.0,0.0,0.0,0.0
8466b5bffffffff,303.0,0.0,0.0,0.0
8466b5dffffffff,42.0,0.0,0.0,0.0
8466b69ffffffff,192.0,0.0,0.0,0.0
8466c01ffffffff,225.0,0.0,0.0,0.0
8466c05ffffffff,47.0,0.0,0.0,0.0
8466c07ffffffff,2.0,0.0,0.0,0.0
8466c09ffffffff,30.0,0.0,0.0,0.0
8466c0bffffffff,1.0,0.0,0.0,0.0
8466c0dffffffff,83.0,0.0,0.0,0.0
8466c15ffffffff,7.0,0.0,0.0,0.0
8466c17ffffffff,2.0,0.0,0.0,0.0
8466c19ffffffff,6.0,0.0,0.0,0.0
8466c1dffffffff,3.0,0.0,0.0,0.0
8466c21ffffffff,613.0,7.0,0.0,0.0
8466c23ffffffff,385.0,5.0,0.0,0.0
8466c25ffffffff,153.0,0.0,0.0,0.0
8466c27ffffffff,137.0,2.0,0.0,0.0
8466c29ffffffff,250.0,0.0,0.0,0.0
8466c2bffffffff,45.0,0.0,0.0,0.0
8466c2dffffffff,180.0,0.0,0.0,0.0
8466c33ffffffff,3.0,0.0,0.0,0.0
8466c35ffffffff,5.0,0.0,0.0,0.0
8466c37ffffffff,17.0,1.0,0.0,0.0
8466c39ffffffff,2.0,0.0,0.0,0.0
8466c41ffffffff,54.0,0.0,0.0,0.0
8466c45ffffffff,69.0,0.0,0.0,0.0
8466c47ffffffff,305.0,0.0,0.0,0.0
8466c49ffffffff,277.0,6.0,0.0,0.0
8466c4bffffffff,37.0,0.0,0.0,0.0
8466c4dffffffff,25.0,0.0,0.0,0.0
8466c53ffffffff,9.0,0.0,0.0,0.0
8466c55ffffffff,2.0,0.0,0.0,0.0
8466c57ffffffff,54.0,0.0,0.0,0.0
8466c59ffffffff,6.0,0.0,0.0,0.0
8466c5bffffffff,13.0,0.0,0.0,0.0
8466c5dffffffff,144.0,2.0,0.0,0.0
8466c61ffffffff,96.0,4.0,0.0,0.0
8466c63ffffffff,429.0,0.0,0.0,0.0
8466c65ffffffff,82.0,0.0,0.0,0.0
8466c67ffffffff,290.0,0.0,0.0,0.0
8466c69ffffffff,106.0,0.0,0.0,0.0
8466c6bffffffff,141.0,0.0,0.0,0.0
8466c6dffffffff,1022.0,8.0,0.0,0.0
8466c95ffffffff,7.0,0.0,0.0,0.0
8466cb3ffffffff,2.0,0.0,0.0,0.0
8466cc5ffffffff,2.0,0.0,0.0,0.0
8466cdbffffffff,3.0,0.0,0.0,0.0
8466ce1ffffffff,64.0,2.0,0.0,0.0
8466ce9ffffffff,65.0,6.0,0.0,0.0
8466cedffffffff,13.0,2.0,0.0,0.0
8466d03ffffffff,2.0,0.0,0.0,0.0
8466d05ffffffff,5.0,0.0,0.0,0.0
8466d07ffffffff,9.0,0.0,0.0,0.0
8466d0bffffffff,2.0,0.0,0.0,0.0
8466d0dffffffff,134.0,12.0,0.0,0.0
8466d11ffffffff,4.0,2.0,0.0,0.0
8466d13ffffffff,12.0,0.0,0.0,0.0
8466d15ffffffff,37.0,0.0,0.0,0.0
8466d19ffffffff,31.0,3.0,0.0,0.0
8466d1bffffffff,102.0,0.0,0.0,0.0
8466d1dffffffff,18.0,0.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0,0.0
8466d25ffffffff,4.0,0.0,0.0,0.0
8466d27ffffffff,2.0,0.0,0.0,0.0
8466d31ffffffff,419.0,38.0,0.0,0.0
8466d33ffffffff,10.0,3.0,0.0,0.0
8466d35ffffffff,22.0,3.0,0.0,0.0
8466d39ffffffff,9.0,0.0,0.0,0.0
8466d3bffffffff,121.0,0.0,0.0,0.0
8466d3dffffffff,8.0,0.0,0.0,0.0
8466d47ffffffff,6.0,0.0,0.0,0.0
8466d49ffffffff,1.0,0.0,0.0,0.0
8466d51ffffffff,2.0,0.0,0.0,0.0
8466d53ffffffff,134.0,0.0,0.0,0.0
8466d55ffffffff,12.0,0.0,0.0,0.0
8466d57ffffffff,3.0,0.0,0.0,0.0
8466d59ffffffff,15.0,0.0,0.0,0.0
8466d5bffffffff,27.0,0.0,0.0,0.0
8466d81ffffffff,11.0,0.0,0.0,0.0
8466d89ffffffff,1.0,0.0,0.0,0.0
8466d8bffffffff,6.0,3.0,0.0,0.0
8466d8dffffffff,26.0,5.0,0.0,0.0
8466da1ffffffff,1.0,0.0,0.0,0.0
8466da7ffffffff,3.0,0.0,0.0,0.0
8466da9ffffffff,8.0,0.0,0.0,0.0
8466dadffffffff,156.0,21.0,0.0,0.0
8466db1ffffffff,1.0,1.0,0.0,0.0
8466db5ffffffff,4.0,0.0,0.0,0.0
8466dc1ffffffff,16.0,3.0,0.0,0.0
8466dc3ffffffff,621.0,77.0,0.0,0.0
8466dc5ffffffff,2.0,0.0,0.0,0.0
8466dc7ffffffff,156.0,8.0,0.0,0.0
8466dc9ffffffff,227.0,7.0,0.0,0.0
8466dcbffffffff,33.0,0.0,0.0,0.0
8466dcdffffffff,24.0,2.0,0.0,0.0
8466dd1ffffffff,4.0,0.0,0.0,0.0
8466dd3ffffffff,5.0,0.0,0.0,0.0
8466dd5ffffffff,14.0,0.0,0.0,0.0
8466dd7ffffffff,6.0,0.0,0.0,0.0
8466dd9ffffffff,2.0,0.0,0.0,0.0
8466ddbffffffff,13.0,2.0,0.0,0.0
8466dddffffffff,73.0,7.0,0.0,0.0
8466de1ffffffff,1274.0,78.0,0.0,0.0
8466de3ffffffff,138.0,17.0,0.0,0.0
8466de5ffffffff,118.0,0.0,0.0,0.0
8466de7ffffffff,39.0,0.0,0.0,0.0
8466de9ffffffff,1.0,0.0,0.0,0.0
8466debffffffff,54.0,4.0,0.0,0.0
8466dedffffffff,58.0,0.0,0.0,0.0
8466e01ffffffff,32.0,0.0,0.0,0.0
8466e03ffffffff,147.0,0.0,0.0,0.0
8466e05ffffffff,74.0,0.0,0.0,0.0
8466e07ffffffff,19.0,4.0,0.0,0.0
8466e09ffffffff,1500.0,15.0,0.0,0.0
8466e0bffffffff,840.0,11.0,0.0,0.0
8466e0dffffffff,406.0,4.0,0.0,0.0
8466e11ffffffff,278.0,0.0,0.0,0.0
8466e13ffffffff,28.0,0.0,0.0,0.0
8466e15ffffffff,737.0,2.0,0.0,0.0
8466e17ffffffff,87.0,0.0,0.0,0.0
8466e19ffffffff,57.0,2.0,0.0,0.0
8466e1dffffffff,783.0,0.0,0.0,0.0
8466e21ffffffff,11.0,5.0,0.0,0.0
8466e23ffffffff,105.0,0.0,0.0,0.0
8466e25ffffffff,2.0,0.0,0.0,0.0
8466e27ffffffff,10.0,0.0,0.0,0.0
8466e29ffffffff,38.0,0.0,0.0,0.0
8466e2bffffffff,58.0,5.0,0.0,0.0
8466e2dffffffff,99.0,0.0,0.0,0.0
8466e31ffffffff,4.0,0.0,0.0,0.0
8466e37ffffffff,7.0,0.0,0.0,0.0
8466e39ffffffff,181.0,0.0,0.0,0.0
8466e3bffffffff,82.0,0.0,0.0,0.0
8466e3dffffffff,17.0,0.0,0.0,0.0
8466e41ffffffff,100.0,2.0,0.0,0.0
8466e43ffffffff,4515.0,105.0,0.0,0.0
8466e45ffffffff,304.0,5.0,0.0,0.0
8466e47ffffffff,770.0,28.0,0.0,0.0
8466e49ffffffff,49.0,3.0,0.0,0.0
8466e4bffffffff,99.0,0.0,0.0,0.0
8466e4dffffffff,30.0,0.0,0.0,0.0
