cell_id,Corvus frugilegus,Corvus frugilegus frugilegus,Corvus frugilegus pastinator
8411813ffffffff,52.0,0.0,0.0
8411815ffffffff,4.0,0.0,0.0
8411817ffffffff,5.0,0.0,0.0
841181bffffffff,19.0,0.0,0.0
841181dffffffff,25.0,0.0,0.0
8411823ffffffff,2.0,0.0,0.0
841183bffffffff,6.0,0.0,0.0
84118adffffffff,5.0,0.0,0.0
84118bdffffffff,2.0,0.0,0.0
84118c1ffffffff,4.0,0.0,0.0
84118c5ffffffff,6.0,0.0,0.0
84118c7ffffffff,3.0,0.0,0.0
84118cdffffffff,75.0,0.0,0.0
84118e1ffffffff,4.0,0.0,0.0
84118e9ffffffff,62.0,0.0,0.0
8411965ffffffff,2.0,0.0,0.0
84119d1ffffffff,2.0,0.0,0.0
84119ebffffffff,2.0,0.0,0.0
8411a0dffffffff,1.0,0.0,0.0
8411a43ffffffff,1.0,0.0,0.0
8411a6bffffffff,5.0,0.0,0.0
8411a8dffffffff,1.0,0.0,0.0
8411aa1ffffffff,1.0,0.0,0.0
8411aa3ffffffff,4.0,0.0,0.0
8411aa5ffffffff,22.0,0.0,0.0
8411aa7ffffffff,56.0,0.0,0.0
8411aa9ffffffff,4.0,0.0,0.0
8411aabffffffff,10.0,0.0,0.0
8411ab1ffffffff,4.0,0.0,0.0
8411ab5ffffffff,18.0,0.0,0.0
8411ab9ffffffff,4.0,0.0,0.0
8411abdffffffff,3.0,0.0,0.0
8411ac3ffffffff,2.0,0.0,0.0
8411ad7ffffffff,1.0,0.0,0.0
8411ae3ffffffff,241.0,0.0,0.0
8411ae5ffffffff,2.0,0.0,0.0
8411ae7ffffffff,54.0,0.0,0.0
8411b4dffffffff,20.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0
8414859ffffffff,2.0,0.0,0.0
8414ae5ffffffff,149.0,0.0,0.0
8414ae9ffffffff,2.0,0.0,0.0
8414b63ffffffff,1.0,0.0,0.0
841590bffffffff,2.0,0.0,0.0
8415923ffffffff,1.0,0.0,0.0
8415927ffffffff,5.0,0.0,0.0
8415929ffffffff,1.0,0.0,0.0
841592bffffffff,7.0,0.0,0.0
8415b69ffffffff,2.0,0.0,0.0
8418011ffffffff,29.0,0.0,0.0
8418013ffffffff,10.0,0.0,0.0
8418019ffffffff,104.0,0.0,0.0
841801bffffffff,32.0,0.0,0.0
841801dffffffff,39.0,0.0,0.0
841804bffffffff,4.0,0.0,0.0
8418053ffffffff,47.0,0.0,0.0
8418057ffffffff,2.0,0.0,0.0
8418059ffffffff,23.0,0.0,0.0
841805bffffffff,175.0,0.0,0.0
841805dffffffff,1.0,0.0,0.0
84180c9ffffffff,12.0,0.0,0.0
84180cdffffffff,30.0,0.0,0.0
8418201ffffffff,2.0,0.0,0.0
8418203ffffffff,12.0,0.0,0.0
8418209ffffffff,1.0,0.0,0.0
841820bffffffff,7.0,0.0,0.0
8418211ffffffff,1.0,0.0,0.0
8418213ffffffff,3.0,0.0,0.0
8418215ffffffff,10.0,0.0,0.0
841821bffffffff,7.0,0.0,0.0
841821dffffffff,2.0,0.0,0.0
8418231ffffffff,9.0,0.0,0.0
8418233ffffffff,97.0,0.0,0.0
8418235ffffffff,1.0,0.0,0.0
8418237ffffffff,26.0,0.0,0.0
8418239ffffffff,5.0,0.0,0.0
841823bffffffff,3.0,0.0,0.0
841823dffffffff,1.0,0.0,0.0
8418251ffffffff,26.0,0.0,0.0
8418253ffffffff,6.0,0.0,0.0
8418255ffffffff,7.0,0.0,0.0
8418259ffffffff,91.0,0.0,0.0
841825bffffffff,20.0,0.0,0.0
841825dffffffff,4.0,0.0,0.0
8418281ffffffff,57.0,0.0,0.0
8418285ffffffff,15.0,0.0,0.0
8418287ffffffff,19.0,0.0,0.0
8418289ffffffff,25.0,0.0,0.0
841828bffffffff,441.0,0.0,0.0
841828dffffffff,39.0,0.0,0.0
8418299ffffffff,40.0,0.0,0.0
84182a1ffffffff,36.0,0.0,0.0
84182a3ffffffff,134.0,0.0,0.0
84182a5ffffffff,70.0,0.0,0.0
84182a7ffffffff,37.0,0.0,0.0
84182a9ffffffff,10.0,0.0,0.0
84182abffffffff,42.0,0.0,0.0
84182adffffffff,24.0,0.0,0.0
84182c1ffffffff,448.0,0.0,0.0
84182c3ffffffff,212.0,0.0,0.0
84182c5ffffffff,13.0,0.0,0.0
84182c7ffffffff,11.0,0.0,0.0
84182c9ffffffff,369.0,0.0,0.0
84182cbffffffff,736.0,0.0,0.0
84182cdffffffff,47.0,0.0,0.0
84182d3ffffffff,9.0,0.0,0.0
84182d5ffffffff,21.0,0.0,0.0
84182d9ffffffff,4.0,0.0,0.0
84182dbffffffff,2.0,0.0,0.0
84182e1ffffffff,4.0,0.0,0.0
84182e3ffffffff,32.0,0.0,0.0
84182e5ffffffff,541.0,0.0,0.0
84182e7ffffffff,51.0,0.0,0.0
84182e9ffffffff,78.0,0.0,0.0
84182ebffffffff,14.0,0.0,0.0
84182edffffffff,7.0,0.0,0.0
8418443ffffffff,3.0,0.0,0.0
8418451ffffffff,4.0,0.0,0.0
8418453ffffffff,2.0,0.0,0.0
8418459ffffffff,2.0,0.0,0.0
841845dffffffff,6.0,0.0,0.0
8418461ffffffff,2.0,0.0,0.0
8418469ffffffff,4.0,0.0,0.0
841846bffffffff,2.0,0.0,0.0
841846dffffffff,3.0,0.0,0.0
8418601ffffffff,1.0,0.0,0.0
8418607ffffffff,1.0,0.0,0.0
8418609ffffffff,2.0,0.0,0.0
8418617ffffffff,1.0,0.0,0.0
8418625ffffffff,1.0,0.0,0.0
8418627ffffffff,1.0,0.0,0.0
8418631ffffffff,1.0,0.0,0.0
841863dffffffff,2.0,0.0,0.0
8418655ffffffff,10.0,0.0,0.0
841865dffffffff,6.0,0.0,0.0
8418685ffffffff,4.0,0.0,0.0
8418687ffffffff,4.0,0.0,0.0
8418689ffffffff,3.0,0.0,0.0
841868dffffffff,2.0,0.0,0.0
8418693ffffffff,1.0,0.0,0.0
84186a1ffffffff,3.0,0.0,0.0
84186a3ffffffff,1.0,0.0,0.0
84186a5ffffffff,4.0,0.0,0.0
84186a9ffffffff,1.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0
84186c1ffffffff,21.0,0.0,0.0
84186c3ffffffff,9.0,0.0,0.0
84186c9ffffffff,44.0,0.0,0.0
84186d1ffffffff,3.0,0.0,0.0
84186d3ffffffff,2.0,0.0,0.0
84186d5ffffffff,3.0,0.0,0.0
84186e5ffffffff,2.0,0.0,0.0
84186e7ffffffff,3.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0
84186ebffffffff,2.0,0.0,0.0
84186edffffffff,2.0,0.0,0.0
8418709ffffffff,1.0,0.0,0.0
841870dffffffff,343.0,0.0,0.0
8418711ffffffff,1.0,0.0,0.0
8418717ffffffff,4.0,0.0,0.0
841871bffffffff,6.0,0.0,0.0
8418729ffffffff,2.0,0.0,0.0
8418741ffffffff,35.0,0.0,0.0
8418743ffffffff,9.0,0.0,0.0
8418747ffffffff,62.0,0.0,0.0
8418749ffffffff,15.0,0.0,0.0
841874bffffffff,11.0,0.0,0.0
841875dffffffff,15.0,0.0,0.0
841876bffffffff,1.0,0.0,0.0
8419013ffffffff,3.0,0.0,0.0
8419081ffffffff,2.0,0.0,0.0
8419083ffffffff,7.0,0.0,0.0
8419087ffffffff,1.0,0.0,0.0
8419089ffffffff,20.0,0.0,0.0
841908dffffffff,3.0,0.0,0.0
8419091ffffffff,15.0,0.0,0.0
8419093ffffffff,52.0,0.0,0.0
8419095ffffffff,7.0,0.0,0.0
8419097ffffffff,10.0,0.0,0.0
8419099ffffffff,16.0,0.0,0.0
841909bffffffff,32.0,0.0,0.0
841909dffffffff,9.0,0.0,0.0
84190b1ffffffff,6.0,0.0,0.0
84190b3ffffffff,32.0,0.0,0.0
84190b9ffffffff,54.0,0.0,0.0
84190bbffffffff,56.0,0.0,0.0
84190c1ffffffff,4.0,0.0,0.0
84190c3ffffffff,8.0,0.0,0.0
84190c5ffffffff,2.0,0.0,0.0
84190c7ffffffff,41.0,0.0,0.0
84190c9ffffffff,3.0,0.0,0.0
84190cbffffffff,6.0,0.0,0.0
84190cdffffffff,3.0,0.0,0.0
84190d1ffffffff,29.0,0.0,0.0
84190d3ffffffff,21.0,0.0,0.0
84190d5ffffffff,2.0,0.0,0.0
84190d7ffffffff,2.0,0.0,0.0
84190d9ffffffff,179.0,0.0,0.0
84190dbffffffff,19.0,0.0,0.0
84190ddffffffff,55.0,0.0,0.0
84190ebffffffff,14.0,0.0,0.0
8419281ffffffff,19.0,0.0,0.0
8419283ffffffff,6.0,0.0,0.0
8419287ffffffff,10.0,0.0,0.0
8419289ffffffff,30.0,0.0,0.0
841928dffffffff,26.0,0.0,0.0
8419293ffffffff,25.0,0.0,0.0
8419297ffffffff,10.0,0.0,0.0
84192b1ffffffff,106.0,0.0,0.0
84192b3ffffffff,38.0,0.0,0.0
84192b5ffffffff,36.0,0.0,0.0
84192b7ffffffff,139.0,0.0,0.0
84192bbffffffff,37.0,0.0,0.0
84192bdffffffff,2.0,0.0,0.0
8419401ffffffff,171.0,0.0,0.0
8419403ffffffff,64.0,0.0,0.0
8419405ffffffff,339.0,0.0,0.0
8419407ffffffff,314.0,0.0,0.0
841940dffffffff,109.0,0.0,0.0
8419411ffffffff,845.0,0.0,0.0
8419413ffffffff,776.0,0.0,0.0
8419415ffffffff,509.0,0.0,0.0
8419417ffffffff,443.0,0.0,0.0
841941bffffffff,189.0,0.0,0.0
841941dffffffff,7.0,0.0,0.0
8419421ffffffff,95.0,0.0,0.0
8419423ffffffff,790.0,0.0,0.0
8419425ffffffff,54.0,0.0,0.0
8419427ffffffff,941.0,0.0,0.0
8419429ffffffff,99.0,0.0,0.0
841942bffffffff,479.0,0.0,0.0
841942dffffffff,82.0,0.0,0.0
8419431ffffffff,160.0,0.0,0.0
8419433ffffffff,296.0,0.0,0.0
8419435ffffffff,163.0,0.0,0.0
8419437ffffffff,548.0,0.0,0.0
8419439ffffffff,100.0,0.0,0.0
841943bffffffff,221.0,0.0,0.0
841943dffffffff,157.0,0.0,0.0
8419461ffffffff,49.0,0.0,0.0
8419463ffffffff,37.0,0.0,0.0
8419465ffffffff,14.0,0.0,0.0
8419467ffffffff,106.0,0.0,0.0
841946bffffffff,43.0,0.0,0.0
841946dffffffff,5.0,0.0,0.0
8419481ffffffff,40.0,0.0,0.0
8419483ffffffff,4.0,0.0,0.0
8419485ffffffff,383.0,0.0,0.0
841948dffffffff,531.0,0.0,0.0
8419493ffffffff,2.0,0.0,0.0
8419495ffffffff,7.0,0.0,0.0
8419497ffffffff,2.0,0.0,0.0
8419499ffffffff,6.0,0.0,0.0
841949bffffffff,2.0,0.0,0.0
84194a1ffffffff,188.0,0.0,0.0
84194a3ffffffff,24.0,0.0,0.0
84194a5ffffffff,970.0,0.0,0.0
84194a7ffffffff,31.0,0.0,0.0
84194a9ffffffff,75.0,0.0,0.0
84194abffffffff,219.0,0.0,0.0
84194adffffffff,60.0,0.0,0.0
84194b7ffffffff,1.0,0.0,0.0
84194b9ffffffff,15.0,0.0,0.0
84194bbffffffff,12.0,0.0,0.0
84194c5ffffffff,869.0,0.0,0.0
84194d1ffffffff,4.0,0.0,0.0
84194d3ffffffff,2.0,0.0,0.0
84194d5ffffffff,2.0,0.0,0.0
84194d9ffffffff,1.0,0.0,0.0
84194dbffffffff,24.0,0.0,0.0
84194ddffffffff,5.0,0.0,0.0
84194e1ffffffff,147.0,0.0,0.0
84194e3ffffffff,209.0,0.0,0.0
84194e5ffffffff,594.0,0.0,0.0
84194e7ffffffff,195.0,0.0,0.0
84194e9ffffffff,285.0,0.0,0.0
84194ebffffffff,157.0,0.0,0.0
84194edffffffff,561.0,0.0,0.0
8419501ffffffff,291.0,0.0,0.0
8419507ffffffff,317.0,0.0,0.0
8419509ffffffff,10.0,0.0,0.0
841950bffffffff,9.0,0.0,0.0
841950dffffffff,5.0,0.0,0.0
8419511ffffffff,31.0,0.0,0.0
8419513ffffffff,83.0,0.0,0.0
8419517ffffffff,30.0,0.0,0.0
8419519ffffffff,51.0,0.0,0.0
841951bffffffff,53.0,0.0,0.0
8419521ffffffff,18.0,0.0,0.0
8419525ffffffff,5.0,0.0,0.0
8419527ffffffff,181.0,0.0,0.0
8419529ffffffff,51.0,0.0,0.0
841952dffffffff,39.0,0.0,0.0
8419531ffffffff,61.0,0.0,0.0
8419533ffffffff,18.0,0.0,0.0
841953bffffffff,31.0,0.0,0.0
8419541ffffffff,10.0,0.0,0.0
8419543ffffffff,53.0,0.0,0.0
8419545ffffffff,9.0,0.0,0.0
8419547ffffffff,15.0,0.0,0.0
8419549ffffffff,9.0,0.0,0.0
841954bffffffff,11.0,0.0,0.0
841954dffffffff,10.0,0.0,0.0
8419551ffffffff,41.0,0.0,0.0
8419553ffffffff,91.0,0.0,0.0
8419555ffffffff,63.0,0.0,0.0
8419557ffffffff,82.0,0.0,0.0
8419559ffffffff,30.0,0.0,0.0
841955bffffffff,33.0,0.0,0.0
841955dffffffff,56.0,0.0,0.0
8419563ffffffff,20.0,0.0,0.0
8419565ffffffff,53.0,0.0,0.0
8419567ffffffff,8.0,0.0,0.0
8419569ffffffff,1.0,0.0,0.0
841956bffffffff,4.0,0.0,0.0
841956dffffffff,3.0,0.0,0.0
8419581ffffffff,321.0,0.0,0.0
8419583ffffffff,95.0,0.0,0.0
8419585ffffffff,11.0,0.0,0.0
8419587ffffffff,37.0,0.0,0.0
8419589ffffffff,56.0,0.0,0.0
841958bffffffff,59.0,0.0,0.0
841958dffffffff,4.0,0.0,0.0
8419591ffffffff,370.0,0.0,0.0
8419593ffffffff,20.0,0.0,0.0
8419595ffffffff,70.0,0.0,0.0
8419597ffffffff,198.0,0.0,0.0
8419599ffffffff,90.0,0.0,0.0
841959bffffffff,309.0,0.0,0.0
841959dffffffff,254.0,0.0,0.0
84195a1ffffffff,18.0,0.0,0.0
84195a3ffffffff,24.0,0.0,0.0
84195a5ffffffff,51.0,0.0,0.0
84195a9ffffffff,5.0,0.0,0.0
84195abffffffff,26.0,0.0,0.0
84195adffffffff,21.0,0.0,0.0
84195b1ffffffff,34.0,0.0,0.0
84195b5ffffffff,32.0,0.0,0.0
84195b7ffffffff,21.0,0.0,0.0
84195b9ffffffff,99.0,0.0,0.0
84195bbffffffff,122.0,0.0,0.0
84195bdffffffff,43.0,0.0,0.0
84195c1ffffffff,72.0,0.0,0.0
84195c3ffffffff,58.0,0.0,0.0
84195c5ffffffff,39.0,0.0,0.0
84195c7ffffffff,140.0,0.0,0.0
84195c9ffffffff,189.0,0.0,0.0
84195cbffffffff,68.0,0.0,0.0
84195cdffffffff,23.0,0.0,0.0
84195d1ffffffff,270.0,0.0,0.0
84195d3ffffffff,234.0,0.0,0.0
84195d5ffffffff,275.0,0.0,0.0
84195d7ffffffff,130.0,0.0,0.0
84195d9ffffffff,283.0,0.0,0.0
84195dbffffffff,125.0,0.0,0.0
84195ddffffffff,48.0,0.0,0.0
84195e1ffffffff,4.0,0.0,0.0
84195e3ffffffff,30.0,0.0,0.0
84195e5ffffffff,8.0,0.0,0.0
84195e7ffffffff,16.0,0.0,0.0
84195e9ffffffff,31.0,0.0,0.0
84195ebffffffff,22.0,0.0,0.0
84195edffffffff,15.0,0.0,0.0
8419683ffffffff,3.0,0.0,0.0
8419689ffffffff,2.0,0.0,0.0
841968bffffffff,2.0,0.0,0.0
8419691ffffffff,11.0,0.0,0.0
8419693ffffffff,59.0,0.0,0.0
8419695ffffffff,31.0,0.0,0.0
8419697ffffffff,29.0,0.0,0.0
8419699ffffffff,10.0,0.0,0.0
841969bffffffff,50.0,0.0,0.0
841969dffffffff,7.0,0.0,0.0
84196b3ffffffff,3.0,0.0,0.0
84196b7ffffffff,1.0,0.0,0.0
84196b9ffffffff,2.0,0.0,0.0
84196bbffffffff,12.0,0.0,0.0
84196d1ffffffff,9.0,0.0,0.0
84196d3ffffffff,29.0,0.0,0.0
84196d5ffffffff,38.0,0.0,0.0
84196d7ffffffff,11.0,0.0,0.0
84196d9ffffffff,27.0,0.0,0.0
84196dbffffffff,18.0,0.0,0.0
84196ddffffffff,24.0,0.0,0.0
8419721ffffffff,87.0,0.0,0.0
8419723ffffffff,127.0,0.0,0.0
8419725ffffffff,192.0,0.0,0.0
8419727ffffffff,153.0,0.0,0.0
8419729ffffffff,111.0,0.0,0.0
841972bffffffff,142.0,0.0,0.0
841972dffffffff,78.0,0.0,0.0
8419731ffffffff,24.0,0.0,0.0
8419733ffffffff,82.0,0.0,0.0
8419735ffffffff,15.0,0.0,0.0
8419737ffffffff,40.0,0.0,0.0
8419739ffffffff,118.0,0.0,0.0
841973bffffffff,104.0,0.0,0.0
841973dffffffff,56.0,0.0,0.0
8419761ffffffff,9.0,0.0,0.0
8419763ffffffff,18.0,0.0,0.0
8419765ffffffff,9.0,0.0,0.0
8419767ffffffff,26.0,0.0,0.0
8419769ffffffff,48.0,0.0,0.0
841976bffffffff,16.0,0.0,0.0
841976dffffffff,8.0,0.0,0.0
841e005ffffffff,6.0,0.0,0.0
841e007ffffffff,1.0,0.0,0.0
841e009ffffffff,4.0,0.0,0.0
841e019ffffffff,9.0,0.0,0.0
841e01bffffffff,3.0,0.0,0.0
841e021ffffffff,12.0,0.0,0.0
841e023ffffffff,114.0,0.0,0.0
841e025ffffffff,55.0,0.0,0.0
841e027ffffffff,4.0,0.0,0.0
841e029ffffffff,52.0,0.0,0.0
841e02bffffffff,6.0,0.0,0.0
841e02dffffffff,243.0,0.0,0.0
841e031ffffffff,13.0,0.0,0.0
841e035ffffffff,12.0,0.0,0.0
841e037ffffffff,146.0,0.0,0.0
841e03bffffffff,6.0,0.0,0.0
841e03dffffffff,4.0,0.0,0.0
841e041ffffffff,66.0,0.0,0.0
841e043ffffffff,1.0,0.0,0.0
841e045ffffffff,62.0,0.0,0.0
841e047ffffffff,16.0,0.0,0.0
841e049ffffffff,3.0,0.0,0.0
841e04bffffffff,21.0,0.0,0.0
841e04dffffffff,4.0,0.0,0.0
841e051ffffffff,15.0,0.0,0.0
841e053ffffffff,16.0,0.0,0.0
841e057ffffffff,4.0,0.0,0.0
841e059ffffffff,33.0,0.0,0.0
841e05bffffffff,20.0,0.0,0.0
841e05dffffffff,49.0,0.0,0.0
841e061ffffffff,164.0,0.0,0.0
841e063ffffffff,6.0,0.0,0.0
841e065ffffffff,10.0,0.0,0.0
841e067ffffffff,57.0,0.0,0.0
841e069ffffffff,355.0,0.0,0.0
841e06bffffffff,27.0,0.0,0.0
841e06dffffffff,7.0,0.0,0.0
841e085ffffffff,161.0,0.0,0.0
841e089ffffffff,2.0,0.0,0.0
841e08bffffffff,1.0,0.0,0.0
841e08dffffffff,23.0,0.0,0.0
841e091ffffffff,1.0,0.0,0.0
841e09dffffffff,2.0,0.0,0.0
841e0a1ffffffff,9.0,0.0,0.0
841e0a9ffffffff,884.0,0.0,0.0
841e0abffffffff,1.0,0.0,0.0
841e0adffffffff,27.0,0.0,0.0
841e0b3ffffffff,67.0,0.0,0.0
841e0b7ffffffff,2.0,0.0,0.0
841e0bdffffffff,3.0,0.0,0.0
841e0c1ffffffff,17.0,0.0,0.0
841e0c5ffffffff,2.0,0.0,0.0
841e0c7ffffffff,5.0,0.0,0.0
841e0e1ffffffff,19.0,0.0,0.0
841e0e3ffffffff,180.0,0.0,0.0
841e0e5ffffffff,2.0,0.0,0.0
841e0e7ffffffff,312.0,0.0,0.0
841e0e9ffffffff,7.0,0.0,0.0
841e0ebffffffff,17.0,0.0,0.0
841e0edffffffff,4.0,0.0,0.0
841e10bffffffff,63.0,0.0,0.0
841e113ffffffff,14.0,0.0,0.0
841e115ffffffff,6.0,0.0,0.0
841e117ffffffff,10.0,0.0,0.0
841e119ffffffff,2.0,0.0,0.0
841e11bffffffff,2.0,0.0,0.0
841e11dffffffff,1.0,0.0,0.0
841e121ffffffff,8.0,0.0,0.0
841e129ffffffff,8.0,0.0,0.0
841e12bffffffff,17.0,0.0,0.0
841e131ffffffff,106.0,0.0,0.0
841e133ffffffff,2.0,0.0,0.0
841e135ffffffff,9.0,0.0,0.0
841e137ffffffff,62.0,0.0,0.0
841e139ffffffff,10.0,0.0,0.0
841e13bffffffff,28.0,0.0,0.0
841e13dffffffff,27.0,0.0,0.0
841e151ffffffff,2.0,0.0,0.0
841e153ffffffff,36.0,0.0,0.0
841e15bffffffff,162.0,0.0,0.0
841e15dffffffff,1.0,0.0,0.0
841e163ffffffff,2.0,0.0,0.0
841e183ffffffff,1.0,0.0,0.0
841e185ffffffff,5.0,0.0,0.0
841e187ffffffff,16.0,0.0,0.0
841e193ffffffff,4.0,0.0,0.0
841e195ffffffff,81.0,0.0,0.0
841e19bffffffff,1.0,0.0,0.0
841e19dffffffff,78.0,0.0,0.0
841e1abffffffff,8.0,0.0,0.0
841e1b1ffffffff,71.0,0.0,0.0
841e1b3ffffffff,1207.0,0.0,0.0
841e1b5ffffffff,18.0,0.0,0.0
841e1b7ffffffff,69.0,0.0,0.0
841e1b9ffffffff,69.0,0.0,0.0
841e1bbffffffff,164.0,0.0,0.0
841e1bdffffffff,6.0,0.0,0.0
841e1c1ffffffff,7.0,0.0,0.0
841e1c3ffffffff,17.0,0.0,0.0
841e1c5ffffffff,17.0,0.0,0.0
841e1c7ffffffff,2.0,0.0,0.0
841e1c9ffffffff,3.0,0.0,0.0
841e1cbffffffff,56.0,0.0,0.0
841e1cdffffffff,5.0,0.0,0.0
841e1d1ffffffff,4.0,0.0,0.0
841e1d5ffffffff,12.0,0.0,0.0
841e1d7ffffffff,11.0,0.0,0.0
841e1dbffffffff,3.0,0.0,0.0
841e1ddffffffff,215.0,0.0,0.0
841e1edffffffff,7.0,0.0,0.0
841e201ffffffff,5.0,0.0,0.0
841e205ffffffff,11.0,0.0,0.0
841e20bffffffff,1.0,0.0,0.0
841e20dffffffff,4.0,0.0,0.0
841e213ffffffff,2.0,0.0,0.0
841e219ffffffff,1.0,0.0,0.0
841e21bffffffff,7.0,0.0,0.0
841e21dffffffff,12.0,0.0,0.0
841e221ffffffff,2.0,0.0,0.0
841e223ffffffff,52.0,0.0,0.0
841e225ffffffff,38.0,0.0,0.0
841e229ffffffff,2.0,0.0,0.0
841e22dffffffff,2.0,0.0,0.0
841e231ffffffff,2.0,0.0,0.0
841e233ffffffff,37.0,0.0,0.0
841e235ffffffff,2.0,0.0,0.0
841e237ffffffff,7.0,0.0,0.0
