cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
827a4ffffffffff,166.0,0.0,0.0,0.0,0.0,0.0
827a5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
827a67fffffffff,844.0,0.0,0.0,0.0,0.0,0.0
827a6ffffffffff,2952.0,0.0,0.0,0.0,7.0,0.0
827ac7fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
827acffffffffff,104.0,0.0,0.0,13.0,0.0,0.0
827adffffffffff,258.0,0.0,0.0,46.0,0.0,0.0
827aeffffffffff,50.0,0.0,0.0,3.0,0.0,0.0
827b4ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
827b5ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0
827b6ffffffffff,35.0,0.0,0.0,0.0,0.0,0.0
828307fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82831ffffffffff,13.0,0.0,3.0,0.0,0.0,0.0
828327fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828337fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
82838ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8283affffffffff,5.0,0.0,0.0,0.0,0.0,0.0
828b87fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
828bb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
829457fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82945ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
829487fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8294e7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8294effffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8295a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
829607fffffffff,37.0,0.0,0.0,0.0,0.0,3.0
82960ffffffffff,17.0,0.0,0.0,0.0,0.0,2.0
829617fffffffff,43.0,0.0,0.0,0.0,0.0,8.0
829627fffffffff,359.0,0.0,0.0,0.0,0.0,32.0
82962ffffffffff,267.0,0.0,0.0,0.0,0.0,32.0
829637fffffffff,214.0,0.0,0.0,0.0,0.0,30.0
82964ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
829677fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
829687fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82968ffffffffff,2.0,0.0,0.0,0.0,2.0,0.0
829697fffffffff,1811.0,0.0,0.0,0.0,35.0,0.0
82969ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8296a7fffffffff,36.0,0.0,0.0,0.0,3.0,0.0
8296affffffffff,11.0,0.0,0.0,0.0,2.0,0.0
8296b7fffffffff,290.0,0.0,0.0,0.0,50.0,0.0
829707fffffffff,80.0,0.0,0.0,0.0,0.0,7.0
82970ffffffffff,35.0,0.0,0.0,0.0,0.0,1.0
829717fffffffff,283.0,0.0,0.0,0.0,0.0,0.0
82971ffffffffff,142.0,0.0,0.0,0.0,0.0,43.0
829727fffffffff,26.0,0.0,0.0,0.0,0.0,9.0
82972ffffffffff,522.0,0.0,0.0,0.0,0.0,140.0
829737fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
829747fffffffff,786.0,0.0,0.0,0.0,0.0,13.0
82974ffffffffff,265.0,0.0,0.0,0.0,0.0,35.0
829757fffffffff,688.0,0.0,0.0,0.0,0.0,17.0
82975ffffffffff,708.0,0.0,0.0,0.0,0.0,26.0
829767fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82976ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
829777fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
829787fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82978ffffffffff,25.0,0.0,0.0,0.0,0.0,2.0
82979ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8297affffffffff,82.0,0.0,0.0,0.0,0.0,12.0
829c07fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
829c27fffffffff,201.0,0.0,0.0,0.0,0.0,0.0
829c2ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0
829c4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
829c6ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
829d0ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
829d27fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
829d2ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
829d4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
829d5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82a217fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82a227fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82a237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82a2a7fffffffff,159.0,0.0,0.0,0.0,0.0,0.0
82a2affffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82a31ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82a357fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82a377fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82a38ffffffffff,57.0,0.0,0.0,0.0,0.0,0.0
82a39ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82a3affffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82a807fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82a817fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
82a81ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82a827fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82a847fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82a8a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82a8affffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82a8b7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82a92ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82ac17fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82ac87fffffffff,1106.0,0.0,0.0,0.0,0.0,206.0
82ac8ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82ac97fffffffff,62.0,0.0,0.0,0.0,0.0,3.0
82ac9ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
82aca7fffffffff,780.0,0.0,0.0,0.0,0.0,126.0
82acaffffffffff,62.0,0.0,0.0,0.0,0.0,12.0
82acb7fffffffff,111.0,0.0,0.0,0.0,0.0,9.0
82ad17fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82ad37fffffffff,2545.0,0.0,0.0,0.0,0.0,485.0
82ad87fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82ad8ffffffffff,57.0,0.0,0.0,0.0,0.0,6.0
82ad97fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82ad9ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82ada7fffffffff,18.0,0.0,0.0,0.0,0.0,4.0
82adaffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82adb7fffffffff,39.0,0.0,0.0,0.0,0.0,8.0
82b867fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82b897fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82b89ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0
82b917fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82b9b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82bb57fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82bc0ffffffffff,12.0,0.0,0.0,0.0,0.0,1.0
82bc1ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82bc47fffffffff,293.0,0.0,0.0,0.0,0.0,20.0
82bc4ffffffffff,172.0,0.0,0.0,0.0,0.0,37.0
82bc57fffffffff,73.0,0.0,0.0,0.0,0.0,7.0
82bc5ffffffffff,5.0,0.0,0.0,0.0,0.0,1.0
82bc6ffffffffff,1163.0,0.0,0.0,0.0,0.0,144.0
82bc77fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
82bc8ffffffffff,30.0,0.0,0.0,0.0,0.0,1.0
82bcc7fffffffff,1378.0,0.0,0.0,0.0,0.0,303.0
82bccffffffffff,48.0,0.0,0.0,0.0,0.0,6.0
82bcd7fffffffff,2877.0,0.0,0.0,0.0,0.0,428.0
82bcdffffffffff,1067.0,0.0,0.0,0.0,0.0,176.0
82bce7fffffffff,430.0,0.0,0.0,0.0,0.0,131.0
82bceffffffffff,161.0,0.0,0.0,0.0,0.0,24.0
82bcf7fffffffff,1108.0,0.0,0.0,0.0,0.0,255.0
82be0ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0
82be1ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82be47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82be57fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82be67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82be77fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82be8ffffffffff,572.0,0.0,0.0,0.0,0.0,0.0
82beaffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
82becffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82bee7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82bef7fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
82bf4ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82bf6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82c2dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82c997fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82c99ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82da97fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
