cell_id,Anser albifrons,Anser albifrons flavirostris,Anser albifrons albifrons,Anser albifrons gambelli/sponsa,Anser albifrons elgasi
82118ffffffffff,17.0,0.0,17.0,0.0,0.0
8211affffffffff,33.0,0.0,28.0,0.0,0.0
82121ffffffffff,1.0,0.0,0.0,0.0,0.0
82124ffffffffff,7.0,0.0,0.0,0.0,0.0
821257fffffffff,12.0,0.0,0.0,0.0,0.0
82125ffffffffff,26.0,0.0,0.0,0.0,0.0
821277fffffffff,4.0,0.0,0.0,0.0,0.0
821287fffffffff,8.0,0.0,0.0,0.0,0.0
82128ffffffffff,19.0,0.0,0.0,2.0,0.0
821297fffffffff,8.0,0.0,0.0,0.0,0.0
8212b7fffffffff,25.0,0.0,0.0,0.0,2.0
8212c7fffffffff,9.0,0.0,0.0,0.0,0.0
8212cffffffffff,60.0,0.0,0.0,5.0,0.0
8212d7fffffffff,21.0,0.0,0.0,0.0,0.0
8212dffffffffff,76.0,0.0,0.0,0.0,0.0
8212e7fffffffff,8.0,0.0,0.0,0.0,0.0
8212effffffffff,54.0,0.0,0.0,0.0,0.0
821387fffffffff,71.0,0.0,0.0,0.0,0.0
82138ffffffffff,10.0,0.0,0.0,0.0,0.0
821397fffffffff,2.0,0.0,0.0,0.0,0.0
82139ffffffffff,6.0,0.0,0.0,0.0,1.0
8213a7fffffffff,3.0,0.0,0.0,0.0,0.0
8213affffffffff,1.0,0.0,0.0,0.0,0.0
8213b7fffffffff,3.0,0.0,0.0,0.0,0.0
8214affffffffff,1.0,0.0,0.0,0.0,0.0
821597fffffffff,5.0,0.0,0.0,0.0,0.0
821657fffffffff,20.0,0.0,0.0,0.0,0.0
82165ffffffffff,2.0,0.0,0.0,0.0,0.0
821827fffffffff,2.0,2.0,0.0,0.0,0.0
82182ffffffffff,32.0,26.0,0.0,0.0,0.0
821847fffffffff,1.0,1.0,0.0,0.0,0.0
82184ffffffffff,92.0,0.0,4.0,0.0,0.0
82185ffffffffff,32.0,0.0,3.0,0.0,0.0
821877fffffffff,16.0,0.0,10.0,0.0,0.0
82190ffffffffff,3.0,1.0,0.0,0.0,0.0
821927fffffffff,1.0,1.0,0.0,0.0,0.0
82192ffffffffff,3.0,2.0,1.0,0.0,0.0
821947fffffffff,65.0,6.0,18.0,0.0,0.0
82194ffffffffff,104.0,0.0,44.0,0.0,0.0
821957fffffffff,12.0,6.0,5.0,0.0,0.0
82195ffffffffff,78.0,2.0,16.0,2.0,0.0
821977fffffffff,23.0,2.0,16.0,0.0,0.0
821aa7fffffffff,4.0,4.0,0.0,0.0,0.0
821b9ffffffffff,2.0,0.0,0.0,0.0,0.0
821d27fffffffff,2.0,0.0,0.0,0.0,0.0
821e07fffffffff,234.0,0.0,5.0,0.0,0.0
821e0ffffffffff,71.0,0.0,5.0,0.0,0.0
821e17fffffffff,9.0,0.0,0.0,0.0,0.0
821e1ffffffffff,25.0,0.0,0.0,0.0,0.0
821e27fffffffff,17.0,0.0,0.0,0.0,0.0
821e2ffffffffff,2.0,0.0,0.0,0.0,0.0
821e37fffffffff,129.0,0.0,0.0,0.0,0.0
821e6ffffffffff,9.0,0.0,0.0,0.0,0.0
821ea7fffffffff,48.0,0.0,2.0,0.0,0.0
821ec7fffffffff,3.0,0.0,0.0,0.0,0.0
821ecffffffffff,10.0,0.0,0.0,0.0,0.0
821ee7fffffffff,2.0,0.0,0.0,0.0,0.0
821eeffffffffff,4.0,0.0,1.0,0.0,0.0
821f07fffffffff,7.0,0.0,2.0,0.0,0.0
821f0ffffffffff,3.0,0.0,0.0,0.0,0.0
821f17fffffffff,2.0,0.0,0.0,0.0,0.0
821f1ffffffffff,19.0,0.0,2.0,0.0,0.0
821f27fffffffff,2.0,2.0,0.0,0.0,0.0
821f2ffffffffff,13.0,0.0,5.0,0.0,0.0
821f37fffffffff,3.0,0.0,1.0,0.0,0.0
821f47fffffffff,2.0,0.0,0.0,0.0,0.0
821f4ffffffffff,7.0,0.0,0.0,0.0,0.0
821f57fffffffff,5.0,0.0,0.0,0.0,0.0
821f5ffffffffff,2.0,0.0,0.0,0.0,0.0
821f67fffffffff,8.0,0.0,4.0,0.0,0.0
821f77fffffffff,18.0,0.0,0.0,0.0,0.0
821f87fffffffff,8.0,0.0,1.0,0.0,0.0
821f8ffffffffff,11.0,0.0,2.0,0.0,0.0
821f97fffffffff,4.0,0.0,2.0,0.0,0.0
821f9ffffffffff,10.0,0.0,0.0,0.0,0.0
821fa7fffffffff,15.0,0.0,1.0,0.0,0.0
821faffffffffff,19.0,0.0,0.0,0.0,0.0
821fb7fffffffff,9.0,0.0,0.0,0.0,0.0
8220f7fffffffff,1.0,0.0,0.0,0.0,0.0
822157fffffffff,1.0,0.0,0.0,0.0,0.0
8222dffffffffff,9.0,0.0,0.0,0.0,0.0
822467fffffffff,7.0,0.0,2.0,0.0,0.0
822517fffffffff,2.0,0.0,0.0,0.0,0.0
822607fffffffff,27.0,0.0,0.0,0.0,0.0
82260ffffffffff,128.0,0.0,0.0,25.0,0.0
82261ffffffffff,10.0,0.0,0.0,0.0,0.0
822627fffffffff,85.0,0.0,0.0,0.0,0.0
82262ffffffffff,77.0,0.0,0.0,0.0,0.0
822637fffffffff,21.0,0.0,0.0,0.0,0.0
822647fffffffff,192.0,0.0,0.0,4.0,0.0
82264ffffffffff,539.0,0.0,0.0,4.0,0.0
822657fffffffff,166.0,0.0,0.0,8.0,0.0
82265ffffffffff,226.0,0.0,0.0,3.0,0.0
822667fffffffff,515.0,0.0,0.0,16.0,0.0
82266ffffffffff,172.0,0.0,0.0,0.0,0.0
822677fffffffff,181.0,0.0,0.0,1.0,0.0
822687fffffffff,149.0,0.0,0.0,2.0,0.0
82268ffffffffff,416.0,0.0,0.0,18.0,0.0
822697fffffffff,197.0,0.0,0.0,36.0,0.0
82269ffffffffff,54.0,0.0,0.0,0.0,0.0
8226a7fffffffff,1.0,0.0,0.0,0.0,0.0
8226affffffffff,300.0,0.0,0.0,28.0,0.0
8226b7fffffffff,8.0,0.0,0.0,0.0,0.0
8226c7fffffffff,15.0,0.0,0.0,0.0,0.0
8226cffffffffff,87.0,0.0,0.0,0.0,0.0
8226d7fffffffff,38.0,0.0,0.0,0.0,0.0
8226dffffffffff,121.0,0.0,0.0,2.0,0.0
8226e7fffffffff,195.0,0.0,0.0,2.0,0.0
8226effffffffff,56.0,0.0,0.0,0.0,0.0
8226f7fffffffff,71.0,0.0,0.0,0.0,0.0
822707fffffffff,8.0,0.0,0.0,0.0,0.0
82270ffffffffff,2.0,0.0,0.0,0.0,0.0
822717fffffffff,32.0,0.0,0.0,0.0,0.0
82271ffffffffff,84.0,0.0,0.0,0.0,0.0
822747fffffffff,64.0,0.0,0.0,0.0,0.0
82274ffffffffff,708.0,0.0,0.0,0.0,0.0
822757fffffffff,76.0,0.0,0.0,8.0,0.0
82275ffffffffff,376.0,0.0,0.0,1.0,0.0
822767fffffffff,40.0,0.0,0.0,0.0,0.0
82276ffffffffff,137.0,0.0,0.0,3.0,0.0
822777fffffffff,25.0,0.0,0.0,1.0,0.0
822787fffffffff,7.0,0.0,0.0,0.0,0.0
82278ffffffffff,3.0,0.0,0.0,0.0,0.0
822797fffffffff,17.0,0.0,0.0,0.0,0.0
82279ffffffffff,7.0,0.0,0.0,0.0,0.0
8227a7fffffffff,20.0,0.0,0.0,0.0,0.0
8227affffffffff,36.0,0.0,0.0,0.0,0.0
8227b7fffffffff,1.0,0.0,0.0,0.0,0.0
822807fffffffff,43.0,0.0,0.0,0.0,0.0
822817fffffffff,160.0,0.0,0.0,51.0,2.0
82281ffffffffff,120.0,0.0,0.0,6.0,0.0
822837fffffffff,3605.0,0.0,0.0,86.0,12.0
822887fffffffff,96.0,0.0,0.0,2.0,0.0
82288ffffffffff,136.0,0.0,0.0,14.0,0.0
822897fffffffff,39.0,0.0,0.0,0.0,0.0
82289ffffffffff,28.0,0.0,0.0,0.0,0.0
8228a7fffffffff,4.0,0.0,0.0,0.0,0.0
8228affffffffff,33.0,0.0,0.0,2.0,2.0
8228b7fffffffff,84.0,0.0,0.0,3.0,0.0
8228c7fffffffff,115.0,0.0,0.0,17.0,5.0
8228d7fffffffff,217.0,0.0,0.0,11.0,17.0
8228dffffffffff,77.0,0.0,0.0,2.0,0.0
8228e7fffffffff,28.0,0.0,0.0,0.0,0.0
8228f7fffffffff,203.0,0.0,0.0,1.0,0.0
822917fffffffff,185.0,0.0,0.0,3.0,0.0
82291ffffffffff,74.0,0.0,0.0,16.0,0.0
822987fffffffff,94.0,0.0,0.0,0.0,0.0
82298ffffffffff,128.0,0.0,0.0,0.0,5.0
822997fffffffff,55.0,0.0,0.0,3.0,0.0
82299ffffffffff,3.0,0.0,0.0,0.0,0.0
8229a7fffffffff,2552.0,0.0,0.0,56.0,0.0
8229affffffffff,414.0,0.0,0.0,2.0,0.0
8229b7fffffffff,185.0,0.0,0.0,7.0,0.0
822a07fffffffff,4.0,0.0,0.0,0.0,0.0
822a17fffffffff,1870.0,160.0,0.0,36.0,0.0
822a37fffffffff,1137.0,139.0,0.0,2.0,0.0
822a87fffffffff,227.0,3.0,0.0,0.0,0.0
822a8ffffffffff,329.0,0.0,0.0,0.0,0.0
822a97fffffffff,758.0,0.0,0.0,0.0,0.0
822a9ffffffffff,65.0,0.0,0.0,0.0,0.0
822aa7fffffffff,390.0,0.0,0.0,33.0,0.0
822aaffffffffff,1243.0,134.0,0.0,33.0,0.0
822ab7fffffffff,1135.0,0.0,0.0,9.0,0.0
822ad7fffffffff,54.0,0.0,0.0,0.0,0.0
822af7fffffffff,171.0,0.0,0.0,1.0,0.0
822b07fffffffff,175.0,7.0,0.0,0.0,0.0
822b0ffffffffff,11.0,0.0,0.0,0.0,0.0
822b17fffffffff,136.0,15.0,0.0,0.0,0.0
822b1ffffffffff,52.0,0.0,0.0,0.0,0.0
822b27fffffffff,2.0,0.0,0.0,0.0,0.0
822b37fffffffff,24.0,0.0,0.0,0.0,0.0
822b87fffffffff,567.0,6.0,0.0,25.0,0.0
822b8ffffffffff,361.0,16.0,0.0,3.0,0.0
822b97fffffffff,4.0,0.0,0.0,0.0,0.0
822b9ffffffffff,782.0,2.0,0.0,26.0,0.0
822ba7fffffffff,115.0,0.0,0.0,0.0,0.0
822baffffffffff,1269.0,22.0,0.0,8.0,0.0
822bb7fffffffff,3.0,0.0,0.0,0.0,0.0
822c07fffffffff,2.0,0.0,0.0,0.0,0.0
822c0ffffffffff,21.0,0.0,2.0,0.0,0.0
822c17fffffffff,1.0,0.0,0.0,0.0,0.0
822c2ffffffffff,3.0,0.0,0.0,0.0,0.0
822c97fffffffff,40.0,0.0,0.0,0.0,0.0
822ce7fffffffff,12.0,0.0,0.0,0.0,0.0
822d07fffffffff,2.0,0.0,0.0,0.0,0.0
822d37fffffffff,1.0,0.0,0.0,0.0,0.0
822d67fffffffff,8.0,0.0,0.0,0.0,0.0
822da7fffffffff,2.0,0.0,0.0,0.0,0.0
822db7fffffffff,67.0,0.0,7.0,0.0,0.0
822e0ffffffffff,16.0,0.0,0.0,0.0,0.0
822e1ffffffffff,5.0,0.0,0.0,0.0,0.0
822e67fffffffff,5.0,0.0,1.0,0.0,0.0
823007fffffffff,2.0,0.0,0.0,0.0,0.0
82309ffffffffff,16.0,0.0,0.0,0.0,0.0
8230dffffffffff,4.0,0.0,0.0,0.0,0.0
8230e7fffffffff,10.0,0.0,0.0,0.0,0.0
82312ffffffffff,4.0,0.0,0.0,0.0,0.0
82316ffffffffff,11.0,0.0,3.0,0.0,0.0
82351ffffffffff,2.0,0.0,0.0,0.0,0.0
823907fffffffff,80.0,0.0,3.0,0.0,0.0
823917fffffffff,5.0,0.0,0.0,0.0,0.0
82391ffffffffff,27.0,0.0,4.0,0.0,0.0
823927fffffffff,85.0,4.0,8.0,0.0,0.0
82392ffffffffff,577.0,0.0,78.0,0.0,0.0
823937fffffffff,98.0,19.0,9.0,0.0,0.0
823947fffffffff,2.0,0.0,0.0,0.0,0.0
82396ffffffffff,2.0,0.0,0.0,0.0,0.0
823977fffffffff,75.0,0.0,19.0,0.0,0.0
823c07fffffffff,2.0,0.0,0.0,0.0,0.0
823c17fffffffff,3.0,0.0,0.0,0.0,0.0
823c1ffffffffff,13.0,0.0,0.0,0.0,0.0
823c37fffffffff,8.0,0.0,0.0,0.0,0.0
823c5ffffffffff,1.0,0.0,0.0,0.0,0.0
823c8ffffffffff,4.0,0.0,0.0,0.0,0.0
823ccffffffffff,1.0,0.0,0.0,0.0,0.0
823ce7fffffffff,10.0,0.0,0.0,0.0,0.0
823ceffffffffff,37.0,0.0,3.0,0.0,0.0
823cf7fffffffff,2.0,0.0,0.0,0.0,0.0
823d07fffffffff,4.0,0.0,0.0,0.0,0.0
823d17fffffffff,17.0,0.0,0.0,0.0,0.0
823d37fffffffff,44.0,0.0,0.0,0.0,0.0
823d87fffffffff,4.0,0.0,0.0,0.0,0.0
823da7fffffffff,40.0,4.0,0.0,0.0,0.0
823e6ffffffffff,12.0,0.0,0.0,0.0,0.0
82411ffffffffff,86.0,0.0,0.0,0.0,0.0
824137fffffffff,4.0,0.0,0.0,0.0,0.0
82419ffffffffff,2.0,0.0,0.0,0.0,0.0
8241a7fffffffff,45.0,0.0,3.0,0.0,0.0
8242c7fffffffff,6.0,0.0,2.0,0.0,0.0
8242cffffffffff,79.0,0.0,2.0,0.0,0.0
8242dffffffffff,2.0,0.0,0.0,0.0,0.0
8243a7fffffffff,57.0,0.0,20.0,0.0,0.0
8243affffffffff,50.0,0.0,35.0,0.0,0.0
824417fffffffff,91.0,0.0,0.0,2.0,0.0
82441ffffffffff,8.0,0.0,0.0,0.0,0.0
824447fffffffff,166.0,0.0,0.0,0.0,0.0
82444ffffffffff,65.0,0.0,0.0,0.0,0.0
824457fffffffff,43.0,0.0,0.0,0.0,0.0
82445ffffffffff,40.0,0.0,0.0,0.0,0.0
82446ffffffffff,16.0,0.0,0.0,0.0,0.0
824477fffffffff,1.0,0.0,0.0,0.0,0.0
824487fffffffff,22.0,0.0,0.0,0.0,0.0
8244a7fffffffff,2.0,0.0,0.0,0.0,0.0
8244affffffffff,23.0,2.0,0.0,0.0,0.0
8244c7fffffffff,202.0,0.0,0.0,5.0,0.0
8244cffffffffff,225.0,0.0,0.0,0.0,0.0
8244d7fffffffff,141.0,0.0,0.0,3.0,0.0
8244dffffffffff,202.0,0.0,0.0,0.0,0.0
8244e7fffffffff,57.0,0.0,0.0,2.0,0.0
8244effffffffff,43.0,0.0,0.0,0.0,0.0
8244f7fffffffff,100.0,2.0,0.0,2.0,0.0
824577fffffffff,4.0,0.0,0.0,0.0,0.0
82464ffffffffff,200.0,0.0,0.0,0.0,0.0
8247a7fffffffff,17.0,0.0,0.0,0.0,0.0
824807fffffffff,1.0,0.0,0.0,0.0,0.0
82480ffffffffff,37.0,0.0,0.0,0.0,0.0
824817fffffffff,4.0,0.0,0.0,0.0,0.0
824827fffffffff,30.0,0.0,0.0,2.0,0.0
82482ffffffffff,61.0,0.0,0.0,1.0,0.0
824837fffffffff,10.0,0.0,0.0,0.0,0.0
824847fffffffff,22.0,0.0,0.0,0.0,0.0
82484ffffffffff,9.0,0.0,0.0,0.0,0.0
824857fffffffff,19.0,0.0,0.0,0.0,0.0
82485ffffffffff,220.0,0.0,0.0,4.0,0.0
824877fffffffff,44.0,0.0,0.0,0.0,0.0
824887fffffffff,52.0,0.0,0.0,7.0,0.0
82488ffffffffff,7.0,0.0,0.0,0.0,0.0
824897fffffffff,30.0,0.0,0.0,11.0,0.0
82489ffffffffff,82.0,0.0,0.0,5.0,0.0
8248b7fffffffff,20.0,0.0,0.0,4.0,0.0
8248c7fffffffff,51.0,0.0,0.0,2.0,0.0
8248cffffffffff,82.0,0.0,0.0,1.0,0.0
8248d7fffffffff,26.0,0.0,0.0,0.0,0.0
8248dffffffffff,30.0,0.0,0.0,5.0,0.0
8248e7fffffffff,2.0,0.0,0.0,0.0,0.0
8248effffffffff,799.0,0.0,0.0,23.0,0.0
82490ffffffffff,9.0,0.0,0.0,0.0,0.0
82498ffffffffff,4.0,0.0,0.0,0.0,0.0
82499ffffffffff,2.0,0.0,0.0,0.0,0.0
824a27fffffffff,5.0,0.0,0.0,0.0,0.0
824b87fffffffff,33.0,0.0,0.0,4.0,0.0
824b97fffffffff,15.0,0.0,0.0,0.0,0.0
824b9ffffffffff,7.0,0.0,1.0,0.0,0.0
824ba7fffffffff,250.0,0.0,0.0,0.0,0.0
824bb7fffffffff,48.0,0.0,3.0,2.0,0.0
824c97fffffffff,5.0,0.0,0.0,0.0,0.0
825207fffffffff,2.0,0.0,0.0,0.0,0.0
82534ffffffffff,3.0,0.0,3.0,0.0,0.0
82536ffffffffff,1.0,0.0,0.0,0.0,0.0
825d17fffffffff,75.0,0.0,0.0,2.0,0.0
826017fffffffff,40.0,0.0,0.0,0.0,0.0
82608ffffffffff,11.0,0.0,1.0,0.0,0.0
826497fffffffff,30.0,0.0,5.0,0.0,0.0
826947fffffffff,6.0,0.0,0.0,0.0,0.0
826d6ffffffffff,144.0,0.0,0.0,0.0,0.0
