cell_id,Loxia leucoptera,Loxia leucoptera bifasciata,Loxia leucoptera leucoptera
8412949ffffffff,2.0,0.0,0.0
84129b9ffffffff,5.0,0.0,0.0
84129bdffffffff,2.0,0.0,0.0
8412b01ffffffff,2.0,0.0,0.0
8412b03ffffffff,3.0,0.0,0.0
8412b45ffffffff,2.0,0.0,0.0
8412b47ffffffff,2.0,0.0,0.0
8412b4bffffffff,2.0,0.0,0.0
8412b63ffffffff,2.0,0.0,0.0
8412b6bffffffff,2.0,0.0,0.0
8412c11ffffffff,2.0,0.0,0.0
8412c1bffffffff,2.0,0.0,0.0
8412cb1ffffffff,2.0,0.0,0.0
8412cbdffffffff,10.0,0.0,0.0
8412ccbffffffff,2.0,0.0,0.0
8412ccdffffffff,8.0,0.0,0.0
8412cd9ffffffff,6.0,0.0,0.0
8412ce3ffffffff,2.0,0.0,0.0
8412d11ffffffff,2.0,0.0,0.0
8412d35ffffffff,11.0,0.0,0.0
8412d83ffffffff,14.0,0.0,0.0
8412d89ffffffff,2.0,0.0,0.0
8412d8bffffffff,6.0,0.0,0.0
8412d95ffffffff,1.0,0.0,0.0
8412d9dffffffff,2.0,0.0,0.0
8412dadffffffff,8.0,0.0,0.0
8412db1ffffffff,16.0,0.0,0.0
8412db5ffffffff,6.0,0.0,0.0
8412dbbffffffff,11.0,0.0,1.0
8412dc3ffffffff,3.0,0.0,0.0
8412dd7ffffffff,2.0,0.0,0.0
8412ddbffffffff,7.0,0.0,0.0
8412de7ffffffff,37.0,0.0,0.0
8412e89ffffffff,8.0,0.0,0.0
8412ebdffffffff,1.0,0.0,0.0
8413829ffffffff,4.0,0.0,0.0
841383dffffffff,25.0,0.0,0.0
8413893ffffffff,2.0,0.0,0.0
841390bffffffff,3.0,0.0,0.0
8413933ffffffff,8.0,0.0,0.0
8413955ffffffff,3.0,0.0,0.0
8413b23ffffffff,1.0,0.0,0.0
8414963ffffffff,1.0,0.0,0.0
841909bffffffff,2.0,0.0,0.0
8419265ffffffff,5.0,0.0,0.0
8419415ffffffff,1.0,1.0,0.0
8419417ffffffff,2.0,0.0,0.0
8419421ffffffff,10.0,4.0,0.0
8419467ffffffff,1.0,0.0,0.0
84194a9ffffffff,4.0,2.0,0.0
8419581ffffffff,1.0,0.0,0.0
84195c7ffffffff,2.0,0.0,0.0
84195d3ffffffff,2.0,0.0,0.0
84195d9ffffffff,1.0,0.0,0.0
841aa01ffffffff,10.0,0.0,0.0
841aa05ffffffff,15.0,0.0,0.0
841aa07ffffffff,79.0,0.0,0.0
841aa21ffffffff,1.0,0.0,0.0
841aa23ffffffff,2.0,0.0,0.0
841aa29ffffffff,8.0,0.0,0.0
841aa2bffffffff,3.0,0.0,0.0
841aa35ffffffff,5.0,0.0,0.0
841aa3dffffffff,27.0,0.0,0.0
841aa45ffffffff,4.0,0.0,0.0
841aa4dffffffff,4.0,0.0,0.0
841aa69ffffffff,6.0,0.0,0.0
841aa6bffffffff,4.0,0.0,0.0
841ab4dffffffff,3.0,0.0,0.0
841b823ffffffff,2.0,0.0,0.0
841b82bffffffff,2.0,0.0,0.0
841b845ffffffff,1.0,0.0,0.0
841b84dffffffff,1.0,0.0,0.0
841b8a7ffffffff,4.0,0.0,0.0
841b985ffffffff,2.0,0.0,0.0
841b98dffffffff,6.0,0.0,0.0
841b991ffffffff,1.0,0.0,0.0
841b995ffffffff,4.0,0.0,0.0
841b9a9ffffffff,3.0,0.0,0.0
841b9c9ffffffff,2.0,0.0,0.0
841b9cdffffffff,1.0,0.0,0.0
841b9e1ffffffff,9.0,0.0,0.0
841b9e7ffffffff,2.0,0.0,0.0
841b9ebffffffff,12.0,0.0,0.0
841bb07ffffffff,2.0,0.0,0.0
841e0e9ffffffff,2.0,0.0,0.0
841f22dffffffff,1.0,0.0,0.0
841f4ebffffffff,6.0,0.0,0.0
841f50dffffffff,2.0,0.0,0.0
841f5edffffffff,1.0,0.0,0.0
8422d0bffffffff,7.0,0.0,0.0
8422db7ffffffff,26.0,0.0,0.0
8422dbdffffffff,2.0,0.0,0.0
842600bffffffff,21.0,0.0,0.0
8426017ffffffff,3.0,0.0,0.0
8426019ffffffff,2.0,0.0,0.0
8426033ffffffff,11.0,0.0,0.0
842603bffffffff,6.0,0.0,0.0
8426043ffffffff,7.0,0.0,0.0
842604bffffffff,2.0,0.0,0.0
8426059ffffffff,2.0,0.0,0.0
84260a9ffffffff,5.0,0.0,0.0
84260adffffffff,2.0,0.0,0.0
84260b5ffffffff,10.0,0.0,0.0
84260bbffffffff,36.0,0.0,0.0
84260e3ffffffff,2.0,0.0,0.0
842612bffffffff,2.0,0.0,0.0
8426207ffffffff,4.0,0.0,0.0
8426233ffffffff,4.0,0.0,0.0
8426249ffffffff,2.0,0.0,0.0
8426257ffffffff,3.0,0.0,0.0
8426293ffffffff,2.0,0.0,0.0
84262b3ffffffff,2.0,0.0,0.0
84262b9ffffffff,2.0,0.0,0.0
84262c1ffffffff,7.0,0.0,0.0
84262c3ffffffff,8.0,0.0,0.0
84262c9ffffffff,22.0,0.0,0.0
84262cdffffffff,4.0,0.0,0.0
84262d9ffffffff,5.0,0.0,0.0
84262ddffffffff,6.0,0.0,0.0
8426369ffffffff,2.0,0.0,0.0
8426405ffffffff,20.0,0.0,0.0
8426433ffffffff,8.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0
8426463ffffffff,3.0,0.0,3.0
84264c1ffffffff,1.0,0.0,0.0
8426543ffffffff,20.0,0.0,0.0
842655dffffffff,2.0,0.0,0.0
8426569ffffffff,1.0,0.0,0.0
8426607ffffffff,4.0,0.0,0.0
8426609ffffffff,8.0,0.0,0.0
8426617ffffffff,2.0,0.0,0.0
842661bffffffff,6.0,0.0,0.0
842661dffffffff,2.0,0.0,0.0
8426623ffffffff,2.0,0.0,2.0
8426625ffffffff,10.0,0.0,2.0
8426629ffffffff,17.0,0.0,0.0
842662dffffffff,32.0,0.0,0.0
8426641ffffffff,5.0,0.0,0.0
8426645ffffffff,12.0,0.0,0.0
8426647ffffffff,2.0,0.0,0.0
8426649ffffffff,1.0,0.0,0.0
842664dffffffff,68.0,0.0,0.0
8426657ffffffff,2.0,0.0,0.0
8426665ffffffff,2.0,0.0,0.0
8426669ffffffff,10.0,0.0,0.0
84266bbffffffff,2.0,0.0,0.0
84266c5ffffffff,3.0,0.0,0.0
84266d5ffffffff,2.0,0.0,0.0
84266dbffffffff,9.0,0.0,0.0
8426723ffffffff,2.0,0.0,0.0
8426745ffffffff,1.0,0.0,0.0
842675dffffffff,12.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0
8426803ffffffff,1.0,0.0,0.0
8426811ffffffff,8.0,0.0,0.0
8426813ffffffff,3.0,0.0,0.0
8426817ffffffff,8.0,0.0,0.0
8426819ffffffff,5.0,0.0,0.0
8426853ffffffff,7.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0
842685bffffffff,8.0,0.0,0.0
8426881ffffffff,23.0,0.0,0.0
8426885ffffffff,2.0,0.0,0.0
8426887ffffffff,2.0,0.0,0.0
84268c7ffffffff,3.0,0.0,0.0
84268cdffffffff,51.0,0.0,0.0
84268ebffffffff,2.0,0.0,0.0
84268edffffffff,2.0,0.0,0.0
8426909ffffffff,5.0,0.0,0.0
842690dffffffff,1.0,0.0,0.0
8426943ffffffff,2.0,0.0,0.0
8426945ffffffff,2.0,0.0,0.0
8426947ffffffff,36.0,0.0,0.0
8426969ffffffff,4.0,0.0,0.0
842696bffffffff,60.0,0.0,4.0
842698bffffffff,1.0,0.0,0.0
84269b7ffffffff,4.0,0.0,0.0
84269cbffffffff,14.0,0.0,0.0
84269d7ffffffff,1.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0
8426a2bffffffff,1.0,0.0,0.0
8426a59ffffffff,14.0,0.0,2.0
8426a89ffffffff,1.0,0.0,0.0
8426aa5ffffffff,2.0,0.0,0.0
8426ac5ffffffff,2.0,0.0,0.0
8426b57ffffffff,5.0,0.0,0.0
8426ca3ffffffff,2.0,0.0,0.0
8426e3dffffffff,1.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0
8426e67ffffffff,5.0,0.0,0.0
842703dffffffff,5.0,0.0,0.0
8427067ffffffff,2.0,0.0,0.0
8427085ffffffff,3.0,0.0,0.0
8427093ffffffff,2.0,0.0,0.0
8427097ffffffff,10.0,0.0,2.0
842709bffffffff,1.0,0.0,0.0
842709dffffffff,3.0,0.0,0.0
8427183ffffffff,3.0,0.0,0.0
842719dffffffff,5.0,0.0,0.0
84271abffffffff,2.0,0.0,0.0
84271c7ffffffff,2.0,0.0,0.0
84272c3ffffffff,2.0,0.0,0.0
8427401ffffffff,2.0,0.0,0.0
8427409ffffffff,2.0,0.0,0.0
842740dffffffff,1.0,0.0,1.0
8427411ffffffff,12.0,0.0,0.0
8427417ffffffff,6.0,0.0,0.0
8427419ffffffff,21.0,0.0,0.0
842741bffffffff,23.0,0.0,0.0
842741dffffffff,6.0,0.0,0.0
8427421ffffffff,2.0,0.0,0.0
8427423ffffffff,2.0,0.0,0.0
8427431ffffffff,19.0,0.0,0.0
8427435ffffffff,7.0,0.0,0.0
8427437ffffffff,17.0,0.0,0.0
8427439ffffffff,2.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0
8427445ffffffff,12.0,0.0,0.0
8427449ffffffff,2.0,0.0,0.0
8427453ffffffff,3.0,0.0,0.0
8427457ffffffff,1.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0
8427463ffffffff,2.0,0.0,0.0
8427467ffffffff,3.0,0.0,0.0
8427469ffffffff,31.0,0.0,0.0
842746bffffffff,4.0,0.0,0.0
842746dffffffff,4.0,0.0,0.0
8427481ffffffff,25.0,0.0,0.0
8427483ffffffff,5.0,0.0,0.0
8427485ffffffff,23.0,0.0,0.0
8427487ffffffff,10.0,0.0,0.0
842748bffffffff,3.0,0.0,0.0
842748dffffffff,36.0,0.0,0.0
8427491ffffffff,10.0,0.0,0.0
8427499ffffffff,38.0,0.0,0.0
842749bffffffff,4.0,0.0,2.0
842749dffffffff,36.0,0.0,0.0
84274a3ffffffff,2.0,0.0,0.0
84274abffffffff,11.0,0.0,0.0
84274b5ffffffff,7.0,0.0,0.0
84274b9ffffffff,14.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0
84274c1ffffffff,7.0,0.0,0.0
84274c3ffffffff,8.0,0.0,0.0
84274c7ffffffff,6.0,0.0,0.0
84274d3ffffffff,15.0,0.0,0.0
84274d5ffffffff,4.0,0.0,0.0
84274d7ffffffff,20.0,0.0,1.0
84274d9ffffffff,15.0,0.0,0.0
84274dbffffffff,12.0,0.0,0.0
84274ddffffffff,5.0,0.0,0.0
84274e1ffffffff,5.0,0.0,0.0
84274e3ffffffff,23.0,0.0,0.0
8427513ffffffff,9.0,0.0,0.0
8427517ffffffff,2.0,0.0,0.0
8427521ffffffff,3.0,0.0,0.0
8427527ffffffff,22.0,0.0,0.0
8427529ffffffff,3.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0
8427545ffffffff,15.0,0.0,0.0
8427557ffffffff,2.0,0.0,0.0
842755bffffffff,5.0,0.0,0.0
8427561ffffffff,3.0,0.0,0.0
8427569ffffffff,9.0,0.0,0.0
842756bffffffff,2.0,0.0,0.0
8427581ffffffff,143.0,0.0,0.0
8427583ffffffff,10.0,0.0,0.0
8427585ffffffff,2.0,0.0,0.0
8427589ffffffff,3.0,0.0,0.0
842758bffffffff,2.0,0.0,0.0
842758dffffffff,8.0,0.0,0.0
8427591ffffffff,10.0,0.0,0.0
8427593ffffffff,121.0,0.0,1.0
8427595ffffffff,7.0,0.0,0.0
8427597ffffffff,30.0,0.0,0.0
8427599ffffffff,17.0,0.0,0.0
842759bffffffff,71.0,0.0,1.0
842759dffffffff,38.0,0.0,0.0
84275a1ffffffff,2.0,0.0,0.0
84275abffffffff,5.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0
84275c1ffffffff,8.0,0.0,0.0
84275c3ffffffff,3.0,0.0,0.0
84275c9ffffffff,6.0,0.0,0.0
84275cbffffffff,4.0,0.0,0.0
84275cdffffffff,6.0,0.0,0.0
84275d1ffffffff,21.0,0.0,0.0
84275d3ffffffff,9.0,0.0,0.0
84275d5ffffffff,14.0,0.0,0.0
84275d7ffffffff,7.0,0.0,0.0
84275d9ffffffff,1.0,0.0,0.0
84275ddffffffff,25.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0
84275edffffffff,4.0,0.0,0.0
8427607ffffffff,2.0,0.0,2.0
8427631ffffffff,42.0,0.0,0.0
8427633ffffffff,11.0,0.0,0.0
8427637ffffffff,35.0,0.0,0.0
842763bffffffff,2.0,0.0,0.0
8427665ffffffff,2.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0
8427691ffffffff,9.0,0.0,0.0
84276a1ffffffff,6.0,0.0,0.0
84276a3ffffffff,9.0,0.0,0.0
84276a5ffffffff,26.0,0.0,0.0
84276a9ffffffff,2.0,0.0,0.0
84276adffffffff,3.0,0.0,0.0
84276b1ffffffff,3.0,0.0,0.0
84276b7ffffffff,2.0,0.0,0.0
84276bbffffffff,4.0,0.0,0.0
84276c3ffffffff,3.0,0.0,0.0
84276d1ffffffff,30.0,0.0,0.0
84276d3ffffffff,14.0,0.0,0.0
84276d5ffffffff,18.0,0.0,0.0
84276d7ffffffff,13.0,0.0,7.0
84276e5ffffffff,3.0,0.0,0.0
84276edffffffff,21.0,0.0,0.0
8427701ffffffff,2.0,0.0,0.0
8427705ffffffff,3.0,0.0,3.0
842770bffffffff,2.0,0.0,0.0
8427711ffffffff,16.0,0.0,0.0
8427713ffffffff,3.0,0.0,0.0
8427715ffffffff,14.0,0.0,0.0
8427717ffffffff,13.0,0.0,0.0
842771dffffffff,25.0,0.0,0.0
8427721ffffffff,2.0,0.0,2.0
842773bffffffff,8.0,0.0,0.0
8427889ffffffff,2.0,0.0,0.0
842788dffffffff,2.0,0.0,0.0
84278b3ffffffff,8.0,0.0,0.0
84278b7ffffffff,1.0,0.0,0.0
84278ddffffffff,11.0,0.0,0.0
8427917ffffffff,2.0,0.0,0.0
84279a5ffffffff,10.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0
8427a41ffffffff,1.0,0.0,0.0
8427a85ffffffff,2.0,0.0,0.0
8427a87ffffffff,2.0,0.0,0.0
8427a95ffffffff,6.0,0.0,0.0
8427a97ffffffff,2.0,0.0,0.0
8427aa9ffffffff,2.0,0.0,0.0
8427aabffffffff,2.0,0.0,0.0
8427b2bffffffff,2.0,0.0,0.0
8427b59ffffffff,1.0,0.0,0.0
84281a5ffffffff,28.0,0.0,0.0
84281b1ffffffff,11.0,0.0,0.0
84281b3ffffffff,9.0,0.0,0.0
84281bbffffffff,2.0,0.0,0.0
84281e5ffffffff,1.0,0.0,0.0
84281edffffffff,3.0,0.0,3.0
8428801ffffffff,1.0,0.0,0.0
8428817ffffffff,13.0,0.0,0.0
8428839ffffffff,6.0,0.0,0.0
8428843ffffffff,25.0,0.0,0.0
8428847ffffffff,9.0,0.0,0.0
842884dffffffff,2.0,0.0,0.0
8428863ffffffff,2.0,0.0,0.0
842886dffffffff,9.0,0.0,0.0
8428887ffffffff,1.0,0.0,0.0
842888bffffffff,4.0,0.0,0.0
8428893ffffffff,6.0,0.0,0.0
84288a5ffffffff,2.0,0.0,0.0
84288adffffffff,6.0,0.0,0.0
84288b9ffffffff,1.0,0.0,0.0
84288bbffffffff,3.0,0.0,0.0
84288c5ffffffff,53.0,0.0,2.0
84288cdffffffff,5.0,0.0,0.0
84288ebffffffff,58.0,0.0,0.0
8428921ffffffff,2.0,0.0,0.0
8428923ffffffff,13.0,0.0,0.0
8428929ffffffff,6.0,0.0,0.0
8428949ffffffff,7.0,0.0,0.0
842898dffffffff,2.0,0.0,0.0
84289b1ffffffff,5.0,0.0,0.0
84289b7ffffffff,1.0,0.0,0.0
8428a91ffffffff,16.0,0.0,0.0
8428a93ffffffff,13.0,0.0,0.0
8428a9bffffffff,21.0,0.0,0.0
8428ad7ffffffff,4.0,0.0,0.0
8428b01ffffffff,2.0,0.0,0.0
8428b25ffffffff,1.0,0.0,0.0
8428b29ffffffff,1.0,0.0,0.0
8428b65ffffffff,8.0,0.0,0.0
8428b6dffffffff,1.0,0.0,0.0
8428c23ffffffff,5.0,0.0,0.0
8428c25ffffffff,3.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0
8428c35ffffffff,1.0,0.0,0.0
8428c61ffffffff,26.0,0.0,0.0
8428c65ffffffff,2.0,0.0,0.0
8428d01ffffffff,12.0,0.0,0.0
8428d07ffffffff,2.0,0.0,0.0
8428d0dffffffff,8.0,0.0,0.0
8428d11ffffffff,2.0,0.0,0.0
8428d19ffffffff,3.0,0.0,0.0
8428d1bffffffff,56.0,0.0,0.0
8428d21ffffffff,2.0,0.0,0.0
8428d23ffffffff,5.0,0.0,0.0
8428d25ffffffff,1.0,0.0,0.0
8428d2bffffffff,27.0,0.0,0.0
8428d2dffffffff,6.0,0.0,0.0
8428d33ffffffff,3.0,0.0,0.0
8428d35ffffffff,23.0,0.0,0.0
8428d39ffffffff,2.0,0.0,0.0
8428d3bffffffff,5.0,0.0,0.0
8428d41ffffffff,8.0,0.0,0.0
8428d43ffffffff,13.0,0.0,0.0
8428d45ffffffff,1.0,0.0,0.0
8428d47ffffffff,8.0,0.0,0.0
8428d49ffffffff,22.0,0.0,0.0
8428d4dffffffff,3.0,0.0,0.0
8428d51ffffffff,2.0,0.0,0.0
8428d5dffffffff,2.0,0.0,0.0
8428d65ffffffff,2.0,0.0,0.0
8428d69ffffffff,2.0,0.0,0.0
8428d6bffffffff,10.0,0.0,0.0
8428d81ffffffff,1.0,0.0,0.0
8428d89ffffffff,15.0,0.0,0.0
8428d8bffffffff,11.0,0.0,0.0
8428d91ffffffff,2.0,0.0,0.0
8428d97ffffffff,1.0,0.0,0.0
8428d9dffffffff,17.0,0.0,0.0
8428da9ffffffff,1.0,0.0,0.0
8428dadffffffff,4.0,0.0,0.0
8428dc5ffffffff,7.0,0.0,0.0
8428dc7ffffffff,18.0,0.0,0.0
8428dc9ffffffff,86.0,0.0,0.0
8428dcdffffffff,6.0,0.0,0.0
8428dd1ffffffff,2.0,0.0,0.0
8428dd5ffffffff,5.0,0.0,0.0
8428dd7ffffffff,2.0,0.0,0.0
8428dd9ffffffff,4.0,0.0,0.0
8428dddffffffff,4.0,0.0,0.0
8428de1ffffffff,18.0,0.0,0.0
8428de3ffffffff,5.0,0.0,0.0
8428de9ffffffff,54.0,0.0,0.0
8428debffffffff,2.0,0.0,0.0
8428dedffffffff,5.0,0.0,0.0
8428f05ffffffff,5.0,0.0,0.0
8428f17ffffffff,46.0,0.0,0.0
8428f27ffffffff,12.0,0.0,0.0
8428f4dffffffff,4.0,0.0,0.0
8428f51ffffffff,2.0,0.0,0.0
8428f57ffffffff,13.0,0.0,0.0
8428f59ffffffff,7.0,0.0,0.0
8429941ffffffff,13.0,0.0,0.0
842a065ffffffff,6.0,0.0,0.0
842a101ffffffff,12.0,0.0,0.0
842a103ffffffff,19.0,0.0,0.0
842a105ffffffff,12.0,0.0,0.0
842a107ffffffff,30.0,0.0,0.0
842a109ffffffff,5.0,0.0,0.0
842a10bffffffff,33.0,0.0,0.0
842a123ffffffff,2.0,0.0,0.0
842a125ffffffff,4.0,0.0,0.0
842a127ffffffff,10.0,0.0,0.0
842a129ffffffff,4.0,0.0,0.0
842a12bffffffff,29.0,0.0,0.0
842a12dffffffff,2.0,0.0,0.0
842a133ffffffff,7.0,0.0,0.0
842a135ffffffff,4.0,0.0,0.0
842a139ffffffff,26.0,0.0,0.0
842a13dffffffff,30.0,0.0,2.0
842a141ffffffff,5.0,0.0,0.0
842a143ffffffff,8.0,0.0,0.0
842a145ffffffff,3.0,0.0,0.0
842a147ffffffff,6.0,0.0,0.0
842a149ffffffff,7.0,0.0,0.0
842a14dffffffff,15.0,0.0,0.0
842a151ffffffff,2.0,0.0,0.0
842a157ffffffff,4.0,0.0,0.0
842a159ffffffff,25.0,0.0,0.0
842a15dffffffff,87.0,0.0,0.0
842a161ffffffff,4.0,0.0,0.0
842a163ffffffff,1.0,0.0,0.0
842a169ffffffff,7.0,0.0,0.0
842a16bffffffff,6.0,0.0,0.0
842a1a5ffffffff,12.0,0.0,0.0
842a301ffffffff,335.0,0.0,0.0
842a303ffffffff,8.0,0.0,0.0
842a305ffffffff,11.0,0.0,0.0
842a307ffffffff,57.0,0.0,0.0
842a30dffffffff,17.0,0.0,0.0
842a311ffffffff,79.0,0.0,0.0
842a313ffffffff,17.0,0.0,0.0
842a315ffffffff,12.0,0.0,0.0
842a317ffffffff,23.0,0.0,0.0
842a31dffffffff,38.0,0.0,0.0
842a321ffffffff,59.0,0.0,0.0
842a323ffffffff,11.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0
842a327ffffffff,29.0,0.0,2.0
842a329ffffffff,161.0,0.0,0.0
842a32bffffffff,11.0,0.0,0.0
842a32dffffffff,42.0,0.0,0.0
842a331ffffffff,6.0,0.0,0.0
842a333ffffffff,30.0,0.0,0.0
842a335ffffffff,20.0,0.0,0.0
842a337ffffffff,2.0,0.0,0.0
842a339ffffffff,11.0,0.0,0.0
842a33bffffffff,9.0,0.0,0.0
842a33dffffffff,10.0,0.0,0.0
842a341ffffffff,2.0,0.0,0.0
842a345ffffffff,5.0,0.0,1.0
842a347ffffffff,9.0,0.0,1.0
842a349ffffffff,26.0,0.0,0.0
842a361ffffffff,4.0,0.0,0.0
842a363ffffffff,20.0,0.0,0.0
842a365ffffffff,18.0,0.0,0.0
842a367ffffffff,4.0,0.0,0.0
842a369ffffffff,1.0,0.0,0.0
842a80bffffffff,6.0,0.0,0.0
842a80dffffffff,2.0,0.0,0.0
842a819ffffffff,2.0,0.0,0.0
842a845ffffffff,7.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0
842a849ffffffff,2.0,0.0,0.0
842a851ffffffff,11.0,0.0,0.0
842a857ffffffff,10.0,0.0,0.0
842a85dffffffff,1.0,0.0,0.0
842a865ffffffff,2.0,0.0,0.0
842a86bffffffff,5.0,0.0,0.0
842a8edffffffff,1.0,0.0,0.0
842a903ffffffff,9.0,0.0,0.0
842a909ffffffff,2.0,0.0,0.0
842a931ffffffff,11.0,0.0,2.0
842a935ffffffff,4.0,0.0,0.0
842a943ffffffff,5.0,0.0,0.0
842a94dffffffff,61.0,0.0,0.0
842a953ffffffff,2.0,0.0,0.0
842a957ffffffff,6.0,0.0,0.0
842a959ffffffff,6.0,0.0,0.0
842a95bffffffff,18.0,0.0,0.0
842a95dffffffff,6.0,0.0,0.0
842aa03ffffffff,1.0,0.0,0.0
842aa09ffffffff,2.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0
842aa13ffffffff,7.0,0.0,0.0
842aa15ffffffff,2.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0
842aa19ffffffff,2.0,0.0,0.0
842aa1bffffffff,17.0,0.0,2.0
842aa1dffffffff,2.0,0.0,0.0
842aa2dffffffff,4.0,0.0,0.0
842aa39ffffffff,11.0,0.0,0.0
842aa3bffffffff,3.0,0.0,0.0
842aa3dffffffff,5.0,0.0,0.0
842aa41ffffffff,6.0,0.0,0.0
842aa43ffffffff,3.0,0.0,0.0
842aa45ffffffff,6.0,0.0,0.0
842aa49ffffffff,10.0,0.0,0.0
842aa4bffffffff,85.0,0.0,3.0
842aa4dffffffff,4.0,0.0,0.0
842aa53ffffffff,1.0,0.0,0.0
842aa59ffffffff,8.0,0.0,0.0
842aa5bffffffff,2.0,0.0,0.0
842aa6dffffffff,2.0,0.0,0.0
842aa81ffffffff,64.0,0.0,3.0
842aa83ffffffff,1.0,0.0,0.0
842aa85ffffffff,18.0,0.0,0.0
842aa89ffffffff,15.0,0.0,0.0
842aa8bffffffff,8.0,0.0,0.0
842aa8dffffffff,70.0,0.0,0.0
842aa95ffffffff,4.0,0.0,0.0
842aa9dffffffff,2.0,0.0,0.0
842aaa9ffffffff,2.0,0.0,0.0
842aaabffffffff,2.0,0.0,0.0
842aaadffffffff,6.0,0.0,0.0
842aab7ffffffff,5.0,0.0,0.0
842aab9ffffffff,1.0,0.0,0.0
842aac1ffffffff,13.0,0.0,0.0
842aac3ffffffff,4.0,0.0,0.0
842aac5ffffffff,1.0,0.0,0.0
842aac7ffffffff,6.0,0.0,0.0
842aac9ffffffff,10.0,0.0,2.0
842aacbffffffff,7.0,0.0,0.0
842aacdffffffff,6.0,0.0,0.0
842aad1ffffffff,90.0,0.0,1.0
842aad3ffffffff,19.0,0.0,6.0
842aad5ffffffff,5.0,0.0,0.0
842aaddffffffff,2.0,0.0,0.0
842aae1ffffffff,6.0,0.0,0.0
842aae3ffffffff,22.0,0.0,0.0
842aae5ffffffff,8.0,0.0,0.0
842aae9ffffffff,3.0,0.0,0.0
842aaebffffffff,7.0,0.0,1.0
842aaedffffffff,12.0,0.0,0.0
842ab03ffffffff,3.0,0.0,0.0
842ab05ffffffff,2.0,0.0,0.0
