cell_id,Motacilla tschutschensis,Motacilla tschutschensis tschutschensis/plexa,Motacilla tschutschensis taivana,Motacilla tschutschensis macronyx
8430259ffffffff,2.0,0.0,0.0,0.0
84302b7ffffffff,67.0,0.0,2.0,2.0
8430305ffffffff,30.0,2.0,2.0,8.0
8430325ffffffff,32.0,0.0,0.0,0.0
8430329ffffffff,4.0,0.0,0.0,0.0
843032dffffffff,3.0,0.0,0.0,0.0
843036bffffffff,1.0,0.0,0.0,0.0
8430815ffffffff,3.0,0.0,0.0,0.0
8430833ffffffff,83.0,0.0,5.0,0.0
8430911ffffffff,2.0,0.0,0.0,0.0
8430981ffffffff,1.0,0.0,0.0,0.0
8430985ffffffff,2.0,0.0,0.0,0.0
8430987ffffffff,2.0,0.0,0.0,0.0
843098dffffffff,5.0,0.0,0.0,0.0
8430991ffffffff,44.0,0.0,9.0,0.0
8430995ffffffff,4.0,0.0,0.0,0.0
8430997ffffffff,17.0,0.0,5.0,0.0
84309a1ffffffff,16.0,0.0,1.0,0.0
84309a3ffffffff,22.0,2.0,3.0,1.0
84309a5ffffffff,14.0,0.0,0.0,2.0
84309a7ffffffff,2.0,0.0,0.0,0.0
84309adffffffff,6.0,0.0,0.0,0.0
84309b1ffffffff,1.0,0.0,0.0,0.0
84309b3ffffffff,14.0,0.0,0.0,0.0
84309b5ffffffff,14.0,0.0,0.0,0.0
84309bbffffffff,28.0,0.0,0.0,0.0
84309bdffffffff,21.0,0.0,0.0,0.0
84309d1ffffffff,2.0,0.0,0.0,0.0
84309d3ffffffff,13.0,0.0,0.0,0.0
84309d5ffffffff,8.0,0.0,2.0,2.0
84309d9ffffffff,79.0,0.0,4.0,8.0
84309dbffffffff,2.0,0.0,0.0,0.0
8430a13ffffffff,2.0,0.0,0.0,0.0
8430a31ffffffff,2.0,0.0,0.0,0.0
8430c15ffffffff,2.0,0.0,0.0,0.0
8430c41ffffffff,2.0,0.0,0.0,0.0
8430c4dffffffff,2.0,0.0,0.0,0.0
8430d11ffffffff,2.0,0.0,0.0,0.0
8430d4bffffffff,2.0,0.0,0.0,0.0
8430dabffffffff,1.0,0.0,0.0,0.0
8430e01ffffffff,4.0,0.0,0.0,0.0
8430e07ffffffff,21.0,0.0,0.0,0.0
8430e0bffffffff,3.0,0.0,0.0,0.0
8430e25ffffffff,74.0,3.0,4.0,13.0
8430e29ffffffff,2.0,0.0,0.0,0.0
8430e2bffffffff,7.0,0.0,1.0,0.0
8430e31ffffffff,3.0,0.0,0.0,0.0
8430f31ffffffff,8.0,0.0,0.0,2.0
8431135ffffffff,2.0,0.0,0.0,0.0
8431265ffffffff,2.0,0.0,0.0,2.0
8431341ffffffff,1.0,0.0,0.0,0.0
8431347ffffffff,3.0,0.0,0.0,0.0
8431349ffffffff,1.0,0.0,0.0,0.0
84316c1ffffffff,12.0,0.0,0.0,0.0
84316c5ffffffff,4.0,0.0,0.0,2.0
84316cdffffffff,4.0,0.0,2.0,1.0
84316e1ffffffff,3.0,0.0,0.0,3.0
84316e7ffffffff,9.0,0.0,0.0,3.0
8431819ffffffff,5.0,0.0,0.0,0.0
8431851ffffffff,2.0,0.0,0.0,0.0
8431853ffffffff,8.0,0.0,0.0,0.0
8431859ffffffff,6.0,0.0,0.0,0.0
843185bffffffff,201.0,0.0,17.0,28.0
8431889ffffffff,9.0,0.0,0.0,0.0
84318c7ffffffff,3.0,0.0,0.0,0.0
84318d1ffffffff,221.0,5.0,16.0,26.0
84318d3ffffffff,19.0,0.0,0.0,0.0
84318d7ffffffff,200.0,6.0,12.0,11.0
8431a51ffffffff,4.0,0.0,0.0,0.0
8431a85ffffffff,12.0,0.0,0.0,2.0
8431aa1ffffffff,43.0,1.0,5.0,7.0
8431aa5ffffffff,26.0,0.0,0.0,0.0
8431aa7ffffffff,8.0,0.0,0.0,0.0
8431aa9ffffffff,12.0,1.0,0.0,4.0
8431aabffffffff,6.0,0.0,0.0,0.0
8431aadffffffff,86.0,0.0,1.0,3.0
8431abdffffffff,5.0,0.0,0.0,0.0
843c0a5ffffffff,4.0,0.0,0.0,0.0
843c0adffffffff,2.0,0.0,0.0,0.0
843c191ffffffff,4.0,0.0,0.0,0.0
843c197ffffffff,2.0,0.0,0.0,0.0
843c199ffffffff,27.0,0.0,0.0,0.0
843c19dffffffff,5.0,0.0,0.0,0.0
843c1b5ffffffff,50.0,0.0,0.0,0.0
843c1dbffffffff,3.0,0.0,0.0,0.0
843c581ffffffff,2.0,0.0,0.0,0.0
843c585ffffffff,10.0,0.0,0.0,0.0
843c587ffffffff,4.0,0.0,0.0,0.0
843c5a1ffffffff,2.0,0.0,0.0,0.0
843c5a9ffffffff,365.0,0.0,0.0,0.0
843c5abffffffff,4.0,0.0,0.0,0.0
843c5b3ffffffff,4.0,2.0,0.0,0.0
843c5e3ffffffff,10.0,0.0,0.0,0.0
843c5e7ffffffff,4.0,0.0,0.0,0.0
843c899ffffffff,115.0,0.0,0.0,0.0
843c89bffffffff,1.0,0.0,0.0,0.0
843c8d9ffffffff,7.0,0.0,0.0,0.0
843c8dbffffffff,21.0,0.0,0.0,0.0
843ca87ffffffff,6.0,0.0,0.0,0.0
843ca91ffffffff,1.0,0.0,0.0,0.0
843ca97ffffffff,38.0,0.0,0.0,0.0
843cab7ffffffff,2.0,0.0,0.0,0.0
843cab9ffffffff,2.0,0.0,0.0,0.0
843cabbffffffff,3.0,0.0,0.0,0.0
843cc21ffffffff,1.0,0.0,0.0,0.0
843cc2dffffffff,3.0,0.0,0.0,0.0
843cc43ffffffff,3.0,0.0,0.0,0.0
843cc4bffffffff,12.0,0.0,0.0,0.0
843cc55ffffffff,1.0,0.0,0.0,0.0
843cc67ffffffff,7.0,0.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0,0.0
843cca1ffffffff,5.0,0.0,0.0,0.0
843cd1bffffffff,11.0,0.0,0.0,0.0
843cd4bffffffff,5.0,0.0,0.0,0.0
843cd53ffffffff,2.0,0.0,0.0,0.0
843cd5bffffffff,2.0,0.0,0.0,0.0
843cd5dffffffff,1.0,0.0,0.0,0.0
843cd91ffffffff,31.0,8.0,0.0,0.0
843cdbbffffffff,3.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0,0.0
843cddbffffffff,1.0,0.0,0.0,0.0
843ce03ffffffff,23.0,0.0,0.0,0.0
843ce11ffffffff,2.0,0.0,0.0,0.0
843ce13ffffffff,4.0,0.0,0.0,0.0
843ce15ffffffff,45.0,0.0,0.0,0.0
843ce1dffffffff,1.0,0.0,0.0,0.0
843ce2dffffffff,1.0,0.0,0.0,0.0
843ce55ffffffff,18.0,0.0,0.0,0.0
843ce57ffffffff,29.0,0.0,0.0,0.0
843cea1ffffffff,13.0,0.0,0.0,0.0
843cea7ffffffff,7.0,0.0,0.0,0.0
843ceb5ffffffff,2.0,0.0,0.0,0.0
843cebbffffffff,2.0,0.0,0.0,0.0
843cec1ffffffff,211.0,0.0,0.0,0.0
843cec3ffffffff,107.0,0.0,0.0,0.0
843cec9ffffffff,6.0,0.0,0.0,0.0
843cecdffffffff,22.0,0.0,0.0,0.0
843ced1ffffffff,10.0,0.0,0.0,0.0
843ced5ffffffff,1.0,0.0,0.0,0.0
843ced9ffffffff,2.0,0.0,0.0,0.0
843cedbffffffff,6.0,0.0,0.0,0.0
843ceddffffffff,5.0,0.0,0.0,0.0
843cf07ffffffff,2.0,0.0,0.0,0.0
843cf0bffffffff,4.0,0.0,0.0,0.0
843cf0dffffffff,14.0,0.0,0.0,0.0
843cf11ffffffff,75.0,0.0,0.0,0.0
843cf13ffffffff,4.0,0.0,0.0,0.0
843cf15ffffffff,8.0,0.0,0.0,0.0
843cf17ffffffff,31.0,0.0,0.0,0.0
843cf21ffffffff,29.0,0.0,0.0,0.0
843cf25ffffffff,1.0,0.0,0.0,0.0
843cf27ffffffff,25.0,0.0,0.0,0.0
843cf29ffffffff,381.0,0.0,0.0,0.0
843cf2dffffffff,213.0,0.0,0.0,0.0
843cf35ffffffff,13.0,0.0,0.0,0.0
843cf41ffffffff,1.0,0.0,0.0,0.0
843cf43ffffffff,58.0,0.0,0.0,0.0
843cf47ffffffff,2.0,0.0,0.0,0.0
843cf4bffffffff,2.0,0.0,0.0,0.0
843cf61ffffffff,18.0,0.0,0.0,0.0
843cf63ffffffff,2.0,0.0,0.0,0.0
843cf65ffffffff,34.0,0.0,0.0,0.0
843cf67ffffffff,20.0,0.0,0.0,0.0
843cf69ffffffff,2.0,0.0,0.0,0.0
844022bffffffff,4.0,0.0,0.0,0.0
84402d7ffffffff,12.0,1.0,0.0,4.0
8440403ffffffff,1.0,0.0,0.0,1.0
8440413ffffffff,2.0,0.0,0.0,0.0
8440435ffffffff,1.0,0.0,0.0,0.0
8440439ffffffff,9.0,0.0,1.0,2.0
8440499ffffffff,5.0,0.0,0.0,0.0
84404c1ffffffff,3.0,0.0,0.0,0.0
84404c5ffffffff,2.0,0.0,0.0,0.0
84404cbffffffff,37.0,2.0,2.0,6.0
84404ddffffffff,22.0,2.0,0.0,2.0
84404e1ffffffff,2.0,0.0,0.0,0.0
84405c1ffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,12.0,0.0,0.0,0.0
8440711ffffffff,1.0,0.0,0.0,0.0
8440899ffffffff,4.0,0.0,0.0,0.0
84408d3ffffffff,1.0,0.0,0.0,0.0
8440919ffffffff,1.0,0.0,0.0,0.0
844096bffffffff,2.0,0.0,0.0,0.0
8440a45ffffffff,3.0,0.0,0.0,0.0
8440a6bffffffff,2.0,0.0,0.0,2.0
8440b53ffffffff,3.0,0.0,0.0,0.0
8440c39ffffffff,2.0,0.0,0.0,0.0
8440c59ffffffff,4.0,0.0,0.0,2.0
8440c6dffffffff,2.0,0.0,0.0,0.0
8440e35ffffffff,3.0,0.0,0.0,0.0
8440e3bffffffff,1.0,0.0,0.0,0.0
8440e5dffffffff,9.0,0.0,0.0,0.0
8441035ffffffff,10.0,3.0,0.0,2.0
8441037ffffffff,32.0,1.0,1.0,0.0
844109bffffffff,7.0,0.0,0.0,0.0
8441105ffffffff,3.0,0.0,0.0,0.0
8441111ffffffff,5.0,0.0,0.0,0.0
8441115ffffffff,2.0,0.0,0.0,0.0
844111bffffffff,1.0,0.0,0.0,0.0
8441129ffffffff,2.0,0.0,0.0,0.0
84411c3ffffffff,1.0,0.0,0.0,0.0
84411c9ffffffff,9.0,1.0,0.0,0.0
84411cbffffffff,1785.0,98.0,306.0,100.0
84411cdffffffff,1.0,0.0,0.0,0.0
84411d5ffffffff,2.0,0.0,0.0,0.0
84411d9ffffffff,2.0,0.0,0.0,0.0
84411ddffffffff,35.0,2.0,6.0,9.0
8441315ffffffff,149.0,13.0,9.0,0.0
8441421ffffffff,1.0,0.0,0.0,0.0
844142bffffffff,2.0,0.0,0.0,0.0
8441433ffffffff,1.0,0.0,0.0,0.0
8441435ffffffff,2.0,0.0,0.0,0.0
844145bffffffff,1.0,0.0,0.0,0.0
8441491ffffffff,2.0,0.0,0.0,0.0
84414c3ffffffff,3.0,0.0,0.0,3.0
84414d9ffffffff,34.0,0.0,0.0,0.0
8441541ffffffff,8.0,0.0,0.0,0.0
8441547ffffffff,10.0,0.0,0.0,2.0
844154dffffffff,4.0,0.0,0.0,2.0
8441587ffffffff,2.0,0.0,0.0,2.0
84415edffffffff,1.0,0.0,0.0,0.0
8441643ffffffff,4.0,2.0,0.0,0.0
8441653ffffffff,2.0,0.0,0.0,0.0
8441683ffffffff,2.0,0.0,1.0,0.0
8441687ffffffff,1.0,0.0,0.0,0.0
844168bffffffff,1.0,0.0,0.0,0.0
844169bffffffff,3.0,0.0,0.0,0.0
84416b7ffffffff,18.0,0.0,0.0,2.0
84416b9ffffffff,3.0,0.0,0.0,0.0
84416c3ffffffff,3.0,0.0,0.0,0.0
84416d1ffffffff,2.0,0.0,0.0,2.0
84416d9ffffffff,1.0,0.0,0.0,0.0
84416ddffffffff,3.0,0.0,0.0,3.0
8441717ffffffff,2.0,0.0,0.0,0.0
8441719ffffffff,7.0,0.0,0.0,2.0
844172dffffffff,8.0,0.0,0.0,2.0
8441739ffffffff,15.0,0.0,0.0,2.0
8441837ffffffff,6.0,0.0,3.0,0.0
844192dffffffff,90.0,10.0,22.0,11.0
844198dffffffff,4.0,0.0,0.0,0.0
84419bbffffffff,2.0,0.0,0.0,0.0
84419d9ffffffff,1.0,0.0,0.0,0.0
84419dbffffffff,1.0,0.0,0.0,0.0
84419ddffffffff,3.0,0.0,0.0,0.0
8441a09ffffffff,97.0,3.0,4.0,0.0
8441a43ffffffff,87.0,10.0,3.0,0.0
8441a55ffffffff,680.0,57.0,36.0,12.0
8441b29ffffffff,13.0,0.0,0.0,0.0
8441b2dffffffff,15.0,0.0,5.0,0.0
8441b43ffffffff,1408.0,89.0,122.0,88.0
8441b51ffffffff,18.0,0.0,0.0,0.0
8441b53ffffffff,2.0,0.0,0.0,0.0
8441b55ffffffff,141.0,2.0,9.0,0.0
8441b5dffffffff,527.0,49.0,46.0,31.0
8441b61ffffffff,15.0,3.0,2.0,7.0
8441b65ffffffff,15.0,1.0,0.0,0.0
844a247ffffffff,2.0,0.0,2.0,0.0
844a261ffffffff,28.0,0.0,5.0,0.0
844a265ffffffff,1.0,0.0,0.0,0.0
844a26bffffffff,2.0,0.0,0.0,0.0
844b125ffffffff,19.0,0.0,0.0,0.0
844b197ffffffff,2.0,0.0,0.0,0.0
844b1e1ffffffff,1.0,0.0,0.0,0.0
844b26dffffffff,561.0,15.0,80.0,10.0
844b30bffffffff,26.0,0.0,0.0,0.0
844b30dffffffff,4.0,0.0,0.0,0.0
844b321ffffffff,4.0,0.0,1.0,0.0
844b32bffffffff,1.0,0.0,0.0,0.0
844b32dffffffff,3.0,0.0,0.0,0.0
844b339ffffffff,4.0,0.0,0.0,0.0
844b349ffffffff,22.0,0.0,2.0,0.0
844b34bffffffff,4.0,0.0,0.0,0.0
844b351ffffffff,1.0,0.0,0.0,0.0
844b353ffffffff,2.0,0.0,0.0,0.0
844b35dffffffff,4.0,0.0,0.0,0.0
844b367ffffffff,2.0,0.0,0.0,0.0
844b56dffffffff,2.0,0.0,0.0,0.0
844b751ffffffff,4.0,0.0,0.0,0.0
844b759ffffffff,10.0,0.0,2.0,0.0
844b827ffffffff,1.0,0.0,0.0,0.0
844b841ffffffff,18.0,0.0,2.0,0.0
844b845ffffffff,206.0,3.0,22.0,0.0
844b847ffffffff,17.0,0.0,0.0,0.0
844b849ffffffff,828.0,19.0,107.0,0.0
844b84bffffffff,2.0,0.0,0.0,0.0
844b84dffffffff,206.0,2.0,3.0,0.0
844b861ffffffff,14.0,0.0,0.0,0.0
844b863ffffffff,86.0,11.0,16.0,3.0
844b869ffffffff,12.0,0.0,0.0,0.0
844b86dffffffff,828.0,21.0,36.0,9.0
844b913ffffffff,19.0,0.0,0.0,0.0
844b91bffffffff,59.0,4.0,3.0,0.0
844b9cdffffffff,231.0,9.0,16.0,0.0
844ba01ffffffff,138.0,2.0,33.0,0.0
844ba03ffffffff,264.0,8.0,69.0,0.0
844ba05ffffffff,363.0,3.0,69.0,0.0
844ba07ffffffff,7.0,0.0,0.0,0.0
844ba09ffffffff,908.0,47.0,263.0,3.0
844ba0bffffffff,5096.0,105.0,751.0,2.0
844ba0dffffffff,122.0,1.0,21.0,0.0
844ba11ffffffff,57.0,0.0,0.0,0.0
844ba15ffffffff,2966.0,92.0,601.0,5.0
844ba17ffffffff,9.0,0.0,0.0,0.0
844ba19ffffffff,102.0,0.0,2.0,0.0
844ba1dffffffff,3166.0,89.0,573.0,20.0
844ba21ffffffff,189.0,20.0,29.0,0.0
844ba23ffffffff,2.0,0.0,0.0,0.0
844ba25ffffffff,961.0,2.0,31.0,0.0
844ba27ffffffff,15.0,0.0,0.0,0.0
844ba29ffffffff,862.0,23.0,105.0,0.0
844ba2bffffffff,511.0,6.0,8.0,0.0
844ba2dffffffff,1459.0,85.0,191.0,0.0
844ba31ffffffff,10.0,0.0,0.0,0.0
844ba35ffffffff,740.0,10.0,118.0,0.0
844ba39ffffffff,669.0,15.0,107.0,0.0
844ba3bffffffff,4.0,1.0,2.0,0.0
844ba3dffffffff,962.0,12.0,80.0,0.0
844ba51ffffffff,2.0,0.0,0.0,0.0
844ba53ffffffff,36.0,0.0,0.0,0.0
844ba57ffffffff,519.0,9.0,29.0,2.0
844ba5dffffffff,2.0,0.0,0.0,0.0
844ba63ffffffff,198.0,0.0,21.0,0.0
844ba67ffffffff,82.0,2.0,22.0,0.0
844ba81ffffffff,19.0,0.0,0.0,0.0
844ba85ffffffff,7.0,0.0,0.0,0.0
844ba87ffffffff,15.0,0.0,0.0,0.0
844ba91ffffffff,26.0,0.0,0.0,0.0
844bae1ffffffff,1.0,0.0,0.0,0.0
844bb11ffffffff,1109.0,29.0,232.0,0.0
844bb13ffffffff,293.0,6.0,108.0,0.0
844bb15ffffffff,1.0,0.0,0.0,0.0
844bb17ffffffff,650.0,24.0,217.0,1.0
844bb19ffffffff,2896.0,103.0,387.0,0.0
844bb1bffffffff,251.0,0.0,154.0,0.0
844bb51ffffffff,406.0,9.0,17.0,0.0
844bb53ffffffff,3142.0,88.0,121.0,3.0
844bb55ffffffff,2.0,2.0,0.0,0.0
844bb59ffffffff,198.0,12.0,15.0,0.0
846033bffffffff,12.0,0.0,0.0,0.0
84640a7ffffffff,2.0,0.0,0.0,0.0
84640b9ffffffff,14.0,0.0,0.0,0.0
84640bdffffffff,2.0,0.0,0.0,0.0
846416dffffffff,15.0,0.0,0.0,0.0
8464193ffffffff,3.0,0.0,0.0,0.0
8464261ffffffff,6.0,0.0,0.0,0.0
8464265ffffffff,2.0,0.0,0.0,0.0
846428bffffffff,5.0,0.0,0.0,0.0
846429dffffffff,3.0,0.0,0.0,0.0
84642b1ffffffff,6.0,0.0,0.0,0.0
846430bffffffff,2.0,0.0,0.0,0.0
8464319ffffffff,21.0,2.0,1.0,1.0
8464323ffffffff,38.0,0.0,0.0,0.0
846432bffffffff,5.0,1.0,0.0,0.0
8464349ffffffff,7.0,0.0,0.0,0.0
846434bffffffff,3.0,3.0,0.0,0.0
8464353ffffffff,7.0,0.0,0.0,0.0
8464357ffffffff,3.0,0.0,0.0,0.0
8464805ffffffff,7.0,4.0,0.0,3.0
8464813ffffffff,10.0,0.0,0.0,0.0
8464821ffffffff,2.0,0.0,0.0,0.0
8464825ffffffff,39.0,2.0,0.0,0.0
8464829ffffffff,115.0,4.0,0.0,16.0
846482bffffffff,8.0,1.0,0.0,0.0
846482dffffffff,32.0,6.0,0.0,0.0
8464845ffffffff,11.0,0.0,0.0,5.0
8464847ffffffff,4.0,0.0,0.0,0.0
8464849ffffffff,8.0,0.0,0.0,2.0
846484dffffffff,8.0,0.0,0.0,0.0
8464853ffffffff,2.0,0.0,0.0,0.0
8464869ffffffff,9.0,0.0,0.0,2.0
