cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
8426f2dffffffff,252.0,0.0,64.0
8426f33ffffffff,7.0,0.0,5.0
8426f35ffffffff,4.0,0.0,3.0
8426f39ffffffff,1.0,0.0,0.0
8426f3bffffffff,2.0,0.0,0.0
8426f3dffffffff,1.0,0.0,0.0
8426f45ffffffff,5.0,0.0,0.0
8426f51ffffffff,1.0,0.0,0.0
8426f53ffffffff,2.0,0.0,0.0
8426f57ffffffff,5.0,0.0,0.0
8426f5bffffffff,2.0,0.0,2.0
8426f69ffffffff,28.0,0.0,14.0
8426f6bffffffff,3.0,0.0,0.0
8426f6dffffffff,4.0,0.0,2.0
8427021ffffffff,185.0,0.0,0.0
8427023ffffffff,613.0,0.0,0.0
8427025ffffffff,61.0,0.0,0.0
8427027ffffffff,148.0,0.0,0.0
8427029ffffffff,10.0,0.0,0.0
842702bffffffff,47.0,0.0,0.0
842703dffffffff,2.0,0.0,0.0
8427093ffffffff,4.0,0.0,2.0
84270a5ffffffff,9.0,0.0,0.0
8427103ffffffff,4.0,0.0,0.0
8427113ffffffff,2.0,0.0,0.0
8427115ffffffff,4.0,0.0,0.0
8427117ffffffff,3.0,0.0,0.0
8427119ffffffff,7.0,0.0,0.0
842711bffffffff,256.0,0.0,0.0
8427123ffffffff,8.0,0.0,0.0
8427125ffffffff,7.0,0.0,0.0
8427129ffffffff,3.0,0.0,0.0
842712bffffffff,24.0,0.0,0.0
8427131ffffffff,291.0,0.0,0.0
8427133ffffffff,1067.0,0.0,0.0
8427135ffffffff,17.0,0.0,0.0
8427137ffffffff,145.0,0.0,0.0
8427139ffffffff,26.0,0.0,0.0
842713bffffffff,31.0,0.0,0.0
842713dffffffff,1.0,0.0,0.0
8427147ffffffff,1.0,0.0,0.0
8427165ffffffff,1.0,0.0,0.0
842716dffffffff,7.0,0.0,0.0
8427181ffffffff,1.0,0.0,0.0
8427183ffffffff,123.0,0.0,10.0
8427185ffffffff,2.0,0.0,0.0
8427187ffffffff,24.0,0.0,1.0
842718bffffffff,2.0,0.0,0.0
842718dffffffff,10.0,0.0,0.0
8427191ffffffff,4.0,0.0,0.0
8427193ffffffff,2.0,0.0,0.0
8427197ffffffff,2.0,0.0,0.0
8427199ffffffff,8.0,0.0,0.0
842719bffffffff,2.0,0.0,0.0
842719dffffffff,70.0,0.0,0.0
84271a1ffffffff,42.0,0.0,7.0
84271a3ffffffff,20.0,0.0,2.0
84271a5ffffffff,14.0,0.0,2.0
84271a7ffffffff,11.0,0.0,4.0
84271a9ffffffff,67.0,0.0,5.0
84271abffffffff,35.0,0.0,4.0
84271adffffffff,11.0,0.0,0.0
84271b3ffffffff,30.0,0.0,8.0
84271b5ffffffff,52.0,0.0,18.0
84271b7ffffffff,69.0,0.0,19.0
84271b9ffffffff,2.0,0.0,0.0
84271bbffffffff,4.0,0.0,0.0
84271bdffffffff,36.0,0.0,2.0
84271c3ffffffff,3.0,0.0,0.0
84271c5ffffffff,3.0,0.0,0.0
84271c7ffffffff,3.0,0.0,0.0
84271c9ffffffff,4.0,0.0,0.0
84271d3ffffffff,5.0,0.0,0.0
84271d5ffffffff,10.0,0.0,0.0
84271e1ffffffff,2.0,0.0,0.0
84271e3ffffffff,2.0,0.0,0.0
84271e5ffffffff,9.0,0.0,0.0
84271e7ffffffff,3.0,0.0,1.0
84271e9ffffffff,3.0,0.0,0.0
84271ebffffffff,30.0,0.0,0.0
84271edffffffff,17.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0
8427431ffffffff,10.0,0.0,0.0
8427435ffffffff,17.0,0.0,2.0
8427437ffffffff,58.0,0.0,2.0
842743dffffffff,1.0,0.0,0.0
8427485ffffffff,6.0,0.0,0.0
84274a3ffffffff,44.0,0.0,0.0
84274abffffffff,15.0,0.0,0.0
84274b5ffffffff,6.0,0.0,0.0
84274e3ffffffff,39.0,0.0,0.0
8427521ffffffff,1.0,0.0,0.0
8427527ffffffff,10.0,0.0,2.0
8427529ffffffff,10.0,0.0,0.0
8427531ffffffff,1.0,0.0,0.0
8427541ffffffff,16.0,0.0,4.0
8427565ffffffff,1.0,0.0,0.0
8427569ffffffff,83.0,0.0,15.0
8427581ffffffff,44.0,0.0,5.0
8427587ffffffff,6.0,0.0,0.0
8427599ffffffff,42.0,0.0,0.0
842759bffffffff,52.0,0.0,7.0
84275a3ffffffff,2.0,0.0,0.0
84275adffffffff,11.0,0.0,0.0
84275b5ffffffff,9.0,0.0,0.0
84275c3ffffffff,11.0,0.0,2.0
84275cbffffffff,5.0,0.0,0.0
84275d1ffffffff,12.0,0.0,0.0
84275d3ffffffff,40.0,0.0,2.0
84275d5ffffffff,8.0,0.0,2.0
84275d9ffffffff,28.0,0.0,0.0
84275e5ffffffff,5.0,0.0,0.0
8427801ffffffff,8.0,0.0,2.0
8427805ffffffff,18.0,0.0,0.0
842780bffffffff,2.0,0.0,0.0
842780dffffffff,66.0,0.0,6.0
8427819ffffffff,11.0,0.0,0.0
8427823ffffffff,3.0,0.0,0.0
8427825ffffffff,1.0,0.0,0.0
8427827ffffffff,2.0,0.0,0.0
8427829ffffffff,18.0,0.0,2.0
842782dffffffff,118.0,0.0,80.0
8427831ffffffff,2.0,0.0,0.0
8427833ffffffff,2.0,0.0,0.0
8427839ffffffff,2.0,0.0,0.0
8427841ffffffff,18.0,0.0,0.0
8427845ffffffff,11.0,0.0,0.0
8427847ffffffff,66.0,0.0,28.0
8427849ffffffff,4.0,0.0,0.0
842784dffffffff,2.0,0.0,0.0
8427851ffffffff,3.0,0.0,0.0
8427853ffffffff,3.0,0.0,1.0
8427857ffffffff,3.0,0.0,0.0
8427859ffffffff,12.0,0.0,5.0
842785bffffffff,200.0,0.0,26.0
842785dffffffff,2.0,0.0,0.0
8427861ffffffff,633.0,0.0,144.0
8427863ffffffff,1.0,0.0,1.0
8427865ffffffff,15.0,0.0,6.0
8427867ffffffff,156.0,0.0,86.0
8427869ffffffff,6.0,0.0,2.0
842786bffffffff,68.0,0.0,24.0
8427881ffffffff,1.0,0.0,0.0
8427887ffffffff,2.0,0.0,0.0
8427889ffffffff,23.0,0.0,4.0
842788dffffffff,10.0,0.0,0.0
8427895ffffffff,2.0,0.0,2.0
84278a1ffffffff,2.0,0.0,0.0
84278abffffffff,12.0,0.0,0.0
84278b1ffffffff,4.0,0.0,0.0
84278b3ffffffff,1.0,0.0,0.0
84278b9ffffffff,11.0,0.0,0.0
84278bdffffffff,2.0,0.0,0.0
84278c1ffffffff,14.0,0.0,4.0
84278c3ffffffff,42.0,0.0,6.0
84278c7ffffffff,6.0,0.0,4.0
84278c9ffffffff,85.0,0.0,46.0
84278cbffffffff,56.0,0.0,15.0
84278cdffffffff,4.0,0.0,0.0
84278d1ffffffff,8.0,0.0,0.0
84278d3ffffffff,4.0,0.0,0.0
84278d5ffffffff,25.0,0.0,0.0
84278d9ffffffff,9.0,0.0,4.0
84278dbffffffff,4.0,0.0,0.0
84278e3ffffffff,4.0,0.0,0.0
84278ebffffffff,18.0,0.0,0.0
8427901ffffffff,2.0,0.0,0.0
8427905ffffffff,2.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0
8427909ffffffff,6.0,0.0,2.0
842790dffffffff,2.0,0.0,0.0
8427913ffffffff,56.0,0.0,7.0
8427917ffffffff,2.0,0.0,0.0
8427919ffffffff,8.0,0.0,0.0
842791bffffffff,35.0,0.0,13.0
842791dffffffff,3.0,0.0,0.0
8427927ffffffff,60.0,0.0,0.0
8427929ffffffff,7.0,0.0,0.0
842792dffffffff,6.0,0.0,0.0
8427931ffffffff,13.0,0.0,2.0
8427933ffffffff,3.0,0.0,0.0
8427937ffffffff,149.0,0.0,0.0
842793bffffffff,11.0,0.0,1.0
8427941ffffffff,1.0,0.0,0.0
8427943ffffffff,2.0,0.0,0.0
8427945ffffffff,11.0,0.0,0.0
8427949ffffffff,41.0,0.0,12.0
842794bffffffff,30.0,0.0,4.0
842794dffffffff,14.0,0.0,0.0
8427953ffffffff,12.0,0.0,0.0
8427959ffffffff,2.0,0.0,2.0
842795bffffffff,39.0,0.0,24.0
842795dffffffff,2.0,0.0,0.0
8427961ffffffff,4.0,0.0,0.0
8427963ffffffff,252.0,0.0,29.0
8427965ffffffff,8.0,0.0,0.0
8427967ffffffff,288.0,0.0,52.0
8427969ffffffff,29.0,0.0,0.0
842796dffffffff,7.0,0.0,0.0
842798dffffffff,2.0,0.0,0.0
8427997ffffffff,28.0,0.0,2.0
842799dffffffff,1.0,0.0,0.0
84279a3ffffffff,11.0,0.0,0.0
84279a9ffffffff,4.0,0.0,0.0
84279c7ffffffff,1.0,0.0,0.0
84279c9ffffffff,4.0,0.0,0.0
84279cbffffffff,13.0,0.0,0.0
84279e1ffffffff,66.0,0.0,0.0
84279e3ffffffff,8.0,0.0,0.0
84279e9ffffffff,11.0,0.0,0.0
84279ebffffffff,88.0,0.0,0.0
84279edffffffff,2.0,0.0,2.0
8427a01ffffffff,78.0,0.0,0.0
8427a03ffffffff,121.0,0.0,0.0
8427a05ffffffff,95.0,0.0,0.0
8427a07ffffffff,44.0,0.0,0.0
8427a09ffffffff,19.0,0.0,0.0
8427a0bffffffff,74.0,0.0,0.0
8427a0dffffffff,24.0,0.0,0.0
8427a11ffffffff,7.0,0.0,0.0
8427a13ffffffff,6.0,0.0,0.0
8427a15ffffffff,11.0,0.0,0.0
8427a17ffffffff,6.0,0.0,0.0
8427a1bffffffff,1.0,0.0,0.0
8427a1dffffffff,41.0,0.0,0.0
8427a21ffffffff,5.0,0.0,0.0
8427a23ffffffff,6.0,0.0,0.0
8427a25ffffffff,4.0,0.0,0.0
8427a27ffffffff,2.0,0.0,0.0
8427a29ffffffff,19.0,0.0,0.0
8427a2bffffffff,35.0,0.0,0.0
8427a2dffffffff,516.0,0.0,0.0
8427a31ffffffff,25.0,0.0,0.0
8427a33ffffffff,20.0,0.0,0.0
8427a35ffffffff,6.0,0.0,0.0
8427a39ffffffff,35.0,0.0,0.0
8427a3bffffffff,4.0,0.0,0.0
8427a3dffffffff,10.0,0.0,0.0
8427a43ffffffff,1.0,0.0,0.0
8427a45ffffffff,4.0,0.0,0.0
8427a47ffffffff,114.0,0.0,0.0
8427a4bffffffff,72.0,0.0,0.0
8427a53ffffffff,3.0,0.0,0.0
8427a57ffffffff,6.0,0.0,0.0
8427a5dffffffff,3.0,0.0,0.0
8427a61ffffffff,54.0,0.0,0.0
8427a63ffffffff,11.0,0.0,0.0
8427a67ffffffff,12.0,0.0,0.0
8427a69ffffffff,18.0,0.0,0.0
8427a6bffffffff,6.0,0.0,0.0
8427a6dffffffff,6.0,0.0,0.0
8427a81ffffffff,144.0,0.0,33.0
8427a83ffffffff,18.0,0.0,8.0
8427a85ffffffff,24.0,0.0,13.0
8427a87ffffffff,28.0,0.0,7.0
8427a89ffffffff,54.0,0.0,5.0
8427a8bffffffff,19.0,0.0,0.0
8427a8dffffffff,190.0,0.0,74.0
8427a91ffffffff,37.0,0.0,4.0
8427a93ffffffff,128.0,0.0,8.0
8427a95ffffffff,62.0,0.0,13.0
8427a97ffffffff,9.0,0.0,2.0
8427a99ffffffff,7.0,0.0,0.0
8427a9bffffffff,48.0,0.0,13.0
8427a9dffffffff,5.0,0.0,3.0
8427aa1ffffffff,8.0,0.0,0.0
8427aa9ffffffff,8.0,0.0,6.0
8427aabffffffff,18.0,0.0,4.0
8427aadffffffff,4.0,0.0,0.0
8427ab1ffffffff,2.0,0.0,0.0
8427ab3ffffffff,5.0,0.0,4.0
8427ab9ffffffff,2.0,0.0,0.0
8427abdffffffff,31.0,0.0,0.0
8427ac3ffffffff,6.0,0.0,2.0
8427ac5ffffffff,18.0,0.0,0.0
8427ac7ffffffff,43.0,0.0,20.0
8427ac9ffffffff,2.0,0.0,0.0
8427acbffffffff,57.0,0.0,0.0
8427acdffffffff,2.0,0.0,0.0
8427ad1ffffffff,107.0,0.0,28.0
8427ad3ffffffff,10.0,0.0,1.0
8427ad5ffffffff,2.0,0.0,0.0
8427ad7ffffffff,109.0,0.0,41.0
8427ad9ffffffff,213.0,0.0,0.0
8427adbffffffff,2.0,0.0,0.0
8427addffffffff,155.0,0.0,0.0
8427ae1ffffffff,23.0,0.0,2.0
8427ae3ffffffff,49.0,0.0,12.0
8427ae5ffffffff,222.0,0.0,21.0
8427ae7ffffffff,10.0,0.0,2.0
8427ae9ffffffff,8.0,0.0,0.0
8427aebffffffff,37.0,0.0,2.0
8427aedffffffff,12.0,0.0,0.0
8427b01ffffffff,4.0,0.0,0.0
8427b03ffffffff,7.0,0.0,0.0
8427b05ffffffff,19.0,0.0,4.0
8427b07ffffffff,37.0,0.0,0.0
8427b0bffffffff,6.0,0.0,0.0
8427b11ffffffff,7.0,0.0,0.0
8427b13ffffffff,197.0,0.0,0.0
8427b15ffffffff,29.0,0.0,0.0
8427b17ffffffff,32.0,0.0,0.0
8427b1dffffffff,3.0,0.0,0.0
8427b21ffffffff,8.0,0.0,2.0
8427b23ffffffff,29.0,0.0,6.0
8427b25ffffffff,139.0,0.0,24.0
8427b27ffffffff,96.0,0.0,5.0
8427b29ffffffff,32.0,0.0,5.0
8427b2bffffffff,36.0,0.0,3.0
8427b2dffffffff,53.0,0.0,25.0
8427b31ffffffff,36.0,0.0,0.0
8427b35ffffffff,91.0,0.0,17.0
8427b37ffffffff,8.0,0.0,2.0
8427b39ffffffff,23.0,0.0,0.0
8427b3bffffffff,31.0,0.0,2.0
8427b3dffffffff,61.0,0.0,0.0
8427b45ffffffff,2.0,0.0,0.0
8427b47ffffffff,5.0,0.0,0.0
8427b4dffffffff,4.0,0.0,0.0
8427b51ffffffff,37.0,0.0,0.0
8427b53ffffffff,8.0,0.0,0.0
8427b55ffffffff,2.0,0.0,0.0
8427b57ffffffff,6.0,0.0,0.0
8427b59ffffffff,7.0,0.0,0.0
8427b5dffffffff,6.0,0.0,0.0
8427b63ffffffff,39.0,0.0,8.0
8427b65ffffffff,187.0,0.0,16.0
8427b67ffffffff,204.0,0.0,182.0
8427b69ffffffff,9.0,0.0,0.0
8427b6bffffffff,3.0,0.0,0.0
8427b6dffffffff,52.0,0.0,1.0
8428005ffffffff,1.0,0.0,0.0
8428023ffffffff,416.0,0.0,73.0
842802bffffffff,4577.0,0.0,792.0
8428035ffffffff,1.0,0.0,0.0
842803dffffffff,12.0,0.0,0.0
8428063ffffffff,3.0,0.0,0.0
8428069ffffffff,172.0,0.0,17.0
842806bffffffff,61.0,0.0,9.0
8428101ffffffff,35.0,0.0,2.0
8428103ffffffff,4.0,0.0,0.0
8428105ffffffff,4.0,0.0,0.0
8428107ffffffff,18.0,0.0,0.0
8428109ffffffff,2.0,0.0,0.0
842810dffffffff,18.0,0.0,7.0
8428111ffffffff,25.0,0.0,0.0
8428113ffffffff,9.0,0.0,0.0
8428115ffffffff,1.0,0.0,0.0
8428117ffffffff,82.0,0.0,0.0
8428121ffffffff,17.0,0.0,0.0
8428123ffffffff,117.0,0.0,10.0
8428125ffffffff,2.0,0.0,0.0
8428127ffffffff,9.0,0.0,0.0
8428129ffffffff,50.0,0.0,0.0
842812bffffffff,115.0,0.0,14.0
8428131ffffffff,19.0,0.0,4.0
8428133ffffffff,17.0,0.0,0.0
8428135ffffffff,37.0,0.0,0.0
8428137ffffffff,5.0,0.0,0.0
8428139ffffffff,12.0,0.0,0.0
842813bffffffff,373.0,0.0,2.0
842813dffffffff,8.0,0.0,0.0
8428141ffffffff,4.0,0.0,0.0
8428143ffffffff,15.0,0.0,2.0
8428147ffffffff,1.0,0.0,0.0
842814dffffffff,21.0,0.0,0.0
8428169ffffffff,1.0,0.0,0.0
842816bffffffff,212.0,0.0,20.0
8428183ffffffff,6.0,0.0,0.0
842819dffffffff,5.0,0.0,3.0
84281b9ffffffff,3.0,0.0,0.0
84281e5ffffffff,4.0,0.0,0.0
84281edffffffff,20.0,0.0,0.0
8428301ffffffff,2270.0,0.0,216.0
8428305ffffffff,15.0,0.0,0.0
8428307ffffffff,3.0,0.0,0.0
8428309ffffffff,15256.0,0.0,999.0
842830bffffffff,2883.0,0.0,291.0
842830dffffffff,41.0,0.0,8.0
8428313ffffffff,22.0,0.0,0.0
842831dffffffff,3660.0,0.0,561.0
8428321ffffffff,5.0,0.0,0.0
842832bffffffff,69.0,0.0,0.0
8428339ffffffff,3.0,0.0,0.0
842833bffffffff,2.0,0.0,0.0
8428341ffffffff,310.0,0.0,36.0
8428343ffffffff,2428.0,0.0,915.0
8428347ffffffff,8329.0,0.0,634.0
842834dffffffff,7759.0,0.0,2372.0
8428357ffffffff,15.0,0.0,0.0
8428369ffffffff,4.0,0.0,0.0
842836bffffffff,2.0,0.0,0.0
842881dffffffff,2.0,0.0,0.0
8428841ffffffff,33.0,0.0,0.0
8428843ffffffff,6.0,0.0,0.0
8428845ffffffff,35.0,0.0,0.0
8428849ffffffff,24.0,0.0,0.0
842884bffffffff,7.0,0.0,0.0
842884dffffffff,34.0,0.0,0.0
8428855ffffffff,11.0,0.0,0.0
842885dffffffff,9.0,0.0,0.0
8428865ffffffff,2.0,0.0,0.0
8428869ffffffff,10.0,0.0,0.0
842886dffffffff,2.0,0.0,0.0
8428903ffffffff,2.0,0.0,0.0
8428907ffffffff,24.0,0.0,0.0
8428909ffffffff,31.0,0.0,0.0
842890bffffffff,51.0,0.0,25.0
842890dffffffff,69.0,0.0,4.0
8428911ffffffff,2.0,0.0,0.0
8428913ffffffff,2.0,0.0,0.0
842891dffffffff,71.0,0.0,7.0
8428923ffffffff,5.0,0.0,0.0
8428927ffffffff,4.0,0.0,0.0
8428929ffffffff,1.0,0.0,0.0
842892bffffffff,2.0,0.0,0.0
8428937ffffffff,48.0,0.0,5.0
842893bffffffff,2.0,0.0,0.0
842893dffffffff,31.0,0.0,0.0
8428941ffffffff,447.0,0.0,0.0
8428945ffffffff,2.0,0.0,0.0
8428947ffffffff,10.0,0.0,0.0
8428949ffffffff,31.0,0.0,0.0
842894bffffffff,27.0,0.0,0.0
842894dffffffff,4.0,0.0,0.0
8428959ffffffff,3.0,0.0,0.0
842895bffffffff,2.0,0.0,0.0
8428961ffffffff,5.0,0.0,2.0
8428963ffffffff,4.0,0.0,0.0
8428965ffffffff,8.0,0.0,0.0
8428967ffffffff,4.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0
842896bffffffff,8.0,0.0,2.0
84289a5ffffffff,5.0,0.0,0.0
84289abffffffff,11.0,0.0,0.0
84289edffffffff,13.0,0.0,0.0
8428a03ffffffff,4.0,0.0,0.0
8428a0bffffffff,2.0,0.0,2.0
8428a11ffffffff,23.0,0.0,5.0
8428a13ffffffff,129.0,0.0,18.0
8428a17ffffffff,30.0,0.0,4.0
8428a19ffffffff,2.0,0.0,0.0
8428a21ffffffff,23.0,0.0,0.0
8428a29ffffffff,44.0,0.0,0.0
8428a2bffffffff,2.0,0.0,0.0
8428a31ffffffff,49.0,0.0,0.0
8428a33ffffffff,2.0,0.0,0.0
8428a35ffffffff,20.0,0.0,0.0
8428a37ffffffff,78.0,0.0,6.0
8428a43ffffffff,2.0,0.0,0.0
8428a45ffffffff,7.0,0.0,4.0
8428a55ffffffff,2.0,0.0,2.0
8428a63ffffffff,2.0,0.0,0.0
8428a67ffffffff,3.0,0.0,0.0
8428a6dffffffff,23.0,0.0,11.0
8428a85ffffffff,3.0,0.0,0.0
8428a87ffffffff,26.0,0.0,0.0
8428a8dffffffff,165.0,0.0,16.0
8428a91ffffffff,3.0,0.0,0.0
8428a93ffffffff,2.0,0.0,0.0
8428a95ffffffff,2.0,0.0,0.0
8428aa1ffffffff,6.0,0.0,0.0
8428aa3ffffffff,2.0,0.0,0.0
8428aa9ffffffff,202.0,0.0,8.0
8428aabffffffff,32.0,0.0,0.0
8428aadffffffff,5.0,0.0,3.0
8428ab9ffffffff,1.0,0.0,0.0
8428ac1ffffffff,61.0,0.0,0.0
8428ac3ffffffff,6.0,0.0,0.0
8428ac5ffffffff,16.0,0.0,2.0
8428ac9ffffffff,34.0,0.0,0.0
8428acbffffffff,90.0,0.0,0.0
8428acdffffffff,4.0,0.0,0.0
8428ad1ffffffff,71.0,0.0,0.0
8428ad9ffffffff,2.0,0.0,0.0
8428adbffffffff,27.0,0.0,0.0
8428addffffffff,614.0,0.0,0.0
8428ae1ffffffff,1080.0,0.0,128.0
8428ae3ffffffff,1323.0,0.0,181.0
8428ae7ffffffff,16.0,0.0,3.0
8428ae9ffffffff,826.0,0.0,95.0
8428aebffffffff,280.0,0.0,28.0
8428b0dffffffff,2.0,0.0,0.0
8428b11ffffffff,2.0,0.0,0.0
8428b13ffffffff,353.0,0.0,56.0
8428b15ffffffff,4.0,0.0,0.0
8428b17ffffffff,71.0,0.0,0.0
8428b1dffffffff,19.0,0.0,7.0
8428b23ffffffff,10.0,0.0,0.0
8428b25ffffffff,37.0,0.0,2.0
8428b27ffffffff,5.0,0.0,0.0
8428b29ffffffff,6.0,0.0,0.0
8428b2bffffffff,49.0,0.0,0.0
8428b2dffffffff,4.0,0.0,0.0
8428b3bffffffff,16.0,0.0,7.0
8428b3dffffffff,2.0,0.0,0.0
8428b53ffffffff,6.0,0.0,0.0
8428b61ffffffff,437.0,0.0,44.0
8428b63ffffffff,2.0,0.0,0.0
8428b65ffffffff,11.0,0.0,0.0
8428b67ffffffff,16.0,0.0,0.0
8428b69ffffffff,484.0,0.0,161.0
8428b6bffffffff,43.0,0.0,4.0
8428b6dffffffff,33.0,0.0,8.0
8428c61ffffffff,6.0,0.0,0.0
8428c69ffffffff,7.0,0.0,2.0
8428c6dffffffff,1038.0,0.0,271.0
8428f17ffffffff,5.0,0.0,0.0
8428f19ffffffff,2.0,0.0,0.0
8428f57ffffffff,2.0,0.0,0.0
8429121ffffffff,21.0,0.0,10.0
8429125ffffffff,1667.0,0.0,497.0
8429127ffffffff,3200.0,0.0,592.0
8429135ffffffff,43.0,0.0,0.0
8429137ffffffff,219.0,0.0,6.0
842913dffffffff,8.0,0.0,0.0
8429167ffffffff,19.0,0.0,0.0
84291a5ffffffff,1.0,0.0,0.0
84291a7ffffffff,517.0,0.0,215.0
8429809ffffffff,8.0,0.0,0.0
842981bffffffff,4.0,0.0,0.0
842982bffffffff,10.0,0.0,0.0
8429843ffffffff,2.0,0.0,0.0
8429855ffffffff,4.0,0.0,0.0
8429859ffffffff,18.0,0.0,0.0
842985bffffffff,2.0,0.0,0.0
8429861ffffffff,17.0,0.0,0.0
8429863ffffffff,10.0,0.0,0.0
8429865ffffffff,1.0,0.0,1.0
8429869ffffffff,29.0,0.0,0.0
842986dffffffff,2.0,0.0,0.0
8429883ffffffff,43.0,0.0,11.0
8429889ffffffff,2.0,0.0,0.0
8429891ffffffff,190.0,0.0,16.0
8429893ffffffff,1326.0,0.0,89.0
8429897ffffffff,6.0,0.0,0.0
8429899ffffffff,76.0,0.0,25.0
842989dffffffff,1.0,0.0,0.0
84298a1ffffffff,4.0,0.0,0.0
84298b7ffffffff,1.0,0.0,0.0
84298b9ffffffff,50.0,0.0,0.0
84298bdffffffff,2.0,0.0,0.0
84298c1ffffffff,26.0,0.0,0.0
84298c3ffffffff,13.0,0.0,0.0
84298c9ffffffff,188.0,0.0,2.0
84298cbffffffff,46.0,0.0,2.0
84298cdffffffff,7.0,0.0,0.0
84298d5ffffffff,175.0,0.0,14.0
84298d7ffffffff,18.0,0.0,2.0
84298ddffffffff,34.0,0.0,2.0
8429909ffffffff,4.0,0.0,2.0
842990bffffffff,7.0,0.0,6.0
842991bffffffff,2.0,0.0,0.0
842991dffffffff,2.0,0.0,0.0
8429923ffffffff,4.0,0.0,2.0
842992bffffffff,8.0,0.0,4.0
8429935ffffffff,4.0,0.0,2.0
8429953ffffffff,7.0,0.0,5.0
8429957ffffffff,27.0,0.0,3.0
8429963ffffffff,4.0,0.0,0.0
842996bffffffff,1.0,0.0,1.0
8429989ffffffff,6.0,0.0,0.0
8429995ffffffff,21.0,0.0,3.0
8429997ffffffff,84.0,0.0,37.0
84299adffffffff,39.0,0.0,8.0
84299b1ffffffff,1.0,0.0,0.0
84299b3ffffffff,5.0,0.0,0.0
84299b5ffffffff,23.0,0.0,14.0
84299bbffffffff,2.0,0.0,0.0
84299dbffffffff,1.0,0.0,1.0
84299e3ffffffff,2.0,0.0,0.0
84299ebffffffff,4.0,0.0,0.0
84299edffffffff,2.0,0.0,0.0
8429a09ffffffff,95.0,0.0,6.0
8429a0bffffffff,43.0,0.0,0.0
8429a15ffffffff,1.0,0.0,0.0
8429a17ffffffff,400.0,0.0,38.0
8429a19ffffffff,4225.0,0.0,501.0
8429a1bffffffff,3.0,0.0,0.0
8429a3bffffffff,9.0,0.0,0.0
8429a41ffffffff,9977.0,0.0,1494.0
8429a43ffffffff,517.0,0.0,70.0
8429a47ffffffff,665.0,0.0,28.0
8429a49ffffffff,7.0,0.0,0.0
8429a4dffffffff,5287.0,0.0,779.0
8429a51ffffffff,3.0,0.0,0.0
8429a55ffffffff,5036.0,0.0,393.0
8429a57ffffffff,9120.0,0.0,1065.0
8429a61ffffffff,1632.0,0.0,273.0
8429a65ffffffff,100.0,0.0,21.0
8429a6dffffffff,2613.0,0.0,164.0
8429a81ffffffff,12.0,0.0,0.0
8429a83ffffffff,1.0,0.0,0.0
8429a89ffffffff,101.0,0.0,0.0
8429a8dffffffff,4.0,0.0,0.0
8429a93ffffffff,6.0,0.0,0.0
8429a97ffffffff,2.0,0.0,0.0
8429a9bffffffff,5.0,0.0,0.0
8429aa7ffffffff,76.0,0.0,0.0
8429aadffffffff,183.0,0.0,0.0
8429ac7ffffffff,2.0,0.0,0.0
8429ac9ffffffff,1585.0,0.0,45.0
8429acbffffffff,2.0,0.0,0.0
8429ad1ffffffff,4507.0,0.0,0.0
8429ad3ffffffff,105.0,0.0,0.0
8429ad9ffffffff,17.0,0.0,0.0
8429addffffffff,185.0,0.0,0.0
8429ae1ffffffff,1.0,0.0,0.0
8429aebffffffff,2.0,0.0,0.0
8429aedffffffff,3.0,0.0,0.0
8429b03ffffffff,10.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0
8429b0bffffffff,31.0,0.0,0.0
8429b0dffffffff,4.0,0.0,0.0
8429b11ffffffff,2.0,0.0,0.0
8429b13ffffffff,2.0,0.0,0.0
8429b1dffffffff,13.0,0.0,0.0
8429b25ffffffff,15.0,0.0,2.0
8429b29ffffffff,20.0,0.0,2.0
8429b2dffffffff,42.0,0.0,6.0
8429b37ffffffff,2.0,0.0,0.0
8429b43ffffffff,8.0,0.0,4.0
8429b49ffffffff,2.0,0.0,0.0
8429b55ffffffff,6.0,0.0,4.0
8429b5dffffffff,45.0,0.0,21.0
8429b69ffffffff,7.0,0.0,7.0
8429b6dffffffff,40.0,0.0,14.0
842a065ffffffff,21.0,2.0,0.0
842a069ffffffff,266.0,80.0,18.0
842a06dffffffff,85.0,21.0,4.0
842a101ffffffff,261.0,13.0,0.0
842a103ffffffff,3385.0,726.0,56.0
842a107ffffffff,1937.0,379.0,55.0
842a109ffffffff,3116.0,1288.0,101.0
842a10bffffffff,1134.0,407.0,24.0
842a131ffffffff,2.0,0.0,0.0
842a133ffffffff,5612.0,927.0,200.0
842a139ffffffff,140.0,8.0,0.0
842a13bffffffff,705.0,111.0,42.0
842a13dffffffff,10.0,0.0,0.0
842a143ffffffff,1353.0,290.0,31.0
842a14bffffffff,2.0,0.0,0.0
842a151ffffffff,1146.0,229.0,28.0
842a155ffffffff,24.0,4.0,0.0
842a157ffffffff,1733.0,513.0,250.0
842a159ffffffff,1397.0,252.0,19.0
842a15dffffffff,4251.0,984.0,26.0
842a1a5ffffffff,2140.0,711.0,280.0
842a301ffffffff,5787.0,1287.0,0.0
842a303ffffffff,198.0,60.0,0.0
