cell_id,Spinus pinus,Spinus pinus pinus/macropterus,Spinus pinus perplexus,Spinus pinus (green morph)
831311fffffffff,1.0,0.0,0.0,0.0
831352fffffffff,4.0,0.0,0.0,0.0
831382fffffffff,24.0,0.0,0.0,0.0
831383fffffffff,37.0,0.0,0.0,0.0
831386fffffffff,70.0,0.0,0.0,0.0
831388fffffffff,2.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0
83138cfffffffff,7.0,0.0,0.0,0.0
83138dfffffffff,4.0,0.0,0.0,0.0
8313b3fffffffff,2.0,0.0,0.0,0.0
831aa0fffffffff,4.0,0.0,0.0,0.0
831aa3fffffffff,13.0,0.0,0.0,0.0
831b98fffffffff,2.0,0.0,0.0,0.0
831b99fffffffff,2.0,0.0,0.0,0.0
831b9efffffffff,1.0,0.0,0.0,0.0
83225afffffffff,89.0,0.0,0.0,0.0
8322d0fffffffff,36.0,0.0,0.0,0.0
8322dbfffffffff,59.0,0.0,0.0,0.0
832600fffffffff,1.0,0.0,0.0,0.0
832601fffffffff,10.0,0.0,0.0,0.0
832605fffffffff,3.0,0.0,0.0,0.0
832608fffffffff,2.0,0.0,0.0,0.0
83260afffffffff,2.0,0.0,0.0,0.0
83260bfffffffff,5.0,0.0,0.0,0.0
83260cfffffffff,1.0,0.0,0.0,0.0
83260dfffffffff,6.0,0.0,0.0,0.0
83260efffffffff,2.0,0.0,0.0,0.0
832611fffffffff,1.0,0.0,0.0,0.0
832612fffffffff,2.0,0.0,0.0,0.0
832619fffffffff,4.0,0.0,0.0,0.0
83261dfffffffff,1.0,0.0,0.0,0.0
832623fffffffff,1.0,0.0,0.0,0.0
832625fffffffff,6.0,0.0,0.0,0.0
832626fffffffff,2.0,0.0,0.0,0.0
832628fffffffff,10.0,4.0,0.0,0.0
832629fffffffff,3.0,0.0,0.0,0.0
83262bfffffffff,16.0,0.0,0.0,0.0
83262cfffffffff,19.0,0.0,0.0,0.0
83262dfffffffff,8.0,0.0,0.0,0.0
832634fffffffff,9.0,0.0,0.0,6.0
832640fffffffff,12.0,0.0,0.0,0.0
832641fffffffff,17.0,0.0,0.0,0.0
832642fffffffff,7.0,0.0,0.0,0.0
832643fffffffff,12.0,0.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0,0.0
832646fffffffff,68.0,0.0,0.0,0.0
832648fffffffff,23.0,0.0,0.0,0.0
832649fffffffff,9.0,0.0,0.0,0.0
83264afffffffff,181.0,0.0,0.0,0.0
83264bfffffffff,17.0,0.0,0.0,0.0
83264cfffffffff,24.0,0.0,0.0,0.0
83264dfffffffff,52.0,0.0,0.0,2.0
83264efffffffff,35.0,0.0,0.0,0.0
832650fffffffff,1.0,0.0,0.0,0.0
832651fffffffff,3.0,0.0,0.0,0.0
832652fffffffff,51.0,0.0,0.0,0.0
832653fffffffff,33.0,0.0,0.0,0.0
832654fffffffff,6.0,0.0,0.0,0.0
832655fffffffff,25.0,0.0,0.0,0.0
832656fffffffff,16.0,0.0,0.0,0.0
832658fffffffff,4.0,0.0,0.0,0.0
832659fffffffff,41.0,0.0,0.0,0.0
83265afffffffff,6.0,4.0,0.0,0.0
83265bfffffffff,19.0,0.0,0.0,0.0
83265cfffffffff,6.0,0.0,0.0,0.0
83265dfffffffff,8.0,0.0,0.0,0.0
83265efffffffff,27.0,0.0,0.0,0.0
832660fffffffff,7.0,0.0,0.0,0.0
832661fffffffff,10.0,1.0,0.0,0.0
832662fffffffff,15.0,0.0,0.0,0.0
832663fffffffff,20.0,0.0,0.0,0.0
832664fffffffff,154.0,0.0,0.0,0.0
832665fffffffff,18.0,0.0,0.0,0.0
832666fffffffff,74.0,0.0,0.0,0.0
832668fffffffff,17.0,0.0,0.0,0.0
832669fffffffff,9.0,0.0,0.0,0.0
83266afffffffff,18.0,0.0,0.0,0.0
83266bfffffffff,7.0,0.0,0.0,0.0
83266cfffffffff,22.0,0.0,0.0,0.0
83266dfffffffff,53.0,0.0,0.0,0.0
83266efffffffff,37.0,0.0,0.0,0.0
832670fffffffff,14.0,0.0,0.0,0.0
832671fffffffff,4.0,0.0,0.0,0.0
832672fffffffff,2.0,2.0,0.0,0.0
832674fffffffff,13.0,0.0,0.0,0.0
832675fffffffff,8.0,0.0,0.0,0.0
832680fffffffff,14.0,0.0,0.0,0.0
832681fffffffff,231.0,0.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0,0.0
832683fffffffff,9.0,1.0,0.0,1.0
832684fffffffff,4.0,0.0,0.0,0.0
832685fffffffff,18.0,0.0,0.0,0.0
832688fffffffff,43.0,0.0,0.0,0.0
832689fffffffff,32.0,0.0,0.0,0.0
83268afffffffff,2.0,0.0,0.0,0.0
83268bfffffffff,2.0,0.0,0.0,2.0
83268cfffffffff,38.0,3.0,0.0,0.0
83268dfffffffff,133.0,0.0,0.0,0.0
83268efffffffff,1.0,0.0,0.0,0.0
832690fffffffff,6.0,0.0,0.0,0.0
832691fffffffff,2.0,0.0,0.0,0.0
832692fffffffff,6.0,0.0,0.0,0.0
832694fffffffff,2.0,0.0,0.0,0.0
832696fffffffff,65.0,0.0,0.0,5.0
832698fffffffff,26.0,0.0,0.0,0.0
832699fffffffff,11.0,0.0,0.0,1.0
83269bfffffffff,4.0,0.0,0.0,0.0
83269cfffffffff,9.0,0.0,0.0,0.0
83269dfffffffff,25.0,0.0,0.0,0.0
83269efffffffff,5.0,0.0,0.0,0.0
8326a1fffffffff,4.0,0.0,0.0,0.0
8326a5fffffffff,4.0,2.0,0.0,0.0
8326a8fffffffff,25.0,0.0,0.0,0.0
8326a9fffffffff,10.0,0.0,0.0,0.0
8326aafffffffff,38.0,0.0,0.0,0.0
8326abfffffffff,43.0,0.0,0.0,0.0
8326acfffffffff,6.0,0.0,0.0,0.0
8326adfffffffff,2.0,0.0,0.0,0.0
8326aefffffffff,43.0,4.0,0.0,0.0
8326b6fffffffff,1.0,0.0,0.0,0.0
8326c1fffffffff,2.0,0.0,0.0,0.0
8326c2fffffffff,2.0,0.0,0.0,0.0
8326c4fffffffff,1.0,0.0,0.0,0.0
8326c8fffffffff,64.0,2.0,0.0,0.0
8326cafffffffff,11.0,2.0,0.0,0.0
8326cbfffffffff,14.0,0.0,0.0,0.0
8326d1fffffffff,4.0,0.0,0.0,0.0
8326d3fffffffff,5.0,2.0,0.0,0.0
8326d4fffffffff,50.0,0.0,0.0,0.0
8326d5fffffffff,5.0,0.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0,0.0
8326d9fffffffff,10.0,0.0,0.0,0.0
8326dbfffffffff,29.0,0.0,0.0,0.0
8326dcfffffffff,3.0,0.0,0.0,0.0
8326ddfffffffff,5.0,0.0,0.0,0.0
8326defffffffff,12.0,0.0,0.0,0.0
8326e0fffffffff,6.0,0.0,0.0,0.0
8326e1fffffffff,8.0,0.0,0.0,0.0
8326e2fffffffff,2.0,0.0,0.0,0.0
8326e3fffffffff,1.0,0.0,0.0,0.0
8326e4fffffffff,6.0,0.0,0.0,0.0
8326e5fffffffff,7.0,0.0,0.0,0.0
8326e6fffffffff,4.0,0.0,0.0,0.0
8326e8fffffffff,3.0,0.0,0.0,0.0
8326e9fffffffff,21.0,0.0,0.0,0.0
8326ecfffffffff,11.0,0.0,0.0,0.0
8326edfffffffff,17.0,0.0,0.0,0.0
8326f0fffffffff,5.0,0.0,0.0,0.0
8326f1fffffffff,14.0,0.0,0.0,0.0
8326f2fffffffff,36.0,0.0,0.0,0.0
8326f3fffffffff,3.0,0.0,0.0,0.0
8326f4fffffffff,2.0,0.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0
8326f6fffffffff,9.0,0.0,0.0,0.0
832702fffffffff,13.0,0.0,0.0,0.0
832703fffffffff,5.0,0.0,0.0,0.0
832706fffffffff,2.0,0.0,0.0,0.0
832708fffffffff,3.0,0.0,0.0,0.0
832709fffffffff,7.0,0.0,0.0,4.0
83270afffffffff,3.0,0.0,0.0,0.0
83270efffffffff,15.0,15.0,0.0,0.0
832710fffffffff,3.0,0.0,0.0,0.0
832711fffffffff,5.0,0.0,0.0,0.0
832716fffffffff,4.0,0.0,0.0,0.0
83271cfffffffff,6.0,0.0,0.0,0.0
832729fffffffff,3.0,0.0,0.0,0.0
83272dfffffffff,1.0,0.0,0.0,0.0
832740fffffffff,99.0,0.0,0.0,0.0
832741fffffffff,89.0,0.0,0.0,0.0
832742fffffffff,46.0,0.0,0.0,0.0
832743fffffffff,52.0,0.0,0.0,0.0
832744fffffffff,19.0,0.0,0.0,0.0
832745fffffffff,11.0,0.0,0.0,0.0
832746fffffffff,9.0,0.0,0.0,0.0
832748fffffffff,82.0,0.0,0.0,0.0
832749fffffffff,44.0,0.0,0.0,0.0
83274afffffffff,23.0,0.0,0.0,0.0
83274bfffffffff,21.0,0.0,0.0,0.0
83274cfffffffff,44.0,0.0,0.0,0.0
83274dfffffffff,36.0,2.0,0.0,0.0
83274efffffffff,44.0,0.0,0.0,0.0
832752fffffffff,8.0,0.0,0.0,0.0
832753fffffffff,6.0,0.0,0.0,0.0
832754fffffffff,21.0,0.0,0.0,1.0
832755fffffffff,8.0,0.0,0.0,0.0
832756fffffffff,36.0,1.0,0.0,0.0
832758fffffffff,353.0,0.0,0.0,0.0
832759fffffffff,342.0,4.0,0.0,0.0
83275afffffffff,35.0,0.0,0.0,0.0
83275bfffffffff,13.0,0.0,0.0,0.0
83275cfffffffff,53.0,0.0,0.0,0.0
83275dfffffffff,185.0,0.0,0.0,0.0
83275efffffffff,13.0,0.0,0.0,0.0
832760fffffffff,16.0,14.0,0.0,0.0
832761fffffffff,2.0,0.0,0.0,0.0
832763fffffffff,79.0,5.0,0.0,0.0
832765fffffffff,2.0,0.0,0.0,0.0
832766fffffffff,27.0,18.0,0.0,0.0
832768fffffffff,1.0,0.0,0.0,0.0
832769fffffffff,14.0,14.0,0.0,0.0
83276afffffffff,38.0,0.0,0.0,0.0
83276bfffffffff,44.0,0.0,0.0,0.0
83276cfffffffff,6.0,2.0,0.0,0.0
83276dfffffffff,110.0,81.0,0.0,0.0
83276efffffffff,55.0,2.0,0.0,0.0
832770fffffffff,46.0,38.0,0.0,0.0
832771fffffffff,30.0,0.0,0.0,0.0
832772fffffffff,17.0,0.0,0.0,1.0
832773fffffffff,21.0,0.0,0.0,0.0
832774fffffffff,31.0,19.0,0.0,0.0
832775fffffffff,19.0,10.0,0.0,0.0
832776fffffffff,9.0,7.0,0.0,0.0
832782fffffffff,4.0,0.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0,0.0
832786fffffffff,16.0,0.0,0.0,2.0
83278cfffffffff,3.0,0.0,0.0,0.0
83278dfffffffff,1.0,0.0,0.0,0.0
832792fffffffff,3.0,0.0,0.0,0.0
832793fffffffff,4.0,0.0,0.0,0.0
832795fffffffff,9.0,0.0,0.0,0.0
832799fffffffff,2.0,0.0,0.0,0.0
83279afffffffff,1.0,0.0,0.0,0.0
8327a0fffffffff,2.0,0.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0,0.0
8327a5fffffffff,1.0,0.0,0.0,0.0
8327a6fffffffff,4.0,0.0,0.0,0.0
8327a8fffffffff,2.0,0.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0,0.0
8327b2fffffffff,3.0,0.0,0.0,0.0
832800fffffffff,2.0,0.0,0.0,0.0
832802fffffffff,27.0,0.0,0.0,0.0
832806fffffffff,5.0,0.0,0.0,0.0
832810fffffffff,18.0,0.0,0.0,0.0
832813fffffffff,3.0,0.0,0.0,0.0
832814fffffffff,12.0,0.0,0.0,0.0
832815fffffffff,33.0,0.0,0.0,0.0
832819fffffffff,2.0,0.0,0.0,0.0
83281afffffffff,12.0,0.0,0.0,2.0
83281bfffffffff,3.0,0.0,0.0,0.0
83281cfffffffff,6.0,0.0,0.0,0.0
83281dfffffffff,2.0,0.0,0.0,0.0
83281efffffffff,85.0,2.0,0.0,0.0
832830fffffffff,277.0,1.0,0.0,1.0
832831fffffffff,6.0,0.0,0.0,0.0
832832fffffffff,199.0,2.0,0.0,2.0
832833fffffffff,13.0,0.0,0.0,0.0
832834fffffffff,71.0,0.0,0.0,0.0
832835fffffffff,63.0,0.0,0.0,0.0
832836fffffffff,205.0,0.0,0.0,0.0
832884fffffffff,6.0,0.0,0.0,0.0
832886fffffffff,3.0,0.0,0.0,0.0
832888fffffffff,9.0,0.0,0.0,0.0
83288afffffffff,7.0,0.0,0.0,2.0
83288cfffffffff,1.0,0.0,0.0,0.0
83288efffffffff,2.0,0.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0,0.0
832892fffffffff,28.0,0.0,0.0,0.0
832898fffffffff,9.0,0.0,0.0,0.0
83289afffffffff,6.0,4.0,0.0,0.0
83289cfffffffff,2.0,1.0,0.0,0.0
83289efffffffff,1.0,0.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0
8328a9fffffffff,1.0,0.0,0.0,0.0
8328adfffffffff,2.0,2.0,0.0,0.0
8328aefffffffff,5.0,1.0,0.0,0.0
8328b0fffffffff,1.0,0.0,0.0,0.0
8328b6fffffffff,23.0,0.0,0.0,0.0
8328c0fffffffff,14.0,0.0,0.0,0.0
8328c2fffffffff,4.0,0.0,0.0,4.0
8328c4fffffffff,8.0,0.0,0.0,0.0
8328c6fffffffff,12.0,1.0,0.0,1.0
8328d0fffffffff,2.0,0.0,0.0,0.0
8328d1fffffffff,7.0,0.0,0.0,1.0
8328d3fffffffff,3.0,2.0,0.0,1.0
8328d4fffffffff,8.0,0.0,0.0,0.0
8328d5fffffffff,23.0,0.0,0.0,7.0
8328d8fffffffff,19.0,0.0,0.0,0.0
8328f0fffffffff,59.0,0.0,0.0,0.0
8328f2fffffffff,6.0,0.0,0.0,0.0
8328f5fffffffff,11.0,0.0,0.0,0.0
8328f6fffffffff,5.0,0.0,0.0,0.0
832912fffffffff,2.0,0.0,0.0,0.0
832913fffffffff,1.0,0.0,0.0,0.0
832916fffffffff,14.0,0.0,0.0,0.0
83291afffffffff,13.0,0.0,0.0,0.0
832981fffffffff,33.0,0.0,0.0,0.0
832984fffffffff,113.0,0.0,0.0,0.0
832985fffffffff,35.0,0.0,0.0,0.0
832989fffffffff,2.0,0.0,0.0,0.0
83298bfffffffff,2.0,0.0,0.0,0.0
83298cfffffffff,25.0,0.0,0.0,0.0
83298dfffffffff,4.0,0.0,0.0,0.0
832993fffffffff,3.0,0.0,0.0,0.0
8329a0fffffffff,197.0,0.0,0.0,0.0
8329a1fffffffff,11.0,1.0,0.0,0.0
8329a2fffffffff,38.0,0.0,0.0,0.0
8329a3fffffffff,15.0,0.0,0.0,0.0
8329a4fffffffff,388.0,0.0,0.0,0.0
8329a5fffffffff,70.0,0.0,0.0,0.0
8329a6fffffffff,83.0,0.0,0.0,0.0
8329a8fffffffff,21.0,0.0,0.0,0.0
8329a9fffffffff,7.0,0.0,0.0,0.0
8329aafffffffff,179.0,0.0,0.0,0.0
8329abfffffffff,2.0,0.0,0.0,0.0
8329acfffffffff,18.0,0.0,0.0,0.0
8329adfffffffff,7.0,0.0,0.0,0.0
8329aefffffffff,3.0,0.0,0.0,0.0
8329b0fffffffff,2.0,0.0,0.0,0.0
8329b1fffffffff,40.0,0.0,0.0,0.0
8329b2fffffffff,19.0,2.0,0.0,0.0
8329b4fffffffff,1.0,0.0,0.0,0.0
8329b5fffffffff,44.0,0.0,0.0,0.0
8329b6fffffffff,16.0,0.0,0.0,0.0
832a06fffffffff,12.0,0.0,0.0,0.0
832a10fffffffff,769.0,29.0,0.0,0.0
832a12fffffffff,235.0,0.0,0.0,3.0
832a13fffffffff,393.0,0.0,0.0,0.0
832a14fffffffff,53.0,2.0,0.0,1.0
832a15fffffffff,72.0,0.0,0.0,0.0
832a16fffffffff,29.0,0.0,0.0,0.0
832a1afffffffff,2.0,0.0,0.0,0.0
832a30fffffffff,136.0,0.0,0.0,0.0
832a31fffffffff,251.0,0.0,0.0,0.0
832a32fffffffff,178.0,2.0,0.0,10.0
832a33fffffffff,334.0,1.0,0.0,0.0
832a34fffffffff,29.0,1.0,0.0,0.0
832a36fffffffff,10.0,0.0,0.0,0.0
832a4cfffffffff,3.0,0.0,0.0,0.0
832a80fffffffff,5.0,0.0,0.0,0.0
832a81fffffffff,19.0,4.0,0.0,0.0
832a82fffffffff,2.0,0.0,0.0,0.0
832a84fffffffff,485.0,2.0,0.0,0.0
832a85fffffffff,22.0,0.0,0.0,0.0
832a86fffffffff,16.0,0.0,0.0,2.0
832a88fffffffff,1.0,0.0,0.0,0.0
832a89fffffffff,30.0,0.0,0.0,0.0
832a8afffffffff,38.0,0.0,0.0,0.0
832a8bfffffffff,46.0,0.0,0.0,0.0
832a8cfffffffff,104.0,29.0,0.0,1.0
832a8dfffffffff,23.0,0.0,0.0,0.0
832a8efffffffff,18.0,2.0,0.0,0.0
832a90fffffffff,21.0,0.0,0.0,0.0
832a91fffffffff,6.0,0.0,0.0,0.0
832a92fffffffff,13.0,0.0,0.0,0.0
832a93fffffffff,41.0,0.0,0.0,0.0
832a94fffffffff,22.0,0.0,0.0,0.0
832a95fffffffff,39.0,0.0,0.0,0.0
832a99fffffffff,4.0,0.0,0.0,0.0
832a9afffffffff,121.0,1.0,0.0,0.0
832a9bfffffffff,5.0,0.0,0.0,0.0
832a9cfffffffff,3.0,0.0,0.0,0.0
832a9dfffffffff,1.0,0.0,0.0,0.0
832aa0fffffffff,55.0,0.0,0.0,0.0
832aa1fffffffff,194.0,0.0,0.0,0.0
832aa2fffffffff,38.0,0.0,0.0,0.0
832aa3fffffffff,43.0,0.0,0.0,2.0
832aa4fffffffff,32.0,0.0,0.0,6.0
832aa5fffffffff,14.0,0.0,0.0,0.0
832aa6fffffffff,13.0,2.0,0.0,0.0
832aa8fffffffff,451.0,17.0,0.0,0.0
832aa9fffffffff,107.0,0.0,0.0,0.0
832aaafffffffff,198.0,12.0,0.0,2.0
832aabfffffffff,13.0,0.0,0.0,0.0
832aacfffffffff,832.0,2.0,0.0,0.0
832aadfffffffff,649.0,1.0,0.0,3.0
832aaefffffffff,421.0,3.0,0.0,0.0
832ab0fffffffff,46.0,20.0,0.0,0.0
832ab1fffffffff,74.0,0.0,0.0,2.0
832ab2fffffffff,268.0,84.0,0.0,0.0
832ab3fffffffff,63.0,0.0,0.0,0.0
832ab4fffffffff,362.0,118.0,0.0,8.0
832ab5fffffffff,236.0,101.0,0.0,1.0
832ab6fffffffff,45.0,3.0,0.0,0.0
832ac6fffffffff,4.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0
832ad1fffffffff,2.0,0.0,0.0,0.0
832ad2fffffffff,7.0,0.0,0.0,0.0
832ad3fffffffff,68.0,0.0,0.0,0.0
832ad6fffffffff,26.0,0.0,0.0,0.0
832af0fffffffff,104.0,0.0,0.0,0.0
832af1fffffffff,27.0,0.0,0.0,0.0
832af2fffffffff,15.0,1.0,0.0,0.0
832af3fffffffff,2.0,0.0,0.0,0.0
832af4fffffffff,3.0,0.0,0.0,0.0
832af6fffffffff,132.0,4.0,0.0,0.0
832b0afffffffff,43.0,0.0,0.0,0.0
832b0cfffffffff,9.0,0.0,0.0,0.0
832b10fffffffff,1.0,0.0,0.0,0.0
832b12fffffffff,17.0,0.0,0.0,0.0
832b13fffffffff,21.0,0.0,0.0,0.0
832b14fffffffff,2.0,0.0,0.0,2.0
832b16fffffffff,57.0,0.0,0.0,5.0
832b18fffffffff,11.0,0.0,0.0,0.0
832b19fffffffff,1.0,0.0,0.0,0.0
832b1afffffffff,12.0,0.0,0.0,2.0
832b1bfffffffff,3.0,0.0,0.0,0.0
832b1dfffffffff,23.0,0.0,0.0,0.0
832b1efffffffff,12.0,0.0,0.0,0.0
832b21fffffffff,6.0,0.0,0.0,0.0
832b24fffffffff,1.0,0.0,0.0,0.0
832b28fffffffff,4.0,0.0,0.0,0.0
832b2afffffffff,1.0,0.0,0.0,0.0
832b2efffffffff,2.0,0.0,0.0,0.0
832b30fffffffff,29.0,0.0,0.0,0.0
832b31fffffffff,7.0,0.0,0.0,0.0
832b32fffffffff,11.0,0.0,0.0,0.0
832b33fffffffff,2.0,0.0,0.0,0.0
832b36fffffffff,8.0,0.0,0.0,0.0
832b80fffffffff,16.0,0.0,0.0,0.0
832b81fffffffff,66.0,21.0,0.0,0.0
832b83fffffffff,73.0,32.0,0.0,5.0
832b84fffffffff,67.0,0.0,0.0,0.0
832b85fffffffff,44.0,0.0,0.0,0.0
832b86fffffffff,2.0,0.0,0.0,0.0
832b88fffffffff,303.0,0.0,0.0,0.0
832b89fffffffff,25.0,0.0,0.0,0.0
832b8afffffffff,61.0,0.0,0.0,0.0
832b8bfffffffff,24.0,0.0,0.0,0.0
832b8cfffffffff,27.0,0.0,0.0,0.0
832b8dfffffffff,42.0,0.0,0.0,0.0
832b8efffffffff,70.0,28.0,0.0,0.0
832b90fffffffff,22.0,5.0,0.0,0.0
832b91fffffffff,2.0,2.0,0.0,0.0
832b92fffffffff,6.0,6.0,0.0,0.0
832b93fffffffff,6.0,6.0,0.0,0.0
832b94fffffffff,27.0,0.0,0.0,0.0
832b96fffffffff,10.0,10.0,0.0,0.0
832b98fffffffff,319.0,90.0,0.0,0.0
832b99fffffffff,51.0,18.0,0.0,0.0
832b9afffffffff,82.0,12.0,0.0,1.0
832b9bfffffffff,228.0,27.0,0.0,0.0
832b9cfffffffff,335.0,297.0,0.0,4.0
832b9dfffffffff,437.0,238.0,0.0,0.0
832b9efffffffff,24.0,14.0,0.0,2.0
832ba0fffffffff,8.0,0.0,0.0,0.0
832ba1fffffffff,10.0,0.0,0.0,0.0
832ba5fffffffff,103.0,0.0,0.0,13.0
832ba8fffffffff,316.0,51.0,0.0,0.0
832ba9fffffffff,22.0,0.0,0.0,0.0
832baafffffffff,107.0,0.0,0.0,0.0
832babfffffffff,13.0,0.0,0.0,0.0
832bacfffffffff,14.0,0.0,0.0,0.0
832badfffffffff,14.0,0.0,0.0,0.0
832baefffffffff,2.0,0.0,0.0,0.0
832bb3fffffffff,12.0,0.0,0.0,0.0
832bb5fffffffff,2.0,0.0,0.0,0.0
834413fffffffff,3.0,0.0,0.0,0.0
83441afffffffff,37.0,0.0,0.0,0.0
83441bfffffffff,3.0,0.0,0.0,0.0
83441efffffffff,20.0,0.0,0.0,0.0
834440fffffffff,84.0,0.0,0.0,0.0
834442fffffffff,7.0,0.0,0.0,0.0
834443fffffffff,4.0,0.0,0.0,0.0
834444fffffffff,25.0,0.0,0.0,0.0
834445fffffffff,25.0,0.0,0.0,3.0
834446fffffffff,79.0,0.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0
83444afffffffff,4.0,0.0,0.0,0.0
83444bfffffffff,5.0,0.0,0.0,0.0
83444cfffffffff,4.0,0.0,0.0,0.0
83444dfffffffff,8.0,0.0,0.0,0.0
83444efffffffff,4.0,0.0,0.0,0.0
834450fffffffff,13.0,0.0,0.0,0.0
834451fffffffff,2.0,0.0,0.0,0.0
834452fffffffff,92.0,0.0,0.0,0.0
834455fffffffff,81.0,0.0,0.0,0.0
834456fffffffff,9.0,0.0,0.0,0.0
83445bfffffffff,32.0,0.0,0.0,0.0
834463fffffffff,6.0,0.0,0.0,0.0
834469fffffffff,3.0,0.0,0.0,0.0
83446afffffffff,4.0,0.0,0.0,0.0
83446cfffffffff,35.0,0.0,0.0,0.0
83446dfffffffff,89.0,0.0,0.0,0.0
83446efffffffff,18.0,0.0,0.0,0.0
834471fffffffff,1.0,0.0,0.0,0.0
8344a1fffffffff,2.0,0.0,0.0,0.0
8344a8fffffffff,3.0,0.0,0.0,0.0
8344a9fffffffff,7.0,0.0,0.0,0.0
8344abfffffffff,1.0,0.0,0.0,0.0
8344adfffffffff,2.0,0.0,0.0,0.0
8344aefffffffff,2.0,0.0,0.0,0.0
8344c0fffffffff,14.0,0.0,0.0,0.0
8344c1fffffffff,46.0,0.0,0.0,0.0
8344c2fffffffff,71.0,0.0,0.0,0.0
8344c3fffffffff,16.0,0.0,0.0,0.0
8344c8fffffffff,2.0,0.0,0.0,0.0
8344c9fffffffff,23.0,0.0,0.0,0.0
8344cafffffffff,27.0,0.0,0.0,1.0
8344cbfffffffff,11.0,0.0,0.0,0.0
8344ccfffffffff,12.0,0.0,0.0,0.0
8344cdfffffffff,26.0,0.0,0.0,0.0
8344cefffffffff,34.0,0.0,0.0,0.0
8344d0fffffffff,147.0,0.0,0.0,0.0
8344d1fffffffff,90.0,0.0,0.0,0.0
8344d2fffffffff,16.0,0.0,0.0,0.0
8344d3fffffffff,21.0,0.0,0.0,0.0
8344d5fffffffff,36.0,0.0,0.0,0.0
8344d8fffffffff,29.0,0.0,0.0,0.0
