cell_id,Anas flavirostris,Anas flavirostris flavirostris,Anas flavirostris oxyptera
84a9031ffffffff,1.0,1.0,0.0
84a9033ffffffff,2.0,0.0,0.0
84a903bffffffff,2.0,0.0,0.0
84a9051ffffffff,153.0,23.0,0.0
84a9053ffffffff,2.0,0.0,0.0
84a9057ffffffff,45.0,0.0,0.0
84a9059ffffffff,2.0,0.0,0.0
84a9091ffffffff,5.0,0.0,0.0
84a9095ffffffff,6.0,0.0,0.0
84a90a1ffffffff,1.0,0.0,0.0
84a90a5ffffffff,4.0,0.0,0.0
84a90a9ffffffff,2.0,0.0,0.0
84a90c5ffffffff,2.0,0.0,0.0
84a90c9ffffffff,5.0,0.0,0.0
84a90cdffffffff,1.0,0.0,0.0
84a90e1ffffffff,5.0,0.0,0.0
84a90e5ffffffff,35.0,5.0,0.0
84a90e7ffffffff,14.0,1.0,0.0
84a9187ffffffff,4.0,0.0,0.0
84a918bffffffff,2.0,0.0,0.0
84a9191ffffffff,15.0,0.0,0.0
84a9195ffffffff,2.0,0.0,0.0
84a9199ffffffff,4.0,0.0,0.0
84a919bffffffff,9.0,0.0,0.0
84a91b5ffffffff,8.0,0.0,0.0
84a91d1ffffffff,10.0,0.0,0.0
84a91d3ffffffff,2.0,0.0,0.0
84a91d7ffffffff,1.0,0.0,0.0
84a91d9ffffffff,4.0,0.0,0.0
84a91dbffffffff,3.0,0.0,0.0
84a9213ffffffff,57.0,0.0,0.0
84a9217ffffffff,24.0,0.0,0.0
84a921bffffffff,19.0,0.0,0.0
84a9289ffffffff,4.0,0.0,0.0
84a928bffffffff,2.0,0.0,0.0
84a9291ffffffff,4.0,0.0,0.0
84a9293ffffffff,6.0,0.0,0.0
84a92c3ffffffff,1.0,0.0,0.0
84a92cbffffffff,267.0,0.0,0.0
84a92cdffffffff,4.0,0.0,0.0
84a92d1ffffffff,19.0,2.0,0.0
84a92d7ffffffff,22.0,0.0,0.0
84a92d9ffffffff,51.0,6.0,0.0
84a92dbffffffff,2.0,0.0,0.0
84a92e1ffffffff,95.0,0.0,0.0
84a92e9ffffffff,83.0,11.0,0.0
84a92ebffffffff,28.0,0.0,0.0
84a92edffffffff,1.0,0.0,0.0
84a9445ffffffff,5.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0
84a9601ffffffff,6.0,0.0,0.0
84a9603ffffffff,3.0,0.0,0.0
84a960dffffffff,2.0,0.0,0.0
84a961dffffffff,3.0,0.0,0.0
84a9621ffffffff,28.0,0.0,0.0
84a9623ffffffff,15.0,0.0,0.0
84a9625ffffffff,2.0,0.0,0.0
84a9627ffffffff,3.0,0.0,0.0
84a962bffffffff,4.0,0.0,0.0
84a962dffffffff,21.0,0.0,0.0
84a9641ffffffff,2.0,0.0,0.0
84a9645ffffffff,28.0,0.0,0.0
84a9649ffffffff,21.0,0.0,0.0
84a964dffffffff,13.0,0.0,0.0
84a9661ffffffff,3.0,0.0,0.0
84a9669ffffffff,3.0,0.0,0.0
84a9719ffffffff,2.0,0.0,0.0
84a9725ffffffff,1.0,1.0,0.0
84a974dffffffff,17.0,0.0,0.0
84a9753ffffffff,2.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0
84a9765ffffffff,3.0,0.0,0.0
84b2007ffffffff,6.0,0.0,0.0
84b2015ffffffff,25.0,0.0,0.0
84b2031ffffffff,2.0,0.0,0.0
84b2037ffffffff,2.0,0.0,0.0
84b2039ffffffff,20.0,0.0,0.0
84b2051ffffffff,4.0,0.0,0.0
84b208dffffffff,3.0,0.0,0.0
84b20a5ffffffff,4.0,0.0,0.0
84b20abffffffff,5.0,0.0,0.0
84b20adffffffff,2.0,0.0,0.0
84b20b3ffffffff,9.0,0.0,0.0
84b20b7ffffffff,2.0,0.0,0.0
84b20bbffffffff,2.0,0.0,0.0
84b20c5ffffffff,4.0,0.0,0.0
84b20c7ffffffff,2.0,0.0,0.0
84b20cdffffffff,4.0,0.0,0.0
84b20d9ffffffff,3.0,0.0,0.0
84b20e7ffffffff,3.0,0.0,0.0
84b20edffffffff,2.0,0.0,0.0
84b2191ffffffff,577.0,18.0,0.0
84b2193ffffffff,7.0,0.0,0.0
84b2197ffffffff,96.0,2.0,0.0
84b219bffffffff,18.0,0.0,0.0
84b219dffffffff,4.0,0.0,0.0
84b21bbffffffff,179.0,8.0,0.0
84b21d7ffffffff,2.0,0.0,0.0
84b21d9ffffffff,8.0,0.0,0.0
84b21dbffffffff,12.0,0.0,3.0
84b21ddffffffff,84.0,0.0,2.0
84b2253ffffffff,2.0,0.0,0.0
84b2259ffffffff,5.0,0.0,3.0
84b226bffffffff,3.0,0.0,3.0
84b2289ffffffff,4.0,0.0,0.0
84b228bffffffff,20.0,0.0,0.0
84b2293ffffffff,2.0,0.0,0.0
84b2297ffffffff,2.0,0.0,0.0
84b229dffffffff,7.0,0.0,0.0
84b22a5ffffffff,7.0,0.0,0.0
84b22a7ffffffff,4.0,0.0,1.0
84b22adffffffff,5.0,0.0,0.0
84b22b1ffffffff,2.0,0.0,0.0
84b22b5ffffffff,13.0,0.0,0.0
84b22b7ffffffff,3.0,0.0,0.0
84b22bdffffffff,1.0,0.0,0.0
84b22d9ffffffff,13.0,0.0,8.0
84b2401ffffffff,16.0,0.0,0.0
84b2407ffffffff,4.0,0.0,0.0
84b2409ffffffff,2.0,0.0,0.0
84b2411ffffffff,2.0,0.0,0.0
84b2413ffffffff,454.0,12.0,0.0
84b2417ffffffff,1.0,0.0,0.0
84b2419ffffffff,4.0,0.0,0.0
84b2421ffffffff,5.0,0.0,0.0
84b2425ffffffff,5.0,0.0,0.0
84b2427ffffffff,2.0,0.0,0.0
84b242bffffffff,56.0,0.0,0.0
84b242dffffffff,3.0,0.0,0.0
84b2431ffffffff,6.0,0.0,0.0
84b2433ffffffff,3.0,0.0,0.0
84b2435ffffffff,236.0,10.0,0.0
84b2437ffffffff,90.0,1.0,0.0
84b243bffffffff,7.0,0.0,0.0
84b243dffffffff,31.0,0.0,0.0
84b2451ffffffff,4.0,0.0,0.0
84b2453ffffffff,13.0,0.0,0.0
84b245bffffffff,2.0,0.0,0.0
84b245dffffffff,8.0,0.0,0.0
84b2463ffffffff,3.0,0.0,0.0
84b2481ffffffff,1.0,0.0,0.0
84b2485ffffffff,2.0,0.0,0.0
84b248dffffffff,5.0,0.0,0.0
84b2493ffffffff,2.0,0.0,0.0
84b2497ffffffff,2.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0
84b24a1ffffffff,23.0,0.0,0.0
84b24a3ffffffff,38.0,8.0,0.0
84b24a5ffffffff,6.0,0.0,0.0
84b24a7ffffffff,11.0,5.0,0.0
84b24a9ffffffff,52.0,0.0,0.0
84b24abffffffff,8.0,0.0,0.0
84b24adffffffff,124.0,0.0,0.0
84b24b1ffffffff,8.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0
84b24b5ffffffff,17.0,5.0,0.0
84b24b7ffffffff,13.0,0.0,0.0
84b24bdffffffff,10.0,0.0,0.0
84b24c1ffffffff,41.0,0.0,0.0
84b24c5ffffffff,27.0,0.0,0.0
84b24c7ffffffff,6.0,0.0,0.0
84b24cdffffffff,33.0,0.0,0.0
84b24d1ffffffff,8.0,0.0,0.0
84b24d3ffffffff,9.0,0.0,0.0
84b24d7ffffffff,6.0,0.0,0.0
84b24d9ffffffff,1.0,0.0,0.0
84b24dbffffffff,6.0,0.0,0.0
84b24e3ffffffff,31.0,0.0,0.0
84b24e5ffffffff,64.0,1.0,0.0
84b24e9ffffffff,1.0,0.0,0.0
84b24edffffffff,7.0,0.0,0.0
84b250dffffffff,3.0,0.0,0.0
84b2519ffffffff,3.0,0.0,0.0
84b251bffffffff,10.0,0.0,0.0
84b2525ffffffff,19.0,0.0,0.0
84b2527ffffffff,2.0,0.0,0.0
84b2533ffffffff,6.0,0.0,0.0
84b2537ffffffff,1.0,0.0,0.0
84b2557ffffffff,4.0,0.0,0.0
84b2563ffffffff,2.0,0.0,0.0
84b2581ffffffff,13.0,0.0,0.0
84b2583ffffffff,59.0,0.0,0.0
84b2585ffffffff,26.0,0.0,0.0
84b2587ffffffff,11.0,0.0,0.0
84b2589ffffffff,35.0,0.0,0.0
84b258bffffffff,26.0,0.0,0.0
84b258dffffffff,39.0,0.0,0.0
84b2591ffffffff,141.0,0.0,0.0
84b2593ffffffff,24.0,0.0,0.0
84b2595ffffffff,27.0,0.0,0.0
84b2599ffffffff,12.0,0.0,0.0
84b259bffffffff,20.0,0.0,0.0
84b259dffffffff,26.0,0.0,0.0
84b25a1ffffffff,13.0,0.0,0.0
84b25a7ffffffff,2.0,0.0,0.0
84b25a9ffffffff,5.0,0.0,0.0
84b25abffffffff,15.0,0.0,0.0
84b25b1ffffffff,7.0,0.0,0.0
84b25b7ffffffff,2.0,0.0,0.0
84b25b9ffffffff,58.0,0.0,0.0
84b25bbffffffff,14.0,0.0,0.0
84b25bdffffffff,3.0,0.0,0.0
84b25c1ffffffff,65.0,5.0,0.0
84b25c3ffffffff,12.0,0.0,0.0
84b25c7ffffffff,30.0,0.0,0.0
84b25c9ffffffff,23.0,2.0,0.0
84b25cbffffffff,142.0,4.0,0.0
84b25cdffffffff,66.0,0.0,0.0
84b25d1ffffffff,145.0,0.0,0.0
84b25d3ffffffff,14.0,3.0,0.0
84b25d5ffffffff,471.0,1.0,0.0
84b25d7ffffffff,12.0,0.0,0.0
84b25d9ffffffff,53.0,0.0,0.0
84b25dbffffffff,17.0,3.0,0.0
84b25ddffffffff,64.0,0.0,0.0
84b25e1ffffffff,40.0,0.0,0.0
84b25e3ffffffff,29.0,0.0,0.0
84b25e5ffffffff,2.0,0.0,0.0
84b25e7ffffffff,22.0,0.0,0.0
84b25ebffffffff,1.0,0.0,0.0
84b2683ffffffff,3.0,0.0,0.0
84b268bffffffff,3.0,0.0,0.0
84b2691ffffffff,2.0,0.0,0.0
84b269dffffffff,1.0,0.0,0.0
84b26ddffffffff,2.0,0.0,0.0
84b26e7ffffffff,7.0,0.0,0.0
84b2701ffffffff,36.0,0.0,0.0
84b2703ffffffff,1.0,0.0,0.0
84b2707ffffffff,2.0,0.0,0.0
84b2709ffffffff,35.0,0.0,0.0
84b270bffffffff,21.0,0.0,0.0
84b270dffffffff,2.0,0.0,0.0
84b2719ffffffff,1.0,0.0,0.0
84b2747ffffffff,9.0,0.0,0.0
84b2749ffffffff,280.0,0.0,47.0
84b275bffffffff,73.0,0.0,0.0
84b275dffffffff,4.0,0.0,0.0
84b2c01ffffffff,8.0,3.0,0.0
84b2c03ffffffff,11.0,4.0,0.0
84b2c05ffffffff,31.0,1.0,0.0
84b2c07ffffffff,2.0,1.0,0.0
84b2c09ffffffff,37.0,4.0,0.0
84b2c0bffffffff,50.0,10.0,0.0
84b2c0dffffffff,2566.0,315.0,0.0
84b2c11ffffffff,16.0,0.0,0.0
84b2c13ffffffff,3.0,0.0,0.0
84b2c15ffffffff,135.0,13.0,0.0
84b2c1bffffffff,3.0,0.0,0.0
84b2c1dffffffff,10.0,3.0,0.0
84b2c2bffffffff,177.0,29.0,0.0
84b2c31ffffffff,10.0,0.0,0.0
84b2c33ffffffff,13.0,0.0,0.0
84b2c35ffffffff,109.0,5.0,0.0
84b2c39ffffffff,24.0,0.0,0.0
84b2c3bffffffff,32.0,8.0,0.0
84b2c3dffffffff,118.0,16.0,0.0
84b2c41ffffffff,1421.0,135.0,0.0
84b2c43ffffffff,5.0,0.0,0.0
84b2c45ffffffff,8.0,0.0,0.0
84b2c47ffffffff,355.0,40.0,0.0
84b2c49ffffffff,86.0,7.0,0.0
84b2c4bffffffff,5.0,0.0,0.0
84b2c4dffffffff,89.0,5.0,0.0
84b2c51ffffffff,139.0,11.0,0.0
84b2c53ffffffff,282.0,32.0,0.0
84b2c55ffffffff,278.0,39.0,0.0
84b2c57ffffffff,20.0,3.0,0.0
84b2c59ffffffff,4.0,0.0,0.0
84b2c5dffffffff,2335.0,352.0,6.0
84b2c85ffffffff,18.0,0.0,0.0
84b2c8bffffffff,18.0,0.0,0.0
84b2c8dffffffff,20.0,0.0,0.0
84b2ca1ffffffff,1.0,0.0,0.0
84b2ca7ffffffff,24.0,0.0,0.0
84b2ca9ffffffff,54.0,2.0,0.0
84b2cbdffffffff,4.0,0.0,0.0
84b2cc7ffffffff,4.0,0.0,0.0
84b2cddffffffff,27.0,0.0,0.0
84b2ce1ffffffff,3.0,0.0,0.0
84b2ce3ffffffff,11.0,0.0,0.0
84b2ce9ffffffff,1.0,0.0,0.0
84b2cebffffffff,2.0,0.0,0.0
84b2cedffffffff,5.0,0.0,0.0
84b2d81ffffffff,27.0,4.0,0.0
84b2d87ffffffff,234.0,2.0,0.0
84b2d8bffffffff,2.0,0.0,0.0
84b2d95ffffffff,2.0,2.0,0.0
84b2d97ffffffff,32.0,0.0,0.0
84b2d9dffffffff,7.0,0.0,0.0
84b2da3ffffffff,177.0,9.0,0.0
84b2dabffffffff,162.0,0.0,0.0
84b2db1ffffffff,8.0,0.0,0.0
84b2db3ffffffff,4.0,2.0,0.0
84b2db7ffffffff,4.0,0.0,0.0
84b2dbbffffffff,4.0,0.0,0.0
84b2dbdffffffff,10.0,0.0,0.0
84b2dc3ffffffff,39.0,4.0,0.0
84b2dcbffffffff,137.0,10.0,0.0
84b2dd1ffffffff,10.0,0.0,0.0
84b2dd3ffffffff,2.0,0.0,0.0
84b2dd5ffffffff,30.0,0.0,0.0
84b2dd7ffffffff,2.0,0.0,0.0
84b2dd9ffffffff,27.0,0.0,0.0
84b2ddbffffffff,177.0,52.0,0.0
84b2e0dffffffff,5.0,0.0,0.0
84b2e13ffffffff,2.0,0.0,0.0
84b2e1bffffffff,3.0,0.0,0.0
84b2e1dffffffff,3.0,0.0,0.0
84b2e21ffffffff,124.0,7.0,0.0
84b2e27ffffffff,318.0,25.0,0.0
84b2e29ffffffff,11.0,1.0,0.0
84b2e2bffffffff,8.0,3.0,0.0
84b2e2dffffffff,259.0,24.0,0.0
84b2e33ffffffff,2.0,0.0,2.0
84b2e35ffffffff,17.0,3.0,0.0
84b2e37ffffffff,1.0,0.0,0.0
84b2e3dffffffff,19.0,4.0,0.0
84b2e41ffffffff,6.0,6.0,0.0
84b2e45ffffffff,8.0,0.0,0.0
84b2e49ffffffff,28.0,9.0,0.0
84b2e57ffffffff,8.0,0.0,0.0
84b2e61ffffffff,2.0,2.0,0.0
84b2e65ffffffff,79.0,0.0,0.0
84b2e69ffffffff,14.0,0.0,0.0
84b2e6bffffffff,4.0,0.0,0.0
84b2e6dffffffff,94.0,1.0,0.0
84b2e85ffffffff,107.0,0.0,0.0
84b2e8dffffffff,10.0,0.0,0.0
84b2e99ffffffff,13.0,0.0,0.0
84b2ea7ffffffff,1.0,0.0,0.0
84b2ea9ffffffff,2.0,0.0,0.0
84b2eabffffffff,4.0,0.0,0.0
84b2eadffffffff,1.0,0.0,0.0
84b2eb7ffffffff,11.0,0.0,0.0
84b2eb9ffffffff,5.0,0.0,0.0
84b2ebbffffffff,2.0,0.0,0.0
84b2ec5ffffffff,33.0,0.0,0.0
84b2ec7ffffffff,161.0,0.0,0.0
84b2ecbffffffff,1.0,0.0,0.0
84b2ecdffffffff,1.0,0.0,0.0
84b2ed7ffffffff,17.0,0.0,0.0
84b2ed9ffffffff,4.0,0.0,0.0
84b2ee1ffffffff,60.0,0.0,0.0
84b2ee3ffffffff,10.0,0.0,0.0
84b2ee7ffffffff,4.0,0.0,0.0
84b2ee9ffffffff,2.0,0.0,0.0
84b2eebffffffff,114.0,0.0,0.0
84b2eedffffffff,24.0,0.0,0.0
84b3001ffffffff,9.0,0.0,7.0
84b3009ffffffff,58.0,0.0,19.0
84b300bffffffff,9.0,0.0,5.0
84b3013ffffffff,8.0,0.0,8.0
84b3015ffffffff,2.0,0.0,2.0
84b3019ffffffff,7.0,0.0,2.0
84b301bffffffff,4.0,0.0,2.0
84b301dffffffff,4.0,0.0,4.0
84b3047ffffffff,76.0,0.0,16.0
84b304bffffffff,24.0,0.0,12.0
84b3051ffffffff,53.0,0.0,20.0
84b3053ffffffff,8.0,0.0,2.0
84b3059ffffffff,423.0,0.0,146.0
84b305dffffffff,725.0,0.0,336.0
84b3081ffffffff,38.0,0.0,38.0
84b3083ffffffff,33.0,0.0,25.0
84b3087ffffffff,5.0,0.0,0.0
84b3089ffffffff,3.0,0.0,0.0
84b308bffffffff,5.0,0.0,0.0
84b308dffffffff,6.0,0.0,0.0
84b3091ffffffff,6.0,0.0,0.0
84b3095ffffffff,4.0,0.0,0.0
84b3097ffffffff,1.0,0.0,0.0
84b309dffffffff,7.0,0.0,0.0
84b30a1ffffffff,6.0,0.0,2.0
84b30a7ffffffff,22.0,0.0,4.0
84b30adffffffff,4.0,0.0,0.0
84b30b3ffffffff,39.0,0.0,6.0
84b30b5ffffffff,49.0,0.0,15.0
84b30b9ffffffff,10.0,0.0,4.0
84b30bbffffffff,204.0,0.0,72.0
84b30bdffffffff,35.0,0.0,3.0
84b30c5ffffffff,39.0,0.0,12.0
84b30d5ffffffff,2.0,0.0,0.0
84b30d7ffffffff,11.0,0.0,0.0
84b30e9ffffffff,2.0,0.0,2.0
84b30ebffffffff,2.0,0.0,2.0
84b31dbffffffff,6.0,0.0,0.0
84b3201ffffffff,2.0,0.0,0.0
84b3203ffffffff,69.0,0.0,0.0
84b3205ffffffff,2.0,0.0,0.0
84b3209ffffffff,36.0,0.0,0.0
84b320bffffffff,91.0,0.0,0.0
84b320dffffffff,55.0,0.0,0.0
84b3211ffffffff,3.0,0.0,0.0
84b3213ffffffff,1.0,0.0,0.0
84b3215ffffffff,3.0,0.0,0.0
84b3217ffffffff,3.0,0.0,0.0
84b3219ffffffff,7.0,0.0,0.0
84b321dffffffff,22.0,0.0,0.0
84b3221ffffffff,7.0,0.0,0.0
84b3223ffffffff,4.0,0.0,0.0
84b3225ffffffff,8.0,0.0,0.0
84b322dffffffff,14.0,0.0,0.0
84b3233ffffffff,2.0,0.0,0.0
84b3235ffffffff,35.0,0.0,15.0
84b3237ffffffff,66.0,0.0,30.0
84b3239ffffffff,2.0,0.0,0.0
84b3241ffffffff,14.0,0.0,0.0
84b3243ffffffff,4.0,0.0,0.0
84b3245ffffffff,1.0,0.0,0.0
84b3247ffffffff,12.0,0.0,0.0
84b324dffffffff,4.0,0.0,0.0
84b3253ffffffff,18.0,0.0,0.0
84b3255ffffffff,2.0,0.0,0.0
84b3257ffffffff,133.0,0.0,0.0
84b3261ffffffff,198.0,0.0,4.0
84b3263ffffffff,8.0,0.0,0.0
84b3265ffffffff,2.0,0.0,0.0
84b3269ffffffff,6.0,0.0,0.0
84b326bffffffff,7.0,0.0,0.0
84b326dffffffff,28.0,0.0,8.0
84b3289ffffffff,35.0,0.0,0.0
84b32a5ffffffff,69.0,0.0,25.0
84b32b7ffffffff,1.0,0.0,0.0
84b32bbffffffff,4.0,0.0,0.0
84b32c1ffffffff,4.0,0.0,0.0
84b32c3ffffffff,8.0,0.0,0.0
84b32c5ffffffff,18.0,0.0,0.0
84b32c7ffffffff,31.0,0.0,0.0
84b32cbffffffff,2.0,0.0,0.0
84b32cdffffffff,2.0,0.0,0.0
84b32d9ffffffff,5.0,0.0,0.0
84b32ddffffffff,1.0,0.0,0.0
84b32edffffffff,6.0,0.0,0.0
84b3301ffffffff,2.0,0.0,0.0
84b3303ffffffff,18.0,0.0,1.0
84b3313ffffffff,30.0,0.0,4.0
84b3317ffffffff,2.0,0.0,0.0
84b3341ffffffff,6.0,0.0,0.0
84b334bffffffff,53.0,0.0,7.0
84b334dffffffff,5.0,0.0,0.0
84b3351ffffffff,77.0,0.0,14.0
84b3355ffffffff,29.0,0.0,0.0
84b3357ffffffff,6.0,0.0,0.0
84b3359ffffffff,30.0,0.0,2.0
84b335dffffffff,94.0,0.0,4.0
84b342bffffffff,1.0,0.0,0.0
84b342dffffffff,10.0,0.0,5.0
84b3435ffffffff,4.0,0.0,0.0
84b343dffffffff,1.0,0.0,0.0
84b346dffffffff,1.0,0.0,0.0
84b3511ffffffff,164.0,0.0,22.0
84b3513ffffffff,226.0,0.0,14.0
84b3515ffffffff,101.0,0.0,32.0
84b3517ffffffff,39.0,0.0,0.0
84b3519ffffffff,154.0,0.0,23.0
84b351bffffffff,17.0,0.0,5.0
84b352bffffffff,5.0,0.0,0.0
84b352dffffffff,28.0,0.0,24.0
84b3531ffffffff,1.0,0.0,0.0
84b3539ffffffff,41.0,0.0,11.0
84b353bffffffff,13.0,0.0,5.0
84b353dffffffff,2.0,0.0,2.0
84b3541ffffffff,16.0,0.0,1.0
84b3543ffffffff,7.0,0.0,4.0
84b3545ffffffff,72.0,0.0,17.0
84b3547ffffffff,3.0,0.0,3.0
84b3549ffffffff,2.0,0.0,0.0
84b354bffffffff,283.0,0.0,89.0
84b3551ffffffff,10.0,0.0,0.0
84b3553ffffffff,29.0,0.0,10.0
84b3555ffffffff,6.0,0.0,0.0
84b355bffffffff,37.0,0.0,20.0
84b355dffffffff,367.0,0.0,118.0
84b3561ffffffff,35.0,0.0,11.0
84b3563ffffffff,4.0,0.0,4.0
84b3565ffffffff,8.0,0.0,3.0
84b3567ffffffff,2.0,0.0,2.0
84b356dffffffff,3.0,0.0,0.0
84b3585ffffffff,1.0,0.0,0.0
84b3589ffffffff,2.0,0.0,0.0
84b35a1ffffffff,3.0,0.0,2.0
84b35a3ffffffff,5.0,0.0,0.0
84b35a5ffffffff,2.0,0.0,2.0
84b35a7ffffffff,3.0,0.0,3.0
84b35a9ffffffff,5.0,0.0,0.0
84b35abffffffff,2.0,0.0,0.0
84b35adffffffff,13.0,0.0,4.0
84b35b3ffffffff,1.0,0.0,0.0
84b35c1ffffffff,3.0,0.0,0.0
84b35c5ffffffff,5.0,0.0,0.0
84b35c9ffffffff,43.0,0.0,0.0
84b35cdffffffff,23.0,0.0,0.0
84b35e1ffffffff,113.0,0.0,22.0
84b35e3ffffffff,53.0,0.0,2.0
84b35e5ffffffff,21.0,0.0,8.0
84b35e9ffffffff,96.0,0.0,8.0
84b35ebffffffff,49.0,0.0,2.0
84b35edffffffff,1.0,0.0,0.0
84b3723ffffffff,14.0,0.0,11.0
84b3731ffffffff,142.0,0.0,37.0
84b3733ffffffff,5.0,0.0,3.0
84b3735ffffffff,1.0,0.0,0.0
