cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
8426067ffffffff,12.0,0.0,0.0
842606bffffffff,4.0,0.0,0.0
842606dffffffff,6.0,0.0,0.0
8426081ffffffff,6.0,0.0,0.0
8426083ffffffff,7.0,0.0,0.0
8426085ffffffff,584.0,30.0,0.0
8426087ffffffff,129.0,2.0,0.0
8426089ffffffff,4.0,0.0,0.0
842608bffffffff,7.0,0.0,0.0
842608dffffffff,104.0,60.0,0.0
8426091ffffffff,14.0,0.0,0.0
8426093ffffffff,13.0,0.0,0.0
8426095ffffffff,8.0,0.0,0.0
8426097ffffffff,9.0,0.0,0.0
8426099ffffffff,133.0,2.0,0.0
842609bffffffff,13.0,0.0,0.0
842609dffffffff,12.0,0.0,0.0
84260a1ffffffff,1003.0,0.0,0.0
84260a3ffffffff,32.0,0.0,0.0
84260a5ffffffff,10.0,2.0,0.0
84260a7ffffffff,50.0,0.0,0.0
84260a9ffffffff,435.0,2.0,0.0
84260abffffffff,19.0,0.0,0.0
84260adffffffff,238.0,0.0,0.0
84260b1ffffffff,47.0,1.0,0.0
84260b3ffffffff,166.0,2.0,0.0
84260b5ffffffff,30.0,0.0,0.0
84260b7ffffffff,44.0,0.0,0.0
84260b9ffffffff,474.0,30.0,0.0
84260bbffffffff,125.0,2.0,0.0
84260bdffffffff,69.0,11.0,0.0
84260c1ffffffff,24.0,0.0,0.0
84260c3ffffffff,8.0,0.0,0.0
84260c7ffffffff,9.0,0.0,0.0
84260c9ffffffff,32.0,2.0,0.0
84260cbffffffff,24.0,0.0,0.0
84260cdffffffff,2.0,0.0,0.0
84260d1ffffffff,30.0,0.0,0.0
84260d3ffffffff,23.0,0.0,0.0
84260d5ffffffff,12.0,0.0,0.0
84260d7ffffffff,8.0,0.0,0.0
84260d9ffffffff,855.0,12.0,0.0
84260dbffffffff,2.0,0.0,0.0
84260ddffffffff,70.0,0.0,0.0
84260e1ffffffff,23.0,10.0,0.0
84260e3ffffffff,617.0,52.0,0.0
84260e7ffffffff,67.0,2.0,0.0
84260e9ffffffff,40.0,5.0,0.0
84260ebffffffff,199.0,5.0,0.0
84260edffffffff,21.0,0.0,0.0
8426101ffffffff,3.0,0.0,0.0
8426103ffffffff,12.0,0.0,0.0
8426107ffffffff,24.0,0.0,0.0
8426109ffffffff,1.0,0.0,0.0
842610bffffffff,16.0,0.0,0.0
842610dffffffff,40.0,2.0,0.0
8426111ffffffff,58.0,2.0,0.0
8426113ffffffff,7.0,1.0,0.0
8426115ffffffff,40.0,1.0,0.0
8426117ffffffff,20.0,0.0,0.0
8426119ffffffff,4.0,0.0,0.0
842611bffffffff,94.0,1.0,0.0
842611dffffffff,99.0,3.0,0.0
8426121ffffffff,19.0,0.0,0.0
8426123ffffffff,23.0,1.0,0.0
8426125ffffffff,18.0,0.0,0.0
8426127ffffffff,218.0,1.0,0.0
8426129ffffffff,3.0,0.0,0.0
842612bffffffff,8.0,2.0,0.0
842612dffffffff,22.0,0.0,0.0
8426133ffffffff,6.0,0.0,0.0
8426135ffffffff,1.0,0.0,0.0
8426137ffffffff,2.0,0.0,0.0
8426139ffffffff,24.0,0.0,0.0
842613bffffffff,2.0,0.0,0.0
8426141ffffffff,2.0,0.0,0.0
8426143ffffffff,2.0,0.0,0.0
8426147ffffffff,6.0,0.0,0.0
8426149ffffffff,1.0,0.0,0.0
842614bffffffff,84.0,5.0,0.0
8426151ffffffff,8.0,0.0,0.0
8426155ffffffff,4.0,0.0,0.0
8426159ffffffff,4.0,0.0,0.0
842615bffffffff,34.0,4.0,0.0
842615dffffffff,4.0,0.0,0.0
8426161ffffffff,72.0,4.0,0.0
8426163ffffffff,13.0,0.0,0.0
8426165ffffffff,59.0,3.0,0.0
8426167ffffffff,2.0,0.0,0.0
842616bffffffff,9.0,0.0,0.0
8426181ffffffff,6.0,2.0,0.0
8426183ffffffff,114.0,5.0,0.0
8426185ffffffff,7.0,0.0,0.0
8426187ffffffff,30.0,0.0,0.0
8426189ffffffff,15.0,0.0,0.0
842618bffffffff,191.0,1.0,0.0
842618dffffffff,26.0,0.0,0.0
8426191ffffffff,10.0,2.0,0.0
8426193ffffffff,24.0,0.0,0.0
8426195ffffffff,6.0,0.0,0.0
8426197ffffffff,55.0,2.0,0.0
8426199ffffffff,21.0,6.0,0.0
842619bffffffff,4.0,3.0,0.0
842619dffffffff,84.0,3.0,0.0
84261a1ffffffff,2.0,0.0,0.0
84261a3ffffffff,6.0,2.0,0.0
84261a5ffffffff,4.0,2.0,0.0
84261a7ffffffff,21.0,0.0,0.0
84261a9ffffffff,31.0,0.0,0.0
84261abffffffff,13.0,0.0,0.0
84261adffffffff,17.0,4.0,0.0
84261b1ffffffff,43.0,6.0,0.0
84261b3ffffffff,41.0,2.0,0.0
84261b5ffffffff,11.0,1.0,0.0
84261b7ffffffff,38.0,0.0,0.0
84261b9ffffffff,18.0,4.0,0.0
84261bbffffffff,15.0,2.0,0.0
84261bdffffffff,5.0,0.0,0.0
84261c3ffffffff,2.0,0.0,0.0
84261c5ffffffff,13.0,0.0,0.0
84261c7ffffffff,54.0,0.0,0.0
84261c9ffffffff,3.0,0.0,0.0
84261cbffffffff,2.0,0.0,0.0
84261cdffffffff,8.0,0.0,0.0
84261d1ffffffff,8.0,0.0,0.0
84261d3ffffffff,15.0,2.0,0.0
84261d5ffffffff,8.0,0.0,0.0
84261d7ffffffff,18.0,1.0,0.0
84261d9ffffffff,3.0,0.0,0.0
84261dbffffffff,47.0,0.0,0.0
84261ddffffffff,6.0,0.0,0.0
84261e1ffffffff,11.0,0.0,0.0
84261e3ffffffff,4.0,0.0,0.0
84261e5ffffffff,5.0,0.0,0.0
84261e7ffffffff,22.0,2.0,0.0
84261e9ffffffff,27.0,0.0,0.0
84261ebffffffff,14.0,0.0,0.0
84261edffffffff,3.0,0.0,0.0
8426201ffffffff,58.0,2.0,0.0
8426203ffffffff,70.0,0.0,0.0
8426205ffffffff,97.0,4.0,0.0
8426207ffffffff,72.0,0.0,0.0
8426209ffffffff,26.0,0.0,0.0
842620bffffffff,526.0,6.0,0.0
842620dffffffff,142.0,3.0,0.0
8426211ffffffff,88.0,0.0,0.0
8426213ffffffff,98.0,0.0,0.0
8426215ffffffff,75.0,1.0,0.0
8426217ffffffff,29.0,0.0,0.0
8426219ffffffff,425.0,11.0,0.0
842621bffffffff,524.0,10.0,0.0
842621dffffffff,143.0,4.0,0.0
8426221ffffffff,61.0,0.0,0.0
8426223ffffffff,69.0,1.0,0.0
8426225ffffffff,29.0,0.0,0.0
8426229ffffffff,36.0,13.0,0.0
842622bffffffff,63.0,0.0,0.0
842622dffffffff,85.0,5.0,0.0
8426231ffffffff,97.0,0.0,0.0
8426233ffffffff,45.0,0.0,0.0
8426235ffffffff,65.0,1.0,0.0
8426237ffffffff,83.0,0.0,0.0
8426239ffffffff,13.0,0.0,0.0
842623bffffffff,67.0,0.0,0.0
842623dffffffff,85.0,0.0,0.0
8426241ffffffff,18.0,0.0,0.0
8426243ffffffff,73.0,0.0,0.0
8426245ffffffff,583.0,3.0,0.0
8426247ffffffff,10.0,4.0,0.0
8426249ffffffff,526.0,8.0,0.0
842624bffffffff,76.0,0.0,0.0
842624dffffffff,10.0,0.0,0.0
8426251ffffffff,37.0,0.0,0.0
8426253ffffffff,50.0,0.0,0.0
8426255ffffffff,38.0,0.0,0.0
8426257ffffffff,201.0,2.0,0.0
8426259ffffffff,42.0,0.0,0.0
842625bffffffff,25.0,0.0,0.0
842625dffffffff,35.0,0.0,0.0
8426261ffffffff,257.0,46.0,0.0
8426263ffffffff,132.0,7.0,0.0
8426265ffffffff,172.0,14.0,0.0
8426267ffffffff,25.0,1.0,0.0
8426269ffffffff,676.0,117.0,0.0
842626bffffffff,97.0,5.0,0.0
842626dffffffff,126.0,33.0,0.0
8426281ffffffff,36.0,0.0,0.0
8426283ffffffff,57.0,0.0,0.0
8426285ffffffff,8.0,0.0,0.0
8426287ffffffff,11.0,1.0,0.0
8426289ffffffff,226.0,7.0,0.0
842628bffffffff,29.0,0.0,0.0
842628dffffffff,63.0,4.0,0.0
8426291ffffffff,424.0,0.0,0.0
8426293ffffffff,136.0,8.0,0.0
8426295ffffffff,12.0,0.0,0.0
8426297ffffffff,16.0,0.0,0.0
8426299ffffffff,39.0,1.0,0.0
842629bffffffff,15.0,0.0,0.0
842629dffffffff,11.0,1.0,0.0
84262a1ffffffff,38.0,0.0,0.0
84262a3ffffffff,2.0,0.0,0.0
84262a5ffffffff,5.0,0.0,0.0
84262a7ffffffff,12.0,0.0,0.0
84262a9ffffffff,36.0,3.0,0.0
84262abffffffff,13.0,1.0,0.0
84262adffffffff,88.0,2.0,0.0
84262b1ffffffff,31.0,2.0,0.0
84262b3ffffffff,815.0,6.0,0.0
84262b5ffffffff,18.0,0.0,0.0
84262b7ffffffff,94.0,0.0,0.0
84262b9ffffffff,15.0,0.0,0.0
84262bbffffffff,18.0,0.0,0.0
84262bdffffffff,4.0,0.0,0.0
84262c1ffffffff,743.0,14.0,0.0
84262c3ffffffff,171.0,5.0,0.0
84262c5ffffffff,109.0,0.0,0.0
84262c7ffffffff,143.0,8.0,0.0
84262c9ffffffff,1508.0,17.0,0.0
84262cbffffffff,154.0,3.0,0.0
84262cdffffffff,4356.0,89.0,0.0
84262d1ffffffff,110.0,12.0,0.0
84262d3ffffffff,28.0,0.0,0.0
84262d5ffffffff,83.0,1.0,0.0
84262d9ffffffff,344.0,15.0,0.0
84262dbffffffff,405.0,16.0,0.0
84262ddffffffff,522.0,25.0,0.0
84262e1ffffffff,118.0,9.0,0.0
84262e3ffffffff,85.0,0.0,0.0
84262e5ffffffff,53.0,0.0,0.0
84262e7ffffffff,109.0,10.0,0.0
84262e9ffffffff,68.0,0.0,0.0
84262ebffffffff,168.0,4.0,0.0
84262edffffffff,54.0,0.0,0.0
8426301ffffffff,5.0,0.0,0.0
8426305ffffffff,4.0,0.0,0.0
8426307ffffffff,4.0,0.0,0.0
8426309ffffffff,5.0,0.0,0.0
842630bffffffff,4.0,0.0,0.0
842630dffffffff,38.0,1.0,0.0
8426311ffffffff,9.0,0.0,0.0
8426313ffffffff,5.0,0.0,0.0
8426315ffffffff,3.0,0.0,0.0
8426319ffffffff,13.0,2.0,0.0
842631dffffffff,9.0,2.0,0.0
8426325ffffffff,1.0,0.0,0.0
842632bffffffff,4.0,0.0,0.0
842632dffffffff,2.0,0.0,0.0
8426333ffffffff,6.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0
8426337ffffffff,72.0,0.0,0.0
842633bffffffff,2.0,0.0,0.0
8426341ffffffff,176.0,22.0,0.0
8426345ffffffff,40.0,9.0,0.0
8426347ffffffff,40.0,0.0,0.0
8426349ffffffff,52.0,0.0,0.0
842634bffffffff,165.0,24.0,0.0
842634dffffffff,112.0,24.0,0.0
8426351ffffffff,21.0,1.0,0.0
8426353ffffffff,4.0,0.0,0.0
8426355ffffffff,20.0,0.0,0.0
8426357ffffffff,50.0,0.0,0.0
8426359ffffffff,82.0,2.0,0.0
842635bffffffff,16.0,2.0,0.0
842635dffffffff,11.0,0.0,0.0
8426361ffffffff,22.0,3.0,0.0
8426363ffffffff,65.0,11.0,0.0
8426365ffffffff,38.0,2.0,0.0
8426367ffffffff,6.0,0.0,0.0
8426369ffffffff,305.0,93.0,0.0
842636bffffffff,35.0,0.0,0.0
842636dffffffff,17.0,7.0,0.0
8426401ffffffff,8.0,1.0,0.0
8426403ffffffff,2.0,0.0,0.0
8426405ffffffff,127.0,4.0,0.0
8426407ffffffff,6.0,0.0,0.0
8426409ffffffff,129.0,4.0,0.0
842640bffffffff,2.0,1.0,0.0
842640dffffffff,394.0,4.0,0.0
8426411ffffffff,30.0,3.0,0.0
8426413ffffffff,37.0,2.0,0.0
8426415ffffffff,281.0,97.0,0.0
8426417ffffffff,66.0,5.0,0.0
8426419ffffffff,3.0,0.0,0.0
842641bffffffff,7.0,0.0,0.0
842641dffffffff,47.0,13.0,0.0
8426421ffffffff,14.0,2.0,0.0
8426423ffffffff,12.0,0.0,0.0
8426425ffffffff,126.0,0.0,0.0
8426427ffffffff,12.0,0.0,0.0
8426429ffffffff,170.0,0.0,0.0
842642bffffffff,53.0,0.0,0.0
842642dffffffff,12.0,0.0,0.0
8426431ffffffff,14.0,0.0,0.0
8426433ffffffff,10.0,0.0,0.0
8426437ffffffff,17.0,0.0,0.0
8426439ffffffff,158.0,4.0,0.0
842643bffffffff,101.0,8.0,0.0
842643dffffffff,21.0,0.0,0.0
8426441ffffffff,12.0,2.0,0.0
8426443ffffffff,19.0,0.0,0.0
8426445ffffffff,15.0,5.0,0.0
8426447ffffffff,4.0,0.0,0.0
8426449ffffffff,22.0,4.0,0.0
842644bffffffff,9.0,0.0,0.0
842644dffffffff,174.0,5.0,0.0
8426451ffffffff,2.0,0.0,0.0
8426453ffffffff,5.0,0.0,0.0
8426455ffffffff,19.0,7.0,0.0
8426457ffffffff,13.0,4.0,0.0
8426459ffffffff,33.0,8.0,0.0
842645bffffffff,6.0,3.0,0.0
842645dffffffff,38.0,0.0,0.0
8426461ffffffff,370.0,14.0,0.0
8426463ffffffff,1487.0,20.0,0.0
8426465ffffffff,6.0,0.0,0.0
8426467ffffffff,33.0,7.0,0.0
8426469ffffffff,18.0,3.0,0.0
842646bffffffff,288.0,8.0,0.0
842646dffffffff,80.0,0.0,0.0
8426481ffffffff,23.0,0.0,0.0
8426483ffffffff,5.0,0.0,0.0
8426485ffffffff,2.0,0.0,0.0
8426487ffffffff,3.0,0.0,0.0
8426489ffffffff,85.0,0.0,0.0
842648bffffffff,23.0,0.0,0.0
842648dffffffff,12.0,0.0,0.0
8426491ffffffff,3.0,0.0,0.0
8426493ffffffff,146.0,0.0,0.0
8426495ffffffff,14.0,0.0,0.0
8426497ffffffff,20.0,0.0,0.0
8426499ffffffff,2.0,0.0,0.0
842649bffffffff,33.0,1.0,0.0
842649dffffffff,6.0,0.0,0.0
84264a1ffffffff,7.0,0.0,0.0
84264a5ffffffff,2.0,0.0,0.0
84264a7ffffffff,41.0,0.0,0.0
84264a9ffffffff,5.0,0.0,0.0
84264adffffffff,15.0,0.0,0.0
84264b7ffffffff,10.0,2.0,0.0
