cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
84120a1ffffffff,6.0,0.0,0.0,0.0
84120a5ffffffff,2.0,0.0,0.0,0.0
84120b7ffffffff,2.0,0.0,0.0,0.0
841218bffffffff,2.0,0.0,0.0,0.0
84121bbffffffff,27.0,0.0,0.0,0.0
84121bdffffffff,22.0,0.0,0.0,0.0
84121e3ffffffff,2.0,0.0,0.0,0.0
8412299ffffffff,1.0,0.0,0.0,0.0
8412401ffffffff,4.0,0.0,0.0,0.0
8412415ffffffff,1.0,0.0,0.0,0.0
8412419ffffffff,2.0,0.0,0.0,0.0
841241dffffffff,2.0,0.0,0.0,0.0
8412433ffffffff,17.0,0.0,0.0,0.0
8412437ffffffff,4.0,0.0,0.0,0.0
841244bffffffff,2.0,0.0,0.0,0.0
841246bffffffff,2.0,0.0,0.0,0.0
84124a7ffffffff,2.0,0.0,0.0,0.0
84124b5ffffffff,35.0,0.0,0.0,0.0
84124b7ffffffff,41.0,0.0,0.0,0.0
84124bbffffffff,2.0,0.0,0.0,0.0
84124bdffffffff,4.0,0.0,0.0,0.0
84124d1ffffffff,5.0,0.0,0.0,0.0
84124dbffffffff,7.0,0.0,0.0,0.0
84124e5ffffffff,1.0,0.0,0.0,0.0
8412501ffffffff,1.0,0.0,0.0,0.0
8412505ffffffff,94.0,2.0,0.0,0.0
8412507ffffffff,2.0,0.0,0.0,0.0
8412511ffffffff,14.0,2.0,0.0,0.0
8412513ffffffff,1.0,0.0,0.0,0.0
8412515ffffffff,169.0,18.0,0.0,0.0
8412517ffffffff,2.0,0.0,0.0,0.0
841251dffffffff,44.0,1.0,0.0,0.0
8412521ffffffff,13.0,0.0,0.0,0.0
8412523ffffffff,14.0,0.0,0.0,0.0
8412525ffffffff,18.0,0.0,0.0,0.0
8412527ffffffff,9.0,0.0,0.0,0.0
841252bffffffff,3.0,0.0,0.0,0.0
841252dffffffff,5.0,0.0,0.0,0.0
8412535ffffffff,36.0,4.0,0.0,0.0
8412537ffffffff,4.0,0.0,0.0,0.0
8412539ffffffff,15.0,4.0,0.0,0.0
841253bffffffff,8.0,0.0,0.0,0.0
8412543ffffffff,32.0,1.0,0.0,0.0
8412549ffffffff,26.0,0.0,0.0,0.0
841254bffffffff,8.0,2.0,0.0,0.0
8412555ffffffff,7.0,0.0,0.0,0.0
8412569ffffffff,2.0,0.0,0.0,0.0
8412581ffffffff,8.0,0.0,0.0,0.0
8412583ffffffff,11.0,0.0,0.0,0.0
8412585ffffffff,1.0,0.0,0.0,0.0
8412589ffffffff,2.0,0.0,0.0,0.0
841258bffffffff,2.0,0.0,0.0,0.0
841258dffffffff,5.0,0.0,0.0,0.0
8412591ffffffff,74.0,0.0,0.0,0.0
8412593ffffffff,9.0,0.0,0.0,0.0
8412595ffffffff,10.0,0.0,0.0,0.0
8412597ffffffff,145.0,7.0,0.0,0.0
8412599ffffffff,12.0,0.0,0.0,0.0
841259dffffffff,4.0,0.0,0.0,0.0
84125a3ffffffff,2.0,0.0,0.0,0.0
84125a5ffffffff,4.0,0.0,0.0,0.0
84125abffffffff,4.0,0.0,0.0,0.0
84125adffffffff,6.0,0.0,0.0,0.0
84125b9ffffffff,4.0,0.0,0.0,0.0
84125bdffffffff,3.0,0.0,0.0,0.0
84125c7ffffffff,6.0,0.0,0.0,0.0
84125d1ffffffff,10.0,0.0,0.0,0.0
84125d5ffffffff,2.0,0.0,0.0,0.0
84125d7ffffffff,13.0,8.0,0.0,0.0
84125d9ffffffff,41.0,0.0,0.0,0.0
84125dbffffffff,21.0,0.0,0.0,0.0
84125e1ffffffff,5.0,0.0,0.0,0.0
84125e3ffffffff,1.0,0.0,0.0,0.0
84125e5ffffffff,2.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0
84126b1ffffffff,2.0,0.0,0.0,0.0
8412721ffffffff,4.0,0.0,0.0,0.0
8412723ffffffff,75.0,2.0,0.0,0.0
8412805ffffffff,160.0,2.0,0.0,0.0
841280dffffffff,4.0,0.0,0.0,0.0
8412821ffffffff,7.0,0.0,0.0,0.0
841283dffffffff,2.0,0.0,0.0,0.0
8412847ffffffff,31.0,0.0,0.0,0.0
8412865ffffffff,17.0,0.0,0.0,0.0
8412869ffffffff,2.0,0.0,0.0,0.0
841286dffffffff,95.0,1.0,0.0,0.0
8412887ffffffff,9.0,0.0,0.0,0.0
8412891ffffffff,2.0,0.0,0.0,0.0
8412893ffffffff,5.0,0.0,0.0,0.0
8412895ffffffff,2.0,0.0,0.0,0.0
8412897ffffffff,2.0,0.0,0.0,0.0
8412899ffffffff,7.0,0.0,0.0,0.0
841289bffffffff,85.0,0.0,0.0,0.0
84128bdffffffff,457.0,0.0,0.0,0.0
84128d1ffffffff,10.0,0.0,0.0,0.0
84128d3ffffffff,32.0,0.0,0.0,0.0
84128d9ffffffff,2.0,0.0,0.0,0.0
84128dbffffffff,2.0,0.0,0.0,0.0
8412905ffffffff,2.0,0.0,0.0,0.0
8412907ffffffff,9.0,0.0,0.0,0.0
8412909ffffffff,56.0,0.0,0.0,0.0
841290dffffffff,3.0,0.0,0.0,0.0
8412939ffffffff,1.0,0.0,0.0,0.0
841293dffffffff,4.0,0.0,0.0,0.0
8412941ffffffff,2.0,0.0,0.0,0.0
8412943ffffffff,13.0,0.0,0.0,0.0
8412947ffffffff,64.0,2.0,0.0,0.0
8412949ffffffff,19.0,0.0,0.0,0.0
841296bffffffff,2.0,0.0,0.0,0.0
8412989ffffffff,2.0,0.0,0.0,0.0
841298dffffffff,15.0,0.0,0.0,0.0
8412993ffffffff,6.0,0.0,0.0,0.0
8412995ffffffff,3.0,0.0,0.0,0.0
8412997ffffffff,6.0,0.0,0.0,0.0
84129abffffffff,8.0,2.0,0.0,0.0
84129b7ffffffff,12.0,0.0,0.0,0.0
84129b9ffffffff,85.0,4.0,0.0,0.0
84129bbffffffff,237.0,30.0,0.0,0.0
84129bdffffffff,13.0,0.0,0.0,0.0
84129c3ffffffff,4.0,0.0,0.0,0.0
84129c7ffffffff,2.0,0.0,0.0,0.0
84129c9ffffffff,16.0,0.0,0.0,0.0
84129cdffffffff,5.0,0.0,0.0,0.0
84129d9ffffffff,9.0,0.0,0.0,0.0
8412a25ffffffff,50.0,0.0,0.0,0.0
8412a97ffffffff,6.0,0.0,0.0,0.0
8412aa3ffffffff,2.0,0.0,0.0,0.0
8412ab3ffffffff,15.0,0.0,0.0,0.0
8412ab5ffffffff,25.0,0.0,0.0,0.0
8412ab7ffffffff,4.0,0.0,0.0,0.0
8412abdffffffff,3.0,0.0,0.0,0.0
8412ad7ffffffff,54.0,11.0,0.0,0.0
8412b01ffffffff,137.0,0.0,0.0,0.0
8412b03ffffffff,320.0,0.0,0.0,0.0
8412b05ffffffff,6.0,0.0,0.0,0.0
8412b0bffffffff,4.0,0.0,0.0,0.0
8412b0dffffffff,4.0,0.0,0.0,0.0
8412b13ffffffff,2.0,0.0,0.0,0.0
8412b15ffffffff,3.0,0.0,0.0,0.0
8412b17ffffffff,5.0,0.0,0.0,0.0
8412b1bffffffff,1.0,0.0,0.0,0.0
8412b29ffffffff,3.0,0.0,0.0,0.0
8412b33ffffffff,14.0,0.0,0.0,0.0
8412b3bffffffff,3.0,0.0,0.0,0.0
8412b41ffffffff,7.0,0.0,0.0,0.0
8412b43ffffffff,17.0,0.0,0.0,0.0
8412b45ffffffff,2.0,0.0,0.0,0.0
8412b47ffffffff,6.0,0.0,0.0,0.0
8412b49ffffffff,38.0,0.0,0.0,0.0
8412b4bffffffff,79.0,0.0,0.0,0.0
8412b4dffffffff,4.0,0.0,0.0,0.0
8412b53ffffffff,5.0,0.0,0.0,0.0
8412b55ffffffff,12.0,0.0,0.0,0.0
8412b63ffffffff,33.0,0.0,0.0,0.0
8412c01ffffffff,3.0,0.0,0.0,0.0
8412c03ffffffff,13.0,0.0,0.0,0.0
8412c05ffffffff,16.0,0.0,0.0,0.0
8412c07ffffffff,210.0,0.0,0.0,0.0
8412c0bffffffff,6.0,0.0,0.0,0.0
8412c0dffffffff,2.0,0.0,0.0,0.0
8412c11ffffffff,311.0,3.0,0.0,0.0
8412c13ffffffff,36.0,0.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0,0.0
8412c19ffffffff,3.0,0.0,0.0,0.0
8412c1bffffffff,437.0,79.0,0.0,0.0
8412c1dffffffff,181.0,8.0,0.0,0.0
8412c21ffffffff,208.0,2.0,0.0,0.0
8412c23ffffffff,8.0,0.0,0.0,0.0
8412c25ffffffff,2.0,0.0,0.0,0.0
8412c29ffffffff,1.0,0.0,0.0,0.0
8412c33ffffffff,255.0,0.0,0.0,0.0
8412c35ffffffff,5.0,0.0,0.0,0.0
8412c37ffffffff,10.0,0.0,0.0,0.0
8412c39ffffffff,137.0,0.0,0.0,0.0
8412c3bffffffff,337.0,0.0,0.0,0.0
8412c47ffffffff,3.0,0.0,0.0,0.0
8412c49ffffffff,1.0,0.0,0.0,0.0
8412c53ffffffff,4.0,0.0,0.0,0.0
8412c5bffffffff,1.0,0.0,0.0,0.0
8412c5dffffffff,4.0,0.0,0.0,0.0
8412c81ffffffff,13.0,1.0,0.0,0.0
8412c83ffffffff,10.0,0.0,0.0,0.0
8412c85ffffffff,120.0,3.0,0.0,0.0
8412c87ffffffff,170.0,5.0,0.0,0.0
8412c89ffffffff,39.0,2.0,0.0,0.0
8412c8bffffffff,52.0,0.0,0.0,0.0
8412c8dffffffff,4.0,0.0,0.0,0.0
8412c91ffffffff,2.0,0.0,0.0,0.0
8412c95ffffffff,4.0,0.0,0.0,0.0
8412c97ffffffff,22.0,2.0,0.0,0.0
8412c9bffffffff,17.0,0.0,0.0,0.0
8412c9dffffffff,60.0,0.0,0.0,0.0
8412ca1ffffffff,1.0,0.0,0.0,0.0
8412ca3ffffffff,4.0,0.0,0.0,0.0
8412ca5ffffffff,34.0,0.0,0.0,0.0
8412ca7ffffffff,5.0,0.0,0.0,0.0
8412cabffffffff,24.0,1.0,0.0,0.0
8412cadffffffff,133.0,0.0,0.0,0.0
8412cb1ffffffff,27.0,0.0,0.0,0.0
8412cb5ffffffff,45.0,0.0,0.0,0.0
8412cb9ffffffff,30.0,6.0,0.0,0.0
8412cbbffffffff,42.0,0.0,0.0,0.0
8412cbdffffffff,43.0,0.0,0.0,0.0
8412cc1ffffffff,1172.0,37.0,0.0,0.0
8412cc3ffffffff,9.0,0.0,0.0,0.0
8412cc5ffffffff,85.0,2.0,0.0,0.0
8412cc7ffffffff,100.0,0.0,0.0,0.0
8412cc9ffffffff,1220.0,32.0,0.0,0.0
8412ccbffffffff,10.0,0.0,0.0,0.0
8412ccdffffffff,4121.0,141.0,0.0,0.0
8412cd1ffffffff,2.0,0.0,0.0,0.0
8412cd3ffffffff,23.0,0.0,0.0,0.0
8412cd5ffffffff,4.0,0.0,0.0,0.0
8412cd7ffffffff,11.0,0.0,0.0,0.0
8412cd9ffffffff,192.0,4.0,0.0,0.0
8412cdbffffffff,38.0,0.0,0.0,0.0
8412cddffffffff,5.0,0.0,0.0,0.0
8412ce1ffffffff,5.0,0.0,0.0,0.0
8412ce3ffffffff,20.0,2.0,0.0,0.0
8412ce5ffffffff,50.0,0.0,0.0,0.0
8412ce7ffffffff,39.0,0.0,0.0,0.0
8412ce9ffffffff,2.0,0.0,0.0,0.0
8412cebffffffff,12.0,0.0,0.0,0.0
8412d01ffffffff,83.0,4.0,0.0,0.0
8412d03ffffffff,63.0,9.0,0.0,0.0
8412d05ffffffff,6.0,0.0,0.0,0.0
8412d07ffffffff,7.0,0.0,0.0,0.0
8412d09ffffffff,2.0,0.0,0.0,0.0
8412d0bffffffff,39.0,2.0,0.0,0.0
8412d0dffffffff,7.0,0.0,0.0,0.0
8412d11ffffffff,306.0,35.0,0.0,0.0
8412d15ffffffff,6.0,0.0,0.0,0.0
8412d17ffffffff,1197.0,61.0,0.0,0.0
8412d19ffffffff,833.0,40.0,0.0,0.0
8412d1bffffffff,3.0,0.0,0.0,0.0
8412d1dffffffff,5.0,0.0,0.0,0.0
8412d21ffffffff,2.0,0.0,0.0,0.0
8412d27ffffffff,4.0,2.0,0.0,0.0
8412d29ffffffff,9.0,0.0,0.0,0.0
8412d2dffffffff,18.0,0.0,0.0,0.0
8412d31ffffffff,1.0,0.0,0.0,0.0
8412d33ffffffff,255.0,5.0,0.0,0.0
8412d35ffffffff,8.0,0.0,0.0,0.0
8412d37ffffffff,13.0,0.0,0.0,0.0
8412d39ffffffff,55.0,0.0,0.0,0.0
8412d3bffffffff,167.0,20.0,0.0,0.0
8412d3dffffffff,14.0,0.0,0.0,0.0
8412d41ffffffff,29.0,0.0,0.0,0.0
8412d43ffffffff,5.0,0.0,0.0,0.0
8412d45ffffffff,3.0,0.0,0.0,0.0
8412d47ffffffff,3.0,0.0,0.0,0.0
8412d4dffffffff,7.0,0.0,0.0,0.0
8412d53ffffffff,2.0,0.0,0.0,0.0
8412d57ffffffff,44.0,0.0,0.0,0.0
8412d5dffffffff,10.0,0.0,0.0,0.0
8412d61ffffffff,4.0,0.0,0.0,0.0
8412d63ffffffff,107.0,0.0,0.0,0.0
8412d65ffffffff,4.0,0.0,0.0,0.0
8412d67ffffffff,5.0,0.0,0.0,0.0
8412d6bffffffff,2.0,0.0,0.0,0.0
8412d81ffffffff,56.0,0.0,0.0,0.0
8412d83ffffffff,6.0,0.0,0.0,0.0
8412d85ffffffff,22.0,0.0,0.0,0.0
8412d87ffffffff,49.0,0.0,0.0,0.0
8412d89ffffffff,178.0,0.0,0.0,0.0
8412d8dffffffff,15.0,0.0,0.0,0.0
8412d91ffffffff,8.0,0.0,0.0,0.0
8412d93ffffffff,11.0,0.0,0.0,0.0
8412d95ffffffff,182.0,0.0,0.0,0.0
8412d97ffffffff,147.0,0.0,0.0,0.0
8412d99ffffffff,5.0,1.0,0.0,0.0
8412d9bffffffff,15.0,0.0,0.0,0.0
8412d9dffffffff,343.0,85.0,0.0,0.0
8412da1ffffffff,11.0,0.0,0.0,0.0
8412da3ffffffff,4.0,0.0,0.0,0.0
8412da5ffffffff,41.0,5.0,0.0,0.0
8412da7ffffffff,53.0,0.0,0.0,0.0
8412da9ffffffff,35.0,0.0,0.0,0.0
8412dabffffffff,28.0,0.0,0.0,0.0
8412dadffffffff,12.0,0.0,0.0,0.0
8412db1ffffffff,270.0,14.0,0.0,0.0
8412db3ffffffff,288.0,4.0,0.0,0.0
8412db5ffffffff,60.0,0.0,0.0,0.0
8412db7ffffffff,589.0,28.0,0.0,0.0
8412db9ffffffff,235.0,10.0,0.0,0.0
8412dbbffffffff,63.0,0.0,0.0,0.0
8412dbdffffffff,61.0,0.0,0.0,0.0
8412dc1ffffffff,135.0,4.0,0.0,0.0
8412dc3ffffffff,423.0,0.0,0.0,0.0
8412dc5ffffffff,10.0,0.0,0.0,0.0
8412dc7ffffffff,104.0,2.0,0.0,0.0
8412dc9ffffffff,178.0,2.0,0.0,0.0
8412dcbffffffff,8.0,0.0,0.0,0.0
8412dcdffffffff,2.0,0.0,0.0,0.0
8412dd1ffffffff,6.0,0.0,0.0,0.0
8412dd3ffffffff,59.0,0.0,0.0,0.0
8412dd5ffffffff,286.0,0.0,0.0,0.0
8412dd7ffffffff,652.0,33.0,0.0,0.0
8412dd9ffffffff,3.0,0.0,0.0,0.0
8412ddbffffffff,628.0,0.0,0.0,0.0
8412dddffffffff,35.0,0.0,0.0,0.0
8412de1ffffffff,4.0,0.0,0.0,0.0
8412de3ffffffff,20.0,0.0,0.0,0.0
8412de5ffffffff,1234.0,22.0,0.0,0.0
8412de7ffffffff,45.0,1.0,0.0,0.0
8412dedffffffff,182.0,0.0,0.0,0.0
8412e0bffffffff,3.0,0.0,0.0,0.0
8412e11ffffffff,18.0,0.0,0.0,0.0
8412e13ffffffff,348.0,4.0,0.0,0.0
8412e15ffffffff,12.0,0.0,0.0,0.0
8412e17ffffffff,20.0,0.0,0.0,0.0
8412e1bffffffff,20.0,2.0,0.0,0.0
8412e1dffffffff,4.0,0.0,0.0,0.0
8412e23ffffffff,2.0,0.0,0.0,0.0
8412e27ffffffff,11.0,0.0,0.0,0.0
8412e31ffffffff,2.0,0.0,0.0,0.0
8412e33ffffffff,2.0,0.0,0.0,0.0
8412e39ffffffff,8.0,0.0,0.0,0.0
8412e3bffffffff,2.0,0.0,0.0,0.0
8412e4bffffffff,4.0,0.0,0.0,0.0
8412e4dffffffff,6.0,0.0,0.0,0.0
8412e53ffffffff,7.0,0.0,0.0,0.0
8412e57ffffffff,2.0,0.0,0.0,0.0
8412e59ffffffff,2.0,0.0,0.0,0.0
8412e5bffffffff,2.0,0.0,0.0,0.0
8412e81ffffffff,3.0,0.0,0.0,0.0
8412e83ffffffff,2.0,0.0,0.0,0.0
8412e85ffffffff,1.0,0.0,0.0,0.0
8412e87ffffffff,33.0,3.0,0.0,0.0
8412e89ffffffff,35.0,0.0,0.0,0.0
8412e8bffffffff,10.0,0.0,0.0,0.0
8412e8dffffffff,91.0,0.0,0.0,0.0
8412e93ffffffff,2.0,0.0,0.0,0.0
8412e95ffffffff,12.0,0.0,0.0,0.0
8412e97ffffffff,4.0,0.0,0.0,0.0
8412e99ffffffff,5.0,0.0,0.0,0.0
8412ea1ffffffff,25.0,0.0,0.0,0.0
8412ea3ffffffff,257.0,4.0,0.0,0.0
8412ea5ffffffff,199.0,4.0,0.0,0.0
8412ea7ffffffff,154.0,2.0,0.0,0.0
8412ea9ffffffff,12.0,0.0,0.0,0.0
8412eabffffffff,6.0,0.0,0.0,0.0
8412eadffffffff,14.0,0.0,0.0,0.0
8412eb1ffffffff,2.0,0.0,0.0,0.0
8412eb3ffffffff,16.0,0.0,0.0,0.0
8412eb5ffffffff,16.0,0.0,0.0,0.0
8412eb7ffffffff,3.0,0.0,0.0,0.0
8412eb9ffffffff,31.0,0.0,0.0,0.0
8412ebbffffffff,34.0,3.0,0.0,0.0
8412ebdffffffff,6.0,0.0,0.0,0.0
8412ec1ffffffff,277.0,11.0,0.0,0.0
8412ec3ffffffff,18.0,0.0,0.0,0.0
8412ec5ffffffff,12.0,2.0,0.0,0.0
8412ec7ffffffff,78.0,0.0,0.0,0.0
8412ec9ffffffff,227.0,8.0,0.0,0.0
8412ecbffffffff,5.0,1.0,0.0,0.0
8412ecdffffffff,139.0,4.0,0.0,0.0
8412ed3ffffffff,6.0,0.0,0.0,0.0
8412ed9ffffffff,39.0,0.0,0.0,0.0
8412eddffffffff,4.0,0.0,0.0,0.0
8412ee3ffffffff,30.0,0.0,0.0,0.0
8412ee7ffffffff,2.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0
8412eebffffffff,3.0,0.0,0.0,0.0
8412eedffffffff,1.0,0.0,0.0,0.0
8412f01ffffffff,2.0,0.0,0.0,0.0
8412f05ffffffff,4.0,0.0,0.0,0.0
8412f11ffffffff,4.0,4.0,0.0,0.0
8412f13ffffffff,15.0,0.0,0.0,0.0
8412f15ffffffff,1.0,0.0,0.0,0.0
8412f1bffffffff,4.0,0.0,0.0,0.0
8412f25ffffffff,2.0,0.0,0.0,0.0
8412f27ffffffff,12.0,0.0,0.0,0.0
8412f29ffffffff,13.0,0.0,0.0,0.0
8412f2bffffffff,1.0,0.0,0.0,0.0
8412f33ffffffff,2.0,0.0,0.0,0.0
8412f37ffffffff,2.0,0.0,0.0,0.0
8412f3bffffffff,2.0,0.0,0.0,0.0
8412f65ffffffff,17.0,0.0,0.0,0.0
8412f69ffffffff,7.0,0.0,0.0,0.0
8412f6bffffffff,2.0,0.0,0.0,0.0
8412f6dffffffff,210.0,0.0,0.0,0.0
8413903ffffffff,1.0,0.0,0.0,0.0
8413911ffffffff,37.0,0.0,0.0,0.0
8413915ffffffff,2.0,0.0,0.0,0.0
8413917ffffffff,38.0,0.0,0.0,0.0
8413919ffffffff,25.0,0.0,0.0,0.0
841391dffffffff,31.0,0.0,0.0,0.0
8413931ffffffff,58.0,0.0,0.0,0.0
8413933ffffffff,127.0,0.0,0.0,0.0
8413935ffffffff,2.0,0.0,0.0,0.0
8413937ffffffff,2.0,0.0,0.0,0.0
8413939ffffffff,26.0,0.0,0.0,0.0
841393bffffffff,2.0,0.0,0.0,0.0
841396dffffffff,7.0,0.0,0.0,0.0
8413985ffffffff,2.0,0.0,0.0,0.0
84139a3ffffffff,2.0,0.0,0.0,0.0
84139a5ffffffff,4.0,0.0,0.0,0.0
84139a7ffffffff,1.0,0.0,0.0,0.0
84139a9ffffffff,4.0,0.0,0.0,0.0
84139e1ffffffff,251.0,0.0,0.0,0.0
84139edffffffff,246.0,0.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0,0.0
841ab4dffffffff,5.0,0.0,0.0,0.0
841b92bffffffff,11.0,0.0,0.0,0.0
841b92dffffffff,21.0,0.0,0.0,0.0
841b9a5ffffffff,31.0,0.0,0.0,0.0
841d209ffffffff,5.0,0.0,0.0,0.0
841d241ffffffff,2.0,0.0,0.0,0.0
841d243ffffffff,140.0,0.0,0.0,0.0
841d247ffffffff,9.0,0.0,0.0,0.0
841d24bffffffff,1.0,0.0,0.0,0.0
841d25bffffffff,1.0,0.0,0.0,0.0
841d25dffffffff,4.0,0.0,0.0,0.0
841d269ffffffff,4.0,0.0,0.0,0.0
8426001ffffffff,6.0,0.0,0.0,0.0
8426003ffffffff,7.0,0.0,0.0,0.0
8426005ffffffff,4.0,0.0,0.0,0.0
8426007ffffffff,8.0,0.0,0.0,0.0
8426009ffffffff,67.0,5.0,0.0,0.0
842600bffffffff,197.0,8.0,0.0,0.0
842600dffffffff,69.0,2.0,0.0,0.0
8426011ffffffff,7.0,3.0,0.0,0.0
8426013ffffffff,41.0,16.0,0.0,0.0
8426015ffffffff,117.0,35.0,0.0,0.0
8426017ffffffff,218.0,119.0,0.0,0.0
8426019ffffffff,11.0,0.0,0.0,0.0
842601dffffffff,39.0,5.0,0.0,0.0
8426021ffffffff,14.0,0.0,0.0,0.0
8426023ffffffff,4.0,0.0,0.0,0.0
8426025ffffffff,9.0,0.0,0.0,0.0
8426027ffffffff,6.0,1.0,0.0,0.0
8426029ffffffff,10.0,0.0,0.0,0.0
842602bffffffff,35.0,0.0,0.0,0.0
842602dffffffff,3.0,0.0,0.0,0.0
8426031ffffffff,20.0,3.0,0.0,0.0
8426033ffffffff,25.0,6.0,0.0,0.0
8426035ffffffff,9.0,3.0,0.0,0.0
8426039ffffffff,90.0,8.0,0.0,0.0
842603bffffffff,19.0,2.0,0.0,0.0
842603dffffffff,62.0,11.0,0.0,0.0
8426041ffffffff,77.0,0.0,0.0,0.0
8426043ffffffff,117.0,13.0,0.0,0.0
8426045ffffffff,4.0,0.0,0.0,0.0
8426047ffffffff,18.0,0.0,0.0,0.0
8426049ffffffff,26.0,10.0,0.0,0.0
842604bffffffff,43.0,0.0,0.0,0.0
842604dffffffff,23.0,0.0,0.0,0.0
8426051ffffffff,181.0,11.0,0.0,0.0
8426053ffffffff,45.0,0.0,0.0,0.0
8426055ffffffff,39.0,0.0,0.0,0.0
8426057ffffffff,22.0,0.0,0.0,0.0
8426059ffffffff,51.0,0.0,0.0,0.0
842605bffffffff,134.0,2.0,0.0,0.0
842605dffffffff,98.0,1.0,0.0,0.0
8426061ffffffff,25.0,0.0,0.0,0.0
8426063ffffffff,40.0,2.0,0.0,0.0
8426065ffffffff,18.0,0.0,0.0,0.0
8426067ffffffff,94.0,6.0,0.0,0.0
8426069ffffffff,11.0,0.0,0.0,0.0
842606bffffffff,1.0,0.0,0.0,0.0
842606dffffffff,14.0,6.0,0.0,0.0
8426081ffffffff,6.0,0.0,0.0,0.0
8426083ffffffff,10.0,0.0,0.0,0.0
8426085ffffffff,208.0,2.0,0.0,0.0
8426087ffffffff,68.0,2.0,0.0,0.0
8426089ffffffff,7.0,0.0,0.0,0.0
842608bffffffff,4.0,2.0,0.0,0.0
842608dffffffff,117.0,40.0,0.0,0.0
8426091ffffffff,17.0,5.0,0.0,0.0
8426093ffffffff,51.0,0.0,0.0,0.0
8426095ffffffff,33.0,0.0,0.0,0.0
8426097ffffffff,71.0,0.0,0.0,0.0
8426099ffffffff,116.0,4.0,0.0,0.0
842609bffffffff,35.0,4.0,0.0,0.0
842609dffffffff,6.0,0.0,0.0,0.0
84260a1ffffffff,620.0,3.0,0.0,0.0
84260a3ffffffff,28.0,4.0,0.0,0.0
84260a5ffffffff,8.0,1.0,0.0,0.0
