cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
830880fffffffff,57.0,13.0,0.0
830882fffffffff,50.0,26.0,0.0
830883fffffffff,144.0,4.0,0.0
830884fffffffff,18.0,8.0,0.0
830885fffffffff,19.0,7.0,0.0
830886fffffffff,389.0,128.0,0.0
830888fffffffff,115.0,21.0,0.0
83088afffffffff,11.0,0.0,0.0
83088dfffffffff,2.0,0.0,0.0
83088efffffffff,50.0,46.0,0.0
830890fffffffff,31.0,0.0,0.0
830893fffffffff,90.0,0.0,0.0
830895fffffffff,203.0,144.0,0.0
830896fffffffff,53.0,26.0,0.0
830898fffffffff,173.0,9.0,0.0
830899fffffffff,331.0,36.0,0.0
83089afffffffff,226.0,13.0,0.0
83089bfffffffff,243.0,6.0,0.0
83089cfffffffff,29.0,0.0,0.0
83089dfffffffff,187.0,0.0,0.0
83089efffffffff,194.0,6.0,0.0
8308a1fffffffff,2.0,2.0,0.0
8308a2fffffffff,2.0,0.0,0.0
8308a3fffffffff,1.0,1.0,0.0
8308a4fffffffff,7.0,2.0,0.0
8308a5fffffffff,6.0,4.0,0.0
8308a6fffffffff,16.0,2.0,0.0
8308a8fffffffff,3.0,0.0,0.0
8308a9fffffffff,2.0,0.0,0.0
8308acfffffffff,2.0,0.0,0.0
8308aefffffffff,2.0,0.0,0.0
8308b0fffffffff,29.0,6.0,0.0
8308b1fffffffff,48.0,2.0,0.0
8308b2fffffffff,2.0,0.0,0.0
8308b3fffffffff,50.0,5.0,0.0
8308b4fffffffff,11.0,4.0,0.0
8308b5fffffffff,5.0,2.0,0.0
8308b6fffffffff,13.0,2.0,0.0
8308c1fffffffff,1.0,0.0,0.0
8308c2fffffffff,10.0,2.0,0.0
8308c3fffffffff,5.0,1.0,0.0
8308c6fffffffff,8.0,0.0,0.0
8308c8fffffffff,33.0,1.0,0.0
8308c9fffffffff,49.0,24.0,0.0
8308cdfffffffff,33.0,2.0,0.0
8308cefffffffff,21.0,5.0,0.0
8308d0fffffffff,2.0,0.0,0.0
8308d1fffffffff,72.0,10.0,0.0
8308d3fffffffff,4.0,0.0,0.0
8308d4fffffffff,38.0,1.0,0.0
8308d5fffffffff,61.0,9.0,0.0
8308d8fffffffff,83.0,21.0,0.0
8308dafffffffff,2.0,0.0,0.0
8308dbfffffffff,2.0,0.0,0.0
8308ddfffffffff,6.0,0.0,0.0
8308e0fffffffff,3.0,0.0,0.0
8308e1fffffffff,4.0,0.0,0.0
8308e3fffffffff,4.0,0.0,0.0
8308e4fffffffff,2.0,0.0,0.0
8308e8fffffffff,4.0,0.0,0.0
8308e9fffffffff,10.0,0.0,0.0
8308eafffffffff,5.0,0.0,0.0
8308ecfffffffff,14.0,4.0,0.0
8308edfffffffff,28.0,0.0,0.0
8308eefffffffff,1.0,0.0,0.0
8308f0fffffffff,2.0,0.0,0.0
8308f2fffffffff,16.0,4.0,0.0
8308f4fffffffff,2.0,0.0,0.0
8308f6fffffffff,28.0,4.0,0.0
83094afffffffff,2.0,0.0,0.0
83094bfffffffff,10.0,2.0,0.0
830958fffffffff,10.0,0.0,0.0
830959fffffffff,6.0,0.0,0.0
83095afffffffff,16.0,0.0,0.0
830982fffffffff,23.0,2.0,0.0
830988fffffffff,9.0,0.0,0.0
830989fffffffff,7.0,1.0,0.0
83098afffffffff,3.0,0.0,0.0
83098bfffffffff,2.0,0.0,0.0
83098cfffffffff,2.0,0.0,0.0
83098dfffffffff,9.0,2.0,0.0
83098efffffffff,6.0,0.0,0.0
830991fffffffff,98.0,5.0,0.0
830998fffffffff,7.0,3.0,0.0
830999fffffffff,93.0,24.0,0.0
83099afffffffff,2.0,2.0,0.0
83099bfffffffff,22.0,14.0,0.0
83099cfffffffff,2.0,0.0,0.0
83099efffffffff,8.0,0.0,0.0
8309a0fffffffff,4.0,0.0,0.0
8309a4fffffffff,23.0,4.0,0.0
8309aafffffffff,1.0,0.0,0.0
8309abfffffffff,4.0,0.0,0.0
830a33fffffffff,1.0,0.0,0.0
830aa6fffffffff,1.0,0.0,0.0
830b89fffffffff,1.0,0.0,0.0
830b93fffffffff,2.0,0.0,0.0
830bb0fffffffff,1.0,0.0,0.0
830bb3fffffffff,2.0,0.0,0.0
830c06fffffffff,4.0,0.0,0.0
830c0bfffffffff,5.0,0.0,0.0
830c14fffffffff,595.0,0.0,0.0
830c15fffffffff,64.0,0.0,0.0
830c1bfffffffff,1.0,0.0,0.0
830c1efffffffff,9.0,0.0,0.0
830c33fffffffff,9.0,0.0,0.0
830c34fffffffff,8.0,0.0,0.0
830c40fffffffff,3.0,0.0,0.0
830c42fffffffff,987.0,0.0,0.0
830c44fffffffff,19.0,0.0,0.0
830c45fffffffff,226.0,0.0,0.0
830c46fffffffff,249.0,0.0,18.0
830c50fffffffff,404.0,0.0,0.0
830c51fffffffff,436.0,0.0,0.0
830c52fffffffff,6.0,0.0,4.0
830c54fffffffff,16.0,0.0,2.0
830c55fffffffff,367.0,0.0,13.0
830c56fffffffff,6.0,0.0,0.0
830c5afffffffff,1142.0,0.0,0.0
830c5efffffffff,2.0,0.0,0.0
830c62fffffffff,8.0,0.0,2.0
830c63fffffffff,6.0,0.0,0.0
830c64fffffffff,4.0,0.0,0.0
830c65fffffffff,5.0,0.0,0.0
830c66fffffffff,59.0,0.0,0.0
830c68fffffffff,8.0,0.0,0.0
830c69fffffffff,5.0,0.0,0.0
830c6afffffffff,4.0,0.0,0.0
830c70fffffffff,45.0,0.0,1.0
830c71fffffffff,26.0,0.0,3.0
830c73fffffffff,1273.0,0.0,37.0
830c74fffffffff,81.0,0.0,12.0
830c75fffffffff,28.0,0.0,2.0
830c76fffffffff,2.0,0.0,0.0
830ca4fffffffff,39.0,0.0,12.0
830ca9fffffffff,2.0,0.0,0.0
830cc5fffffffff,2.0,0.0,0.0
830cdefffffffff,20.0,0.0,0.0
830ce1fffffffff,3.0,0.0,2.0
830ce8fffffffff,5.0,0.0,0.0
830ce9fffffffff,12.0,0.0,0.0
830cecfffffffff,46.0,0.0,3.0
830cedfffffffff,5.0,0.0,0.0
830ceefffffffff,7.0,0.0,0.0
830d03fffffffff,6.0,0.0,0.0
830d09fffffffff,4.0,0.0,0.0
830d0dfffffffff,8.0,0.0,0.0
830d40fffffffff,17.0,0.0,0.0
830d46fffffffff,2.0,0.0,0.0
830d49fffffffff,2.0,0.0,0.0
830d4afffffffff,12.0,0.0,0.0
830d4cfffffffff,16.0,0.0,0.0
830d4dfffffffff,5.0,0.0,0.0
830d56fffffffff,8.0,0.0,3.0
830d58fffffffff,24.0,0.0,0.0
830d59fffffffff,9.0,0.0,0.0
830d5afffffffff,48.0,0.0,0.0
830d5bfffffffff,27.0,0.0,0.0
830d5efffffffff,12.0,0.0,0.0
830d60fffffffff,3.0,0.0,0.0
830d65fffffffff,2.0,0.0,0.0
830d68fffffffff,6.0,0.0,0.0
830d6bfffffffff,6.0,0.0,0.0
830d70fffffffff,2.0,0.0,0.0
830d72fffffffff,6.0,0.0,0.0
830d74fffffffff,4.0,0.0,0.0
830d75fffffffff,7.0,0.0,0.0
830d76fffffffff,9.0,0.0,0.0
830d89fffffffff,1.0,0.0,0.0
830e03fffffffff,8.0,0.0,0.0
830e08fffffffff,83.0,0.0,0.0
830e09fffffffff,3.0,0.0,0.0
830e0afffffffff,3.0,0.0,0.0
830e0bfffffffff,71.0,0.0,0.0
830e0efffffffff,48.0,0.0,0.0
830e1dfffffffff,20.0,0.0,0.0
830e23fffffffff,1.0,0.0,0.0
830e31fffffffff,1.0,0.0,0.0
830e45fffffffff,34.0,0.0,0.0
830e48fffffffff,6.0,0.0,0.0
830e49fffffffff,390.0,0.0,0.0
830e4afffffffff,32.0,0.0,0.0
830e4bfffffffff,12.0,0.0,0.0
830e4cfffffffff,2.0,0.0,0.0
830e4dfffffffff,531.0,0.0,2.0
830e51fffffffff,2.0,0.0,0.0
830e53fffffffff,14.0,0.0,0.0
830e56fffffffff,17.0,0.0,0.0
830e5afffffffff,13.0,0.0,0.0
830e5bfffffffff,203.0,0.0,0.0
830e60fffffffff,3.0,0.0,0.0
830e63fffffffff,8.0,0.0,0.0
830e69fffffffff,2.0,0.0,0.0
830e6afffffffff,7.0,0.0,0.0
830e6cfffffffff,2.0,0.0,0.0
830e6efffffffff,1.0,0.0,0.0
830e80fffffffff,788.0,0.0,0.0
830e82fffffffff,2.0,0.0,0.0
830e83fffffffff,8.0,0.0,0.0
830e86fffffffff,5.0,0.0,0.0
830e89fffffffff,6.0,0.0,0.0
830e8efffffffff,4.0,0.0,0.0
830e91fffffffff,1.0,0.0,0.0
830e94fffffffff,3.0,0.0,0.0
830e96fffffffff,2.0,0.0,0.0
830e98fffffffff,5.0,0.0,0.0
830e9afffffffff,7.0,0.0,0.0
830e9efffffffff,4.0,0.0,0.0
830eb3fffffffff,2.0,0.0,0.0
830ec0fffffffff,2.0,0.0,0.0
830ec1fffffffff,52.0,0.0,2.0
830ec2fffffffff,11.0,0.0,0.0
830ec5fffffffff,11.0,0.0,0.0
830ec8fffffffff,7.0,0.0,1.0
830ec9fffffffff,27.0,0.0,0.0
830ecafffffffff,8.0,0.0,0.0
830ecbfffffffff,17.0,0.0,0.0
830eccfffffffff,221.0,0.0,0.0
830ecdfffffffff,2.0,0.0,0.0
830ed1fffffffff,2.0,0.0,0.0
830ed4fffffffff,12.0,0.0,0.0
830ed5fffffffff,2.0,0.0,0.0
830ed8fffffffff,5.0,0.0,0.0
830ed9fffffffff,19.0,0.0,1.0
830edafffffffff,3.0,0.0,0.0
830edbfffffffff,4.0,0.0,0.0
830edcfffffffff,4.0,0.0,0.0
830edefffffffff,5.0,0.0,0.0
830ee0fffffffff,36.0,0.0,0.0
830ee1fffffffff,16.0,0.0,0.0
830ee5fffffffff,47.0,0.0,0.0
830ee8fffffffff,12.0,0.0,0.0
830eeafffffffff,1122.0,0.0,0.0
830eebfffffffff,76.0,0.0,0.0
830eecfffffffff,2.0,0.0,0.0
830eedfffffffff,24.0,0.0,0.0
830eeefffffffff,22.0,0.0,0.0
830ef0fffffffff,1.0,0.0,0.0
830ef1fffffffff,2.0,0.0,2.0
830ef2fffffffff,3.0,0.0,0.0
830ef3fffffffff,20.0,0.0,0.0
830f5afffffffff,6.0,0.0,0.0
831023fffffffff,4.0,0.0,0.0
8310c2fffffffff,1.0,0.0,0.0
8310dcfffffffff,1.0,0.0,0.0
8310eefffffffff,5.0,0.0,0.0
831100fffffffff,2.0,0.0,0.0
831101fffffffff,2.0,0.0,0.0
831103fffffffff,24.0,0.0,0.0
831104fffffffff,1.0,0.0,0.0
831105fffffffff,10.0,2.0,0.0
831106fffffffff,62.0,0.0,0.0
83110efffffffff,6.0,0.0,0.0
831120fffffffff,2.0,0.0,0.0
831122fffffffff,11.0,0.0,0.0
831123fffffffff,19.0,2.0,0.0
831124fffffffff,9.0,0.0,0.0
831125fffffffff,10.0,1.0,0.0
831126fffffffff,427.0,169.0,0.0
831128fffffffff,4.0,1.0,0.0
83112afffffffff,10.0,2.0,0.0
83112dfffffffff,1.0,0.0,0.0
83112efffffffff,12.0,3.0,0.0
831130fffffffff,9.0,0.0,0.0
831131fffffffff,14.0,0.0,0.0
831134fffffffff,7.0,0.0,0.0
831135fffffffff,11.0,1.0,0.0
831136fffffffff,7.0,2.0,0.0
831154fffffffff,4.0,0.0,0.0
831161fffffffff,1.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0
831181fffffffff,31.0,6.0,0.0
831185fffffffff,2.0,0.0,0.0
83118cfffffffff,11.0,5.0,0.0
83118efffffffff,5.0,3.0,0.0
8311aafffffffff,81.0,7.0,0.0
8311acfffffffff,2.0,0.0,0.0
8311aefffffffff,51.0,25.0,0.0
8311b4fffffffff,11.0,0.0,0.0
83120bfffffffff,14.0,0.0,0.0
831211fffffffff,2.0,0.0,0.0
831214fffffffff,2.0,0.0,0.0
831218fffffffff,2.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0
83121afffffffff,6.0,0.0,0.0
83121bfffffffff,8.0,0.0,0.0
83121efffffffff,6.0,0.0,0.0
831221fffffffff,2.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0
831226fffffffff,1.0,0.0,0.0
831229fffffffff,8.0,0.0,0.0
83122dfffffffff,5.0,0.0,0.0
831232fffffffff,6.0,0.0,0.0
831233fffffffff,2.0,0.0,0.0
831240fffffffff,4.0,0.0,0.0
831241fffffffff,3.0,0.0,0.0
831243fffffffff,53.0,0.0,2.0
831244fffffffff,10.0,0.0,0.0
831246fffffffff,5.0,0.0,0.0
831248fffffffff,10.0,0.0,0.0
83124bfffffffff,10.0,0.0,0.0
83124dfffffffff,18.0,0.0,0.0
83124efffffffff,1.0,0.0,0.0
831250fffffffff,115.0,0.0,7.0
831251fffffffff,453.0,0.0,30.0
831252fffffffff,11.0,0.0,0.0
831253fffffffff,19.0,0.0,1.0
831254fffffffff,24.0,0.0,0.0
831256fffffffff,2.0,0.0,0.0
831258fffffffff,8.0,0.0,0.0
831259fffffffff,148.0,0.0,4.0
83125afffffffff,2.0,0.0,0.0
83125bfffffffff,2.0,0.0,0.0
83125cfffffffff,5.0,0.0,0.0
83125dfffffffff,42.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0
831263fffffffff,19.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0
83126bfffffffff,6.0,0.0,0.0
83126efffffffff,6.0,0.0,0.0
831272fffffffff,31.0,0.0,0.0
831275fffffffff,22.0,0.0,0.0
831280fffffffff,221.0,0.0,5.0
831281fffffffff,1.0,0.0,0.0
831282fffffffff,22.0,0.0,0.0
831283fffffffff,14.0,0.0,0.0
831284fffffffff,14.0,0.0,0.0
831285fffffffff,24.0,0.0,0.0
831286fffffffff,123.0,0.0,4.0
831288fffffffff,40.0,0.0,0.0
831289fffffffff,67.0,0.0,0.0
83128afffffffff,2.0,0.0,0.0
83128bfffffffff,155.0,0.0,0.0
83128cfffffffff,1.0,0.0,0.0
83128dfffffffff,21.0,0.0,0.0
83128efffffffff,16.0,0.0,0.0
831290fffffffff,61.0,0.0,0.0
831293fffffffff,2.0,0.0,0.0
831294fffffffff,58.0,0.0,0.0
831295fffffffff,1.0,0.0,0.0
831298fffffffff,27.0,0.0,0.0
831299fffffffff,42.0,0.0,0.0
83129afffffffff,14.0,0.0,1.0
83129bfffffffff,258.0,0.0,5.0
83129cfffffffff,98.0,0.0,0.0
83129dfffffffff,8.0,0.0,0.0
8312a2fffffffff,68.0,0.0,0.0
8312a3fffffffff,15.0,0.0,0.0
8312a6fffffffff,2.0,0.0,0.0
8312a8fffffffff,4.0,0.0,0.0
8312a9fffffffff,65.0,0.0,0.0
8312aafffffffff,103.0,0.0,1.0
8312abfffffffff,188.0,0.0,0.0
8312adfffffffff,27.0,0.0,0.0
8312aefffffffff,2.0,0.0,0.0
8312b0fffffffff,787.0,0.0,0.0
8312b1fffffffff,16.0,0.0,0.0
8312b2fffffffff,2.0,0.0,0.0
8312b3fffffffff,4.0,0.0,0.0
8312b4fffffffff,118.0,0.0,0.0
8312b5fffffffff,32.0,0.0,0.0
8312b6fffffffff,37.0,0.0,0.0
8312c0fffffffff,346.0,0.0,3.0
8312c1fffffffff,1255.0,0.0,19.0
8312c2fffffffff,121.0,0.0,0.0
8312c3fffffffff,1011.0,0.0,0.0
8312c4fffffffff,95.0,0.0,2.0
8312c5fffffffff,12.0,0.0,0.0
8312c6fffffffff,1.0,0.0,0.0
8312c8fffffffff,600.0,0.0,10.0
8312c9fffffffff,56.0,0.0,1.0
8312cafffffffff,530.0,0.0,5.0
8312cbfffffffff,906.0,0.0,16.0
8312ccfffffffff,14570.0,0.0,392.0
8312cdfffffffff,54.0,0.0,4.0
8312cefffffffff,90.0,0.0,0.0
8312d0fffffffff,150.0,0.0,1.0
8312d1fffffffff,1748.0,0.0,58.0
8312d2fffffffff,31.0,0.0,0.0
8312d3fffffffff,484.0,0.0,17.0
8312d4fffffffff,43.0,0.0,0.0
8312d5fffffffff,101.0,0.0,2.0
8312d6fffffffff,180.0,0.0,0.0
8312d8fffffffff,1274.0,0.0,12.0
8312d9fffffffff,544.0,0.0,0.0
8312dafffffffff,188.0,0.0,4.0
8312dbfffffffff,713.0,0.0,6.0
8312dcfffffffff,2025.0,0.0,1.0
8312ddfffffffff,1904.0,0.0,6.0
8312defffffffff,1365.0,0.0,17.0
8312e0fffffffff,4.0,0.0,0.0
8312e1fffffffff,494.0,0.0,13.0
8312e2fffffffff,59.0,0.0,0.0
8312e3fffffffff,44.0,0.0,2.0
8312e5fffffffff,57.0,0.0,2.0
8312e6fffffffff,4.0,0.0,0.0
8312e8fffffffff,49.0,0.0,1.0
8312eafffffffff,194.0,0.0,6.0
8312ebfffffffff,35.0,0.0,2.0
8312ecfffffffff,677.0,0.0,12.0
8312edfffffffff,5.0,0.0,0.0
8312eefffffffff,102.0,0.0,0.0
8312f0fffffffff,20.0,0.0,0.0
8312f1fffffffff,122.0,0.0,7.0
8312f2fffffffff,26.0,0.0,0.0
8312f3fffffffff,17.0,0.0,0.0
8312f4fffffffff,4.0,0.0,0.0
8312f5fffffffff,2.0,0.0,0.0
8312f6fffffffff,471.0,0.0,2.0
831306fffffffff,5.0,0.0,0.0
83132dfffffffff,3.0,0.0,0.0
831343fffffffff,3.0,0.0,0.0
831350fffffffff,27.0,0.0,0.0
831352fffffffff,73.0,0.0,0.0
83135bfffffffff,1.0,0.0,0.0
831373fffffffff,1.0,0.0,0.0
831380fffffffff,55.0,0.0,0.0
831381fffffffff,2.0,0.0,0.0
831382fffffffff,414.0,0.0,0.0
831383fffffffff,837.0,0.0,0.0
831384fffffffff,8.0,0.0,0.0
831386fffffffff,385.0,0.0,0.0
831388fffffffff,1.0,0.0,0.0
831389fffffffff,7.0,0.0,0.0
83138cfffffffff,74.0,0.0,0.0
83138dfffffffff,7.0,0.0,0.0
83138efffffffff,3.0,0.0,0.0
831390fffffffff,14.0,0.0,0.0
831391fffffffff,238.0,0.0,0.0
831393fffffffff,191.0,0.0,0.0
831394fffffffff,16.0,0.0,0.0
831395fffffffff,20.0,0.0,0.0
831396fffffffff,2.0,0.0,0.0
831398fffffffff,2.0,0.0,0.0
83139afffffffff,18.0,0.0,0.0
83139bfffffffff,12.0,0.0,0.0
83139efffffffff,948.0,0.0,0.0
8313a4fffffffff,2.0,0.0,0.0
8313a6fffffffff,5.0,0.0,0.0
8313a8fffffffff,1.0,0.0,0.0
8313a9fffffffff,5.0,0.0,0.0
8313adfffffffff,2.0,0.0,0.0
8313b0fffffffff,8.0,0.0,0.0
8313b1fffffffff,8.0,0.0,0.0
8313b2fffffffff,46.0,0.0,0.0
8313b3fffffffff,4.0,0.0,0.0
8314aefffffffff,23.0,0.0,0.0
831592fffffffff,5.0,0.0,0.0
831598fffffffff,6.0,0.0,0.0
8315b3fffffffff,8.0,0.0,0.0
831610fffffffff,2.0,0.0,0.0
831616fffffffff,3.0,3.0,0.0
831630fffffffff,2.0,0.0,0.0
831650fffffffff,48.0,0.0,0.0
831653fffffffff,12.0,0.0,0.0
83165efffffffff,10.0,3.0,0.0
831711fffffffff,5.0,5.0,0.0
83171afffffffff,4.0,2.0,0.0
831741fffffffff,3.0,0.0,0.0
831743fffffffff,3.0,3.0,0.0
831750fffffffff,35.0,29.0,0.0
831756fffffffff,6.0,2.0,0.0
831788fffffffff,1.0,1.0,0.0
831825fffffffff,2.0,2.0,0.0
83182afffffffff,3.0,0.0,0.0
83182dfffffffff,3.0,0.0,0.0
831844fffffffff,6.0,0.0,0.0
831849fffffffff,3.0,0.0,0.0
831862fffffffff,1.0,0.0,0.0
831865fffffffff,2.0,0.0,0.0
83186dfffffffff,2.0,0.0,0.0
831870fffffffff,20.0,5.0,0.0
831874fffffffff,9.0,0.0,0.0
831908fffffffff,91.0,24.0,0.0
831909fffffffff,157.0,18.0,0.0
83190bfffffffff,6.0,4.0,0.0
83190cfffffffff,30.0,2.0,0.0
83190dfffffffff,193.0,53.0,0.0
83190efffffffff,7.0,0.0,0.0
831926fffffffff,7.0,0.0,0.0
831928fffffffff,16.0,0.0,0.0
831929fffffffff,10.0,1.0,0.0
83192afffffffff,20.0,10.0,0.0
83192bfffffffff,204.0,91.0,0.0
831940fffffffff,54.0,7.0,0.0
831941fffffffff,86.0,28.0,0.0
831942fffffffff,516.0,202.0,0.0
831943fffffffff,322.0,47.0,0.0
831946fffffffff,51.0,12.0,0.0
831948fffffffff,39.0,12.0,0.0
83194afffffffff,25.0,4.0,0.0
83194bfffffffff,2.0,0.0,0.0
83194cfffffffff,38.0,12.0,0.0
83194dfffffffff,14.0,2.0,0.0
83194efffffffff,217.0,41.0,0.0
831950fffffffff,9.0,0.0,0.0
831951fffffffff,212.0,71.0,0.0
831952fffffffff,2.0,2.0,0.0
831953fffffffff,50.0,11.0,0.0
831954fffffffff,53.0,15.0,0.0
831955fffffffff,203.0,61.0,0.0
831956fffffffff,2.0,0.0,0.0
831958fffffffff,71.0,8.0,0.0
831959fffffffff,95.0,2.0,0.0
83195afffffffff,18.0,8.0,0.0
83195bfffffffff,9.0,0.0,0.0
83195cfffffffff,317.0,35.0,0.0
83195dfffffffff,127.0,38.0,0.0
83195efffffffff,60.0,8.0,0.0
831968fffffffff,105.0,19.0,0.0
831969fffffffff,319.0,34.0,0.0
83196bfffffffff,48.0,5.0,0.0
83196cfffffffff,2.0,0.0,0.0
83196dfffffffff,195.0,19.0,0.0
831972fffffffff,476.0,80.0,0.0
831973fffffffff,308.0,30.0,0.0
831976fffffffff,120.0,12.0,0.0
831aa0fffffffff,345.0,0.0,5.0
831aa2fffffffff,97.0,0.0,0.0
831aa3fffffffff,150.0,0.0,2.0
831aa4fffffffff,12.0,0.0,0.0
831aa6fffffffff,35.0,0.0,1.0
831b82fffffffff,15.0,0.0,0.0
831b83fffffffff,10.0,0.0,0.0
831b84fffffffff,2.0,0.0,0.0
831b98fffffffff,33.0,0.0,0.0
831b99fffffffff,4.0,0.0,0.0
831b9afffffffff,142.0,0.0,2.0
831b9bfffffffff,1.0,0.0,0.0
831b9cfffffffff,11.0,0.0,0.0
831b9efffffffff,134.0,0.0,6.0
831bb0fffffffff,2.0,0.0,0.0
831d24fffffffff,205.0,0.0,0.0
831d26fffffffff,1.0,0.0,0.0
831e00fffffffff,11.0,0.0,0.0
831e01fffffffff,11.0,0.0,0.0
831e02fffffffff,143.0,7.0,0.0
831e03fffffffff,82.0,7.0,0.0
831e04fffffffff,336.0,25.0,0.0
831e05fffffffff,165.0,16.0,0.0
831e06fffffffff,407.0,14.0,0.0
831e0afffffffff,8.0,0.0,0.0
831e0bfffffffff,3.0,0.0,0.0
831e0cfffffffff,16.0,0.0,0.0
831e0efffffffff,37.0,1.0,0.0
831e10fffffffff,104.0,0.0,0.0
831e11fffffffff,18.0,1.0,0.0
831e12fffffffff,218.0,4.0,0.0
831e13fffffffff,130.0,0.0,0.0
831e14fffffffff,25.0,4.0,0.0
831e15fffffffff,10.0,2.0,0.0
831e16fffffffff,27.0,3.0,0.0
831e19fffffffff,1.0,0.0,0.0
831e1bfffffffff,14.0,2.0,0.0
831e1cfffffffff,34.0,5.0,0.0
831e20fffffffff,96.0,0.0,0.0
831e21fffffffff,49.0,0.0,0.0
831e22fffffffff,222.0,8.0,0.0
831e23fffffffff,44.0,0.0,0.0
831e24fffffffff,42.0,0.0,0.0
831e25fffffffff,38.0,0.0,0.0
831e26fffffffff,84.0,4.0,0.0
831e28fffffffff,11.0,0.0,0.0
831e2afffffffff,93.0,0.0,0.0
831e2bfffffffff,42.0,0.0,0.0
831e2cfffffffff,1.0,0.0,0.0
831e2dfffffffff,7.0,0.0,0.0
831e2efffffffff,23.0,0.0,0.0
831e30fffffffff,151.0,3.0,0.0
831e31fffffffff,32.0,0.0,0.0
831e32fffffffff,104.0,10.0,0.0
831e33fffffffff,144.0,15.0,0.0
831e34fffffffff,410.0,0.0,0.0
831e35fffffffff,320.0,0.0,0.0
831e36fffffffff,84.0,6.0,0.0
831e4dfffffffff,4.0,0.0,0.0
831e63fffffffff,19.0,0.0,0.0
831e6afffffffff,2.0,0.0,0.0
831e6bfffffffff,62.0,0.0,0.0
831e6efffffffff,3.0,0.0,0.0
831e73fffffffff,1.0,0.0,0.0
831e74fffffffff,14.0,0.0,0.0
831e75fffffffff,4.0,0.0,0.0
831e76fffffffff,4.0,0.0,0.0
831ea4fffffffff,12.0,1.0,0.0
831ea5fffffffff,9.0,0.0,0.0
831ea9fffffffff,1.0,1.0,0.0
831eabfffffffff,1.0,0.0,0.0
831eacfffffffff,15.0,0.0,0.0
831eadfffffffff,2.0,0.0,0.0
831eb4fffffffff,1.0,0.0,0.0
831ec0fffffffff,1.0,0.0,0.0
831ec1fffffffff,2.0,0.0,0.0
831ec2fffffffff,13.0,0.0,0.0
831ec4fffffffff,4.0,0.0,0.0
831ec5fffffffff,2.0,0.0,0.0
831ecefffffffff,2.0,1.0,0.0
831ed0fffffffff,9.0,0.0,0.0
831ed4fffffffff,3.0,0.0,0.0
831ed5fffffffff,26.0,0.0,0.0
831ee2fffffffff,2.0,0.0,0.0
831ee6fffffffff,24.0,1.0,0.0
831eeafffffffff,3.0,0.0,0.0
831eebfffffffff,3.0,0.0,0.0
831ef0fffffffff,23.0,0.0,0.0
831ef1fffffffff,3.0,0.0,0.0
831ef2fffffffff,3.0,0.0,0.0
831ef4fffffffff,10.0,4.0,0.0
831ef6fffffffff,5.0,0.0,0.0
831f00fffffffff,230.0,173.0,0.0
831f01fffffffff,54.0,8.0,0.0
831f02fffffffff,78.0,9.0,0.0
831f03fffffffff,26.0,15.0,0.0
831f04fffffffff,12.0,3.0,0.0
831f05fffffffff,269.0,45.0,0.0
831f06fffffffff,108.0,2.0,0.0
831f08fffffffff,2.0,0.0,0.0
