cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
83264dfffffffff,5416.0,0.0,0.0
83264efffffffff,364.0,0.0,0.0
832650fffffffff,584.0,0.0,0.0
832651fffffffff,292.0,0.0,0.0
832652fffffffff,350.0,0.0,0.0
832653fffffffff,2278.0,0.0,0.0
832654fffffffff,316.0,0.0,0.0
832655fffffffff,3609.0,0.0,0.0
832656fffffffff,4440.0,2.0,0.0
832658fffffffff,189.0,0.0,0.0
832659fffffffff,2415.0,0.0,0.0
83265afffffffff,1581.0,0.0,0.0
83265bfffffffff,2485.0,0.0,0.0
83265cfffffffff,107.0,0.0,0.0
83265dfffffffff,159.0,0.0,0.0
83265efffffffff,259.0,0.0,0.0
832660fffffffff,485.0,0.0,0.0
832661fffffffff,5079.0,0.0,0.0
832662fffffffff,2423.0,0.0,0.0
832663fffffffff,1502.0,0.0,0.0
832664fffffffff,17618.0,0.0,0.0
832665fffffffff,2569.0,0.0,0.0
832666fffffffff,7382.0,0.0,0.0
832668fffffffff,3886.0,0.0,0.0
832669fffffffff,296.0,0.0,0.0
83266afffffffff,816.0,0.0,0.0
83266bfffffffff,1519.0,0.0,0.0
83266cfffffffff,3146.0,0.0,0.0
83266dfffffffff,5184.0,0.0,0.0
83266efffffffff,794.0,0.0,0.0
832670fffffffff,119.0,0.0,0.0
832671fffffffff,518.0,0.0,0.0
832672fffffffff,53.0,0.0,0.0
832673fffffffff,198.0,0.0,0.0
832674fffffffff,1366.0,0.0,0.0
832675fffffffff,734.0,0.0,0.0
832676fffffffff,121.0,0.0,0.0
832680fffffffff,326.0,0.0,0.0
832681fffffffff,30401.0,0.0,0.0
832682fffffffff,159.0,0.0,0.0
832683fffffffff,1460.0,0.0,0.0
832684fffffffff,112.0,0.0,0.0
832685fffffffff,1942.0,0.0,0.0
832686fffffffff,6.0,0.0,0.0
832688fffffffff,12665.0,0.0,0.0
832689fffffffff,1081.0,0.0,0.0
83268afffffffff,688.0,0.0,0.0
83268bfffffffff,640.0,0.0,0.0
83268cfffffffff,40829.0,0.0,0.0
83268dfffffffff,587.0,0.0,0.0
83268efffffffff,1056.0,0.0,0.0
832690fffffffff,1669.0,0.0,0.0
832691fffffffff,192.0,0.0,0.0
832692fffffffff,960.0,0.0,0.0
832693fffffffff,159.0,0.0,0.0
832694fffffffff,852.0,0.0,0.0
832695fffffffff,395.0,0.0,0.0
832696fffffffff,20118.0,0.0,0.0
832698fffffffff,3576.0,0.0,0.0
832699fffffffff,2158.0,0.0,0.0
83269afffffffff,413.0,0.0,0.0
83269bfffffffff,663.0,0.0,0.0
83269cfffffffff,8501.0,0.0,0.0
83269dfffffffff,1755.0,0.0,0.0
83269efffffffff,2335.0,0.0,0.0
8326a0fffffffff,15.0,0.0,0.0
8326a1fffffffff,183.0,0.0,0.0
8326a2fffffffff,205.0,0.0,0.0
8326a3fffffffff,17.0,0.0,0.0
8326a4fffffffff,37.0,0.0,0.0
8326a5fffffffff,309.0,0.0,0.0
8326a6fffffffff,8.0,0.0,0.0
8326a8fffffffff,910.0,0.0,0.0
8326a9fffffffff,699.0,0.0,0.0
8326aafffffffff,13962.0,0.0,0.0
8326abfffffffff,1176.0,0.0,0.0
8326acfffffffff,615.0,4.0,0.0
8326adfffffffff,471.0,4.0,0.0
8326aefffffffff,2185.0,10.0,0.0
8326b0fffffffff,657.0,0.0,0.0
8326b1fffffffff,26.0,0.0,0.0
8326b2fffffffff,39.0,0.0,0.0
8326b3fffffffff,103.0,0.0,0.0
8326b4fffffffff,14.0,0.0,0.0
8326b5fffffffff,190.0,0.0,0.0
8326b6fffffffff,205.0,0.0,0.0
8326c0fffffffff,38.0,0.0,0.0
8326c1fffffffff,2124.0,0.0,0.0
8326c2fffffffff,112.0,0.0,0.0
8326c3fffffffff,120.0,0.0,0.0
8326c4fffffffff,200.0,0.0,0.0
8326c5fffffffff,836.0,0.0,0.0
8326c6fffffffff,105.0,0.0,0.0
8326c8fffffffff,5056.0,0.0,0.0
8326c9fffffffff,580.0,0.0,0.0
8326cafffffffff,1222.0,0.0,0.0
8326cbfffffffff,3098.0,0.0,0.0
8326ccfffffffff,45.0,0.0,0.0
8326cdfffffffff,115.0,0.0,0.0
8326cefffffffff,112.0,0.0,0.0
8326d0fffffffff,114.0,0.0,0.0
8326d1fffffffff,1178.0,0.0,0.0
8326d2fffffffff,386.0,0.0,0.0
8326d3fffffffff,368.0,0.0,0.0
8326d4fffffffff,1245.0,0.0,0.0
8326d5fffffffff,209.0,0.0,0.0
8326d6fffffffff,283.0,0.0,0.0
8326d8fffffffff,216.0,0.0,0.0
8326d9fffffffff,768.0,0.0,0.0
8326dafffffffff,459.0,0.0,0.0
8326dbfffffffff,572.0,0.0,0.0
8326dcfffffffff,160.0,0.0,0.0
8326ddfffffffff,235.0,0.0,0.0
8326defffffffff,1720.0,0.0,0.0
8326e0fffffffff,1327.0,0.0,0.0
8326e1fffffffff,159.0,0.0,0.0
8326e2fffffffff,768.0,0.0,0.0
8326e3fffffffff,905.0,0.0,0.0
8326e4fffffffff,1118.0,0.0,0.0
8326e5fffffffff,4036.0,0.0,0.0
8326e6fffffffff,606.0,0.0,0.0
8326e8fffffffff,215.0,0.0,0.0
8326e9fffffffff,229.0,0.0,0.0
8326eafffffffff,234.0,0.0,0.0
8326ebfffffffff,25.0,0.0,0.0
8326ecfffffffff,882.0,0.0,0.0
8326edfffffffff,2380.0,0.0,0.0
8326eefffffffff,346.0,0.0,0.0
8326f0fffffffff,639.0,0.0,0.0
8326f1fffffffff,533.0,0.0,0.0
8326f2fffffffff,2262.0,0.0,0.0
8326f3fffffffff,238.0,0.0,0.0
8326f4fffffffff,214.0,0.0,0.0
8326f5fffffffff,246.0,0.0,0.0
8326f6fffffffff,344.0,0.0,0.0
832702fffffffff,219.0,0.0,0.0
832703fffffffff,14.0,0.0,0.0
832708fffffffff,8.0,0.0,0.0
832709fffffffff,60.0,0.0,0.0
83270afffffffff,89.0,0.0,0.0
83270bfffffffff,27.0,0.0,0.0
83270efffffffff,18.0,0.0,0.0
832710fffffffff,12.0,0.0,0.0
832711fffffffff,21.0,0.0,0.0
832712fffffffff,6.0,0.0,0.0
832713fffffffff,116.0,0.0,0.0
832716fffffffff,3.0,0.0,0.0
832718fffffffff,51.0,0.0,0.0
832719fffffffff,602.0,0.0,0.0
83271afffffffff,87.0,0.0,0.0
83271bfffffffff,332.0,0.0,0.0
83271cfffffffff,1115.0,0.0,0.0
83271dfffffffff,35.0,0.0,0.0
83271efffffffff,14.0,0.0,0.0
832740fffffffff,334.0,0.0,0.0
832741fffffffff,787.0,0.0,0.0
832742fffffffff,115.0,0.0,0.0
832743fffffffff,2498.0,0.0,0.0
832744fffffffff,119.0,0.0,0.0
832745fffffffff,169.0,0.0,0.0
832746fffffffff,21.0,0.0,0.0
832748fffffffff,11557.0,0.0,0.0
832749fffffffff,10956.0,0.0,0.0
83274afffffffff,1173.0,0.0,0.0
83274bfffffffff,5426.0,0.0,0.0
83274cfffffffff,1572.0,0.0,0.0
83274dfffffffff,7188.0,0.0,0.0
83274efffffffff,1873.0,0.0,0.0
832750fffffffff,36.0,0.0,0.0
832751fffffffff,385.0,0.0,0.0
832752fffffffff,5129.0,0.0,0.0
832753fffffffff,647.0,0.0,0.0
832754fffffffff,104.0,0.0,0.0
832755fffffffff,9.0,0.0,0.0
832756fffffffff,966.0,0.0,0.0
832758fffffffff,15625.0,0.0,0.0
832759fffffffff,16017.0,0.0,0.0
83275afffffffff,603.0,0.0,0.0
83275bfffffffff,1336.0,0.0,0.0
83275cfffffffff,3485.0,0.0,0.0
83275dfffffffff,11629.0,0.0,0.0
83275efffffffff,630.0,0.0,0.0
832763fffffffff,50.0,0.0,0.0
832768fffffffff,149.0,0.0,0.0
832769fffffffff,479.0,0.0,0.0
83276afffffffff,172.0,0.0,0.0
83276bfffffffff,1695.0,0.0,0.0
83276cfffffffff,3.0,0.0,0.0
83276dfffffffff,63.0,0.0,0.0
83276efffffffff,62.0,0.0,0.0
832771fffffffff,2.0,0.0,0.0
832772fffffffff,1.0,0.0,0.0
832773fffffffff,8.0,0.0,0.0
832780fffffffff,61.0,0.0,0.0
832781fffffffff,36.0,0.0,0.0
832783fffffffff,18.0,0.0,0.0
832784fffffffff,3.0,0.0,0.0
832785fffffffff,159.0,0.0,0.0
832786fffffffff,139.0,0.0,0.0
832788fffffffff,15.0,0.0,0.0
832789fffffffff,5.0,0.0,0.0
83278afffffffff,2.0,0.0,0.0
83278bfffffffff,138.0,0.0,0.0
83278cfffffffff,282.0,0.0,0.0
83278dfffffffff,106.0,0.0,0.0
83278efffffffff,38.0,0.0,0.0
832790fffffffff,324.0,0.0,0.0
832791fffffffff,57.0,0.0,0.0
832792fffffffff,2766.0,0.0,0.0
832793fffffffff,61.0,0.0,0.0
832794fffffffff,21.0,0.0,0.0
832795fffffffff,7.0,0.0,0.0
832796fffffffff,245.0,0.0,0.0
832798fffffffff,69.0,0.0,0.0
832799fffffffff,495.0,0.0,0.0
83279afffffffff,253.0,0.0,0.0
83279bfffffffff,37.0,0.0,0.0
83279cfffffffff,111.0,0.0,0.0
83279dfffffffff,14.0,0.0,0.0
83279efffffffff,824.0,0.0,0.0
8327a0fffffffff,995.0,0.0,0.0
8327a1fffffffff,5.0,0.0,0.0
8327a2fffffffff,21.0,0.0,0.0
8327a3fffffffff,4.0,0.0,0.0
8327a4fffffffff,13.0,0.0,0.0
8327a5fffffffff,26.0,0.0,0.0
8327a6fffffffff,30.0,0.0,0.0
8327a8fffffffff,442.0,0.0,0.0
8327a9fffffffff,117.0,0.0,0.0
8327aafffffffff,81.0,0.0,0.0
8327abfffffffff,200.0,0.0,0.0
8327acfffffffff,35.0,0.0,0.0
8327adfffffffff,211.0,0.0,0.0
8327aefffffffff,207.0,0.0,0.0
8327b0fffffffff,6.0,0.0,0.0
8327b1fffffffff,35.0,0.0,0.0
8327b2fffffffff,158.0,0.0,0.0
8327b3fffffffff,13.0,0.0,0.0
8327b4fffffffff,1.0,0.0,0.0
8327b5fffffffff,16.0,0.0,0.0
8327b6fffffffff,7.0,0.0,0.0
832800fffffffff,223.0,0.0,0.0
832802fffffffff,10131.0,0.0,0.0
832803fffffffff,106.0,0.0,0.0
832806fffffffff,1443.0,0.0,0.0
832810fffffffff,270.0,0.0,0.0
832811fffffffff,1032.0,0.0,0.0
832812fffffffff,334.0,0.0,0.0
832813fffffffff,2148.0,0.0,0.0
832814fffffffff,1779.0,8.0,0.0
832815fffffffff,1783.0,0.0,0.0
832816fffffffff,266.0,0.0,0.0
832818fffffffff,743.0,160.0,0.0
832819fffffffff,465.0,141.0,0.0
83281afffffffff,272.0,0.0,0.0
83281bfffffffff,8349.0,20.0,0.0
83281cfffffffff,817.0,8.0,0.0
83281dfffffffff,171.0,0.0,0.0
83281efffffffff,4243.0,0.0,0.0
832830fffffffff,75474.0,1342.0,0.0
832831fffffffff,5047.0,105.0,0.0
832832fffffffff,29504.0,55.0,0.0
832833fffffffff,7303.0,65.0,0.0
832834fffffffff,82513.0,729.0,0.0
832835fffffffff,2916.0,2.0,0.0
832836fffffffff,8794.0,74.0,0.0
832880fffffffff,300.0,0.0,0.0
832881fffffffff,841.0,0.0,0.0
832882fffffffff,7.0,0.0,0.0
832883fffffffff,46.0,0.0,0.0
832884fffffffff,14099.0,0.0,0.0
832885fffffffff,2301.0,0.0,0.0
832886fffffffff,532.0,0.0,0.0
832888fffffffff,6129.0,0.0,0.0
832889fffffffff,8021.0,0.0,0.0
83288afffffffff,4748.0,0.0,0.0
83288bfffffffff,1374.0,0.0,0.0
83288cfffffffff,1300.0,0.0,0.0
83288dfffffffff,1908.0,0.0,0.0
83288efffffffff,969.0,0.0,0.0
832890fffffffff,478.0,0.0,0.0
832891fffffffff,46.0,0.0,0.0
832892fffffffff,2566.0,0.0,0.0
832893fffffffff,986.0,0.0,0.0
832894fffffffff,837.0,0.0,0.0
832895fffffffff,7.0,0.0,0.0
832896fffffffff,73.0,0.0,0.0
832898fffffffff,3376.0,11.0,0.0
832899fffffffff,67.0,0.0,0.0
83289afffffffff,178.0,1.0,0.0
83289bfffffffff,1192.0,0.0,0.0
83289cfffffffff,196.0,0.0,0.0
83289dfffffffff,551.0,0.0,0.0
83289efffffffff,907.0,0.0,0.0
8328a0fffffffff,22.0,0.0,0.0
8328a1fffffffff,496.0,42.0,0.0
8328a2fffffffff,40.0,0.0,0.0
8328a3fffffffff,91.0,0.0,0.0
8328a4fffffffff,74.0,0.0,0.0
8328a5fffffffff,9.0,0.0,0.0
8328a6fffffffff,138.0,0.0,0.0
8328a8fffffffff,174.0,0.0,0.0
8328a9fffffffff,5540.0,0.0,0.0
8328aafffffffff,158.0,4.0,0.0
8328abfffffffff,139.0,0.0,0.0
8328acfffffffff,79.0,0.0,0.0
8328adfffffffff,267.0,0.0,0.0
8328aefffffffff,1809.0,19.0,0.0
8328b0fffffffff,455.0,0.0,0.0
8328b1fffffffff,1745.0,0.0,0.0
8328b2fffffffff,434.0,0.0,0.0
8328b3fffffffff,374.0,0.0,0.0
8328b4fffffffff,22.0,0.0,0.0
8328b5fffffffff,98.0,0.0,0.0
8328b6fffffffff,3440.0,0.0,0.0
8328c2fffffffff,348.0,0.0,0.0
8328c6fffffffff,2169.0,0.0,0.0
8328cafffffffff,2.0,0.0,0.0
8328d0fffffffff,1861.0,0.0,0.0
8328d1fffffffff,34696.0,0.0,0.0
8328d2fffffffff,940.0,0.0,0.0
8328d3fffffffff,2263.0,0.0,0.0
8328d4fffffffff,1369.0,0.0,0.0
8328d5fffffffff,35878.0,0.0,0.0
8328d6fffffffff,3827.0,0.0,0.0
8328d8fffffffff,3072.0,0.0,0.0
8328d9fffffffff,128.0,0.0,0.0
8328dafffffffff,167.0,0.0,0.0
8328dcfffffffff,6142.0,0.0,0.0
8328ddfffffffff,261.0,0.0,0.0
8328defffffffff,19429.0,0.0,0.0
8328f0fffffffff,29671.0,0.0,0.0
8328f1fffffffff,2106.0,0.0,0.0
8328f2fffffffff,1431.0,0.0,0.0
8328f3fffffffff,1376.0,0.0,0.0
8328f4fffffffff,10520.0,23.0,0.0
8328f5fffffffff,4787.0,0.0,0.0
8328f6fffffffff,1396.0,0.0,0.0
832912fffffffff,20767.0,0.0,0.0
832913fffffffff,2073.0,0.0,0.0
832916fffffffff,243.0,0.0,0.0
83291afffffffff,4411.0,0.0,0.0
832980fffffffff,283.0,0.0,0.0
832981fffffffff,1030.0,0.0,0.0
832982fffffffff,225.0,0.0,0.0
832983fffffffff,14.0,0.0,0.0
832984fffffffff,2179.0,0.0,0.0
832985fffffffff,1379.0,0.0,0.0
832986fffffffff,6640.0,0.0,0.0
832988fffffffff,229.0,0.0,0.0
832989fffffffff,5329.0,0.0,0.0
83298afffffffff,31.0,0.0,0.0
83298bfffffffff,234.0,0.0,0.0
83298cfffffffff,6803.0,0.0,0.0
83298dfffffffff,1386.0,0.0,0.0
83298efffffffff,436.0,0.0,0.0
832990fffffffff,1182.0,0.0,0.0
832991fffffffff,212.0,0.0,0.0
832992fffffffff,508.0,0.0,0.0
832993fffffffff,240.0,0.0,0.0
832994fffffffff,333.0,0.0,0.0
832995fffffffff,5591.0,0.0,0.0
832996fffffffff,769.0,0.0,0.0
832998fffffffff,13.0,0.0,0.0
832999fffffffff,84.0,0.0,0.0
83299afffffffff,100.0,0.0,0.0
83299bfffffffff,86.0,0.0,0.0
83299cfffffffff,7.0,0.0,0.0
83299dfffffffff,13.0,0.0,0.0
83299efffffffff,56.0,0.0,0.0
8329a0fffffffff,47704.0,0.0,0.0
8329a1fffffffff,55491.0,0.0,0.0
8329a2fffffffff,2264.0,0.0,0.0
8329a3fffffffff,2697.0,0.0,0.0
8329a4fffffffff,54681.0,4.0,0.0
8329a5fffffffff,47970.0,0.0,0.0
8329a6fffffffff,12321.0,0.0,0.0
8329a8fffffffff,2339.0,0.0,0.0
8329a9fffffffff,8308.0,18.0,0.0
8329aafffffffff,2016.0,0.0,0.0
8329abfffffffff,4241.0,15.0,0.0
8329acfffffffff,8521.0,0.0,0.0
8329adfffffffff,15288.0,0.0,0.0
8329aefffffffff,8770.0,0.0,0.0
8329b0fffffffff,3507.0,0.0,0.0
8329b1fffffffff,2555.0,0.0,0.0
8329b2fffffffff,9384.0,159.0,0.0
8329b3fffffffff,266.0,0.0,0.0
8329b4fffffffff,197.0,0.0,0.0
8329b5fffffffff,2272.0,0.0,0.0
8329b6fffffffff,11016.0,84.0,0.0
832a06fffffffff,571.0,0.0,0.0
832a10fffffffff,42730.0,41.0,0.0
832a12fffffffff,9284.0,0.0,0.0
832a13fffffffff,21665.0,3.0,0.0
832a14fffffffff,25042.0,0.0,0.0
832a15fffffffff,14041.0,0.0,0.0
832a16fffffffff,4776.0,2.0,0.0
832a1afffffffff,659.0,27.0,0.0
832a30fffffffff,39690.0,0.0,0.0
832a31fffffffff,18416.0,0.0,0.0
832a32fffffffff,10408.0,0.0,0.0
832a33fffffffff,20887.0,0.0,0.0
832a34fffffffff,14075.0,0.0,0.0
832a36fffffffff,8935.0,0.0,0.0
832a80fffffffff,900.0,10.0,0.0
832a81fffffffff,3069.0,8.0,0.0
832a82fffffffff,1531.0,1.0,0.0
832a83fffffffff,50.0,4.0,0.0
832a84fffffffff,14054.0,0.0,0.0
832a85fffffffff,2018.0,59.0,0.0
832a86fffffffff,2191.0,3.0,0.0
832a88fffffffff,1586.0,0.0,0.0
832a89fffffffff,5598.0,27.0,0.0
832a8afffffffff,6047.0,2.0,0.0
832a8bfffffffff,13123.0,96.0,0.0
832a8cfffffffff,10844.0,0.0,0.0
832a8dfffffffff,2924.0,0.0,0.0
832a8efffffffff,1961.0,12.0,0.0
832a90fffffffff,4365.0,0.0,0.0
832a91fffffffff,1508.0,0.0,0.0
832a92fffffffff,2277.0,0.0,0.0
832a93fffffffff,6394.0,0.0,0.0
832a94fffffffff,9675.0,0.0,0.0
832a95fffffffff,16703.0,0.0,0.0
832a96fffffffff,1391.0,0.0,0.0
832a98fffffffff,51.0,0.0,0.0
832a99fffffffff,1760.0,1.0,0.0
832a9afffffffff,1952.0,0.0,0.0
832a9bfffffffff,1417.0,0.0,0.0
832a9cfffffffff,600.0,4.0,0.0
832a9dfffffffff,248.0,16.0,0.0
832a9efffffffff,244.0,0.0,0.0
832aa0fffffffff,1250.0,0.0,0.0
832aa1fffffffff,8552.0,4.0,0.0
832aa2fffffffff,481.0,0.0,0.0
832aa3fffffffff,6498.0,0.0,0.0
832aa4fffffffff,17048.0,0.0,0.0
832aa5fffffffff,1181.0,2.0,0.0
832aa6fffffffff,1812.0,14.0,0.0
832aa8fffffffff,40120.0,1057.0,0.0
832aa9fffffffff,5312.0,211.0,0.0
832aaafffffffff,15297.0,286.0,0.0
832aabfffffffff,4417.0,6.0,0.0
832aacfffffffff,35397.0,62.0,0.0
832aadfffffffff,33081.0,19.0,0.0
832aaefffffffff,11872.0,242.0,0.0
832ab0fffffffff,3752.0,0.0,0.0
832ab1fffffffff,3117.0,0.0,0.0
832ab2fffffffff,21477.0,0.0,0.0
832ab3fffffffff,14843.0,0.0,0.0
832ab4fffffffff,9533.0,10.0,0.0
832ab5fffffffff,4646.0,16.0,0.0
832ab6fffffffff,3330.0,0.0,0.0
832ac6fffffffff,34.0,0.0,0.0
832ad0fffffffff,1088.0,0.0,0.0
832ad1fffffffff,414.0,0.0,0.0
832ad2fffffffff,206.0,0.0,0.0
832ad3fffffffff,3415.0,0.0,0.0
832ad4fffffffff,594.0,0.0,0.0
832ad5fffffffff,996.0,0.0,0.0
832ad6fffffffff,9990.0,96.0,0.0
832af0fffffffff,2911.0,0.0,0.0
832af1fffffffff,954.0,0.0,0.0
832af2fffffffff,278.0,0.0,0.0
832af3fffffffff,445.0,0.0,0.0
832af6fffffffff,12974.0,0.0,0.0
832b00fffffffff,244.0,0.0,0.0
832b01fffffffff,2.0,0.0,0.0
832b02fffffffff,12.0,0.0,0.0
832b03fffffffff,7.0,0.0,0.0
832b06fffffffff,62.0,0.0,0.0
832b0afffffffff,3.0,0.0,0.0
832b0cfffffffff,15.0,0.0,0.0
832b0efffffffff,1.0,0.0,0.0
832b11fffffffff,1.0,0.0,0.0
832b12fffffffff,118.0,0.0,0.0
832b13fffffffff,8.0,0.0,0.0
832b15fffffffff,1.0,0.0,0.0
832b18fffffffff,539.0,0.0,0.0
832b19fffffffff,174.0,0.0,0.0
832b1afffffffff,1966.0,0.0,0.0
832b1bfffffffff,50.0,0.0,0.0
832b1cfffffffff,99.0,0.0,0.0
832b1dfffffffff,24.0,0.0,0.0
832b1efffffffff,8.0,0.0,0.0
832b80fffffffff,5.0,0.0,0.0
832b81fffffffff,3538.0,36.0,0.0
832b83fffffffff,6592.0,517.0,0.0
832b85fffffffff,144.0,0.0,0.0
832b88fffffffff,475.0,0.0,0.0
832b89fffffffff,9667.0,0.0,0.0
832b8afffffffff,2183.0,0.0,0.0
832b8bfffffffff,1019.0,0.0,0.0
832b8cfffffffff,2043.0,16.0,0.0
832b8dfffffffff,5893.0,16.0,0.0
832b8efffffffff,1423.0,0.0,0.0
832b98fffffffff,5692.0,0.0,0.0
832b99fffffffff,9650.0,0.0,0.0
832b9afffffffff,1415.0,0.0,0.0
832b9bfffffffff,21171.0,313.0,0.0
832b9dfffffffff,7698.0,0.0,0.0
832b9efffffffff,52.0,0.0,0.0
832ba1fffffffff,25.0,0.0,0.0
832ba3fffffffff,2.0,0.0,0.0
832ba8fffffffff,597.0,0.0,0.0
832ba9fffffffff,134.0,0.0,0.0
832baafffffffff,29668.0,0.0,0.0
832babfffffffff,804.0,0.0,0.0
832bacfffffffff,14726.0,0.0,0.0
832badfffffffff,15.0,0.0,0.0
832baefffffffff,768.0,0.0,0.0
833825fffffffff,20.0,0.0,0.0
834412fffffffff,7.0,0.0,0.0
834413fffffffff,1775.0,0.0,0.0
83441afffffffff,2307.0,51.0,0.0
83441bfffffffff,433.0,2.0,0.0
83441efffffffff,4150.0,84.0,0.0
834440fffffffff,3433.0,0.0,0.0
834441fffffffff,62.0,0.0,0.0
834442fffffffff,164.0,0.0,0.0
834443fffffffff,65.0,0.0,0.0
834444fffffffff,108.0,0.0,0.0
834445fffffffff,336.0,0.0,0.0
834446fffffffff,3028.0,0.0,0.0
834448fffffffff,38.0,0.0,0.0
834449fffffffff,116.0,0.0,0.0
83444afffffffff,78.0,0.0,0.0
83444bfffffffff,488.0,0.0,0.0
83444cfffffffff,522.0,0.0,0.0
