cell_id,Prionops plumatus,Prionops plumatus plumatus,Prionops plumatus [poliocephalus Group]
8254effffffffff,1.0,0.0,0.0
827a47fffffffff,4.0,0.0,1.0
827a4ffffffffff,4.0,0.0,2.0
827a67fffffffff,12.0,0.0,0.0
827a6ffffffffff,21.0,0.0,0.0
827b5ffffffffff,5.0,0.0,0.0
829717fffffffff,1.0,0.0,1.0
82971ffffffffff,9.0,0.0,9.0
82972ffffffffff,10.0,0.0,8.0
829737fffffffff,2.0,0.0,2.0
829757fffffffff,3.0,0.0,3.0
82aca7fffffffff,1.0,0.0,0.0
82bcd7fffffffff,5.0,0.0,3.0
82bcdffffffffff,10.0,0.0,0.0
