cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
822baffffffffff,662.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,742.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,978.0,81.0,0.0,0.0,0.0,0.0
824447fffffffff,13377.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,1335.0,1.0,0.0,0.0,0.0,0.0
824457fffffffff,3871.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,321.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,713.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,17113.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,2407.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1112.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,3667.0,99.0,0.0,0.0,0.0,0.0
8244c7fffffffff,2609.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,837.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,4171.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,768.0,18.0,0.0,0.0,0.0,2.0
8244e7fffffffff,2368.0,49.0,0.0,0.0,0.0,0.0
8244effffffffff,702.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,7072.0,77.0,0.0,0.0,0.0,0.0
824807fffffffff,629.0,0.0,12.0,11.0,0.0,0.0
82480ffffffffff,2050.0,0.0,17.0,10.0,0.0,0.0
824817fffffffff,700.0,0.0,13.0,0.0,0.0,0.0
82481ffffffffff,133.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,649.0,0.0,24.0,31.0,0.0,0.0
82482ffffffffff,1915.0,0.0,43.0,152.0,0.0,0.0
824837fffffffff,4681.0,0.0,25.0,4.0,0.0,0.0
824847fffffffff,525.0,0.0,15.0,21.0,0.0,0.0
82484ffffffffff,418.0,0.0,20.0,20.0,0.0,0.0
824857fffffffff,762.0,0.0,28.0,7.0,0.0,0.0
82485ffffffffff,5104.0,0.0,68.0,193.0,0.0,7.0
824877fffffffff,823.0,0.0,18.0,13.0,0.0,0.0
824887fffffffff,7465.0,0.0,0.0,0.0,0.0,8.0
82488ffffffffff,1562.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,10967.0,13.0,0.0,0.0,0.0,0.0
82489ffffffffff,23443.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,1693.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,614.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,45641.0,0.0,0.0,0.0,0.0,134.0
8248c7fffffffff,3337.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,1520.0,0.0,10.0,13.0,0.0,8.0
8248d7fffffffff,1193.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,5703.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,265.0,0.0,2.0,0.0,0.0,0.0
8248effffffffff,31504.0,0.0,3.0,290.0,0.0,169.0
8248f7fffffffff,458.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,1459.0,0.0,11.0,0.0,0.0,0.0
82498ffffffffff,167.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,6501.0,0.0,110.0,28.0,0.0,40.0
82499ffffffffff,432.0,0.0,0.0,0.0,0.0,0.0
8249a7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,2108.0,0.0,5.0,11.0,0.0,0.0
8249b7fffffffff,343.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
826d17fffffffff,173.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
826d2ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,3171.0,2.0,2.0,0.0,0.0,0.0
