cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
822987fffffffff,117.0,7.0,0.0,0.0,0.0,0.0
82298ffffffffff,18.0,7.0,0.0,0.0,0.0,0.0
822997fffffffff,32.0,3.0,0.0,0.0,0.0,0.0
8229a7fffffffff,633.0,43.0,4.0,0.0,0.0,0.0
8229affffffffff,69.0,4.0,0.0,0.0,0.0,0.0
8229b7fffffffff,104.0,16.0,0.0,0.0,0.0,0.0
822a07fffffffff,29.0,8.0,0.0,0.0,0.0,0.0
822a17fffffffff,3242.0,107.0,0.0,0.0,0.0,0.0
822a1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,1264.0,271.0,0.0,0.0,0.0,0.0
822a4ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,78.0,4.0,0.0,0.0,0.0,0.0
822a8ffffffffff,130.0,7.0,0.0,0.0,0.0,0.0
822a97fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
822a9ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,199.0,44.0,0.0,0.0,0.0,0.0
822aaffffffffff,1144.0,104.0,0.0,0.0,0.0,0.0
822ab7fffffffff,1443.0,568.0,0.0,0.0,0.0,0.0
822ac7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,111.0,8.0,0.0,0.0,0.0,0.0
822b07fffffffff,27.0,4.0,0.0,0.0,0.0,0.0
822b0ffffffffff,91.0,5.0,0.0,0.0,0.0,0.0
822b17fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,548.0,393.0,0.0,0.0,0.0,0.0
822b27fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,257.0,140.0,0.0,0.0,0.0,0.0
822b8ffffffffff,485.0,101.0,0.0,0.0,0.0,0.0
822b97fffffffff,109.0,2.0,0.0,0.0,0.0,0.0
822b9ffffffffff,846.0,125.0,0.0,0.0,0.0,0.0
822ba7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
822baffffffffff,317.0,31.0,0.0,0.0,0.0,0.0
8235affffffffff,10.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,46.0,3.0,0.0,0.0,4.0,0.0
82441ffffffffff,83.0,19.0,0.0,0.0,0.0,0.0
82442ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0
824437fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
824447fffffffff,217.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,339.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,134.0,22.0,0.0,0.0,0.0,0.0
824477fffffffff,79.0,4.0,18.0,0.0,0.0,0.0
824487fffffffff,17.0,0.0,0.0,0.0,11.0,0.0
8244a7fffffffff,20.0,4.0,0.0,0.0,2.0,0.0
8244affffffffff,335.0,15.0,0.0,0.0,0.0,0.0
8244b7fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8244c7fffffffff,28.0,2.0,0.0,0.0,0.0,0.0
8244cffffffffff,147.0,23.0,0.0,0.0,0.0,0.0
8244d7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,158.0,21.0,0.0,0.0,0.0,0.0
824507fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
82450ffffffffff,21.0,5.0,5.0,0.0,4.0,3.0
824527fffffffff,12.0,4.0,2.0,0.0,0.0,0.0
82452ffffffffff,16.0,11.0,0.0,0.0,0.0,0.0
824537fffffffff,16.0,0.0,11.0,0.0,0.0,0.0
824577fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824587fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8245a7fffffffff,300.0,2.0,0.0,0.0,3.0,0.0
8245b7fffffffff,275.0,0.0,0.0,0.0,14.0,0.0
824817fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
82482ffffffffff,2.0,0.0,1.0,0.0,0.0,0.0
824837fffffffff,23.0,4.0,17.0,0.0,0.0,0.0
824847fffffffff,32.0,16.0,0.0,0.0,0.0,0.0
82484ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,10.0,4.0,1.0,0.0,0.0,0.0
82485ffffffffff,233.0,67.0,0.0,0.0,0.0,0.0
824877fffffffff,29.0,25.0,2.0,0.0,0.0,0.0
824887fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,109.0,21.0,0.0,0.0,0.0,0.0
82489ffffffffff,74.0,4.0,0.0,0.0,0.0,0.0
8248a7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8248b7fffffffff,612.0,106.0,37.0,0.0,0.0,0.0
8248c7fffffffff,74.0,4.0,0.0,0.0,0.0,0.0
8248cffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,35.0,7.0,0.0,0.0,0.0,0.0
8248dffffffffff,70.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8248effffffffff,998.0,344.0,0.0,0.0,0.0,0.0
8248f7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,20.0,3.0,0.0,0.0,0.0,0.0
82498ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,130.0,41.0,3.0,0.0,0.0,0.0
82499ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8249a7fffffffff,12.0,12.0,0.0,0.0,0.0,0.0
8249affffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8249b7fffffffff,8.0,6.0,0.0,0.0,0.0,0.0
824c87fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
824caffffffffff,1.0,0.0,0.0,0.0,1.0,0.0
824cb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
824cd7fffffffff,9.0,0.0,0.0,0.0,5.0,0.0
824ceffffffffff,145.0,2.0,0.0,0.0,39.0,0.0
824cf7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
824d4ffffffffff,6.0,0.0,0.0,0.0,5.0,0.0
825e47fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
825e4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
825e5ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0
825e67fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
825e77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
825f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,25.0,21.0,0.0,0.0,0.0,0.0
82660ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82661ffffffffff,39.0,6.0,0.0,0.0,0.0,0.0
826627fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82662ffffffffff,5.0,2.0,0.0,0.0,0.0,0.0
826647fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8266a7fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8266b7fffffffff,193.0,166.0,0.0,0.0,0.0,0.0
8266c7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,52.0,21.0,1.0,0.0,2.0,0.0
8266dffffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8266e7fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8266f7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
826727fffffffff,11.0,0.0,0.0,0.0,7.0,0.0
826737fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
826747fffffffff,56.0,0.0,3.0,0.0,6.0,0.0
826757fffffffff,24.0,15.0,4.0,0.0,2.0,0.0
82675ffffffffff,2.0,1.0,0.0,0.0,0.0,0.0
82676ffffffffff,1.0,0.0,1.0,0.0,0.0,0.0
826787fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8267a7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
826c67fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
826d07fffffffff,15.0,0.0,15.0,0.0,0.0,0.0
826d17fffffffff,11.0,0.0,11.0,0.0,0.0,0.0
826d27fffffffff,23.0,13.0,0.0,0.0,0.0,0.0
826d2ffffffffff,31.0,7.0,13.0,0.0,0.0,0.0
826d37fffffffff,37.0,5.0,7.0,0.0,0.0,0.0
826d4ffffffffff,4.0,4.0,0.0,0.0,0.0,0.0
826d67fffffffff,35.0,6.0,2.0,0.0,0.0,0.0
826d6ffffffffff,540.0,485.0,0.0,0.0,0.0,0.0
826d77fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82804ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
828adffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
828e67fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
828f0ffffffffff,4.0,0.0,3.0,0.0,0.0,0.0
828f2ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
828fa7fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
