cell_id,Branta canadensis,Branta canadensis moffitti/maxima,Branta canadensis occidentalis/fulva,Branta canadensis [canadensis Group]
840888bffffffff,4.0,0.0,0.0,0.0
840888dffffffff,5.0,0.0,0.0,0.0
8408899ffffffff,4.0,0.0,0.0,0.0
84088a1ffffffff,2.0,0.0,0.0,0.0
84088a3ffffffff,1.0,0.0,0.0,0.0
84088adffffffff,1.0,0.0,0.0,0.0
84088b7ffffffff,2.0,0.0,0.0,0.0
84088b9ffffffff,1.0,0.0,0.0,0.0
84088e1ffffffff,5.0,0.0,0.0,0.0
84088e7ffffffff,2.0,0.0,0.0,0.0
8408937ffffffff,9.0,0.0,0.0,0.0
8408959ffffffff,30.0,0.0,0.0,0.0
840895bffffffff,76.0,0.0,0.0,0.0
8408961ffffffff,2.0,0.0,0.0,0.0
8408963ffffffff,3.0,0.0,0.0,0.0
840896bffffffff,2.0,0.0,0.0,0.0
840898bffffffff,23.0,0.0,0.0,0.0
8408991ffffffff,54.0,0.0,0.0,0.0
8408995ffffffff,49.0,0.0,0.0,0.0
8408997ffffffff,367.0,0.0,0.0,0.0
8408999ffffffff,11.0,0.0,0.0,0.0
840899bffffffff,2.0,0.0,0.0,0.0
840899dffffffff,17.0,0.0,0.0,0.0
84089a9ffffffff,3.0,0.0,0.0,0.0
84089bbffffffff,59.0,0.0,0.0,0.0
84089cbffffffff,3.0,0.0,0.0,0.0
84089d1ffffffff,26.0,0.0,0.0,0.0
84089d3ffffffff,54.0,0.0,0.0,0.0
84089d7ffffffff,5.0,0.0,0.0,0.0
84089d9ffffffff,3.0,0.0,0.0,0.0
84089dbffffffff,28.0,0.0,0.0,0.0
84089e7ffffffff,2.0,0.0,0.0,0.0
8408a05ffffffff,2.0,0.0,0.0,0.0
8408a15ffffffff,7.0,0.0,0.0,0.0
8408a25ffffffff,8.0,0.0,0.0,0.0
8408a31ffffffff,2.0,0.0,0.0,0.0
8408a39ffffffff,2.0,0.0,0.0,0.0
8408a3bffffffff,6.0,0.0,0.0,0.0
8408a3dffffffff,2.0,0.0,0.0,0.0
8408a43ffffffff,2.0,0.0,0.0,0.0
8408a45ffffffff,7.0,0.0,0.0,0.0
8408a49ffffffff,2.0,0.0,0.0,0.0
8408a59ffffffff,2.0,0.0,0.0,0.0
8408a61ffffffff,1.0,0.0,0.0,0.0
8408a63ffffffff,2.0,0.0,0.0,0.0
8408a65ffffffff,2.0,0.0,0.0,0.0
8408a67ffffffff,6.0,0.0,0.0,0.0
8408a69ffffffff,12.0,0.0,0.0,0.0
8408a6dffffffff,4.0,0.0,0.0,0.0
8408a97ffffffff,2.0,0.0,0.0,0.0
8408ad9ffffffff,1.0,0.0,0.0,0.0
8408ae3ffffffff,3.0,0.0,0.0,0.0
8408b05ffffffff,11.0,0.0,0.0,0.0
8408b07ffffffff,2.0,0.0,0.0,0.0
8408b09ffffffff,7.0,0.0,0.0,0.0
8408b0dffffffff,39.0,0.0,0.0,0.0
8408b11ffffffff,88.0,0.0,0.0,0.0
8408b13ffffffff,2.0,0.0,0.0,0.0
8408b15ffffffff,38.0,0.0,0.0,0.0
8408b17ffffffff,5.0,0.0,0.0,0.0
8408b19ffffffff,2.0,0.0,0.0,0.0
8408b1bffffffff,1.0,0.0,0.0,0.0
8408b1dffffffff,1.0,0.0,0.0,0.0
8408b23ffffffff,1.0,0.0,0.0,0.0
8408b29ffffffff,4.0,0.0,0.0,0.0
8408b2dffffffff,2.0,0.0,0.0,0.0
8408b31ffffffff,1.0,0.0,0.0,0.0
8408b33ffffffff,16.0,0.0,0.0,0.0
8408b37ffffffff,9.0,0.0,0.0,0.0
8408b3bffffffff,3.0,0.0,0.0,0.0
8408b3dffffffff,12.0,0.0,0.0,0.0
8408b41ffffffff,10.0,0.0,0.0,0.0
8408b47ffffffff,4.0,0.0,0.0,0.0
8408b49ffffffff,2.0,0.0,0.0,0.0
8408b4dffffffff,12.0,0.0,0.0,0.0
8408b51ffffffff,1.0,0.0,0.0,0.0
8408b57ffffffff,2.0,0.0,0.0,0.0
8408b5bffffffff,2.0,0.0,0.0,0.0
8408b61ffffffff,2.0,0.0,0.0,0.0
8408b63ffffffff,2.0,0.0,0.0,0.0
8408b65ffffffff,2.0,0.0,0.0,0.0
8408b67ffffffff,6.0,0.0,0.0,0.0
8408b6bffffffff,4.0,0.0,0.0,0.0
8408c07ffffffff,5.0,0.0,0.0,0.0
8408c25ffffffff,1.0,0.0,0.0,0.0
8408c29ffffffff,5.0,0.0,0.0,0.0
8408c31ffffffff,2.0,0.0,0.0,0.0
8408c69ffffffff,1.0,0.0,0.0,0.0
8408d41ffffffff,4.0,0.0,0.0,0.0
8408d51ffffffff,2.0,0.0,0.0,0.0
8408d55ffffffff,6.0,0.0,0.0,0.0
8408d57ffffffff,6.0,0.0,0.0,0.0
8408d81ffffffff,2.0,0.0,0.0,0.0
8408e59ffffffff,1.0,0.0,0.0,0.0
8408f0dffffffff,2.0,0.0,0.0,0.0
8408f29ffffffff,6.0,0.0,0.0,0.0
8408f43ffffffff,1.0,0.0,0.0,0.0
8408f47ffffffff,1.0,0.0,0.0,0.0
8408f63ffffffff,21.0,0.0,0.0,0.0
8409587ffffffff,2.0,0.0,0.0,0.0
84095bbffffffff,1.0,0.0,0.0,0.0
8409819ffffffff,2.0,0.0,0.0,0.0
8409821ffffffff,10.0,0.0,0.0,0.0
8409825ffffffff,2.0,0.0,0.0,0.0
8409829ffffffff,1.0,0.0,0.0,0.0
840982dffffffff,2.0,0.0,0.0,0.0
8409883ffffffff,2.0,0.0,0.0,0.0
84098a9ffffffff,2.0,0.0,0.0,0.0
84098b1ffffffff,2.0,0.0,0.0,0.0
84098bbffffffff,2.0,0.0,0.0,0.0
84098c7ffffffff,2.0,0.0,0.0,0.0
84098c9ffffffff,2.0,0.0,0.0,0.0
84098cbffffffff,1.0,0.0,0.0,0.0
84098d9ffffffff,3.0,0.0,0.0,0.0
84098e9ffffffff,2.0,0.0,0.0,0.0
8409911ffffffff,15.0,0.0,0.0,0.0
8409913ffffffff,3.0,0.0,0.0,0.0
840991bffffffff,5.0,0.0,0.0,0.0
8409981ffffffff,2.0,0.0,0.0,0.0
8409983ffffffff,4.0,0.0,0.0,0.0
8409987ffffffff,6.0,0.0,0.0,0.0
840998bffffffff,1.0,0.0,0.0,0.0
8409991ffffffff,5.0,0.0,0.0,0.0
8409993ffffffff,104.0,0.0,0.0,0.0
8409995ffffffff,2.0,0.0,0.0,0.0
8409997ffffffff,19.0,0.0,0.0,0.0
840999bffffffff,5.0,0.0,0.0,0.0
84099a7ffffffff,4.0,0.0,0.0,0.0
84099b5ffffffff,4.0,0.0,0.0,0.0
84099b9ffffffff,21.0,0.0,0.0,0.0
84099bbffffffff,2.0,0.0,0.0,0.0
84099bdffffffff,23.0,0.0,0.0,0.0
84099c5ffffffff,1.0,0.0,0.0,0.0
84099cdffffffff,5.0,0.0,0.0,0.0
84099ebffffffff,2.0,0.0,0.0,0.0
840c033ffffffff,18.0,0.0,0.0,0.0
840c037ffffffff,6.0,0.0,0.0,0.0
840c03bffffffff,56.0,0.0,0.0,0.0
840c04bffffffff,12.0,0.0,0.0,0.0
840c141ffffffff,18.0,0.0,0.0,0.0
840c143ffffffff,103.0,0.0,0.0,8.0
840c145ffffffff,24.0,0.0,0.0,4.0
840c147ffffffff,119.0,0.0,0.0,6.0
840c149ffffffff,69.0,0.0,0.0,16.0
840c14bffffffff,34.0,0.0,0.0,8.0
840c14dffffffff,1.0,0.0,0.0,0.0
840c15dffffffff,7.0,0.0,0.0,0.0
840c1b1ffffffff,6.0,0.0,0.0,0.0
840c1b5ffffffff,3.0,0.0,0.0,0.0
840c213ffffffff,3.0,0.0,0.0,0.0
840c2a9ffffffff,7.0,0.0,0.0,0.0
840c335ffffffff,5.0,0.0,0.0,2.0
840c409ffffffff,1.0,0.0,0.0,0.0
840c415ffffffff,449.0,0.0,327.0,0.0
840c425ffffffff,5.0,0.0,0.0,0.0
840c427ffffffff,1.0,0.0,0.0,0.0
840c42dffffffff,97.0,0.0,9.0,0.0
840c441ffffffff,14.0,0.0,0.0,0.0
840c443ffffffff,2.0,0.0,0.0,0.0
840c445ffffffff,2.0,0.0,0.0,0.0
840c447ffffffff,2.0,0.0,0.0,0.0
840c451ffffffff,86.0,0.0,30.0,0.0
840c455ffffffff,243.0,0.0,57.0,0.0
840c45dffffffff,5.0,0.0,0.0,0.0
840c461ffffffff,12.0,0.0,0.0,0.0
840c465ffffffff,79.0,0.0,0.0,0.0
840c46dffffffff,33.0,0.0,0.0,0.0
840c503ffffffff,19.0,0.0,0.0,0.0
840c511ffffffff,2.0,0.0,0.0,0.0
840c515ffffffff,4.0,0.0,0.0,0.0
840c51dffffffff,59.0,0.0,0.0,0.0
840c54bffffffff,109.0,0.0,0.0,0.0
840c551ffffffff,2.0,0.0,0.0,0.0
840c555ffffffff,343.0,0.0,0.0,11.0
840c55bffffffff,15.0,0.0,0.0,0.0
840c55dffffffff,4.0,0.0,0.0,0.0
840c5a1ffffffff,6.0,0.0,3.0,0.0
840c5a5ffffffff,427.0,0.0,151.0,0.0
840c5a7ffffffff,65.0,0.0,39.0,0.0
840c5adffffffff,49.0,0.0,8.0,0.0
840c5e5ffffffff,1.0,0.0,0.0,0.0
840c621ffffffff,15.0,0.0,0.0,0.0
840c629ffffffff,5.0,0.0,0.0,0.0
840c63dffffffff,3.0,0.0,0.0,0.0
840c645ffffffff,5.0,0.0,0.0,0.0
840c647ffffffff,4.0,0.0,0.0,0.0
840c64bffffffff,2.0,0.0,0.0,0.0
840c65bffffffff,5.0,0.0,0.0,0.0
840c65dffffffff,2.0,0.0,0.0,0.0
840c665ffffffff,1.0,0.0,0.0,0.0
840c667ffffffff,2.0,0.0,0.0,0.0
840c685ffffffff,1.0,0.0,0.0,0.0
840c6a5ffffffff,4.0,0.0,0.0,0.0
840c6adffffffff,4.0,0.0,2.0,0.0
840c705ffffffff,4.0,0.0,0.0,0.0
840c70dffffffff,1.0,0.0,0.0,0.0
840c711ffffffff,4.0,0.0,0.0,0.0
840c715ffffffff,1.0,0.0,0.0,0.0
840c71bffffffff,43.0,0.0,0.0,0.0
840c731ffffffff,57.0,0.0,0.0,0.0
840c733ffffffff,6114.0,0.0,0.0,0.0
840c735ffffffff,28.0,0.0,0.0,0.0
840c739ffffffff,5.0,0.0,0.0,0.0
840c73bffffffff,131.0,0.0,0.0,0.0
840c741ffffffff,23.0,0.0,0.0,0.0
840c747ffffffff,2.0,0.0,0.0,0.0
840c74bffffffff,8.0,0.0,0.0,0.0
840c74dffffffff,5.0,0.0,0.0,0.0
840c759ffffffff,5.0,0.0,0.0,0.0
840c769ffffffff,2.0,0.0,0.0,0.0
840cec5ffffffff,2.0,0.0,0.0,0.0
840cee5ffffffff,4.0,0.0,0.0,0.0
840ceedffffffff,2.0,0.0,0.0,0.0
840d039ffffffff,43.0,0.0,0.0,3.0
840d093ffffffff,23.0,0.0,0.0,0.0
840d099ffffffff,2.0,0.0,0.0,0.0
840d09bffffffff,24.0,0.0,0.0,0.0
840d0c3ffffffff,40.0,0.0,0.0,0.0
840d0d1ffffffff,6.0,0.0,0.0,2.0
840d0d3ffffffff,10.0,0.0,0.0,1.0
840d0d9ffffffff,76.0,0.0,0.0,3.0
840d0ddffffffff,2.0,0.0,0.0,0.0
840d0e5ffffffff,3.0,0.0,0.0,0.0
840d19bffffffff,4.0,0.0,0.0,0.0
840d40dffffffff,8.0,0.0,0.0,0.0
840d425ffffffff,4.0,0.0,0.0,0.0
840d44dffffffff,2.0,0.0,0.0,0.0
840d463ffffffff,19.0,0.0,0.0,0.0
840d483ffffffff,14.0,0.0,0.0,0.0
840d485ffffffff,2.0,0.0,0.0,0.0
840d495ffffffff,2.0,0.0,0.0,0.0
840d49bffffffff,1.0,0.0,0.0,0.0
840d49dffffffff,4.0,0.0,0.0,0.0
840d4a1ffffffff,6.0,0.0,0.0,0.0
840d4a7ffffffff,7.0,0.0,0.0,0.0
840d4a9ffffffff,2.0,0.0,0.0,0.0
840d4c1ffffffff,2.0,0.0,0.0,0.0
840d4d5ffffffff,4.0,0.0,0.0,0.0
840d4e7ffffffff,9.0,0.0,0.0,0.0
840d521ffffffff,1.0,0.0,0.0,0.0
840d523ffffffff,5.0,0.0,0.0,0.0
840d527ffffffff,2.0,0.0,0.0,0.0
840d52dffffffff,1.0,0.0,0.0,0.0
840d563ffffffff,1.0,0.0,0.0,0.0
840d569ffffffff,2.0,0.0,0.0,0.0
840d585ffffffff,211.0,0.0,0.0,0.0
840d593ffffffff,4.0,0.0,0.0,0.0
840d595ffffffff,38.0,0.0,0.0,0.0
840d5a5ffffffff,2.0,0.0,0.0,0.0
840d5a9ffffffff,732.0,0.0,0.0,0.0
840d5abffffffff,2.0,0.0,0.0,0.0
840d5b9ffffffff,22.0,0.0,0.0,0.0
840d5cbffffffff,2.0,0.0,0.0,0.0
840d5e7ffffffff,1.0,0.0,0.0,0.0
840d605ffffffff,74.0,0.0,0.0,0.0
840d607ffffffff,6.0,0.0,0.0,0.0
840d619ffffffff,2.0,0.0,0.0,0.0
840d61bffffffff,2.0,0.0,0.0,0.0
840d629ffffffff,41.0,0.0,0.0,0.0
840d659ffffffff,6.0,0.0,0.0,0.0
840d65dffffffff,18.0,0.0,0.0,0.0
840d667ffffffff,7.0,0.0,0.0,0.0
840d683ffffffff,3.0,0.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0,0.0
840d6bbffffffff,2.0,0.0,0.0,0.0
840d6e7ffffffff,2.0,0.0,0.0,0.0
840d737ffffffff,2.0,0.0,0.0,0.0
840d747ffffffff,53.0,0.0,0.0,0.0
840d751ffffffff,2.0,0.0,0.0,0.0
840d761ffffffff,144.0,0.0,0.0,0.0
840e001ffffffff,2.0,0.0,0.0,0.0
840e003ffffffff,4.0,0.0,0.0,0.0
840e033ffffffff,6.0,0.0,0.0,0.0
840e039ffffffff,2.0,0.0,0.0,0.0
840e069ffffffff,2.0,0.0,0.0,0.0
840e085ffffffff,52.0,0.0,0.0,0.0
840e087ffffffff,19.0,0.0,0.0,0.0
840e08dffffffff,5.0,0.0,0.0,0.0
840e0a9ffffffff,4.0,0.0,0.0,0.0
840e0abffffffff,8.0,0.0,0.0,0.0
840e0b1ffffffff,6.0,0.0,0.0,0.0
840e0b3ffffffff,6.0,0.0,0.0,0.0
840e0b9ffffffff,6.0,0.0,0.0,0.0
840e0bbffffffff,3.0,0.0,0.0,0.0
840e0bdffffffff,18.0,0.0,0.0,0.0
840e0e3ffffffff,36.0,0.0,0.0,0.0
840e0e5ffffffff,51.0,0.0,0.0,0.0
840e0e7ffffffff,29.0,0.0,0.0,0.0
840e149ffffffff,7.0,0.0,0.0,0.0
840e1d9ffffffff,37.0,0.0,0.0,0.0
840e1dbffffffff,6.0,0.0,0.0,0.0
840e207ffffffff,2.0,0.0,0.0,0.0
840e223ffffffff,4.0,0.0,0.0,0.0
840e227ffffffff,1.0,0.0,0.0,0.0
840e231ffffffff,2.0,0.0,0.0,0.0
840e233ffffffff,4.0,0.0,0.0,0.0
840e235ffffffff,3.0,0.0,0.0,0.0
840e239ffffffff,1.0,0.0,0.0,0.0
840e23dffffffff,2.0,0.0,0.0,0.0
840e299ffffffff,2.0,0.0,0.0,0.0
840e29dffffffff,2.0,0.0,0.0,0.0
840e2d3ffffffff,3.0,0.0,0.0,0.0
840e2d7ffffffff,2.0,0.0,0.0,0.0
840e311ffffffff,1.0,0.0,0.0,0.0
840e317ffffffff,3.0,0.0,0.0,0.0
840e367ffffffff,51.0,0.0,0.0,0.0
840e413ffffffff,1.0,0.0,0.0,0.0
840e41bffffffff,3.0,0.0,0.0,0.0
840e41dffffffff,1.0,0.0,0.0,0.0
840e451ffffffff,1.0,0.0,0.0,0.0
840e453ffffffff,11.0,0.0,0.0,0.0
840e45bffffffff,35.0,0.0,0.0,0.0
840e469ffffffff,4.0,0.0,0.0,0.0
840e48dffffffff,6.0,0.0,0.0,0.0
840e491ffffffff,228.0,0.0,0.0,0.0
840e493ffffffff,156.0,0.0,0.0,0.0
840e497ffffffff,540.0,0.0,0.0,0.0
840e499ffffffff,32.0,0.0,0.0,0.0
840e49bffffffff,281.0,0.0,0.0,0.0
840e49dffffffff,1.0,0.0,0.0,0.0
840e4a1ffffffff,2.0,0.0,0.0,0.0
840e4a3ffffffff,7.0,0.0,0.0,0.0
840e4a5ffffffff,1.0,0.0,0.0,0.0
840e4a7ffffffff,4.0,0.0,0.0,0.0
840e4a9ffffffff,27.0,0.0,0.0,0.0
840e4abffffffff,1.0,0.0,0.0,0.0
840e4b3ffffffff,111.0,0.0,0.0,0.0
840e4c5ffffffff,6.0,0.0,0.0,0.0
840e4cdffffffff,1.0,0.0,0.0,0.0
840e4d1ffffffff,41.0,0.0,0.0,0.0
840e4d3ffffffff,239.0,0.0,0.0,0.0
840e4d9ffffffff,2.0,0.0,0.0,0.0
840e4dbffffffff,1061.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0
840e523ffffffff,8.0,0.0,0.0,0.0
840e52bffffffff,2.0,0.0,0.0,0.0
840e531ffffffff,4.0,0.0,0.0,0.0
840e535ffffffff,3.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0
840e53dffffffff,4.0,0.0,0.0,0.0
840e583ffffffff,3.0,0.0,0.0,0.0
840e59bffffffff,6.0,0.0,0.0,0.0
840e59dffffffff,2.0,0.0,0.0,0.0
840e5a5ffffffff,2.0,0.0,0.0,0.0
840e5abffffffff,4.0,0.0,0.0,0.0
840e5adffffffff,10.0,0.0,0.0,0.0
840e5b3ffffffff,52.0,0.0,0.0,0.0
840e5bdffffffff,6.0,0.0,0.0,0.0
840e623ffffffff,2.0,0.0,0.0,0.0
840e691ffffffff,4.0,0.0,0.0,0.0
840e6adffffffff,2.0,0.0,0.0,0.0
840e6b5ffffffff,2.0,0.0,0.0,0.0
840e6b7ffffffff,2.0,0.0,0.0,0.0
840e6c9ffffffff,2.0,0.0,0.0,0.0
840e6e7ffffffff,3.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0
840e801ffffffff,11.0,0.0,0.0,0.0
840e805ffffffff,4051.0,0.0,0.0,0.0
840e807ffffffff,13.0,0.0,0.0,0.0
840e82bffffffff,5.0,0.0,0.0,0.0
840e831ffffffff,4.0,0.0,0.0,0.0
840e835ffffffff,5.0,0.0,0.0,0.0
840e83bffffffff,15.0,0.0,0.0,0.0
840e83dffffffff,4.0,0.0,0.0,0.0
840e863ffffffff,4.0,0.0,0.0,0.0
840e891ffffffff,1.0,0.0,0.0,0.0
840e897ffffffff,4.0,0.0,0.0,0.0
840e89bffffffff,15.0,0.0,0.0,0.0
840e8d3ffffffff,2.0,0.0,0.0,0.0
840e8ddffffffff,2.0,0.0,0.0,0.0
840e8e1ffffffff,4.0,0.0,0.0,0.0
840e8e9ffffffff,4.0,0.0,0.0,0.0
840e911ffffffff,9.0,0.0,0.0,0.0
840e945ffffffff,1.0,0.0,0.0,0.0
840e95dffffffff,4.0,0.0,0.0,0.0
840e98bffffffff,12.0,0.0,0.0,0.0
840e9a1ffffffff,6.0,0.0,0.0,0.0
840e9a5ffffffff,1.0,0.0,0.0,0.0
840e9a7ffffffff,20.0,0.0,0.0,0.0
840e9d1ffffffff,2.0,0.0,0.0,0.0
840e9ddffffffff,3.0,0.0,0.0,0.0
840e9ebffffffff,2.0,0.0,0.0,0.0
840ea6dffffffff,3.0,0.0,0.0,0.0
840eb37ffffffff,5.0,0.0,0.0,0.0
840ec0bffffffff,2.0,0.0,0.0,0.0
840ec19ffffffff,65.0,0.0,0.0,0.0
840ec1bffffffff,3.0,0.0,0.0,0.0
840ec21ffffffff,19.0,0.0,0.0,0.0
840ec23ffffffff,7.0,0.0,0.0,0.0
840ec29ffffffff,10.0,0.0,0.0,0.0
840ec2dffffffff,16.0,0.0,0.0,0.0
840ec41ffffffff,3.0,0.0,0.0,0.0
840ec4dffffffff,3.0,0.0,0.0,0.0
840ec51ffffffff,96.0,0.0,0.0,0.0
840ec55ffffffff,1.0,0.0,0.0,0.0
840ec57ffffffff,4.0,0.0,0.0,0.0
840ec81ffffffff,5.0,0.0,0.0,0.0
840ec85ffffffff,4.0,0.0,0.0,0.0
840ec8dffffffff,3.0,0.0,0.0,0.0
840ec91ffffffff,18.0,0.0,0.0,0.0
840ec95ffffffff,81.0,0.0,0.0,0.0
840ec97ffffffff,7.0,0.0,0.0,0.0
840ec9bffffffff,6.0,0.0,0.0,0.0
840ec9dffffffff,6.0,0.0,0.0,0.0
840eca1ffffffff,2.0,0.0,0.0,0.0
840eca3ffffffff,7.0,0.0,0.0,0.0
840eca7ffffffff,38.0,0.0,0.0,0.0
840ecabffffffff,2.0,0.0,0.0,0.0
840ecb9ffffffff,68.0,0.0,0.0,0.0
840ecbdffffffff,38.0,0.0,0.0,0.0
840ecc1ffffffff,218.0,0.0,0.0,0.0
840ecc7ffffffff,4.0,0.0,0.0,0.0
840ecc9ffffffff,985.0,0.0,0.0,0.0
840eccdffffffff,1.0,0.0,0.0,0.0
840ed0bffffffff,2.0,0.0,0.0,0.0
840ed13ffffffff,2.0,0.0,0.0,0.0
840ed15ffffffff,2.0,0.0,0.0,0.0
840ed19ffffffff,2.0,0.0,0.0,0.0
840ed1bffffffff,2.0,0.0,0.0,0.0
840ed45ffffffff,1.0,0.0,0.0,0.0
840ed49ffffffff,1.0,0.0,0.0,0.0
840ed4dffffffff,11.0,0.0,0.0,0.0
840ed55ffffffff,3.0,0.0,0.0,0.0
840ed57ffffffff,1.0,0.0,0.0,0.0
840ed5dffffffff,2.0,0.0,0.0,0.0
840ed87ffffffff,3.0,0.0,0.0,0.0
840ed8bffffffff,3.0,0.0,0.0,0.0
840ed97ffffffff,2.0,0.0,0.0,0.0
840eda3ffffffff,2.0,0.0,0.0,0.0
840edc7ffffffff,4.0,0.0,0.0,0.0
840edc9ffffffff,2.0,0.0,0.0,0.0
840edd5ffffffff,2.0,0.0,0.0,0.0
840ede1ffffffff,5.0,0.0,0.0,0.0
840ee03ffffffff,26.0,0.0,0.0,0.0
840ee0bffffffff,3.0,0.0,0.0,0.0
840ee11ffffffff,3.0,0.0,0.0,0.0
840ee15ffffffff,12.0,0.0,0.0,0.0
840ee17ffffffff,5.0,0.0,0.0,0.0
840ee1bffffffff,3.0,0.0,0.0,0.0
840ee27ffffffff,20.0,0.0,0.0,0.0
840ee41ffffffff,6.0,0.0,0.0,0.0
840ee51ffffffff,3.0,0.0,0.0,0.0
840ee57ffffffff,3.0,0.0,0.0,0.0
840ee59ffffffff,6.0,0.0,0.0,0.0
840ee5bffffffff,3.0,0.0,0.0,0.0
840ee81ffffffff,2.0,0.0,0.0,0.0
840ee85ffffffff,17.0,0.0,0.0,0.0
840ee87ffffffff,5.0,0.0,0.0,0.0
840ee8bffffffff,4.0,0.0,0.0,0.0
840ee8dffffffff,2.0,0.0,0.0,0.0
840eea3ffffffff,2.0,0.0,0.0,0.0
840eea7ffffffff,2585.0,0.0,0.0,0.0
840eeabffffffff,88.0,0.0,0.0,0.0
840eeb5ffffffff,113.0,0.0,0.0,0.0
840eeb9ffffffff,2.0,0.0,0.0,0.0
840eebbffffffff,1.0,0.0,0.0,0.0
840eebdffffffff,32.0,0.0,0.0,0.0
840eec3ffffffff,3.0,0.0,0.0,0.0
840eec7ffffffff,2.0,0.0,0.0,0.0
840eec9ffffffff,2.0,0.0,0.0,0.0
