cell_id,Vireo griseus,Vireo griseus [griseus Group],Vireo griseus perquisitor
84264d1ffffffff,18.0,6.0,0.0
84264d9ffffffff,5.0,0.0,0.0
84264dbffffffff,23.0,4.0,0.0
84264ddffffffff,2.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0
84264e5ffffffff,33.0,0.0,0.0
84264e7ffffffff,3.0,0.0,0.0
84264ebffffffff,2.0,0.0,0.0
8426509ffffffff,1.0,0.0,0.0
8426515ffffffff,2.0,0.0,0.0
842651bffffffff,3.0,0.0,0.0
8426521ffffffff,1.0,0.0,0.0
8426531ffffffff,7.0,0.0,0.0
8426533ffffffff,10.0,0.0,0.0
842653bffffffff,5.0,0.0,0.0
842655bffffffff,2.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0
8426567ffffffff,2.0,0.0,0.0
8426585ffffffff,29.0,0.0,0.0
8426587ffffffff,2.0,0.0,0.0
8426599ffffffff,19.0,3.0,0.0
842659bffffffff,5.0,0.0,0.0
84265a7ffffffff,1.0,0.0,0.0
84265a9ffffffff,1.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0
84265b5ffffffff,10.0,0.0,0.0
84265b7ffffffff,2.0,0.0,0.0
84265bbffffffff,2.0,0.0,0.0
84265c1ffffffff,3.0,0.0,0.0
84265c5ffffffff,2.0,0.0,0.0
84265cbffffffff,2.0,0.0,0.0
84265cdffffffff,2.0,0.0,0.0
84265d9ffffffff,1.0,0.0,0.0
84265dbffffffff,8.0,0.0,0.0
84265e3ffffffff,13.0,0.0,0.0
84265e5ffffffff,4.0,0.0,0.0
84265e9ffffffff,1.0,0.0,0.0
84265edffffffff,2.0,0.0,0.0
8426617ffffffff,2.0,0.0,0.0
842661bffffffff,5.0,0.0,0.0
842662dffffffff,4.0,0.0,0.0
8426639ffffffff,1.0,0.0,0.0
842663dffffffff,2.0,0.0,0.0
8426641ffffffff,2.0,0.0,0.0
8426645ffffffff,13.0,0.0,0.0
8426647ffffffff,6.0,0.0,0.0
842664dffffffff,2.0,0.0,0.0
8426651ffffffff,2.0,0.0,0.0
8426661ffffffff,2.0,0.0,0.0
8426665ffffffff,5.0,0.0,0.0
8426669ffffffff,22.0,0.0,0.0
8426681ffffffff,1.0,0.0,0.0
8426683ffffffff,2.0,0.0,0.0
842669bffffffff,2.0,0.0,0.0
84266b1ffffffff,1.0,0.0,0.0
84266b3ffffffff,2.0,0.0,0.0
84266b7ffffffff,1.0,0.0,0.0
84266b9ffffffff,2.0,0.0,0.0
84266bbffffffff,1.0,0.0,0.0
84266c3ffffffff,2.0,0.0,0.0
84266c5ffffffff,2.0,0.0,0.0
84266cdffffffff,2.0,0.0,0.0
84266d5ffffffff,5.0,0.0,0.0
84266dbffffffff,12.0,0.0,0.0
84266ebffffffff,3.0,0.0,0.0
8426707ffffffff,2.0,0.0,0.0
8426717ffffffff,4.0,0.0,0.0
8426745ffffffff,14.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0
8426749ffffffff,2.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0
842676dffffffff,2.0,0.0,0.0
8426813ffffffff,7.0,0.0,0.0
842681bffffffff,9.0,0.0,0.0
8426853ffffffff,3.0,0.0,0.0
8426881ffffffff,6.0,0.0,0.0
8426889ffffffff,68.0,0.0,0.0
842688dffffffff,5.0,0.0,0.0
8426893ffffffff,2.0,0.0,0.0
84268b1ffffffff,1.0,0.0,0.0
84268c1ffffffff,4.0,0.0,0.0
84268c7ffffffff,7.0,0.0,0.0
84268cdffffffff,94.0,2.0,0.0
84268d5ffffffff,17.0,0.0,0.0
8426a87ffffffff,3.0,0.0,0.0
8426a95ffffffff,9.0,0.0,0.0
8426aa5ffffffff,4.0,0.0,0.0
8426aa7ffffffff,2.0,0.0,0.0
8426aa9ffffffff,3.0,0.0,0.0
8426aabffffffff,3.0,0.0,0.0
8426aadffffffff,10.0,0.0,0.0
8426ab3ffffffff,5.0,0.0,0.0
8426ab7ffffffff,2.0,0.0,0.0
8426c1bffffffff,2.0,0.0,0.0
8426c43ffffffff,2.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0
8426c53ffffffff,1.0,0.0,0.0
8426c87ffffffff,8.0,0.0,0.0
8426c89ffffffff,7.0,0.0,0.0
8426cb1ffffffff,1.0,0.0,0.0
8426cb9ffffffff,14.0,0.0,0.0
8426cbdffffffff,5.0,0.0,0.0
8426cc7ffffffff,2.0,0.0,0.0
8426d15ffffffff,8.0,0.0,0.0
8426d2bffffffff,3.0,0.0,0.0
8426d39ffffffff,3.0,0.0,0.0
8426d49ffffffff,1.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0
8426dbbffffffff,3.0,0.0,0.0
8426dc7ffffffff,3.0,0.0,0.0
8426de3ffffffff,2.0,0.0,0.0
8426de7ffffffff,5.0,0.0,0.0
8426e21ffffffff,2.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0
8426e31ffffffff,3.0,0.0,0.0
8426e3dffffffff,2.0,0.0,0.0
8426e43ffffffff,3.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0
8426e5bffffffff,2.0,0.0,0.0
8426e6dffffffff,2.0,0.0,0.0
8426e97ffffffff,2.0,0.0,0.0
8426eb9ffffffff,1.0,0.0,0.0
8426ed7ffffffff,7.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0
8426eddffffffff,6.0,0.0,0.0
8426f17ffffffff,2.0,0.0,0.0
8426f21ffffffff,1.0,0.0,0.0
8426f25ffffffff,26.0,0.0,0.0
8426f27ffffffff,31.0,0.0,0.0
8426f2dffffffff,17.0,0.0,0.0
8426f6dffffffff,2.0,0.0,0.0
8427435ffffffff,2.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0
8427439ffffffff,2.0,0.0,0.0
8427481ffffffff,68.0,0.0,0.0
8427483ffffffff,33.0,0.0,0.0
8427485ffffffff,29.0,0.0,0.0
8427487ffffffff,2.0,0.0,0.0
842748dffffffff,3.0,0.0,0.0
8427491ffffffff,65.0,0.0,0.0
8427495ffffffff,2.0,0.0,0.0
8427499ffffffff,205.0,0.0,0.0
842749bffffffff,14.0,0.0,0.0
842749dffffffff,4.0,0.0,0.0
84274a3ffffffff,5.0,0.0,0.0
84274b1ffffffff,4.0,0.0,0.0
84274b5ffffffff,77.0,1.0,0.0
84274b9ffffffff,26.0,1.0,0.0
84274bdffffffff,6.0,0.0,0.0
84274c1ffffffff,1.0,0.0,0.0
84274d3ffffffff,14.0,0.0,0.0
84274d7ffffffff,4.0,0.0,0.0
84274dbffffffff,12.0,0.0,0.0
84274e3ffffffff,22.0,0.0,0.0
842751bffffffff,7.0,0.0,0.0
8427581ffffffff,84.0,2.0,0.0
8427583ffffffff,13.0,0.0,0.0
8427585ffffffff,7.0,0.0,0.0
8427587ffffffff,5.0,0.0,0.0
842758bffffffff,2.0,0.0,0.0
842758dffffffff,4.0,0.0,0.0
8427593ffffffff,11.0,0.0,0.0
8427595ffffffff,4.0,0.0,0.0
8427599ffffffff,16.0,0.0,0.0
842759dffffffff,16.0,0.0,0.0
84275a1ffffffff,2.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0
84275abffffffff,9.0,0.0,0.0
84275b9ffffffff,8.0,0.0,0.0
84275c7ffffffff,8.0,0.0,0.0
84275d1ffffffff,15.0,0.0,0.0
84275d3ffffffff,14.0,0.0,0.0
84275d7ffffffff,7.0,0.0,0.0
84275d9ffffffff,2.0,0.0,0.0
84275e5ffffffff,1.0,0.0,0.0
84275ebffffffff,2.0,0.0,0.0
8427617ffffffff,2.0,0.0,0.0
8427631ffffffff,7.0,3.0,0.0
842763bffffffff,3.0,0.0,0.0
84276bbffffffff,2.0,0.0,0.0
84276bdffffffff,3.0,0.0,0.0
84276d1ffffffff,2.0,0.0,0.0
84276d7ffffffff,12.0,0.0,0.0
8427721ffffffff,28.0,1.0,0.0
8427727ffffffff,1.0,0.0,0.0
8427861ffffffff,3.0,0.0,0.0
8427a9bffffffff,6.0,0.0,0.0
8427aa1ffffffff,1.0,0.0,0.0
842802bffffffff,5.0,0.0,0.0
8428063ffffffff,9.0,0.0,0.0
84281b3ffffffff,12.0,0.0,0.0
8428309ffffffff,5.0,0.0,0.0
842831dffffffff,2.0,0.0,0.0
8428341ffffffff,22.0,0.0,0.0
8428357ffffffff,2.0,0.0,0.0
842836bffffffff,2.0,0.0,0.0
8428941ffffffff,7.0,0.0,0.0
8428dd9ffffffff,3.0,3.0,0.0
84291a7ffffffff,10.0,0.0,0.0
842981dffffffff,1.0,0.0,0.0
8429863ffffffff,1.0,0.0,0.0
8429869ffffffff,18.0,0.0,0.0
842986bffffffff,10.0,0.0,0.0
84298c9ffffffff,9.0,0.0,0.0
84298cdffffffff,8.0,0.0,0.0
84298ddffffffff,3.0,0.0,0.0
8429a05ffffffff,2.0,0.0,0.0
8429a09ffffffff,3.0,0.0,0.0
8429a19ffffffff,15.0,0.0,0.0
8429a3bffffffff,7.0,0.0,0.0
8429a41ffffffff,97.0,4.0,0.0
8429a55ffffffff,35.0,0.0,0.0
8429a57ffffffff,8.0,0.0,0.0
8429aa7ffffffff,3.0,0.0,0.0
8429ac9ffffffff,10.0,0.0,0.0
8429acdffffffff,53.0,3.0,0.0
8429addffffffff,3.0,0.0,0.0
8429b29ffffffff,3.0,0.0,0.0
8429b2dffffffff,12.0,0.0,0.0
842a065ffffffff,4.0,0.0,0.0
842a069ffffffff,4.0,0.0,0.0
842a06dffffffff,60.0,0.0,0.0
842a101ffffffff,145.0,0.0,0.0
842a103ffffffff,18.0,0.0,0.0
842a105ffffffff,2.0,0.0,0.0
842a107ffffffff,22.0,2.0,0.0
842a109ffffffff,10.0,8.0,0.0
842a10bffffffff,13.0,0.0,0.0
842a10dffffffff,20.0,0.0,0.0
842a121ffffffff,3.0,0.0,0.0
842a123ffffffff,217.0,0.0,0.0
842a129ffffffff,12.0,0.0,0.0
842a12bffffffff,5.0,0.0,0.0
842a12dffffffff,5.0,0.0,0.0
842a131ffffffff,3.0,0.0,0.0
842a133ffffffff,5.0,0.0,0.0
842a135ffffffff,104.0,0.0,0.0
842a137ffffffff,2.0,0.0,0.0
842a139ffffffff,6.0,0.0,0.0
842a13bffffffff,10.0,0.0,0.0
842a13dffffffff,5.0,0.0,0.0
842a145ffffffff,9.0,0.0,0.0
842a147ffffffff,21.0,1.0,0.0
842a149ffffffff,9.0,0.0,0.0
842a14bffffffff,4.0,0.0,0.0
842a14dffffffff,6.0,0.0,0.0
842a151ffffffff,1.0,0.0,0.0
842a155ffffffff,3.0,0.0,0.0
842a157ffffffff,3.0,0.0,0.0
842a159ffffffff,4.0,0.0,0.0
842a15dffffffff,14.0,0.0,0.0
842a163ffffffff,5.0,0.0,0.0
842a169ffffffff,2.0,0.0,0.0
842a16bffffffff,19.0,0.0,0.0
842a1a5ffffffff,32.0,0.0,0.0
842a301ffffffff,54.0,0.0,0.0
842a303ffffffff,14.0,0.0,0.0
842a307ffffffff,42.0,0.0,0.0
842a309ffffffff,10.0,0.0,0.0
842a30dffffffff,32.0,0.0,0.0
842a311ffffffff,18.0,0.0,0.0
842a313ffffffff,9.0,0.0,0.0
842a315ffffffff,23.0,0.0,0.0
842a317ffffffff,42.0,0.0,0.0
842a31dffffffff,7.0,0.0,0.0
842a321ffffffff,3.0,0.0,0.0
842a323ffffffff,10.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0
842a327ffffffff,11.0,0.0,0.0
842a329ffffffff,3.0,0.0,0.0
842a331ffffffff,2.0,0.0,0.0
842a333ffffffff,52.0,0.0,0.0
842a335ffffffff,5.0,0.0,0.0
842a337ffffffff,6.0,0.0,0.0
842a339ffffffff,5.0,0.0,0.0
842a33bffffffff,23.0,0.0,0.0
842a33dffffffff,1.0,0.0,0.0
842a341ffffffff,19.0,0.0,0.0
842a345ffffffff,15.0,0.0,0.0
842a347ffffffff,67.0,0.0,0.0
842a349ffffffff,66.0,0.0,0.0
842a34dffffffff,4.0,0.0,0.0
842a363ffffffff,10.0,0.0,0.0
842a365ffffffff,1.0,1.0,0.0
842a4c1ffffffff,1.0,1.0,0.0
842a4c9ffffffff,2.0,0.0,0.0
842a801ffffffff,10.0,0.0,0.0
842a80bffffffff,3.0,0.0,0.0
842a80dffffffff,2.0,0.0,0.0
842a825ffffffff,2.0,0.0,0.0
842a829ffffffff,2.0,0.0,0.0
842a82bffffffff,2.0,0.0,0.0
842a843ffffffff,6.0,0.0,0.0
842a847ffffffff,3.0,0.0,0.0
842a849ffffffff,1.0,0.0,0.0
842a84bffffffff,17.0,0.0,0.0
842a857ffffffff,3.0,0.0,0.0
842a865ffffffff,11.0,0.0,0.0
842a867ffffffff,2.0,0.0,0.0
842a86dffffffff,1.0,0.0,0.0
842a883ffffffff,3.0,0.0,0.0
842a897ffffffff,11.0,0.0,0.0
842a89dffffffff,88.0,0.0,0.0
842a8a1ffffffff,4.0,0.0,0.0
842a8a7ffffffff,2.0,0.0,0.0
842a8adffffffff,3.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0
842a8b5ffffffff,2.0,0.0,0.0
842a8bbffffffff,6.0,0.0,0.0
842a8c1ffffffff,2.0,0.0,0.0
842a8c3ffffffff,2.0,0.0,0.0
842a8c5ffffffff,2.0,0.0,0.0
842a8c7ffffffff,2.0,0.0,0.0
842a8c9ffffffff,2.0,0.0,0.0
842a8d1ffffffff,7.0,0.0,0.0
842a8d5ffffffff,4.0,0.0,0.0
842a8d9ffffffff,6.0,0.0,0.0
842a8dbffffffff,2.0,0.0,0.0
842a8ddffffffff,4.0,0.0,0.0
842a8ebffffffff,1.0,0.0,0.0
842a903ffffffff,3.0,0.0,0.0
842a935ffffffff,1.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0
842a939ffffffff,1.0,0.0,0.0
842a957ffffffff,6.0,0.0,0.0
842a959ffffffff,2.0,0.0,0.0
842a95bffffffff,2.0,0.0,0.0
842a983ffffffff,3.0,0.0,0.0
842a9a5ffffffff,7.0,0.0,0.0
842a9bbffffffff,2.0,0.0,0.0
842aa07ffffffff,2.0,0.0,0.0
842aa0bffffffff,6.0,0.0,0.0
842aa13ffffffff,6.0,0.0,0.0
842aa17ffffffff,25.0,0.0,0.0
842aa1bffffffff,4.0,0.0,0.0
842aa1dffffffff,31.0,0.0,0.0
842aa21ffffffff,1.0,0.0,0.0
842aa25ffffffff,4.0,0.0,0.0
842aa29ffffffff,1.0,0.0,0.0
842aa2dffffffff,2.0,0.0,0.0
842aa31ffffffff,12.0,0.0,0.0
842aa33ffffffff,18.0,0.0,0.0
842aa37ffffffff,8.0,0.0,0.0
842aa39ffffffff,2.0,0.0,0.0
842aa43ffffffff,3.0,0.0,0.0
842aa49ffffffff,6.0,0.0,0.0
842aa4bffffffff,48.0,3.0,0.0
842aa4dffffffff,3.0,0.0,0.0
842aa63ffffffff,1.0,0.0,0.0
842aa65ffffffff,1.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0
842aa6dffffffff,22.0,3.0,0.0
842aa81ffffffff,12.0,0.0,0.0
842aa83ffffffff,5.0,0.0,0.0
842aa85ffffffff,15.0,0.0,0.0
842aa87ffffffff,18.0,2.0,0.0
842aa89ffffffff,3.0,0.0,0.0
842aa8bffffffff,6.0,4.0,0.0
842aa8dffffffff,25.0,1.0,0.0
842aa91ffffffff,2.0,0.0,0.0
842aa95ffffffff,12.0,2.0,0.0
842aa99ffffffff,37.0,0.0,0.0
842aa9bffffffff,12.0,0.0,0.0
842aa9dffffffff,3.0,0.0,0.0
842aaa1ffffffff,13.0,0.0,0.0
842aaa3ffffffff,4.0,0.0,0.0
842aaa7ffffffff,7.0,0.0,0.0
842aaa9ffffffff,9.0,0.0,0.0
842aaabffffffff,28.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aabdffffffff,21.0,2.0,0.0
842aac1ffffffff,18.0,0.0,0.0
842aac3ffffffff,5.0,0.0,0.0
842aac5ffffffff,5.0,0.0,0.0
842aac7ffffffff,13.0,0.0,0.0
842aac9ffffffff,106.0,0.0,0.0
842aacbffffffff,66.0,0.0,0.0
842aacdffffffff,2.0,0.0,0.0
842aad1ffffffff,99.0,2.0,0.0
842aad3ffffffff,3.0,0.0,0.0
842aad5ffffffff,26.0,6.0,0.0
842aad7ffffffff,3.0,0.0,0.0
842aad9ffffffff,30.0,0.0,0.0
842aadbffffffff,3.0,0.0,0.0
842aaddffffffff,8.0,6.0,0.0
842aae1ffffffff,6.0,0.0,0.0
842aae3ffffffff,11.0,2.0,0.0
842aae9ffffffff,12.0,0.0,0.0
842aaebffffffff,4.0,4.0,0.0
842aaedffffffff,8.0,0.0,0.0
842ab03ffffffff,11.0,0.0,0.0
842ab05ffffffff,51.0,5.0,0.0
842ab09ffffffff,12.0,0.0,0.0
842ab0dffffffff,5.0,0.0,0.0
842ab17ffffffff,1.0,0.0,0.0
842ab21ffffffff,40.0,0.0,0.0
842ab23ffffffff,7.0,2.0,0.0
842ab25ffffffff,43.0,0.0,0.0
842ab27ffffffff,5.0,0.0,0.0
842ab2bffffffff,133.0,33.0,0.0
842ab2dffffffff,25.0,0.0,0.0
842ab39ffffffff,3.0,0.0,0.0
842ab3bffffffff,3.0,0.0,0.0
842ab47ffffffff,2.0,0.0,0.0
842ab49ffffffff,21.0,0.0,0.0
842ab4bffffffff,6.0,0.0,0.0
842ab51ffffffff,1.0,0.0,0.0
842ab55ffffffff,29.0,2.0,0.0
842ab57ffffffff,5.0,0.0,0.0
842ab59ffffffff,6.0,0.0,0.0
842ab5bffffffff,1.0,0.0,0.0
842ab5dffffffff,2.0,0.0,0.0
842ab61ffffffff,13.0,0.0,0.0
842ab67ffffffff,28.0,0.0,0.0
842ab6bffffffff,7.0,0.0,0.0
842ac6dffffffff,5.0,0.0,0.0
842ad0dffffffff,2.0,0.0,0.0
842ad25ffffffff,1.0,0.0,0.0
842ad2dffffffff,2.0,0.0,0.0
842ad35ffffffff,2.0,0.0,0.0
842ad49ffffffff,1.0,0.0,0.0
842ad4bffffffff,1.0,0.0,0.0
842ad4dffffffff,4.0,0.0,0.0
842ad51ffffffff,3.0,0.0,0.0
842ad55ffffffff,6.0,0.0,0.0
842ad59ffffffff,28.0,0.0,0.0
842ad5dffffffff,5.0,0.0,0.0
842ad61ffffffff,1.0,0.0,0.0
842ad65ffffffff,2.0,0.0,0.0
842ad67ffffffff,2.0,0.0,0.0
842ad69ffffffff,9.0,0.0,0.0
842ad6bffffffff,3.0,0.0,0.0
842ad6dffffffff,1.0,0.0,0.0
842af05ffffffff,11.0,0.0,0.0
842af0dffffffff,5.0,0.0,0.0
842af17ffffffff,7.0,0.0,0.0
842af29ffffffff,37.0,0.0,0.0
842af31ffffffff,22.0,2.0,0.0
842af35ffffffff,3.0,0.0,0.0
842af37ffffffff,2.0,0.0,0.0
842af39ffffffff,18.0,0.0,0.0
842af3dffffffff,2.0,0.0,0.0
842af61ffffffff,2.0,0.0,0.0
842af63ffffffff,8.0,0.0,0.0
842af65ffffffff,14.0,0.0,0.0
842af67ffffffff,2.0,0.0,0.0
842af6bffffffff,9.0,0.0,0.0
842af6dffffffff,7.0,0.0,0.0
842b005ffffffff,2.0,0.0,0.0
842b013ffffffff,14.0,0.0,0.0
842b033ffffffff,1.0,0.0,0.0
842b03bffffffff,1.0,0.0,0.0
842b053ffffffff,2.0,0.0,0.0
842b0a1ffffffff,9.0,0.0,0.0
842b0a5ffffffff,7.0,0.0,0.0
842b0a7ffffffff,51.0,0.0,0.0
842b0c5ffffffff,21.0,0.0,0.0
842b0e9ffffffff,12.0,0.0,0.0
842b167ffffffff,2.0,0.0,0.0
842b181ffffffff,2.0,0.0,0.0
842b187ffffffff,4.0,0.0,0.0
842b189ffffffff,20.0,0.0,0.0
842b199ffffffff,24.0,0.0,0.0
842b1abffffffff,2.0,0.0,0.0
842b1b5ffffffff,6.0,0.0,0.0
842b1cbffffffff,3.0,0.0,0.0
842b1d5ffffffff,2.0,0.0,0.0
842b1d7ffffffff,2.0,0.0,0.0
842b1d9ffffffff,1.0,0.0,0.0
842b255ffffffff,3.0,0.0,0.0
842b303ffffffff,2.0,0.0,0.0
842b315ffffffff,2.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0
842b815ffffffff,13.0,0.0,0.0
842b81bffffffff,8.0,0.0,0.0
842b83bffffffff,5.0,0.0,0.0
842b893ffffffff,2.0,0.0,0.0
842b899ffffffff,4.0,0.0,0.0
842b89bffffffff,2.0,0.0,0.0
842b8a3ffffffff,2.0,0.0,0.0
842b8cbffffffff,13.0,0.0,0.0
842b8cdffffffff,4.0,0.0,0.0
842b8d1ffffffff,2.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0
842b8e5ffffffff,2.0,0.0,0.0
842b983ffffffff,13.0,0.0,0.0
842b98bffffffff,2.0,0.0,0.0
842b991ffffffff,7.0,0.0,0.0
842b993ffffffff,6.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0
842b9a3ffffffff,2.0,0.0,0.0
842b9a7ffffffff,1.0,0.0,0.0
842b9b1ffffffff,1.0,0.0,0.0
842b9b3ffffffff,4.0,0.0,0.0
842b9b5ffffffff,29.0,0.0,0.0
842b9b7ffffffff,25.0,0.0,0.0
842b9bbffffffff,2.0,0.0,0.0
842b9bdffffffff,101.0,0.0,0.0
842b9d3ffffffff,3.0,0.0,0.0
842b9d7ffffffff,2.0,0.0,0.0
842b9dbffffffff,4.0,0.0,0.0
842b9e7ffffffff,4.0,0.0,0.0
842ba87ffffffff,1.0,0.0,0.0
842baa1ffffffff,6.0,0.0,0.0
842baa3ffffffff,2.0,0.0,0.0
842baa5ffffffff,100.0,0.0,0.0
842baa7ffffffff,35.0,0.0,0.0
842bac5ffffffff,64.0,0.0,0.0
842bacdffffffff,14.0,0.0,0.0
842bae7ffffffff,1.0,0.0,0.0
8435a8dffffffff,4.0,0.0,0.0
8435ae3ffffffff,1.0,0.0,0.0
8444121ffffffff,2.0,0.0,0.0
8444123ffffffff,2.0,0.0,0.0
8444125ffffffff,8.0,3.0,0.0
8444127ffffffff,2.0,0.0,0.0
844412dffffffff,2.0,0.0,0.0
8444131ffffffff,4.0,0.0,0.0
8444135ffffffff,13.0,0.0,0.0
8444137ffffffff,4.0,0.0,0.0
844415dffffffff,1.0,0.0,0.0
84441a1ffffffff,17.0,11.0,0.0
84441a3ffffffff,5.0,0.0,0.0
84441a5ffffffff,1.0,0.0,0.0
84441a7ffffffff,4.0,2.0,0.0
84441abffffffff,14.0,8.0,0.0
84441adffffffff,2.0,0.0,0.0
84441e3ffffffff,5.0,0.0,0.0
84441e5ffffffff,15.0,0.0,0.0
84441e7ffffffff,5.0,0.0,0.0
8444249ffffffff,2.0,0.0,0.0
8444401ffffffff,4.0,0.0,0.0
8444409ffffffff,6.0,0.0,0.0
844440dffffffff,5.0,0.0,0.0
844441bffffffff,2.0,0.0,0.0
844442dffffffff,9.0,0.0,0.0
8444439ffffffff,3.0,0.0,0.0
8444443ffffffff,4.0,0.0,0.0
8444445ffffffff,3.0,0.0,0.0
8444447ffffffff,2.0,0.0,0.0
8444455ffffffff,4.0,0.0,0.0
8444459ffffffff,13.0,0.0,0.0
844445dffffffff,8.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444463ffffffff,14.0,0.0,0.0
8444465ffffffff,13.0,0.0,0.0
8444469ffffffff,3.0,0.0,0.0
844446bffffffff,2.0,0.0,0.0
844446dffffffff,3.0,0.0,0.0
8444489ffffffff,5.0,0.0,0.0
844448dffffffff,2.0,0.0,0.0
8444499ffffffff,2.0,0.0,0.0
844449bffffffff,2.0,0.0,0.0
844449dffffffff,6.0,0.0,0.0
84444b7ffffffff,2.0,0.0,0.0
84444c1ffffffff,2.0,0.0,0.0
84444c5ffffffff,1.0,0.0,0.0
84444c7ffffffff,5.0,0.0,0.0
84444c9ffffffff,3.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0
84444d5ffffffff,2.0,0.0,0.0
84444e9ffffffff,2.0,0.0,0.0
8444509ffffffff,2.0,0.0,0.0
844450bffffffff,1.0,0.0,0.0
844450dffffffff,11.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
8444551ffffffff,1.0,0.0,0.0
844455bffffffff,125.0,0.0,0.0
8444563ffffffff,16.0,0.0,0.0
8444593ffffffff,2.0,0.0,0.0
844459bffffffff,2.0,0.0,0.0
84445a1ffffffff,6.0,0.0,0.0
84445a5ffffffff,4.0,0.0,0.0
84445a9ffffffff,8.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0
844468dffffffff,2.0,0.0,0.0
84446adffffffff,1.0,0.0,0.0
84446b5ffffffff,2.0,0.0,0.0
84446c1ffffffff,1.0,0.0,0.0
84446c3ffffffff,2.0,0.0,0.0
84446c5ffffffff,2.0,0.0,0.0
84446c7ffffffff,13.0,0.0,0.0
84446c9ffffffff,11.0,0.0,0.0
84446cbffffffff,1.0,0.0,0.0
84446d1ffffffff,5.0,0.0,0.0
84446dbffffffff,2.0,0.0,0.0
84446ddffffffff,10.0,0.0,0.0
84446e5ffffffff,1.0,0.0,0.0
84446edffffffff,13.0,0.0,0.0
8444731ffffffff,4.0,0.0,0.0
844473bffffffff,25.0,0.0,0.0
844484bffffffff,3.0,0.0,0.0
844485dffffffff,4.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0
