cell_id,Buteo lineatus,Buteo lineatus [lineatus Group],Buteo lineatus extimus,Buteo lineatus elegans
8426569ffffffff,1.0,0.0,0.0,0.0
842658dffffffff,3.0,0.0,0.0,0.0
8426599ffffffff,5.0,3.0,0.0,0.0
842659bffffffff,15.0,12.0,0.0,0.0
84265a9ffffffff,8.0,2.0,0.0,0.0
84265adffffffff,1.0,0.0,0.0,0.0
84265d3ffffffff,2.0,2.0,0.0,0.0
84265dbffffffff,2.0,2.0,0.0,0.0
84265e7ffffffff,1.0,0.0,0.0,0.0
8426621ffffffff,4.0,0.0,0.0,0.0
8426623ffffffff,7.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,0.0
842662bffffffff,6.0,0.0,0.0,0.0
8426641ffffffff,16.0,1.0,0.0,0.0
8426645ffffffff,37.0,1.0,0.0,0.0
8426647ffffffff,7.0,0.0,0.0,0.0
842664dffffffff,27.0,7.0,0.0,0.0
8426651ffffffff,2.0,0.0,0.0,0.0
842666bffffffff,9.0,0.0,0.0,0.0
842669bffffffff,4.0,0.0,0.0,0.0
84266a9ffffffff,2.0,0.0,0.0,0.0
84266b9ffffffff,2.0,0.0,0.0,0.0
84266c5ffffffff,1.0,0.0,0.0,0.0
84266d3ffffffff,1.0,1.0,0.0,0.0
84266d5ffffffff,2.0,0.0,0.0,0.0
84266edffffffff,2.0,0.0,0.0,0.0
8426707ffffffff,1.0,0.0,0.0,0.0
8426721ffffffff,6.0,0.0,0.0,0.0
8426723ffffffff,2.0,0.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0,0.0
8426765ffffffff,4.0,0.0,0.0,0.0
84268d5ffffffff,6.0,0.0,0.0,0.0
8426905ffffffff,30.0,0.0,0.0,8.0
842692bffffffff,9.0,0.0,0.0,0.0
8426961ffffffff,4.0,0.0,0.0,2.0
8426a81ffffffff,12.0,0.0,0.0,0.0
8426a8bffffffff,19.0,0.0,0.0,0.0
8426aa5ffffffff,1.0,0.0,0.0,0.0
8426c27ffffffff,2.0,0.0,0.0,0.0
8426c2dffffffff,1.0,0.0,0.0,0.0
8426c37ffffffff,4.0,0.0,0.0,0.0
8426c45ffffffff,2.0,0.0,0.0,0.0
8426c49ffffffff,11.0,0.0,0.0,0.0
8426c51ffffffff,3.0,2.0,0.0,0.0
8426c85ffffffff,2.0,0.0,0.0,0.0
8426c87ffffffff,2.0,0.0,0.0,0.0
8426c89ffffffff,25.0,0.0,0.0,0.0
8426c91ffffffff,2.0,0.0,0.0,0.0
8426c9dffffffff,17.0,0.0,0.0,0.0
8426cb9ffffffff,6.0,0.0,0.0,0.0
8426cbdffffffff,3.0,0.0,0.0,0.0
8426cc3ffffffff,3.0,3.0,0.0,0.0
8426d09ffffffff,1.0,0.0,0.0,0.0
8426d25ffffffff,7.0,0.0,0.0,0.0
8426d39ffffffff,1.0,0.0,0.0,0.0
8426d4bffffffff,15.0,0.0,0.0,0.0
8426d51ffffffff,1.0,0.0,0.0,0.0
8426da5ffffffff,2.0,0.0,0.0,0.0
8426da7ffffffff,3.0,0.0,0.0,0.0
8426dadffffffff,2.0,0.0,0.0,0.0
8426dd3ffffffff,1.0,0.0,0.0,0.0
8426de3ffffffff,3.0,0.0,0.0,0.0
8426de7ffffffff,5.0,0.0,0.0,0.0
8426debffffffff,2.0,0.0,0.0,0.0
8426e21ffffffff,2.0,0.0,0.0,0.0
8426e23ffffffff,3.0,0.0,0.0,0.0
8426e27ffffffff,1.0,0.0,0.0,0.0
8426e2bffffffff,3.0,0.0,0.0,0.0
8426e2dffffffff,5.0,0.0,0.0,0.0
8426e3bffffffff,2.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0
8426e47ffffffff,2.0,0.0,0.0,0.0
8426e4dffffffff,2.0,0.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0,0.0
8426e57ffffffff,1.0,0.0,0.0,0.0
8426e5bffffffff,7.0,5.0,0.0,0.0
8426e67ffffffff,2.0,0.0,0.0,0.0
8426e69ffffffff,4.0,0.0,0.0,0.0
8426eddffffffff,3.0,0.0,0.0,0.0
8426ee1ffffffff,4.0,4.0,0.0,0.0
8426f13ffffffff,2.0,0.0,0.0,0.0
8426f27ffffffff,1.0,0.0,0.0,0.0
8427093ffffffff,1.0,0.0,0.0,0.0
8427097ffffffff,2.0,0.0,0.0,0.0
84271abffffffff,3.0,0.0,0.0,0.0
84271adffffffff,1.0,0.0,0.0,0.0
84271ebffffffff,2.0,0.0,0.0,0.0
8427405ffffffff,2.0,0.0,0.0,0.0
8427409ffffffff,9.0,0.0,0.0,0.0
842740dffffffff,4.0,0.0,0.0,0.0
8427411ffffffff,6.0,0.0,0.0,0.0
8427419ffffffff,6.0,0.0,0.0,0.0
842741bffffffff,1.0,0.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0,0.0
8427423ffffffff,8.0,0.0,0.0,0.0
8427425ffffffff,1.0,0.0,0.0,0.0
8427427ffffffff,6.0,0.0,0.0,0.0
8427429ffffffff,2.0,0.0,0.0,0.0
8427431ffffffff,16.0,0.0,0.0,0.0
8427435ffffffff,5.0,0.0,0.0,0.0
8427437ffffffff,103.0,0.0,0.0,0.0
8427439ffffffff,1.0,0.0,0.0,0.0
8427453ffffffff,3.0,0.0,0.0,0.0
8427463ffffffff,35.0,1.0,0.0,0.0
8427467ffffffff,10.0,0.0,0.0,0.0
842746dffffffff,2.0,0.0,0.0,0.0
8427481ffffffff,3.0,0.0,0.0,0.0
8427483ffffffff,6.0,0.0,0.0,0.0
8427485ffffffff,16.0,0.0,0.0,0.0
8427487ffffffff,2.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0
842748bffffffff,2.0,0.0,0.0,0.0
842748dffffffff,21.0,0.0,0.0,0.0
8427491ffffffff,4.0,0.0,0.0,0.0
8427495ffffffff,7.0,0.0,0.0,0.0
8427497ffffffff,3.0,0.0,0.0,0.0
8427499ffffffff,42.0,0.0,0.0,0.0
842749bffffffff,1.0,0.0,0.0,0.0
842749dffffffff,19.0,0.0,0.0,0.0
84274abffffffff,5.0,0.0,0.0,0.0
84274b1ffffffff,4.0,0.0,0.0,0.0
84274b5ffffffff,16.0,0.0,0.0,0.0
84274b9ffffffff,5.0,0.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0
84274c3ffffffff,2.0,0.0,0.0,0.0
84274c9ffffffff,1.0,0.0,0.0,0.0
84274cbffffffff,14.0,0.0,0.0,0.0
84274d1ffffffff,5.0,0.0,0.0,0.0
84274d3ffffffff,27.0,0.0,0.0,0.0
84274d7ffffffff,11.0,0.0,0.0,0.0
84274d9ffffffff,6.0,0.0,0.0,0.0
84274dbffffffff,11.0,0.0,0.0,0.0
84274ddffffffff,19.0,1.0,0.0,0.0
84274e3ffffffff,8.0,0.0,0.0,0.0
8427503ffffffff,2.0,0.0,0.0,0.0
8427513ffffffff,1.0,0.0,0.0,0.0
8427519ffffffff,5.0,0.0,0.0,0.0
842751dffffffff,8.0,0.0,0.0,0.0
8427521ffffffff,2.0,0.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0,0.0
8427541ffffffff,1.0,0.0,0.0,0.0
8427547ffffffff,2.0,0.0,0.0,0.0
8427551ffffffff,6.0,3.0,0.0,0.0
8427553ffffffff,5.0,0.0,0.0,0.0
842755bffffffff,2.0,0.0,0.0,0.0
8427565ffffffff,5.0,0.0,0.0,0.0
8427569ffffffff,61.0,2.0,0.0,0.0
842756bffffffff,1.0,0.0,0.0,0.0
842756dffffffff,1.0,0.0,0.0,0.0
8427581ffffffff,80.0,4.0,0.0,0.0
8427583ffffffff,17.0,0.0,0.0,0.0
8427585ffffffff,104.0,1.0,0.0,0.0
8427587ffffffff,17.0,0.0,0.0,0.0
8427589ffffffff,5.0,0.0,0.0,0.0
842758bffffffff,13.0,0.0,0.0,0.0
842758dffffffff,92.0,1.0,0.0,0.0
8427591ffffffff,7.0,0.0,0.0,0.0
8427593ffffffff,56.0,0.0,0.0,0.0
8427599ffffffff,9.0,0.0,0.0,0.0
842759bffffffff,187.0,4.0,0.0,0.0
842759dffffffff,26.0,0.0,0.0,0.0
84275a1ffffffff,3.0,0.0,0.0,0.0
84275a9ffffffff,5.0,0.0,0.0,0.0
84275b9ffffffff,20.0,0.0,0.0,0.0
84275bdffffffff,2.0,0.0,0.0,0.0
84275c1ffffffff,4.0,0.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0,0.0
84275c9ffffffff,57.0,0.0,0.0,0.0
84275cbffffffff,2.0,0.0,0.0,0.0
84275cdffffffff,8.0,0.0,0.0,0.0
84275d1ffffffff,22.0,0.0,0.0,0.0
84275d3ffffffff,7.0,0.0,0.0,0.0
84275d5ffffffff,11.0,0.0,0.0,0.0
84275d7ffffffff,59.0,0.0,0.0,0.0
84275d9ffffffff,28.0,3.0,0.0,0.0
84275ddffffffff,148.0,5.0,0.0,0.0
84275edffffffff,3.0,0.0,0.0,0.0
8427617ffffffff,2.0,0.0,0.0,0.0
842761bffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,6.0,0.0,0.0,0.0
8427633ffffffff,4.0,0.0,0.0,0.0
842763bffffffff,6.0,0.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0,0.0
8427687ffffffff,1.0,0.0,0.0,0.0
84276a3ffffffff,1.0,1.0,0.0,0.0
84276abffffffff,3.0,0.0,0.0,0.0
84276b3ffffffff,2.0,0.0,0.0,0.0
84276b7ffffffff,5.0,0.0,0.0,0.0
84276b9ffffffff,1.0,0.0,0.0,0.0
84276bbffffffff,9.0,0.0,0.0,0.0
84276bdffffffff,2.0,0.0,0.0,0.0
84276c5ffffffff,2.0,0.0,0.0,0.0
84276d1ffffffff,2.0,0.0,0.0,0.0
84276d3ffffffff,2.0,0.0,0.0,0.0
84276e5ffffffff,2.0,0.0,0.0,0.0
84276edffffffff,1.0,0.0,0.0,0.0
8427713ffffffff,2.0,0.0,0.0,0.0
8427715ffffffff,3.0,0.0,0.0,0.0
842771dffffffff,1.0,0.0,0.0,0.0
842773bffffffff,2.0,0.0,0.0,0.0
842802bffffffff,6.0,0.0,0.0,0.0
8428101ffffffff,2.0,0.0,0.0,0.0
842810dffffffff,3.0,0.0,0.0,0.0
8428123ffffffff,2.0,0.0,0.0,0.0
8428129ffffffff,2.0,0.0,0.0,2.0
8428133ffffffff,2.0,0.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0,2.0
8428141ffffffff,2.0,0.0,0.0,0.0
8428143ffffffff,3.0,0.0,0.0,0.0
8428149ffffffff,78.0,0.0,0.0,77.0
842814bffffffff,1.0,0.0,0.0,0.0
842814dffffffff,2.0,0.0,0.0,2.0
842816bffffffff,4.0,0.0,0.0,0.0
842818dffffffff,4.0,0.0,0.0,4.0
842819dffffffff,2.0,0.0,0.0,2.0
84281b5ffffffff,8.0,0.0,0.0,0.0
84281e1ffffffff,3.0,0.0,0.0,0.0
84281e5ffffffff,39.0,0.0,0.0,6.0
84281ebffffffff,5.0,0.0,0.0,2.0
8428301ffffffff,1.0,0.0,0.0,0.0
8428303ffffffff,1.0,0.0,0.0,0.0
8428305ffffffff,120.0,0.0,0.0,13.0
8428307ffffffff,2.0,0.0,0.0,0.0
8428309ffffffff,17.0,0.0,0.0,5.0
842830bffffffff,4.0,0.0,0.0,2.0
8428313ffffffff,1.0,0.0,0.0,0.0
8428315ffffffff,2.0,0.0,0.0,0.0
8428317ffffffff,1.0,0.0,0.0,1.0
842831dffffffff,1.0,0.0,0.0,0.0
8428321ffffffff,124.0,0.0,0.0,123.0
8428323ffffffff,589.0,0.0,0.0,588.0
8428327ffffffff,650.0,0.0,0.0,650.0
8428329ffffffff,40.0,0.0,0.0,2.0
842832bffffffff,1.0,0.0,0.0,0.0
842832dffffffff,1.0,0.0,0.0,0.0
8428331ffffffff,3.0,0.0,0.0,0.0
8428335ffffffff,8.0,0.0,0.0,0.0
842833dffffffff,1.0,0.0,0.0,1.0
8428341ffffffff,3.0,0.0,0.0,3.0
8428343ffffffff,5.0,0.0,0.0,0.0
8428345ffffffff,4.0,0.0,0.0,0.0
8428347ffffffff,2.0,0.0,0.0,1.0
842834dffffffff,4.0,0.0,0.0,2.0
8428357ffffffff,17.0,0.0,0.0,5.0
8428361ffffffff,315.0,0.0,0.0,66.0
8428363ffffffff,1640.0,0.0,0.0,271.0
8428367ffffffff,823.0,0.0,0.0,79.0
842836bffffffff,36.0,0.0,0.0,0.0
842836dffffffff,2.0,0.0,0.0,0.0
8428809ffffffff,4.0,0.0,0.0,2.0
8428813ffffffff,2.0,0.0,0.0,0.0
8428843ffffffff,9.0,0.0,0.0,0.0
8428847ffffffff,11.0,0.0,0.0,0.0
8428849ffffffff,1.0,0.0,0.0,0.0
842884dffffffff,2.0,0.0,0.0,0.0
8428855ffffffff,15.0,0.0,0.0,0.0
8428861ffffffff,2.0,0.0,0.0,0.0
8428863ffffffff,2.0,0.0,0.0,0.0
8428881ffffffff,3.0,0.0,0.0,0.0
8428889ffffffff,2.0,0.0,0.0,0.0
842888dffffffff,4.0,0.0,0.0,0.0
8428893ffffffff,8.0,0.0,0.0,0.0
8428899ffffffff,2.0,0.0,0.0,0.0
84288c5ffffffff,12.0,0.0,0.0,7.0
84288c7ffffffff,3.0,0.0,0.0,2.0
84288d5ffffffff,4.0,0.0,0.0,0.0
84288d7ffffffff,2.0,0.0,0.0,0.0
84288e9ffffffff,3.0,0.0,0.0,3.0
8428a13ffffffff,7.0,0.0,0.0,0.0
8428a43ffffffff,1.0,0.0,0.0,0.0
8428a85ffffffff,1.0,0.0,0.0,0.0
8428a91ffffffff,2.0,0.0,0.0,0.0
8428a95ffffffff,1.0,0.0,0.0,0.0
8428a99ffffffff,12.0,0.0,0.0,0.0
8428a9bffffffff,5.0,0.0,0.0,0.0
8428adbffffffff,1.0,0.0,0.0,0.0
8428ae1ffffffff,8.0,0.0,0.0,0.0
8428ae3ffffffff,3.0,0.0,0.0,0.0
8428ae9ffffffff,49.0,0.0,0.0,0.0
8428b01ffffffff,7.0,0.0,0.0,0.0
8428b09ffffffff,2.0,0.0,0.0,0.0
8428b11ffffffff,15.0,0.0,0.0,0.0
8428b1dffffffff,1.0,0.0,0.0,0.0
8428b57ffffffff,4.0,0.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0,0.0
8428c61ffffffff,23.0,0.0,0.0,0.0
8428c63ffffffff,2.0,0.0,0.0,0.0
8428c65ffffffff,4.0,0.0,0.0,2.0
8428c6dffffffff,13.0,0.0,0.0,0.0
8428d0bffffffff,1.0,0.0,0.0,0.0
8428d19ffffffff,7.0,0.0,0.0,0.0
8428d1bffffffff,2.0,0.0,0.0,0.0
8428d2bffffffff,2.0,0.0,0.0,0.0
8428d31ffffffff,10.0,0.0,0.0,0.0
8428d33ffffffff,39.0,0.0,0.0,10.0
8428d41ffffffff,1.0,0.0,0.0,0.0
8428d45ffffffff,7.0,0.0,0.0,0.0
8428d55ffffffff,28.0,0.0,0.0,4.0
8428d57ffffffff,5.0,0.0,0.0,0.0
8428d5bffffffff,4.0,0.0,0.0,0.0
8428d5dffffffff,69.0,0.0,0.0,3.0
8428dc9ffffffff,11.0,0.0,0.0,0.0
8428f01ffffffff,18.0,0.0,0.0,0.0
8428f03ffffffff,5.0,0.0,0.0,0.0
8428f05ffffffff,5.0,0.0,0.0,0.0
8428f07ffffffff,35.0,0.0,0.0,1.0
8428f09ffffffff,39.0,0.0,0.0,4.0
8428f0bffffffff,10.0,0.0,0.0,0.0
8428f0dffffffff,3.0,0.0,0.0,0.0
8428f11ffffffff,2.0,0.0,0.0,0.0
8428f15ffffffff,8.0,0.0,0.0,0.0
8428f17ffffffff,15.0,0.0,0.0,1.0
8428f1dffffffff,6.0,0.0,0.0,0.0
8428f21ffffffff,11.0,0.0,0.0,0.0
8428f29ffffffff,4.0,0.0,0.0,0.0
8428f2dffffffff,5.0,0.0,0.0,0.0
8428f31ffffffff,1.0,0.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0,0.0
8428f37ffffffff,541.0,0.0,0.0,20.0
8428f39ffffffff,6.0,0.0,0.0,0.0
8428f3bffffffff,2.0,0.0,0.0,0.0
8428f43ffffffff,12.0,0.0,0.0,2.0
8428f45ffffffff,2.0,0.0,0.0,0.0
8428f51ffffffff,2.0,0.0,0.0,0.0
8428f55ffffffff,2.0,0.0,0.0,2.0
8428f57ffffffff,6.0,0.0,0.0,0.0
8428f59ffffffff,4.0,0.0,0.0,2.0
8428f63ffffffff,5.0,0.0,0.0,0.0
8428f67ffffffff,5.0,0.0,0.0,0.0
8429125ffffffff,3.0,0.0,0.0,3.0
8429127ffffffff,1.0,0.0,0.0,0.0
8429137ffffffff,1.0,0.0,0.0,0.0
84291a7ffffffff,3.0,0.0,0.0,1.0
8429845ffffffff,2.0,0.0,0.0,0.0
8429849ffffffff,15.0,0.0,0.0,0.0
8429855ffffffff,5.0,0.0,0.0,0.0
842989bffffffff,31.0,0.0,0.0,31.0
84298b7ffffffff,2.0,0.0,0.0,0.0
84298c1ffffffff,2.0,0.0,0.0,0.0
84298c9ffffffff,23.0,0.0,0.0,2.0
84298cbffffffff,27.0,0.0,0.0,0.0
84298cdffffffff,1.0,0.0,0.0,0.0
84298d1ffffffff,2.0,0.0,0.0,0.0
84298d3ffffffff,5.0,0.0,0.0,2.0
84298d5ffffffff,21.0,0.0,0.0,4.0
84298d7ffffffff,9.0,0.0,0.0,3.0
84298ddffffffff,57.0,0.0,0.0,13.0
84298e9ffffffff,1.0,0.0,0.0,0.0
842990bffffffff,1.0,0.0,0.0,0.0
842991dffffffff,2.0,0.0,0.0,0.0
842994dffffffff,2.0,0.0,0.0,0.0
8429953ffffffff,5.0,0.0,0.0,0.0
8429957ffffffff,3.0,0.0,0.0,0.0
842995bffffffff,17.0,0.0,0.0,13.0
84299bbffffffff,3.0,0.0,0.0,0.0
84299bdffffffff,2.0,0.0,0.0,2.0
8429a01ffffffff,7.0,0.0,0.0,1.0
8429a05ffffffff,49.0,0.0,0.0,2.0
8429a07ffffffff,2.0,0.0,0.0,0.0
8429a09ffffffff,5.0,0.0,0.0,0.0
8429a0dffffffff,4.0,0.0,0.0,0.0
8429a17ffffffff,4.0,0.0,0.0,0.0
8429a19ffffffff,1.0,0.0,0.0,1.0
8429a1dffffffff,4.0,0.0,0.0,2.0
8429a29ffffffff,18.0,0.0,0.0,2.0
8429a39ffffffff,4.0,0.0,0.0,0.0
8429a41ffffffff,204.0,0.0,0.0,197.0
8429a43ffffffff,18.0,0.0,0.0,16.0
8429a45ffffffff,181.0,0.0,0.0,180.0
8429a47ffffffff,102.0,0.0,0.0,100.0
8429a4dffffffff,189.0,0.0,0.0,172.0
8429a57ffffffff,11.0,0.0,0.0,2.0
8429a59ffffffff,2.0,0.0,0.0,0.0
8429a61ffffffff,27.0,0.0,0.0,6.0
8429a63ffffffff,13.0,0.0,0.0,0.0
8429a69ffffffff,24.0,0.0,0.0,24.0
8429a6bffffffff,18.0,0.0,0.0,12.0
8429a6dffffffff,93.0,0.0,0.0,22.0
8429a81ffffffff,7.0,0.0,0.0,7.0
8429a85ffffffff,5.0,0.0,0.0,5.0
8429a87ffffffff,3.0,0.0,0.0,3.0
8429a8dffffffff,3.0,0.0,0.0,3.0
8429a97ffffffff,6.0,0.0,0.0,0.0
8429aa7ffffffff,21.0,0.0,0.0,0.0
8429aa9ffffffff,2.0,0.0,0.0,2.0
8429ab9ffffffff,1.0,0.0,0.0,0.0
8429ac9ffffffff,1.0,0.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0,2.0
8429ad1ffffffff,70.0,0.0,0.0,64.0
8429ad3ffffffff,20.0,0.0,0.0,20.0
8429ad5ffffffff,8.0,0.0,0.0,8.0
8429ad9ffffffff,4.0,0.0,0.0,4.0
8429addffffffff,87.0,0.0,0.0,83.0
8429ae3ffffffff,5.0,0.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0,0.0
8429b0bffffffff,18.0,0.0,0.0,7.0
8429b13ffffffff,27.0,0.0,0.0,0.0
8429b15ffffffff,3.0,0.0,0.0,1.0
8429b1dffffffff,14.0,0.0,0.0,2.0
8429b29ffffffff,36.0,0.0,0.0,2.0
8429b5bffffffff,15.0,0.0,0.0,0.0
8429b5dffffffff,19.0,0.0,0.0,5.0
8429b61ffffffff,34.0,0.0,0.0,7.0
8429b67ffffffff,1.0,0.0,0.0,0.0
8429b6bffffffff,448.0,0.0,0.0,159.0
8429b6dffffffff,10.0,0.0,0.0,7.0
842a06dffffffff,6.0,0.0,0.0,0.0
842a101ffffffff,151.0,1.0,0.0,0.0
842a103ffffffff,52.0,2.0,0.0,0.0
842a105ffffffff,16.0,0.0,0.0,0.0
842a107ffffffff,91.0,5.0,0.0,0.0
842a109ffffffff,34.0,14.0,0.0,0.0
842a10bffffffff,49.0,2.0,0.0,0.0
842a10dffffffff,19.0,1.0,0.0,0.0
842a121ffffffff,20.0,0.0,0.0,0.0
842a123ffffffff,422.0,11.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0,0.0
842a127ffffffff,59.0,0.0,0.0,0.0
842a129ffffffff,14.0,0.0,0.0,0.0
842a12bffffffff,19.0,9.0,0.0,0.0
842a12dffffffff,2.0,0.0,0.0,0.0
842a131ffffffff,25.0,0.0,0.0,0.0
842a133ffffffff,8.0,0.0,0.0,0.0
842a135ffffffff,347.0,13.0,0.0,0.0
842a137ffffffff,5.0,0.0,0.0,0.0
842a139ffffffff,4.0,0.0,0.0,0.0
842a13bffffffff,3.0,0.0,0.0,0.0
842a13dffffffff,50.0,0.0,0.0,0.0
842a141ffffffff,1.0,1.0,0.0,0.0
842a143ffffffff,11.0,2.0,0.0,0.0
842a145ffffffff,2.0,0.0,0.0,0.0
842a147ffffffff,2.0,0.0,0.0,0.0
842a14bffffffff,1.0,0.0,0.0,0.0
842a14dffffffff,4.0,0.0,0.0,0.0
842a151ffffffff,8.0,0.0,0.0,0.0
842a155ffffffff,34.0,4.0,0.0,0.0
842a157ffffffff,4.0,0.0,0.0,0.0
842a159ffffffff,17.0,5.0,0.0,0.0
842a15dffffffff,8.0,3.0,0.0,0.0
842a161ffffffff,3.0,0.0,0.0,0.0
842a163ffffffff,10.0,0.0,0.0,0.0
842a16bffffffff,1.0,0.0,0.0,0.0
842a301ffffffff,6.0,0.0,0.0,0.0
842a303ffffffff,5.0,0.0,0.0,0.0
842a305ffffffff,15.0,0.0,0.0,0.0
842a307ffffffff,46.0,6.0,0.0,0.0
842a30dffffffff,96.0,17.0,0.0,0.0
842a311ffffffff,5.0,0.0,0.0,0.0
842a315ffffffff,36.0,0.0,0.0,0.0
842a317ffffffff,33.0,4.0,0.0,0.0
842a321ffffffff,15.0,2.0,0.0,0.0
842a323ffffffff,2.0,0.0,0.0,0.0
842a327ffffffff,23.0,6.0,0.0,0.0
842a329ffffffff,71.0,0.0,0.0,0.0
842a32bffffffff,55.0,9.0,0.0,0.0
842a32dffffffff,12.0,2.0,0.0,0.0
842a331ffffffff,1.0,0.0,0.0,0.0
842a333ffffffff,2.0,2.0,0.0,0.0
842a337ffffffff,1.0,0.0,0.0,0.0
842a339ffffffff,4.0,0.0,0.0,0.0
842a33bffffffff,18.0,2.0,0.0,0.0
842a33dffffffff,7.0,0.0,0.0,0.0
842a341ffffffff,9.0,1.0,0.0,0.0
842a345ffffffff,2.0,2.0,0.0,0.0
842a347ffffffff,49.0,12.0,0.0,0.0
842a349ffffffff,22.0,2.0,0.0,0.0
842a34dffffffff,29.0,18.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0,0.0
842a363ffffffff,6.0,0.0,0.0,0.0
842a365ffffffff,24.0,0.0,0.0,0.0
842a36bffffffff,1.0,1.0,0.0,0.0
842a825ffffffff,3.0,0.0,0.0,0.0
842a841ffffffff,3.0,0.0,0.0,0.0
