cell_id,Gallinula galeata,Gallinula galeata [galeata Group],Gallinula galeata garmani,Gallinula galeata sandvicensis
834584fffffffff,252.0,0.0,0.0,0.0
834588fffffffff,496.0,55.0,0.0,0.0
834589fffffffff,19.0,0.0,0.0,0.0
83458afffffffff,5.0,0.0,0.0,0.0
83458cfffffffff,375.0,56.0,0.0,0.0
83458dfffffffff,19.0,0.0,0.0,0.0
83458efffffffff,235.0,27.0,0.0,0.0
834590fffffffff,21.0,0.0,0.0,0.0
834591fffffffff,149.0,38.0,0.0,0.0
834592fffffffff,20.0,4.0,0.0,0.0
834593fffffffff,5.0,0.0,0.0,0.0
834596fffffffff,3.0,0.0,0.0,0.0
834598fffffffff,476.0,41.0,0.0,0.0
83459cfffffffff,88.0,13.0,0.0,0.0
83459dfffffffff,60.0,11.0,0.0,0.0
83459efffffffff,10.0,3.0,0.0,0.0
8345a3fffffffff,1448.0,0.0,0.0,0.0
8345aefffffffff,100.0,0.0,0.0,0.0
8345b0fffffffff,33.0,0.0,0.0,0.0
8345b2fffffffff,912.0,0.0,0.0,0.0
834648fffffffff,1337.0,0.0,0.0,946.0
834649fffffffff,625.0,0.0,0.0,482.0
83464efffffffff,2482.0,0.0,0.0,1748.0
834800fffffffff,3.0,0.0,0.0,0.0
834801fffffffff,22.0,0.0,0.0,0.0
834802fffffffff,28.0,0.0,0.0,0.0
834803fffffffff,12.0,0.0,0.0,0.0
834805fffffffff,32.0,0.0,0.0,0.0
834806fffffffff,11.0,0.0,0.0,0.0
834808fffffffff,7.0,0.0,0.0,0.0
834809fffffffff,75.0,0.0,0.0,0.0
83480afffffffff,105.0,0.0,0.0,0.0
83480bfffffffff,13.0,0.0,0.0,0.0
83480dfffffffff,1.0,0.0,0.0,0.0
83480efffffffff,102.0,0.0,0.0,0.0
834812fffffffff,9.0,0.0,0.0,0.0
834814fffffffff,112.0,0.0,0.0,0.0
834816fffffffff,1.0,0.0,0.0,0.0
83481afffffffff,86.0,0.0,0.0,0.0
83481bfffffffff,14.0,0.0,0.0,0.0
834823fffffffff,716.0,0.0,0.0,0.0
83482afffffffff,28.0,0.0,0.0,0.0
83482bfffffffff,4.0,0.0,0.0,0.0
83482efffffffff,90.0,0.0,0.0,0.0
834830fffffffff,8.0,2.0,0.0,0.0
834832fffffffff,15.0,0.0,0.0,0.0
834833fffffffff,72.0,0.0,0.0,0.0
834836fffffffff,1049.0,58.0,0.0,0.0
834843fffffffff,2.0,0.0,0.0,0.0
83484afffffffff,200.0,0.0,0.0,0.0
834852fffffffff,3.0,0.0,0.0,0.0
834856fffffffff,215.0,0.0,0.0,0.0
834858fffffffff,153.0,0.0,0.0,0.0
834859fffffffff,214.0,0.0,0.0,0.0
83485afffffffff,4.0,0.0,0.0,0.0
83485bfffffffff,1936.0,0.0,0.0,0.0
83485dfffffffff,2.0,0.0,0.0,0.0
83485efffffffff,23.0,0.0,0.0,0.0
834873fffffffff,6.0,0.0,0.0,0.0
834880fffffffff,351.0,0.0,0.0,0.0
834881fffffffff,88.0,0.0,0.0,0.0
834882fffffffff,1251.0,52.0,0.0,0.0
834883fffffffff,50.0,0.0,0.0,0.0
834884fffffffff,14.0,0.0,0.0,0.0
834886fffffffff,406.0,0.0,0.0,0.0
83488afffffffff,5.0,0.0,0.0,0.0
83488bfffffffff,108.0,0.0,0.0,0.0
83488efffffffff,113.0,0.0,0.0,0.0
834890fffffffff,2106.0,37.0,0.0,0.0
834891fffffffff,195.0,0.0,0.0,0.0
834892fffffffff,2320.0,0.0,0.0,0.0
834893fffffffff,1628.0,2.0,0.0,0.0
834894fffffffff,2.0,0.0,0.0,0.0
834895fffffffff,4838.0,287.0,0.0,0.0
834899fffffffff,4.0,0.0,0.0,0.0
83489afffffffff,18.0,0.0,0.0,0.0
83489cfffffffff,697.0,0.0,0.0,0.0
83489efffffffff,91.0,0.0,0.0,0.0
8348a2fffffffff,281.0,0.0,0.0,0.0
8348b0fffffffff,2.0,0.0,0.0,0.0
8348b1fffffffff,492.0,16.0,0.0,0.0
8348b2fffffffff,8636.0,1.0,0.0,0.0
8348b3fffffffff,11374.0,273.0,0.0,0.0
8348b4fffffffff,9.0,3.0,0.0,0.0
8348b5fffffffff,49.0,0.0,0.0,0.0
8348c0fffffffff,26.0,0.0,0.0,0.0
8348c3fffffffff,207.0,0.0,0.0,0.0
8348c6fffffffff,149.0,0.0,0.0,0.0
8348ccfffffffff,11.0,0.0,0.0,0.0
8348d4fffffffff,4.0,0.0,0.0,0.0
8348d6fffffffff,33.0,0.0,0.0,0.0
8348e5fffffffff,5.0,0.0,0.0,0.0
8348e8fffffffff,6458.0,0.0,0.0,0.0
8348e9fffffffff,1785.0,3.0,0.0,0.0
8348eafffffffff,144.0,0.0,0.0,0.0
8348ebfffffffff,2657.0,7.0,0.0,0.0
8348ecfffffffff,560.0,0.0,0.0,0.0
8348eefffffffff,530.0,0.0,0.0,0.0
8348f2fffffffff,7.0,0.0,0.0,0.0
8348f3fffffffff,10.0,0.0,0.0,0.0
8348f6fffffffff,40.0,0.0,0.0,0.0
834980fffffffff,447.0,0.0,0.0,0.0
834981fffffffff,12.0,0.0,0.0,0.0
834982fffffffff,76.0,9.0,0.0,0.0
834983fffffffff,139.0,4.0,0.0,0.0
834985fffffffff,44.0,0.0,0.0,0.0
834986fffffffff,484.0,3.0,0.0,0.0
834988fffffffff,20.0,0.0,0.0,0.0
83498cfffffffff,3.0,0.0,0.0,0.0
83498efffffffff,110.0,2.0,0.0,0.0
834990fffffffff,1.0,0.0,0.0,0.0
834991fffffffff,20.0,5.0,0.0,0.0
834992fffffffff,13.0,3.0,0.0,0.0
834993fffffffff,4.0,2.0,0.0,0.0
834994fffffffff,268.0,1.0,0.0,0.0
834995fffffffff,4562.0,429.0,0.0,0.0
834996fffffffff,654.0,62.0,0.0,0.0
834998fffffffff,31.0,2.0,0.0,0.0
83499afffffffff,1.0,0.0,0.0,0.0
83499bfffffffff,12.0,0.0,0.0,0.0
83499dfffffffff,10.0,0.0,0.0,0.0
83499efffffffff,17.0,0.0,0.0,0.0
8349a2fffffffff,16.0,0.0,0.0,0.0
8349a3fffffffff,4.0,0.0,0.0,0.0
8349a8fffffffff,165.0,0.0,0.0,0.0
8349a9fffffffff,55.0,0.0,0.0,0.0
8349aafffffffff,778.0,0.0,0.0,0.0
8349abfffffffff,267.0,0.0,0.0,0.0
8349acfffffffff,2.0,0.0,0.0,0.0
8349adfffffffff,6.0,0.0,0.0,0.0
8349b3fffffffff,257.0,0.0,0.0,0.0
8349b4fffffffff,5.0,0.0,0.0,0.0
8349b5fffffffff,59.0,0.0,0.0,0.0
834c81fffffffff,24.0,0.0,0.0,0.0
834c83fffffffff,54.0,0.0,0.0,0.0
834c88fffffffff,331.0,0.0,0.0,0.0
834c89fffffffff,75.0,0.0,0.0,0.0
834c8afffffffff,2.0,0.0,0.0,0.0
834c93fffffffff,136.0,0.0,0.0,0.0
834c94fffffffff,1.0,0.0,0.0,0.0
834c98fffffffff,15.0,4.0,0.0,0.0
834c9afffffffff,22.0,4.0,0.0,0.0
834caafffffffff,110.0,0.0,0.0,0.0
834cabfffffffff,3.0,0.0,0.0,0.0
834cb2fffffffff,6.0,0.0,0.0,0.0
834cb3fffffffff,60.0,0.0,0.0,0.0
834cc0fffffffff,2093.0,0.0,0.0,0.0
834cc2fffffffff,2.0,0.0,0.0,0.0
834cc4fffffffff,3.0,0.0,0.0,0.0
834cc5fffffffff,4725.0,0.0,0.0,0.0
834cc6fffffffff,452.0,0.0,0.0,0.0
834cd0fffffffff,102.0,0.0,0.0,0.0
834cd2fffffffff,183.0,0.0,0.0,0.0
834cd4fffffffff,325.0,0.0,0.0,0.0
834cd5fffffffff,33.0,0.0,0.0,0.0
834cd6fffffffff,101.0,0.0,0.0,0.0
834ce8fffffffff,230.0,0.0,0.0,0.0
834ce9fffffffff,73.0,0.0,0.0,0.0
834ceafffffffff,933.0,0.0,0.0,0.0
834cebfffffffff,165.0,0.0,0.0,0.0
834ceefffffffff,2358.0,0.0,0.0,0.0
834cf2fffffffff,146.0,0.0,0.0,0.0
834cf3fffffffff,153.0,0.0,0.0,0.0
834d49fffffffff,254.0,0.0,0.0,0.0
834d4bfffffffff,585.0,0.0,0.0,0.0
835e40fffffffff,3.0,0.0,0.0,0.0
835e42fffffffff,6.0,0.0,0.0,0.0
835e43fffffffff,256.0,0.0,0.0,0.0
835e46fffffffff,117.0,0.0,0.0,0.0
835e4afffffffff,274.0,0.0,0.0,0.0
835e4bfffffffff,277.0,0.0,0.0,0.0
835e59fffffffff,15.0,3.0,0.0,0.0
835e5cfffffffff,246.0,0.0,0.0,0.0
835e5dfffffffff,666.0,3.0,0.0,0.0
835e66fffffffff,605.0,0.0,0.0,0.0
835e70fffffffff,85.0,0.0,0.0,0.0
835e71fffffffff,110.0,0.0,0.0,0.0
835e72fffffffff,680.0,0.0,0.0,0.0
835e75fffffffff,26.0,0.0,0.0,0.0
835f08fffffffff,1.0,0.0,0.0,0.0
835f09fffffffff,4.0,0.0,0.0,0.0
835f13fffffffff,7.0,0.0,0.0,0.0
835f29fffffffff,1.0,0.0,0.0,0.0
835f40fffffffff,7.0,2.0,0.0,0.0
835f41fffffffff,5.0,0.0,0.0,0.0
835f42fffffffff,2.0,0.0,0.0,0.0
835f48fffffffff,16.0,0.0,0.0,0.0
835f49fffffffff,11.0,0.0,0.0,0.0
835f4bfffffffff,86.0,3.0,0.0,0.0
835f58fffffffff,331.0,0.0,0.0,0.0
835f59fffffffff,3.0,0.0,0.0,0.0
835f5bfffffffff,536.0,0.0,0.0,0.0
835f5dfffffffff,9.0,0.0,0.0,0.0
836600fffffffff,7.0,0.0,0.0,0.0
836602fffffffff,28.0,0.0,0.0,0.0
836603fffffffff,5.0,0.0,0.0,0.0
836604fffffffff,54.0,0.0,0.0,0.0
836605fffffffff,16.0,1.0,0.0,0.0
836606fffffffff,104.0,2.0,0.0,0.0
836608fffffffff,46.0,0.0,0.0,0.0
83660afffffffff,31.0,0.0,0.0,0.0
83660bfffffffff,69.0,0.0,0.0,0.0
83660cfffffffff,6.0,0.0,0.0,0.0
83660efffffffff,6.0,0.0,0.0,0.0
836610fffffffff,13.0,0.0,0.0,0.0
836611fffffffff,15.0,0.0,0.0,0.0
836613fffffffff,25.0,0.0,0.0,0.0
836615fffffffff,2.0,0.0,0.0,0.0
836616fffffffff,16.0,0.0,0.0,0.0
836618fffffffff,66.0,1.0,0.0,0.0
836619fffffffff,444.0,6.0,0.0,0.0
83661afffffffff,4.0,0.0,0.0,0.0
83661bfffffffff,488.0,2.0,0.0,0.0
83661cfffffffff,5.0,0.0,0.0,0.0
83661dfffffffff,15.0,0.0,0.0,0.0
836620fffffffff,93.0,12.0,0.0,0.0
836621fffffffff,1.0,0.0,0.0,0.0
836622fffffffff,706.0,78.0,0.0,0.0
836625fffffffff,28.0,0.0,0.0,0.0
836628fffffffff,4.0,0.0,0.0,0.0
836629fffffffff,5.0,0.0,0.0,0.0
83662cfffffffff,53.0,0.0,0.0,0.0
83662efffffffff,2.0,0.0,0.0,0.0
836631fffffffff,158.0,1.0,0.0,0.0
836652fffffffff,2.0,0.0,0.0,0.0
836656fffffffff,3.0,0.0,0.0,0.0
836664fffffffff,1.0,0.0,0.0,0.0
836670fffffffff,6.0,0.0,0.0,0.0
836672fffffffff,6.0,0.0,0.0,0.0
836673fffffffff,2.0,0.0,0.0,0.0
836675fffffffff,1.0,0.0,0.0,0.0
8366a0fffffffff,11.0,0.0,0.0,0.0
8366a1fffffffff,48.0,0.0,0.0,0.0
8366a5fffffffff,2205.0,0.0,0.0,0.0
8366a6fffffffff,2.0,0.0,0.0,0.0
8366b0fffffffff,12.0,0.0,0.0,0.0
8366b4fffffffff,443.0,0.0,0.0,0.0
8366b5fffffffff,715.0,0.0,0.0,0.0
8366b6fffffffff,5.0,0.0,0.0,0.0
8366c2fffffffff,11.0,0.0,0.0,0.0
8366c4fffffffff,189.0,0.0,0.0,0.0
8366c5fffffffff,1.0,0.0,0.0,0.0
8366c6fffffffff,142.0,0.0,0.0,0.0
8366d0fffffffff,199.0,0.0,0.0,0.0
8366d1fffffffff,54.0,8.0,0.0,0.0
8366d2fffffffff,64.0,12.0,0.0,0.0
8366d3fffffffff,135.0,10.0,0.0,0.0
8366e0fffffffff,350.0,5.0,0.0,0.0
8366e2fffffffff,21.0,0.0,0.0,0.0
8366e4fffffffff,3297.0,107.0,0.0,0.0
8366e5fffffffff,9.0,0.0,0.0,0.0
8366e6fffffffff,1706.0,32.0,0.0,0.0
8366f1fffffffff,1007.0,19.0,0.0,0.0
8366f5fffffffff,2118.0,78.0,0.0,0.0
836720fffffffff,10.0,0.0,0.0,0.0
836722fffffffff,3.0,0.0,0.0,0.0
836724fffffffff,31.0,0.0,0.0,0.0
836725fffffffff,171.0,0.0,0.0,0.0
836726fffffffff,339.0,0.0,0.0,0.0
836732fffffffff,195.0,0.0,0.0,0.0
836735fffffffff,5.0,0.0,0.0,0.0
836736fffffffff,423.0,0.0,0.0,0.0
836740fffffffff,2.0,0.0,0.0,0.0
