cell_id,Crax fasciolata,Crax fasciolata pinima,Crax fasciolata fasciolata/grayi
84a81b3ffffffff,2.0,0.0,0.0
84a8605ffffffff,12.0,0.0,0.0
84a860dffffffff,10.0,0.0,0.0
84a8cebffffffff,1.0,0.0,0.0
84a9413ffffffff,8.0,0.0,0.0
84a9447ffffffff,3.0,0.0,0.0
84a94c7ffffffff,4.0,0.0,0.0
84a94e9ffffffff,3.0,0.0,0.0
84a9685ffffffff,24.0,0.0,0.0
84a96a9ffffffff,2.0,0.0,0.0
84a96adffffffff,10.0,0.0,0.0
