cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
8308a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308a3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308a4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d1fffffffff,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308dafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f2fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830958fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830959fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830981fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830989fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830998fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830999fffffffff,95.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
83099bfffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83099cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830a33fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830a91fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830b9afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831008fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831016fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c2fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310dcfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310eefffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f0fffffffff,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831103fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831104fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831123fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831124fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831125fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,185.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
831128fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831130fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831134fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831135fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831136fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831185fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311abfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aefffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83148cfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83149afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83149efffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8314aefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831598fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831616fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83178bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831801fffffffff,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831805fffffffff,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83180cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831820fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831821fffffffff,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831823fffffffff,79.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831825fffffffff,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831828fffffffff,46.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182afffffffff,73.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182cfffffffff,1058.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182efffffffff,149.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831845fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831846fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831849fffffffff,947.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83184afffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831859fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831863fffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831865fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,63.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831873fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831874fffffffff,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831875fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831876fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831901fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,215.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831909fffffffff,205.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190cfffffffff,101.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190dfffffffff,1123.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190efffffffff,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831929fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83192afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83192bfffffffff,342.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,225.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831941fffffffff,1638.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831942fffffffff,2549.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831943fffffffff,563.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831946fffffffff,216.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831948fffffffff,227.0,143.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831949fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,1938.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194bfffffffff,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,619.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194dfffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194efffffffff,627.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831950fffffffff,247.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831951fffffffff,396.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831952fffffffff,78.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831953fffffffff,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831954fffffffff,103.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831955fffffffff,503.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831956fffffffff,104.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831958fffffffff,320.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831959fffffffff,1114.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195afffffffff,103.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195bfffffffff,171.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195cfffffffff,1034.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195dfffffffff,1805.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195efffffffff,150.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831968fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83196bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,875.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831973fffffffff,411.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831976fffffffff,164.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e00fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e01fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e03fffffffff,98.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e04fffffffff,194.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
831e05fffffffff,184.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e08fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e09fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0cfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e10fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,59.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e14fffffffff,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e15fffffffff,76.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831e16fffffffff,223.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1efffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e20fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,385.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831e23fffffffff,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e25fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e26fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e28fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e29fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2bfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,232.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,352.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831e33fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,117.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e36fffffffff,67.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e42fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e50fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e51fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e52fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e53fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e54fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e56fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e60fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e61fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e64fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6efffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e70fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e72fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e73fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e76fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e81fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e83fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e84fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e85fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e92fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e94fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e96fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea1fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea2fffffffff,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea4fffffffff,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea8fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eabfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eacfffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eadfffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,288.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb2fffffffff,144.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb3fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb4fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,394.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec2fffffffff,109.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec3fffffffff,274.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,83.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
