cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
8428f11ffffffff,4.0,4.0,0.0
8428f15ffffffff,2.0,2.0,0.0
8428f17ffffffff,4.0,2.0,0.0
8428f19ffffffff,17.0,13.0,0.0
8428f1dffffffff,2.0,2.0,0.0
8428f21ffffffff,2.0,2.0,0.0
8428f27ffffffff,5.0,2.0,3.0
8428f2dffffffff,3.0,0.0,3.0
8428f33ffffffff,2.0,0.0,0.0
8428f37ffffffff,39.0,2.0,0.0
8428f41ffffffff,2.0,0.0,0.0
8428f43ffffffff,26.0,3.0,0.0
8428f45ffffffff,6.0,6.0,0.0
8428f4bffffffff,24.0,0.0,0.0
8428f57ffffffff,9.0,7.0,0.0
8428f59ffffffff,9.0,6.0,0.0
8428f5dffffffff,6.0,4.0,0.0
8429121ffffffff,2.0,0.0,0.0
8429125ffffffff,3.0,3.0,0.0
8429127ffffffff,2.0,0.0,0.0
842912dffffffff,5.0,0.0,0.0
8429137ffffffff,1.0,0.0,0.0
842913dffffffff,4.0,0.0,0.0
8429167ffffffff,5.0,0.0,0.0
84291a7ffffffff,23.0,11.0,0.0
842980dffffffff,4.0,0.0,0.0
8429841ffffffff,1.0,0.0,0.0
8429853ffffffff,3.0,3.0,0.0
8429855ffffffff,4.0,0.0,2.0
8429863ffffffff,2.0,2.0,0.0
8429869ffffffff,1.0,0.0,0.0
842986bffffffff,5.0,0.0,0.0
8429899ffffffff,21.0,0.0,0.0
842989bffffffff,16.0,0.0,0.0
84298c9ffffffff,9.0,0.0,0.0
84298cdffffffff,6.0,4.0,2.0
84298d1ffffffff,16.0,0.0,0.0
84298ddffffffff,2.0,0.0,0.0
84298e9ffffffff,1.0,1.0,0.0
842990bffffffff,1.0,0.0,0.0
8429945ffffffff,6.0,0.0,0.0
8429947ffffffff,2.0,0.0,0.0
8429953ffffffff,6.0,0.0,0.0
842996bffffffff,1.0,0.0,0.0
8429a05ffffffff,25.0,8.0,0.0
8429a09ffffffff,4.0,0.0,0.0
8429a0bffffffff,6.0,2.0,0.0
8429a0dffffffff,2.0,0.0,0.0
8429a11ffffffff,43.0,0.0,0.0
8429a19ffffffff,6.0,0.0,0.0
8429a1dffffffff,8.0,0.0,0.0
8429a29ffffffff,4.0,2.0,0.0
8429a3bffffffff,39.0,11.0,2.0
8429a41ffffffff,17.0,4.0,0.0
8429a43ffffffff,3.0,0.0,0.0
8429a45ffffffff,3.0,0.0,0.0
8429a47ffffffff,9.0,4.0,0.0
8429a49ffffffff,1.0,0.0,0.0
8429a4dffffffff,10.0,6.0,0.0
8429a55ffffffff,1.0,0.0,0.0
8429a57ffffffff,20.0,3.0,0.0
8429a59ffffffff,3.0,0.0,0.0
8429a63ffffffff,11.0,5.0,0.0
8429a65ffffffff,7.0,4.0,1.0
8429a67ffffffff,5.0,3.0,2.0
8429a69ffffffff,6.0,0.0,0.0
8429a6dffffffff,7.0,0.0,0.0
8429a81ffffffff,11.0,0.0,0.0
8429a8bffffffff,3.0,0.0,0.0
8429a93ffffffff,4.0,0.0,0.0
8429a97ffffffff,1.0,0.0,0.0
8429aa7ffffffff,4.0,0.0,0.0
8429aadffffffff,2.0,0.0,0.0
8429ac9ffffffff,2.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0
8429acdffffffff,15.0,0.0,0.0
8429ad1ffffffff,6.0,4.0,0.0
8429ad3ffffffff,4.0,4.0,0.0
8429ad9ffffffff,8.0,0.0,0.0
8429addffffffff,8.0,8.0,0.0
8429ae3ffffffff,3.0,0.0,0.0
8429ae5ffffffff,2.0,0.0,0.0
8429aedffffffff,13.0,11.0,0.0
8429b03ffffffff,2.0,0.0,0.0
8429b11ffffffff,4.0,0.0,0.0
8429b1dffffffff,3.0,2.0,0.0
8429b25ffffffff,12.0,0.0,0.0
8429b2dffffffff,4.0,0.0,0.0
8429b5bffffffff,12.0,5.0,0.0
8429b61ffffffff,4.0,2.0,0.0
8429b65ffffffff,6.0,0.0,0.0
8429b6bffffffff,52.0,6.0,0.0
842a065ffffffff,19.0,0.0,0.0
842a06dffffffff,3.0,0.0,0.0
842a101ffffffff,78.0,0.0,4.0
842a103ffffffff,4.0,0.0,0.0
842a105ffffffff,4.0,0.0,0.0
842a107ffffffff,95.0,0.0,2.0
842a109ffffffff,22.0,0.0,4.0
842a10bffffffff,4.0,0.0,0.0
842a10dffffffff,4.0,0.0,0.0
842a121ffffffff,16.0,0.0,0.0
842a123ffffffff,182.0,0.0,0.0
842a127ffffffff,6.0,0.0,0.0
842a129ffffffff,2.0,0.0,0.0
842a12bffffffff,21.0,0.0,0.0
842a12dffffffff,4.0,0.0,0.0
842a131ffffffff,2.0,0.0,0.0
842a135ffffffff,270.0,0.0,2.0
842a13bffffffff,4.0,0.0,0.0
842a13dffffffff,10.0,0.0,0.0
842a141ffffffff,4.0,0.0,3.0
842a143ffffffff,5.0,0.0,0.0
842a147ffffffff,2.0,0.0,0.0
842a14bffffffff,2.0,0.0,0.0
842a14dffffffff,6.0,0.0,0.0
842a15dffffffff,1.0,0.0,0.0
842a163ffffffff,3.0,0.0,0.0
842a167ffffffff,2.0,0.0,0.0
842a169ffffffff,13.0,0.0,1.0
842a16bffffffff,2.0,0.0,0.0
842a1a5ffffffff,6.0,0.0,0.0
842a301ffffffff,6.0,0.0,1.0
842a303ffffffff,9.0,0.0,1.0
842a307ffffffff,31.0,0.0,7.0
842a309ffffffff,24.0,0.0,0.0
842a313ffffffff,1.0,0.0,0.0
842a315ffffffff,41.0,0.0,8.0
842a31dffffffff,8.0,0.0,4.0
842a321ffffffff,6.0,0.0,1.0
842a323ffffffff,4.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0
842a327ffffffff,50.0,0.0,4.0
842a329ffffffff,2.0,0.0,0.0
842a32bffffffff,4.0,0.0,2.0
842a32dffffffff,19.0,0.0,0.0
842a331ffffffff,18.0,0.0,0.0
842a333ffffffff,17.0,0.0,0.0
842a337ffffffff,29.0,0.0,0.0
842a339ffffffff,2.0,0.0,2.0
842a33bffffffff,12.0,0.0,4.0
842a341ffffffff,3.0,0.0,0.0
842a345ffffffff,2.0,0.0,0.0
842a347ffffffff,5.0,0.0,0.0
842a349ffffffff,25.0,0.0,2.0
842a361ffffffff,7.0,0.0,0.0
842a363ffffffff,6.0,0.0,0.0
842a365ffffffff,6.0,0.0,0.0
842a367ffffffff,6.0,0.0,0.0
842a369ffffffff,6.0,0.0,0.0
842a36dffffffff,2.0,0.0,2.0
842a4c1ffffffff,2.0,0.0,0.0
842a4c9ffffffff,13.0,0.0,0.0
842a801ffffffff,2.0,0.0,2.0
842a80bffffffff,3.0,0.0,0.0
842a811ffffffff,8.0,0.0,0.0
842a813ffffffff,2.0,0.0,0.0
842a817ffffffff,21.0,0.0,3.0
842a81dffffffff,2.0,0.0,0.0
842a843ffffffff,13.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0
842a847ffffffff,1.0,0.0,0.0
842a849ffffffff,3.0,0.0,0.0
842a84bffffffff,7.0,0.0,0.0
842a84dffffffff,7.0,0.0,0.0
842a857ffffffff,2.0,0.0,0.0
842a85bffffffff,2.0,0.0,1.0
842a85dffffffff,1.0,0.0,0.0
842a865ffffffff,4.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0
842a88dffffffff,4.0,0.0,0.0
842a897ffffffff,9.0,0.0,0.0
842a89dffffffff,1.0,0.0,0.0
842a8a5ffffffff,4.0,0.0,0.0
842a8a9ffffffff,2.0,0.0,0.0
842a8adffffffff,6.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0
842a8b5ffffffff,2.0,0.0,0.0
842a8bbffffffff,8.0,0.0,0.0
842a8c1ffffffff,9.0,0.0,0.0
842a8c7ffffffff,4.0,0.0,0.0
842a8cdffffffff,1.0,0.0,0.0
842a8d5ffffffff,2.0,0.0,0.0
842a8d9ffffffff,7.0,0.0,2.0
842a8e3ffffffff,28.0,0.0,1.0
842a91dffffffff,1.0,0.0,0.0
842a923ffffffff,3.0,0.0,0.0
842a925ffffffff,6.0,0.0,0.0
842a935ffffffff,2.0,0.0,0.0
842a941ffffffff,3.0,0.0,0.0
842a947ffffffff,1.0,0.0,0.0
842a949ffffffff,2.0,0.0,2.0
842a94dffffffff,9.0,0.0,2.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,5.0,0.0,0.0
842a959ffffffff,5.0,0.0,0.0
842a993ffffffff,16.0,0.0,0.0
842a997ffffffff,15.0,0.0,0.0
842a9a5ffffffff,2.0,0.0,0.0
842a9a7ffffffff,1.0,0.0,0.0
842a9b9ffffffff,2.0,0.0,0.0
842a9bbffffffff,3.0,0.0,0.0
842a9cbffffffff,1.0,0.0,0.0
842a9d9ffffffff,3.0,0.0,3.0
842a9e3ffffffff,1.0,0.0,1.0
842aa01ffffffff,2.0,0.0,0.0
842aa03ffffffff,4.0,0.0,0.0
842aa09ffffffff,1.0,0.0,0.0
842aa13ffffffff,1.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0
842aa1bffffffff,2.0,0.0,0.0
842aa1dffffffff,2.0,0.0,0.0
842aa21ffffffff,14.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0
842aa29ffffffff,2.0,0.0,0.0
842aa2dffffffff,14.0,0.0,0.0
842aa31ffffffff,11.0,0.0,0.0
842aa33ffffffff,2.0,0.0,0.0
842aa35ffffffff,2.0,0.0,0.0
842aa39ffffffff,24.0,0.0,0.0
842aa3bffffffff,2.0,0.0,0.0
842aa41ffffffff,2.0,0.0,2.0
842aa43ffffffff,2.0,0.0,0.0
842aa4bffffffff,44.0,0.0,5.0
842aa53ffffffff,2.0,0.0,0.0
842aa57ffffffff,18.0,0.0,0.0
842aa61ffffffff,3.0,0.0,0.0
842aa67ffffffff,4.0,0.0,0.0
842aa6dffffffff,10.0,0.0,0.0
842aa81ffffffff,9.0,0.0,0.0
842aa83ffffffff,15.0,0.0,0.0
842aa85ffffffff,40.0,0.0,2.0
842aa87ffffffff,13.0,0.0,0.0
842aa89ffffffff,3.0,0.0,1.0
842aa8bffffffff,5.0,0.0,0.0
842aa8dffffffff,72.0,0.0,7.0
842aa91ffffffff,2.0,0.0,0.0
842aa99ffffffff,4.0,0.0,0.0
842aa9bffffffff,6.0,0.0,0.0
842aa9dffffffff,6.0,0.0,0.0
842aaa1ffffffff,6.0,0.0,0.0
842aaa9ffffffff,12.0,0.0,0.0
842aaabffffffff,2.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aabdffffffff,2.0,0.0,0.0
842aac1ffffffff,13.0,0.0,0.0
842aac5ffffffff,4.0,0.0,4.0
842aac9ffffffff,246.0,0.0,7.0
842aacbffffffff,66.0,0.0,0.0
842aacdffffffff,4.0,0.0,2.0
842aad1ffffffff,60.0,0.0,4.0
842aad3ffffffff,5.0,0.0,0.0
842aad5ffffffff,4.0,0.0,1.0
842aad9ffffffff,3.0,0.0,0.0
842aadbffffffff,1.0,0.0,1.0
842aae1ffffffff,20.0,0.0,0.0
842aae3ffffffff,13.0,0.0,0.0
842aae5ffffffff,2.0,0.0,0.0
842aae9ffffffff,6.0,0.0,0.0
842aaedffffffff,13.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0
842ab05ffffffff,48.0,0.0,0.0
842ab09ffffffff,2.0,0.0,0.0
842ab0dffffffff,6.0,0.0,0.0
842ab15ffffffff,2.0,0.0,0.0
842ab19ffffffff,2.0,0.0,2.0
842ab21ffffffff,31.0,0.0,0.0
842ab23ffffffff,58.0,0.0,1.0
842ab25ffffffff,45.0,0.0,0.0
842ab27ffffffff,24.0,0.0,18.0
842ab2bffffffff,216.0,0.0,25.0
842ab2dffffffff,81.0,0.0,0.0
842ab39ffffffff,5.0,0.0,0.0
842ab3bffffffff,4.0,0.0,0.0
842ab41ffffffff,1.0,0.0,0.0
842ab47ffffffff,13.0,0.0,0.0
842ab49ffffffff,8.0,0.0,0.0
842ab4bffffffff,4.0,0.0,0.0
842ab51ffffffff,7.0,0.0,0.0
842ab55ffffffff,100.0,0.0,42.0
842ab57ffffffff,21.0,0.0,2.0
842ab5bffffffff,8.0,0.0,0.0
842ab61ffffffff,5.0,0.0,0.0
842ab67ffffffff,24.0,0.0,0.0
842ad35ffffffff,2.0,0.0,0.0
842ad37ffffffff,2.0,0.0,0.0
842ad39ffffffff,2.0,0.0,0.0
842ad49ffffffff,2.0,0.0,0.0
842ad5bffffffff,3.0,0.0,0.0
842ad65ffffffff,2.0,0.0,0.0
842ad69ffffffff,10.0,0.0,0.0
842ad6dffffffff,2.0,0.0,0.0
842af03ffffffff,4.0,0.0,0.0
842af07ffffffff,4.0,0.0,0.0
842af0dffffffff,2.0,0.0,0.0
842af15ffffffff,4.0,0.0,0.0
842af61ffffffff,2.0,0.0,0.0
842af63ffffffff,13.0,0.0,4.0
842af65ffffffff,7.0,0.0,0.0
842af69ffffffff,2.0,0.0,0.0
842af6bffffffff,17.0,0.0,1.0
842b007ffffffff,2.0,0.0,0.0
842b013ffffffff,2.0,0.0,0.0
842b01bffffffff,2.0,0.0,0.0
842b03bffffffff,3.0,0.0,0.0
842b055ffffffff,3.0,0.0,0.0
842b0a5ffffffff,11.0,0.0,0.0
842b0a7ffffffff,174.0,0.0,0.0
842b0c5ffffffff,4.0,0.0,0.0
842b0e1ffffffff,2.0,0.0,0.0
842b0e9ffffffff,1.0,0.0,0.0
842b121ffffffff,3.0,0.0,0.0
842b123ffffffff,4.0,0.0,0.0
842b125ffffffff,2.0,0.0,0.0
842b12dffffffff,1.0,0.0,0.0
842b133ffffffff,4.0,0.0,4.0
842b149ffffffff,4.0,0.0,0.0
842b14dffffffff,1.0,0.0,0.0
842b161ffffffff,17.0,0.0,0.0
842b167ffffffff,52.0,0.0,7.0
842b16bffffffff,3.0,0.0,0.0
842b189ffffffff,6.0,0.0,0.0
842b1a5ffffffff,4.0,0.0,0.0
842b1a7ffffffff,5.0,0.0,0.0
842b1abffffffff,3.0,0.0,0.0
842b1b5ffffffff,4.0,0.0,0.0
842b1c7ffffffff,2.0,0.0,0.0
842b1dbffffffff,1.0,0.0,1.0
842b217ffffffff,1.0,0.0,1.0
842b24bffffffff,4.0,0.0,0.0
842b255ffffffff,48.0,0.0,0.0
842b257ffffffff,15.0,0.0,0.0
842b25dffffffff,2.0,0.0,0.0
842b291ffffffff,2.0,0.0,0.0
842b2ebffffffff,2.0,0.0,2.0
842b303ffffffff,4.0,0.0,0.0
842b315ffffffff,2.0,0.0,0.0
842b327ffffffff,6.0,0.0,0.0
842b339ffffffff,4.0,0.0,0.0
842b811ffffffff,4.0,0.0,0.0
842b819ffffffff,3.0,0.0,0.0
842b81bffffffff,20.0,0.0,0.0
842b823ffffffff,2.0,0.0,0.0
842b827ffffffff,4.0,0.0,0.0
842b831ffffffff,6.0,0.0,0.0
842b833ffffffff,2.0,0.0,0.0
842b83bffffffff,35.0,0.0,0.0
842b851ffffffff,7.0,0.0,0.0
842b853ffffffff,7.0,0.0,0.0
842b855ffffffff,4.0,0.0,0.0
842b85bffffffff,1.0,0.0,0.0
842b881ffffffff,15.0,0.0,10.0
842b883ffffffff,9.0,0.0,0.0
842b885ffffffff,5.0,0.0,0.0
842b887ffffffff,6.0,0.0,0.0
842b889ffffffff,2.0,0.0,0.0
842b88dffffffff,26.0,0.0,0.0
842b891ffffffff,2.0,0.0,0.0
842b89bffffffff,44.0,0.0,8.0
842b8a1ffffffff,3.0,0.0,0.0
842b8a3ffffffff,6.0,0.0,2.0
842b8a7ffffffff,3.0,0.0,3.0
842b8abffffffff,6.0,0.0,0.0
842b8adffffffff,5.0,0.0,2.0
842b8b5ffffffff,3.0,0.0,1.0
842b8cbffffffff,22.0,0.0,1.0
842b8cdffffffff,5.0,0.0,0.0
842b8d1ffffffff,7.0,0.0,0.0
842b8d3ffffffff,14.0,0.0,0.0
842b8d9ffffffff,2.0,0.0,0.0
842b8dbffffffff,4.0,0.0,0.0
842b8ddffffffff,22.0,0.0,0.0
842b8e5ffffffff,3.0,0.0,1.0
842b8e7ffffffff,7.0,0.0,0.0
842b903ffffffff,1.0,0.0,0.0
842b90dffffffff,2.0,0.0,0.0
842b983ffffffff,7.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,2.0,0.0,0.0
842b989ffffffff,3.0,0.0,0.0
842b98bffffffff,18.0,0.0,0.0
842b98dffffffff,4.0,0.0,0.0
842b991ffffffff,12.0,0.0,4.0
842b993ffffffff,2.0,0.0,2.0
842b999ffffffff,4.0,0.0,3.0
842b99dffffffff,1.0,0.0,0.0
842b9a7ffffffff,3.0,0.0,0.0
842b9a9ffffffff,2.0,0.0,0.0
842b9abffffffff,4.0,0.0,0.0
842b9b1ffffffff,5.0,0.0,0.0
842b9b3ffffffff,3.0,0.0,0.0
842b9b5ffffffff,33.0,0.0,0.0
842b9b7ffffffff,11.0,0.0,0.0
842b9b9ffffffff,3.0,0.0,0.0
842b9bbffffffff,4.0,0.0,0.0
842b9bdffffffff,57.0,0.0,4.0
842b9c5ffffffff,28.0,0.0,0.0
842b9cdffffffff,6.0,0.0,0.0
842b9d3ffffffff,37.0,0.0,3.0
842b9d7ffffffff,12.0,0.0,0.0
842b9d9ffffffff,6.0,0.0,0.0
842b9dbffffffff,24.0,0.0,0.0
842ba0bffffffff,4.0,0.0,0.0
842ba0dffffffff,2.0,0.0,0.0
842ba13ffffffff,26.0,0.0,0.0
842ba51ffffffff,26.0,0.0,0.0
842ba55ffffffff,14.0,0.0,0.0
842ba57ffffffff,3.0,0.0,0.0
842ba83ffffffff,25.0,0.0,0.0
842ba85ffffffff,2.0,0.0,0.0
842ba87ffffffff,9.0,0.0,0.0
842ba8bffffffff,68.0,0.0,0.0
842ba95ffffffff,4.0,0.0,0.0
842ba97ffffffff,8.0,0.0,0.0
842baa1ffffffff,22.0,0.0,0.0
842baa3ffffffff,2.0,0.0,0.0
842baa5ffffffff,144.0,0.0,0.0
842baa7ffffffff,22.0,0.0,0.0
842baabffffffff,2.0,0.0,0.0
842baadffffffff,5.0,0.0,0.0
842bab3ffffffff,2.0,0.0,0.0
842bab5ffffffff,12.0,0.0,7.0
842bab7ffffffff,20.0,0.0,0.0
842bab9ffffffff,3.0,0.0,3.0
842babbffffffff,2.0,0.0,2.0
842bac1ffffffff,9.0,0.0,0.0
842bac3ffffffff,19.0,0.0,0.0
842bac5ffffffff,31.0,0.0,2.0
842bacdffffffff,4.0,0.0,0.0
842bae7ffffffff,4.0,0.0,0.0
842bae9ffffffff,2.0,0.0,0.0
842bb37ffffffff,2.0,0.0,0.0
842bb39ffffffff,2.0,0.0,0.0
843434dffffffff,1.0,0.0,0.0
8435a8dffffffff,16.0,0.0,0.0
8435a93ffffffff,1.0,0.0,0.0
8435ae3ffffffff,9.0,0.0,0.0
843925dffffffff,4.0,0.0,0.0
8444123ffffffff,2.0,0.0,0.0
844412dffffffff,8.0,0.0,0.0
8444131ffffffff,10.0,0.0,0.0
8444133ffffffff,2.0,0.0,0.0
8444135ffffffff,4.0,0.0,0.0
8444137ffffffff,2.0,0.0,0.0
844413bffffffff,7.0,0.0,0.0
844415dffffffff,23.0,0.0,0.0
8444161ffffffff,8.0,0.0,0.0
8444165ffffffff,19.0,0.0,0.0
844416bffffffff,11.0,0.0,0.0
84441a3ffffffff,11.0,0.0,0.0
84441a5ffffffff,1.0,0.0,0.0
84441a9ffffffff,14.0,0.0,0.0
84441abffffffff,6.0,0.0,0.0
84441adffffffff,2.0,0.0,0.0
84441b7ffffffff,4.0,0.0,0.0
84441e1ffffffff,2.0,0.0,2.0
84441e3ffffffff,85.0,0.0,2.0
84441e5ffffffff,12.0,0.0,0.0
84441e7ffffffff,29.0,0.0,2.0
8444325ffffffff,6.0,0.0,0.0
8444401ffffffff,4.0,0.0,0.0
8444409ffffffff,2.0,0.0,0.0
844440dffffffff,29.0,0.0,2.0
8444419ffffffff,2.0,0.0,0.0
8444439ffffffff,3.0,0.0,0.0
844443bffffffff,2.0,0.0,0.0
8444455ffffffff,5.0,0.0,0.0
8444457ffffffff,2.0,0.0,0.0
8444459ffffffff,1.0,0.0,0.0
8444461ffffffff,1.0,0.0,0.0
8444465ffffffff,13.0,0.0,0.0
844449dffffffff,1.0,0.0,0.0
84444b1ffffffff,2.0,0.0,0.0
84444c3ffffffff,6.0,0.0,0.0
8444507ffffffff,3.0,0.0,0.0
8444509ffffffff,20.0,0.0,0.0
844450dffffffff,13.0,1.0,0.0
8444529ffffffff,3.0,0.0,0.0
844452dffffffff,2.0,0.0,0.0
8444555ffffffff,1.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0
8444563ffffffff,4.0,0.0,0.0
84445a9ffffffff,2.0,0.0,0.0
84445b7ffffffff,2.0,0.0,0.0
8444633ffffffff,9.0,0.0,0.0
8444685ffffffff,3.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0
84446c5ffffffff,36.0,0.0,3.0
84446cbffffffff,23.0,0.0,0.0
84446cdffffffff,7.0,0.0,5.0
84446d1ffffffff,9.0,0.0,0.0
84446d3ffffffff,8.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0
84446e5ffffffff,1.0,0.0,0.0
84446e9ffffffff,18.0,0.0,5.0
84446edffffffff,58.0,0.0,3.0
8444733ffffffff,3.0,0.0,0.0
844473bffffffff,22.0,0.0,0.0
844480dffffffff,3.0,0.0,2.0
844484bffffffff,13.0,0.0,0.0
8444869ffffffff,2.0,0.0,0.0
844486bffffffff,2.0,0.0,2.0
8444a11ffffffff,8.0,0.0,0.0
8444a19ffffffff,10.0,0.0,0.0
8444a37ffffffff,6.0,0.0,0.0
8444a53ffffffff,4.0,0.0,0.0
8444a57ffffffff,2.0,0.0,0.0
8444a5bffffffff,9.0,0.0,0.0
8444a81ffffffff,3.0,0.0,0.0
8444a83ffffffff,2.0,0.0,0.0
8444a8dffffffff,6.0,0.0,0.0
8444a91ffffffff,9.0,0.0,0.0
8444aebffffffff,2.0,0.0,0.0
8444b17ffffffff,3.0,0.0,0.0
8444b57ffffffff,34.0,0.0,0.0
8444c0bffffffff,4.0,0.0,0.0
8444c11ffffffff,4.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c23ffffffff,1.0,0.0,0.0
8444c3bffffffff,5.0,0.0,0.0
8444c83ffffffff,6.0,0.0,0.0
8444c85ffffffff,9.0,0.0,0.0
8444c8dffffffff,3.0,0.0,0.0
8444c91ffffffff,4.0,0.0,0.0
8444c95ffffffff,2.0,0.0,0.0
8444c97ffffffff,2.0,0.0,0.0
8444c99ffffffff,15.0,0.0,0.0
8444ca1ffffffff,4.0,0.0,0.0
8444cabffffffff,3.0,0.0,0.0
8444cb9ffffffff,12.0,0.0,0.0
8444cbdffffffff,1.0,0.0,0.0
8444cc5ffffffff,8.0,0.0,0.0
8444cc9ffffffff,3.0,0.0,0.0
8444ccdffffffff,23.0,0.0,0.0
8444cd1ffffffff,5.0,0.0,0.0
8444cd5ffffffff,17.0,0.0,1.0
8444cd7ffffffff,9.0,0.0,0.0
8444cdbffffffff,2.0,0.0,0.0
8444ce1ffffffff,2.0,0.0,0.0
8444ce9ffffffff,2.0,0.0,0.0
8444d01ffffffff,63.0,0.0,0.0
8444d03ffffffff,8.0,0.0,0.0
8444d07ffffffff,6.0,0.0,0.0
8444d0bffffffff,7.0,0.0,0.0
8444d17ffffffff,5.0,0.0,0.0
8444d31ffffffff,2.0,0.0,0.0
8444d3bffffffff,9.0,0.0,0.0
8444d3dffffffff,2.0,0.0,0.0
8444d51ffffffff,1.0,0.0,0.0
8444d5dffffffff,5.0,0.0,0.0
8444d81ffffffff,1.0,0.0,0.0
8444d85ffffffff,1.0,0.0,0.0
8444d89ffffffff,4.0,0.0,0.0
8444d8bffffffff,4.0,0.0,0.0
8444d91ffffffff,30.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0
8444d97ffffffff,5.0,0.0,0.0
8444d99ffffffff,5.0,0.0,1.0
8444da5ffffffff,2.0,0.0,0.0
8444db5ffffffff,2.0,0.0,0.0
8444dc5ffffffff,5.0,0.0,0.0
8444dd1ffffffff,23.0,0.0,0.0
8444dd3ffffffff,6.0,0.0,0.0
8444dd5ffffffff,9.0,0.0,0.0
8444dd7ffffffff,3.0,0.0,0.0
8444dd9ffffffff,14.0,0.0,0.0
8444ddbffffffff,9.0,0.0,0.0
8444dddffffffff,9.0,0.0,0.0
8444de9ffffffff,9.0,0.0,0.0
8444debffffffff,1.0,0.0,0.0
8444dedffffffff,1.0,0.0,0.0
8444e05ffffffff,1.0,0.0,0.0
8444e63ffffffff,2.0,0.0,2.0
8444ed7ffffffff,2.0,0.0,0.0
8444ee7ffffffff,2.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0
8444f05ffffffff,14.0,0.0,0.0
8444f07ffffffff,3.0,0.0,0.0
8444f0dffffffff,4.0,0.0,0.0
8444f31ffffffff,2.0,0.0,0.0
8444f35ffffffff,6.0,0.0,4.0
8444f37ffffffff,11.0,0.0,0.0
8444f39ffffffff,1.0,0.0,0.0
8444f3dffffffff,3.0,0.0,0.0
8444f41ffffffff,6.0,0.0,6.0
8444f43ffffffff,36.0,0.0,2.0
8444f4dffffffff,2.0,0.0,0.0
8444f63ffffffff,6.0,0.0,0.0
8445085ffffffff,5.0,0.0,0.0
84450adffffffff,4.0,0.0,2.0
84450d3ffffffff,4.0,0.0,0.0
8445215ffffffff,38.0,0.0,0.0
8445217ffffffff,1.0,0.0,0.0
8445233ffffffff,24.0,0.0,0.0
8445257ffffffff,3.0,0.0,0.0
844525dffffffff,3.0,0.0,0.0
84452a5ffffffff,2.0,0.0,0.0
84452a9ffffffff,7.0,0.0,2.0
84452adffffffff,2.0,0.0,0.0
84452c3ffffffff,5.0,0.0,0.0
84452e1ffffffff,17.0,0.0,0.0
84452e3ffffffff,6.0,0.0,0.0
84452e5ffffffff,11.0,0.0,3.0
84452e9ffffffff,4.0,0.0,0.0
84452ebffffffff,16.0,1.0,0.0
8445889ffffffff,5.0,0.0,0.0
84458c7ffffffff,6.0,0.0,0.0
8445909ffffffff,2.0,0.0,0.0
8445981ffffffff,2.0,0.0,0.0
8445a33ffffffff,6.0,0.0,0.0
8445b23ffffffff,1.0,0.0,0.0
8448017ffffffff,3.0,0.0,0.0
844815bffffffff,2.0,0.0,0.0
84482e5ffffffff,1.0,1.0,0.0
8448337ffffffff,3.0,0.0,0.0
8448361ffffffff,6.0,0.0,0.0
8448363ffffffff,1.0,0.0,0.0
8448369ffffffff,1.0,0.0,0.0
8448425ffffffff,2.0,0.0,0.0
8448427ffffffff,14.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
84484a5ffffffff,4.0,0.0,0.0
84484a7ffffffff,1.0,0.0,0.0
844855bffffffff,1.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0
84485a7ffffffff,11.0,6.0,0.0
84485b1ffffffff,2.0,0.0,0.0
84485b7ffffffff,2.0,0.0,0.0
84485bdffffffff,2.0,0.0,0.0
84485d3ffffffff,2.0,0.0,0.0
84485e1ffffffff,3.0,0.0,0.0
84485e7ffffffff,2.0,2.0,0.0
8448723ffffffff,1.0,0.0,0.0
8448731ffffffff,2.0,0.0,0.0
844873bffffffff,5.0,0.0,0.0
8448803ffffffff,2.0,0.0,0.0
8448833ffffffff,2.0,0.0,2.0
84488b9ffffffff,2.0,0.0,0.0
84488d1ffffffff,1.0,0.0,0.0
84488d3ffffffff,1.0,0.0,0.0
84488d7ffffffff,1.0,0.0,0.0
8448907ffffffff,2.0,0.0,0.0
8448923ffffffff,1.0,0.0,0.0
8448951ffffffff,1.0,0.0,0.0
8448955ffffffff,13.0,0.0,0.0
