cell_id,Dendrocopos major,Dendrocopos major canariensis/thanneri,Dendrocopos major numidus/mauritanus,Dendrocopos major [major Group],Dendrocopos major poelzami,Dendrocopos major japonicus,Dendrocopos major cabanisi/stresemanni
8308b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b3fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c8fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8308ccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cdfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d1fffffffff,85.0,0.0,0.0,5.0,0.0,0.0,0.0
8308d2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d4fffffffff,27.0,0.0,0.0,1.0,0.0,0.0,0.0
8308d5fffffffff,35.0,0.0,0.0,2.0,0.0,0.0,0.0
8308d8fffffffff,165.0,0.0,0.0,10.0,0.0,0.0,0.0
8308dafffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8308dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308ddfffffffff,21.0,0.0,0.0,4.0,0.0,0.0,0.0
8308defffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8308eafffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308edfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f2fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
8308f4fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f6fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83094bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830980fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
830981fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
830989fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83098afffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83098bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83098cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830998fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
830999fffffffff,222.0,0.0,0.0,50.0,0.0,0.0,0.0
83099afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83099bfffffffff,58.0,0.0,0.0,1.0,0.0,0.0,0.0
83099cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83099dfffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
83099efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a4fffffffff,11.0,0.0,0.0,4.0,0.0,0.0,0.0
8309a6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830a33fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
830a91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830a94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830b9afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831016fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831020fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831023fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8310b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c2fffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8310dcfffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8310eefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f0fffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0
8310f1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831101fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831103fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831104fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,494.0,0.0,0.0,0.0,0.0,0.0,0.0
83110efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831113fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831115fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
831120fffffffff,14.0,0.0,0.0,2.0,0.0,0.0,0.0
831121fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831122fffffffff,13.0,0.0,0.0,6.0,0.0,0.0,0.0
831123fffffffff,60.0,0.0,0.0,2.0,0.0,0.0,0.0
831124fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
831125fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,425.0,0.0,0.0,139.0,0.0,0.0,0.0
831128fffffffff,27.0,0.0,0.0,4.0,0.0,0.0,0.0
831129fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83112afffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0
83112cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,26.0,0.0,0.0,4.0,0.0,0.0,0.0
831130fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831131fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831133fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831134fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
831135fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
831136fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
831154fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83115cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831180fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,100.0,0.0,0.0,1.0,0.0,0.0,0.0
831183fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831185fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
831188fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83118afffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
83118bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,171.0,0.0,0.0,9.0,0.0,0.0,0.0
83118efffffffff,40.0,0.0,0.0,4.0,0.0,0.0,0.0
831191fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831196fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83119cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83119efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,1013.0,0.0,0.0,2.0,0.0,0.0,0.0
8311abfffffffff,38.0,0.0,0.0,5.0,0.0,0.0,0.0
8311acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aefffffffff,237.0,0.0,0.0,40.0,0.0,0.0,0.0
8311b4fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83149afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8314aefffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8314b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8314d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83155dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831588fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831592fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831598fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
83159bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83159cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8315b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831610fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831616fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
831634fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831711fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83178bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831825fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831829fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83182dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0
831845fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
831846fffffffff,15.0,0.0,0.0,3.0,0.0,0.0,0.0
831849fffffffff,821.0,0.0,0.0,4.0,0.0,0.0,0.0
83184afffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,1306.0,0.0,0.0,0.0,0.0,0.0,0.0
83184cfffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
83184dfffffffff,64.0,0.0,0.0,2.0,0.0,0.0,0.0
831859fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,140.0,0.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831861fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
831862fffffffff,33.0,0.0,0.0,8.0,0.0,0.0,0.0
831863fffffffff,46.0,0.0,0.0,5.0,0.0,0.0,0.0
831864fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831865fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
831866fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831868fffffffff,49.0,0.0,0.0,6.0,0.0,0.0,0.0
831869fffffffff,25.0,0.0,0.0,2.0,0.0,0.0,0.0
83186afffffffff,15.0,0.0,0.0,2.0,0.0,0.0,0.0
83186bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,241.0,0.0,0.0,0.0,0.0,0.0,0.0
83186dfffffffff,56.0,0.0,0.0,16.0,0.0,0.0,0.0
83186efffffffff,46.0,0.0,0.0,2.0,0.0,0.0,0.0
831870fffffffff,58.0,0.0,0.0,4.0,0.0,0.0,0.0
831871fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831873fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831874fffffffff,47.0,0.0,0.0,6.0,0.0,0.0,0.0
831875fffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
831876fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,32.0,0.0,0.0,10.0,0.0,0.0,0.0
831909fffffffff,90.0,0.0,0.0,1.0,0.0,0.0,0.0
83190bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83190cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83190dfffffffff,522.0,0.0,0.0,66.0,0.0,0.0,0.0
83190efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831929fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83192bfffffffff,111.0,0.0,0.0,55.0,0.0,0.0,0.0
83192cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,375.0,0.0,0.0,43.0,0.0,0.0,0.0
831941fffffffff,1567.0,0.0,0.0,333.0,0.0,0.0,0.0
831942fffffffff,1201.0,0.0,0.0,367.0,0.0,0.0,0.0
831943fffffffff,1022.0,0.0,0.0,92.0,0.0,0.0,0.0
831946fffffffff,192.0,0.0,0.0,48.0,0.0,0.0,0.0
831948fffffffff,635.0,0.0,0.0,138.0,0.0,0.0,0.0
831949fffffffff,49.0,0.0,0.0,7.0,0.0,0.0,0.0
83194afffffffff,2384.0,0.0,0.0,196.0,0.0,0.0,0.0
83194bfffffffff,67.0,0.0,0.0,14.0,0.0,0.0,0.0
83194cfffffffff,578.0,0.0,0.0,50.0,0.0,0.0,0.0
83194dfffffffff,608.0,0.0,0.0,89.0,0.0,0.0,0.0
83194efffffffff,1597.0,0.0,0.0,112.0,0.0,0.0,0.0
831950fffffffff,64.0,0.0,0.0,2.0,0.0,0.0,0.0
831951fffffffff,469.0,0.0,0.0,50.0,0.0,0.0,0.0
831952fffffffff,6.0,0.0,0.0,5.0,0.0,0.0,0.0
831953fffffffff,58.0,0.0,0.0,22.0,0.0,0.0,0.0
831954fffffffff,42.0,0.0,0.0,4.0,0.0,0.0,0.0
831955fffffffff,276.0,0.0,0.0,60.0,0.0,0.0,0.0
831956fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831958fffffffff,473.0,0.0,0.0,34.0,0.0,0.0,0.0
831959fffffffff,1421.0,0.0,0.0,62.0,0.0,0.0,0.0
83195afffffffff,98.0,0.0,0.0,11.0,0.0,0.0,0.0
83195bfffffffff,281.0,0.0,0.0,27.0,0.0,0.0,0.0
83195cfffffffff,1428.0,0.0,0.0,166.0,0.0,0.0,0.0
83195dfffffffff,2001.0,0.0,0.0,148.0,0.0,0.0,0.0
83195efffffffff,180.0,0.0,0.0,15.0,0.0,0.0,0.0
831968fffffffff,326.0,0.0,0.0,2.0,0.0,0.0,0.0
831969fffffffff,1814.0,0.0,0.0,9.0,0.0,0.0,0.0
83196bfffffffff,267.0,0.0,0.0,1.0,0.0,0.0,0.0
83196cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,744.0,0.0,0.0,8.0,0.0,0.0,0.0
831972fffffffff,409.0,0.0,0.0,23.0,0.0,0.0,0.0
831973fffffffff,209.0,0.0,0.0,4.0,0.0,0.0,0.0
831976fffffffff,53.0,0.0,0.0,1.0,0.0,0.0,0.0
831e00fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
831e01fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,560.0,0.0,0.0,32.0,0.0,0.0,0.0
831e03fffffffff,597.0,0.0,0.0,29.0,0.0,0.0,0.0
831e04fffffffff,1068.0,0.0,0.0,106.0,0.0,0.0,0.0
831e05fffffffff,271.0,0.0,0.0,11.0,0.0,0.0,0.0
831e06fffffffff,2191.0,0.0,0.0,56.0,0.0,0.0,0.0
831e08fffffffff,211.0,0.0,0.0,0.0,0.0,0.0,0.0
831e09fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,476.0,0.0,0.0,2.0,0.0,0.0,0.0
831e0bfffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
831e0cfffffffff,207.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,343.0,0.0,0.0,7.0,0.0,0.0,0.0
831e10fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,131.0,0.0,0.0,2.0,0.0,0.0,0.0
831e12fffffffff,488.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,664.0,0.0,0.0,13.0,0.0,0.0,0.0
831e14fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
831e15fffffffff,234.0,0.0,0.0,21.0,0.0,0.0,0.0
831e16fffffffff,107.0,0.0,0.0,5.0,0.0,0.0,0.0
831e18fffffffff,63.0,0.0,0.0,1.0,0.0,0.0,0.0
831e19fffffffff,77.0,0.0,0.0,1.0,0.0,0.0,0.0
831e1afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,834.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,133.0,0.0,0.0,12.0,0.0,0.0,0.0
831e1dfffffffff,135.0,0.0,0.0,3.0,0.0,0.0,0.0
831e1efffffffff,62.0,0.0,0.0,1.0,0.0,0.0,0.0
831e20fffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,590.0,0.0,0.0,13.0,0.0,0.0,0.0
831e23fffffffff,158.0,0.0,0.0,5.0,0.0,0.0,0.0
831e24fffffffff,120.0,0.0,0.0,1.0,0.0,0.0,0.0
831e25fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
831e26fffffffff,138.0,0.0,0.0,3.0,0.0,0.0,0.0
831e28fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
831e29fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,180.0,0.0,0.0,2.0,0.0,0.0,0.0
831e2bfffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,246.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,948.0,0.0,0.0,3.0,0.0,0.0,0.0
831e31fffffffff,209.0,0.0,0.0,2.0,0.0,0.0,0.0
831e32fffffffff,381.0,0.0,0.0,27.0,0.0,0.0,0.0
831e33fffffffff,526.0,0.0,0.0,5.0,0.0,0.0,0.0
831e34fffffffff,1600.0,0.0,0.0,6.0,0.0,0.0,0.0
831e35fffffffff,2743.0,0.0,0.0,8.0,0.0,0.0,0.0
831e36fffffffff,384.0,0.0,0.0,18.0,0.0,0.0,0.0
831e42fffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0
831e44fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831e50fffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
831e51fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
831e52fffffffff,51.0,0.0,0.0,2.0,0.0,0.0,0.0
831e53fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e55fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
831e56fffffffff,8.0,0.0,0.0,5.0,0.0,0.0,0.0
831e58fffffffff,14.0,0.0,0.0,3.0,0.0,0.0,0.0
831e5afffffffff,61.0,0.0,0.0,7.0,0.0,0.0,0.0
831e5cfffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5efffffffff,86.0,0.0,0.0,3.0,0.0,0.0,0.0
831e60fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
831e61fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0
831e64fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831e66fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e69fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6bfffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6dfffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831e70fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e71fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e73fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e74fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831e76fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
831e81fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e83fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
831e84fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
831e85fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831e86fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e92fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e94fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831e96fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
