cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
832602fffffffff,97.0,34.0,0.0
832603fffffffff,434.0,42.0,0.0
832604fffffffff,242.0,51.0,0.0
832605fffffffff,350.0,23.0,0.0
832606fffffffff,165.0,63.0,0.0
832608fffffffff,218.0,27.0,0.0
832609fffffffff,75.0,61.0,0.0
83260afffffffff,874.0,13.0,0.0
83260bfffffffff,1445.0,542.0,0.0
83260cfffffffff,143.0,4.0,0.0
83260dfffffffff,273.0,9.0,0.0
83260efffffffff,342.0,10.0,0.0
832610fffffffff,36.0,16.0,0.0
832611fffffffff,99.0,11.0,0.0
832612fffffffff,83.0,12.0,0.0
832613fffffffff,73.0,2.0,0.0
832614fffffffff,38.0,4.0,0.0
832615fffffffff,82.0,14.0,0.0
832616fffffffff,201.0,44.0,0.0
832618fffffffff,123.0,13.0,0.0
832619fffffffff,175.0,0.0,0.0
83261afffffffff,103.0,17.0,0.0
83261bfffffffff,238.0,63.0,0.0
83261cfffffffff,37.0,16.0,0.0
83261dfffffffff,168.0,0.0,0.0
83261efffffffff,26.0,4.0,0.0
832620fffffffff,688.0,50.0,0.0
832621fffffffff,755.0,109.0,0.0
832622fffffffff,484.0,61.0,0.0
832623fffffffff,844.0,120.0,0.0
832624fffffffff,236.0,39.0,0.0
832625fffffffff,115.0,46.0,0.0
832626fffffffff,577.0,101.0,0.0
832628fffffffff,411.0,42.0,0.0
832629fffffffff,224.0,94.0,0.0
83262afffffffff,75.0,6.0,0.0
83262bfffffffff,374.0,42.0,0.0
83262cfffffffff,5542.0,1046.0,0.0
83262dfffffffff,605.0,153.0,0.0
83262efffffffff,462.0,66.0,0.0
832630fffffffff,264.0,70.0,0.0
832631fffffffff,87.0,12.0,0.0
832632fffffffff,8.0,3.0,0.0
832633fffffffff,248.0,34.0,0.0
832634fffffffff,1412.0,452.0,0.0
832635fffffffff,354.0,42.0,0.0
832636fffffffff,479.0,105.0,0.0
832640fffffffff,949.0,399.0,0.0
832641fffffffff,1033.0,264.0,0.0
832642fffffffff,275.0,222.0,0.0
832643fffffffff,823.0,454.0,0.0
832644fffffffff,206.0,97.0,0.0
832645fffffffff,201.0,102.0,0.0
832646fffffffff,3761.0,1446.0,0.0
832648fffffffff,474.0,0.0,0.0
832649fffffffff,2246.0,629.0,0.0
83264afffffffff,123.0,0.0,0.0
83264bfffffffff,451.0,75.0,0.0
83264cfffffffff,910.0,115.0,0.0
83264dfffffffff,1852.0,1.0,0.0
83264efffffffff,445.0,68.0,0.0
832650fffffffff,191.0,122.0,0.0
832651fffffffff,74.0,58.0,0.0
832652fffffffff,1397.0,509.0,0.0
832653fffffffff,1398.0,879.0,0.0
832654fffffffff,840.0,473.0,0.0
832655fffffffff,3581.0,2349.0,0.0
832656fffffffff,2533.0,978.0,0.0
832658fffffffff,35.0,2.0,0.0
832659fffffffff,985.0,115.0,0.0
83265afffffffff,774.0,254.0,0.0
83265bfffffffff,995.0,370.0,0.0
83265cfffffffff,26.0,16.0,0.0
83265dfffffffff,1089.0,677.0,0.0
83265efffffffff,59.0,25.0,0.0
832660fffffffff,318.0,129.0,0.0
832661fffffffff,1154.0,303.0,0.0
832662fffffffff,1294.0,480.0,0.0
832663fffffffff,750.0,439.0,0.0
832664fffffffff,7329.0,2747.0,0.0
832665fffffffff,711.0,248.0,0.0
832666fffffffff,2120.0,642.0,0.0
832668fffffffff,590.0,308.0,0.0
832669fffffffff,119.0,41.0,0.0
83266afffffffff,806.0,288.0,0.0
83266bfffffffff,319.0,40.0,0.0
83266cfffffffff,1234.0,468.0,0.0
83266dfffffffff,764.0,265.0,0.0
83266efffffffff,2356.0,796.0,0.0
832670fffffffff,113.0,28.0,0.0
832671fffffffff,1158.0,529.0,0.0
832672fffffffff,100.0,65.0,0.0
832673fffffffff,141.0,70.0,0.0
832674fffffffff,612.0,51.0,0.0
832675fffffffff,199.0,45.0,0.0
832676fffffffff,107.0,23.0,0.0
832680fffffffff,2020.0,756.0,0.0
832681fffffffff,8449.0,1232.0,0.0
832682fffffffff,183.0,49.0,0.0
832683fffffffff,364.0,48.0,0.0
832684fffffffff,135.0,22.0,0.0
832685fffffffff,1743.0,644.0,0.0
832686fffffffff,52.0,5.0,0.0
832688fffffffff,9174.0,1927.0,0.0
832689fffffffff,786.0,313.0,0.0
83268afffffffff,1664.0,379.0,0.0
83268bfffffffff,1133.0,264.0,0.0
83268cfffffffff,16529.0,3085.0,0.0
83268dfffffffff,1454.0,526.0,0.0
83268efffffffff,1351.0,241.0,0.0
832690fffffffff,1865.0,660.0,0.0
832691fffffffff,42.0,12.0,0.0
832692fffffffff,1038.0,437.0,0.0
832693fffffffff,91.0,30.0,0.0
832694fffffffff,707.0,292.0,0.0
832695fffffffff,243.0,48.0,0.0
832696fffffffff,14082.0,6446.0,0.0
832698fffffffff,1927.0,146.0,0.0
832699fffffffff,1830.0,231.0,0.0
83269afffffffff,153.0,84.0,0.0
83269bfffffffff,319.0,23.0,0.0
83269cfffffffff,5008.0,891.0,0.0
83269dfffffffff,456.0,67.0,0.0
83269efffffffff,280.0,91.0,0.0
8326a0fffffffff,7.0,0.0,0.0
8326a1fffffffff,60.0,7.0,0.0
8326a2fffffffff,225.0,41.0,0.0
8326a3fffffffff,26.0,10.0,0.0
8326a4fffffffff,60.0,15.0,0.0
8326a5fffffffff,58.0,20.0,0.0
8326a6fffffffff,32.0,0.0,0.0
8326a8fffffffff,1402.0,546.0,0.0
8326a9fffffffff,418.0,167.0,0.0
8326aafffffffff,8118.0,2580.0,0.0
8326abfffffffff,384.0,141.0,0.0
8326acfffffffff,316.0,30.0,0.0
8326adfffffffff,186.0,35.0,0.0
8326aefffffffff,586.0,262.0,0.0
8326b0fffffffff,531.0,56.0,0.0
8326b1fffffffff,33.0,8.0,0.0
8326b2fffffffff,205.0,45.0,0.0
8326b3fffffffff,106.0,29.0,0.0
8326b4fffffffff,6.0,2.0,0.0
8326b5fffffffff,210.0,21.0,0.0
8326b6fffffffff,596.0,66.0,0.0
8326c0fffffffff,99.0,21.0,0.0
8326c1fffffffff,1991.0,526.0,0.0
8326c2fffffffff,60.0,19.0,0.0
8326c3fffffffff,509.0,170.0,0.0
8326c4fffffffff,261.0,94.0,0.0
8326c5fffffffff,969.0,358.0,0.0
8326c6fffffffff,101.0,31.0,0.0
8326c8fffffffff,6543.0,2385.0,0.0
8326c9fffffffff,619.0,276.0,0.0
8326cafffffffff,1534.0,642.0,0.0
8326cbfffffffff,3460.0,1338.0,0.0
8326ccfffffffff,85.0,39.0,0.0
8326cdfffffffff,292.0,158.0,0.0
8326cefffffffff,254.0,47.0,0.0
8326d0fffffffff,82.0,27.0,0.0
8326d1fffffffff,443.0,127.0,0.0
8326d2fffffffff,451.0,150.0,0.0
8326d3fffffffff,343.0,125.0,0.0
8326d4fffffffff,520.0,177.0,0.0
8326d5fffffffff,216.0,70.0,0.0
8326d6fffffffff,112.0,64.0,0.0
8326d8fffffffff,99.0,26.0,0.0
8326d9fffffffff,1083.0,643.0,0.0
8326dafffffffff,519.0,207.0,0.0
8326dbfffffffff,619.0,231.0,0.0
8326dcfffffffff,127.0,31.0,0.0
8326ddfffffffff,463.0,250.0,0.0
8326defffffffff,1546.0,432.0,0.0
8326e0fffffffff,207.0,62.0,0.0
8326e1fffffffff,240.0,102.0,0.0
8326e2fffffffff,4078.0,1187.0,0.0
8326e3fffffffff,456.0,104.0,0.0
8326e4fffffffff,544.0,296.0,0.0
8326e5fffffffff,3664.0,858.0,0.0
8326e6fffffffff,630.0,152.0,0.0
8326e8fffffffff,197.0,34.0,0.0
8326e9fffffffff,110.0,30.0,0.0
8326eafffffffff,148.0,45.0,0.0
8326ebfffffffff,23.0,8.0,0.0
8326ecfffffffff,268.0,88.0,0.0
8326edfffffffff,616.0,64.0,0.0
8326eefffffffff,292.0,125.0,0.0
8326f0fffffffff,309.0,114.0,0.0
8326f1fffffffff,578.0,194.0,0.0
8326f2fffffffff,2397.0,777.0,0.0
8326f3fffffffff,151.0,56.0,0.0
8326f4fffffffff,32.0,22.0,0.0
8326f5fffffffff,148.0,33.0,0.0
8326f6fffffffff,164.0,68.0,0.0
832700fffffffff,1.0,0.0,0.0
832702fffffffff,2058.0,346.0,0.0
832703fffffffff,42.0,6.0,0.0
832705fffffffff,16.0,5.0,0.0
832706fffffffff,52.0,8.0,0.0
832708fffffffff,41.0,15.0,0.0
832709fffffffff,22.0,10.0,0.0
83270afffffffff,98.0,5.0,0.0
83270bfffffffff,15.0,0.0,0.0
83270efffffffff,100.0,34.0,0.0
832710fffffffff,101.0,35.0,0.0
832711fffffffff,398.0,77.0,0.0
832712fffffffff,65.0,15.0,0.0
832713fffffffff,1985.0,528.0,0.0
832714fffffffff,7.0,7.0,0.0
832715fffffffff,18.0,13.0,0.0
832716fffffffff,29.0,4.0,0.0
832718fffffffff,325.0,91.0,0.0
832719fffffffff,428.0,107.0,0.0
83271afffffffff,351.0,69.0,0.0
83271bfffffffff,618.0,88.0,0.0
83271cfffffffff,418.0,48.0,0.0
83271dfffffffff,279.0,53.0,0.0
83271efffffffff,216.0,29.0,0.0
83272bfffffffff,2.0,0.0,0.0
832740fffffffff,42.0,7.0,0.0
832741fffffffff,189.0,0.0,0.0
832742fffffffff,19.0,7.0,0.0
832743fffffffff,979.0,320.0,0.0
832744fffffffff,65.0,0.0,0.0
832745fffffffff,49.0,0.0,0.0
832746fffffffff,30.0,2.0,0.0
832748fffffffff,1098.0,52.0,0.0
832749fffffffff,1013.0,12.0,0.0
83274afffffffff,240.0,62.0,0.0
83274bfffffffff,1293.0,330.0,0.0
83274cfffffffff,63.0,0.0,0.0
83274dfffffffff,1691.0,0.0,0.0
83274efffffffff,1481.0,92.0,0.0
832750fffffffff,29.0,13.0,0.0
832751fffffffff,278.0,94.0,0.0
832752fffffffff,1612.0,250.0,0.0
832753fffffffff,290.0,73.0,0.0
832754fffffffff,218.0,75.0,0.0
832755fffffffff,73.0,36.0,0.0
832756fffffffff,118.0,35.0,0.0
832758fffffffff,7341.0,1845.0,0.0
832759fffffffff,5975.0,2108.0,0.0
83275afffffffff,402.0,173.0,0.0
83275bfffffffff,808.0,231.0,0.0
83275cfffffffff,1553.0,553.0,0.0
83275dfffffffff,4728.0,1846.0,0.0
83275efffffffff,267.0,95.0,0.0
832760fffffffff,10.0,0.0,0.0
832763fffffffff,70.0,9.0,0.0
832766fffffffff,2.0,0.0,0.0
832768fffffffff,22.0,0.0,0.0
832769fffffffff,76.0,8.0,0.0
83276afffffffff,18.0,0.0,0.0
83276bfffffffff,464.0,0.0,0.0
83276cfffffffff,20.0,0.0,0.0
83276dfffffffff,58.0,4.0,0.0
83276efffffffff,80.0,7.0,0.0
832770fffffffff,59.0,0.0,0.0
832771fffffffff,8.0,0.0,0.0
832772fffffffff,48.0,1.0,0.0
832773fffffffff,8.0,0.0,0.0
832774fffffffff,17.0,4.0,0.0
832780fffffffff,116.0,0.0,0.0
832781fffffffff,12.0,6.0,0.0
832782fffffffff,27.0,0.0,0.0
832783fffffffff,30.0,26.0,0.0
832784fffffffff,35.0,11.0,0.0
832785fffffffff,236.0,80.0,0.0
832786fffffffff,584.0,152.0,0.0
832788fffffffff,80.0,17.0,0.0
83278afffffffff,14.0,4.0,0.0
83278bfffffffff,147.0,37.0,0.0
83278cfffffffff,248.0,86.0,0.0
83278dfffffffff,104.0,55.0,0.0
83278efffffffff,55.0,15.0,0.0
832790fffffffff,240.0,33.0,0.0
832791fffffffff,134.0,34.0,0.0
832792fffffffff,2164.0,828.0,0.0
832793fffffffff,298.0,102.0,0.0
832794fffffffff,117.0,41.0,0.0
832795fffffffff,31.0,8.0,0.0
832796fffffffff,885.0,248.0,0.0
832798fffffffff,86.0,26.0,0.0
832799fffffffff,264.0,2.0,0.0
83279afffffffff,107.0,33.0,0.0
83279bfffffffff,24.0,11.0,0.0
83279cfffffffff,47.0,27.0,0.0
83279dfffffffff,5.0,0.0,0.0
83279efffffffff,757.0,300.0,0.0
8327a0fffffffff,863.0,322.0,0.0
8327a1fffffffff,64.0,8.0,0.0
8327a2fffffffff,279.0,72.0,0.0
8327a3fffffffff,62.0,14.0,0.0
8327a4fffffffff,343.0,44.0,0.0
8327a5fffffffff,57.0,24.0,0.0
8327a6fffffffff,157.0,17.0,0.0
8327a8fffffffff,645.0,203.0,0.0
8327a9fffffffff,378.0,41.0,0.0
8327aafffffffff,142.0,42.0,0.0
8327abfffffffff,114.0,23.0,0.0
8327acfffffffff,158.0,43.0,0.0
8327adfffffffff,421.0,130.0,0.0
8327aefffffffff,243.0,54.0,0.0
8327b0fffffffff,44.0,12.0,0.0
8327b1fffffffff,162.0,22.0,0.0
8327b2fffffffff,475.0,228.0,0.0
8327b3fffffffff,159.0,22.0,0.0
8327b4fffffffff,20.0,3.0,0.0
8327b5fffffffff,70.0,20.0,0.0
8327b6fffffffff,186.0,34.0,0.0
832800fffffffff,111.0,66.0,0.0
832802fffffffff,6434.0,3025.0,0.0
832803fffffffff,382.0,101.0,0.0
832806fffffffff,913.0,437.0,0.0
832810fffffffff,850.0,241.0,0.0
832811fffffffff,1420.0,380.0,0.0
832812fffffffff,558.0,136.0,0.0
832813fffffffff,2966.0,841.0,0.0
832814fffffffff,1905.0,518.0,0.0
832815fffffffff,1198.0,360.0,0.0
832816fffffffff,557.0,173.0,0.0
832818fffffffff,1038.0,467.0,0.0
832819fffffffff,341.0,157.0,0.0
83281afffffffff,383.0,100.0,0.0
83281bfffffffff,2558.0,693.0,0.0
83281cfffffffff,937.0,466.0,0.0
83281dfffffffff,78.0,39.0,0.0
83281efffffffff,2342.0,386.0,0.0
832830fffffffff,40029.0,11003.0,0.0
832831fffffffff,2950.0,1118.0,0.0
832832fffffffff,12386.0,3680.0,0.0
832833fffffffff,8443.0,2613.0,0.0
832834fffffffff,47757.0,15890.0,0.0
832835fffffffff,312.0,113.0,0.0
832836fffffffff,4838.0,1297.0,0.0
832880fffffffff,532.0,277.0,0.0
832881fffffffff,741.0,277.0,0.0
832882fffffffff,30.0,4.0,0.0
832883fffffffff,106.0,17.0,0.0
832884fffffffff,8858.0,3470.0,0.0
832885fffffffff,2713.0,1629.0,0.0
832886fffffffff,23.0,2.0,0.0
832888fffffffff,3739.0,922.0,0.0
832889fffffffff,3336.0,959.0,0.0
83288afffffffff,1941.0,343.0,0.0
83288bfffffffff,2231.0,695.0,0.0
83288cfffffffff,1442.0,252.0,0.0
83288dfffffffff,1664.0,330.0,0.0
83288efffffffff,732.0,141.0,0.0
832890fffffffff,813.0,204.0,0.0
832891fffffffff,43.0,16.0,0.0
832892fffffffff,906.0,244.0,0.0
832893fffffffff,1658.0,471.0,0.0
832894fffffffff,1417.0,268.0,0.0
832895fffffffff,60.0,11.0,0.0
832896fffffffff,894.0,141.0,0.0
832898fffffffff,673.0,240.0,0.0
832899fffffffff,285.0,97.0,0.0
83289afffffffff,774.0,243.0,0.0
83289bfffffffff,1482.0,546.0,0.0
83289cfffffffff,8.0,4.0,0.0
83289dfffffffff,429.0,107.0,0.0
83289efffffffff,1724.0,573.0,0.0
8328a0fffffffff,2.0,2.0,0.0
8328a1fffffffff,500.0,149.0,0.0
8328a2fffffffff,135.0,83.0,0.0
8328a3fffffffff,79.0,25.0,0.0
8328a4fffffffff,51.0,25.0,0.0
8328a5fffffffff,9.0,6.0,0.0
8328a6fffffffff,111.0,10.0,0.0
8328a8fffffffff,459.0,157.0,0.0
8328a9fffffffff,2906.0,493.0,0.0
8328aafffffffff,257.0,80.0,0.0
8328abfffffffff,239.0,47.0,0.0
8328acfffffffff,213.0,82.0,0.0
8328adfffffffff,1223.0,248.0,0.0
8328aefffffffff,5431.0,1506.0,0.0
8328b0fffffffff,228.0,50.0,0.0
8328b1fffffffff,2559.0,579.0,0.0
8328b2fffffffff,422.0,119.0,0.0
8328b3fffffffff,356.0,94.0,0.0
8328b4fffffffff,16.0,11.0,0.0
8328b5fffffffff,161.0,28.0,0.0
8328b6fffffffff,4699.0,2175.0,0.0
8328c2fffffffff,88.0,29.0,0.0
8328c6fffffffff,708.0,262.0,0.0
8328d0fffffffff,1288.0,260.0,0.0
8328d1fffffffff,6116.0,1021.0,0.0
8328d2fffffffff,635.0,169.0,0.0
8328d3fffffffff,1171.0,318.0,0.0
8328d4fffffffff,232.0,40.0,0.0
8328d5fffffffff,18006.0,5043.0,0.0
8328d6fffffffff,2475.0,851.0,0.0
8328d8fffffffff,177.0,14.0,0.0
8328d9fffffffff,18.0,4.0,0.0
8328dafffffffff,59.0,9.0,0.0
8328dcfffffffff,1395.0,180.0,0.0
8328ddfffffffff,142.0,16.0,0.0
8328defffffffff,6474.0,249.0,0.0
8328e6fffffffff,1.0,1.0,0.0
8328f0fffffffff,14597.0,3542.0,0.0
8328f1fffffffff,1586.0,338.0,0.0
8328f2fffffffff,856.0,200.0,0.0
8328f3fffffffff,559.0,120.0,0.0
8328f4fffffffff,6660.0,2136.0,0.0
8328f5fffffffff,2593.0,566.0,0.0
8328f6fffffffff,1083.0,180.0,0.0
832912fffffffff,8206.0,1935.0,0.0
832913fffffffff,882.0,47.0,0.0
832916fffffffff,130.0,72.0,0.0
83291afffffffff,1716.0,1207.0,0.0
832980fffffffff,451.0,73.0,0.0
832981fffffffff,273.0,99.0,0.0
832982fffffffff,325.0,95.0,0.0
832983fffffffff,9.0,2.0,0.0
832984fffffffff,1407.0,475.0,0.0
832985fffffffff,1260.0,433.0,0.0
832986fffffffff,7767.0,1154.0,0.0
832988fffffffff,451.0,96.0,0.0
832989fffffffff,7037.0,1597.0,0.0
83298afffffffff,45.0,8.0,0.0
83298bfffffffff,642.0,329.0,0.0
83298cfffffffff,4645.0,1694.0,0.0
83298dfffffffff,1473.0,454.0,0.0
83298efffffffff,40.0,10.0,0.0
832990fffffffff,615.0,136.0,0.0
832991fffffffff,124.0,39.0,0.0
832992fffffffff,368.0,134.0,0.0
832993fffffffff,205.0,57.0,0.0
832994fffffffff,26.0,4.0,0.0
832995fffffffff,3406.0,1062.0,0.0
832996fffffffff,544.0,102.0,0.0
832998fffffffff,120.0,24.0,0.0
832999fffffffff,453.0,135.0,0.0
83299afffffffff,171.0,61.0,0.0
83299bfffffffff,151.0,52.0,0.0
83299cfffffffff,8.0,2.0,0.0
83299dfffffffff,7.0,1.0,0.0
83299efffffffff,27.0,17.0,0.0
8329a0fffffffff,19481.0,5085.0,0.0
8329a1fffffffff,25534.0,9608.0,0.0
8329a2fffffffff,161.0,22.0,0.0
8329a3fffffffff,1956.0,973.0,0.0
8329a4fffffffff,17817.0,365.0,0.0
8329a5fffffffff,26886.0,6367.0,0.0
8329a6fffffffff,10291.0,3140.0,0.0
8329a8fffffffff,2011.0,532.0,0.0
8329a9fffffffff,3709.0,1341.0,0.0
8329aafffffffff,2439.0,739.0,0.0
8329abfffffffff,2660.0,464.0,0.0
8329acfffffffff,2596.0,176.0,0.0
8329adfffffffff,7520.0,2112.0,0.0
8329aefffffffff,2065.0,482.0,0.0
8329b0fffffffff,4235.0,2841.0,0.0
8329b1fffffffff,1908.0,981.0,0.0
8329b2fffffffff,5616.0,1474.0,0.0
8329b3fffffffff,41.0,30.0,0.0
8329b4fffffffff,34.0,1.0,0.0
8329b5fffffffff,2611.0,1501.0,0.0
8329b6fffffffff,4999.0,1126.0,0.0
832a06fffffffff,18.0,18.0,0.0
832a10fffffffff,9261.0,2687.0,0.0
832a12fffffffff,499.0,237.0,0.0
832a13fffffffff,3971.0,1313.0,0.0
832a14fffffffff,2433.0,1146.0,0.0
832a15fffffffff,1061.0,411.0,0.0
832a16fffffffff,371.0,84.0,0.0
832a1afffffffff,17.0,11.0,0.0
832a30fffffffff,3251.0,1306.0,0.0
832a31fffffffff,1556.0,623.0,0.0
832a32fffffffff,124.0,46.0,0.0
832a33fffffffff,1611.0,532.0,0.0
832a34fffffffff,269.0,0.0,0.0
832a36fffffffff,42.0,13.0,0.0
832a4cfffffffff,935.0,165.0,0.0
832a80fffffffff,158.0,49.0,0.0
832a81fffffffff,292.0,121.0,0.0
832a82fffffffff,258.0,72.0,0.0
832a83fffffffff,1.0,0.0,0.0
832a84fffffffff,2419.0,880.0,0.0
832a85fffffffff,556.0,334.0,0.0
832a86fffffffff,308.0,114.0,0.0
832a88fffffffff,78.0,20.0,0.0
832a89fffffffff,235.0,117.0,0.0
832a8afffffffff,272.0,79.0,0.0
832a8bfffffffff,742.0,243.0,0.0
832a8cfffffffff,606.0,264.0,0.0
832a8dfffffffff,1049.0,275.0,0.0
832a8efffffffff,604.0,175.0,0.0
832a90fffffffff,2215.0,949.0,0.0
832a91fffffffff,291.0,85.0,0.0
832a92fffffffff,761.0,128.0,0.0
832a93fffffffff,2633.0,1029.0,0.0
832a94fffffffff,3279.0,1093.0,0.0
832a95fffffffff,2685.0,717.0,0.0
832a96fffffffff,312.0,78.0,0.0
832a98fffffffff,2.0,0.0,0.0
832a99fffffffff,260.0,14.0,0.0
832a9afffffffff,177.0,92.0,0.0
832a9bfffffffff,355.0,0.0,0.0
832a9cfffffffff,197.0,48.0,0.0
832a9dfffffffff,49.0,10.0,0.0
832a9efffffffff,47.0,25.0,0.0
832aa0fffffffff,129.0,58.0,0.0
832aa1fffffffff,581.0,239.0,0.0
832aa2fffffffff,41.0,10.0,0.0
832aa3fffffffff,1200.0,913.0,0.0
832aa4fffffffff,9903.0,6087.0,0.0
832aa5fffffffff,226.0,58.0,0.0
832aa6fffffffff,746.0,261.0,0.0
832aa8fffffffff,6804.0,3759.0,0.0
832aa9fffffffff,2830.0,1330.0,0.0
832aaafffffffff,2494.0,1086.0,0.0
832aabfffffffff,536.0,324.0,0.0
832aacfffffffff,3682.0,1389.0,0.0
832aadfffffffff,7771.0,3427.0,0.0
832aaefffffffff,435.0,197.0,0.0
832ab0fffffffff,1932.0,414.0,0.0
832ab1fffffffff,1406.0,457.0,0.0
832ab2fffffffff,15922.0,3037.0,0.0
832ab3fffffffff,6263.0,1829.0,0.0
832ab4fffffffff,644.0,165.0,0.0
832ab5fffffffff,3002.0,523.0,0.0
832ab6fffffffff,742.0,63.0,0.0
832ac6fffffffff,377.0,133.0,0.0
832ad0fffffffff,140.0,65.0,0.0
832ad1fffffffff,216.0,73.0,0.0
832ad2fffffffff,70.0,8.0,0.0
832ad3fffffffff,1584.0,436.0,0.0
832ad4fffffffff,281.0,95.0,0.0
832ad5fffffffff,189.0,42.0,0.0
832ad6fffffffff,687.0,268.0,0.0
832af0fffffffff,876.0,363.0,0.0
832af1fffffffff,2755.0,517.0,0.0
832af2fffffffff,17.0,13.0,0.0
832af3fffffffff,1662.0,701.0,0.0
832af6fffffffff,1037.0,318.0,0.0
832b00fffffffff,38.0,3.0,0.0
832b01fffffffff,307.0,137.0,0.0
832b02fffffffff,102.0,1.0,0.0
832b03fffffffff,23.0,7.0,0.0
