cell_id,Corvus macrorhynchos,Corvus macrorhynchos [macrorhynchos Group],Corvus macrorhynchos culminatus,Corvus macrorhynchos levaillantii
842ef6dffffffff,1.0,0.0,0.0,0.0
842f433ffffffff,32.0,5.0,0.0,0.0
842f585ffffffff,12.0,0.0,0.0,0.0
842f587ffffffff,47.0,11.0,0.0,0.0
842f595ffffffff,3.0,0.0,0.0,0.0
842f597ffffffff,12.0,6.0,0.0,0.0
842f5a1ffffffff,152.0,56.0,0.0,0.0
842f5a3ffffffff,963.0,39.0,0.0,0.0
842f5a5ffffffff,80.0,16.0,0.0,0.0
842f5a7ffffffff,29.0,2.0,0.0,0.0
842f5a9ffffffff,20.0,0.0,0.0,0.0
842f5abffffffff,492.0,47.0,0.0,0.0
842f5adffffffff,133.0,51.0,0.0,0.0
842f5b1ffffffff,39.0,8.0,0.0,0.0
842f5b3ffffffff,25.0,0.0,0.0,0.0
842f5b5ffffffff,34.0,2.0,0.0,0.0
842f5b9ffffffff,104.0,23.0,0.0,0.0
842f5bbffffffff,41.0,2.0,0.0,0.0
842f5bdffffffff,375.0,30.0,0.0,0.0
842f5d1ffffffff,4.0,0.0,0.0,0.0
842f5d7ffffffff,143.0,27.0,0.0,0.0
843019bffffffff,11.0,0.0,0.0,0.0
8430251ffffffff,1.0,1.0,0.0,0.0
84302b7ffffffff,131.0,14.0,0.0,0.0
8430305ffffffff,9.0,6.0,0.0,0.0
843030dffffffff,17.0,0.0,0.0,0.0
8430345ffffffff,4.0,0.0,0.0,0.0
8430833ffffffff,4.0,2.0,0.0,0.0
8430927ffffffff,1.0,1.0,0.0,0.0
843098dffffffff,2.0,0.0,0.0,0.0
84309a5ffffffff,195.0,161.0,0.0,0.0
84309adffffffff,2.0,2.0,0.0,0.0
84309b3ffffffff,25.0,8.0,0.0,0.0
84309d9ffffffff,2.0,0.0,0.0,0.0
84309e1ffffffff,9.0,0.0,0.0,0.0
84309e3ffffffff,4.0,2.0,0.0,0.0
84309e5ffffffff,2.0,2.0,0.0,0.0
84309e7ffffffff,10.0,2.0,0.0,0.0
8430c01ffffffff,3.0,0.0,0.0,0.0
8430c05ffffffff,22.0,10.0,0.0,0.0
8430c07ffffffff,4.0,0.0,0.0,0.0
8430c0bffffffff,2.0,0.0,0.0,0.0
8430c0dffffffff,4.0,0.0,0.0,0.0
8430c13ffffffff,18.0,1.0,0.0,0.0
8430c15ffffffff,22.0,0.0,0.0,0.0
8430c17ffffffff,56.0,7.0,0.0,0.0
8430c19ffffffff,9.0,0.0,0.0,0.0
8430c1bffffffff,10.0,0.0,0.0,0.0
8430c1dffffffff,24.0,0.0,0.0,0.0
8430c29ffffffff,40.0,1.0,0.0,0.0
8430c2bffffffff,4.0,0.0,0.0,0.0
8430c2dffffffff,8.0,0.0,0.0,0.0
8430c31ffffffff,1.0,1.0,0.0,0.0
8430c3bffffffff,3.0,1.0,0.0,0.0
8430c41ffffffff,21.0,0.0,0.0,0.0
8430c43ffffffff,2.0,0.0,0.0,0.0
8430c45ffffffff,7.0,3.0,0.0,0.0
8430c47ffffffff,3.0,0.0,0.0,0.0
8430c49ffffffff,15.0,0.0,0.0,0.0
8430c4bffffffff,1.0,0.0,0.0,0.0
8430c4dffffffff,11.0,0.0,0.0,0.0
8430c53ffffffff,2.0,0.0,0.0,0.0
8430c5dffffffff,10.0,2.0,0.0,0.0
8430c61ffffffff,7.0,0.0,0.0,0.0
8430c63ffffffff,23.0,0.0,0.0,0.0
8430c65ffffffff,6.0,0.0,0.0,0.0
8430c67ffffffff,22.0,0.0,0.0,0.0
8430c69ffffffff,2.0,0.0,0.0,0.0
8430c6bffffffff,4.0,0.0,0.0,0.0
8430ca7ffffffff,2.0,0.0,0.0,0.0
8430cb3ffffffff,4.0,0.0,0.0,0.0
8430ce5ffffffff,7.0,0.0,0.0,0.0
8430cedffffffff,12.0,4.0,0.0,0.0
8430d03ffffffff,8.0,1.0,0.0,0.0
8430d11ffffffff,19.0,0.0,0.0,0.0
8430d15ffffffff,36.0,0.0,0.0,0.0
8430d1dffffffff,34.0,3.0,0.0,0.0
8430d39ffffffff,3.0,0.0,0.0,0.0
8430d5bffffffff,2.0,0.0,0.0,0.0
8430d81ffffffff,6.0,0.0,0.0,0.0
8430d83ffffffff,4.0,0.0,0.0,0.0
8430d87ffffffff,10.0,0.0,0.0,0.0
8430d91ffffffff,1.0,0.0,0.0,0.0
8430d93ffffffff,7.0,0.0,0.0,0.0
8430d95ffffffff,2.0,0.0,0.0,0.0
8430d97ffffffff,60.0,0.0,0.0,0.0
8430d9bffffffff,25.0,2.0,0.0,0.0
8430dabffffffff,7.0,0.0,0.0,0.0
8430dbbffffffff,6.0,0.0,0.0,0.0
8430e01ffffffff,35.0,0.0,0.0,0.0
8430e03ffffffff,91.0,3.0,0.0,0.0
8430e05ffffffff,2.0,0.0,0.0,0.0
8430e07ffffffff,84.0,2.0,0.0,0.0
8430e09ffffffff,106.0,14.0,0.0,0.0
8430e0bffffffff,233.0,10.0,0.0,0.0
8430e0dffffffff,6.0,0.0,0.0,0.0
8430e11ffffffff,54.0,6.0,0.0,0.0
8430e13ffffffff,3.0,0.0,0.0,0.0
8430e15ffffffff,43.0,0.0,0.0,0.0
8430e17ffffffff,7.0,0.0,0.0,0.0
8430e19ffffffff,11.0,4.0,0.0,0.0
8430e1dffffffff,682.0,22.0,0.0,0.0
8430e21ffffffff,2.0,0.0,0.0,0.0
8430e23ffffffff,3.0,0.0,0.0,0.0
8430e25ffffffff,73.0,0.0,0.0,0.0
8430e29ffffffff,47.0,3.0,0.0,0.0
8430e2bffffffff,42.0,1.0,0.0,0.0
8430e31ffffffff,156.0,0.0,0.0,0.0
8430e33ffffffff,2.0,0.0,0.0,0.0
8430e35ffffffff,6.0,0.0,0.0,0.0
8430e37ffffffff,32.0,4.0,0.0,0.0
8430e39ffffffff,12.0,0.0,0.0,0.0
8430e3dffffffff,2.0,0.0,0.0,0.0
8430e41ffffffff,10.0,0.0,0.0,0.0
8430e43ffffffff,21.0,0.0,0.0,0.0
8430e53ffffffff,49.0,7.0,0.0,0.0
8430e55ffffffff,52.0,0.0,0.0,0.0
8430e57ffffffff,59.0,0.0,0.0,0.0
8430e85ffffffff,3.0,0.0,0.0,0.0
8430e87ffffffff,6.0,0.0,0.0,0.0
8430e89ffffffff,10.0,0.0,0.0,0.0
8430e8dffffffff,15.0,0.0,0.0,0.0
8430ea3ffffffff,2.0,0.0,0.0,0.0
8430ea7ffffffff,40.0,2.0,0.0,0.0
8430eabffffffff,2.0,0.0,0.0,0.0
8430eadffffffff,2.0,0.0,0.0,0.0
8430ec1ffffffff,15.0,0.0,0.0,0.0
8430ec3ffffffff,6.0,0.0,0.0,0.0
8430ec5ffffffff,2.0,0.0,0.0,0.0
8430ec7ffffffff,6.0,0.0,0.0,0.0
8430ec9ffffffff,1.0,0.0,0.0,0.0
8430ecbffffffff,27.0,0.0,0.0,0.0
8430ee3ffffffff,2.0,0.0,0.0,0.0
8430ee5ffffffff,1.0,0.0,0.0,0.0
8430ee7ffffffff,1.0,0.0,0.0,0.0
8430ee9ffffffff,2.0,0.0,0.0,0.0
8430eebffffffff,4.0,0.0,0.0,0.0
8430eedffffffff,4.0,0.0,0.0,0.0
8430f31ffffffff,5.0,0.0,0.0,0.0
8431135ffffffff,3.0,1.0,0.0,0.0
8431429ffffffff,1.0,0.0,0.0,0.0
8431463ffffffff,1.0,0.0,0.0,0.0
8431503ffffffff,1.0,1.0,0.0,0.0
843155bffffffff,4.0,0.0,0.0,0.0
8431565ffffffff,2.0,2.0,0.0,0.0
8431597ffffffff,17.0,1.0,0.0,0.0
84315b7ffffffff,75.0,5.0,0.0,0.0
8431611ffffffff,2.0,0.0,0.0,0.0
8431613ffffffff,15.0,0.0,0.0,0.0
843161bffffffff,1.0,0.0,0.0,0.0
843163bffffffff,2.0,0.0,0.0,0.0
8431649ffffffff,10.0,10.0,0.0,0.0
84316c1ffffffff,61.0,27.0,0.0,0.0
84316c5ffffffff,33.0,0.0,0.0,0.0
84316c7ffffffff,10.0,0.0,0.0,0.0
84316c9ffffffff,23.0,6.0,0.0,0.0
84316cdffffffff,32.0,22.0,0.0,0.0
84316ddffffffff,6.0,0.0,0.0,0.0
84316e1ffffffff,9.0,0.0,0.0,0.0
84316e5ffffffff,17.0,10.0,0.0,0.0
84316e7ffffffff,13.0,0.0,0.0,0.0
84316e9ffffffff,10.0,0.0,0.0,0.0
84316edffffffff,1.0,1.0,0.0,0.0
843180bffffffff,2.0,0.0,0.0,0.0
8431819ffffffff,21.0,14.0,0.0,0.0
843181dffffffff,2.0,2.0,0.0,0.0
8431851ffffffff,327.0,196.0,0.0,0.0
8431853ffffffff,193.0,185.0,0.0,0.0
8431855ffffffff,2.0,2.0,0.0,0.0
8431857ffffffff,118.0,82.0,0.0,0.0
8431859ffffffff,24.0,16.0,0.0,0.0
843185bffffffff,150.0,109.0,0.0,0.0
84318c3ffffffff,2.0,0.0,0.0,0.0
84318d7ffffffff,3.0,3.0,0.0,0.0
8431915ffffffff,2.0,2.0,0.0,0.0
8431921ffffffff,15.0,2.0,0.0,0.0
8431923ffffffff,4.0,0.0,0.0,0.0
843196bffffffff,3.0,0.0,0.0,0.0
8431a33ffffffff,4.0,4.0,0.0,0.0
8431a37ffffffff,4.0,4.0,0.0,0.0
8431a85ffffffff,80.0,55.0,0.0,0.0
8431a87ffffffff,110.0,53.0,0.0,0.0
8431aa1ffffffff,16.0,4.0,0.0,0.0
8431aa5ffffffff,658.0,316.0,0.0,0.0
8431aa7ffffffff,7.0,5.0,0.0,0.0
8431aa9ffffffff,128.0,47.0,0.0,0.0
8431aabffffffff,32.0,17.0,0.0,0.0
8431aadffffffff,172.0,113.0,0.0,0.0
8431abdffffffff,4.0,4.0,0.0,0.0
8431ae1ffffffff,3.0,3.0,0.0,0.0
8431ae3ffffffff,21.0,2.0,0.0,0.0
8431ae5ffffffff,2.0,0.0,0.0,0.0
8431ae7ffffffff,7.0,5.0,0.0,0.0
843c001ffffffff,1.0,0.0,0.0,0.0
843c005ffffffff,8.0,0.0,0.0,0.0
843c00dffffffff,25.0,6.0,0.0,0.0
843c011ffffffff,1.0,1.0,0.0,0.0
843c015ffffffff,1.0,1.0,0.0,0.0
843c021ffffffff,31.0,3.0,0.0,0.0
843c023ffffffff,6.0,0.0,3.0,0.0
843c025ffffffff,3.0,0.0,1.0,0.0
843c027ffffffff,2.0,0.0,0.0,0.0
843c029ffffffff,2010.0,49.0,226.0,0.0
843c02bffffffff,16.0,0.0,0.0,0.0
843c02dffffffff,692.0,44.0,77.0,0.0
843c031ffffffff,55.0,13.0,0.0,2.0
843c033ffffffff,17.0,0.0,0.0,0.0
843c03dffffffff,2.0,0.0,0.0,0.0
843c061ffffffff,6.0,0.0,0.0,0.0
843c063ffffffff,127.0,52.0,0.0,0.0
843c065ffffffff,38.0,0.0,7.0,0.0
843c067ffffffff,160.0,5.0,14.0,0.0
843c069ffffffff,10.0,0.0,0.0,0.0
843c06bffffffff,11.0,1.0,0.0,0.0
843c06dffffffff,13.0,0.0,0.0,0.0
843c087ffffffff,9.0,0.0,0.0,0.0
843c08bffffffff,2.0,0.0,0.0,0.0
843c0a1ffffffff,25.0,0.0,0.0,0.0
843c0a3ffffffff,376.0,0.0,0.0,0.0
843c0a5ffffffff,390.0,22.0,0.0,0.0
843c0a7ffffffff,1.0,0.0,0.0,0.0
843c0a9ffffffff,155.0,1.0,0.0,0.0
843c0abffffffff,8.0,0.0,0.0,0.0
843c0adffffffff,211.0,8.0,0.0,0.0
843c0b3ffffffff,1.0,0.0,0.0,0.0
843c0b5ffffffff,534.0,0.0,0.0,0.0
843c0b7ffffffff,431.0,0.0,0.0,0.0
843c0b9ffffffff,4.0,0.0,0.0,0.0
843c0bdffffffff,31.0,0.0,0.0,0.0
843c0cdffffffff,3.0,2.0,0.0,0.0
843c0d5ffffffff,2.0,0.0,0.0,0.0
843c0e3ffffffff,12.0,0.0,0.0,0.0
843c0e7ffffffff,41.0,2.0,0.0,0.0
843c11bffffffff,2.0,0.0,0.0,0.0
843c135ffffffff,10.0,0.0,0.0,0.0
843c137ffffffff,4.0,0.0,0.0,0.0
843c139ffffffff,24.0,0.0,3.0,0.0
843c13bffffffff,4.0,0.0,2.0,0.0
843c141ffffffff,8.0,0.0,4.0,0.0
843c149ffffffff,2.0,0.0,2.0,0.0
843c14dffffffff,2.0,0.0,2.0,0.0
843c151ffffffff,3.0,0.0,3.0,0.0
843c153ffffffff,4.0,0.0,0.0,0.0
843c155ffffffff,6.0,0.0,6.0,0.0
843c159ffffffff,426.0,1.0,136.0,2.0
843c15bffffffff,8.0,0.0,0.0,0.0
843c165ffffffff,71.0,0.0,1.0,0.0
843c167ffffffff,4.0,0.0,0.0,0.0
843c181ffffffff,3.0,0.0,0.0,0.0
843c187ffffffff,3.0,0.0,0.0,0.0
843c189ffffffff,23.0,0.0,12.0,0.0
843c191ffffffff,34.0,2.0,0.0,0.0
843c193ffffffff,8.0,0.0,0.0,0.0
843c197ffffffff,5.0,0.0,0.0,0.0
843c199ffffffff,380.0,21.0,0.0,0.0
843c19bffffffff,19.0,0.0,0.0,0.0
843c19dffffffff,10.0,0.0,0.0,2.0
843c1a3ffffffff,5.0,0.0,0.0,0.0
843c1a9ffffffff,27.0,0.0,9.0,0.0
843c1abffffffff,7.0,0.0,0.0,0.0
843c1b5ffffffff,111.0,0.0,12.0,0.0
843c1b9ffffffff,6.0,0.0,2.0,0.0
843c1bdffffffff,2.0,0.0,0.0,0.0
843c1c1ffffffff,2.0,0.0,1.0,0.0
843c1c3ffffffff,329.0,0.0,271.0,0.0
843c1c7ffffffff,29.0,0.0,28.0,0.0
843c1c9ffffffff,8.0,0.0,5.0,0.0
843c1cdffffffff,1.0,0.0,1.0,0.0
843c1d1ffffffff,228.0,18.0,0.0,8.0
843c1d3ffffffff,642.0,57.0,0.0,0.0
843c1d5ffffffff,3.0,0.0,1.0,1.0
843c1d7ffffffff,66.0,1.0,15.0,2.0
843c1dbffffffff,57.0,4.0,0.0,0.0
843c1ddffffffff,2.0,0.0,0.0,0.0
843c1e1ffffffff,2.0,0.0,0.0,0.0
843c1e5ffffffff,3.0,0.0,2.0,0.0
843c1e9ffffffff,198.0,0.0,57.0,0.0
843c1edffffffff,2.0,0.0,0.0,0.0
843c303ffffffff,11.0,0.0,0.0,0.0
843c307ffffffff,27.0,0.0,0.0,0.0
843c30bffffffff,1.0,0.0,0.0,0.0
843c311ffffffff,44.0,23.0,5.0,0.0
843c315ffffffff,149.0,36.0,14.0,0.0
843c317ffffffff,38.0,24.0,0.0,0.0
843c31bffffffff,2.0,0.0,0.0,0.0
843c31dffffffff,9.0,6.0,0.0,0.0
843c329ffffffff,13.0,0.0,6.0,0.0
843c32bffffffff,12.0,0.0,1.0,0.0
843c331ffffffff,4.0,0.0,0.0,0.0
843c333ffffffff,56.0,0.0,5.0,0.0
843c335ffffffff,71.0,0.0,15.0,0.0
843c337ffffffff,13.0,2.0,3.0,0.0
843c339ffffffff,1.0,0.0,0.0,0.0
843c33bffffffff,313.0,9.0,23.0,0.0
843c33dffffffff,27.0,0.0,6.0,0.0
843c341ffffffff,24.0,0.0,0.0,0.0
843c345ffffffff,14.0,0.0,0.0,0.0
843c355ffffffff,2.0,2.0,0.0,0.0
843c357ffffffff,4.0,0.0,0.0,0.0
843c361ffffffff,7.0,0.0,0.0,0.0
843c363ffffffff,7.0,0.0,4.0,0.0
843c365ffffffff,5.0,0.0,0.0,0.0
843c367ffffffff,13.0,0.0,3.0,0.0
843c369ffffffff,79.0,0.0,13.0,0.0
843c36bffffffff,32.0,0.0,11.0,0.0
843c41dffffffff,2.0,0.0,0.0,0.0
843c421ffffffff,15.0,0.0,0.0,0.0
843c423ffffffff,21.0,5.0,0.0,0.0
843c427ffffffff,5.0,0.0,0.0,0.0
843c429ffffffff,2.0,2.0,0.0,0.0
843c431ffffffff,22.0,20.0,0.0,0.0
843c433ffffffff,3.0,3.0,0.0,0.0
843c437ffffffff,29.0,20.0,0.0,0.0
843c43dffffffff,2.0,0.0,0.0,0.0
843c463ffffffff,2.0,0.0,0.0,0.0
843c4a3ffffffff,1.0,0.0,0.0,0.0
843c519ffffffff,2.0,0.0,0.0,0.0
