cell_id,Somateria mollissima,Somateria mollissima mollissima,Somateria mollissima faeroeensis,Somateria mollissima v-nigrum,Somateria mollissima dresseri,Somateria mollissima borealis,Somateria mollissima sedentaria
840c5adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca43ffffffff,126.0,0.0,0.0,123.0,0.0,0.0,0.0
840ca99ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
840cf45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,166.0,0.0,0.0,32.0,0.0,0.0,0.0
840d605ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840d667ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
840d75bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d98bffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0
840e211ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
840e8ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eee1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840eee9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
8412591ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8413205ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8416505ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8416507ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
841653bffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8417111ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84176b9ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84182e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,441.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
84192b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419529ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
841a849ffffffff,59.0,0.0,0.0,2.0,5.0,3.0,0.0
841aa01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,10.0,0.0,0.0,3.0,4.0,0.0,0.0
841aa23ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
841aa27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa29ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,31.0,0.0,0.0,1.0,5.0,2.0,0.0
841aa3dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841b831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b839ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b83bffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
841b84dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b8a7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841b99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
841b9e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
841e037ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec93ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee65ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f063ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841f853ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f899ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,24.0,8.0,0.0,0.0,0.0,0.0,0.0
841fa35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa69ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841fb0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,16.0,0.0,0.0,3.0,0.0,0.0,0.0
8422db7ffffffff,41.0,0.0,0.0,5.0,0.0,0.0,0.0
8422ed3ffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427435ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427445ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e3ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
842754dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,156.0,0.0,0.0,64.0,0.0,0.0,0.0
84275d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a95ffffffff,14.0,0.0,0.0,2.0,0.0,0.0,0.0
8428195ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
842819dffffffff,21.0,0.0,0.0,5.0,0.0,0.0,0.0
84281cbffffffff,10.0,0.0,0.0,1.0,1.0,0.0,0.0
8428c25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c61ffffffff,28.0,0.0,0.0,4.0,0.0,0.0,0.0
8428d5dffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,78.0,0.0,0.0,19.0,0.0,0.0,0.0
842a065ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842a069ffffffff,41.0,0.0,0.0,0.0,16.0,0.0,0.0
842a06dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842a103ffffffff,145.0,0.0,0.0,0.0,2.0,4.0,0.0
842a107ffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0
842a109ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
842a10bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842a139ffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0
842a13bffffffff,174.0,0.0,0.0,0.0,3.0,0.0,0.0
842a143ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a151ffffffff,61.0,0.0,0.0,0.0,2.0,0.0,0.0
842a157ffffffff,36.0,0.0,0.0,0.0,2.0,0.0,0.0
842a159ffffffff,530.0,0.0,0.0,0.0,34.0,0.0,0.0
842a15dffffffff,195.0,0.0,0.0,0.0,7.0,0.0,0.0
842a1a5ffffffff,164.0,0.0,0.0,0.0,12.0,0.0,0.0
842a301ffffffff,41.0,0.0,0.0,0.0,4.0,18.0,0.0
842a303ffffffff,54.0,0.0,0.0,0.0,16.0,0.0,0.0
842a307ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842a309ffffffff,157.0,0.0,0.0,0.0,4.0,0.0,0.0
842a30dffffffff,25.0,0.0,0.0,0.0,3.0,2.0,0.0
842a311ffffffff,101.0,0.0,0.0,0.0,37.0,8.0,0.0
842a313ffffffff,106.0,0.0,0.0,0.0,15.0,0.0,0.0
842a315ffffffff,103.0,0.0,0.0,0.0,20.0,58.0,0.0
842a317ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a31bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a31dffffffff,19.0,0.0,0.0,0.0,5.0,5.0,0.0
842a323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a329ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a32dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842a331ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a333ffffffff,12.0,0.0,0.0,0.0,2.0,1.0,0.0
842a337ffffffff,21.0,0.0,0.0,0.0,2.0,0.0,0.0
842a33bffffffff,42.0,0.0,0.0,0.0,27.0,0.0,0.0
842a341ffffffff,3.0,0.0,0.0,0.0,0.0,2.0,0.0
842a347ffffffff,11.0,0.0,0.0,0.0,0.0,1.0,0.0
842a349ffffffff,8.0,0.0,0.0,0.0,5.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a365ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842a4c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa93ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa95ffffffff,21.0,0.0,0.0,0.0,2.0,0.0,0.0
842aa9bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad1ffffffff,131.0,0.0,0.0,0.0,6.0,0.0,0.0
842aad3ffffffff,319.0,0.0,0.0,0.0,12.0,0.0,0.0
842aad5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad9ffffffff,97.0,0.0,0.0,0.0,2.0,0.0,0.0
842aadbffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab11ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842ac6dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad03ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad15ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad37ffffffff,30.0,0.0,0.0,0.0,1.0,0.0,0.0
842ad39ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad51ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ad59ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
842af01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842af03ffffffff,144.0,0.0,0.0,0.0,15.0,2.0,0.0
842af07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842af0dffffffff,136.0,0.0,0.0,0.0,3.0,0.0,0.0
842af15ffffffff,25.0,0.0,0.0,0.0,1.0,0.0,0.0
842af17ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842af31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842af61ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
842af63ffffffff,211.0,0.0,0.0,0.0,11.0,0.0,0.0
842af6bffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
842b007ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b015ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b039ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
842b04bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b059ffffffff,10.0,0.0,0.0,0.0,1.0,0.0,0.0
842b063ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b0a1ffffffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0
842b0a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b0a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b0c5ffffffff,28.0,0.0,0.0,0.0,0.0,3.0,0.0
842b0cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b115ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b121ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842b12dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b139ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b161ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b165ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b167ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
842b169ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842b16dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b181ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b187ffffffff,49.0,0.0,0.0,0.0,16.0,0.0,0.0
842b189ffffffff,13.0,0.0,0.0,0.0,6.0,2.0,0.0
842b18bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
842b199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a9ffffffff,8.0,0.0,0.0,0.0,2.0,0.0,0.0
842b1abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1c3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1d5ffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
842b231ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b235ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b23dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b243ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
842b249ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
842b24bffffffff,7.0,0.0,0.0,0.0,2.0,0.0,0.0
842b255ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b257ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842b2abffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b2c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b303ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842b309ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b315ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b35dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b369ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842b81bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b991ffffffff,34.0,0.0,0.0,0.0,9.0,0.0,0.0
842b993ffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0
842b99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b99dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b7ffffffff,26.0,0.0,0.0,0.0,0.0,6.0,1.0
842b9bdffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba51ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba5bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba87ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba8bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842bab1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842bab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842bad7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842badbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae3ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
842bae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d35bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8435a93ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439103ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8439113ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843915dffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
84391e9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
843920dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8439221ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8439243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439247ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8439253ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8439259ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
843925bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
843925dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84392dbffffffff,791.0,11.0,0.0,0.0,0.0,0.0,0.0
8439311ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8439337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439459ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843946dffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8439541ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8439547ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
843f299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843f66bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8444131ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
844416bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84441a9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8444a11ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8444a19ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8444a57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8444a81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8444a8dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8444ab9ffffffff,206.0,0.0,0.0,0.0,9.0,0.0,0.0
8444abbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8444ae9ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8444d01ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8444d07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8444d5dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f05ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f07ffffffff,56.0,0.0,0.0,0.0,2.0,0.0,0.0
8444f31ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f35ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f3dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f63ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8444f6dffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8448955ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
