cell_id,Haemorhous purpureus,Haemorhous purpureus purpureus,Haemorhous purpureus californicus
8412a9dffffffff,4.0,0.0,0.0
8412aa3ffffffff,5.0,0.0,0.0
8412aa5ffffffff,7.0,0.0,0.0
8412aa7ffffffff,39.0,0.0,0.0
8412aabffffffff,2.0,0.0,0.0
8412ab3ffffffff,255.0,0.0,0.0
8412ab5ffffffff,29.0,0.0,0.0
8412ab7ffffffff,20.0,0.0,0.0
8412abbffffffff,10.0,0.0,0.0
8412abdffffffff,4.0,0.0,0.0
8412ad5ffffffff,2.0,0.0,0.0
8412ad7ffffffff,41.0,0.0,0.0
8412b01ffffffff,3.0,0.0,0.0
8412b03ffffffff,19.0,0.0,0.0
8412b13ffffffff,1.0,0.0,0.0
8412c03ffffffff,4.0,0.0,0.0
8412c0bffffffff,6.0,0.0,0.0
8412c11ffffffff,37.0,0.0,0.0
8412c13ffffffff,6.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0
8412c19ffffffff,2.0,0.0,0.0
8412c1bffffffff,10.0,0.0,0.0
8412c1dffffffff,23.0,0.0,0.0
8412c4dffffffff,2.0,0.0,0.0
8412c53ffffffff,2.0,0.0,0.0
8412c59ffffffff,1.0,0.0,0.0
8412c5bffffffff,4.0,0.0,0.0
8412c81ffffffff,1.0,0.0,0.0
8412c85ffffffff,1.0,0.0,0.0
8412cabffffffff,2.0,0.0,0.0
8412cc5ffffffff,5.0,0.0,0.0
8412cc9ffffffff,2.0,0.0,0.0
8412ccdffffffff,129.0,2.0,0.0
8412cd7ffffffff,1.0,0.0,0.0
8412cd9ffffffff,1.0,0.0,0.0
8412ce3ffffffff,1.0,0.0,0.0
8412d23ffffffff,16.0,0.0,0.0
8412d25ffffffff,24.0,0.0,0.0
8412d27ffffffff,68.0,0.0,0.0
8412d2dffffffff,1.0,0.0,0.0
8412d35ffffffff,1.0,0.0,0.0
8412d41ffffffff,12.0,0.0,0.0
8412d43ffffffff,3.0,0.0,0.0
8412d45ffffffff,2.0,0.0,0.0
8412d47ffffffff,1.0,0.0,0.0
8412d63ffffffff,55.0,0.0,0.0
8412d67ffffffff,25.0,0.0,0.0
8412d69ffffffff,2.0,0.0,0.0
8412e03ffffffff,1.0,1.0,0.0
8412e05ffffffff,2.0,0.0,0.0
8412e07ffffffff,2.0,0.0,0.0
8412e0bffffffff,2.0,0.0,0.0
8412e0dffffffff,4.0,0.0,0.0
8412e11ffffffff,14.0,0.0,0.0
8412e13ffffffff,275.0,0.0,0.0
8412e15ffffffff,12.0,0.0,0.0
8412e17ffffffff,23.0,0.0,0.0
8412e1bffffffff,3.0,0.0,0.0
8412e25ffffffff,6.0,0.0,0.0
8412e27ffffffff,36.0,0.0,0.0
8412e33ffffffff,9.0,0.0,0.0
8412e3bffffffff,18.0,0.0,0.0
8412e3dffffffff,1.0,0.0,0.0
8412e45ffffffff,1.0,0.0,0.0
8412e53ffffffff,4.0,0.0,0.0
8412e59ffffffff,6.0,0.0,0.0
8412e5bffffffff,3.0,0.0,0.0
8412e63ffffffff,3.0,0.0,0.0
8412e6bffffffff,1.0,0.0,0.0
8412e6dffffffff,2.0,0.0,0.0
8412e87ffffffff,2.0,0.0,0.0
8412e89ffffffff,4.0,2.0,0.0
8412e8dffffffff,20.0,0.0,0.0
8412ea5ffffffff,105.0,0.0,0.0
8412ea7ffffffff,2.0,0.0,0.0
8412ea9ffffffff,6.0,0.0,0.0
8412eadffffffff,2.0,0.0,0.0
8412ebdffffffff,4.0,0.0,0.0
8412ec1ffffffff,182.0,10.0,0.0
8412ec5ffffffff,24.0,0.0,0.0
8412ec7ffffffff,18.0,0.0,0.0
8412ec9ffffffff,54.0,1.0,0.0
8412ecbffffffff,1.0,1.0,0.0
8412ecdffffffff,144.0,0.0,0.0
8412ed9ffffffff,8.0,0.0,0.0
8412ee3ffffffff,21.0,0.0,0.0
8412ee9ffffffff,3.0,0.0,0.0
8412eebffffffff,3.0,0.0,0.0
8412eedffffffff,9.0,0.0,0.0
8412f01ffffffff,4.0,0.0,0.0
8412f03ffffffff,2.0,0.0,0.0
8412f11ffffffff,6.0,0.0,0.0
8412f13ffffffff,13.0,0.0,0.0
8412f15ffffffff,13.0,0.0,0.0
8412f1bffffffff,1.0,0.0,0.0
8412f21ffffffff,4.0,0.0,0.0
8412f27ffffffff,9.0,0.0,0.0
8412f29ffffffff,11.0,0.0,0.0
8412f2dffffffff,8.0,0.0,0.0
8412f47ffffffff,2.0,0.0,0.0
8412f61ffffffff,10.0,0.0,0.0
8412f65ffffffff,62.0,0.0,0.0
8412f67ffffffff,4.0,0.0,0.0
8412f69ffffffff,27.0,0.0,0.0
8412f6bffffffff,8.0,0.0,0.0
8412f6dffffffff,428.0,0.0,0.0
841311bffffffff,1.0,0.0,0.0
8413529ffffffff,4.0,0.0,0.0
841352dffffffff,2.0,0.0,0.0
8413807ffffffff,4.0,0.0,0.0
8413827ffffffff,4.0,0.0,0.0
8413829ffffffff,82.0,0.0,0.0
841382bffffffff,9.0,0.0,0.0
841382dffffffff,14.0,0.0,0.0
841383dffffffff,297.0,0.0,0.0
8413861ffffffff,146.0,0.0,0.0
8413865ffffffff,8.0,0.0,0.0
8413867ffffffff,588.0,0.0,0.0
841388dffffffff,2.0,0.0,0.0
8413893ffffffff,1.0,0.0,0.0
841389bffffffff,10.0,0.0,0.0
84138c3ffffffff,4.0,0.0,0.0
84138c7ffffffff,411.0,0.0,0.0
84138c9ffffffff,2.0,0.0,0.0
84138d5ffffffff,4.0,0.0,0.0
84138edffffffff,2.0,0.0,0.0
841395dffffffff,13.0,0.0,0.0
84139c9ffffffff,2.0,0.0,0.0
8413a95ffffffff,1.0,0.0,0.0
8413b11ffffffff,5.0,0.0,0.0
8413b33ffffffff,2.0,0.0,0.0
8413b35ffffffff,109.0,0.0,0.0
841a849ffffffff,3.0,0.0,0.0
841aa01ffffffff,15.0,0.0,0.0
841aa05ffffffff,17.0,0.0,0.0
841aa07ffffffff,723.0,0.0,0.0
841aa21ffffffff,13.0,0.0,0.0
841aa23ffffffff,46.0,0.0,0.0
841aa27ffffffff,10.0,0.0,0.0
841aa29ffffffff,15.0,0.0,0.0
841aa2bffffffff,52.0,0.0,0.0
841aa35ffffffff,85.0,0.0,0.0
841aa3dffffffff,582.0,0.0,0.0
841aa45ffffffff,44.0,0.0,0.0
841aa47ffffffff,19.0,0.0,0.0
841aa4dffffffff,7.0,0.0,0.0
841aa63ffffffff,4.0,0.0,0.0
841aa67ffffffff,2.0,0.0,0.0
841aa69ffffffff,15.0,0.0,0.0
841aa6bffffffff,53.0,0.0,0.0
841ab0bffffffff,3.0,0.0,0.0
841ab57ffffffff,1.0,0.0,0.0
841ab5dffffffff,2.0,0.0,0.0
841b801ffffffff,4.0,0.0,0.0
841b803ffffffff,1.0,0.0,0.0
841b823ffffffff,6.0,0.0,0.0
841b835ffffffff,5.0,0.0,0.0
841b839ffffffff,7.0,0.0,0.0
841b83dffffffff,1.0,0.0,0.0
841b84dffffffff,2.0,0.0,0.0
841b8a7ffffffff,2.0,0.0,0.0
841b90bffffffff,2.0,0.0,0.0
841b915ffffffff,5.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0
841b921ffffffff,7.0,0.0,0.0
841b929ffffffff,1.0,0.0,0.0
841b92bffffffff,8.0,0.0,0.0
841b92dffffffff,25.0,0.0,0.0
841b989ffffffff,5.0,0.0,0.0
841b98bffffffff,2.0,0.0,0.0
841b98dffffffff,10.0,0.0,0.0
841b991ffffffff,3.0,0.0,0.0
841b993ffffffff,11.0,0.0,0.0
841b995ffffffff,12.0,0.0,0.0
841b999ffffffff,7.0,0.0,0.0
841b99bffffffff,3.0,0.0,0.0
841b9a5ffffffff,16.0,0.0,0.0
841b9a7ffffffff,2.0,0.0,0.0
841b9a9ffffffff,37.0,0.0,0.0
841b9adffffffff,15.0,0.0,0.0
841b9b1ffffffff,1.0,0.0,0.0
841b9b3ffffffff,2.0,0.0,0.0
841b9b7ffffffff,10.0,0.0,0.0
841b9bbffffffff,2.0,0.0,0.0
841b9c1ffffffff,6.0,0.0,0.0
841b9c5ffffffff,2.0,0.0,0.0
841b9c7ffffffff,2.0,0.0,0.0
841b9c9ffffffff,8.0,0.0,0.0
841b9cdffffffff,1.0,0.0,0.0
841b9d5ffffffff,2.0,0.0,0.0
841b9e1ffffffff,74.0,0.0,0.0
841b9e3ffffffff,46.0,0.0,0.0
841b9e7ffffffff,19.0,0.0,0.0
841b9ebffffffff,20.0,0.0,0.0
841bb07ffffffff,11.0,0.0,0.0
8426007ffffffff,4.0,0.0,0.0
8426009ffffffff,3.0,0.0,0.0
842600bffffffff,5.0,0.0,0.0
842600dffffffff,2.0,0.0,0.0
8426015ffffffff,55.0,20.0,0.0
8426017ffffffff,8.0,5.0,0.0
842601dffffffff,6.0,0.0,0.0
8426033ffffffff,4.0,0.0,0.0
8426039ffffffff,10.0,2.0,0.0
842603bffffffff,7.0,3.0,0.0
842603dffffffff,4.0,4.0,0.0
8426041ffffffff,29.0,0.0,0.0
8426043ffffffff,19.0,0.0,0.0
8426051ffffffff,2.0,0.0,0.0
8426055ffffffff,23.0,0.0,0.0
8426057ffffffff,3.0,0.0,0.0
8426059ffffffff,2.0,0.0,0.0
842605bffffffff,4.0,1.0,0.0
842605dffffffff,5.0,0.0,0.0
8426085ffffffff,11.0,0.0,0.0
8426087ffffffff,5.0,0.0,0.0
8426089ffffffff,2.0,0.0,0.0
842608bffffffff,4.0,0.0,0.0
842608dffffffff,17.0,12.0,0.0
8426091ffffffff,1.0,0.0,0.0
8426093ffffffff,3.0,0.0,0.0
8426099ffffffff,9.0,0.0,0.0
84260a9ffffffff,19.0,1.0,0.0
84260adffffffff,2.0,0.0,0.0
84260b1ffffffff,5.0,0.0,0.0
84260b3ffffffff,13.0,1.0,0.0
84260b5ffffffff,4.0,0.0,0.0
84260b7ffffffff,17.0,0.0,0.0
84260b9ffffffff,23.0,11.0,0.0
84260bbffffffff,11.0,0.0,0.0
84260c1ffffffff,7.0,0.0,0.0
84260c9ffffffff,4.0,0.0,0.0
84260cbffffffff,2.0,1.0,0.0
84260cdffffffff,5.0,2.0,0.0
84260d1ffffffff,4.0,0.0,0.0
84260d3ffffffff,4.0,0.0,0.0
84260d9ffffffff,39.0,0.0,0.0
84260ddffffffff,4.0,0.0,0.0
84260e1ffffffff,21.0,15.0,0.0
84260e3ffffffff,26.0,2.0,0.0
84260e7ffffffff,7.0,0.0,0.0
84260e9ffffffff,1.0,0.0,0.0
84260ebffffffff,14.0,3.0,0.0
84260edffffffff,2.0,0.0,0.0
842614bffffffff,13.0,0.0,0.0
8426159ffffffff,1.0,0.0,0.0
8426181ffffffff,2.0,0.0,0.0
8426183ffffffff,3.0,0.0,0.0
842619dffffffff,3.0,0.0,0.0
84261abffffffff,2.0,0.0,0.0
84261adffffffff,2.0,0.0,0.0
84261c5ffffffff,3.0,0.0,0.0
84261d7ffffffff,2.0,0.0,0.0
8426201ffffffff,4.0,0.0,0.0
8426207ffffffff,6.0,0.0,0.0
8426209ffffffff,11.0,0.0,0.0
842620bffffffff,483.0,4.0,0.0
842620dffffffff,43.0,0.0,0.0
8426211ffffffff,27.0,2.0,0.0
8426213ffffffff,12.0,0.0,0.0
8426215ffffffff,11.0,0.0,0.0
8426217ffffffff,1.0,0.0,0.0
8426219ffffffff,34.0,0.0,0.0
842621bffffffff,115.0,5.0,0.0
842621dffffffff,12.0,0.0,0.0
8426223ffffffff,2.0,0.0,0.0
8426225ffffffff,2.0,0.0,0.0
8426229ffffffff,4.0,0.0,0.0
842622bffffffff,2.0,0.0,0.0
842622dffffffff,3.0,0.0,0.0
8426231ffffffff,15.0,0.0,0.0
8426233ffffffff,5.0,1.0,0.0
8426235ffffffff,5.0,0.0,0.0
8426237ffffffff,7.0,0.0,0.0
842623bffffffff,8.0,0.0,0.0
842623dffffffff,9.0,3.0,0.0
8426241ffffffff,21.0,0.0,0.0
8426243ffffffff,12.0,0.0,0.0
8426245ffffffff,384.0,20.0,0.0
8426249ffffffff,1053.0,3.0,0.0
842624bffffffff,244.0,2.0,0.0
842624dffffffff,16.0,0.0,0.0
8426251ffffffff,28.0,0.0,0.0
8426253ffffffff,13.0,0.0,0.0
8426255ffffffff,17.0,0.0,0.0
8426257ffffffff,323.0,0.0,0.0
8426259ffffffff,15.0,0.0,0.0
842625bffffffff,14.0,0.0,0.0
842625dffffffff,31.0,0.0,0.0
8426261ffffffff,53.0,5.0,0.0
8426263ffffffff,12.0,0.0,0.0
8426269ffffffff,37.0,2.0,0.0
842626bffffffff,33.0,4.0,0.0
842626dffffffff,47.0,2.0,0.0
8426281ffffffff,8.0,0.0,0.0
8426283ffffffff,8.0,0.0,0.0
8426289ffffffff,4.0,0.0,0.0
8426291ffffffff,21.0,0.0,0.0
8426293ffffffff,31.0,0.0,0.0
8426295ffffffff,2.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0
842629bffffffff,1.0,0.0,0.0
842629dffffffff,3.0,0.0,0.0
84262adffffffff,4.0,0.0,0.0
84262b1ffffffff,2.0,0.0,0.0
84262b3ffffffff,34.0,0.0,0.0
84262b7ffffffff,4.0,0.0,0.0
84262b9ffffffff,4.0,2.0,0.0
84262c1ffffffff,105.0,1.0,0.0
84262c3ffffffff,17.0,0.0,0.0
84262c5ffffffff,8.0,0.0,0.0
84262c7ffffffff,18.0,0.0,0.0
84262c9ffffffff,169.0,2.0,0.0
84262cbffffffff,19.0,2.0,0.0
84262cdffffffff,366.0,0.0,0.0
84262d1ffffffff,2.0,0.0,0.0
84262d3ffffffff,2.0,0.0,0.0
84262d5ffffffff,2.0,0.0,0.0
84262d7ffffffff,7.0,0.0,0.0
84262d9ffffffff,28.0,2.0,0.0
84262dbffffffff,33.0,2.0,0.0
84262ddffffffff,69.0,0.0,0.0
84262e1ffffffff,4.0,0.0,0.0
84262e3ffffffff,2.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0
84262e9ffffffff,2.0,0.0,0.0
84262ebffffffff,8.0,0.0,0.0
84262edffffffff,5.0,0.0,0.0
842630dffffffff,2.0,0.0,0.0
842631dffffffff,11.0,0.0,0.0
8426337ffffffff,8.0,0.0,0.0
842634bffffffff,137.0,21.0,0.0
8426351ffffffff,30.0,5.0,0.0
8426357ffffffff,2.0,0.0,0.0
8426359ffffffff,16.0,4.0,0.0
842635bffffffff,2.0,0.0,0.0
8426363ffffffff,11.0,0.0,0.0
8426365ffffffff,22.0,0.0,0.0
8426369ffffffff,16.0,1.0,0.0
842636bffffffff,1.0,0.0,0.0
8426403ffffffff,23.0,11.0,0.0
8426405ffffffff,25.0,0.0,0.0
8426409ffffffff,17.0,3.0,0.0
842640dffffffff,10.0,0.0,0.0
8426411ffffffff,45.0,10.0,0.0
8426413ffffffff,2.0,2.0,0.0
8426415ffffffff,88.0,43.0,0.0
8426417ffffffff,52.0,7.0,0.0
8426419ffffffff,2.0,0.0,0.0
842641bffffffff,10.0,0.0,0.0
842641dffffffff,20.0,11.0,0.0
8426421ffffffff,32.0,0.0,0.0
8426423ffffffff,14.0,0.0,0.0
8426425ffffffff,50.0,0.0,0.0
8426427ffffffff,2.0,0.0,0.0
8426429ffffffff,51.0,0.0,0.0
842642bffffffff,14.0,0.0,0.0
842642dffffffff,24.0,2.0,0.0
8426431ffffffff,104.0,0.0,0.0
8426433ffffffff,1.0,0.0,0.0
8426435ffffffff,2.0,0.0,0.0
8426437ffffffff,9.0,0.0,0.0
8426439ffffffff,34.0,2.0,0.0
842643bffffffff,56.0,4.0,0.0
842643dffffffff,19.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0
8426449ffffffff,4.0,0.0,0.0
842644bffffffff,4.0,0.0,0.0
842644dffffffff,15.0,0.0,0.0
8426455ffffffff,5.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0
842645bffffffff,1.0,0.0,0.0
8426461ffffffff,222.0,17.0,0.0
8426463ffffffff,291.0,18.0,0.0
8426467ffffffff,18.0,0.0,0.0
842646bffffffff,16.0,3.0,0.0
842646dffffffff,4.0,0.0,0.0
8426481ffffffff,39.0,0.0,0.0
8426483ffffffff,4.0,0.0,0.0
8426485ffffffff,1.0,0.0,0.0
8426487ffffffff,6.0,0.0,0.0
8426489ffffffff,60.0,0.0,0.0
842648bffffffff,42.0,0.0,0.0
842648dffffffff,2.0,0.0,0.0
8426493ffffffff,144.0,0.0,0.0
8426495ffffffff,22.0,0.0,0.0
8426497ffffffff,8.0,0.0,0.0
8426499ffffffff,2.0,0.0,0.0
842649bffffffff,66.0,0.0,0.0
842649dffffffff,17.0,0.0,0.0
84264a1ffffffff,4.0,0.0,0.0
84264a3ffffffff,15.0,0.0,0.0
84264a5ffffffff,2.0,0.0,0.0
84264a7ffffffff,45.0,0.0,0.0
84264a9ffffffff,7.0,0.0,0.0
84264adffffffff,1.0,0.0,0.0
84264b1ffffffff,4.0,0.0,0.0
84264b3ffffffff,2.0,0.0,0.0
84264b9ffffffff,38.0,0.0,0.0
84264bbffffffff,4.0,0.0,0.0
84264bdffffffff,4.0,0.0,0.0
84264c1ffffffff,12.0,0.0,0.0
84264c3ffffffff,39.0,0.0,0.0
84264c5ffffffff,25.0,0.0,0.0
84264c7ffffffff,85.0,0.0,0.0
84264c9ffffffff,2.0,0.0,0.0
84264cbffffffff,15.0,2.0,0.0
84264d1ffffffff,164.0,0.0,0.0
84264d3ffffffff,28.0,0.0,0.0
84264d5ffffffff,15.0,0.0,0.0
84264d9ffffffff,51.0,0.0,0.0
84264dbffffffff,185.0,0.0,0.0
84264ddffffffff,17.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0
84264e5ffffffff,67.0,0.0,0.0
84264e7ffffffff,6.0,0.0,0.0
84264edffffffff,5.0,0.0,0.0
8426501ffffffff,17.0,6.0,0.0
8426503ffffffff,3.0,0.0,0.0
8426505ffffffff,24.0,3.0,0.0
8426507ffffffff,1.0,0.0,0.0
8426509ffffffff,17.0,0.0,0.0
842650bffffffff,21.0,0.0,0.0
842650dffffffff,36.0,0.0,0.0
8426511ffffffff,11.0,0.0,0.0
8426513ffffffff,7.0,0.0,0.0
8426515ffffffff,22.0,0.0,0.0
8426517ffffffff,3.0,1.0,0.0
8426519ffffffff,6.0,0.0,0.0
842651bffffffff,30.0,0.0,0.0
842651dffffffff,15.0,2.0,0.0
8426521ffffffff,16.0,0.0,0.0
8426523ffffffff,9.0,0.0,0.0
8426525ffffffff,2.0,0.0,0.0
8426527ffffffff,7.0,0.0,0.0
8426529ffffffff,21.0,0.0,0.0
842652bffffffff,56.0,5.0,0.0
842652dffffffff,18.0,1.0,0.0
8426531ffffffff,56.0,0.0,0.0
8426533ffffffff,246.0,4.0,0.0
8426537ffffffff,4.0,2.0,0.0
8426539ffffffff,6.0,0.0,0.0
842653bffffffff,314.0,3.0,0.0
842653dffffffff,57.0,0.0,0.0
8426541ffffffff,3.0,0.0,0.0
8426543ffffffff,82.0,10.0,0.0
8426547ffffffff,22.0,2.0,0.0
842654bffffffff,38.0,3.0,0.0
842654dffffffff,18.0,0.0,0.0
8426551ffffffff,106.0,1.0,0.0
8426553ffffffff,12.0,3.0,0.0
8426555ffffffff,257.0,8.0,0.0
8426557ffffffff,99.0,6.0,0.0
8426559ffffffff,37.0,0.0,0.0
842655bffffffff,44.0,4.0,0.0
842655dffffffff,523.0,72.0,0.0
8426561ffffffff,132.0,2.0,0.0
8426563ffffffff,260.0,8.0,0.0
8426565ffffffff,126.0,3.0,0.0
8426567ffffffff,311.0,15.0,0.0
8426569ffffffff,12.0,0.0,0.0
842656bffffffff,8.0,0.0,0.0
842656dffffffff,70.0,1.0,0.0
8426583ffffffff,3.0,0.0,0.0
8426585ffffffff,10.0,0.0,0.0
8426587ffffffff,53.0,0.0,0.0
8426589ffffffff,14.0,0.0,0.0
8426591ffffffff,4.0,0.0,0.0
