cell_id,Sula sula,Sula sula sula,Sula sula rubripes,Sula sula websteri
8448217ffffffff,2.0,0.0,0.0,0.0
8448239ffffffff,5.0,0.0,0.0,0.0
844823bffffffff,4.0,0.0,0.0,0.0
844823dffffffff,6.0,0.0,0.0,0.0
8448281ffffffff,3.0,0.0,0.0,0.0
844828bffffffff,3.0,0.0,0.0,0.0
844828dffffffff,4.0,0.0,0.0,0.0
84482bbffffffff,2.0,0.0,0.0,0.0
84482edffffffff,2.0,0.0,0.0,0.0
8448303ffffffff,1.0,0.0,0.0,0.0
8448309ffffffff,2.0,0.0,0.0,0.0
8448439ffffffff,2.0,0.0,0.0,0.0
84484a1ffffffff,5.0,0.0,0.0,0.0
84484a5ffffffff,16.0,0.0,0.0,0.0
84484b5ffffffff,1.0,0.0,0.0,0.0
84484b7ffffffff,15.0,0.0,0.0,0.0
8448569ffffffff,2.0,0.0,0.0,0.0
8448725ffffffff,3.0,0.0,0.0,0.0
844918bffffffff,1.0,0.0,0.0,1.0
84491e3ffffffff,2.0,0.0,0.0,0.0
84491e7ffffffff,1.0,0.0,0.0,0.0
844971dffffffff,5.0,0.0,0.0,3.0
8449a01ffffffff,2.0,0.0,0.0,0.0
8449a0bffffffff,2.0,0.0,0.0,0.0
8449a13ffffffff,1.0,0.0,0.0,0.0
8449acdffffffff,3.0,0.0,0.0,0.0
844b127ffffffff,4.0,0.0,0.0,0.0
844b861ffffffff,4.0,0.0,0.0,0.0
844b86bffffffff,4.0,0.0,0.0,0.0
844ba15ffffffff,6.0,0.0,0.0,0.0
844ba35ffffffff,6.0,0.0,0.0,0.0
844ba3bffffffff,5.0,0.0,0.0,0.0
844ba89ffffffff,2.0,0.0,0.0,0.0
844bacdffffffff,2.0,0.0,2.0,0.0
844bb15ffffffff,2.0,0.0,0.0,0.0
844bb53ffffffff,2.0,0.0,0.0,0.0
844bb57ffffffff,5.0,0.0,5.0,0.0
844cc05ffffffff,18.0,0.0,0.0,0.0
844cc09ffffffff,48.0,4.0,0.0,0.0
844cc0bffffffff,1.0,0.0,0.0,0.0
844cc0dffffffff,2.0,0.0,0.0,0.0
844cc59ffffffff,1.0,0.0,0.0,0.0
844cc5dffffffff,1.0,0.0,0.0,0.0
844ce85ffffffff,3.0,0.0,0.0,0.0
844ce95ffffffff,1.0,0.0,0.0,0.0
844cee3ffffffff,2.0,0.0,0.0,0.0
844cee5ffffffff,3.0,0.0,0.0,0.0
844d4b1ffffffff,2.0,0.0,0.0,0.0
844e5bdffffffff,2.0,0.0,0.0,0.0
844f495ffffffff,4.0,0.0,0.0,0.0
8454941ffffffff,4.0,0.0,0.0,0.0
84549a9ffffffff,2.0,2.0,0.0,0.0
8454ac3ffffffff,7.0,0.0,0.0,0.0
84574d1ffffffff,10.0,6.0,0.0,0.0
845768bffffffff,1.0,0.0,0.0,0.0
845d101ffffffff,3.0,0.0,0.0,0.0
845d105ffffffff,1.0,0.0,0.0,0.0
845d115ffffffff,3.0,0.0,0.0,0.0
845d12bffffffff,2.0,0.0,0.0,0.0
845d131ffffffff,1.0,0.0,1.0,0.0
845d147ffffffff,13.0,0.0,0.0,0.0
845e413ffffffff,1.0,0.0,0.0,0.0
845e431ffffffff,3.0,0.0,0.0,0.0
845e433ffffffff,2.0,0.0,0.0,0.0
845e469ffffffff,5.0,0.0,0.0,0.0
845e4b7ffffffff,3.0,0.0,0.0,0.0
845e4e7ffffffff,2.0,0.0,0.0,0.0
845e4e9ffffffff,2.0,2.0,0.0,0.0
845e62dffffffff,42.0,0.0,0.0,0.0
845e667ffffffff,62.0,2.0,0.0,0.0
845e719ffffffff,9.0,0.0,0.0,0.0
845e71bffffffff,2.0,0.0,0.0,0.0
845e71dffffffff,9.0,0.0,0.0,0.0
845e75bffffffff,8.0,0.0,0.0,0.0
845f497ffffffff,8.0,0.0,0.0,0.0
845f581ffffffff,5.0,0.0,0.0,0.0
845f587ffffffff,3.0,3.0,0.0,0.0
845f5b5ffffffff,125.0,1.0,0.0,0.0
845fa95ffffffff,1.0,0.0,0.0,0.0
8460027ffffffff,2.0,0.0,0.0,0.0
846002dffffffff,5.0,0.0,5.0,0.0
84611c1ffffffff,6.0,0.0,0.0,0.0
846520dffffffff,2.0,0.0,0.0,0.0
846526bffffffff,2.0,0.0,0.0,0.0
846684dffffffff,1.0,0.0,0.0,0.0
84668e7ffffffff,2.0,0.0,0.0,0.0
8466919ffffffff,5.0,0.0,0.0,0.0
8466953ffffffff,1.0,0.0,0.0,0.0
846695bffffffff,1.0,0.0,0.0,0.0
8466a27ffffffff,2.0,0.0,0.0,0.0
8466a51ffffffff,5.0,0.0,0.0,0.0
8466b09ffffffff,10.0,0.0,0.0,0.0
8466d47ffffffff,2.0,0.0,0.0,0.0
8466d6bffffffff,4.0,0.0,0.0,0.0
8467265ffffffff,1.0,0.0,0.0,0.0
846743bffffffff,1.0,0.0,0.0,0.0
846745bffffffff,4.0,0.0,0.0,0.0
8467461ffffffff,2.0,0.0,0.0,0.0
8467463ffffffff,35.0,0.0,0.0,0.0
8467693ffffffff,6.0,0.0,0.0,0.0
8467737ffffffff,3.0,0.0,0.0,0.0
84679a1ffffffff,2.0,0.0,0.0,0.0
84679a3ffffffff,1.0,0.0,0.0,0.0
8467a37ffffffff,2.0,0.0,0.0,0.0
84680d9ffffffff,7.0,0.0,0.0,0.0
84681ddffffffff,1.0,0.0,0.0,0.0
84682b7ffffffff,7.0,0.0,3.0,0.0
8468763ffffffff,2.0,0.0,0.0,0.0
8468767ffffffff,2.0,0.0,0.0,0.0
8469105ffffffff,1.0,0.0,0.0,0.0
8469417ffffffff,5.0,0.0,0.0,0.0
846c547ffffffff,1.0,0.0,0.0,0.0
846c58bffffffff,5.0,0.0,0.0,0.0
846c5d7ffffffff,4.0,0.0,0.0,0.0
846c619ffffffff,28.0,0.0,0.0,0.0
846c653ffffffff,15.0,0.0,0.0,0.0
846c657ffffffff,5.0,0.0,0.0,0.0
846d039ffffffff,1.0,0.0,0.0,0.0
846d0c3ffffffff,5.0,0.0,0.0,0.0
846d0cbffffffff,1.0,0.0,0.0,1.0
846d159ffffffff,10.0,0.0,0.0,0.0
846d2b3ffffffff,2.0,0.0,0.0,0.0
846d44bffffffff,1.0,0.0,0.0,0.0
846d491ffffffff,6.0,0.0,0.0,0.0
846d497ffffffff,5.0,0.0,0.0,0.0
846d499ffffffff,9.0,0.0,0.0,0.0
846d543ffffffff,4.0,0.0,0.0,0.0
846d545ffffffff,1.0,0.0,0.0,0.0
846d551ffffffff,1.0,0.0,0.0,0.0
846d605ffffffff,2.0,0.0,0.0,0.0
846d625ffffffff,1.0,0.0,0.0,0.0
846d729ffffffff,4.0,0.0,0.0,0.0
846d745ffffffff,1.0,0.0,0.0,0.0
846d767ffffffff,6.0,0.0,0.0,0.0
846d76bffffffff,4.0,0.0,0.0,0.0
846d76dffffffff,10.0,0.0,0.0,0.0
8472cb9ffffffff,2.0,0.0,0.0,0.0
84738e9ffffffff,2.0,0.0,0.0,0.0
8473a83ffffffff,6.0,0.0,0.0,0.0
8473ab5ffffffff,4.0,0.0,0.0,0.0
8476815ffffffff,2.0,0.0,0.0,0.0
84768a9ffffffff,2.0,0.0,0.0,0.0
8476a29ffffffff,2.0,0.0,0.0,0.0
847b463ffffffff,1.0,0.0,0.0,0.0
847b4c1ffffffff,1.0,0.0,0.0,0.0
847cc27ffffffff,2.0,0.0,0.0,0.0
847cf61ffffffff,2.0,0.0,0.0,0.0
847d4cdffffffff,3.0,0.0,0.0,0.0
847d4d7ffffffff,2.0,0.0,0.0,0.0
847d6a1ffffffff,3.0,0.0,0.0,0.0
847d6a7ffffffff,4.0,0.0,0.0,0.0
847d6a9ffffffff,3.0,0.0,0.0,0.0
847d6e3ffffffff,3.0,0.0,0.0,0.0
8480b21ffffffff,1.0,0.0,0.0,0.0
8482c0dffffffff,2.0,0.0,0.0,0.0
8482e31ffffffff,2.0,0.0,0.0,0.0
8484545ffffffff,1.0,0.0,0.0,0.0
84845a1ffffffff,14.0,0.0,0.0,0.0
84845c1ffffffff,15.0,0.0,0.0,0.0
84845c3ffffffff,1.0,0.0,0.0,0.0
84845e5ffffffff,3.0,0.0,0.0,0.0
849413bffffffff,2.0,0.0,0.0,0.0
8494147ffffffff,2.0,0.0,0.0,0.0
8494151ffffffff,5.0,0.0,0.0,0.0
8494257ffffffff,3.0,0.0,3.0,0.0
84942c9ffffffff,2.0,0.0,2.0,0.0
8494803ffffffff,1.0,0.0,0.0,0.0
8494859ffffffff,3.0,0.0,0.0,0.0
8494ac7ffffffff,8.0,0.0,0.0,0.0
84950a5ffffffff,2.0,0.0,0.0,0.0
84950abffffffff,2.0,0.0,0.0,0.0
84950b5ffffffff,1.0,0.0,0.0,0.0
8495189ffffffff,2.0,0.0,0.0,0.0
84951ddffffffff,2.0,0.0,0.0,0.0
8495533ffffffff,2.0,0.0,0.0,0.0
8495583ffffffff,2.0,0.0,0.0,0.0
84980a9ffffffff,2.0,0.0,0.0,0.0
8499a41ffffffff,4.0,0.0,0.0,0.0
849a153ffffffff,1.0,0.0,0.0,0.0
849b453ffffffff,4.0,0.0,0.0,0.0
849c235ffffffff,3.0,0.0,2.0,0.0
849e245ffffffff,8.0,0.0,0.0,0.0
84a3669ffffffff,1.0,0.0,0.0,0.0
84a391dffffffff,1.0,0.0,0.0,0.0
84a5913ffffffff,2.0,0.0,0.0,0.0
84b2c0dffffffff,7.0,0.0,0.0,0.0
84ba69dffffffff,3.0,0.0,0.0,0.0
84baf45ffffffff,8.0,0.0,0.0,0.0
84bb50bffffffff,8.0,0.0,0.0,0.0
84bcf61ffffffff,10.0,0.0,0.0,0.0
84be0e3ffffffff,6.0,0.0,0.0,0.0
84be1a9ffffffff,5.0,0.0,0.0,0.0
84be889ffffffff,10.0,0.0,0.0,0.0
84bea8dffffffff,1.0,0.0,0.0,0.0
84beab7ffffffff,4.0,0.0,0.0,0.0
84beae3ffffffff,5.0,0.0,0.0,0.0
