cell_id,Falco columbarius,Falco columbarius [aesalon Group],Falco columbarius pallidus,Falco columbarius columbarius,Falco columbarius richardsonii,Falco columbarius suckleyi
841bb03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841bb07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,8.0,1.0,0.0,0.0,0.0,0.0
841e02dffffffff,12.0,1.0,0.0,0.0,0.0,0.0
841e037ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841e049ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841e04dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841e08dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
841e0ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e12bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e163ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841e205ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e25dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e261ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e263ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e315ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e32bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e367ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e42dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e497ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e4b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e5adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e805ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e82bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e869ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e929ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e96bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e9a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ea19ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec09ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841ec15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,28.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ec25ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841ec37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec5bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ec85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841eca1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eca5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
841ecadffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ecc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ecc9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841ed35ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed93ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eda3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841edadffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841edc9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841ede1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841ede5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ede9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ee91ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841eea7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eeb5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841eed1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ef01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ef19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ef1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ef23ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ef2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,29.0,24.0,0.0,0.0,0.0,0.0
841f003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f00dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f015ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f023ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,106.0,2.0,0.0,0.0,0.0,0.0
841f05bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
841f061ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f063ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f0b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f0c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f0e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f129ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f12dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f145ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f16dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f185ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f18dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f199ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f1cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f1dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f207ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
841f211ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f217ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f219ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f21dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f233ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841f23bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f245ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
841f24bffffffff,20.0,4.0,0.0,0.0,0.0,0.0
841f253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f25dffffffff,20.0,6.0,0.0,0.0,0.0,0.0
841f269ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f26dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,80.0,78.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f2adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f2dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f311ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f315ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
841f31dffffffff,9.0,4.0,0.0,0.0,0.0,0.0
841f327ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841f331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f337ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f339ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f33bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f33dffffffff,71.0,0.0,0.0,0.0,0.0,0.0
841f351ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
841f355ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f357ffffffff,14.0,2.0,0.0,0.0,0.0,0.0
841f35bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f407ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f4a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f4adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f511ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f525ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f535ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f5a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f60dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f62dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f65dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f71dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f739ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f751ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f767ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f803ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f80bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f81bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f827ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f83bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f8cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,8.0,6.0,0.0,0.0,0.0,0.0
841f8d5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f93bffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841f981ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f9b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f9cdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f9ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fa3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa47ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa4dffffffff,7.0,2.0,0.0,0.0,0.0,0.0
841fa55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fa5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841faadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fac7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841faddffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841fb05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fb13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fb53ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84200e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420199ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84201a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84201a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84201b5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84201bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420331ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8420339ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84204b3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84208edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420a9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420ad1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420c49ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8420c91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420e2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420e3dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8420e61ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8420e65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420e69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420f19ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8421487ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842149dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84214abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8421529ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
842152dffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8421983ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84240adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8424265ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84242a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84242c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84244c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842460dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8424615ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8424621ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8424647ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8424661ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8424663ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842466bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84246c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84246c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84246ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8424aa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8425123ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842544dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84255b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8425b47ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,18.0,0.0,0.0,2.0,2.0,0.0
842600dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426013ffffffff,6.0,0.0,0.0,0.0,3.0,0.0
8426015ffffffff,26.0,0.0,0.0,0.0,6.0,0.0
8426017ffffffff,24.0,0.0,0.0,4.0,11.0,0.0
8426019ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842601dffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426021ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426033ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426035ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,21.0,0.0,0.0,0.0,6.0,0.0
842603bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426041ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426043ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426047ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426049ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842604bffffffff,3.0,0.0,0.0,0.0,1.0,0.0
8426051ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426055ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426057ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426059ffffffff,5.0,0.0,0.0,0.0,2.0,0.0
842605bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842605dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426065ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842606dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,10.0,0.0,0.0,2.0,0.0,0.0
8426087ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,62.0,0.0,0.0,31.0,8.0,0.0
8426095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426097ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426099ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
84260a1ffffffff,40.0,0.0,0.0,1.0,2.0,0.0
84260a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,28.0,0.0,0.0,2.0,3.0,0.0
84260abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,28.0,0.0,0.0,2.0,0.0,0.0
84260b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260b3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84260b5ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
84260b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,132.0,0.0,0.0,20.0,18.0,0.0
84260bbffffffff,14.0,0.0,0.0,4.0,0.0,0.0
84260c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84260c9ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84260cbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84260cdffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84260d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84260ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260e1ffffffff,6.0,0.0,0.0,2.0,4.0,0.0
84260e3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84260e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260ebffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84260edffffffff,6.0,0.0,0.0,0.0,2.0,0.0
8426103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426107ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426111ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842611bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842611dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426123ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426143ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842614bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426151ffffffff,10.0,0.0,0.0,0.0,2.0,0.0
8426155ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842615dffffffff,7.0,0.0,0.0,0.0,2.0,0.0
8426161ffffffff,8.0,0.0,0.0,0.0,2.0,0.0
8426163ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842616bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426181ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426183ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426187ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842618bffffffff,5.0,0.0,0.0,0.0,1.0,0.0
842618dffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8426193ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426197ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426199ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842619bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842619dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84261a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261abffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84261adffffffff,6.0,0.0,0.0,0.0,1.0,0.0
84261b3ffffffff,5.0,0.0,0.0,0.0,1.0,0.0
84261b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261b9ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84261bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261c5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84261c7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84261d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426201ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426203ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426205ffffffff,30.0,0.0,0.0,0.0,4.0,0.0
8426207ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426209ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
