cell_id,Coereba flaveola,Coereba flaveola bahamensis,Coereba flaveola caboti,Coereba flaveola [flaveola Group],Coereba flaveola [portoricensis Group],Coereba flaveola [bartholemica Group],Coereba flaveola atrata,Coereba flaveola aterrima,Coereba flaveola lowii,Coereba flaveola laurae/melanornis,Coereba flaveola [luteola Group]
83452cfffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
83452dfffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
83452efffffffff,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
834530fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834536fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834564fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834584fffffffff,468.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83459bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345a3fffffffff,1946.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345aefffffffff,168.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345b0fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,1801.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834996fffffffff,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0
834c80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c81fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c83fffffffff,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c88fffffffff,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c89fffffffff,134.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c8afffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c8bfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c90fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c94fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c95fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834c96fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834caafffffffff,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cabfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cb2fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cb3fffffffff,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cc0fffffffff,3893.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
834cc2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cc4fffffffff,177.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,15613.0,0.0,0.0,0.0,3243.0,0.0,0.0,0.0,0.0,0.0,0.0
834cc6fffffffff,853.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cd0fffffffff,292.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cd2fffffffff,287.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cd4fffffffff,1046.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cd5fffffffff,136.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cd6fffffffff,109.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ce8fffffffff,1009.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
834ce9fffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ceafffffffff,3759.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0
834cebfffffffff,294.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
834cedfffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ceefffffffff,11477.0,0.0,0.0,0.0,1949.0,0.0,0.0,0.0,0.0,0.0,0.0
834cf2fffffffff,340.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834cf3fffffffff,433.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834d49fffffffff,331.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
834d4bfffffffff,1240.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
835e40fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835e42fffffffff,151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
835e43fffffffff,1321.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0
835e46fffffffff,893.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0
835e4afffffffff,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835e4bfffffffff,461.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
835e59fffffffff,319.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
835e5cfffffffff,807.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
835e5dfffffffff,1266.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
835e62fffffffff,132.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
835e65fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835e66fffffffff,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0,0.0,0.0,0.0
835e70fffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835e71fffffffff,1190.0,0.0,0.0,0.0,0.0,49.0,324.0,0.0,0.0,0.0,0.0
835e72fffffffff,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835e75fffffffff,155.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
835f00fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f01fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f02fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f03fffffffff,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f08fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f09fffffffff,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f0bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f0dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f10fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f11fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f12fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f13fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f14fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f16fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f1cfffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f1dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f28fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f29fffffffff,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835f2bfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f2dfffffffff,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f36fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f40fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f41fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f42fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f43fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f44fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f46fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f48fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f49fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4afffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4bfffffffff,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
835f4cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f50fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f54fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f56fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f58fffffffff,4072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f59fffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835f5afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f5bfffffffff,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f5dfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f63fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f68fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f70fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
835f71fffffffff,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f74fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f75fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f76fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836600fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
836601fffffffff,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
836602fffffffff,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836603fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836604fffffffff,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836605fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836606fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836608fffffffff,3357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
836609fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660afffffffff,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
83660bfffffffff,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660cfffffffff,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660dfffffffff,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660efffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836610fffffffff,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836611fffffffff,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836612fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836613fffffffff,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836615fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836616fffffffff,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836618fffffffff,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
836619fffffffff,4469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
83661afffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83661bfffffffff,4327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
83661cfffffffff,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83661dfffffffff,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
83661efffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836620fffffffff,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
836621fffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
836622fffffffff,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
836623fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836625fffffffff,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
836628fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836629fffffffff,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83662afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662bfffffffff,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662cfffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662dfffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662efffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836631fffffffff,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
836640fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836641fffffffff,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836642fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836643fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836644fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836645fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836646fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836648fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83664dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83664efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836650fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836652fffffffff,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836654fffffffff,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836656fffffffff,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83665afffffffff,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83665bfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83665efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836660fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836662fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836663fffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836664fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836666fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83666afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83666bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83666efffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836670fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836671fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836672fffffffff,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836673fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836674fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836675fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836676fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836684fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a0fffffffff,3374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a1fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a2fffffffff,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a3fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a5fffffffff,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a6fffffffff,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b0fffffffff,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b1fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b4fffffffff,11765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b5fffffffff,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b6fffffffff,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366c0fffffffff,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366c2fffffffff,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366c4fffffffff,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8366c6fffffffff,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
8366cdfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d0fffffffff,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
8366d1fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8366d2fffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
8366d3fffffffff,6673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0
8366d4fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8366d5fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366dafffffffff,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
8366dbfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366dcfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8366ddfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8366defffffffff,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0
8366e0fffffffff,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
8366e1fffffffff,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366e2fffffffff,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366e3fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366e4fffffffff,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
8366e5fffffffff,3518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
8366e6fffffffff,9725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
8366e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366ecfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366eefffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366f0fffffffff,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
8366f1fffffffff,7721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
8366f2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366f3fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366f5fffffffff,2875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
836720fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836722fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
