cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8426117ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426187ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84261b1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84261dbffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842621dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426255ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842629bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,5.0,5.0,0.0,0.0,0.0,0.0
84264a1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84264a7ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
84264b9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84264bdffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84264c3ffffffff,9.0,5.0,0.0,0.0,0.0,0.0
84264c7ffffffff,18.0,17.0,0.0,0.0,0.0,0.0
84264d1ffffffff,6.0,3.0,0.0,0.0,0.0,0.0
84264d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
84264dbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84264e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,8.0,5.0,0.0,0.0,0.0,0.0
842653bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8426567ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842662bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426637ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426645ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426661ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842666dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426811ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,18.0,0.0,0.0,4.0,0.0,0.0
8426817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,138.0,0.0,0.0,2.0,0.0,0.0
842681bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426843ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426853ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,23.0,23.0,0.0,0.0,0.0,0.0
8426885ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8426889ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842688dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426893ffffffff,8.0,4.0,0.0,3.0,0.0,0.0
8426899ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
842689dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268bbffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84268c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84268c9ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84268cbffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84268cdffffffff,54.0,40.0,0.0,12.0,0.0,0.0
84268d3ffffffff,7.0,0.0,0.0,7.0,0.0,0.0
84268d5ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
84268dbffffffff,10.0,4.0,0.0,0.0,0.0,0.0
84268ebffffffff,7.0,0.0,0.0,7.0,0.0,0.0
84268edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426907ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426909ffffffff,9.0,0.0,0.0,4.0,0.0,0.0
842690dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842692bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426943ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426947ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8426951ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426963ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,14.0,0.0,0.0,7.0,0.0,0.0
842696bffffffff,68.0,0.0,0.0,35.0,0.0,0.0
8426983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842699dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84269c7ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
84269cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84269ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426a59ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426a87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
8426aa5ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,10.0,0.0,0.0,10.0,0.0,0.0
8426aabffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426aadffffffff,10.0,0.0,0.0,10.0,0.0,0.0
8426ab3ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426ab7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,5.0,3.0,0.0,2.0,0.0,0.0
8426ae3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ae7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ae9ffffffff,4.0,2.0,0.0,2.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426b6dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426c27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c37ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426c49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c81ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426c8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ca1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426cabffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426cadffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426ce1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426ce3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426ce7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426cebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d03ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426d09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d45ffffffff,6.0,2.0,0.0,3.0,0.0,0.0
8426d47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426d4bffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426d51ffffffff,30.0,1.0,0.0,0.0,0.0,0.0
8426d5bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426d5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,8.0,3.0,0.0,0.0,0.0,0.0
8426d8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426dc3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426dc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426dcbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ddbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426dddffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426de9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426f17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,23.0,0.0,0.0,13.0,0.0,0.0
8426f27ffffffff,33.0,33.0,0.0,0.0,0.0,0.0
8426f2dffffffff,51.0,19.0,0.0,0.0,0.0,0.0
8427097ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84270b9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842710bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842719dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427411ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8427417ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427419ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842741bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427445ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842744bffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842745bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427461ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8427463ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8427469ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842746dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427481ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8427485ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8427487ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842748bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842748dffffffff,495.0,0.0,0.0,0.0,0.0,0.0
8427491ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427499ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
842749bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842749dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84274abffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84274b1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84274b5ffffffff,22.0,2.0,0.0,0.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274c1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84274c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84274cbffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84274cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84274d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274d7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84274d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84274dbffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84274ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84274e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274e3ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84274ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427535ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427545ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842754dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427569ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8427581ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427587ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8427591ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427593ffffffff,61.0,8.0,0.0,0.0,0.0,0.0
842759bffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842759dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84275b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84275c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8427633ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8427637ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84276a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276adffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84276b7ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276edffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427707ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842771dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842773bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842798dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84279adffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84279e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427a61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427b47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428101ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428109ffffffff,16.0,0.0,2.0,0.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428117ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428119ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428123ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428149ffffffff,5.0,0.0,2.0,0.0,0.0,0.0
842814bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842814dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428151ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428153ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8428157ffffffff,25.0,0.0,1.0,0.0,0.0,0.0
8428159ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842818dffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84281a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84281b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84281e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84281e7ffffffff,7.0,0.0,7.0,0.0,0.0,0.0
84281e9ffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8428303ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,13.0,0.0,3.0,0.0,0.0,0.0
842830bffffffff,7.0,0.0,1.0,0.0,0.0,0.0
8428321ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8428323ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428327ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428331ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428335ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428337ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428339ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,7.0,0.0,1.0,0.0,0.0,0.0
8428357ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8428369ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,29.0,0.0,3.0,0.0,0.0,0.0
8428813ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8428841ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428847ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
842884bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428885ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428887ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842888bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842889bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288c5ffffffff,7.0,0.0,0.0,6.0,0.0,0.0
84288cdffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84288dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288e3ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8428921ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428923ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428941ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428983ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8428985ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842898dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84289a9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84289abffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84289b9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84289c9ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
84289dbffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428a91ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428a93ffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8428a99ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8428adbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428b07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428b57ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8428b6dffffffff,13.0,0.0,0.0,3.0,0.0,0.0
8428c21ffffffff,6.0,0.0,6.0,0.0,0.0,0.0
8428c25ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8428c35ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428c6dffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8428d07ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d17ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428d1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d21ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428d2bffffffff,4.0,0.0,2.0,2.0,0.0,0.0
8428d41ffffffff,13.0,0.0,0.0,9.0,0.0,0.0
8428d4dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d55ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d5dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428d67ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8428dd1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8428de1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8428de9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f11ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428f21ffffffff,9.0,0.0,6.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f5dffffffff,7.0,0.0,7.0,0.0,0.0,0.0
8428f67ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
842980dffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8429841ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842984dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
