cell_id,Anser albifrons,Anser albifrons flavirostris,Anser albifrons albifrons,Anser albifrons gambelli/sponsa,Anser albifrons elgasi
8408805ffffffff,4.0,0.0,0.0,0.0,0.0
840880dffffffff,15.0,0.0,0.0,0.0,0.0
8408829ffffffff,11.0,0.0,0.0,0.0,0.0
8408831ffffffff,8.0,0.0,0.0,0.0,0.0
8408837ffffffff,4.0,0.0,0.0,0.0,0.0
8408839ffffffff,6.0,0.0,0.0,0.0,0.0
840883dffffffff,8.0,0.0,0.0,0.0,0.0
8408845ffffffff,1.0,0.0,0.0,0.0,0.0
8408855ffffffff,4.0,0.0,0.0,0.0,0.0
8408863ffffffff,14.0,0.0,0.0,0.0,0.0
8408867ffffffff,4.0,0.0,0.0,0.0,0.0
8408869ffffffff,10.0,0.0,0.0,0.0,0.0
840886bffffffff,60.0,0.0,0.0,0.0,0.0
8408889ffffffff,2.0,0.0,0.0,0.0,0.0
840888bffffffff,2.0,0.0,2.0,0.0,0.0
840888dffffffff,1.0,0.0,0.0,0.0,0.0
8408895ffffffff,1.0,0.0,0.0,0.0,0.0
8408899ffffffff,4.0,0.0,0.0,0.0,0.0
84088a1ffffffff,1.0,0.0,0.0,0.0,0.0
84088a3ffffffff,1.0,0.0,0.0,0.0,0.0
84088a9ffffffff,13.0,0.0,0.0,0.0,0.0
84088adffffffff,3.0,0.0,0.0,0.0,0.0
8408937ffffffff,14.0,0.0,0.0,0.0,0.0
840895bffffffff,5.0,0.0,0.0,0.0,0.0
8408961ffffffff,2.0,0.0,0.0,0.0,0.0
8408965ffffffff,10.0,0.0,0.0,0.0,0.0
8408985ffffffff,12.0,0.0,0.0,0.0,0.0
8408987ffffffff,5.0,0.0,0.0,0.0,0.0
840898bffffffff,13.0,0.0,0.0,0.0,0.0
8408991ffffffff,35.0,0.0,7.0,0.0,0.0
8408993ffffffff,5.0,0.0,0.0,0.0,0.0
8408995ffffffff,24.0,0.0,3.0,0.0,0.0
8408997ffffffff,16.0,0.0,3.0,0.0,0.0
8408999ffffffff,15.0,0.0,4.0,0.0,0.0
840899dffffffff,2.0,0.0,0.0,0.0,0.0
84089a1ffffffff,9.0,0.0,0.0,0.0,0.0
84089a5ffffffff,18.0,0.0,0.0,0.0,0.0
84089a9ffffffff,153.0,0.0,0.0,0.0,0.0
84089abffffffff,10.0,0.0,0.0,0.0,0.0
84089adffffffff,15.0,0.0,0.0,0.0,0.0
84089b1ffffffff,7.0,0.0,0.0,0.0,0.0
84089b5ffffffff,1.0,0.0,0.0,0.0,0.0
84089b7ffffffff,4.0,0.0,0.0,0.0,0.0
84089bbffffffff,20.0,0.0,0.0,0.0,0.0
84089bdffffffff,2.0,0.0,0.0,0.0,0.0
84089d3ffffffff,24.0,0.0,0.0,0.0,0.0
84089d7ffffffff,2.0,0.0,0.0,0.0,0.0
84089d9ffffffff,2.0,0.0,0.0,0.0,0.0
84089dbffffffff,24.0,0.0,0.0,0.0,0.0
84089e3ffffffff,32.0,0.0,0.0,0.0,0.0
84089e7ffffffff,5.0,0.0,0.0,0.0,0.0
8408a69ffffffff,2.0,0.0,0.0,0.0,0.0
8408ae3ffffffff,4.0,0.0,0.0,0.0,0.0
8408b09ffffffff,2.0,0.0,0.0,0.0,0.0
8408b0dffffffff,12.0,0.0,0.0,0.0,0.0
8408b11ffffffff,3.0,0.0,0.0,0.0,0.0
8408b15ffffffff,3.0,0.0,0.0,0.0,0.0
8408b33ffffffff,12.0,0.0,0.0,0.0,0.0
8408b3dffffffff,1.0,0.0,0.0,0.0,0.0
8408b57ffffffff,2.0,0.0,0.0,0.0,0.0
8408c25ffffffff,1.0,0.0,0.0,0.0,0.0
8408d51ffffffff,2.0,0.0,0.0,0.0,0.0
8408d55ffffffff,9.0,0.0,0.0,0.0,0.0
8408d57ffffffff,2.0,0.0,0.0,0.0,0.0
8408d83ffffffff,1.0,0.0,0.0,0.0,0.0
8409821ffffffff,10.0,0.0,2.0,0.0,0.0
8409911ffffffff,6.0,0.0,0.0,0.0,0.0
8409913ffffffff,2.0,0.0,0.0,0.0,0.0
8409917ffffffff,2.0,0.0,0.0,0.0,0.0
840991bffffffff,8.0,0.0,2.0,0.0,0.0
840998bffffffff,1.0,0.0,0.0,0.0,0.0
8409993ffffffff,3.0,0.0,2.0,0.0,0.0
84099e9ffffffff,2.0,0.0,2.0,0.0,0.0
840c015ffffffff,4.0,0.0,0.0,0.0,0.0
840c033ffffffff,31.0,0.0,0.0,0.0,0.0
840c037ffffffff,28.0,0.0,0.0,0.0,0.0
840c03bffffffff,52.0,0.0,0.0,2.0,0.0
840c04bffffffff,1.0,0.0,0.0,0.0,0.0
840c141ffffffff,82.0,0.0,0.0,0.0,0.0
840c143ffffffff,236.0,0.0,0.0,0.0,0.0
840c145ffffffff,3.0,0.0,0.0,0.0,0.0
840c147ffffffff,67.0,0.0,0.0,0.0,0.0
840c149ffffffff,333.0,0.0,0.0,0.0,0.0
840c14bffffffff,71.0,0.0,0.0,0.0,0.0
840c14dffffffff,1.0,0.0,0.0,0.0,0.0
840c15dffffffff,7.0,0.0,0.0,0.0,0.0
840c1b1ffffffff,21.0,0.0,0.0,2.0,0.0
840c1b5ffffffff,4.0,0.0,0.0,0.0,0.0
840c1e1ffffffff,32.0,0.0,0.0,0.0,0.0
840c231ffffffff,3.0,0.0,0.0,0.0,0.0
840c2a9ffffffff,5.0,0.0,0.0,0.0,0.0
840c2cdffffffff,39.0,0.0,0.0,0.0,0.0
840c309ffffffff,12.0,0.0,0.0,0.0,0.0
840c335ffffffff,72.0,0.0,0.0,0.0,0.0
840c341ffffffff,3.0,0.0,0.0,0.0,0.0
840c347ffffffff,1.0,0.0,0.0,0.0,0.0
840c349ffffffff,12.0,0.0,0.0,0.0,0.0
840c415ffffffff,45.0,0.0,0.0,0.0,0.0
840c42dffffffff,124.0,0.0,0.0,0.0,0.0
840c441ffffffff,2.0,0.0,0.0,0.0,0.0
840c447ffffffff,2.0,0.0,0.0,0.0,0.0
840c451ffffffff,16.0,0.0,0.0,0.0,0.0
840c455ffffffff,93.0,0.0,0.0,0.0,0.0
840c461ffffffff,6.0,0.0,0.0,0.0,0.0
840c465ffffffff,25.0,0.0,0.0,0.0,0.0
840c46dffffffff,2.0,0.0,0.0,0.0,0.0
840c503ffffffff,230.0,0.0,0.0,9.0,0.0
840c507ffffffff,1.0,0.0,0.0,0.0,0.0
840c50bffffffff,2.0,0.0,0.0,0.0,0.0
840c511ffffffff,11.0,0.0,0.0,0.0,0.0
840c515ffffffff,16.0,0.0,0.0,0.0,0.0
840c51dffffffff,394.0,0.0,0.0,22.0,0.0
840c54bffffffff,133.0,0.0,0.0,0.0,0.0
840c551ffffffff,5.0,0.0,0.0,0.0,0.0
840c555ffffffff,250.0,0.0,0.0,19.0,0.0
840c55bffffffff,12.0,0.0,0.0,0.0,0.0
840c55dffffffff,2.0,0.0,0.0,0.0,0.0
840c5a1ffffffff,3.0,0.0,0.0,0.0,0.0
840c5a5ffffffff,164.0,0.0,0.0,0.0,0.0
840c5a7ffffffff,10.0,0.0,0.0,0.0,0.0
840c5adffffffff,13.0,0.0,0.0,0.0,0.0
840c621ffffffff,4.0,0.0,0.0,0.0,0.0
840c629ffffffff,1.0,0.0,0.0,0.0,0.0
840c63dffffffff,9.0,0.0,0.0,0.0,0.0
840c645ffffffff,2.0,0.0,0.0,0.0,0.0
840c651ffffffff,2.0,0.0,0.0,0.0,0.0
840c65bffffffff,4.0,0.0,0.0,0.0,0.0
840c65dffffffff,2.0,0.0,0.0,0.0,0.0
840c6a9ffffffff,2.0,0.0,0.0,0.0,0.0
840c6adffffffff,13.0,0.0,0.0,0.0,0.0
840c701ffffffff,1.0,0.0,0.0,0.0,0.0
840c70dffffffff,11.0,0.0,0.0,0.0,0.0
840c715ffffffff,2.0,0.0,0.0,0.0,0.0
840c71bffffffff,21.0,0.0,0.0,0.0,0.0
840c731ffffffff,14.0,0.0,0.0,0.0,0.0
840c733ffffffff,127.0,0.0,0.0,7.0,0.0
840c735ffffffff,3.0,0.0,0.0,0.0,0.0
840c73bffffffff,20.0,0.0,0.0,0.0,0.0
840c73dffffffff,3.0,0.0,0.0,0.0,2.0
840c741ffffffff,1.0,0.0,0.0,0.0,0.0
840c745ffffffff,7.0,0.0,0.0,0.0,0.0
840c74bffffffff,2.0,0.0,0.0,0.0,0.0
840c74dffffffff,21.0,0.0,0.0,0.0,0.0
840c769ffffffff,73.0,0.0,0.0,2.0,0.0
840ca43ffffffff,402.0,0.0,0.0,0.0,0.0
840ca91ffffffff,2.0,0.0,0.0,0.0,0.0
840ca99ffffffff,16.0,0.0,0.0,0.0,0.0
840cad3ffffffff,2.0,0.0,0.0,0.0,0.0
840cad7ffffffff,3.0,0.0,0.0,0.0,0.0
840cadbffffffff,2.0,0.0,0.0,0.0,0.0
840caddffffffff,2.0,0.0,0.0,0.0,0.0
840cd8dffffffff,35.0,0.0,0.0,0.0,0.0
840cdebffffffff,3.0,0.0,0.0,0.0,0.0
840ce17ffffffff,5.0,0.0,0.0,0.0,0.0
840ce33ffffffff,7.0,0.0,0.0,0.0,0.0
840cee5ffffffff,15.0,0.0,0.0,0.0,0.0
840cee7ffffffff,2.0,0.0,0.0,0.0,0.0
840cee9ffffffff,4.0,0.0,0.0,0.0,0.0
840cf4bffffffff,3.0,0.0,0.0,0.0,0.0
840cf5dffffffff,3.0,0.0,0.0,0.0,0.0
840d039ffffffff,4111.0,0.0,0.0,508.0,0.0
840d08dffffffff,1.0,0.0,0.0,0.0,0.0
840d093ffffffff,38.0,0.0,0.0,0.0,0.0
840d099ffffffff,4.0,0.0,0.0,0.0,0.0
840d09bffffffff,28.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,254.0,0.0,0.0,0.0,0.0
840d0c5ffffffff,3.0,0.0,0.0,0.0,0.0
840d0d1ffffffff,40.0,0.0,0.0,5.0,0.0
840d0d3ffffffff,25.0,0.0,0.0,1.0,0.0
840d0d9ffffffff,319.0,0.0,0.0,5.0,0.0
840d0ddffffffff,1.0,0.0,0.0,0.0,0.0
840d0e5ffffffff,15.0,0.0,0.0,0.0,0.0
840d0ebffffffff,2.0,0.0,0.0,2.0,0.0
840d0edffffffff,2.0,0.0,0.0,0.0,0.0
840d19bffffffff,6.0,0.0,0.0,0.0,0.0
840d1adffffffff,2.0,0.0,0.0,0.0,0.0
840d405ffffffff,2.0,0.0,0.0,0.0,0.0
840d425ffffffff,6.0,0.0,0.0,0.0,0.0
840d44dffffffff,16.0,0.0,0.0,0.0,0.0
840d499ffffffff,1.0,0.0,0.0,0.0,0.0
840d49bffffffff,1.0,0.0,0.0,0.0,0.0
840d523ffffffff,2.0,0.0,0.0,0.0,0.0
840d527ffffffff,5.0,0.0,0.0,0.0,0.0
840d563ffffffff,2.0,0.0,0.0,0.0,0.0
840d569ffffffff,2.0,0.0,0.0,0.0,0.0
840d56bffffffff,4.0,0.0,0.0,0.0,0.0
840d585ffffffff,3.0,0.0,0.0,0.0,0.0
840d58dffffffff,2.0,0.0,0.0,2.0,0.0
840d593ffffffff,2.0,0.0,0.0,0.0,0.0
840d595ffffffff,33.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,259.0,0.0,0.0,0.0,0.0
840d5abffffffff,2.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,16.0,0.0,0.0,0.0,0.0
840d5cbffffffff,1.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,2.0,0.0,0.0,0.0,0.0
840d601ffffffff,9.0,0.0,0.0,0.0,0.0
840d605ffffffff,57.0,0.0,0.0,0.0,0.0
840d607ffffffff,30.0,0.0,0.0,0.0,0.0
840d619ffffffff,3.0,0.0,0.0,0.0,0.0
840d629ffffffff,167.0,0.0,0.0,0.0,0.0
840d62bffffffff,3.0,0.0,0.0,0.0,0.0
840d651ffffffff,14.0,0.0,0.0,0.0,0.0
840d657ffffffff,5.0,0.0,0.0,0.0,0.0
840d659ffffffff,6.0,0.0,0.0,0.0,0.0
840d65dffffffff,27.0,0.0,0.0,0.0,0.0
840d667ffffffff,5.0,0.0,0.0,0.0,0.0
840d709ffffffff,7.0,0.0,0.0,0.0,0.0
840d70bffffffff,2.0,0.0,0.0,0.0,0.0
840d72dffffffff,2.0,0.0,0.0,0.0,0.0
840d747ffffffff,52.0,0.0,0.0,0.0,0.0
840d751ffffffff,9.0,0.0,0.0,0.0,0.0
840d75bffffffff,3.0,0.0,0.0,0.0,0.0
840d761ffffffff,304.0,0.0,0.0,66.0,0.0
840d763ffffffff,17.0,0.0,0.0,0.0,0.0
840d937ffffffff,8.0,0.0,8.0,0.0,0.0
840d99bffffffff,2.0,0.0,0.0,0.0,0.0
840e805ffffffff,86.0,0.0,0.0,0.0,0.0
840f94bffffffff,3.0,0.0,0.0,0.0,0.0
840f9adffffffff,134.0,0.0,0.0,0.0,0.0
840fb27ffffffff,2.0,0.0,0.0,0.0,0.0
840fb2dffffffff,1.0,0.0,0.0,0.0,0.0
840fb31ffffffff,3.0,0.0,0.0,0.0,0.0
840fb35ffffffff,2.0,0.0,0.0,0.0,0.0
840fb65ffffffff,2.0,0.0,0.0,0.0,0.0
8410dc1ffffffff,2.0,0.0,0.0,0.0,0.0
8411015ffffffff,9.0,0.0,0.0,0.0,0.0
8411031ffffffff,14.0,0.0,0.0,0.0,0.0
8411039ffffffff,15.0,0.0,0.0,0.0,0.0
841103bffffffff,23.0,0.0,0.0,0.0,0.0
8411041ffffffff,4.0,0.0,0.0,0.0,0.0
8411059ffffffff,6.0,0.0,2.0,0.0,0.0
841105bffffffff,4.0,0.0,4.0,0.0,0.0
8411061ffffffff,27.0,0.0,0.0,0.0,0.0
8411063ffffffff,5.0,0.0,0.0,0.0,0.0
8411069ffffffff,13.0,0.0,0.0,0.0,0.0
841106bffffffff,17.0,0.0,0.0,0.0,0.0
841106dffffffff,6.0,0.0,0.0,0.0,0.0
84110ebffffffff,5.0,0.0,0.0,0.0,0.0
8411151ffffffff,2.0,0.0,0.0,0.0,0.0
8411155ffffffff,2.0,0.0,0.0,0.0,0.0
8411169ffffffff,11.0,0.0,0.0,0.0,0.0
8411221ffffffff,6.0,0.0,0.0,0.0,0.0
8411229ffffffff,1.0,0.0,0.0,0.0,0.0
8411245ffffffff,4.0,0.0,0.0,0.0,0.0
841125bffffffff,2.0,0.0,0.0,0.0,0.0
8411261ffffffff,9.0,0.0,0.0,0.0,0.0
8411263ffffffff,4.0,0.0,0.0,0.0,0.0
8411267ffffffff,3.0,0.0,0.0,0.0,0.0
8411269ffffffff,12.0,0.0,0.0,0.0,0.0
841126bffffffff,2.0,0.0,0.0,0.0,0.0
841126dffffffff,29.0,0.0,9.0,0.0,0.0
8411289ffffffff,2.0,0.0,0.0,0.0,0.0
84112adffffffff,3.0,0.0,3.0,0.0,0.0
84112c1ffffffff,1.0,0.0,0.0,0.0,0.0
84112e3ffffffff,1.0,0.0,1.0,0.0,0.0
8411309ffffffff,2.0,0.0,0.0,0.0,0.0
8411341ffffffff,1.0,0.0,0.0,0.0,0.0
8411345ffffffff,6.0,0.0,0.0,0.0,0.0
8411347ffffffff,6.0,0.0,0.0,0.0,0.0
8411349ffffffff,3.0,0.0,0.0,0.0,0.0
8411355ffffffff,6.0,0.0,0.0,0.0,0.0
841135dffffffff,5.0,0.0,0.0,0.0,0.0
8411369ffffffff,1.0,0.0,0.0,0.0,0.0
841136bffffffff,17.0,0.0,0.0,0.0,0.0
8411549ffffffff,3.0,0.0,0.0,0.0,0.0
8411811ffffffff,8.0,0.0,0.0,0.0,0.0
8411813ffffffff,22.0,0.0,2.0,0.0,0.0
841181bffffffff,13.0,0.0,2.0,0.0,0.0
84118adffffffff,9.0,0.0,0.0,0.0,0.0
84118c1ffffffff,1.0,0.0,0.0,0.0,0.0
84118c5ffffffff,1.0,0.0,0.0,0.0,0.0
84118c9ffffffff,2.0,0.0,0.0,0.0,0.0
84118cdffffffff,8.0,0.0,0.0,0.0,0.0
84118e1ffffffff,3.0,0.0,0.0,0.0,0.0
84118e9ffffffff,8.0,0.0,3.0,0.0,0.0
84119d1ffffffff,1.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,2.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,16.0,0.0,0.0,0.0,0.0
8411aabffffffff,4.0,0.0,0.0,0.0,0.0
8411aadffffffff,6.0,0.0,0.0,0.0,0.0
8411ab5ffffffff,14.0,0.0,5.0,0.0,0.0
8411abdffffffff,3.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,163.0,0.0,37.0,0.0,0.0
8411ae5ffffffff,2.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,4.0,0.0,2.0,0.0,0.0
84120b7ffffffff,6.0,0.0,0.0,0.0,0.0
8412181ffffffff,6.0,0.0,0.0,0.0,0.0
8412187ffffffff,6.0,0.0,0.0,0.0,0.0
8412199ffffffff,9.0,0.0,0.0,0.0,0.0
841219bffffffff,2.0,0.0,0.0,0.0,0.0
84121bbffffffff,12.0,0.0,0.0,0.0,0.0
84121e3ffffffff,3.0,0.0,0.0,0.0,0.0
8412265ffffffff,2.0,0.0,0.0,0.0,0.0
84122e9ffffffff,2.0,0.0,0.0,0.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0,0.0
841235bffffffff,2.0,0.0,0.0,0.0,0.0
8412433ffffffff,2.0,0.0,0.0,0.0,0.0
8412485ffffffff,10.0,0.0,0.0,0.0,0.0
84124a1ffffffff,6.0,0.0,0.0,0.0,0.0
84124a3ffffffff,1.0,0.0,0.0,0.0,0.0
84124a5ffffffff,2.0,0.0,0.0,0.0,0.0
84124a7ffffffff,2.0,0.0,0.0,0.0,0.0
84124b5ffffffff,4.0,0.0,0.0,0.0,0.0
84124b7ffffffff,12.0,0.0,0.0,0.0,0.0
84124bdffffffff,2.0,0.0,0.0,0.0,0.0
84124d1ffffffff,2.0,0.0,0.0,0.0,0.0
8412505ffffffff,10.0,0.0,0.0,0.0,0.0
8412515ffffffff,27.0,0.0,0.0,13.0,0.0
8412521ffffffff,2.0,0.0,0.0,0.0,0.0
8412523ffffffff,5.0,0.0,0.0,0.0,0.0
8412525ffffffff,5.0,0.0,0.0,0.0,0.0
8412527ffffffff,7.0,0.0,0.0,0.0,0.0
8412531ffffffff,3.0,0.0,0.0,0.0,0.0
8412535ffffffff,94.0,0.0,0.0,6.0,0.0
8412537ffffffff,2.0,0.0,0.0,0.0,0.0
8412539ffffffff,9.0,0.0,0.0,0.0,0.0
841253bffffffff,1.0,0.0,0.0,0.0,0.0
8412543ffffffff,6.0,0.0,0.0,0.0,0.0
8412549ffffffff,23.0,0.0,0.0,0.0,0.0
8412581ffffffff,5.0,0.0,0.0,0.0,0.0
8412583ffffffff,26.0,0.0,0.0,0.0,0.0
841258bffffffff,2.0,0.0,0.0,0.0,0.0
8412591ffffffff,105.0,0.0,0.0,0.0,0.0
8412593ffffffff,26.0,0.0,0.0,0.0,0.0
8412595ffffffff,2.0,0.0,0.0,0.0,0.0
8412597ffffffff,116.0,0.0,0.0,0.0,0.0
8412599ffffffff,7.0,0.0,0.0,0.0,0.0
841259bffffffff,16.0,0.0,0.0,0.0,0.0
841259dffffffff,20.0,0.0,0.0,0.0,0.0
84125a1ffffffff,2.0,0.0,0.0,0.0,0.0
84125a3ffffffff,15.0,0.0,0.0,0.0,0.0
84125a5ffffffff,10.0,0.0,0.0,0.0,0.0
84125a9ffffffff,7.0,0.0,0.0,0.0,0.0
84125abffffffff,2.0,0.0,0.0,0.0,0.0
84125adffffffff,6.0,0.0,0.0,0.0,0.0
84125b1ffffffff,4.0,0.0,0.0,0.0,0.0
84125b3ffffffff,2.0,0.0,0.0,0.0,0.0
84125b9ffffffff,7.0,0.0,0.0,0.0,0.0
84125bbffffffff,19.0,0.0,0.0,0.0,0.0
84125bdffffffff,6.0,0.0,0.0,0.0,0.0
84125d1ffffffff,3.0,0.0,0.0,0.0,0.0
84125d3ffffffff,4.0,0.0,0.0,0.0,0.0
84125d5ffffffff,1.0,0.0,0.0,0.0,0.0
84125d7ffffffff,176.0,0.0,0.0,0.0,0.0
84125dbffffffff,7.0,0.0,0.0,0.0,0.0
84125e1ffffffff,3.0,0.0,0.0,0.0,0.0
84125e3ffffffff,4.0,0.0,0.0,0.0,0.0
84125e5ffffffff,6.0,0.0,0.0,0.0,0.0
84125e7ffffffff,2.0,0.0,0.0,0.0,0.0
8412721ffffffff,2.0,0.0,0.0,0.0,0.0
8412723ffffffff,20.0,0.0,0.0,0.0,0.0
8412729ffffffff,5.0,0.0,0.0,0.0,0.0
8412769ffffffff,2.0,0.0,0.0,0.0,0.0
8412805ffffffff,6.0,0.0,0.0,0.0,0.0
841280dffffffff,5.0,0.0,0.0,2.0,0.0
8412841ffffffff,1.0,0.0,0.0,0.0,0.0
8412847ffffffff,14.0,0.0,0.0,0.0,0.0
8412851ffffffff,1.0,0.0,0.0,0.0,0.0
841285dffffffff,5.0,0.0,0.0,0.0,0.0
8412865ffffffff,4.0,0.0,0.0,0.0,0.0
841286dffffffff,3.0,0.0,0.0,0.0,0.0
8412891ffffffff,2.0,0.0,0.0,0.0,0.0
8412895ffffffff,3.0,0.0,0.0,0.0,0.0
841289bffffffff,4.0,0.0,0.0,0.0,0.0
84128d1ffffffff,3.0,0.0,0.0,0.0,0.0
84128d3ffffffff,2.0,0.0,0.0,0.0,0.0
84128dbffffffff,2.0,0.0,0.0,0.0,0.0
8412909ffffffff,50.0,0.0,0.0,0.0,0.0
8412917ffffffff,3.0,0.0,0.0,0.0,0.0
8412941ffffffff,5.0,0.0,0.0,0.0,0.0
8412943ffffffff,7.0,0.0,0.0,0.0,0.0
8412947ffffffff,2.0,0.0,0.0,0.0,0.0
8412949ffffffff,10.0,0.0,0.0,0.0,0.0
8412995ffffffff,2.0,0.0,0.0,0.0,0.0
8412997ffffffff,4.0,0.0,0.0,0.0,0.0
84129b1ffffffff,2.0,0.0,0.0,0.0,0.0
84129b9ffffffff,10.0,0.0,0.0,0.0,0.0
84129bbffffffff,11.0,0.0,0.0,0.0,0.0
84129e3ffffffff,3.0,0.0,0.0,0.0,0.0
84129ebffffffff,2.0,0.0,0.0,0.0,0.0
8412a25ffffffff,5.0,0.0,0.0,0.0,0.0
8412a35ffffffff,2.0,0.0,0.0,0.0,0.0
8412a37ffffffff,4.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,2.0,0.0,0.0,0.0,0.0
8412aa5ffffffff,1.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,13.0,0.0,0.0,0.0,0.0
8412ad7ffffffff,4.0,0.0,0.0,0.0,0.0
8412b01ffffffff,93.0,0.0,0.0,0.0,0.0
8412b03ffffffff,42.0,0.0,0.0,0.0,0.0
8412b0dffffffff,2.0,0.0,0.0,0.0,0.0
8412b3bffffffff,1.0,0.0,0.0,0.0,0.0
8412b49ffffffff,6.0,0.0,0.0,0.0,0.0
8412b4bffffffff,6.0,0.0,0.0,0.0,0.0
8412b63ffffffff,6.0,0.0,0.0,0.0,0.0
8412c1bffffffff,2.0,0.0,0.0,0.0,0.0
8412c1dffffffff,1.0,0.0,0.0,0.0,0.0
8412c35ffffffff,2.0,0.0,0.0,0.0,0.0
8412c8bffffffff,5.0,0.0,0.0,0.0,0.0
8412c9dffffffff,10.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,37.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,285.0,0.0,0.0,1.0,0.0
8412ccbffffffff,9.0,0.0,0.0,0.0,0.0
8412ccdffffffff,10.0,0.0,0.0,0.0,0.0
8412cd1ffffffff,2.0,0.0,0.0,0.0,0.0
8412cd5ffffffff,8.0,0.0,0.0,0.0,0.0
8412cd7ffffffff,2.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,10.0,0.0,0.0,0.0,0.0
8412cddffffffff,2.0,0.0,0.0,0.0,0.0
8412d01ffffffff,8.0,0.0,0.0,0.0,0.0
8412d07ffffffff,2.0,0.0,0.0,0.0,0.0
8412d0bffffffff,2.0,0.0,0.0,0.0,0.0
8412d11ffffffff,6.0,0.0,0.0,0.0,0.0
8412d17ffffffff,61.0,0.0,0.0,0.0,0.0
8412d19ffffffff,20.0,0.0,0.0,0.0,0.0
8412d37ffffffff,2.0,0.0,0.0,0.0,0.0
8412d3bffffffff,14.0,0.0,0.0,0.0,0.0
8412d4dffffffff,2.0,0.0,0.0,0.0,0.0
8412d89ffffffff,9.0,0.0,0.0,0.0,0.0
8412db1ffffffff,2.0,0.0,0.0,2.0,0.0
